AvgRet,VarDiscRet,ESSRenyi,MaxVanillaIw,VarVanillaIw,AvgEpLen,VanillaAvgRet,VarNormIw,VarRet,MaxNormIw,VarJ,J,IterType,Bound,ESSClassic,AvgDiscRet,EpsThisIter,MinNormIw,SamplesThisIter,AvgNormIw,MinVanillaIw,delta,renyi2,AvgVanillaIw,BatchSize
6.53707095674,196.003294243,nan,2.54749e+06,2.14074e+09,500.0,6.53707095674,6.19154e-06,196.003294243,0.137003,66.2045,5180.78,1,22.5827,7.75695029559,6.53707095674,100,,50000,5.52486e-05,,0.7,nan,1027.32,100
13.0680866935,266.018676908,nan,8718.11,53380.5,500.0,13.0680866935,1.943e-07,266.018676908,0.0166329,107.893,7468.79,1,32.7408,2.81795383729,13.0680866935,100,,50000,5.52486e-05,,0.7,nan,28.9585,100
13.3379871863,230.773917725,nan,2.56289e+20,inf,500.0,13.3379871863,1.38099e-05,230.773917725,0.25,99.4059,7838.81,1,31.0115,4.0,13.3379871863,100,,50000,5.52486e-05,,0.7,nan,5.66384e+16,100
11.5524628258,174.245949254,nan,3.89947e+07,3.35985e+11,500.0,11.5524628258,1.36802e-05,174.245949254,0.248824,57.4479,6495.42,1,28.875,4.00002954254,11.5524628258,100,,50000,5.52486e-05,,0.7,nan,8658.34,100
22.7097291947,273.595744314,nan,752.578,240.288,500.0,22.7097291947,4.2775e-08,273.595744314,0.0100411,nan,nan,1,nan,3.8651006871,22.7097291947,100,,50000,5.52486e-05,,0.7,nan,4.14087,100
17.5497865727,236.795521076,nan,15649.8,74564.1,500.0,17.5497865727,4.14898e-07,236.795521076,0.0369159,162.363,7836.65,1,33.1747,2.91971314448,17.5497865727,100,,50000,5.52486e-05,,0.7,nan,23.4215,100
16.1975843601,176.827656943,nan,18088.8,124728.0,500.0,16.1975843601,3.78626e-07,176.827656943,0.0315162,128.71,6997.2,1,29.6438,2.39595806309,16.1975843601,100,,50000,5.52486e-05,,0.7,nan,31.7102,100
18.8233273792,333.079568182,nan,6.10093e+21,inf,500.0,18.8233273792,1.38098e-05,333.079568182,0.249999,161.761,10335.2,1,40.9516,4.0,18.8233273792,100,,50000,5.52486e-05,,0.7,nan,1.34828e+18,100
13.6419469754,174.960888662,nan,34361.6,264161.0,500.0,13.6419469754,2.10528e-06,174.960888662,0.097005,76.694,6179.98,1,28.2413,3.99094834147,13.6419469754,100,5.52327e-28,50000,5.52486e-05,1.95648e-22,0.7,nan,19.5704,100
9.84499802803,229.787543476,nan,9.79694e+08,2.12076e+14,500.0,9.84499802803,1.37863e-05,229.787543476,0.249786,66.4494,6990.85,1,29.5563,3.99999947739,9.84499802803,100,,50000,5.52486e-05,,0.7,nan,216692.0,100
16.5556537864,553.885075919,nan,1018.33,1026.51,500.0,16.5556537864,4.33262e-08,553.885075919,0.0066158,112.045,9013.61,1,41.4236,1.05020951167,16.5556537864,100,,50000,5.52486e-05,,0.7,nan,8.50408,100
22.183371434,333.639416011,nan,3295.44,16270.6,500.0,22.183371434,9.51354e-08,333.639416011,0.00796862,104.034,10232.4,1,44.8927,1.91780367547,22.183371434,100,9.36585e-37,50000,5.52486e-05,3.87327e-31,0.7,nan,22.8482,100
17.1226187285,368.472344647,nan,1126.48,1347.17,500.0,17.1226187285,5.81544e-08,368.472344647,0.00740125,154.175,8002.48,1,36.3803,1.32553135145,17.1226187285,100,1.35253e-41,50000,5.52486e-05,2.05854e-36,0.7,nan,8.40894,100
23.1569957893,274.535087356,nan,7568.68,57511.4,500.0,23.1569957893,2.2961e-07,274.535087356,0.015123,151.951,8906.58,1,38.469,3.06370922311,23.1569957893,100,,50000,5.52486e-05,,0.7,nan,27.6505,100
22.1915516536,243.198749334,nan,3.24742e+06,2.33039e+09,500.0,22.1915516536,1.27147e-05,243.198749334,0.23987,177.132,9004.47,1,36.9515,3.99955229857,22.1915516536,100,2.52906e-41,50000,5.52486e-05,3.42392e-34,0.7,nan,747.968,100
20.1497129899,350.731359118,nan,11440.3,42448.3,500.0,20.1497129899,5.09858e-07,350.731359118,0.039649,111.343,9034.54,1,40.5747,3.80165064526,20.1497129899,100,,50000,5.52486e-05,,0.7,nan,15.9414,100
32.2318670702,259.032227612,nan,49458.2,624158.0,500.0,32.2318670702,1.67847e-06,259.032227612,0.081105,225.786,11291.1,1,47.9901,3.46464422473,32.2318670702,100,,50000,5.52486e-05,,0.7,nan,33.6909,100
29.3101020109,319.047437015,nan,12065.9,46818.2,500.0,29.3101020109,3.85834e-07,319.047437015,0.0346379,162.915,11061.9,1,48.877,2.95220982036,29.3101020109,100,8.00828e-23,50000,5.52486e-05,2.78963e-17,0.7,nan,19.2455,100
29.8356924807,427.832209959,nan,2866.69,4487.62,500.0,29.8356924807,1.25069e-07,427.832209959,0.0151338,135.302,10651.2,1,48.0647,1.80005945643,29.8356924807,100,4.20043e-34,50000,5.52486e-05,7.9566e-29,0.7,nan,10.4654,100
30.8903329435,278.947352093,nan,341.559,208.228,500.0,30.8903329435,3.11724e-08,278.947352093,0.00417908,115.645,9188.96,1,42.5762,2.57954436945,30.8903329435,100,,50000,5.52486e-05,,0.7,nan,4.51549,100
32.9595722471,158.021866674,nan,446.736,342.744,500.0,32.9595722471,3.57284e-08,158.021866674,0.00456113,97.2765,9261.25,1,42.9164,1.65502387741,32.9595722471,100,2.29524e-32,50000,5.52486e-05,2.24805e-27,0.7,nan,5.41128,100
33.154553151,361.063051124,nan,568781.0,7.80271e+07,500.0,33.154553151,4.2956e-06,361.063051124,0.133455,67.4526,12569.6,1,53.8379,3.71893501359,33.154553151,100,,50000,5.52486e-05,,0.7,nan,235.468,100
38.2492155723,276.624358978,nan,252.937,371.169,500.0,38.2492155723,3.24981e-08,276.624358978,0.00236677,173.855,11409.9,1,51.9547,0.844250680407,38.2492155723,100,,50000,5.52486e-05,,0.7,nan,5.90444,100
37.8068787625,318.010138346,nan,92.1764,92.4917,500.0,37.8068787625,2.01151e-08,318.010138346,0.00135935,90.3538,10461.9,1,49.7266,0.915366543003,37.8068787625,100,4.8804e-19,50000,5.52486e-05,3.30937e-14,0.7,nan,3.74638,100
40.2658461668,380.762804287,nan,433.186,498.955,500.0,40.2658461668,3.21319e-08,380.762804287,0.00347626,110.974,12389.5,1,58.2493,1.36639148303,40.2658461668,100,3.28331e-28,50000,5.52486e-05,4.09142e-23,0.7,nan,6.88468,100
49.144603542,262.533908487,nan,131.471,145.164,500.0,49.144603542,2.91647e-08,262.533908487,0.0018635,175.546,12671.1,1,58.066,0.635409571581,49.144603542,100,3.81641e-23,50000,5.52486e-05,2.6925e-18,0.7,nan,3.89782,100
46.3772155437,119.186160308,nan,102.053,125.801,500.0,46.3772155437,2.14257e-08,119.186160308,0.00133183,80.6931,11318.2,1,53.558,0.87946762558,46.3772155437,100,5.19078e-17,50000,5.52486e-05,3.97748e-12,0.7,nan,4.23347,100
46.5700651892,150.274824659,nan,97.1974,23.7552,500.0,46.5700651892,1.36357e-08,150.274824659,0.0023287,126.62,10972.5,1,52.8064,1.12345304797,46.5700651892,100,4.35465e-18,50000,5.52486e-05,1.81758e-13,0.7,nan,2.30602,100
49.1299524682,192.122074134,nan,138.798,63.565,500.0,49.1299524682,2.04471e-08,192.122074134,0.00248937,181.931,12005.9,1,56.3158,1.09973490296,49.1299524682,100,8.6062e-18,50000,5.52486e-05,4.7985e-13,0.7,nan,3.08046,100
47.9687247437,400.900872607,nan,58.4093,42.2399,500.0,47.9687247437,1.62559e-08,400.900872607,0.00114585,105.548,11933.5,1,57.1286,1.02067087972,47.9687247437,100,4.297e-16,50000,5.52486e-05,2.19039e-11,0.7,nan,2.81629,100
49.0441205631,168.702250478,nan,88.5276,67.5215,500.0,49.0441205631,1.82753e-08,168.702250478,0.00145643,88.9939,11737.7,1,55.9794,1.57367038496,49.0441205631,100,5.95509e-21,50000,5.52486e-05,3.61974e-16,0.7,nan,3.35823,100
46.8644319889,245.096476438,nan,133.591,136.366,500.0,46.8644319889,2.14808e-08,245.096476438,0.00167667,69.7995,11954.2,1,57.2238,1.72452131686,46.8644319889,100,6.83658e-20,50000,5.52486e-05,5.44712e-15,0.7,nan,4.402,100
46.8252478533,204.75881862,nan,86.9618,45.8433,500.0,46.8252478533,1.87148e-08,204.75881862,0.00175705,147.102,11554.9,1,54.1943,0.534426222322,46.8252478533,100,2.16435e-18,50000,5.52486e-05,1.0712e-13,0.7,nan,2.73443,100
45.5595168065,499.185940623,nan,36.3087,18.9163,500.0,45.5595168065,1.17531e-08,499.185940623,0.000905043,96.6067,11415.9,1,55.6102,0.791624571483,45.5595168065,100,1.07378e-16,50000,5.52486e-05,4.30782e-12,0.7,nan,2.21647,100
47.0190280179,337.539918131,nan,113.569,115.282,500.0,47.0190280179,1.99987e-08,337.539918131,0.00149583,72.2824,12231.5,1,58.6137,1.88265946883,47.0190280179,100,,50000,5.52486e-05,,0.7,nan,4.19471,100
51.5018375139,246.053361906,nan,28.3414,10.4745,500.0,51.5018375139,8.77315e-09,246.053361906,0.000820222,53.6088,11658.1,1,57.9316,2.44765280835,51.5018375139,100,9.39918e-16,50000,5.52486e-05,3.24772e-11,0.7,nan,1.90902,100
53.409361749,154.827144327,nan,48.1057,38.1336,500.0,53.409361749,1.59427e-08,154.827144327,0.000983614,112.24,12246.7,1,58.4853,0.791560993115,53.409361749,100,6.19189e-21,50000,5.52486e-05,3.02828e-16,0.7,nan,2.70205,100
50.4317585307,295.532732785,nan,44.0916,14.8269,500.0,50.4317585307,1.07144e-08,295.532732785,0.00118526,80.4611,11804.2,1,57.8935,2.89591885197,50.4317585307,100,2.21244e-16,50000,5.52486e-05,8.23023e-12,0.7,nan,2.05524,100
46.4211054572,374.770586435,nan,204.452,269.137,500.0,46.4211054572,3.24723e-08,374.770586435,0.00224575,165.535,13296.8,1,60.6653,0.408929024762,46.4211054572,100,4.58492e-31,50000,5.52486e-05,4.17409e-26,0.7,nan,5.02981,100
55.4105335897,224.70484358,nan,265.847,40.2148,500.0,55.4105335897,2.33243e-08,224.70484358,0.00640239,222.135,13217.2,1,62.2201,1.76954644679,55.4105335897,100,8.45059e-19,50000,5.52486e-05,3.50894e-14,0.7,nan,2.29409,100
53.7160665481,131.335682782,nan,31.5655,15.5293,500.0,53.7160665481,1.14826e-08,131.335682782,0.000858337,112.437,11965.5,1,58.1007,0.973206465626,53.7160665481,100,5.6158e-17,50000,5.52486e-05,2.06522e-12,0.7,nan,2.03178,100
55.4589834501,242.584450069,nan,22.1122,8.79651,500.0,55.4589834501,9.10289e-09,242.584450069,0.000711323,77.1245,12255.9,1,60.3602,1.29786757218,55.4589834501,100,2.02294e-14,50000,5.52486e-05,6.28851e-10,0.7,nan,1.71746,100
51.4537581298,193.260170601,nan,104.397,107.692,500.0,51.4537581298,2.42907e-08,193.260170601,0.00156789,262.066,12970.4,1,59.1997,0.58544020791,51.4537581298,100,2.83768e-34,50000,5.52486e-05,1.88945e-29,0.7,nan,3.6787,100
60.7165827257,76.5311876625,nan,13.5431,3.3617,500.0,60.7165827257,6.09656e-09,76.5311876625,0.000576743,98.7417,12295.6,1,60.613,1.00558907148,60.7165827257,100,3.8175e-12,50000,5.52486e-05,8.96429e-08,0.7,nan,1.29735,100
50.4157149678,311.765684854,nan,31.5171,17.2643,500.0,50.4157149678,1.26268e-08,311.765684854,0.000852352,103.185,11810.7,1,57.1019,0.797726018209,50.4157149678,100,9.62553e-19,50000,5.52486e-05,3.5592e-14,0.7,nan,2.04291,100
59.4576790176,102.370447291,nan,22.1205,6.83692,500.0,59.4576790176,8.71427e-09,102.370447291,0.000789732,130.482,12639.5,1,61.3763,1.01628194527,59.4576790176,100,2.26661e-13,50000,5.52486e-05,6.3488e-09,0.7,nan,1.54752,100
56.4808153196,239.375788116,nan,12.3604,3.83086,500.0,56.4808153196,5.81648e-09,239.375788116,0.00048163,49.9876,12103.7,1,60.6329,1.49896815779,56.4808153196,100,3.04053e-14,50000,5.52486e-05,7.80311e-10,0.7,nan,1.41788,100
58.110821235,101.891397012,nan,21.4191,8.65322,500.0,58.110821235,9.33412e-09,101.891397012,0.000703477,106.748,12376.7,1,60.3616,0.801957768326,58.110821235,100,3.70987e-18,50000,5.52486e-05,1.12956e-13,0.7,nan,1.68218,100
58.2800874312,86.4477774608,nan,19.1508,10.0827,500.0,58.2800874312,9.0261e-09,86.4477774608,0.000572994,60.9359,12218.2,1,60.5007,1.10501649471,58.2800874312,100,9.8142e-16,50000,5.52486e-05,3.28014e-11,0.7,nan,1.84654,100
58.5001651785,104.886037332,nan,30.5039,14.8995,500.0,58.5001651785,1.2084e-08,104.886037332,0.00086871,119.015,12741.4,1,61.4653,0.920894650343,58.5001651785,100,1.36674e-17,50000,5.52486e-05,4.79916e-13,0.7,nan,1.94,100
55.0782677408,155.295302231,nan,15.6133,5.06811,500.0,55.0782677408,6.76235e-09,155.295302231,0.000570322,60.8486,11639.0,1,57.8994,1.24691233308,55.0782677408,100,4.47768e-14,50000,5.52486e-05,1.22582e-09,0.7,nan,1.5125,100
57.1435796879,172.78825636,nan,29.5473,12.869,500.0,57.1435796879,1.08579e-08,172.78825636,0.000858262,86.6569,12496.3,1,61.1335,1.42368925928,57.1435796879,100,3.72735e-16,50000,5.52486e-05,1.28321e-11,0.7,nan,1.90204,100
59.3248206187,228.882143834,nan,29.9843,9.24231,500.0,59.3248206187,9.43165e-09,228.882143834,0.000957849,143.918,12945.4,1,62.8614,1.29766643638,59.3248206187,100,6.41664e-16,50000,5.52486e-05,2.00865e-11,0.7,nan,1.72949,100
60.0260330068,132.518770026,nan,31.6554,9.6046,500.0,60.0260330068,9.71935e-09,132.518770026,0.001007,87.8442,12629.7,1,62.0141,1.67229195734,60.0260330068,100,1.78564e-14,50000,5.52486e-05,5.61325e-10,0.7,nan,1.73677,100
62.0199183251,129.753658592,nan,9.13241,2.69515,500.0,62.0199183251,5.12036e-09,129.753658592,0.000398056,63.4691,12618.2,1,63.1523,1.04704756585,62.0199183251,100,6.78601e-13,50000,5.52486e-05,1.55688e-08,0.7,nan,1.26754,100
62.3213773453,66.9407963292,nan,12.0567,3.30783,500.0,62.3213773453,5.44092e-09,66.9407963292,0.00048898,70.6036,12466.4,1,62.0263,1.0487226481,62.3213773453,100,2.45277e-13,50000,5.52486e-05,6.04772e-09,0.7,nan,1.36225,100
