AvgRet,VarRet,AvgNormIw,MinNormIw,AvgDiscRet,VarDiscRet,VanillaAvgRet,J,ESSRenyi,VarNormIw,eRenyi2,MaxNormIw,BatchSize,MinVanillaIw,VarVanillaIw,ESSClassic,AvgEpLen,AvgVanillaIw,EpsThisIter,MaxVanillaIw,Delta,Bound,VarJ,IterType
-106.63550771,3.65556415056,0.00333333,0.00333333,-106.63550771,3.65556415056,-106.63550771,-106.556,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.47,1.0,100,1.0,1.0,-106.556,1.84782,2
-106.564482392,4.62391905432,0.0025,0.0025,-106.564482392,4.62391905432,-106.564482392,-106.558,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.4,1.0,100,1.0,1.0,-106.558,1.92491,2
-106.396414963,3.54561882266,0.002,0.000208023,-106.396414963,3.54561882266,-106.396414963,-106.404,63.3777959157,2.90665e-06,7.8892,0.0247417,500,0.106276,0.758652,289.8198354,16.01,1.02177,100,12.6402,1.0,-106.404,2.24237,1
-106.793134436,4.4339503377,0.01,0.01,-106.793134436,4.4339503377,-106.793134436,-106.793,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.65,1.0,100,1.0,1.0,-106.793,2.09514,2
-106.956160723,4.08436201241,0.005,0.005,-106.956160723,4.08436201241,-106.956160723,-106.875,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.36,1.0,100,1.0,1.0,-106.875,2.05504,2
-106.540155949,11.0303905226,0.00333333,0.00333333,-106.540155949,11.0303905226,-106.540155949,-106.763,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,19.53,1.0,100,1.0,1.0,-106.763,2.54566,2
-106.084858454,6.28300827241,0.0025,0.0025,-106.084858454,6.28300827241,-106.084858454,-106.594,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.61,1.0,100,1.0,1.0,-106.594,2.54982,2
-106.337282074,7.81162887709,0.002,7.65831e-15,-106.337282074,7.81162887709,-106.337282074,-106.015,2.81334118248e-12,1.24187e-05,1.77725e+14,0.0269926,500,3.44805e-12,2.51744,121.996873636,16.93,0.900474,100,12.1531,1.0,-106.015,8.63401,1
-106.826288845,4.16132886154,0.01,0.01,-106.826288845,4.16132886154,-106.826288845,-106.826,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.78,1.0,100,1.0,1.0,-106.826,2.02971,2
-106.26777486,6.4098350185,0.005,0.005,-106.26777486,6.4098350185,-106.26777486,-106.547,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.8,1.0,100,1.0,1.0,-106.547,2.3045,2
-106.567580625,12.9469933583,0.00333333,0.00333333,-106.567580625,12.9469933583,-106.567580625,-106.554,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.7,1.0,100,1.0,1.0,-106.554,2.79519,2
-106.613354316,6.92808601862,0.0025,0.0025,-106.613354316,6.92808601862,-106.613354316,-106.569,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.13,1.0,100,1.0,1.0,-106.569,2.7523,2
-106.362010787,6.93441003675,0.002,0.000137733,-106.362010787,6.93441003675,-106.362010787,-106.341,191.223086184,2.01895e-06,2.61475,0.0116535,500,0.0668113,0.475058,332.5068252,17.29,0.970154,100,5.65282,1.0,-106.341,3.52452,1
-106.730204294,4.20446843622,0.01,0.01,-106.730204294,4.20446843622,-106.730204294,-106.73,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.25,1.0,100,1.0,1.0,-106.73,2.0402,2
-106.816373318,5.58464388283,0.005,0.005,-106.816373318,5.58464388283,-106.816373318,-106.773,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.07,1.0,100,1.0,1.0,-106.773,2.2017,2
-106.048354208,7.91718161262,0.00333333,0.00333333,-106.048354208,7.91718161262,-106.048354208,-106.532,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,19.37,1.0,100,1.0,1.0,-106.532,2.44154,2
-106.672334336,3.97077983276,0.0025,0.0025,-106.672334336,3.97077983276,-106.672334336,-106.567,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.5,1.0,100,1.0,1.0,-106.567,2.33609,2
-106.507754445,4.32267151688,0.002,2.33428e-07,-106.507754445,4.32267151688,-106.507754445,-106.407,74.7589776993,5.03084e-06,6.68816,0.0299902,500,0.00011627,1.24816,221.71046974,16.41,0.996198,100,14.9381,1.0,-106.407,2.90681,1
-106.619903602,3.64670719022,0.01,0.01,-106.619903602,3.64670719022,-106.619903602,-106.62,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.45,1.0,100,1.0,1.0,-106.62,1.90006,2
-106.362017131,7.51445691724,0.005,0.005,-106.362017131,7.51445691724,-106.362017131,-106.491,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.24,1.0,100,1.0,1.0,-106.491,2.35402,2
-106.673008971,3.6775515239,0.00333333,0.00333333,-106.673008971,3.6775515239,-106.673008971,-106.552,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,15.69,1.0,100,1.0,1.0,-106.552,2.21703,2
-106.514913778,6.56553630766,0.0025,0.0025,-106.514913778,6.56553630766,-106.514913778,-106.542,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.57,1.0,100,1.0,1.0,-106.542,2.3047,2
-106.455420617,4.6550678858,0.002,0.00111601,-106.455420617,4.6550678858,-106.455420617,-106.386,392.814543537,9.26843e-07,1.27287,0.013659,500,0.552371,0.227057,406.092209525,18.46,0.989907,100,6.76056,1.0,-106.386,2.42325,1
-105.985004488,4.41233492418,0.01,0.01,-105.985004488,4.41233492418,-105.985004488,-105.985,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.96,1.0,100,1.0,1.0,-105.985,2.09003,2
-106.111103626,4.66635473017,0.005,0.005,-106.111103626,4.66635473017,-106.111103626,-106.048,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.57,1.0,100,1.0,1.0,-106.048,2.12083,2
-106.189160286,5.68694051606,0.00333333,0.00333333,-106.189160286,5.68694051606,-106.189160286,-106.095,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.78,1.0,100,1.0,1.0,-106.095,2.20901,2
-106.535391947,3.51154917087,0.0025,0.0025,-106.535391947,3.51154917087,-106.535391947,-106.205,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.38,1.0,100,1.0,1.0,-106.205,2.13665,2
-106.820646029,3.76884329323,0.002,0.000960577,-106.820646029,3.76884329323,-106.820646029,-106.193,302.13150066,2.76606e-06,1.65491,0.0236505,500,0.484098,0.702528,295.83488367,16.46,1.00793,100,11.919,1.0,-106.193,4.21231,1
-106.560278612,3.99959767137,0.01,0.01,-106.560278612,3.99959767137,-106.560278612,-106.56,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.71,1.0,100,1.0,1.0,-106.56,1.98988,2
-106.154673319,15.6967487267,0.005,0.005,-106.154673319,15.6967487267,-106.154673319,-106.357,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.36,1.0,100,1.0,1.0,-106.357,3.12903,2
-106.246152376,6.76988342783,0.00333333,0.00333333,-106.246152376,6.76988342783,-106.246152376,-106.32,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.79,1.0,100,1.0,1.0,-106.32,2.96041,2
-106.780309942,5.08676558867,0.0025,0.0025,-106.780309942,5.08676558867,-106.780309942,-106.435,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.06,1.0,100,1.0,1.0,-106.435,2.80565,2
-106.399124814,6.04819697432,0.002,1.93858e-11,-106.399124814,6.04819697432,-106.399124814,-105.98,499.995350881,5.61738e-05,1.00001,0.103398,500,7.92064e-09,9.37749,33.2992624374,17.86,0.817159,100,42.2462,1.0,-105.98,9.5363,1
-106.392133367,4.79956465154,0.01,0.01,-106.392133367,4.79956465154,-106.392133367,-106.392,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.98,1.0,100,1.0,1.0,-106.392,2.17981,2
-106.31444986,11.7411141901,0.005,0.005,-106.31444986,11.7411141901,-106.31444986,-106.353,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.69,1.0,100,1.0,1.0,-106.353,2.86167,2
-106.645383095,3.29722404089,0.00333333,0.00333333,-106.645383095,3.29722404089,-106.645383095,-106.451,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.21,1.0,100,1.0,1.0,-106.451,2.56251,2
-106.197966771,17.3634149849,0.0025,0.0025,-106.197966771,17.3634149849,-106.197966771,-106.387,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.36,1.0,100,1.0,1.0,-106.387,3.03879,2
-106.172794934,14.5384765561,0.002,4.36803e-20,-106.172794934,14.5384765561,-106.172794934,-96.0578,,0.000278972,inf,0.319525,500,1.57558e-17,36.2969,7.08181012941,18.0,0.721415,100,115.255,1.0,-96.0578,133.463,1
-106.455049605,8.29369748093,0.01,0.01,-106.455049605,8.29369748093,-106.455049605,-106.455,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.38,1.0,100,1.0,1.0,-106.455,2.86544,2
-106.358214384,7.15546501073,0.005,0.005,-106.358214384,7.15546501073,-106.358214384,-106.407,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.68,1.0,100,1.0,1.0,-106.407,2.76581,2
-106.662962341,4.21743877744,0.00333333,0.00333333,-106.662962341,4.21743877744,-106.662962341,-106.492,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.88,1.0,100,1.0,1.0,-106.492,2.55071,2
-106.323988725,6.19430605295,0.0025,0.0025,-106.323988725,6.19430605295,-106.323988725,-106.45,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.25,1.0,100,1.0,1.0,-106.45,2.53338,2
-106.793781399,4.21663043146,0.002,6.27031e-07,-106.793781399,4.21663043146,-106.793781399,-105.991,0.000465176860242,2.94643e-05,1.07486e+06,0.0966391,500,0.000324516,7.89208,59.8706421048,16.67,1.03509,100,50.015,1.0,-105.991,8.31701,1
-106.660065134,3.3791908973,0.01,0.01,-106.660065134,3.3791908973,-106.660065134,-106.66,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.69,1.0,100,1.0,1.0,-106.66,1.82904,2
-106.726453976,3.10529917126,0.005,0.005,-106.726453976,3.10529917126,-106.726453976,-106.693,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.22,1.0,100,1.0,1.0,-106.693,1.79191,2
-106.606282419,3.51244661709,0.00333333,0.00333333,-106.606282419,3.51244661709,-106.606282419,-106.664,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.12,1.0,100,1.0,1.0,-106.664,1.81698,2
-106.556997216,3.82585699317,0.0025,0.0025,-106.556997216,3.82585699317,-106.556997216,-106.637,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.8,1.0,100,1.0,1.0,-106.637,1.85071,2
-105.996780817,13.274965303,0.002,,-105.996780817,13.274965303,-105.996780817,-104.816,6.17409091739e-10,0.000905379,8.09836e+11,0.595824,500,,4.4813e-18,2.20369190869,19.75,1.40707e-10,100,4.19184e-08,1.0,-104.816,2.47814,1
-106.618627227,8.35113108496,0.01,0.01,-106.618627227,8.35113108496,-106.618627227,-106.619,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,19.22,1.0,100,1.0,1.0,-106.619,2.87535,2
-106.616449106,6.47639450804,0.005,0.005,-106.616449106,6.47639450804,-106.616449106,-106.618,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.46,1.0,100,1.0,1.0,-106.618,2.70917,2
-106.594809229,3.97844288329,0.00333333,0.00333333,-106.594809229,3.97844288329,-106.594809229,-106.61,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.5,1.0,100,1.0,1.0,-106.61,2.4912,2
-106.521833178,9.76795293574,0.0025,0.0025,-106.521833178,9.76795293574,-106.521833178,-106.588,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.64,1.0,100,1.0,1.0,-106.588,2.65962,2
-106.020629063,16.6261771588,0.002,0.000473956,-106.020629063,16.6261771588,-106.020629063,-106.395,466.35706686,2.85956e-07,1.07214,0.00317735,500,0.240797,0.0738115,466.702483632,21.06,1.01611,100,1.61427,1.0,-106.395,3.25956,1
-106.402442796,5.26751990419,0.01,0.01,-106.402442796,5.26751990419,-106.402442796,-106.402,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.07,1.0,100,1.0,1.0,-106.402,2.2836,2
-106.441797385,4.25019330785,0.005,0.005,-106.441797385,4.25019330785,-106.441797385,-106.422,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.77,1.0,100,1.0,1.0,-106.422,2.17063,2
-106.70966099,3.984947773,0.00333333,0.00333333,-106.70966099,3.984947773,-106.70966099,-106.518,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.48,1.0,100,1.0,1.0,-106.518,2.1153,2
-106.577174817,3.12860842647,0.0025,0.0025,-106.577174817,3.12860842647,-106.577174817,-106.533,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.59,1.0,100,1.0,1.0,-106.533,2.03245,2
-106.213234906,12.8924145839,0.002,0.002,-106.213234906,12.8924145839,-106.213234906,-106.469,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.19,1.0,100,1.0,1.0,-106.469,2.42358,1
-106.692693426,4.70647237357,0.01,0.01,-106.692693426,4.70647237357,-106.692693426,-106.693,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.96,1.0,100,1.0,1.0,-106.693,2.15857,2
-106.528814964,3.34340447707,0.005,0.005,-106.528814964,3.34340447707,-106.528814964,-106.611,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.41,1.0,100,1.0,1.0,-106.611,1.99785,2
-106.638035277,9.25903289596,0.00333333,0.00333333,-106.638035277,9.25903289596,-106.638035277,-106.62,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.43,1.0,100,1.0,1.0,-106.62,2.39094,2
-106.364284325,7.46336473571,0.0025,0.0025,-106.364284325,7.46336473571,-106.364284325,-106.556,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.1,1.0,100,1.0,1.0,-106.556,2.47929,2
-106.542793479,6.25149856714,0.002,0.002,-106.542793479,6.25149856714,-106.542793479,-106.553,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.74,1.0,100,1.0,1.0,-106.553,2.48099,1
-106.348382715,7.26153112974,0.01,0.01,-106.348382715,7.26153112974,-106.348382715,-106.348,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.35,1.0,100,1.0,1.0,-106.348,2.68122,2
-106.568539854,6.05228901795,0.005,0.005,-106.568539854,6.05228901795,-106.568539854,-106.458,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.6,1.0,100,1.0,1.0,-106.458,2.56952,2
-106.623273629,3.96328945153,0.00333333,0.00333333,-106.623273629,3.96328945153,-106.623273629,-106.513,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.35,1.0,100,1.0,1.0,-106.513,2.39072,2
-106.142055101,6.58892559065,0.0025,0.0025,-106.142055101,6.58892559065,-106.142055101,-106.421,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.42,1.0,100,1.0,1.0,-106.421,2.43789,2
-106.5560799,3.72881349163,0.002,0.002,-106.5560799,3.72881349163,-106.5560799,-106.448,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.64,1.0,100,1.0,1.0,-106.448,2.34433,1
-106.377026811,9.53563112329,0.01,0.01,-106.377026811,9.53563112329,-106.377026811,-106.377,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.89,1.0,100,1.0,1.0,-106.377,3.0725,2
-106.629551448,3.98661824895,0.005,0.005,-106.629551448,3.98661824895,-106.629551448,-106.503,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.83,1.0,100,1.0,1.0,-106.503,2.59026,2
-106.391036735,4.17740697414,0.00333333,0.00333333,-106.391036735,4.17740697414,-106.391036735,-106.466,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.2,1.0,100,1.0,1.0,-106.466,2.41957,2
-106.150960791,18.441807507,0.0025,0.0025,-106.150960791,18.441807507,-106.150960791,-106.387,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.55,1.0,100,1.0,1.0,-106.387,2.99561,2
-106.548878056,5.4940665391,0.002,0.002,-106.548878056,5.4940665391,-106.548878056,-106.419,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.25,1.0,100,1.0,1.0,-106.419,2.87593,1
-105.883947469,15.5463088882,0.01,0.01,-105.883947469,15.5463088882,-105.883947469,-105.884,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,19.39,1.0,100,1.0,1.0,-105.884,3.92312,2
-106.771055963,4.18244440846,0.005,0.005,-106.771055963,4.18244440846,-106.771055963,-106.327,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.59,1.0,100,1.0,1.0,-106.327,3.15634,2
-106.230268959,3.69625334999,0.00333333,0.00333333,-106.230268959,3.69625334999,-106.230268959,-106.295,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.78,1.0,100,1.0,1.0,-106.295,2.8042,2
-106.167807564,6.26267637686,0.0025,0.0025,-106.167807564,6.26267637686,-106.167807564,-106.263,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.34,1.0,100,1.0,1.0,-106.263,2.72959,2
-106.690167671,5.37983634348,0.002,0.002,-106.690167671,5.37983634348,-106.690167671,-106.349,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.39,1.0,100,1.0,1.0,-106.349,2.65611,1
-106.546858426,9.01738825366,0.01,0.01,-106.546858426,9.01738825366,-106.546858426,-106.547,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.39,1.0,100,1.0,1.0,-106.547,2.98784,2
-105.73583884,23.5825671309,0.005,0.005,-105.73583884,23.5825671309,-105.73583884,-106.141,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,20.84,1.0,100,1.0,1.0,-106.141,4.0375,2
-106.665250303,4.97386448383,0.00333333,0.00333333,-106.665250303,4.97386448383,-106.665250303,-106.316,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.92,1.0,100,1.0,1.0,-106.316,3.54542,2
-106.079841156,7.8020152953,0.0025,0.0025,-106.079841156,7.8020152953,-106.079841156,-106.257,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.76,1.0,100,1.0,1.0,-106.257,3.37179,2
-106.833855037,4.48488546963,0.002,0.002,-106.833855037,4.48488546963,-106.833855037,-106.372,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.52,1.0,100,1.0,1.0,-106.372,3.16803,1
-106.284002298,3.98813841466,0.01,0.01,-106.284002298,3.98813841466,-106.284002298,-106.284,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.51,1.0,100,1.0,1.0,-106.284,1.98702,2
-106.865998283,4.89745937533,0.005,0.005,-106.865998283,4.89745937533,-106.865998283,-106.575,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.57,1.0,100,1.0,1.0,-106.575,2.11732,2
-106.060956129,13.1760213086,0.00333333,0.00333333,-106.060956129,13.1760213086,-106.060956129,-106.404,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,20.39,1.0,100,1.0,1.0,-106.404,2.71947,2
-106.419208161,7.85415242676,0.0025,0.0025,-106.419208161,7.85415242676,-106.419208161,-106.408,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.92,1.0,100,1.0,1.0,-106.408,2.73689,2
-105.980725147,7.84047586746,0.002,0.002,-105.980725147,7.84047586746,-105.980725147,-106.322,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,19.15,1.0,100,1.0,1.0,-106.322,2.75209,1
-106.433647602,3.61349793326,0.01,0.01,-106.433647602,3.61349793326,-106.433647602,-106.434,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.4,1.0,100,1.0,1.0,-106.434,1.89139,2
-106.636906074,2.99055460676,0.005,0.005,-106.636906074,2.99055460676,-106.636906074,-106.535,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,15.52,1.0,100,1.0,1.0,-106.535,1.81089,2
-106.559900626,3.63743749567,0.00333333,0.00333333,-106.559900626,3.63743749567,-106.559900626,-106.543,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,15.94,1.0,100,1.0,1.0,-106.543,1.8403,2
-105.851272334,15.1287977336,0.0025,0.0025,-105.851272334,15.1287977336,-105.851272334,-106.37,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.21,1.0,100,1.0,1.0,-106.37,2.52473,2
-106.835756716,3.7653647451,0.002,0.00199998,-106.835756716,3.7653647451,-106.835756716,-106.463,499.996185332,4.89564e-17,1.00001,0.00200004,500,0.99999,1.22004e-11,499.999616918,17.16,1.0,100,1.00002,1.0,-106.463,2.42479,1
-106.44024013,6.21126902937,0.01,0.01,-106.44024013,6.21126902937,-106.44024013,-106.44,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.42,1.0,100,1.0,1.0,-106.44,2.47975,2
-106.431161379,4.51850727743,0.005,0.005,-106.431161379,4.51850727743,-106.431161379,-106.436,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.58,1.0,100,1.0,1.0,-106.436,2.30462,2
-106.691795354,4.90263249167,0.00333333,0.00333333,-106.691795354,4.90263249167,-106.691795354,-106.521,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.24,1.0,100,1.0,1.0,-106.521,2.27449,2
-106.122103925,12.6940943556,0.0025,0.0025,-106.122103925,12.6940943556,-106.122103925,-106.421,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.8,1.0,100,1.0,1.0,-106.421,2.65548,2
-106.605218211,3.57742443114,0.002,0.002,-106.605218211,3.57742443114,-106.605218211,-106.458,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.83,1.0,100,1.0,1.0,-106.458,2.52092,1
-106.284247623,5.95183752157,0.01,0.01,-106.284247623,5.95183752157,-106.284247623,-106.284,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.9,1.0,100,1.0,1.0,-106.284,2.42741,2
-105.921873521,6.19683651429,0.005,0.005,-105.921873521,6.19683651429,-105.921873521,-106.103,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.74,1.0,100,1.0,1.0,-106.103,2.45895,2
-105.745313557,16.0714680794,0.00333333,0.00333333,-105.745313557,16.0714680794,-105.745313557,-105.984,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.12,1.0,100,1.0,1.0,-105.984,3.0599,2
-106.337978264,5.2491015896,0.0025,0.0025,-106.337978264,5.2491015896,-106.337978264,-106.072,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.08,1.0,100,1.0,1.0,-106.072,2.88875,2
-106.592479209,7.94528734012,0.002,0.002,-106.592479209,7.94528734012,-106.592479209,-106.176,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.16,1.0,100,1.0,1.0,-106.176,2.87965,1
-106.720231986,4.31302029016,0.01,0.01,-106.720231986,4.31302029016,-106.720231986,-106.72,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.18,1.0,100,1.0,1.0,-106.72,2.06637,2
-106.6990221,3.03656016683,0.005,0.005,-106.6990221,3.03656016683,-106.6990221,-106.71,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.43,1.0,100,1.0,1.0,-106.71,1.90739,2
-106.433728177,8.06666275715,0.00333333,0.00333333,-106.433728177,8.06666275715,-106.433728177,-106.618,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.92,1.0,100,1.0,1.0,-106.618,2.25928,2
-105.675166022,16.7962430877,0.0025,0.0025,-105.675166022,16.7962430877,-105.675166022,-106.382,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.33,1.0,100,1.0,1.0,-106.382,2.85515,2
-106.332124587,11.1122154033,0.002,0.002,-106.332124587,11.1122154033,-106.332124587,-106.372,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.8,1.0,100,1.0,1.0,-106.372,2.95333,1
-106.176686555,13.343836993,0.01,0.01,-106.176686555,13.343836993,-106.176686555,-106.177,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.69,1.0,100,1.0,1.0,-106.177,3.63461,2
-106.40826947,3.85630006606,0.005,0.005,-106.40826947,3.85630006606,-106.40826947,-106.292,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.59,1.0,100,1.0,1.0,-106.292,2.92018,2
-106.843752167,6.0091525186,0.00333333,0.00333333,-106.843752167,6.0091525186,-106.843752167,-106.476,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.63,1.0,100,1.0,1.0,-106.476,2.78128,2
-106.29759962,6.41526318098,0.0025,0.0025,-106.29759962,6.41526318098,-106.29759962,-106.432,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.53,1.0,100,1.0,1.0,-106.432,2.71945,2
-106.079708228,7.15241383907,0.002,0.002,-106.079708228,7.15241383907,-106.079708228,-106.361,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.65,1.0,100,1.0,1.0,-106.361,2.71152,1
-106.741175786,4.89409666521,0.01,0.01,-106.741175786,4.89409666521,-106.741175786,-106.741,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.35,1.0,100,1.0,1.0,-106.741,2.20117,2
-106.697473392,3.59385483266,0.005,0.005,-106.697473392,3.59385483266,-106.697473392,-106.719,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.35,1.0,100,1.0,1.0,-106.719,2.04988,2
-106.030217703,9.01580824089,0.00333333,0.00333333,-106.030217703,9.01580824089,-106.030217703,-106.49,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.8,1.0,100,1.0,1.0,-106.49,2.4253,2
-106.246720794,3.09907776499,0.0025,0.0025,-106.246720794,3.09907776499,-106.246720794,-106.429,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.37,1.0,100,1.0,1.0,-106.429,2.27808,2
-106.568792235,3.39405546813,0.002,0.002,-106.568792235,3.39405546813,-106.568792235,-106.457,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.33,1.0,100,1.0,1.0,-106.457,2.19701,1
-106.657014991,4.63590013886,0.01,0.01,-106.657014991,4.63590013886,-106.657014991,-106.657,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.79,1.0,100,1.0,1.0,-106.657,2.14232,2
-106.180011521,6.12498741815,0.005,0.005,-106.180011521,6.12498741815,-106.180011521,-106.419,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,15.93,1.0,100,1.0,1.0,-106.419,2.32024,2
-106.853691657,3.4627890725,0.00333333,0.00333333,-106.853691657,3.4627890725,-106.853691657,-106.564,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.93,1.0,100,1.0,1.0,-106.564,2.18491,2
