ESSClassic,AvgVanillaIw,VarRet,AvgEpLen,VarVanillaIw,AvgRet,VanillaAvgRet,VarJ,AvgNormIw,MaxVanillaIw,Bound,VarNormIw,MinVanillaIw,eRenyi2,VarDiscRet,BatchSize,MinNormIw,ESSRenyi,AvgDiscRet,J,MaxNormIw
27.217769022455524,1.3043022,5688470.842681565,200.0,4.595091,4.956746124662459e-13,-2654.305220661724,146.13048,0.01,6.951185,2108.2756,0.0002701081,3.630685e-22,4.8593817,5688470.842681565,100,2.7836225e-24,20.578749864339247,4.956746124662459e-13,2600.721,0.053294282
61.44522176424519,1.0265523,68552.22495445846,200.0,0.6679087,-6.1817218011128716e-15,-35.36402574322572,8.1696,0.01,2.2199922,24.532444,6.33804e-05,7.150208e-05,1.6560675,68552.22495445846,100,6.9652646e-07,60.384012468668345,-6.1817218011128716e-15,28.362303,0.02162571
39.13785287669209,1.0094827,58.851956463438476,200.0,1.6007105,2.6645352591003756e-16,-8.77075359100562,10.452505,0.009999999,3.629632,0.21473658,0.00015707788,1.2796526e-17,2.6304169,58.851956463438476,100,1.267632e-19,38.01678780882549,2.6645352591003756e-16,1.4119025,0.035955366
5.874782158950022,1.2490585,56.25689771853236,200.0,25.249018,1.4210854715202004e-16,-9.146065044408868,8.317923,0.01,29.104437,2.7466142,0.0016183746,,21.472227,56.25689771853236,100,,4.657178761677302,1.4210854715202004e-16,6.313498,0.233011
2.1793136227738756,0.72267836,61.05380284701346,200.0,23.679132,-8.704148513061227e-16,-7.967871643206435,11.097297,0.01,44.146397,1.8094249,0.0045339386,,45.244705,61.05380284701346,100,,2.2102033720305534,-8.704148513061227e-16,6.3200827,0.610872
5.390067370840885,0.85866183,55.574378275378116,200.0,13.072291,-2.2470914018413167e-15,-8.008714653164482,5.030923,0.01,22.59749,3.869468,0.0017729948,,16.368292,55.574378275378116,100,,6.10937298080485,-2.2470914018413167e-15,6.592688,0.26317102
28.278794962040934,1.1905361,48.734280736165154,200.0,3.6310866,6.128431095930864e-16,-8.686859537977012,12.23358,0.010000002,5.571619,0.1255691,0.00025618367,2.907516e-22,3.7962282,48.734280736165154,100,2.4421907e-24,26.341936130145104,6.128431095930864e-16,1.5475043,0.046799242
6.662505738638423,1.1757474,54.22077685836998,200.0,19.56192,-1.127986593019159e-15,-7.569673188000077,7.0818357,0.01,30.99954,2.8421533,0.0014150878,1.6812587e-15,16.085207,54.22077685836998,100,1.4299488e-17,6.2168923340749584,-1.127986593019159e-15,5.3971205,0.26365817
1.2307044696503067,0.28554937,59.64817808584735,200.0,6.609908,5.329070518200751e-16,-8.330319508709298,5.2629504,0.01,25.656984,2.808445,0.008106493,,51.195957,59.64817808584735,100,,1.953279233376051,5.329070518200751e-16,7.82425,0.8985131
60.039364225896485,1.0678353,55.99594007143451,200.0,0.7666015,-1.9539925233402755e-16,-8.309933258062282,9.285785,0.01,1.8878578,-0.53298175,6.7229696e-05,8.119365e-05,1.4397198,55.99594007143451,100,7.6035735e-07,69.4579599900474,-1.9539925233402755e-16,0.30570072,0.017679296
81.44703213526432,1.1262298,53.171320115652314,200.0,0.29184806,2.291500322826323e-15,-8.279738415412037,7.93713,0.01,1.3949906,-0.35357976,2.300927e-05,0.05118635,1.1443079,53.171320115652314,100,0.00045449298,87.38907090731992,2.291500322826323e-15,0.38869226,0.012386377
