J,VarNormIw,ESSClassic,MaxNormIw,VarDiscRet,AvgNormIw,VarVanillaIw,Delta,AvgDiscRet,MinVanillaIw,VanillaAvgRet,MinNormIw,AvgEpLen,Bound,EpsThisIter,MaxVanillaIw,IterType,eRenyi2,VarJ,VarRet,ESSRenyi,AvgRet,AvgVanillaIw,BatchSize
4960.3223,9.490177e-07,99.06920607848122,0.011762341,248992.7107048781,0.01,0.009503874,0.15,4949.997912042948,0.6648283,4949.997912042948,0.00664349,495.02,3765.193,100,1.1770827,1,1.0082358,394.60275,248992.7107048781,99.1831462354696,4949.997912042948,1.0007215,100
4999.9087,3.5044917e-18,100.0,0.01,0.007148178354411253,0.009999998,,0.15,4999.908476468857,1.0,4999.908476468857,0.01,500.0,3809.6707,100,1.0,1,1.0,0.084126145,0.007148178354411253,100.0,4999.908476468857,1.0,100
4999.9243,3.5044917e-18,100.0,0.01,0.006460684055718076,0.009999998,,0.15,4999.924286992411,1.0,4999.924286992411,0.01,500.0,3809.6865,100,1.0,1,1.0,0.07998199,0.006460684055718076,100.0,4999.924286992411,1.0,100
4999.9243,2.058693e-11,99.99996948231943,0.010007054,0.0069059728446993094,0.01,2.058696e-07,0.15,4999.923763893947,0.99785596,4999.923763893947,0.009978595,500.0,3809.6863,100,1.0007018,1,1.0000001,0.0826378,0.0069059728446993094,99.99998807907247,4999.923763893947,0.9999964,100
4999.911,9.187049e-11,99.99991226776359,0.010037793,0.006077366080592866,0.01,9.188198e-07,0.15,4999.910720367836,0.99853647,4999.910720367836,0.009984711,500.0,3809.6729,100,1.003845,1,1.0000005,0.07754891,0.006077366080592866,99.99995231630692,4999.910720367836,1.0000654,100
4999.909,3.3371138e-12,100.00000762943688,0.010003186,0.01039319111143747,0.01,3.3369457e-08,0.15,4999.908610648415,0.99935126,4999.908610648415,0.009993567,500.0,3809.6711,100,1.000313,1,1.0,0.10144706,0.01039319111143747,100.0,4999.908610648415,0.9999945,100
4999.9126,9.239434e-13,99.99997711173476,0.010003064,0.0088005628193582,0.010000002,9.239135e-09,0.15,4999.911935761519,0.9997826,4999.911935761519,0.009997863,500.0,3809.6746,100,1.0003027,1,1.0,0.09335909,0.0088005628193582,100.0,4999.911935761519,0.99999624,100
4999.879,4.121439e-11,99.99994277358411,0.01000598,0.07048343186304033,0.010000003,4.120619e-07,0.15,4999.878150713631,0.9961663,4999.878150713631,0.009962704,500.0,3809.641,100,1.0004934,1,1.0,0.26333418,0.07048343186304033,100.0,4999.878150713631,0.99989545,100
4964.836,4.2832608e-06,95.93206424159725,0.012806157,382496.4266051388,0.01,0.041447606,0.15,4912.994706058829,0.3107767,4912.994706058829,0.0031592646,491.33,3755.7087,100,1.2597411,1,1.0319921,262.0217,382496.4266051388,96.89996866111576,4912.994706058829,0.98369956,100
4999.9175,9.672055e-12,99.99998474152584,0.010011189,0.005863489547113231,0.01,9.6723184e-08,0.15,4999.916701090703,0.99923927,4999.916701090703,0.009992188,500.0,3809.6797,100,1.0011394,1,1.0,0.076216735,0.005863489547113231,100.0,4999.916701090703,1.0000205,100
4992.6426,1.2559362e-07,99.87584625090193,0.01045653,7569.310055165114,0.009999998,0.0012434378,0.15,4991.205950121014,0.8308414,4991.205950121014,0.008350066,499.14,3801.7156,100,1.0404371,1,1.001158,72.40399,7569.310055165114,99.8843340372041,4991.205950121014,0.9950118,100
4999.919,6.0684235e-11,99.99995421722849,0.0100181885,0.006685303762716055,0.009999999,6.066709e-07,0.15,4999.918562738486,0.99779016,4999.918562738486,0.009979301,500.0,3809.6802,100,1.0016783,1,1.0000013,0.08131725,0.006685303762716055,99.99986886995345,4999.918562738486,0.99985975,100
4999.9067,4.8262162e-14,100.00001525878382,0.010000977,0.009474914599979239,0.009999999,4.824474e-10,0.15,4999.906048286098,0.9999613,4999.906048286098,0.009999609,500.0,3809.6687,100,1.0000981,1,1.0,0.096849695,0.009474914599979239,100.0,4999.906048286098,1.0000005,100
4999.9233,3.8486332e-11,99.99995422292209,0.010010523,0.008436857734635922,0.01,3.848448e-07,0.15,4999.922867691665,0.99708754,4999.922867691665,0.009971034,500.0,3809.685,100,1.0010364,1,1.0000001,0.09128565,0.008436857734635922,99.99998807907247,4999.922867691665,0.99998415,100
4999.9,5.794952e-13,99.99998855595983,0.0100036785,0.011519178166806532,0.01,5.794923e-09,0.15,4999.8989894618435,0.9998889,4999.8989894618435,0.009998845,500.0,3809.6619,100,1.0003723,1,1.0,0.10680613,0.011519178166806532,100.0,4999.8989894618435,1.0000044,100
4999.9272,7.431156e-11,99.99993896014952,0.01001896,0.006013401105600764,0.01,7.4299976e-07,0.15,4999.926837934394,0.99693114,4999.926837934394,0.009970083,500.0,3809.689,100,1.0018184,1,1.0000002,0.07710643,0.006013401105600764,99.99997615814777,4999.926837934394,0.99992263,100
4999.916,3.5044917e-18,100.0,0.01,0.007633123135250844,0.009999998,,0.15,4999.915825018739,1.0,4999.915825018739,0.01,500.0,3809.678,100,1.0,1,1.0,0.08694714,0.007633123135250844,100.0,4999.915825018739,1.0,100
4999.9272,4.9884936e-12,99.9999656674558,0.010005887,0.004621288973912244,0.010000002,4.988439e-08,0.15,4999.926670659415,0.999321,4999.926670659415,0.0099932905,500.0,3809.6892,100,1.0005805,1,1.0,0.06763732,0.004621288973912244,100.0,4999.926670659415,0.9999919,100
4999.9214,1.8104396e-11,100.0,0.010008281,0.00714040778765147,0.01,1.8104792e-07,0.15,4999.921043440027,0.99848413,4999.921043440027,0.00998478,500.0,3809.6826,100,1.0008342,1,1.0000011,0.08404069,0.00714040778765147,99.99989271175451,4999.921043440027,1.0000061,100
4999.9287,2.915181e-11,99.99998474058285,0.010006478,0.004974450757509442,0.009999999,2.914935e-07,0.15,4999.927904896714,0.9975983,4999.927904896714,0.0099763945,500.0,3809.6907,100,1.0006065,1,1.0,0.07012782,0.004974450757509442,100.0,4999.927904896714,0.99995875,100
4987.763,1.1805429e-06,98.84473849191454,0.0111585995,60520.59164662736,0.010000002,0.011696524,0.15,4975.333866295336,0.492453,4975.333866295336,0.0049474034,497.55,3792.7102,100,1.1107011,1,1.0081068,121.7241,60520.59164662736,99.19583644184735,4975.333866295336,0.99537677,100
4999.9155,1.4309733e-13,100.00001144412596,0.010000331,0.010668667668851897,0.01,1.4310737e-09,0.15,4999.915099522868,0.99975896,4999.915099522868,0.009997618,500.0,3809.6775,100,1.0000303,1,1.0,0.10276229,0.010668667668851897,100.0,4999.915099522868,0.9999971,100
4999.9185,7.940181e-12,99.99995803810637,0.0100061875,0.00623907441967253,0.010000002,7.939944e-08,0.15,4999.918077341814,0.9992673,4999.918077341814,0.009992729,500.0,3809.6804,100,1.0006131,1,1.0000001,0.07857135,0.00623907441967253,99.99998807907247,4999.918077341814,0.99999434,100
4999.928,3.5044917e-18,100.0,0.01,0.006872025822068332,0.009999998,,0.15,4999.927766395399,1.0,4999.927766395399,0.01,500.0,3809.6902,100,1.0,1,1.0,0.0824818,0.006872025822068332,100.0,4999.927766395399,1.0,100
4965.4336,1.1585162e-06,98.86608567967393,0.011916333,248996.11894764978,0.01,0.011738859,0.15,4950.0319770827655,0.53080845,4950.0319770827655,0.0052732206,495.02,3768.22,100,1.1995118,1,1.0117557,344.34665,248996.11894764978,98.83808859954411,4950.0319770827655,1.0066115,100
4999.9346,3.5044917e-18,100.0,0.01,0.005451832254437668,0.009999998,,0.15,4999.93454942321,1.0,4999.93454942321,0.01,500.0,3809.6965,100,1.0,1,1.0,0.07345258,0.005451832254437668,100.0,4999.93454942321,1.0,100
4999.9185,5.7669914e-11,99.9999313362861,0.010013214,0.006194257052631355,0.01,5.7670843e-07,0.15,4999.918077325087,0.99756604,4999.918077325087,0.009975544,500.0,3809.6804,100,1.0013331,1,1.0000002,0.07825441,0.006194257052631355,99.99997615814777,4999.918077325087,1.0000117,100
4999.92,1.8742029e-11,99.99998855575464,0.010006201,0.007255684114951593,0.01,1.8741224e-07,0.15,4999.919587021809,0.9981688,4999.919587021809,0.009981823,500.0,3809.682,100,1.0006067,1,1.0000001,0.08472208,0.007255684114951593,99.99998807907247,4999.919587021809,0.99998647,100
4999.9126,3.5044917e-18,100.0,0.01,0.01070233121469452,0.009999998,,0.15,4999.912417838738,1.0,4999.912417838738,0.01,500.0,3809.6746,100,1.0,1,1.0,0.10292886,0.01070233121469452,100.0,4999.912417838738,1.0,100
4999.928,3.8250336e-12,100.00000381465256,0.01000436,0.005430816161598352,0.01,3.8250803e-08,0.15,4999.927958154826,0.999597,4999.927958154826,0.009995853,500.0,3809.6902,100,1.0004478,1,1.0,0.07333286,0.005430816161598352,100.0,4999.927958154826,1.0000118,100
4988.8667,1.0442492e-06,98.9767567881061,0.011022023,114999.61205723791,0.01,0.010822673,0.15,4966.01516111371,0.33202767,4966.01516111371,0.0032614376,496.62,3791.6162,100,1.122087,1,1.0118179,110.79831,114999.61205723791,98.83201001349711,4966.01516111371,1.0180409,100
4999.927,7.5530355e-12,99.99999618530896,0.010004855,0.006997607395400609,0.01,7.552951e-08,0.15,4999.926153908905,0.99901766,4999.926153908905,0.00999016,500.0,3809.6887,100,1.0004871,1,1.0000001,0.083206974,0.006997607395400609,99.99998807907247,4999.926153908905,1.0000015,100
4999.9395,3.5044917e-18,100.0,0.01,0.004110984378193258,0.009999998,,0.15,4999.939029313834,1.0,4999.939029313834,0.01,500.0,3809.7014,100,1.0,1,1.0,0.06377293,0.004110984378193258,100.0,4999.939029313834,1.0,100
4999.916,1.3198945e-10,99.99985505037581,0.010018913,0.008041624603285231,0.010000002,1.3200472e-06,0.15,4999.914845251078,0.9946137,4999.914845251078,0.009945539,500.0,3809.6777,100,1.0019516,1,1.0000007,0.08904868,0.008041624603285231,99.99992847447743,4999.914845251078,1.0000601,100
4957.4824,5.42274e-07,99.46601299793856,0.012586302,249967.08697247875,0.01,0.0055470197,0.15,4949.317314448319,0.7869848,4949.317314448319,0.0077811875,494.96,3763.4048,100,1.2729713,1,1.0064623,415.38055,249967.08697247875,99.35791580488885,4949.317314448319,1.0113941,100
4999.917,3.5044917e-18,100.0,0.01,0.006415308243387966,0.009999998,,0.15,4999.917013285962,1.0,4999.917013285962,0.01,500.0,3809.679,100,1.0,1,1.0,0.07968883,0.006415308243387966,100.0,4999.917013285962,1.0,100
4999.9365,3.5044917e-18,100.0,0.01,0.0042531709398744505,0.009999998,,0.15,4999.936723421466,1.0,4999.936723421466,0.01,500.0,3809.6985,100,1.0,1,1.0,0.06488604,0.0042531709398744505,100.0,4999.936723421466,1.0,100
4999.9136,3.5044917e-18,100.0,0.01,0.006730739395282898,0.009999998,,0.15,4999.913643576379,1.0,4999.913643576379,0.01,500.0,3809.6755,100,1.0,1,1.0,0.08161822,0.006730739395282898,100.0,4999.913643576379,1.0,100
4999.9175,3.5044917e-18,100.0,0.01,0.005550491789159585,0.009999998,,0.15,4999.917145962886,1.0,4999.917145962886,0.01,500.0,3809.6794,100,1.0,1,1.0,0.07414656,0.005550491789159585,100.0,4999.917145962886,1.0,100
4954.3696,4.2995097e-07,99.5761664772378,0.012126361,249992.48541008896,0.01,0.004288728,0.15,4949.925544328274,0.8775879,4949.925544328274,0.008786904,495.01,3761.999,100,1.2111146,1,1.0035865,453.67194,249992.48541008896,99.64262865475334,4949.925544328274,0.9987453,100
4999.9116,1.4703776e-11,99.99995803841051,0.010009196,0.00820017534112067,0.01,1.4703798e-07,0.15,4999.911168072441,0.9990535,4999.911168072441,0.009990519,500.0,3809.6736,100,1.0009211,1,1.0000001,0.0900865,0.00820017534112067,99.99998807907247,4999.911168072441,1.0000015,100
4960.2827,1.0258555e-06,98.99462031668685,0.0119769545,249991.35568825822,0.01,0.010317407,0.15,4949.914321586704,0.68449986,4949.914321586704,0.006825448,495.01,3765.0217,100,1.2011261,1,1.0084581,395.1732,249991.35568825822,99.1612802557107,4949.914321586704,1.0028644,100
4997.7295,4.3530136e-08,99.95691159930666,0.010199027,624.7493541703883,0.01,0.00043537712,0.15,4997.406052921531,0.87077475,4997.406052921531,0.008706991,499.76,3807.3293,100,1.0199914,1,1.0002729,21.68237,624.7493541703883,99.97272043739781,4997.406052921531,1.000087,100
4999.9316,1.3018453e-10,99.99988174188218,0.010040439,0.006121729628436066,0.01,1.3017924e-06,0.15,4999.930921927815,0.99688715,4999.930921927815,0.009969091,500.0,3809.6929,100,1.0040218,1,1.000001,0.077784754,0.006121729628436066,99.99990463265931,4999.930921927815,0.99997795,100
4999.9277,3.5044917e-18,100.0,0.01,0.0064917184429522734,0.009999998,,0.15,4999.927687333424,1.0,4999.927687333424,0.01,500.0,3809.6897,100,1.0,1,1.0,0.08015923,0.0064917184429522734,100.0,4999.927687333424,1.0,100
4980.135,3.2642183e-06,96.86958263349538,0.011984286,249992.76087825667,0.01,0.030191908,0.15,4949.92823684946,0.38073224,4949.92823684946,0.0039588036,495.01,3779.0652,100,1.1525714,1,1.0182838,198.17525,249992.76087825667,98.20444524363427,4949.92823684946,0.9617356,100
4953.6914,2.4899958e-07,99.75411922695939,0.011459717,248993.94167750468,0.01,0.0024732673,0.15,4950.010139846082,0.923111,4950.010139846082,0.009262275,495.02,3761.6824,100,1.1421158,1,1.0029781,460.21252,248993.94167750468,99.7030756193254,4950.010139846082,0.99663526,100
4995.5864,4.6270355e-08,99.95422190872026,0.010208633,2401.475836632795,0.01,0.0004645111,0.15,4995.019639563422,0.8861147,4995.019639563422,0.0088438885,499.52,3805.0786,100,1.0228554,1,1.0004535,43.172558,2401.475836632795,99.95467334063198,4995.019639563422,1.0019515,100
4999.8813,3.5044917e-18,100.0,0.01,0.04174424625689081,0.009999998,,0.15,4999.881126736029,1.0,4999.881126736029,0.01,500.0,3809.6433,100,1.0,1,1.0,0.20326443,0.04174424625689081,100.0,4999.881126736029,1.0,100
4999.923,5.690045e-11,99.99994659445932,0.010008894,0.007061716800166031,0.009999999,5.690052e-07,0.15,4999.922244256642,0.99714875,4999.922244256642,0.00997145,500.0,3809.6846,100,1.0008931,1,1.0000004,0.08353615,0.007061716800166031,99.99996423722592,4999.922244256642,1.0000037,100
4999.9204,2.2326653e-11,99.99997711156888,0.010007348,0.006583992783772244,0.01,2.2325713e-07,0.15,4999.920112808068,0.99822026,4999.920112808068,0.009982312,500.0,3809.6824,100,1.0007238,1,1.0000001,0.08069144,0.006583992783772244,99.99998807907247,4999.920112808068,0.99998903,100
4999.9116,7.622314e-12,99.99997711197923,0.010006368,0.008513099722241528,0.010000002,7.622606e-08,0.15,4999.910903973392,0.9991332,4999.910903973392,0.009991263,500.0,3809.6736,100,1.0006437,1,1.0,0.09178091,0.008513099722241528,100.0,4999.910903973392,1.0000069,100
4999.9224,3.0376708e-11,99.99998855585942,0.010012965,0.005434431348584889,0.01,3.0375986e-07,0.15,4999.921738814938,0.9981736,4999.921738814938,0.009981779,500.0,3809.684,100,1.0012921,1,1.0000001,0.07333123,0.005434431348584889,99.99998807907247,4999.921738814938,0.99999565,100
4960.3643,8.982973e-07,99.11851666833493,0.012024469,248995.44291988033,0.01,0.008817951,0.15,4950.025062693315,0.50819474,4950.025062693315,0.00512928,495.02,3765.2173,100,1.1913508,1,1.008266,394.45236,248995.44291988033,99.18017940048816,4950.025062693315,0.99077207,100
4999.903,1.2867267e-10,99.99985885104157,0.010013177,0.00960254936186329,0.010000002,1.2866292e-06,0.15,4999.902255071004,0.99573576,4999.902255071004,0.009957733,500.0,3809.6646,100,1.0012801,1,1.0000007,0.0973742,0.00960254936186329,99.99992847447743,4999.902255071004,0.9999624,100
4999.9146,3.5044917e-18,100.0,0.01,0.006449898125052023,0.009999998,,0.15,4999.914388148624,1.0,4999.914388148624,0.01,500.0,3809.6765,100,1.0,1,1.0,0.079909414,0.006449898125052023,100.0,4999.914388148624,1.0,100
4999.9067,5.26067e-13,99.99999237058087,0.010001126,0.009650906502518613,0.01,5.2593516e-09,0.15,4999.906352353487,0.99973345,4999.906352353487,0.009997367,500.0,3809.6687,100,1.0001093,1,1.0,0.09772422,0.009650906502518613,100.0,4999.906352353487,0.9999967,100
