VarNormIw,MinVanillaIw,Bound,AvgEpLen,VarJ,MaxNormIw,VanillaAvgRet,BatchSize,IterType,ESSClassic,AvgDiscRet,eRenyi2,VarVanillaIw,J,MaxVanillaIw,AvgNormIw,AvgRet,VarRet,VarDiscRet,MinNormIw,EpsThisIter,ESSRenyi,AvgVanillaIw
2.179301e-19,1.0,-8.024678,20.51,7.078387,0.005,-5.112025373449496,500,2,200.00000010221265,-5.112025373449496,1.0,,-5.209527,1.0,0.0049999994,-5.112025373449496,37.88615138209355,37.88615138209355,0.005,100,500.0,1.0
5.4391416e-20,1.0,-9.699245,22.05,8.472584,0.0033333334,-5.806024190570228,500,2,299.999969473632,-5.806024190570228,1.0,,-5.4083595,1.0,0.0033333336,-5.806024190570228,116.07038711869589,116.07038711869589,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-9.026556,21.93,8.129428,0.0025,-5.017081941875314,500,2,400.0,-5.017081941875314,1.0,,-5.31054,1.0,0.0024999997,-5.017081941875314,49.37531341372406,49.37531341372406,0.0025,100,500.0,1.0
0.0019846566,0.024558377,28.54728,27.99,3.2033207,0.9961644,-6.298147825855538,500,1,1.0077156315849838,-6.298147825855538,2.019406,30986868.0,33.27046,124473.58,0.0020000003,-6.298147825855538,158.75674822010694,158.75674822010694,1.9654115e-07,100,247.59755102802208,249.9057
3.5044917e-18,1.0,-9.476877,21.17,7.9162517,0.01,-4.75205510026609,500,2,100.0,-4.75205510026609,1.0,,-4.7520547,1.0,0.009999998,-4.75205510026609,63.300049911888415,63.300049911888415,0.01,100,500.0,1.0
2.179301e-19,1.0,-8.235629,22.69,7.37592,0.005,-5.037294041463407,500,2,200.00000010221265,-5.037294041463407,1.0,,-4.894675,1.0,0.0049999994,-5.037294041463407,46.56633248383811,46.56633248383811,0.005,100,500.0,1.0
5.4391416e-20,1.0,-7.519164,22.16,6.7825174,0.0033333334,-4.584510449949553,500,2,299.999969473632,-4.584510449949553,1.0,,-4.791287,1.0,0.0033333336,-4.584510449949553,29.42938625873111,29.42938625873111,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-10.735081,22.38,9.588539,0.0025,-6.38024379262706,500,2,400.0,-6.38024379262706,1.0,,-5.188525,1.0,0.0024999997,-6.38024379262706,230.16072920976563,230.16072920976563,0.0025,100,500.0,1.0
0.001879879,0.2389184,-5.47993,22.89,10.207015,0.9695654,-9.56787856655353,500,1,1.0637623472588313,-9.56787856655353,1.394066,499374.12,9.933541,15802.478,0.002,-9.56787856655353,1236.2793091785459,1236.2793091785459,1.4658905e-05,100,358.6630823480861,32.597034
3.5044917e-18,1.0,-8.336803,25.18,6.781252,0.01,-5.178042351321547,500,2,100.0,-5.178042351321547,1.0,,-5.1780424,1.0,0.009999998,-5.178042351321547,46.44987800075424,46.44987800075424,0.01,100,500.0,1.0
2.179301e-19,1.0,-6.811905,22.48,7.027151,0.005,-3.972928386595102,500,2,200.00000010221265,-3.972928386595102,1.0,,-4.575485,1.0,0.0049999994,-3.972928386595102,52.575941132333156,52.575941132333156,0.005,100,500.0,1.0
5.4391416e-20,1.0,-6.483474,21.97,6.9742875,0.0033333334,-4.22528049703851,500,2,299.999969473632,-4.22528049703851,1.0,,-4.4587507,1.0,0.0033333336,-4.22528049703851,47.55410365951309,47.55410365951309,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-6.062547,20.39,6.494823,0.0025,-3.860092359782085,500,2,400.0,-3.860092359782085,1.0,,-4.309086,1.0,0.0024999997,-3.860092359782085,22.767742108959784,22.767742108959784,0.0025,100,500.0,1.0
0.001961059,0.13620487,5.776718,18.84,2.5350516,0.9902364,-4.375834769043327,500,1,1.01981656042337,-4.375834769043327,1.6362132,4292879.5,7.782858,46330.6,0.0020000003,-4.375834769043327,26.423530875980475,26.423530875980475,2.9111434e-06,100,305.58365197870745,93.57483
3.5044917e-18,1.0,-13.388815,24.74,11.947011,0.01,-5.911276849663034,500,2,100.0,-5.911276849663034,1.0,,-5.9112763,1.0,0.009999998,-5.911276849663034,144.1728052454056,144.1728052454056,0.01,100,500.0,1.0
2.179301e-19,1.0,-10.665318,23.69,11.405789,0.005,-4.844523067072224,500,2,200.00000010221265,-4.844523067072224,1.0,,-5.3779,1.0,0.0049999994,-4.844523067072224,118.06464769824603,118.06464769824603,0.005,100,500.0,1.0
5.4391416e-20,1.0,-11.773787,26.39,12.471878,0.0033333334,-6.685621451957172,500,2,299.999969473632,-6.685621451957172,1.0,,-5.813808,1.0,0.0033333336,-6.685621451957172,207.39298286859977,207.39298286859977,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-10.769141,20.85,11.305042,0.0025,-4.989171227316194,500,2,400.0,-4.989171227316194,1.0,,-5.6076484,1.0,0.0024999997,-4.989171227316194,44.50773369959876,44.50773369959876,0.0025,100,500.0,1.0
0.0018427364,0.09299085,7.141405,24.84,18.026472,0.9599583,-7.157148412429327,500,1,1.0851573716212135,-7.157148412429327,1.7333443,246290.94,15.875755,11098.008,0.0020000003,-7.157148412429327,438.37296614672323,438.37296614672323,8.043547e-06,100,288.45971065612883,23.121853
3.5044917e-18,1.0,-6.9389915,21.18,6.302157,0.01,-4.156576854198324,500,2,100.0,-4.156576854198324,1.0,,-4.156577,1.0,0.009999998,-4.156576854198324,40.1183737666922,40.1183737666922,0.01,100,500.0,1.0
2.179301e-19,1.0,-13.585729,23.8,11.718361,0.005,-5.329069234610326,500,2,200.00000010221265,-5.329069234610326,1.0,,-4.7428226,1.0,0.0049999994,-5.329069234610326,236.60141261166035,236.60141261166035,0.005,100,500.0,1.0
5.4391416e-20,1.0,-12.190701,22.58,10.210896,0.0033333334,-5.425849175583368,500,2,299.999969473632,-5.425849175583368,1.0,,-4.9704986,1.0,0.0033333336,-5.425849175583368,38.218377295039595,38.218377295039595,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-11.027206,21.93,9.546854,0.0025,-4.185817674558728,500,2,400.0,-4.185817674558728,1.0,,-4.774328,1.0,0.0024999997,-4.185817674558728,51.83901619555847,51.83901619555847,0.0025,100,500.0,1.0
0.00191548,0.11853066,4.774274,22.69,7.495074,0.97868437,-4.997839796673671,500,1,1.0440326035853293,-4.997839796673671,1.540824,982646.06,11.716544,22166.77,0.002,-4.997839796673671,112.27217727256112,112.27217727256112,5.233244e-06,100,324.50168347224746,45.299118
3.5044917e-18,1.0,-9.633781,23.55,9.280902,0.01,-5.82097893146453,500,2,100.0,-5.82097893146453,1.0,,-5.8209786,1.0,0.009999998,-5.82097893146453,87.00518227652474,87.00518227652474,0.01,100,500.0,1.0
2.179301e-19,1.0,-8.878216,25.63,10.056421,0.005,-5.096778664766228,500,2,200.00000010221265,-5.096778664766228,1.0,,-5.4588785,1.0,0.0049999994,-5.096778664766228,117.03621701499186,117.03621701499186,0.005,100,500.0,1.0
5.4391416e-20,1.0,-8.232609,25.42,9.7586155,0.0033333334,-5.404439149775879,500,2,299.999969473632,-5.404439149775879,1.0,,-5.4407325,1.0,0.0033333336,-5.404439149775879,84.26923526806202,84.26923526806202,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-7.592742,24.3,9.461477,0.0025,-4.377424489060962,500,2,400.0,-4.377424489060962,1.0,,-5.1749053,1.0,0.0024999997,-4.377424489060962,72.26112668955444,72.26112668955444,0.0025,100,500.0,1.0
0.0019753755,0.044237744,39.044178,22.97,6.388455,0.99383706,-5.126901680746372,500,1,1.012440524741831,-5.126901680746372,2.2611666,13807449.0,42.296085,83089.69,0.002,-5.126901680746372,48.95674316950319,48.95674316950319,5.291284e-07,100,221.1247972906004,167.20987
3.5044917e-18,1.0,-12.315208,25.37,9.878216,0.01,-5.066727693806639,500,2,100.0,-5.066727693806639,1.0,,-5.066727,1.0,0.009999998,-5.066727693806639,98.56479881690733,98.56479881690733,0.01,100,500.0,1.0
2.179301e-19,1.0,-10.182376,24.27,9.852742,0.005,-5.047125179117272,500,2,200.00000010221265,-5.047125179117272,1.0,,-5.056926,1.0,0.0049999994,-5.047125179117272,97.54922252547976,97.54922252547976,0.005,100,500.0,1.0
5.4391416e-20,1.0,-10.048064,25.47,10.909551,0.0033333334,-4.640610210253954,500,2,299.999969473632,-4.640610210253954,1.0,,-4.9181547,1.0,0.0033333336,-4.640610210253954,164.43057120818654,164.43057120818654,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-13.605546,28.52,15.11916,0.0025,-9.620956742927678,500,2,400.0,-9.620956742927678,1.0,,-6.093855,1.0,0.0024999997,-9.620956742927678,546.1756516619183,546.1756516619183,0.0025,100,500.0,1.0
0.001928105,0.06760669,8.8110075,24.68,8.891839,0.9818977,-3.8840006966871936,500,1,1.0372106558467702,-3.8840006966871936,1.7463923,1249111.6,17.689795,24992.031,0.002,-3.8840006966871936,37.33491461392826,37.33491461392826,2.6561606e-06,100,286.30452292864067,50.90557
3.5044917e-18,1.0,-11.341303,23.33,9.878179,0.01,-4.277598635790259,500,2,100.0,-4.277598635790259,1.0,,-4.2775984,1.0,0.009999998,-4.277598635790259,98.56404109700414,98.56404109700414,0.01,100,500.0,1.0
2.179301e-19,1.0,-16.77076,25.96,16.273703,0.005,-6.671049707478939,500,2,200.00000010221265,-6.671049707478939,1.0,,-5.474324,1.0,0.0049999994,-6.671049707478939,433.5596704285335,433.5596704285335,0.005,100,500.0,1.0
5.4391416e-20,1.0,-14.687357,23.16,15.009666,0.0033333334,-5.442919977437753,500,2,299.999969473632,-5.442919977437753,1.0,,-5.4638557,1.0,0.0033333336,-5.442919977437753,147.6795487165206,147.6795487165206,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-13.060173,23.11,13.279046,0.0025,-3.897978265088832,500,2,400.0,-3.897978265088832,1.0,,-5.0723867,1.0,0.0024999997,-3.897978265088832,27.90212410971706,27.90212410971706,0.0025,100,500.0,1.0
0.0018957467,0.20721385,-1.3770633,20.96,6.559214,0.97364044,-3.155291525140716,500,1,1.0548771012370775,-3.155291525140716,1.4749385,572687.06,7.2997136,16922.602,0.0020000003,-3.155291525140716,19.983620157849376,19.983620157849376,1.1922031e-05,100,338.99718258314425,34.7615
3.5044917e-18,1.0,-7.5360446,25.3,8.062647,0.01,-3.951060653416726,500,2,100.0,-3.951060653416726,1.0,,-3.9510603,1.0,0.009999998,-3.951060653416726,65.6629214025526,65.6629214025526,0.01,100,500.0,1.0
2.179301e-19,1.0,-6.0457134,25.09,7.235625,0.005,-3.0704335717639886,500,2,200.00000010221265,-3.0704335717639886,1.0,,-3.510747,1.0,0.0049999994,-3.0704335717639886,39.711602839302884,39.711602839302884,0.005,100,500.0,1.0
5.4391416e-20,1.0,-12.478775,27.98,14.474436,0.0033333334,-8.254990370265052,500,2,299.999969473632,-8.254990370265052,1.0,,-5.0921617,1.0,0.0033333336,-8.254990370265052,513.953658157067,513.953658157067,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-11.549362,26.94,13.908231,0.0025,-5.332985493956581,500,2,400.0,-5.332985493956581,1.0,,-5.1523676,1.0,0.0024999997,-5.332985493956581,146.6506968487645,146.6506968487645,0.0025,100,500.0,1.0
0.001866471,0.05509591,5.1356177,24.8,12.203845,0.96610826,-4.885031585771387,500,1,1.0713876637678177,-4.885031585771387,1.6701443,403000.2,12.529933,14196.057,0.002,-4.885031585771387,45.4765973977176,45.4765973977176,3.7495352e-06,100,299.3753259235816,29.388128
3.5044917e-18,1.0,-6.733718,23.68,6.7054033,0.01,-3.926485883577771,500,2,100.0,-3.926485883577771,1.0,,-3.9264858,1.0,0.009999998,-3.926485883577771,45.41659929297391,45.41659929297391,0.01,100,500.0,1.0
2.179301e-19,1.0,-7.1637025,26.89,7.805304,0.005,-4.115542236452881,500,2,200.00000010221265,-4.115542236452881,1.0,,-4.021014,1.0,0.0049999994,-4.115542236452881,77.64165245198235,77.64165245198235,0.005,100,500.0,1.0
5.4391416e-20,1.0,-7.275831,28.38,8.753309,0.0033333334,-4.528090344573446,500,2,299.999969473632,-4.528090344573446,1.0,,-4.1900396,1.0,0.0033333336,-4.528090344573446,108.93369002967228,108.93369002967228,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-6.8696966,25.12,8.986615,0.0025,-4.219172444842836,500,2,400.0,-4.219172444842836,1.0,,-4.197323,1.0,0.0024999997,-4.219172444842836,94.11621905116228,94.11621905116228,0.0025,100,500.0,1.0
0.0019934305,0.036257505,59.513977,22.49,2.4320946,0.99835956,-2.7287596807591137,500,1,1.0032889773473295,-2.7287596807591137,2.6387024,165117310.0,63.39671,287331.2,0.0019999999,-2.7287596807591137,33.514317895250805,33.514317895250805,1.2598015e-07,100,189.48707569536808,575.6066
3.5044917e-18,1.0,-25.386467,31.59,25.295576,0.01,-7.656073905899775,500,2,100.0,-7.656073905899775,1.0,,-7.6560736,1.0,0.009999998,-7.656073905899775,646.3294358435621,646.3294358435621,0.01,100,500.0,1.0
2.179301e-19,1.0,-18.161749,26.9,19.333809,0.005,-3.592862245141092,500,2,200.00000010221265,-3.592862245141092,1.0,,-5.624468,1.0,0.0049999994,-3.592862245141092,100.47603376004547,100.47603376004547,0.005,100,500.0,1.0
5.4391416e-20,1.0,-15.959086,29.27,18.11995,0.0033333334,-5.91838325660394,500,2,299.999969473632,-5.91838325660394,1.0,,-5.72244,1.0,0.0033333336,-5.91838325660394,239.74540264315294,239.74540264315294,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-14.342547,30.24,17.183157,0.0025,-4.742083628433169,500,2,400.0,-4.742083628433169,1.0,,-5.477351,1.0,0.0024999997,-4.742083628433169,197.29790272897125,197.29790272897125,0.0025,100,500.0,1.0
0.0018591161,0.111354984,9.3795595,27.09,20.850294,0.9642068,-4.391499072532295,500,1,1.0756170495909472,-4.391499072532295,1.6617887,343794.0,19.601215,13111.913,0.0019999996,-4.391499072532295,194.72579321202173,194.72579321202173,8.188678e-06,100,300.8806109915758,27.197304
3.5044917e-18,1.0,-10.897377,25.75,11.091175,0.01,-4.370660827239788,500,2,100.0,-4.370660827239788,1.0,,-4.370661,1.0,0.009999998,-4.370660827239788,124.25672981402607,124.25672981402607,0.01,100,500.0,1.0
2.179301e-19,1.0,-17.598375,32.49,20.003504,0.005,-8.970403701805097,500,2,200.00000010221265,-8.970403701805097,1.0,,-6.670532,1.0,0.0049999994,-8.970403701805097,673.4216827751914,673.4216827751914,0.005,100,500.0,1.0
5.4391416e-20,1.0,-14.417208,26.48,17.12761,0.0033333334,-3.142920443505529,500,2,299.999969473632,-3.142920443505529,1.0,,-5.494661,1.0,0.0033333336,-3.142920443505529,72.21054569055372,72.21054569055372,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-13.365129,33.22,17.722315,0.0025,-6.067921226245345,500,2,400.0,-6.067921226245345,1.0,,-5.6379766,1.0,0.0024999997,-6.067921226245345,379.8083788245673,379.8083788245673,0.0025,100,500.0,1.0
0.0019550892,0.045607388,29.949203,26.63,11.292507,0.9887309,-3.1605216229341306,500,1,1.0229244399456479,-3.1605216229341306,2.154042,3574023.5,40.09279,42274.02,0.002,-3.1605216229341306,99.72348871242234,99.72348871242234,1.0666938e-06,100,232.1217500467918,85.51168
3.5044917e-18,1.0,-22.546587,29.06,22.416641,0.01,-6.765809160712024,500,2,100.0,-6.765809160712024,1.0,,-6.7658095,1.0,0.009999998,-6.765809160712024,507.58167346612623,507.58167346612623,0.01,100,500.0,1.0
2.179301e-19,1.0,-17.396282,30.87,19.193937,0.005,-5.709366185739096,500,2,200.00000010221265,-5.709366185739096,1.0,,-6.2375875,1.0,0.0049999994,-5.709366185739096,236.11178161584746,236.11178161584746,0.005,100,500.0,1.0
5.4391416e-20,1.0,-14.89114,27.57,16.857805,0.0033333334,-4.8651361606981895,500,2,299.999969473632,-4.8651361606981895,1.0,,-5.780104,1.0,0.0033333336,-4.8651361606981895,115.6428793079615,115.6428793079615,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-13.447168,29.34,15.557217,0.0025,-4.886811138710107,500,2,400.0,-4.886811138710107,1.0,,-5.5567803,1.0,0.0024999997,-4.886811138710107,116.11374739854227,116.11374739854227,0.0025,100,500.0,1.0
0.0019036903,0.044902463,24.54126,26.71,20.93596,0.97567385,-4.5474304822365115,500,1,1.050484898686603,-4.5474304822365115,1.7825903,799241.25,33.963825,19991.508,0.0020000006,-4.5474304822365115,102.11119585064607,102.11119585064607,2.1914384e-06,100,280.4907041190692,40.979897
3.5044917e-18,1.0,-21.202637,30.66,20.451408,0.01,-5.542044422661361,500,2,100.0,-5.542044422661361,1.0,,-5.5420446,1.0,0.009999998,-5.542044422661361,422.4849620547425,422.4849620547425,0.01,100,500.0,1.0
2.179301e-19,1.0,-16.156677,29.61,16.429476,0.005,-4.623889777753436,500,2,200.00000010221265,-4.623889777753436,1.0,,-5.082967,1.0,0.0049999994,-4.623889777753436,122.39766222917379,122.39766222917379,0.005,100,500.0,1.0
5.4391416e-20,1.0,-14.256739,28.88,14.710865,0.0033333334,-5.479340484798695,500,2,299.999969473632,-5.479340484798695,1.0,,-5.215092,1.0,0.0033333336,-5.479340484798695,110.37233721374699,110.37233721374699,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-13.397001,30.89,14.733611,0.0025,-6.621547949660026,500,2,400.0,-6.621547949660026,1.0,,-5.5667057,1.0,0.0024999997,-6.621547949660026,219.8029808991449,219.8029808991449,0.0025,100,500.0,1.0
0.0019363944,0.006287175,10.748651,28.91,8.6553335,0.9840018,-4.154420896740344,500,1,1.0327796996769016,-4.154420896740344,2.0228617,2066234.5,20.709726,32143.176,0.0020000003,-4.154420896740344,194.58333142987073,194.58333142987073,1.9246983e-07,100,247.17458206420486,65.331535
3.5044917e-18,1.0,-27.54296,25.73,27.308788,0.01,-5.133671097265571,500,2,100.0,-5.133671097265571,1.0,,-5.1336713,1.0,0.009999998,-5.133671097265571,753.3029083078401,753.3029083078401,0.01,100,500.0,1.0
2.179301e-19,1.0,-20.758755,31.25,23.113043,0.005,-4.692319177067002,500,2,200.00000010221265,-4.692319177067002,1.0,,-4.912995,1.0,0.0049999994,-4.692319177067002,325.81635334813546,325.81635334813546,0.005,100,500.0,1.0
5.4391416e-20,1.0,-18.495106,29.95,21.404505,0.0033333334,-6.845303882072732,500,2,299.999969473632,-6.845303882072732,1.0,,-5.5570984,1.0,0.0033333336,-6.845303882072732,306.6097221470414,306.6097221470414,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-18.032196,33.3,23.128283,0.0025,-10.638914884226,500,2,400.0,-10.638914884226,1.0,,-6.827552,1.0,0.0024999997,-10.638914884226,753.3763894008011,753.3763894008011,0.0025,100,500.0,1.0
0.0018796354,0.18502882,7.8921995,27.19,17.029554,0.9695025,-5.282659313547217,500,1,1.063900034819291,-5.282659313547217,1.4153796,496939.84,19.815035,15763.914,0.002,-5.282659313547217,130.4312549675597,130.4312549675597,1.1379529e-05,100,353.26211049968987,32.519592
3.5044917e-18,1.0,-14.830568,31.06,14.056999,0.01,-5.014570041799583,500,2,100.0,-5.014570041799583,1.0,,-5.0145698,1.0,0.009999998,-5.014570041799583,199.59517947997412,199.59517947997412,0.01,100,500.0,1.0
2.179301e-19,1.0,-14.010738,33.92,15.473749,0.005,-7.913953571394816,500,2,200.00000010221265,-7.913953571394816,1.0,,-6.464262,1.0,0.0049999994,-7.913953571394816,279.8700804400175,279.8700804400175,0.005,100,500.0,1.0
5.4391416e-20,1.0,-11.381012,28.62,13.31707,0.0033333334,-2.7294953108768225,500,2,299.999969473632,-2.7294953108768225,1.0,,-5.21934,1.0,0.0033333336,-2.7294953108768225,44.30325490427686,44.30325490427686,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-10.780887,33.64,14.203594,0.0025,-5.849126511809983,500,2,400.0,-5.849126511809983,1.0,,-5.376786,1.0,0.0024999997,-5.849126511809983,277.41197571912915,277.41197571912915,0.0025,100,500.0,1.0
0.0018626968,0.10619165,2.074685,36.13,8.966802,0.9651331,-5.396340042549135,500,1,1.0735538370639854,-5.396340042549135,1.6399003,382267.16,8.264492,13826.098,0.0019999999,-5.396340042549135,162.8942121173152,162.8942121173152,7.412726e-06,100,304.896579292335,28.651175
3.5044917e-18,1.0,-21.658371,33.82,24.478615,0.01,-7.186874388757424,500,2,100.0,-7.186874388757424,1.0,,-7.1868744,1.0,0.009999998,-7.186874388757424,605.2552037232845,605.2552037232845,0.01,100,500.0,1.0
2.179301e-19,1.0,-16.330143,33.8,22.300018,0.005,-5.007625088683397,500,2,200.00000010221265,-5.007625088683397,1.0,,-6.09725,1.0,0.0049999994,-5.007625088683397,396.97420519358155,396.97420519358155,0.005,100,500.0,1.0
5.4391416e-20,1.0,-15.479965,36.37,21.318459,0.0033333334,-9.180031486147415,500,2,299.999969473632,-9.180031486147415,1.0,,-7.1248436,1.0,0.0033333336,-9.180031486147415,366.17430476481724,366.17430476481724,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-14.062105,32.48,20.33201,0.0025,-5.93089351836642,500,2,400.0,-5.93089351836642,1.0,,-6.826357,1.0,0.0024999997,-5.93089351836642,291.9834061534795,291.9834061534795,0.0025,100,500.0,1.0
0.0019814011,0.09141688,82.46735,31.84,10.199285,0.9953487,-7.347644635695425,500,1,1.0093679100190507,-7.347644635695425,1.9312215,18432764.0,91.461174,96002.89,0.0019999999,-7.347644635695425,469.8155532881421,469.8155532881421,9.4780137e-07,100,258.9034990796444,192.90303
3.5044917e-18,1.0,-22.143793,35.95,24.299465,0.01,-3.8024966208121462,500,2,100.0,-3.8024966208121462,1.0,,-3.8024964,1.0,0.009999998,-3.8024966208121462,596.4282483961306,596.4282483961306,0.01,100,500.0,1.0
2.179301e-19,1.0,-18.123634,33.6,21.414785,0.005,-6.506258812937518,500,2,200.00000010221265,-6.506258812937518,1.0,,-5.154378,1.0,0.0049999994,-6.506258812937518,326.33034645699513,326.33034645699513,0.005,100,500.0,1.0
5.4391416e-20,1.0,-15.194792,36.25,20.292849,0.0033333334,-3.507564696440356,500,2,299.999969473632,-3.507564696440356,1.0,,-4.60544,1.0,0.0033333336,-3.507564696440356,319.60100735411567,319.60100735411567,0.0033333334,100,500.0,1.0
5.434597e-20,1.0,-13.811699,30.84,18.610443,0.0025,-4.747882554311971,500,2,400.0,-4.747882554311971,1.0,,-4.6410503,1.0,0.0024999997,-4.747882554311971,151.4950265695312,151.4950265695312,0.0025,100,500.0,1.0
0.0019749124,1.6561047e-05,91.632675,31.67,15.191182,0.99372077,-3.245805959100482,500,1,1.0126777584847446,-3.245805959100482,2.8937843,11604609.0,105.58601,76173.83,0.0019999996,-3.245805959100482,248.16735220243254,248.16735220243254,2.1604607e-10,100,172.78412999279666,153.31033
3.5044917e-18,1.0,-15.850094,32.55,16.327948,0.01,-5.778250195673215,500,2,100.0,-5.778250195673215,1.0,,-5.7782497,1.0,0.009999998,-5.778250195673215,269.29482125741595,269.29482125741595,0.01,100,500.0,1.0
2.179301e-19,1.0,-12.497377,36.9,15.509697,0.005,-4.972767254119045,500,2,200.00000010221265,-4.972767254119045,1.0,,-5.3755083,1.0,0.0049999994,-4.972767254119045,216.33855816251864,216.33855816251864,0.005,100,500.0,1.0
