BatchSize,AvgRet,MinNormIw,AvgVanillaIw,AvgDiscRet,VarJ,AvgEpLen,eRenyi2,AvgNormIw,J,MaxNormIw,ESSClassic,VarRet,MaxVanillaIw,Bound,MinVanillaIw,VarDiscRet,VarNormIw,VarVanillaIw,ESSRenyi,VanillaAvgRet
100,4999.931187003637,0.00997596,1.0000283,4999.931187003637,0.066505425,500.0,1.0000004,0.01,4999.9316,0.01001779,99.99993896659925,0.00447285569272832,1.0018073,4579.121,0.9976242,0.00447285569272832,5.3890475e-11,5.389298e-07,99.99996423722592,4999.931187003637
100,4949.823145421948,0.008348043,1.0076665,4949.823145421948,416.03033,495.01,1.0169332,0.010000002,4958.067,0.017433979,97.92693807240089,249983.19233414312,1.7567636,4533.7085,0.8412043,249983.19233414312,2.1383091e-06,0.021712212,98.33487561446051,4949.823145421948
100,4999.817620554556,0.0099809235,0.9999875,4999.817620554556,1.0059038,500.0,1.0000001,0.01,4999.8184,0.010009117,99.99997711153395,1.0259043179234224,1.0008992,4579.008,0.99807984,1.0259043179234224,2.7218948e-11,2.7218618e-07,99.99998807907247,4999.817620554556
100,4993.204459659783,0.0043833833,0.9888905,4993.204459659783,29.411407,499.34,1.0062882,0.01,4996.9727,0.010995562,98.93807771725305,4495.936198395085,1.0873407,4574.8413,0.43346864,4495.936198395085,1.0841718e-06,0.010602165,99.37511231902643,4993.204459659783
100,4992.730446110124,0.006763229,1.0022234,4992.730446110124,46.64991,499.3,1.0046988,0.01,4994.992,0.011004712,99.47970197613644,4766.1379962876035,1.102918,4573.1943,0.67782664,4766.1379962876035,5.282856e-07,0.005306373,99.53232216709397,4992.730446110124
100,4992.919400254089,0.005257771,0.9861507,4992.919400254089,32.8986,499.32,1.0058428,0.010000002,4995.964,0.0110406075,99.00464743462898,3791.482355717544,1.0887703,4573.926,0.51849544,3791.482355717544,1.0154996e-06,0.009875665,99.41911351552766,4992.919400254089
100,4999.920108563154,0.009998834,1.0000024,4999.920108563154,0.083494365,500.0,1.0,0.01,4999.9204,0.010003053,99.99997329718968,0.0070448897905908145,1.0003077,4579.11,0.9998858,0.0070448897905908145,3.7679866e-13,3.767875e-09,100.0,4999.920108563154
100,4999.919502182839,0.009996141,0.99997884,4999.919502182839,0.082056746,500.0,1.0,0.01,4999.92,0.010002375,99.99998855566733,0.006798509089147388,1.0002164,4579.1094,0.99959296,0.006798509089147388,1.5681833e-12,1.5682323e-08,100.0,4999.919502182839
100,4999.933126072093,0.009974961,1.0000712,4999.933126072093,0.078112215,500.0,1.0000007,0.01,4999.9336,0.0100271525,99.99993134037193,0.006177227860047072,1.0027866,4579.123,0.9975671,0.006177227860047072,8.184467e-11,8.1855876e-07,99.99992847447743,4999.933126072093
100,4991.929013926663,0.007301988,0.991409,4991.929013926663,58.288353,499.21,1.004659,0.01,4994.088,0.01099562,99.45267854683183,6401.211704869246,1.0901157,4572.2983,0.72392565,6401.211704869246,5.558907e-07,0.0054638055,99.5362549481228,4991.929013926663
100,4999.922401232856,0.009981009,1.0000802,4999.922401232856,0.08008857,500.0,1.0000005,0.01,4999.9233,0.010019663,99.9999389697654,0.006485247066653907,1.0020466,4579.113,0.998181,0.006485247066653907,6.104704e-11,6.105666e-07,99.99995231630692,4999.922401232856
100,4995.418294069709,0.006790521,0.9989811,4995.418294069709,30.617157,499.56,1.0030488,0.01,4996.869,0.010959475,99.67892554705895,2040.1620100056382,1.0948309,4575.4175,0.6783602,2040.1620100056382,3.2536167e-07,0.00324699,99.69604892120839,4995.418294069709
100,4997.923456869745,0.008372671,1.0020531,4997.923456869745,16.694529,499.81,1.000769,0.01,4998.2495,0.010363241,99.92667793834175,400.27089447062366,1.0384518,4577.2773,0.83898616,400.27089447062366,7.4115626e-08,0.0007442026,99.92315718090843,4997.923456869745
100,4999.923555811923,0.009952003,0.99989265,4999.923555811923,0.08702215,500.0,1.0000001,0.01,4999.924,0.010011096,99.99993132811296,0.007670970225469155,1.0010021,4579.1133,0.9950935,0.007670970225469155,7.349426e-11,7.347803e-07,99.99998807907247,4999.923555811923
100,4996.615003697952,0.008949938,1.0015446,4996.615003697952,29.423237,499.68,1.0007657,0.01,4996.962,0.010481722,99.93120643687391,1089.3905769111745,1.0497912,4575.99,0.89637625,1089.3905769111745,6.95401e-08,0.0006975513,99.92349045524668,4996.615003697952
100,4999.9210774047815,0.0099928435,0.99998033,4999.9210774047815,0.09397513,500.0,1.0,0.01,4999.9214,0.010001973,99.99999237045573,0.008917500720920575,1.0001776,4579.111,0.99926466,0.008917500720920575,2.3481867e-12,2.3481599e-08,100.0,4999.9210774047815
100,4999.922687723306,0.009924681,1.0000254,4999.922687723306,0.079693615,500.0,1.0000035,0.01,4999.924,0.01004486,99.99951173294295,0.006440187464448834,1.0045115,4579.1123,0.99249333,0.006440187464448834,5.009822e-10,5.0100743e-06,99.99965429425544,4999.922687723306
100,4961.329824128585,0.001558006,0.99562347,4961.329824128585,60.36243,496.15,1.032438,0.01,4993.9204,0.012675114,96.5451012257582,149025.0130369584,1.2619641,4566.3394,0.15511873,149025.0130369584,3.6146887e-06,0.035831183,96.85811268765477,4961.329824128585
100,4999.926436927198,0.009992364,0.9999272,4999.926436927198,0.070120126,500.0,1.0000001,0.01,4999.9272,0.01001006,99.9999771101543,0.004961404373658015,1.0009332,4579.1167,0.9991636,0.004961404373658015,1.1428184e-11,1.1426489e-07,99.99998807907247,4999.926436927198
100,4999.51824649102,0.009646826,0.9996856,4999.51824649102,3.8419874,499.97,1.0000273,0.01,4999.533,0.010081198,99.99452822824763,16.009995689586944,1.0078028,4578.717,0.9643793,16.009995689586944,5.5120286e-09,5.5085628e-05,99.9972701817904,4999.51824649102
100,4999.932103192531,0.009973488,1.0000067,4999.932103192531,0.0764983,500.0,1.0000001,0.01,4999.9326,0.010003629,99.99998855598602,0.0059163833204866415,1.0003697,4579.122,0.9973555,0.0059163833204866415,1.7309595e-11,1.7309722e-07,99.99998807907247,4999.932103192531
100,4996.137880028375,0.007619189,0.9979155,4996.137880028375,28.882957,499.63,1.0019928,0.01,4997.043,0.010617182,99.80407857870078,1444.5737826572065,1.059505,4575.8135,0.7603307,1444.5737826572065,1.9827591e-07,0.0019745019,99.80111417464524,4996.137880028375
100,4999.930285974577,0.01,1.0,4999.930285974577,0.07014538,500.0,1.0,0.009999998,4999.9307,0.01,100.0,0.004969301062391111,1.0,4579.12,1.0,0.004969301062391111,3.5044917e-18,,100.0,4999.930285974577
100,4999.9401028629845,0.009977535,0.99997324,4999.9401028629845,0.060903296,500.0,1.0000007,0.009999999,4999.9404,0.010041729,99.9998702969458,0.003747051663303264,1.004146,4579.13,0.99772686,0.003747051663303264,1.3752706e-10,1.3751991e-06,99.99992847447743,4999.9401028629845
100,4999.926433018216,0.01,1.0,4999.926433018216,0.06906079,500.0,1.0,0.009999998,4999.927,0.01,100.0,0.004818688471764507,1.0,4579.116,1.0,0.004818688471764507,3.5044917e-18,,100.0,4999.926433018216
100,4999.4224973084465,0.008800897,0.9989912,4999.4224973084465,4.394563,499.96,1.0001568,0.010000002,4999.4834,0.010139077,99.96738992752574,25.122004807019263,1.0128849,4578.6396,0.8792018,25.122004807019263,3.294079e-08,0.00032874363,99.98432643541544,4999.4224973084465
100,4999.920770906713,0.009962857,0.99993706,4999.920770906713,0.074492514,500.0,1.0000005,0.010000002,4999.9214,0.010028991,99.99986647732516,0.0056133848332528494,1.002836,4579.111,0.996223,0.0056133848332528494,1.0296789e-10,1.0295527e-06,99.99995231630692,4999.920770906713
100,4998.125038254483,0.009370252,0.9982251,4998.125038254483,16.846586,499.83,1.0002657,0.01,4998.236,0.010288813,99.96459956784267,324.66147338315574,1.0270551,4577.369,0.935362,324.66147338315574,3.5770846e-08,0.00035643976,99.97343530806283,4998.125038254483
100,4999.935139492917,0.0099391015,1.0000483,4999.935139492917,0.067972146,500.0,1.000001,0.01,4999.936,0.010078162,99.99966432369693,0.004674856507055475,1.0078648,4579.125,0.9939582,0.004674856507055475,3.4004233e-10,3.4007462e-06,99.99990463265931,4999.935139492917
100,4993.834883298838,0.0034256927,0.98355013,4993.834883298838,20.933695,499.4,1.0061502,0.009999998,4997.8457,0.010900642,98.50043853681655,3721.899753348133,1.0721327,4575.743,0.33693403,3721.899753348133,1.5377726e-06,0.014875963,99.38873486410274,4993.834883298838
100,4999.911156382269,0.009923702,0.99988854,4999.911156382269,0.10311834,500.0,1.0000026,0.01,4999.912,0.01002152,99.99981305925863,0.01079713780351063,1.0020403,4579.101,0.99225956,0.01079713780351063,1.990373e-10,1.9899344e-06,99.9997377402508,4999.911156382269
100,4999.91947217698,0.01,1.0,4999.91947217698,0.0806597,500.0,1.0,0.009999998,4999.9194,0.01,100.0,0.006565433741928964,1.0,4579.109,1.0,0.006565433741928964,3.5044917e-18,,100.0,4999.91947217698
100,4999.918718645079,0.01,1.0,4999.918718645079,0.08022489,500.0,1.0,0.009999998,4999.9185,0.01,100.0,0.006502264468948327,1.0,4579.108,1.0,0.006502264468948327,3.5044917e-18,,100.0,4999.918718645079
100,4999.922350664065,0.01,1.0,4999.922350664065,0.08290365,500.0,1.0,0.009999998,4999.9224,0.01,100.0,0.006940770883085541,1.0,4579.112,1.0,0.006940770883085541,3.5044917e-18,,100.0,4999.922350664065
100,4999.923580191314,0.01,1.0,4999.923580191314,0.06598259,500.0,1.0,0.009999998,4999.924,0.01,100.0,0.004396700824223286,1.0,4579.1133,1.0,0.004396700824223286,3.5044917e-18,,100.0,4999.923580191314
100,4999.929646267548,0.009966914,1.0001054,4999.929646267548,0.0659607,500.0,1.0000007,0.010000002,4999.93,0.010064244,99.99972537131896,0.004400426716086217,1.0065305,4579.1196,0.9967965,0.004400426716086217,2.8149932e-10,2.815588e-06,99.99992847447743,4999.929646267548
100,4999.936026361164,0.009995997,0.9999991,4999.936026361164,0.07693502,500.0,1.0000019,0.009999999,4999.937,0.010002273,100.00002670291066,0.005978733611289731,1.0002264,4579.126,0.9995988,0.005978733611289731,9.794396e-13,9.793671e-09,99.99980926550052,4999.936026361164
100,4999.921907828714,0.009990166,0.99996597,4999.921907828714,0.07794858,500.0,1.0000001,0.009999999,4999.9224,0.010008865,100.00000381482718,0.006141345666816721,1.0008525,4579.112,0.9989826,0.006141345666816721,1.8866497e-11,1.8865373e-07,99.99998807907247,4999.921907828714
100,4999.941896510253,0.01,1.0,4999.941896510253,0.05945772,500.0,1.0,0.009999998,4999.9424,0.01,100.0,0.0035739297376145983,1.0,4579.132,1.0,0.0035739297376145983,3.5044917e-18,,100.0,4999.941896510253
100,4999.931957901611,0.009910066,1.0001103,4999.931957901611,0.084146425,500.0,1.000003,0.010000002,4999.9326,0.010075853,99.9994850746258,0.007183512667130104,1.0076964,4579.1216,0.9911158,0.007183512667130104,5.114963e-10,5.1160955e-06,99.9997019776643,4999.931957901611
100,4999.927334208533,0.01,1.0,4999.927334208533,0.07717978,500.0,1.0,0.009999998,4999.9272,0.01,100.0,0.006017064931966366,1.0,4579.1167,1.0,0.006017064931966366,3.5044917e-18,,100.0,4999.927334208533
100,4999.915720791,0.009965578,0.99991,4999.915720791,0.08629575,500.0,1.0000007,0.01,4999.916,0.010027768,99.99984739854578,0.007536084052697118,1.0026865,4579.1055,0.9964681,0.007536084052697118,1.5357506e-10,1.5354602e-06,99.99992847447743,4999.915720791
100,4994.53517877791,0.005828667,0.9918532,4994.53517877791,25.785816,499.48,1.0037435,0.01,4996.43,0.010877825,99.44601111221229,1734.7662944999645,1.0789206,4574.8325,0.5781182,1734.7662944999645,5.627221e-07,0.005535907,99.62704324258009,4994.53517877791
100,4999.9278811597615,0.009984481,1.0000437,4999.9278811597615,0.07266811,500.0,1.0000002,0.01,4999.9287,0.010019593,99.99996566923689,0.005334325196766515,1.0020032,4579.118,0.9984918,0.005334325196766515,3.6736114e-11,3.6739698e-07,99.99997615814777,4999.9278811597615
100,4999.932112476636,0.0099864695,0.9999825,4999.932112476636,0.06346955,500.0,1.0000001,0.009999999,4999.9326,0.010004256,100.0,0.004074555313241383,1.000408,4579.122,0.99862945,0.004074555313241383,1.146648e-11,1.14662534e-07,99.99998807907247,4999.932112476636
100,4997.616613000596,0.00866241,1.0046095,4997.616613000596,19.855331,499.78,1.0007318,0.010000002,4997.925,0.010308694,99.93871488728567,529.2500391938518,1.0356212,4576.9604,0.8702339,529.2500391938518,6.192525e-08,0.00062497443,99.92687093488344,4997.616613000596
100,4999.916575235195,0.0099696405,1.0000863,4999.916575235195,0.09014363,500.0,1.0000008,0.01,4999.9175,0.010021121,99.9999008265024,0.008231192077312011,1.0021986,4579.107,0.9970501,0.008231192077312011,9.6589584e-11,9.660602e-07,99.99991655356695,4999.916575235195
100,4949.923249259983,0.0070440425,1.006597,4949.923249259983,362.65958,495.01,1.030267,0.01,4963.5767,0.013912722,97.92743989078379,249992.25342512154,1.4004505,4536.4453,0.70905125,249992.25342512154,2.1378075e-06,0.021661073,97.06221783357744,4949.923249259983
100,4996.321852495951,0.0072342264,1.0057194,4996.321852495951,26.090631,499.65,1.0021361,0.009999999,4997.3223,0.01058689,99.76129451402271,1306.5276796671928,1.0647441,4576.0625,0.7275602,1306.5276796671928,2.4168176e-07,0.0024445422,99.78684419856143,4996.321852495951
100,4999.927590747431,0.0099543445,0.99979365,4999.927590747431,0.075019345,500.0,1.0000029,0.010000002,4999.928,0.010025678,99.99980922603862,0.005693189045729976,1.0023609,4579.117,0.995229,0.005693189045729976,1.6494049e-10,1.6487215e-06,99.99971389852362,4999.927590747431
100,4998.330229076278,0.009522253,0.99848145,4998.330229076278,15.175803,499.85,1.0001774,0.01,4998.407,0.010233986,99.9806672586696,256.3118354770107,1.0218445,4577.5596,0.95077926,256.3118354770107,1.9532807e-08,0.0001947353,99.98226480364468,4998.330229076278
100,4999.029110524392,0.009185277,1.0002896,4999.029110524392,8.238859,499.92,1.0001515,0.01,4999.103,0.010128947,99.98030570113262,81.13229242941341,1.013188,4578.2607,0.9187937,81.13229242941341,1.9891775e-08,0.00019903274,99.98485079463005,4999.029110524392
100,4999.923738218418,0.0099516725,0.9999246,4999.923738218418,0.07245861,500.0,1.0000006,0.01,4999.9243,0.010027622,99.99983977082955,0.005314589023559448,1.0026866,4579.114,0.9950922,0.005314589023559448,1.5894423e-10,1.589197e-06,99.99994039539075,4999.923738218418
100,4998.934261142253,0.009701528,0.9992908,4998.934261142253,9.662399,499.91,1.0000733,0.01,4998.965,0.010151314,99.99249922236953,100.13661061462965,1.0144114,4578.1387,0.9694648,100.13661061462965,7.584386e-09,7.573626e-05,99.99266916614327,4998.934261142253
100,4997.824056255424,0.009404943,0.9989685,4997.824056255424,19.672785,499.8,1.0002778,0.01,4997.9497,0.010339217,99.9686372829713,441.4290372574301,1.0328553,4577.0806,0.9395242,441.4290372574301,3.166807e-08,0.00031602784,99.9722319483233,4997.824056255424
100,4998.930401322954,0.008679371,0.99995184,4998.930401322954,8.65012,499.91,1.000305,0.01,4999.062,0.0102135055,99.955079657094,100.06285835308194,1.0213014,4578.1875,0.8678953,100.06285835308194,4.5401578e-08,0.00045397234,99.96950364591719,4998.930401322954
100,4999.939449856942,0.01,1.0,4999.939449856942,0.06044618,500.0,1.0,0.009999998,4999.9395,0.01,100.0,0.0036913722335728564,1.0,4579.129,1.0,0.0036913722335728564,3.5044917e-18,,100.0,4999.939449856942
100,4999.934128088538,0.01,1.0,4999.934128088538,0.07147925,500.0,1.0,0.009999998,4999.934,0.01,100.0,0.005159364149169141,1.0,4579.1235,1.0,0.005159364149169141,3.5044917e-18,,100.0,4999.934128088538
100,4999.941702548363,0.01,1.0,4999.941702548363,0.061107635,500.0,1.0,0.009999998,4999.9414,0.01,100.0,0.003770666510721822,1.0,4579.131,1.0,0.003770666510721822,3.5044917e-18,,100.0,4999.941702548363
100,4999.940403380447,0.009958054,0.99981695,4999.940403380447,0.0653683,500.0,1.0000029,0.01,4999.941,0.0100301085,99.99982449203368,0.004317743995194195,1.0028273,4579.13,0.9956232,0.004317743995194195,1.7015604e-10,1.7009467e-06,99.99971389852362,4999.940403380447
100,4999.924481095666,0.01,1.0,4999.924481095666,0.08095007,500.0,1.0,0.009999998,4999.9243,0.01,100.0,0.006618476407316904,1.0,4579.114,1.0,0.006618476407316904,3.5044917e-18,,100.0,4999.924481095666
100,4996.411723200298,0.008859165,0.99897313,4996.411723200298,30.896872,499.66,1.0009027,0.010000002,4996.8115,0.010462994,99.90059534375969,1225.7586933022742,1.045225,4575.811,0.8850068,1225.7586933022742,1.0049624e-07,0.0010028996,99.90981613066894,4996.411723200298
100,4999.93402756923,0.009957506,1.0000236,4999.93402756923,0.07295624,500.0,1.0000004,0.01,4999.9346,0.010014934,99.99986648888708,0.005384844448685526,1.0015172,4579.124,0.99577415,0.005384844448685526,1.3393951e-10,1.3394638e-06,99.99996423722592,4999.93402756923
100,4999.927828478574,0.009992872,1.0000038,4999.927828478574,0.07580648,500.0,1.0,0.010000002,4999.928,0.010009049,99.99998092658916,0.005807094642465311,1.0009087,4579.1177,0.99929106,0.005807094642465311,4.7370523e-12,4.7370737e-08,100.0,4999.927828478574
100,4999.927372938186,0.01,1.0,4999.927372938186,0.06735575,500.0,1.0,0.009999998,4999.9272,0.01,100.0,0.0045831435775326715,1.0,4579.1167,1.0,0.0045831435775326715,3.5044917e-18,,100.0,4999.927372938186
100,4999.93319552537,0.01,1.0,4999.93319552537,0.06749532,500.0,1.0,0.009999998,4999.933,0.01,100.0,0.004601521151334098,1.0,4579.1226,1.0,0.004601521151334098,3.5044917e-18,,100.0,4999.93319552537
100,4994.325825519591,0.0069289487,1.0005202,4994.325825519591,32.017723,499.46,1.0030712,0.01,4995.741,0.010628048,99.72131019127535,2008.6918655684062,1.0633577,4574.285,0.6932553,2008.6918655684062,2.8228337e-07,0.002825771,99.69382143953482,4994.325825519591
100,4999.925524149263,0.009995933,0.99999267,4999.925524149263,0.09859016,500.0,1.0,0.010000002,4999.926,0.010002581,99.99998474110093,0.009827156822514805,1.0002508,4579.115,0.9995859,0.009827156822514805,1.6217846e-12,1.6218555e-08,100.0,4999.925524149263
100,4999.927405609644,0.01,1.0,4999.927405609644,0.0694752,500.0,1.0,0.009999998,4999.9277,0.01,100.0,0.004877808162134692,1.0,4579.117,1.0,0.004877808162134692,3.5044917e-18,,100.0,4999.927405609644
100,4999.931053520622,0.01,1.0,4999.931053520622,0.08684818,500.0,1.0,0.009999998,4999.931,0.01,100.0,0.007618866331081516,1.0,4579.1206,1.0,0.007618866331081516,3.5044917e-18,,100.0,4999.931053520622
100,4999.935506601321,0.009991626,1.0000262,4999.935506601321,0.073270075,500.0,1.000002,0.009999999,4999.936,0.010007963,100.00000762919532,0.005425605720351404,1.0008224,4579.125,0.9991888,0.005425605720351404,1.27693845e-11,1.2770073e-07,99.99979734461846,4999.935506601321
100,4999.934710687366,0.009981683,1.0000126,4999.934710687366,0.06977912,500.0,1.000001,0.01,4999.9355,0.010030633,99.99988556062088,0.004920858887841475,1.003076,4579.125,0.99818087,0.004920858887841475,1.0302632e-10,1.0302914e-06,99.99990463265931,4999.934710687366
100,4999.926371043134,0.01,1.0,4999.926371043134,0.060295064,500.0,1.0,0.009999998,4999.927,0.01,100.0,0.00366986483861346,1.0,4579.116,1.0,0.00366986483861346,3.5044917e-18,,100.0,4999.926371043134
100,4999.922961752929,0.009957245,0.9998253,4999.922961752929,0.07659212,500.0,1.0000006,0.01,4999.9233,0.010022177,99.99988553918247,0.005931480901840905,1.0020427,4579.113,0.99555045,0.005931480901840905,1.1048582e-10,1.104472e-06,99.99994039539075,4999.922961752929
100,4999.934992533533,0.01,1.0,4999.934992533533,0.062127084,500.0,1.0,0.009999998,4999.935,0.01,100.0,0.003900316812577596,1.0,4579.1245,1.0,0.003900316812577596,3.5044917e-18,,100.0,4999.934992533533
100,4999.933753336055,0.01,1.0,4999.933753336055,0.07257131,500.0,1.0,0.009999998,4999.9336,0.01,100.0,0.005321322146399371,1.0,4579.123,1.0,0.005321322146399371,3.5044917e-18,,100.0,4999.933753336055
