MinVanillaIw,VarVanillaIw,MaxNormIw,eRenyi2,AvgNormIw,AvgRet,VarJ,AvgDiscRet,J,Bound,VarDiscRet,AvgEpLen,MinNormIw,MaxVanillaIw,ESSClassic,BatchSize,VanillaAvgRet,AvgVanillaIw,VarNormIw,ESSRenyi,VarRet
,89.43822,0.76844424,31.50647,0.01,118.74057484569013,2786.0676,118.74057484569013,1347.2561,549.0149,34471.146814192376,12.88,,94.35626,1.6742702250163373,100,118.74057484569013,1.2278869,0.0059320726,3.173951282637417,34471.146814192376
1.3013619e-06,41.728485,0.46195823,9.17241,0.010000002,487.43208512102973,2446.2048,487.43208512102973,1283.3936,727.7418,223364.129927894,49.76,9.603073e-09,62.60234,4.256166603160025,100,487.43208512102973,1.3551515,0.0022722546,10.90226013413019,223364.129927894
1.7537687e-16,19.467548,0.36827365,11.541212,0.010000003,788.3321595530464,4565.911,788.3321595530464,3078.6924,1649.1063,817513.403318141,79.85,1.7247975e-18,37.44595,5.0912917990508255,100,788.3321595530464,1.0167968,0.0018829679,8.664601195289508,817513.403318141
,8.862604,0.29205143,10.87823,0.01,1566.9383295379498,1874.9982,1566.9383295379498,4276.7773,2888.9011,1414729.9674098366,157.71,,20.85087,5.4904608197062155,100,1566.9383295379498,0.71394515,0.0017387281,9.192671889409082,1414729.9674098366
3.1691247e-08,64.85888,0.5273112,5.8279214,0.009999998,2226.4320205313315,3440.6575,2226.4320205313315,3584.4922,2568.6108,1690584.5028167882,223.67,2.0775477e-10,80.436905,3.4971337384704655,100,2226.4320205313315,1.5254161,0.0027873581,17.158776397093217,1690584.5028167882
1.7606843e-11,4.494837,0.23363422,8.39574,0.009999998,2786.8478897195123,2158.4802,2786.8478897195123,4309.5137,3090.1995,1644760.0619916432,279.63,2.8723868e-13,14.321054,7.786172548182311,100,2786.8478897195123,0.61296904,0.0011962911,11.91080301391333,1644760.0619916432
0.0019722693,20.093117,0.23400542,3.307774,0.010000002,2732.1470594077978,3189.124,2732.1470594077978,3856.8086,3091.4731,2311858.0187472766,274.11,1.1899446e-05,38.78514,12.134326405279781,100,2732.1470594077978,1.6574463,0.0007314227,30.231810872427978,2311858.0187472766
1.0980115e-10,29.100973,0.4664894,7.7570148,0.010000002,2886.673378020379,3217.7712,2886.673378020379,4380.413,3208.396,2675793.449200039,289.56,9.701887e-13,52.794956,4.25664331566347,100,2886.673378020379,1.1317505,0.0022719894,12.891557281299395,2675793.449200039
0.008151653,0.94381577,0.06750869,1.7817975,0.01,3245.400961714512,1964.7224,3245.400961714512,3562.7563,3001.042,2441444.1858109706,325.34,7.812131e-05,7.044268,53.81658233559764,100,3245.400961714512,1.043461,8.6683176e-05,56.12309951808417,2441444.1858109706
0.0072025917,0.5241575,0.033851705,1.435409,0.009999999,3522.441868244119,1359.8014,3522.441868244119,3774.5679,3270.4016,1998632.3100470398,353.03,6.6957735e-05,3.6414015,69.03898686643848,100,3522.441868244119,1.0756922,4.52987e-05,69.66655740185496,1998632.3100470398
1.41801465e-05,8.624042,0.24076124,2.9946618,0.01,3491.8495978594237,2203.8938,3491.8495978594237,4260.177,3531.9617,2108352.5721336524,349.95,1.2055513e-07,28.319239,13.94504236361404,100,3491.8495978594237,1.1762375,0.00062333397,33.392752307587216,2108352.5721336524
0.03051451,1.159859,0.050321214,1.9598446,0.01,3653.8716135488394,1694.9144,3653.8716135488394,4030.2249,3441.1135,2051020.263462486,366.11,0.00028139187,5.4568996,50.595728446048334,100,3653.8716135488394,1.0844134,9.863146e-05,51.02445395382877,2051020.263462486
0.00079068076,4.1151123,0.07465919,3.2013533,0.009999999,3547.198823825429,1706.4878,3547.198823825429,4304.1357,3551.208,2101179.7345752874,355.48,5.884203e-06,10.032215,30.71004594161654,100,3547.198823825429,1.3437347,0.00022790542,31.23678965379053,2101179.7345752874
3.854624e-08,2.99694,0.07470818,2.8136892,0.01,4079.716055911672,866.77136,4079.716055911672,4683.4624,3977.5925,1618609.9153193834,408.58,3.5473663e-10,8.1179085,28.467164354386618,100,4079.716055911672,1.0866158,0.00025382012,35.5405276699475,1618609.9153193834
0.07133416,0.630335,0.04905204,1.4815991,0.01,4198.021522608878,1176.9788,4198.021522608878,4370.9893,3858.7747,1402056.386471947,420.38,0.0007213809,4.850539,61.04349109305465,100,4198.021522608878,0.9888557,6.446225e-05,67.49464177409536,1402056.386471947
0.00028171143,1.8679836,0.08028828,2.6139925,0.010000002,4220.32962895146,834.649,4220.32962895146,4703.616,4023.2563,1377309.315221335,422.62,3.0991253e-06,7.2982297,30.882397919618185,100,4220.32962895146,0.9090031,0.00022606968,38.25565750953654,1377309.315221335
0.00017697457,1.110935,0.045874245,2.0033941,0.01,4337.986054385864,756.74994,4337.986054385864,4708.38,4112.76,1056094.9632265111,434.29,1.9461334e-06,4.1716437,42.91870249764795,100,4337.986054385864,0.90936506,0.00013434209,49.915290584949574,1056094.9632265111
2.5144202e-05,1.3013769,0.058102842,2.5311575,0.01,4154.775316462806,794.14734,4154.775316462806,4641.095,3971.6033,1194429.1354024762,416.11,2.69037e-07,5.4302926,40.4043430451473,100,4154.775316462806,0.9346001,0.00014898805,39.507616674660554,1194429.1354024762
0.008376706,0.756284,0.046268634,1.7464174,0.01,4171.126861098658,1233.7399,4171.126861098658,4385.1113,3829.0015,1261653.7208702099,417.67,8.783425e-05,4.4126153,54.84884398143237,100,4171.126861098658,0.95369476,8.315076e-05,57.26007987297757,1261653.7208702099
0.121350765,0.50406545,0.055090655,1.3697509,0.01,4106.157436727875,1233.4128,4106.157436727875,4263.191,3770.6897,1475091.3436387298,411.19,0.0011761219,5.684184,68.08507793971064,100,4106.157436727875,1.0317874,4.734853e-05,73.00597730103375,1475091.3436387298
