BatchSize,VarDiscRet,VarRet,AvgEpLen,AvgVanillaIw,MaxNormIw,IterType,eRenyi2,AvgDiscRet,EpsThisIter,VanillaAvgRet,AvgRet,AvgNormIw,MinVanillaIw,MinNormIw,ESSClassic,VarNormIw,ESSRenyi,J,Bound,Delta,VarJ,VarVanillaIw,MaxVanillaIw
100,0.01626553999458036,0.01626553999458036,500.0,1.0,0.01,1,1.0,4999.865107983041,100,4999.865107983041,4999.865107983041,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.865,4133.84,0.25,0.12692067,,1.0
100,0.05720405434466868,0.05720405434466868,500.0,1.0,0.01,1,1.0,4999.851685171486,100,4999.851685171486,4999.851685171486,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.8516,4133.826,0.25,0.23796628,,1.0
100,0.03664165339084861,0.03664165339084861,500.0,1.0,0.01,1,1.0,4999.8644238156,100,4999.8644238156,4999.8644238156,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.8643,4133.839,0.25,0.19047393,,1.0
100,0.02965708643690968,0.02965708643690968,500.0,0.9999921,0.010001337,1,1.0000019,4999.88575474959,100,4999.88575474959,4999.88575474959,0.01,0.9995067,0.009995147,100.00001525891189,1.1015567e-12,99.99980926550052,4999.8867,4133.861,0.25,0.17128748,1.1015686e-08,1.0001258
100,0.013252746865107135,0.013252746865107135,500.0,1.0000017,0.0100133,1,1.0000001,4999.882778725027,100,4999.882778725027,4999.882778725027,0.01,0.998741,0.009987393,99.9999732971693,1.5390142e-11,99.99998807907247,4999.8833,4133.858,0.25,0.11453263,1.5390584e-07,1.0013317
100,162678.28424847234,162678.28424847234,494.29,0.9942242,0.012156633,1,1.0298867,4942.56492897176,100,4942.56492897176,4942.56492897176,0.01,0.258394,0.002598951,96.81135163861147,3.3269391e-06,97.09805729990661,4981.729,4102.858,0.25,131.0393,0.032886185,1.2086418
100,0.018133339135051676,0.018133339135051676,500.0,1.0,0.01,1,1.0,4999.871033561774,100,4999.871033561774,4999.871033561774,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.871,4133.8457,0.25,0.13397713,,1.0
100,0.009639880085415622,0.009639880085415622,500.0,1.0,0.01,1,1.0,4999.889855195592,100,4999.889855195592,4999.889855195592,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.89,4133.8647,0.25,0.09770396,,1.0
100,249988.3898550938,249988.3898550938,495.01,0.9940169,0.011757936,1,1.0056919,4949.884882861825,100,4949.884882861825,4949.884882861825,0.01,0.84190106,0.008469686,99.44361552647749,5.6514165e-07,99.43403282578791,4955.154,4086.6672,0.25,445.55966,0.0055839936,1.1687587
100,0.011603422869698224,0.011603422869698224,500.0,1.0,0.01,1,1.0,4999.8762016258415,100,4999.8762016258415,4999.8762016258415,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.8765,4133.851,0.25,0.10718799,,1.0
100,0.0183473067549789,0.0183473067549789,500.0,0.9999903,0.010008656,1,1.0000004,4999.894448146586,100,4999.894448146586,4999.894448146586,0.01,0.9971699,0.009971796,99.99995040847348,5.2116794e-11,99.99996423722592,4999.8955,4133.87,0.25,0.13465591,5.2115655e-07,1.0008559
100,0.013619273017600738,0.013619273017600738,500.0,1.0000416,0.010006035,1,1.0000001,4999.884185998743,100,4999.884185998743,4999.884185998743,0.009999999,0.99940854,0.00999367,100.0,8.249201e-12,99.99998807907247,4999.885,4133.8594,0.25,0.11608916,8.2496946e-08,1.000645
100,0.019308231629706022,0.019308231629706022,500.0,1.0000265,0.010019404,1,1.0000001,4999.876349066658,100,4999.876349066658,4999.876349066658,0.01,0.9996878,0.0099966135,99.99999237080787,1.4979e-11,99.99998807907247,4999.877,4133.8516,0.25,0.13835588,1.4980344e-07,1.001967
100,249991.45285045315,249991.45285045315,495.01,1.0104702,0.013061568,1,1.0119535,4949.915291607429,100,4949.915291607429,4949.915291607429,0.01,0.71815884,0.0071071754,98.74995816369794,1.2786372e-06,98.81877246247178,4960.9326,4089.7466,0.25,388.7537,0.013055525,1.3198324
100,0.01424426403478728,0.01424426403478728,500.0,1.0,0.01,1,1.0,4999.891338891812,100,4999.891338891812,4999.891338891812,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.891,4133.8657,0.25,0.118764624,,1.0
100,5.26289608447678,5.26289608447678,499.99,0.9998948,0.010019911,1,1.0000026,4999.664235175331,100,4999.664235175331,4999.664235175331,0.01,0.9870385,0.009871423,99.99957652539487,4.2188103e-10,99.9997377402508,4999.668,4133.6416,0.25,2.2536056,4.2179167e-06,1.0018858
100,0.017682129678718243,0.017682129678718243,500.0,0.99998033,0.010012306,1,1.0000005,4999.884121923548,100,4999.884121923548,4999.884121923548,0.01,0.9969493,0.009969689,99.99991607506101,7.838512e-11,99.99995231630692,4999.885,4133.8594,0.25,0.13215509,7.838118e-07,1.0012109
100,0.012723245137397737,0.012723245137397737,500.0,0.99998766,0.010005194,1,1.0000001,4999.8864037458225,100,4999.8864037458225,4999.8864037458225,0.010000002,0.9990473,0.009990596,99.99996948205167,8.006249e-12,99.99998807907247,4999.8867,4133.8613,0.25,0.112196185,8.006163e-08,1.000507
100,0.016961242702740194,0.016961242702740194,500.0,0.9999964,0.010001918,1,1.0,4999.8735801445455,100,4999.8735801445455,4999.8735801445455,0.01,0.9993057,0.009993093,100.00000762942233,2.1620238e-12,100.0,4999.874,4133.8486,0.25,0.1295532,2.162069e-08,1.0001882
100,0.011618863836668525,0.011618863836668525,500.0,1.0000083,0.010003883,1,1.0,4999.892149271794,100,4999.892149271794,4999.892149271794,0.010000002,0.99933016,0.009993218,99.99998092667647,4.5474614e-12,100.0,4999.8926,4133.867,0.25,0.10723112,4.5474156e-08,1.0003967
100,0.018454670104991484,0.018454670104991484,500.0,1.0000215,0.010005224,1,1.0000001,4999.893358739416,100,4999.893358739416,4999.893358739416,0.010000002,0.99847645,0.00998455,99.99997711231102,1.366602e-11,99.99998807907247,4999.894,4133.8687,0.25,0.13507663,1.3666507e-07,1.0005438
100,0.019323774559512806,0.019323774559512806,500.0,1.0,0.01,1,1.0,4999.879835885277,100,4999.879835885277,4999.879835885277,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.88,4133.8545,0.25,0.13831125,,1.0
100,0.010870156150172786,0.010870156150172786,500.0,1.0,0.01,1,1.0,4999.908334447491,100,4999.908334447491,4999.908334447491,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.9087,4133.8833,0.25,0.103767574,,1.0
100,0.06437887476233078,0.06437887476233078,500.0,0.99999017,0.01000866,1,1.0000002,4999.87607194858,100,4999.87607194858,4999.87607194858,0.010000002,0.9953565,0.009953663,99.99990081696872,8.622429e-11,99.99997615814777,4999.8765,4133.851,0.25,0.25145912,8.622201e-07,1.0008562
100,0.013183734973159158,0.013183734973159158,500.0,0.9999561,0.010008566,1,1.0000001,4999.901475759319,100,4999.901475759319,4999.901475759319,0.010000002,0.99919456,0.009992384,99.9999847405421,9.7803e-12,99.99998807907247,4999.902,4133.8765,0.25,0.11424754,9.7794725e-08,1.0008126
100,0.008384437370863224,0.008384437370863224,500.0,1.0000349,0.010005209,1,1.0000001,4999.911748320296,100,4999.911748320296,4999.911748320296,0.01,0.99918413,0.009991492,100.00000762912839,6.5005813e-12,99.99998807907247,4999.912,4133.8867,0.25,0.091092885,6.501008e-08,1.0005559
100,249989.04643556458,249989.04643556458,495.01,0.9875271,0.012971012,1,1.0216593,4949.891398977866,100,4949.891398977866,4949.891398977866,0.01,0.25890693,0.0026217704,97.03669461481633,3.0846445e-06,97.87999228498329,4970.2705,4094.9167,0.25,295.96994,0.03008175,1.2809225
100,0.01128593966013462,0.01128593966013462,500.0,1.0,0.01,1,1.0,4999.915953719977,100,4999.915953719977,4999.915953719977,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.916,4133.8906,0.25,0.10571186,,1.0
100,0.010357754647063086,0.010357754647063086,500.0,0.9999907,0.010005401,1,1.0,4999.902207934051,100,4999.902207934051,4999.902207934051,0.01,0.9995098,0.009995191,100.00000762946598,3.3368406e-12,100.0,4999.903,4133.8774,0.25,0.10125985,3.3368856e-08,1.0005308
100,0.01559339581420944,0.01559339581420944,500.0,1.0,0.01,1,1.0,4999.878401626786,100,4999.878401626786,4999.878401626786,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.8784,4133.853,0.25,0.12422816,,1.0
100,0.010529254475656344,0.010529254475656344,500.0,1.0001688,0.010037008,1,1.0000002,4999.89996331078,100,4999.89996331078,4999.89996331078,0.009999999,0.9987261,0.009985576,99.99997330163016,5.3603063e-11,99.99997615814777,4999.901,4133.8755,0.25,0.102088675,5.362137e-07,1.0038701
100,0.019078588200704814,0.019078588200704814,500.0,1.0,0.01,1,1.0,4999.89186588883,100,4999.89186588883,4999.89186588883,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.892,4133.8667,0.25,0.1374231,,1.0
100,0.01116766127630391,0.01116766127630391,500.0,1.0,0.01,1,1.0,4999.903607756392,100,4999.903607756392,4999.903607756392,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.904,4133.8784,0.25,0.10516905,,1.0
100,249986.8569471715,249986.8569471715,495.01,1.0037925,0.012760316,1,1.0141225,4949.869745200125,100,4949.869745200125,4949.869745200125,0.01,0.714962,0.0071226074,98.4682249036294,1.5713298e-06,98.60741810699705,4963.1396,4091.0205,0.25,366.42825,0.015832707,1.2808709
100,0.01170011881700063,0.01170011881700063,500.0,1.0,0.01,1,1.0,4999.899808152686,100,4999.899808152686,4999.899808152686,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.9,4133.8745,0.25,0.10762994,,1.0
100,0.014686381152818433,0.014686381152818433,500.0,1.0,0.01,1,1.0,4999.887307839082,100,4999.887307839082,4999.887307839082,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.887,4133.862,0.25,0.12058254,,1.0
100,48478.97601314473,48478.97601314473,497.81,0.9974133,0.011531913,1,1.010393,4977.877174779115,100,4977.877174779115,4977.877174779115,0.010000002,0.37689278,0.0037787023,98.75723900519202,1.2710921e-06,98.97138803918124,4991.5767,4121.0625,0.25,83.3062,0.012645245,1.1502082
100,0.010098259524921764,0.010098259524921764,500.0,0.99999976,0.010000024,1,1.0,4999.887712337175,100,4999.887712337175,4999.887712337175,0.010000002,0.9999963,0.009999965,99.99999237060416,1.596296e-16,100.0,4999.888,4133.863,0.25,0.09999112,1.5704789e-12,1.0000021
100,249988.3066758361,249988.3066758361,495.01,1.0062897,0.011942576,1,1.0228149,4949.884105650329,100,4949.884105650329,4949.884105650329,0.010000002,0.44228142,0.0043951697,97.76645289674421,2.307648e-06,97.76940377457184,4972.1567,4096.308,0.25,277.14542,0.023367684,1.2017691
100,0.011744799654155227,0.011744799654155227,500.0,1.0,0.01,1,1.0,4999.884024567517,100,4999.884024567517,4999.884024567517,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.884,4133.8584,0.25,0.10780416,,1.0
100,249988.70617095218,249988.70617095218,495.01,1.0275259,0.011900561,1,1.0258312,4949.887924999884,100,4949.887924999884,4949.887924999884,0.01,0.46160334,0.0044923765,98.22437148984986,1.8259705e-06,97.48192276012354,4977.4253,4100.286,0.25,224.7479,0.01927877,1.2228135
100,0.019473970752364518,0.019473970752364518,500.0,0.99996185,0.010005692,1,1.0000001,4999.868020311172,100,4999.868020311172,4999.868020311172,0.010000002,0.9983685,0.009984066,99.99996185158301,1.6038703e-11,99.99998807907247,4999.868,4133.843,0.25,0.13875407,1.6037734e-07,1.0005311
100,0.011602873144421445,0.011602873144421445,500.0,1.0000689,0.010015551,1,1.0000002,4999.896308917989,100,4999.896308917989,4999.896308917989,0.01,0.99843365,0.009983649,99.99996948453118,2.8798066e-11,99.99997615814777,4999.897,4133.8716,0.25,0.10715239,2.8801404e-07,1.0016241
100,0.009833468857591296,0.009833468857591296,500.0,0.99998546,0.010017599,1,1.0000004,4999.895474986869,100,4999.895474986869,4999.895474986869,0.010000002,0.9976364,0.009976509,99.99992751973517,6.4258474e-11,99.99996423722592,4999.896,4133.8706,0.25,0.09860282,6.4256335e-07,1.0017453
100,0.02209227546910645,0.02209227546910645,500.0,1.0,0.01,1,1.0,4999.868790499717,100,4999.868790499717,4999.868790499717,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.868,4133.843,0.25,0.14789279,,1.0
100,0.013095646054074801,0.013095646054074801,500.0,1.0,0.01,1,1.0,4999.883376037763,100,4999.883376037763,4999.883376037763,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.8833,4133.858,0.25,0.113852076,,1.0
100,0.01438007508886871,0.01438007508886871,500.0,0.99999756,0.0100015635,1,1.0000019,4999.8950540763135,100,4999.8950540763135,4999.8950540763135,0.01,0.9995414,0.009995438,100.00000762941359,8.1552094e-13,99.99980926550052,4999.896,4133.8696,0.25,0.11931912,8.154685e-09,1.0001539
100,0.024020996900622607,0.024020996900622607,500.0,1.0,0.01,1,1.0,4999.880479236342,100,4999.880479236342,4999.880479236342,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.881,4133.8555,0.25,0.15421154,,1.0
100,0.012109386676762073,0.012109386676762073,500.0,1.0001436,0.010030685,1,1.0000004,4999.899235391644,100,4999.899235391644,4999.899235391644,0.010000002,0.99825096,0.009981075,99.99991227462337,7.826091e-11,99.99996423722592,4999.9,4133.8745,0.25,0.1095538,7.8283034e-07,1.0032126
100,0.012921917765800641,0.012921917765800641,500.0,0.9999698,0.01000316,1,1.0,4999.874762090138,100,4999.874762090138,4999.874762090138,0.010000002,0.99942833,0.009994585,99.99998474075167,2.7014484e-12,100.0,4999.875,4133.8496,0.25,0.11309516,2.7013638e-08,1.0002857
100,0.006223583126519678,0.006223583126519678,500.0,0.99976975,0.010032043,1,1.0000007,4999.919561702851,100,4999.919561702851,4999.919561702851,0.010000002,0.99363023,0.009938591,99.99978251253293,2.0244853e-10,99.99992847447743,4999.9204,4133.895,0.25,0.07857403,2.02355e-06,1.0029733
100,1225.2544643889462,1225.2544643889462,499.66,0.999894,0.010385952,1,1.0009286,4996.374043913645,100,4996.374043913645,4996.374043913645,0.01,0.74592316,0.0074600223,99.86646798170504,1.3506578e-07,99.90722212072367,4997.263,4130.836,0.25,26.048689,0.001350371,1.0384852
100,0.011682695230350213,0.011682695230350213,500.0,1.0000253,0.010002527,1,1.0,4999.897539425202,100,4999.897539425202,4999.897539425202,0.01,0.9997408,0.0099971555,100.00001525840548,1.0301646e-12,100.0,4999.898,4133.8726,0.25,0.10755072,1.0302109e-08,1.000278
100,0.007977518323288595,0.007977518323288595,500.0,1.0,0.01,1,1.0,4999.912757857938,100,4999.912757857938,4999.912757857938,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.9126,4133.887,0.25,0.08889971,,1.0
100,0.013303153041362157,0.013303153041362157,500.0,0.99994683,0.010018348,1,1.0000002,4999.867758091003,100,4999.867758091003,4999.867758091003,0.009999999,0.9970764,0.009971295,99.99996948080594,3.6479438e-11,99.99997615814777,4999.868,4133.843,0.25,0.11470492,3.6475754e-07,1.0017815
100,0.013483259146296393,0.013483259146296393,500.0,1.0,0.01,1,1.0,4999.896971523423,100,4999.896971523423,4999.896971523423,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.897,4133.8716,0.25,0.11553722,,1.0
100,0.008773757215085505,0.008773757215085505,500.0,1.0000306,0.010019874,1,1.0000004,4999.898485298445,100,4999.898485298445,4999.898485298445,0.01,0.99738157,0.00997351,99.99993896673894,6.565873e-11,99.99996423722592,4999.899,4133.8735,0.25,0.09318005,6.566249e-07,1.0020181
100,0.017363472556675037,0.017363472556675037,500.0,1.0,0.01,1,1.0,4999.892746913621,100,4999.892746913621,4999.892746913621,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.893,4133.8677,0.25,0.13111885,,1.0
100,0.016632779108728513,0.016632779108728513,500.0,1.0000222,0.010031936,1,1.0000007,4999.884028747608,100,4999.884028747608,4999.884028747608,0.009999998,0.9958741,0.0099585205,99.99990463474654,1.2822489e-10,99.99992847447743,4999.885,4133.8594,0.25,0.12816375,1.2823111e-06,1.0032158
100,0.011362417972125926,0.011362417972125926,500.0,1.0,0.01,1,1.0,4999.903845883096,100,4999.903845883096,4999.903845883096,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.904,4133.8784,0.25,0.106029674,,1.0
100,0.010298357377390887,0.010298357377390887,500.0,1.0,0.01,1,1.0,4999.898863963212,100,4999.898863963212,4999.898863963212,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.8984,4133.873,0.25,0.10097581,,1.0
100,0.010330474523237407,0.010330474523237407,500.0,1.0,0.01,1,1.0,4999.902783257722,100,4999.902783257722,4999.902783257722,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.903,4133.8774,0.25,0.10111998,,1.0
100,0.0128891154993354,0.0128891154993354,500.0,1.0000194,0.01000587,1,1.0000019,4999.903185196403,100,4999.903185196403,4999.903185196403,0.010000002,0.99901116,0.009989918,99.99998474150837,8.364385e-12,99.99980926550052,4999.904,4133.878,0.25,0.11292536,8.364742e-08,1.0006064
100,249990.04280276428,249990.04280276428,495.01,0.9918783,0.012742889,1,1.008365,4949.901319060663,100,4949.901319060663,4949.901319060663,0.009999999,0.76050884,0.0076673604,99.12596824793074,8.9066475e-07,99.17043582767678,4957.4575,4087.8176,0.25,422.98114,0.00876256,1.2639395
100,0.013424578678373978,0.013424578678373978,500.0,1.0,0.01,1,1.0,4999.889642084633,100,4999.889642084633,4999.889642084633,0.009999998,1.0,0.01,100.0,3.5044917e-18,100.0,4999.8896,4133.8643,0.25,0.115267776,,1.0
