IterType,AvgRet,SamplesThisIter,renyi2,VarJ,VarNormIw,VarRet,MinNormIw,ESSRenyi,VanillaAvgRet,J,VarVanillaIw,AvgEpLen,ESSClassic,Bound,EpsThisIter,MaxVanillaIw,BatchSize,AvgVanillaIw,MaxNormIw,AvgDiscRet,delta,MinVanillaIw,VarDiscRet,AvgNormIw
1,-148.18663261,50000,nan,1017.4,1.21378e-09,17701.1384318,,nan,-148.18663261,-14927.0,10.7751,200.803212851,5.01420139575,-90.2986,249,30.2617,100,2.10217,0.000321185,-148.18663261,0.6,,17701.1384318,2.23115e-05
1,-146.548359445,50000,nan,933.359,8.54222e-10,18954.6363569,,nan,-146.548359445,-14994.2,3.62373,193.798449612,4.22824683644,-92.9609,258,22.9475,100,1.40249,0.000352325,-146.548359445,0.6,,18954.6363569,2.15332e-05
1,-157.919864477,50000,nan,1101.93,1.22861e-09,22246.5247055,,nan,-157.919864477,-14766.1,3.83835,207.468879668,3.61179406635,-92.0353,241,43.3968,100,1.28847,0.000776412,-157.919864477,0.6,,22246.5247055,2.30521e-05
1,-105.402834334,50000,nan,659.205,3.49032e-10,8754.23452101,,nan,-105.402834334,-13054.7,2.36765,149.253731343,5.50061049438,-83.9658,335,10.2143,100,1.36587,0.000124017,-105.402834334,0.6,,8754.23452101,1.65837e-05
1,-104.48658766,50000,nan,684.409,3.25599e-10,9900.26103179,,nan,-104.48658766,-12813.1,1.93812,147.492625369,6.75943898947,-81.7633,339,12.4035,100,1.26438,0.000160766,-104.48658766,0.6,,9900.26103179,1.63881e-05
1,-103.781611669,50000,nan,636.786,2.72479e-10,9795.06975757,,nan,-103.781611669,-12783.0,1.41105,145.348837209,4.40112853082,-82.7327,344,9.53669,100,1.16218,0.000132523,-103.781611669,0.6,,9795.06975757,1.61499e-05
1,-80.2336906502,50000,nan,468.444,1.29513e-10,3943.44182134,4.09299e-24,nan,-80.2336906502,-11733.1,1.09502,115.473441109,4.78343636512,-77.1226,433,13.1481,100,1.17976,0.000142991,-80.2336906502,0.6,3.76353e-19,3943.44182134,1.28304e-05
1,-99.0169390876,50000,nan,583.331,2.4785e-10,7803.1945097,6.333e-34,nan,-99.0169390876,-12602.7,1.3451,141.242937853,4.0532352593,-81.1679,354,8.51982,100,1.15613,0.000115651,-99.0169390876,0.6,4.66543e-29,7803.1945097,1.56937e-05
1,-69.0466440399,50000,inf,262.211,5.12149e-11,768.238288884,1.3265e-09,,-69.0466440399,-11288.9,0.497584,101.01010101,5.22273721177,-75.6039,495,8.19218,100,1.10626,8.31121e-05,-69.0466440399,0.6,0.00013075,768.238288884,1.12233e-05
1,-73.7307162863,50000,nan,334.083,6.86224e-11,1373.60023876,3.54388e-12,nan,-73.7307162863,-11782.6,0.609491,107.75862069,4.71580283637,-78.0127,464,4.46601,100,1.12839,4.7388e-05,-73.7307162863,0.6,3.33987e-07,1373.60023876,1.19732e-05
1,-68.9787350907,50000,nan,256.171,4.13439e-11,878.864917165,3.49246e-14,nan,-68.9787350907,-11262.6,0.347204,100.0,4.14005427642,-75.6382,500,5.29419,100,1.01823,5.77714e-05,-68.9787350907,0.6,3.2005e-09,878.864917165,1.11111e-05
1,-64.9557134532,50000,nan,429.47,6.58811e-11,1067.4181042,2.51154e-11,nan,-64.9557134532,-10343.8,0.698547,95.0570342205,4.9925174623,-69.8193,526,10.3114,100,1.08757,0.000100139,-64.9557134532,0.6,2.58617e-06,1067.4181042,1.05619e-05
1,-61.6314749962,50000,nan,121.675,1.83514e-10,193.572375993,1.73414e-24,nan,-61.6314749962,-10071.5,3.84624,90.0900900901,6.24092679969,-59.0894,555,14.159,100,1.44916,9.78026e-05,-61.6314749962,0.6,2.51054e-19,193.572375993,1.001e-05
1,-64.3727441215,50000,inf,206.526,2.4796e-11,355.630523158,2.2064e-08,,-64.3727441215,-10992.6,0.243415,94.3396226415,4.24520301984,-74.641,530,4.34082,100,1.03857,4.38116e-05,-64.3727441215,0.6,0.00218608,355.630523158,1.04822e-05
1,-60.7782117466,50000,inf,233.781,3.07548e-11,268.557867429,5.98413e-08,,-60.7782117466,-10333.4,0.352123,88.9679715302,4.81934642563,-69.8187,562,6.39889,100,1.05775,5.98017e-05,-60.7782117466,0.6,0.00640313,268.557867429,9.88533e-06
1,-60.4537136558,50000,nan,94.7376,2.90086e-10,65.1912892446,1.67487e-26,nan,-60.4537136558,-10091.4,8.73668,88.4955752212,9.16827654419,-57.9861,565,27.9167,100,1.70643,0.000160862,-60.4537136558,0.6,2.90664e-21,65.1912892446,9.83284e-06
1,-60.3804878874,50000,nan,365.453,8.55676e-09,93.1486830118,,nan,-60.3804878874,-9052.93,976.377,88.6524822695,5.66278518161,-54.3971,564,2254.72,100,3.32738,0.00667479,-60.3804878874,0.6,,93.1486830118,9.85028e-06
1,-61.8864149484,50000,nan,237.8,2.34612e-10,111.099265246,1.27455e-17,nan,-61.8864149484,-10140.5,4.62074,90.2527075812,6.37471635304,-60.8974,554,34.2141,100,1.40734,0.000243795,-61.8864149484,0.6,1.7887e-12,111.099265246,1.00281e-05
1,-61.8647967681,50000,inf,245.825,1.83301e-11,652.453878963,3.86608e-08,,-61.8647967681,-10579.1,0.195041,90.2527075812,4.54191092128,-71.4791,554,4.77321,100,1.03443,4.62731e-05,-61.8647967681,0.6,0.00398798,652.453878963,1.00281e-05
1,-67.9020248892,50000,nan,292.161,3.49974e-11,2393.18285376,4.94056e-14,nan,-67.9020248892,-10860.4,0.300377,97.65625,4.2500315927,-72.4468,512,3.87377,100,1.00525,4.18137e-05,-67.9020248892,0.6,4.57711e-09,2393.18285376,1.08507e-05
1,-61.2681520844,50000,nan,106.306,2.61022e-10,102.694254056,,nan,-61.2681520844,-10108.1,7.19342,89.928057554,5.7080374341,-57.9741,556,19.2262,100,1.65875,0.000115815,-61.2681520844,0.6,,102.694254056,9.99201e-06
1,-67.275508261,50000,nan,302.915,3.48502e-11,2421.70435802,1.12464e-11,nan,-67.275508261,-10761.4,0.293832,96.5250965251,4.7481715571,-72.3811,518,5.70973,100,0.984793,6.21826e-05,-67.275508261,0.6,1.03267e-06,2421.70435802,1.0725e-05
1,-60.1034673709,50000,inf,140.342,2.48373e-11,194.578832968,9.58201e-09,,-60.1034673709,-10343.1,0.296257,87.4125874126,5.44526969433,-67.6341,572,4.44152,100,1.06075,4.06677e-05,-60.1034673709,0.6,0.0010465,194.578832968,9.71251e-06
1,-61.0168377147,50000,nan,158.503,5.90628e-11,398.801776269,3.84628e-14,nan,-61.0168377147,-10182.1,0.687551,89.7666068223,5.53717707503,-62.3935,557,14.2689,100,1.07614,0.00013225,-61.0168377147,0.6,4.14989e-09,398.801776269,9.97407e-06
1,-60.8009421823,50000,nan,396.367,3.69554e-11,346.777235725,1.65518e-07,nan,-60.8009421823,-10262.8,0.419101,88.9679715302,4.29297253042,-69.4879,562,8.96836,100,1.05272,8.42156e-05,-60.8009421823,0.6,0.0176265,346.777235725,9.88533e-06
1,-58.4739885487,50000,nan,376.9,6.60712e-09,103.990178678,,nan,-58.4739885487,-8393.95,2299.26,85.3242320819,3.561042124,-48.6493,586,2706.87,100,5.59265,0.0045886,-58.4739885487,0.6,,103.990178678,9.48047e-06
1,-60.7027471401,50000,inf,258.503,2.91098e-11,358.528940166,4.06201e-08,,-60.7027471401,-10261.0,0.336376,89.1265597148,4.97056593138,-69.9368,561,6.64107,100,1.06453,6.17795e-05,-60.7027471401,0.6,0.00436651,358.528940166,9.90295e-06
1,-60.1561427537,50000,nan,401.172,9.66352e-09,132.659154797,,nan,-60.1561427537,-8668.9,1392.33,88.1834215168,6.83313973677,-53.4696,567,2825.99,100,3.71918,0.00744506,-60.1561427537,0.6,,132.659154797,9.79816e-06
1,-60.0789541511,50000,nan,198.576,4.59811e-10,69.0334683415,,nan,-60.0789541511,-9811.62,14.5382,88.3392226148,3.72718249016,-56.5637,566,51.775,100,1.74533,0.000291175,-60.0789541511,0.6,,69.0334683415,9.81547e-06
1,-67.1741820087,50000,inf,276.738,3.59866e-11,2383.31307799,7.06086e-15,,-67.1741820087,-10752.9,0.317075,96.7117988395,6.39858775852,-72.8204,517,6.7153,100,1.00867,7.1541e-05,-67.1741820087,0.6,6.62778e-10,2383.31307799,1.07458e-05
1,-58.1261756677,50000,nan,157.136,4.4589e-10,60.5090692181,,nan,-58.1261756677,-9540.93,15.4132,85.3242320819,3.33337616254,-54.3419,586,50.2836,100,1.76264,0.000270454,-58.1261756677,0.6,,60.5090692181,9.48047e-06
1,-59.8669086907,50000,inf,184.569,1.85166e-11,291.269948651,1.32507e-07,,-59.8669086907,-10318.7,0.215812,87.4125874126,4.50825527147,-70.6149,572,3.9837,100,1.04855,3.69003e-05,-59.8669086907,0.6,0.0143052,291.269948651,9.71251e-06
1,-59.8235019188,50000,nan,90.6285,3.31823e-10,52.4732255155,,nan,-59.8235019188,-10015.3,10.7564,88.0281690141,7.21242010747,-56.8471,568,64.8389,100,1.761,0.000360126,-59.8235019188,0.6,,52.4732255155,9.78091e-06
1,-60.39208212,50000,inf,225.633,2.05139e-11,507.10026789,1.1786e-07,,-60.39208212,-10332.5,0.23434,88.1834215168,5.16407785754,-70.3819,567,5.13107,100,1.04723,4.80076e-05,-60.39208212,0.6,0.0125969,507.10026789,9.79816e-06
1,-59.7799180547,50000,nan,191.496,5.31925e-07,86.066252842,,nan,-59.7799180547,-8004.88,inf,88.3392226148,9.2715621923,-47.6203,566,3.0726e+22,100,4.25436e+18,0.0708897,-59.7799180547,0.6,,86.066252842,9.81547e-06
1,-68.5636252395,50000,nan,305.308,3.3365e-11,2411.73678454,7.24027e-12,nan,-68.5636252395,-11069.1,0.273283,98.814229249,4.20748428289,-74.2461,506,4.95831,100,0.99366,5.47864e-05,-68.5636252395,0.6,6.55263e-07,2411.73678454,1.09794e-05
1,-65.6756374753,50000,nan,563.091,1.57991e-10,1397.39733318,1.44083e-20,nan,-65.6756374753,-9947.09,1.7113,96.8992248062,3.71434899839,-64.5472,516,18.096,100,1.12053,0.000173874,-65.6756374753,0.6,1.49954e-15,1397.39733318,1.07666e-05
1,-66.2184911398,50000,nan,296.179,2.57032e-11,2355.93454558,6.68683e-12,nan,-66.2184911398,-10783.5,0.23366,95.0570342205,4.09810678221,-72.5826,526,4.72534,100,1.00702,4.95604e-05,-66.2184911398,0.6,6.37556e-07,2355.93454558,1.05619e-05
1,-59.169316292,50000,nan,157.007,3.83513e-10,81.5044552408,1.9234e-22,nan,-59.169316292,-9757.21,13.2276,86.8055555556,5.08362099559,-55.8647,576,53.5466,100,1.79125,0.000288325,-59.169316292,0.6,3.57206e-17,81.5044552408,9.64506e-06
1,-72.798507174,50000,nan,451.489,4.93515e-11,4147.00638141,2.42461e-14,nan,-72.798507174,-11095.1,0.373892,105.042016807,3.73201838928,-72.7284,476,6.44953,100,1.01588,7.40978e-05,-72.798507174,0.6,2.1104e-09,4147.00638141,1.16713e-05
1,-59.4410343119,50000,nan,92.1135,5.86532e-11,70.285956011,7.73349e-09,nan,-59.4410343119,-10186.2,0.800009,86.6551126516,5.85380238858,-60.8499,577,15.2246,100,1.12448,0.00013036,-59.4410343119,0.6,0.000903186,70.285956011,9.62835e-06
1,-57.6418036964,50000,nan,175.906,3.51475e-10,60.0969102622,,nan,-57.6418036964,-9564.27,10.1989,83.8926174497,3.10922392273,-54.5196,596,61.605,100,1.58786,0.000361648,-57.6418036964,0.6,,60.0969102622,9.3214e-06
1,-58.4418128621,50000,nan,199.028,4.24272e-07,57.9862705159,,nan,-58.4418128621,-7798.06,inf,85.3242320819,6.66548220213,-50.16,586,1.45861e+25,100,2.53163e+21,0.054622,-58.4418128621,0.6,,57.9862705159,9.48047e-06
1,-62.0844637313,50000,nan,316.868,6.301e-11,367.513852843,1.21028e-09,nan,-62.0844637313,-10164.1,0.78499,90.7441016334,5.26455998481,-66.6705,551,10.7981,100,1.12539,9.67433e-05,-62.0844637313,0.6,0.000135087,367.513852843,1.00827e-05
1,-59.6264765799,50000,nan,196.241,9.31457e-07,71.7264009735,,nan,-59.6264765799,-7997.78,inf,87.8734622144,9.99709676854,-50.1991,569,1.0939e+24,100,1.09361e+20,0.0976632,-59.6264765799,0.6,,71.7264009735,9.76372e-06
1,-66.5459125557,50000,nan,275.852,2.68627e-11,1356.84716225,2.41296e-16,nan,-66.5459125557,-10960.6,0.223735,97.2762645914,4.80173065193,-73.3462,514,4.88932,100,0.986409,5.35742e-05,-66.5459125557,0.6,2.20213e-11,1356.84716225,1.08085e-05
1,-65.3553644042,50000,nan,392.29,7.78122e-11,1817.42739709,1.60284e-23,nan,-65.3553644042,-10206.4,0.872757,95.6022944551,4.43213106584,-66.4083,523,12.5896,100,1.12499,0.000118874,-65.3553644042,0.6,1.69751e-18,1817.42739709,1.06225e-05
1,-62.8985846901,50000,inf,173.498,4.62908e-11,639.051728177,1.14264e-12,,-62.8985846901,-10478.5,0.520695,91.7431192661,5.9492033665,-64.9826,545,5.57255,100,1.08112,5.25424e-05,-62.8985846901,0.6,1.21187e-07,639.051728177,1.01937e-05
1,-60.5870350849,50000,nan,152.96,7.07311e-11,142.692806857,2.04898e-09,nan,-60.5870350849,-10227.8,0.984508,88.6524822695,5.73520415,-63.0967,564,10.021,100,1.16212,8.49393e-05,-60.5870350849,0.6,0.000241736,142.692806857,9.85028e-06
1,-61.6971108274,50000,nan,375.517,5.33133e-10,200.372080476,5.6747e-39,nan,-61.6971108274,-9648.77,14.1273,89.928057554,2.712309733,-56.8468,556,56.8008,100,1.62654,0.000348934,-61.6971108274,0.6,9.23751e-34,200.372080476,9.99201e-06
1,-58.7997656001,50000,inf,175.999,1.6257e-11,307.783136479,1.06595e-07,,-58.7997656001,-10121.2,0.192162,85.7632933105,4.65523517792,-69.0468,583,3.44318,100,1.03603,3.16699e-05,-58.7997656001,0.6,0.0115891,307.783136479,9.52925e-06
1,-59.8012042019,50000,nan,462.019,1.2873e-10,255.104249859,6.67961e-10,nan,-59.8012042019,-9578.56,1.97318,87.260034904,3.86338984393,-61.8859,573,19.5891,100,1.20038,0.000158224,-59.8012042019,0.6,8.26981e-05,255.104249859,9.69556e-06
1,-59.3724408054,50000,inf,194.171,1.9932e-11,268.769974947,1.64218e-08,,-59.3724408054,-10160.4,0.214419,86.6551126516,5.25638526748,-68.3478,577,7.19617,100,0.998639,6.93816e-05,-59.3724408054,0.6,0.00170324,268.769974947,9.62835e-06
1,-58.6834561851,50000,inf,296.404,2.82386e-11,330.306865507,1.29367e-08,,-58.6834561851,-9952.28,0.343173,85.6164383562,5.22455665268,-67.5378,584,10.1243,100,1.0487,9.18392e-05,-58.6834561851,0.6,0.00142613,330.306865507,9.51294e-06
1,-66.0561430944,50000,nan,450.899,5.48577e-11,2394.29214363,8.97827e-19,nan,-66.0561430944,-10391.1,0.573703,95.0570342205,4.71007254049,-68.8863,526,9.32775,100,1.08011,9.1212e-05,-66.0561430944,0.6,9.18159e-14,2394.29214363,1.05619e-05
1,-57.0221416789,50000,nan,172.881,7.65204e-07,83.5526283718,,nan,-57.0221416789,-7097.95,inf,83.4724540902,9.90959165186,-41.8713,599,6.6303e+20,100,6.80057e+16,0.090425,-57.0221416789,0.6,,83.5526283718,9.27472e-06
1,-69.5100575182,50000,nan,337.379,3.82894e-11,2421.76503056,6.6863e-13,nan,-69.5100575182,-11032.3,0.299804,100.60362173,5.74035762676,-71.5259,497,5.50705,100,0.989124,6.22357e-05,-69.5100575182,0.6,5.91651e-08,2421.76503056,1.11782e-05
1,-73.5524907756,50000,nan,473.881,6.15156e-11,4404.12486597,2.35595e-26,nan,-73.5524907756,-10994.4,0.486233,105.042016807,5.27292812743,-70.9347,476,7.54935,100,1.03765,8.49142e-05,-73.5524907756,0.6,2.09457e-21,4404.12486597,1.16713e-05
1,-59.6766858846,50000,inf,261.989,2.88499e-11,256.671280565,4.35815e-08,,-59.6766858846,-10314.4,0.341497,87.5656742557,5.68104689898,-67.5278,571,9.62546,100,1.05855,8.84708e-05,-59.6766858846,0.6,0.00474159,256.671280565,9.72952e-06
1,-66.3068768095,50000,nan,333.072,5.4273e-11,1764.59896847,4.60996e-14,nan,-66.3068768095,-10519.6,0.550369,96.8992248062,4.16007721805,-68.152,516,6.6398,100,1.08421,6.59355e-05,-66.3068768095,0.6,4.64229e-09,1764.59896847,1.07666e-05
1,-57.4551365464,50000,nan,310.983,6.53136e-10,45.204475754,1.28168e-23,nan,-57.4551365464,-9490.78,23.6846,83.7520938023,3.59618264172,-53.5313,597,194.16,100,1.77208,0.0010196,-57.4551365464,0.6,2.44069e-18,45.204475754,9.30579e-06
1,-59.0645860503,50000,nan,189.641,9.70541e-10,42.2240472464,,nan,-59.0645860503,-9681.53,46.1107,86.5051903114,4.01755257202,-54.8722,578,353.553,100,2.09505,0.00162204,-59.0645860503,0.6,,42.2240472464,9.61169e-06
1,-57.3298891198,50000,nan,226.775,2.11483e-10,76.8744940614,1.09005e-13,nan,-57.3298891198,-9500.08,4.69119,83.8926174497,3.77828760796,-55.8339,596,31.3239,100,1.38831,0.000210316,-57.3298891198,0.6,1.62349e-08,76.8744940614,9.3214e-06
1,-58.3346568676,50000,nan,308.383,9.4442e-07,144.265013882,,nan,-58.3346568676,-6132.28,inf,85.0340136054,9.99999762755,-34.1526,588,2.63486e+20,100,2.4899e+16,0.099983,-58.3346568676,0.6,,144.265013882,9.44822e-06
1,-62.2665483921,50000,inf,407.635,5.98907e-11,483.147327433,4.83026e-08,,-62.2665483921,-10181.4,0.672481,91.9117647059,4.0705411221,-68.0257,544,10.5956,100,1.08215,9.99917e-05,-62.2665483921,0.6,0.00511836,483.147327433,1.02124e-05
1,-59.0501837304,50000,nan,284.151,4.82441e-07,101.412998031,,nan,-59.0501837304,-6983.37,inf,86.5051903114,8.38515997072,-37.376,578,5.03904e+19,100,7.465e+15,0.064881,-59.0501837304,0.6,,101.412998031,9.61169e-06
1,-60.8812195604,50000,nan,376.319,3.83731e-11,370.963844621,1.58309e-07,nan,-60.8812195604,-10249.6,0.443515,88.9679715302,3.98557977221,-69.2159,562,8.63354,100,1.06275,8.0306e-05,-60.8812195604,0.6,0.0170195,370.963844621,9.88533e-06
1,-58.1858974665,50000,nan,154.407,9.44736e-07,74.623887645,,nan,-58.1858974665,-7234.89,inf,85.0340136054,9.99999948593,-37.8569,588,1.62676e+22,100,1.537e+18,0.0999997,-58.1858974665,0.6,,74.623887645,9.44822e-06
1,-58.7273287657,50000,nan,171.734,3.98294e-10,67.4242361206,1.60898e-24,nan,-58.7273287657,-9683.92,13.2905,86.2068965517,5.67220940736,-54.2449,580,87.1292,100,1.74972,0.000476974,-58.7273287657,0.6,2.93915e-19,67.4242361206,9.57855e-06
1,-58.9447862123,50000,nan,240.601,9.49315e-07,90.802656378,,nan,-58.9447862123,-6703.5,4.39744e+22,86.6551126516,9.99988009698,-40.4542,577,2.13718e+13,100,2.07227e+09,0.0992992,-58.9447862123,0.6,,90.802656378,9.62835e-06
