MinNormIw,AvgVanillaIw,VarRet,VarDiscRet,MaxNormIw,Bound,BatchSize,eRenyi2,VarNormIw,AvgNormIw,MaxVanillaIw,VarJ,ESSClassic,VarVanillaIw,VanillaAvgRet,ESSRenyi,MinVanillaIw,J,AvgEpLen,AvgDiscRet,AvgRet
1.7742653e-13,0.9473761,5454137.527442945,5454137.527442945,0.039927024,-878.9553,100,2.7527368,0.00018428222,0.01,3.7825909,200.15668,35.40581833167394,1.6539729,-2446.1555259310257,36.32748316164775,1.6808966e-11,-74.90341,200.0,-2446.1555259310257,-2446.1555259310257
0.00062093243,1.0088606,194733.04641714602,194733.04641714602,0.013320936,-269.59103,100,1.1169466,1.1240932e-05,0.01,1.3438966,43.526634,89.98589095757906,0.11441019,-86.55048179751077,89.5297966503896,0.06264342,-16.349981,200.0,-86.55048179751077,-86.55048179751077
0.00091846986,0.9911104,85.27005764144269,85.27005764144269,0.018534407,-11.760077,100,1.181494,2.0643052e-05,0.009999999,1.8369642,8.6434765,83.03123426627876,0.20277669,-9.69229179463311,84.63860180868099,0.0910305,-8.969199,200.0,-9.69229179463311,-9.69229179463311
0.00049189973,0.98043954,61563.1212541797,61563.1212541797,0.006234688,-168.72926,200,1.0596143,1.7973719e-06,0.005,1.2225469,29.941065,186.64806003787385,0.069109775,-33.62820779791896,188.74792446895148,0.09645559,-11.259925,200.0,-33.62820779791896,-33.62820779791896
3.338334e-07,1.0551473,65.53111702818309,65.53111702818309,0.00785767,-10.863414,200,1.2933776,5.799534e-06,0.005,1.6581998,7.344539,162.49311004596655,0.25827315,-8.487822890450444,154.63387810726957,7.044868e-05,-7.5583844,200.0,-8.487822890450444,-8.487822890450444
6.449233e-09,1.03442,50.77430880904164,50.77430880904164,0.006404952,-9.212576,300,1.4872134,5.158317e-06,0.0033333334,1.9876231,8.22689,205.09999120833112,0.4967574,-8.24884917335491,201.71954166716765,2.0013647e-06,-7.6230555,200.0,-8.24884917335491,-8.24884917335491
0.002688525,0.9905817,48.39531698954501,48.39531698954501,0.017207952,-8.503335,300,1.1605678,1.4766966e-06,0.0033333334,5.113765,7.4843116,264.9101231420611,0.13041106,-7.432841768047292,258.49417002514906,0.79896104,-7.232472,200.0,-7.432841768047292,-7.432841768047292
3.973614e-07,1.001126,52.43214499965051,52.43214499965051,0.005640578,-9.385291,400,1.610978,3.8047738e-06,0.0025,2.258772,9.270961,248.87353106158815,0.6101357,-8.523012356762075,248.29637535914046,0.00015912355,-8.116914,200.0,-8.523012356762075,-8.523012356762075
0.000683759,0.9485002,46.10515699637233,46.10515699637233,0.003777297,-8.405972,400,1.0867538,6.0393893e-07,0.0025,1.4331068,7.028268,364.8341223344131,0.08693364,-7.438201188661085,368.0686309611564,0.25941822,-7.337407,200.0,-7.438201188661085,-7.438201188661085
8.3050625e-05,0.9894525,52.84424305957082,52.84424305957082,0.0027048616,-9.117072,500,1.1131581,5.0965315e-07,0.002,1.338166,7.6238875,443.5933243456207,0.12473967,-8.271795433161351,449.1724912605657,0.041087322,-8.165642,200.0,-8.271795433161351,-8.271795433161351
0.0018408034,0.98690355,50.61277589853797,50.61277589853797,0.00392048,-8.98572,500,1.0230112,5.7222213e-08,0.002,1.9345679,7.1489067,492.96197208461456,0.013933303,-8.1088652018168,488.75319868929483,0.9083477,-8.088818,200.0,-8.1088652018168,-8.1088652018168
0.0017809911,1.0036657,45.73191387632748,45.73191387632748,0.0043944404,-8.195458,500,1.0333115,1.0556781e-07,0.002,2.2052746,6.8819704,487.16842140382505,0.026585797,-7.3328310748924395,483.88119812483666,0.89375985,-7.298149,200.0,-7.3328310748924395,-7.3328310748924395
0.0016422931,1.012436,46.045463574046074,46.045463574046074,0.010221116,-8.402583,500,1.1132843,4.6261584e-07,0.002,5.1741133,6.7328286,448.26056307096053,0.118548416,-7.595163256753281,449.12155663629125,0.8313583,-7.476953,200.0,-7.595163256753281,-7.595163256753281
0.0018069461,1.0050739,50.814775899843795,50.814775899843795,0.0043849214,-8.916944,500,1.0234313,9.643018e-08,0.002,2.203585,7.2067423,488.2529746048063,0.024352802,-8.023142165155965,488.5525774463947,0.90805715,-8.002354,200.0,-8.023142165155965,-8.023142165155965
1.3909659e-05,0.99471915,53.002715178331286,53.002715178331286,0.0031138875,-8.983637,500,1.2139531,9.346657e-07,0.002,1.5487218,8.092266,405.449523954705,0.23120506,-8.15239597499757,411.877513716717,0.0069181025,-8.008752,200.0,-8.15239597499757,-8.15239597499757
2.4564546e-08,0.9669026,45.75910008470106,45.75910008470106,0.004465354,-8.383623,500,1.5608246,2.4417536e-06,0.002,2.1587813,8.410119,310.71000807680497,0.5706992,-7.714036118936609,320.3434835294741,1.1875762e-05,-7.284758,200.0,-7.714036118936609,-7.714036118936609
,1.0459244,51.645116107331134,51.645116107331134,0.056427486,-6.967245,500,20.127588,7.837601e-05,0.0019999999,29.509443,11.573486,24.325200590006357,21.435013,-7.570437101363342,24.841525633411806,,-2.9861903,200.0,-7.570437101363342,-7.570437101363342
0.00025009678,0.99347925,47.38318499220015,47.38318499220015,0.0025507726,-8.78203,500,1.0611485,2.4524397e-07,0.002,1.2670698,7.1203938,471.1698413426164,0.060514018,-7.94561416874696,471.18757512026826,0.124232985,-7.868974,200.0,-7.94561416874696,-7.94561416874696
2.831851e-17,0.98182166,52.958447904446665,52.958447904446665,0.006882901,-8.560369,500,2.42842,5.8052615e-06,0.002,3.3788905,10.317207,204.21395482291794,1.39903,-7.985680358121383,205.8951854453945,1.3901863e-14,-7.174301,200.0,-7.985680358121383,-7.985680358121383
0.0016844545,0.9991003,49.89660694348154,49.89660694348154,0.0072623813,-8.345321,500,1.0949812,3.453313e-07,0.0020000003,3.6279237,7.2182107,460.3370939216937,0.086177565,-7.508022765396804,456.6288470968175,0.8414695,-7.4133167,200.0,-7.508022765396804,-7.508022765396804
3.672075e-12,0.9118854,50.583378338822,50.583378338822,0.007832607,-8.235527,500,2.4195602,6.1872133e-06,0.0020000003,3.57122,10.19637,196.56328851126105,1.2862211,-7.5981328726997,206.64912624893196,1.6742556e-09,-6.858448,200.0,-7.5981328726997,-7.5981328726997
4.1138783e-06,0.98073024,51.032551410366324,51.032551410366324,0.0033057756,-9.066351,500,1.2737389,1.1435949e-06,0.0020000003,1.621037,7.9228506,389.0060533038036,0.2749865,-8.301634356941959,392.54514035513307,0.0020173024,-8.064127,200.0,-8.301634356941959,-8.301634356941959
0.0016352619,1.015181,49.031418459500514,49.031418459500514,0.008111459,-8.668473,500,1.1198417,3.972349e-07,0.002,4.117299,7.1369133,454.9134366434837,0.10234681,-7.863763474168645,446.4916803040437,0.8300433,-7.7287908,200.0,-7.863763474168645,-7.863763474168645
0.0016567815,0.99012107,52.00180560484023,52.00180560484023,0.0061936066,-8.987965,500,1.1043929,3.5353216e-07,0.0019999999,3.0662103,7.5660133,459.4717859262859,0.08664541,-8.14706292492194,452.7374327244129,0.8202072,-8.052931,200.0,-8.14706292492194,-8.14706292492194
3.374908e-32,1.0501196,49.371308005432724,49.371308005432724,0.0133577995,-8.098105,500,4.839689,1.476158e-05,0.0019999999,7.0136437,13.584898,106.7688461389291,4.0695877,-7.69675662979634,103.31242832819501,1.7720286e-29,-6.141244,200.0,-7.69675662979634,-7.69675662979634
1.3850916e-20,0.9478883,47.78887176416791,47.78887176416791,0.00704114,-8.089331,500,2.4124029,6.0960556e-06,0.002,3.3371072,10.207544,198.3366308345829,1.3693146,-7.433246536513023,207.2622307725834,6.564561e-18,-6.7245383,200.0,-7.433246536513023,-7.433246536513023
2.450575e-17,0.90689796,44.246141339496894,44.246141339496894,0.006080805,-7.9238462,500,2.013758,4.7950384e-06,0.0019999999,2.7573347,9.223816,227.649182856188,0.98593646,-7.345267082990529,248.29200622804294,1.11121075e-14,-6.6734467,200.0,-7.345267082990529,-7.345267082990529
0.00057062355,0.9981044,50.815938594463304,50.815938594463304,0.003635887,-8.946043,500,1.0773822,3.1035225e-07,0.002,1.8144974,7.5257907,464.0660452996731,0.07729419,-8.08183327153637,464.08785739173425,0.28477094,-8.022513,200.0,-8.08183327153637,-8.08183327153637
2.147667e-13,0.99036074,48.66956182516861,48.66956182516861,0.006612547,-8.57878,500,2.2205894,5.035453e-06,0.002,3.2744036,9.808119,221.5972828767039,1.2347113,-7.961730013591137,225.16544488103548,1.0634825e-10,-7.2568913,200.0,-7.961730013591137,-7.961730013591137
0.0016366104,0.97830933,52.64094100380114,52.64094100380114,0.0062927096,-8.849182,500,1.1901927,3.5725452e-07,0.002,3.0781083,7.524658,459.0798890638371,0.085481115,-8.097965697820902,420.10003946290385,0.8005556,-7.8812776,200.0,-8.097965697820902,-8.097965697820902
0.0016576194,0.99996996,52.987840330180816,52.987840330180816,0.013165697,-8.972376,500,1.123297,5.3725995e-07,0.002,6.582651,7.523575,440.8990303154356,0.13430692,-8.136915626969566,445.118264041487,0.8287848,-8.031118,200.0,-8.136915626969566,-8.136915626969566
