AvgVanillaIw,MinNormIw,VanillaAvgRet,eRenyi2,MaxVanillaIw,AvgEpLen,BatchSize,ESSRenyi,VarRet,AvgDiscRet,ESSClassic,MaxNormIw,VarNormIw,VarJ,VarDiscRet,Bound,AvgNormIw,AvgRet,VarVanillaIw,MinVanillaIw,J
1.0330139,0.0035666747,-7.475482911100467,1.1875007,2.6036105,200.0,100,84.21047559408353,50.346684554618655,-7.475482911100467,83.56236584150268,0.025204021,1.9869793e-05,7.2193036,50.346684554618655,-9.262738,0.01,-7.475482911100467,0.2120341,0.36844245,-7.0967784
0.9611879,1.1367399e-06,-8.28637555849047,2.155805,3.5477886,200.0,100,46.38638228146508,59.02283207001516,-8.28637555849047,42.646035977635776,0.03691046,0.00013584687,8.4038315,59.02283207001516,-9.32148,0.01,-8.28637555849047,1.2550651,0.000109262066,-6.383704
1.1827075,0.003773096,-8.31274877340628,1.8440206,11.151753,200.0,100,54.22932895875469,60.70087595449758,-8.31274877340628,42.946593335747735,0.09429003,0.00013418926,10.65589,60.70087595449758,-9.618425,0.009999999,-8.31274877340628,1.8770356,0.44624692,-6.887028
1.1560956,5.0181814e-09,-7.322414680532363,1.7974766,2.4372888,200.0,100,55.63354608240026,47.28789107627585,-7.322414680532363,58.153705865852196,0.02108207,7.268492e-05,8.093581,47.28789107627585,-9.121688,0.01,-7.322414680532363,0.97147554,5.8014973e-07,-6.493983
1.0101556,0.0066799126,-7.980431178424137,1.2431303,3.2263284,200.0,100,80.4420887228807,49.43114695343458,-7.980431178424137,81.75446541824957,0.031938925,2.2542912e-05,7.323578,49.43114695343458,-9.662275,0.01,-7.980431178424137,0.2300311,0.67477506,-7.4824386
0.9884437,0.0056138523,-7.654821460330493,1.0140055,1.1025417,200.0,100,98.61879040852472,39.762050671406804,-7.654821460330493,98.29004406131625,0.01115432,1.7572662e-06,6.2500052,39.762050671406804,-9.464389,0.01,-7.654821460330493,0.017168857,0.55489767,-7.629054
1.0272181,0.008743719,-8.059890604625542,1.0299143,3.0461578,200.0,100,97.09546113933983,45.535800482308595,-8.059890604625542,94.47589002018103,0.029654441,5.9061545e-06,6.404239,45.535800482308595,-9.947076,0.010000002,-8.059890604625542,0.062320385,0.89817065,-7.9912205
1.0885969,7.509497e-11,-8.99491348367572,2.1085844,2.9022171,200.0,100,47.42518241655062,62.433304703601884,-8.99491348367572,50.63304359648949,0.026660163,9.8484335e-05,10.535913,62.433304703601884,-10.344748,0.01,-8.99491348367572,1.167082,8.1748155e-09,-7.453555
1.2155517,6.9073335e-06,-8.51165570683576,1.8081963,2.5206375,200.0,100,55.30372983040232,55.32552454980933,-8.51165570683576,62.64590647340562,0.020736571,6.0229653e-05,8.749048,55.32552454980933,-10.226976,0.010000002,-8.51165570683576,0.8899328,0.0008396221,-7.5537586
0.93727523,0.0051426324,-8.352297878085395,1.5311186,7.101013,200.0,100,65.31172565706791,52.97550595934729,-8.352297878085395,62.568033281412156,0.0757623,6.0430346e-05,8.234751,52.97550595934729,-9.933797,0.01,-8.352297878085395,0.5308716,0.4820062,-7.5175548
0.8755984,,-8.78206919599193,4.3159328,5.9363165,200.0,100,23.169962503177768,63.075146278782846,-8.78206919599193,22.107287725562905,0.06779725,0.00035589852,12.165943,63.075146278782846,-9.022324,0.01,-8.78206919599193,2.7285757,,-4.965638
1.1033298,1.1130565e-13,-7.812239176164885,1.7504959,2.3653514,200.0,100,57.126668729651634,44.61490357230867,-7.812239176164885,60.64684887705887,0.0214383,6.554448e-05,7.7286158,44.61490357230867,-9.330306,0.009999999,-7.812239176164885,0.797897,1.2280684e-11,-6.67984
0.93346614,3.533712e-14,-7.745678221465182,2.0896025,2.865358,200.0,100,47.855992427572,45.97712898136459,-7.745678221465182,46.52318817428406,0.030695898,0.00011610766,10.645248,45.97712898136459,-9.371235,0.01,-7.745678221465182,1.0117143,3.2986003e-12,-6.493119
1.0008384,0.0017574761,-7.223757705548925,1.0552809,1.2121599,200.0,100,94.76149690624104,38.739006143984774,-7.223757705548925,95.1123355530192,0.012111445,5.1907746e-06,6.2467713,38.739006143984774,-8.886699,0.009999998,-7.223757705548925,0.05199483,0.17589496,-7.1207004
1.0147338,0.00159598,-7.693839905062868,1.1679009,1.4691354,200.0,100,85.62370171550393,50.062017607079824,-7.693839905062868,86.85034693650576,0.014478037,1.5293495e-05,7.388871,50.062017607079824,-9.541145,0.010000002,-7.693839905062868,0.1574748,0.16194949,-7.4107304
1.0536222,1.1671556e-05,-7.484511325405793,1.599664,2.49824,200.0,100,62.513128817641075,54.01040622739967,-7.484511325405793,64.10948218792714,0.023710966,5.6548684e-05,8.009841,54.01040622739967,-8.725056,0.01,-7.484511325405793,0.627758,0.0012297411,-6.181808
0.99436194,0.00863095,-8.430555726500218,1.0419137,2.3191943,200.0,100,95.9772344038573,50.650200016779586,-8.430555726500218,96.0700371807188,0.02332344,4.132068e-06,7.286289,50.650200016779586,-10.391415,0.01,-8.430555726500218,0.040856063,0.85822886,-8.349507
1.0635185,0.007686629,-7.071611967909414,1.1448563,3.8030705,200.0,100,87.3472042330127,54.60124382635447,-7.071611967909414,86.282670767028,0.035759326,1.6058713e-05,8.002628,54.60124382635447,-8.844502,0.01,-7.071611967909414,0.18163556,0.81748724,-6.759567
0.99672586,0.009402456,-8.431615414714226,1.0098193,1.5332873,200.0,100,99.02762113182209,51.839574941542985,-8.431615414714226,99.27056496625102,0.01538324,7.4221725e-07,7.133535,51.839574941542985,-10.378528,0.01,-8.431615414714226,0.00737365,0.93716705,-8.414549
1.0556337,5.517101e-05,-7.343319258665823,1.784263,2.729712,200.0,100,56.045548874182785,45.38960321112324,-7.343319258665823,58.410384397727434,0.025858516,7.192168e-05,7.736861,45.38960321112324,-8.646335,0.009999999,-7.343319258665823,0.8014682,0.005824038,-6.0738473
0.87721413,2.0827338e-06,-7.309193714990857,1.6619304,2.229599,200.0,100,60.170990001422396,41.01074984708312,-7.309193714990857,56.91981808127924,0.025416816,7.6450204e-05,7.806415,41.01074984708312,-9.078619,0.010000002,-7.309193714990857,0.5882879,0.00018270034,-6.5597014
0.99760497,0.0027265584,-8.139244770143911,1.0421776,1.1957834,200.0,100,95.9529393409307,51.59467857909184,-8.139244770143911,95.61797535617548,0.011986542,4.6291225e-06,7.432506,51.59467857909184,-10.04192,0.01,-8.139244770143911,0.046069752,0.27200282,-8.056696
1.0340662,0.0012370646,-8.131381356191826,1.3282667,2.302448,200.0,100,75.28608298333855,51.959472951138814,-8.131381356191826,76.24319150358508,0.022265963,3.147403e-05,8.234936,51.959472951138814,-9.815928,0.009999998,-8.131381356191826,0.33654955,0.12792067,-7.5417323
0.81044924,2.4039315e-13,-7.89759378218369,2.235215,3.0681672,200.0,100,44.738426637764796,48.60341522424558,-7.89759378218369,39.3287923304015,0.03785761,0.00015582489,8.832588,48.60341522424558,-9.020214,0.01,-7.89759378218369,1.0235015,1.9482645e-11,-6.137939
1.0583092,2.263226e-11,-7.228557703515396,2.0180144,2.7585592,200.0,100,49.553659509985984,53.0322165594612,-7.228557703515396,46.71653904521615,0.026065722,0.00011520903,9.297817,53.0322165594612,-8.616488,0.010000002,-7.228557703515396,1.2903622,2.395193e-09,-5.8465323
0.9474073,0.0027905973,-9.098064307934253,1.1815016,1.462671,200.0,100,84.63805526581466,52.87638292944949,-9.098064307934253,71.83414191751551,0.015438672,3.9605635e-05,9.066257,52.87638292944949,-10.941128,0.01,-9.098064307934253,0.3554924,0.26438323,-8.7529125
1.0073498,0.0010164238,-8.539306759416077,1.1165258,1.3420612,200.0,100,89.56353964730452,50.978819578398124,-8.539306759416077,77.01214993039939,0.013322691,3.0151168e-05,7.7150598,50.978819578398124,-10.0833,0.009999999,-8.539306759416077,0.30596012,0.10238944,-8.048216
1.3709863,0.006229832,-7.887047785412468,1.0767671,4.084635,200.0,100,92.87059495867015,59.694140356540544,-7.887047785412468,57.26571100414879,0.029793402,7.537829e-05,10.8281975,59.694140356540544,-9.760464,0.010000003,-7.887047785412468,1.4168128,0.8541014,-7.6982803
1.1965075,0.0069135083,-7.408328815722683,1.1271559,3.1353364,200.0,100,88.71887198555642,42.24342988251469,-7.408328815722683,66.6606003773122,0.02620407,5.0518905e-05,7.8355403,42.24342988251469,-9.131666,0.009999997,-7.408328815722683,0.72324353,0.8272064,-7.0886507
1.1034828,0.007855615,-7.672004106579286,1.0596529,1.7769659,200.0,100,94.37052235158167,45.60533715593371,-7.672004106579286,88.42694319681408,0.016103249,1.3219917e-05,6.9364576,45.60533715593371,-9.595802,0.01,-7.672004106579286,0.1609755,0.8668536,-7.524218
1.0690734,0.008304781,-8.249665159354256,1.038151,1.4056461,200.0,100,96.32509867784208,61.554251831208575,-8.249665159354256,94.93340315845815,0.013148264,5.3909052e-06,8.067844,61.554251831208575,-10.1939945,0.01,-8.249665159354256,0.061613657,0.8878421,-8.152969
1.0545746,0.008488406,-7.630703640245132,1.0322276,1.2574584,200.0,100,96.87785578695254,48.43187731145731,-7.630703640245132,97.17411174071366,0.011923846,2.9374469e-06,6.982343,48.43187731145731,-9.588547,0.010000002,-7.630703640245132,0.032668162,0.89516574,-7.5475764
0.9838385,0.007882885,-7.4222138265974555,1.0239174,1.1285822,200.0,100,97.66412449433838,47.514407464774344,-7.4222138265974555,96.97937013548601,0.011471215,3.1461934e-06,6.929645,47.514407464774344,-9.402327,0.01,-7.4222138265974555,0.03045321,0.7755485,-7.3820014
0.9919976,0.007707638,-9.515609224412982,1.0151396,1.0990102,200.0,100,98.50862087592571,58.644682836304604,-9.515609224412982,97.58677696487766,0.011078759,2.4978847e-06,7.730617,58.644682836304604,-11.508117,0.010000002,-9.515609224412982,0.024580661,0.76459587,-9.487378
0.96696967,0.002730236,-7.2932297083833,1.1099308,1.3291025,200.0,100,90.0957106251317,49.21560345266769,-7.2932297083833,78.60062168757416,0.013745028,2.750048e-05,7.5633087,49.21560345266769,-9.081392,0.009999998,-7.2932297083833,0.2571378,0.26400554,-7.0518274
1.1864667,0.006840164,-7.162795808009236,1.1693102,2.8943632,200.0,100,85.52050513386588,44.76459519499681,-7.162795808009236,68.73548053111153,0.024394812,4.5944696e-05,8.461105,44.76459519499681,-8.817787,0.01,-7.162795808009236,0.64676505,0.81156266,-6.6643386
1.0894217,0.007706284,-7.708913663247361,1.1012176,1.731976,200.0,100,90.80857180312422,52.518018220626615,-7.708913663247361,88.08353514740325,0.015898123,1.3665272e-05,7.720547,52.518018220626615,-9.504146,0.009999999,-7.708913663247361,0.16218482,0.8395393,-7.4216037
1.0191957,0.009475258,-7.475838171498127,1.0026203,1.539215,200.0,100,99.7386508840225,50.894198639511956,-7.475838171498127,99.41355713552574,0.015102252,5.9589865e-07,7.0665693,50.894198639511956,-9.46397,0.009999999,-7.475838171498127,0.0061899507,0.9657142,-7.4649606
1.0108864,0.008758918,-9.01711585141,1.040268,1.2544246,200.0,100,96.12907957462413,54.66593463850483,-9.01711585141,97.09688364173975,0.012409154,3.0201568e-06,7.476105,54.66593463850483,-10.940994,0.009999997,-9.01711585141,0.030862711,0.88542724,-8.912815
1.0252248,0.00812581,-7.607106345027348,1.1141219,3.9147663,200.0,100,89.75678402111207,48.02868747277758,-7.607106345027348,89.63607583273323,0.038184468,1.1679011e-05,7.0037274,48.02868747277758,-9.419603,0.01,-7.607106345027348,0.122756444,0.83307827,-7.388926
0.9775295,0.0024008371,-7.648484750131207,1.0549864,1.2114654,200.0,100,94.78795557040574,46.5957196104904,-7.648484750131207,92.81173043703417,0.012393133,7.823269e-06,7.2290483,46.5957196104904,-9.445715,0.009999998,-7.648484750131207,0.07475635,0.23468892,-7.472828
1.0022149,0.009760938,-7.5886005975128565,1.0010114,1.0339744,200.0,100,99.89896502265309,48.90482295385895,-7.5886005975128565,99.92432871964536,0.0103168925,7.652216e-08,6.9975967,48.90482295385895,-9.599512,0.009999998,-7.5886005975128565,0.0007686144,0.9782558,-7.5875435
0.92901987,0.0012552419,-8.428759371697438,1.0563314,1.2146479,200.0,100,94.66726102142499,50.359054165213294,-8.428759371697438,91.67479700720747,0.01307451,9.172955e-06,7.5577273,50.359054165213294,-10.368793,0.01,-8.428759371697438,0.079169735,0.11661447,-8.306458
1.0094861,0.009383834,-8.71138496686439,1.0066059,1.1416634,200.0,100,99.34374874911505,53.570849000569844,-8.71138496686439,99.19967268152998,0.011309353,8.1492783e-07,7.2980747,53.570849000569844,-10.676458,0.010000002,-8.71138496686439,0.008304628,0.94728494,-8.691972
1.1271161,0.0068893842,-8.101921705155378,1.3286767,10.362207,200.0,100,75.26285360121187,53.7334351896022,-8.101921705155378,56.54754957001779,0.09193558,7.761852e-05,9.847208,53.7334351896022,-9.817002,0.01,-8.101921705155378,0.98605853,0.7765136,-7.519259
0.9804124,0.00088393077,-8.410087358794087,1.0950931,1.2992429,200.0,100,91.31643434080746,55.2416943930952,-8.410087358794087,89.81295850986979,0.013252003,1.1457077e-05,7.892018,55.2416943930952,-10.288038,0.01,-8.410087358794087,0.110126406,0.086661674,-8.249982
1.0143867,0.009331378,-8.074592584727293,1.0068055,1.1250467,200.0,100,99.32404631612998,56.68182449736897,-8.074592584727293,99.27589386022531,0.011090907,7.3677194e-07,7.5041513,56.68182449736897,-9.984283,0.009999999,-8.074592584727293,0.0075812344,0.94656247,-8.06107
0.961135,0.00010417927,-7.49054360177617,1.1209,1.350566,200.0,100,89.2140216665456,42.095083741598685,-7.49054360177617,80.04332722357678,0.014051783,2.5184148e-05,7.290063,42.095083741598685,-9.304668,0.010000002,-7.49054360177617,0.23264624,0.010013035,-7.241178
1.1036439,0.008027813,-7.503410076837589,1.039772,1.5881112,200.0,100,96.17492754154895,52.46359161088043,-7.503410076837589,92.03246141760245,0.014389707,8.744768e-06,7.2648177,52.46359161088043,-9.441967,0.01,-7.503410076837589,0.1065139,0.8859847,-7.393795
1.0129656,0.0032754561,-8.03248841779033,1.0848026,1.2778661,200.0,100,92.18266757392101,49.104336265566445,-8.03248841779033,85.0446240147861,0.0126151,1.7762984e-05,7.787565,49.104336265566445,-9.9173355,0.009999998,-8.03248841779033,0.18226585,0.3317924,-7.8465652
1.0612267,0.0018116025,-7.095415332431501,1.067011,1.2392095,200.0,100,93.71974620637384,52.08312993562098,-7.095415332431501,87.9251417175024,0.011677142,1.3871824e-05,7.2971997,52.08312993562098,-8.930159,0.010000003,-7.095415332431501,0.15622476,0.1922521,-6.8586993
1.3483313,0.0058633354,-8.367190135896797,1.2499869,5.8611107,200.0,100,80.00083924220243,54.95814438678381,-8.367190135896797,41.93725165987794,0.043469366,0.00013985002,8.0821085,54.95814438678381,-9.822641,0.009999999,-8.367190135896797,2.5424697,0.79057187,-7.6166553
1.1116967,0.00738803,-8.141617201196967,1.1416264,2.4345012,200.0,100,87.59433355442651,54.564607824366895,-8.141617201196967,76.28945047697738,0.021898968,3.1393676e-05,8.088831,54.564607824366895,-9.847296,0.01,-8.141617201196967,0.38798493,0.82132494,-7.7413282
1.3571533,0.005894213,-8.745682569486057,1.2097371,20.514374,200.0,100,82.66259099074597,44.02724322738608,-8.745682569486057,31.876599214748907,0.15115738,0.00021586845,6.2608056,44.02724322738608,-10.460903,0.009999996,-8.745682569486057,3.9760058,0.7999351,-8.360357
0.98825324,0.007540469,-8.361175753120422,1.0267493,1.1372277,200.0,100,97.39476282181452,50.93776994535425,-8.361175753120422,96.42496139229809,0.0115074515,3.7450766e-06,7.191178,50.93776994535425,-10.327272,0.009999999,-8.361175753120422,0.036576085,0.7451893,-8.314797
1.0331395,0.0015269301,-8.010647347240837,1.1936016,1.4840962,200.0,100,83.78004797128754,54.06494476567109,-8.010647347240837,73.00109801258111,0.014364916,3.73578e-05,8.352172,54.06494476567109,-9.631651,0.01,-8.010647347240837,0.39874864,0.15775318,-7.460274
1.0907559,0.00758418,-7.963844499093827,1.1270571,3.0231414,200.0,100,88.72665118187857,48.148918287324825,-7.963844499093827,70.02862704517851,0.02771602,4.3231033e-05,8.310759,48.148918287324825,-9.731437,0.009999999,-7.963844499093827,0.51434064,0.82724893,-7.661301
1.0005738,0.0064058774,-6.854983203042185,1.0128921,1.0904784,200.0,100,98.72719644146501,40.15210221185475,-6.854983203042185,96.87158437559971,0.010898531,3.2620515e-06,6.333246,40.15210221185475,-8.743356,0.010000002,-6.854983203042185,0.032657947,0.64095527,-6.829539
1.0045123,0.0047731665,-6.821157206333168,1.021148,1.1197653,200.0,100,97.92900078332853,45.504720439347,-6.821157206333168,94.34228168405167,0.011147353,6.0576012e-06,7.1213603,45.504720439347,-8.778755,0.01,-6.821157206333168,0.06112393,0.4794704,-6.7722015
1.1371269,0.007038932,-8.023497701170447,1.2078741,3.6063416,200.0,100,82.79008825368012,51.712397691139714,-8.023497701170447,60.86496140351039,0.031714503,6.4947606e-05,9.856102,51.712397691139714,-9.604123,0.01,-8.023497701170447,0.8398101,0.8004159,-7.4515696
1.0170326,0.008725902,-7.260826219820222,1.0384877,1.569452,200.0,100,96.29387292563617,41.450381958473145,-7.260826219820222,93.52744958495917,0.015431679,6.990393e-06,6.7083015,41.450381958473145,-9.081391,0.01,-7.260826219820222,0.07230549,0.8874527,-7.1785874
0.960241,0.0066216006,-8.371940135681589,1.0235269,1.1273602,200.0,100,97.7013885216876,53.98604582985547,-8.371940135681589,94.4467811985613,0.011740388,5.939115e-06,7.553839,53.98604582985547,-10.343799,0.01,-8.371940135681589,0.05476236,0.63583326,-8.328149
1.1909742,0.0068040933,-8.772268788211782,1.1731168,2.03817,200.0,100,85.2430037058915,47.54079805101395,-8.772268788211782,81.4770457261042,0.01711347,2.296362e-05,6.9526687,47.54079805101395,-10.339413,0.01,-8.772268788211782,0.32572043,0.81035,-8.16028
1.0164192,0.008951018,-8.05237928652894,1.0223836,1.2328913,200.0,100,97.81064843829706,49.37547215564088,-8.05237928652894,97.81475329624053,0.012129752,2.2566383e-06,7.1304946,49.37547215564088,-10.0335245,0.009999999,-8.05237928652894,0.023313522,0.9097986,-7.999216
0.9938141,0.006394244,-7.4031562587905215,1.0030526,1.0414293,200.0,100,99.69566976836224,43.70344517125804,-7.4031562587905215,99.5313486666466,0.010479116,4.756168e-07,6.5805817,43.70344517125804,-9.404678,0.009999998,-7.4031562587905215,0.0046975072,0.63546896,-7.3924427
1.0185428,1.2767775e-06,-7.285770749895981,1.2470484,1.5761613,200.0,100,80.18935092247395,42.94117072642982,-7.285770749895981,68.0733123852405,0.01547467,4.7374197e-05,7.3355627,42.94117072642982,-8.79834,0.010000002,-7.285770749895981,0.49147376,0.00013004526,-6.5748596
1.1563158,0.007017651,-7.694468042351653,1.1696225,3.110486,200.0,100,85.49766829859435,53.55109363363769,-7.694468042351653,66.48866396070424,0.026899971,5.0910716e-05,8.337915,53.55109363363769,-9.346548,0.01,-7.694468042351653,0.6807099,0.81146204,-7.234098
1.0003364,0.0034915009,-8.60342554552087,1.0574845,1.2173592,200.0,100,94.56403312296953,47.627404098197786,-8.60342554552087,87.62693324543869,0.012169498,1.42628105e-05,7.1881065,47.627404098197786,-10.402173,0.009999998,-8.60342554552087,0.14272408,0.34926754,-8.476452
0.9972953,0.009554577,-7.093770347480516,1.0051746,1.3567083,200.0,100,99.4852002178364,49.20103758789422,-7.093770347480516,98.4201063216956,0.013603877,1.6214645e-06,7.1386695,49.20103758789422,-9.068763,0.01,-7.093770347480516,0.01612705,0.9528735,-7.0836353
1.0963376,0.0079796715,-7.312464204093196,1.0505968,1.9823221,200.0,100,95.18399145811692,51.09649112814785,-7.312464204093196,85.96463352288252,0.018081313,1.6491824e-05,7.202088,51.09649112814785,-9.2541275,0.01,-7.312464204093196,0.19822444,0.87484133,-7.1900883
1.112289,0.0011583467,-8.782860955952192,1.1329842,1.3737117,200.0,100,88.26248716351577,47.05908076426208,-8.782860955952192,82.79470407351371,0.012350314,2.099056e-05,7.2462316,47.05908076426208,-10.343071,0.010000002,-8.782860955952192,0.25969246,0.12884161,-8.250382
1.1789299,0.007320098,-8.17198804799271,1.06447,3.1197133,200.0,100,93.94346017021034,53.075615188158615,-8.17198804799271,69.387995571498,0.026462244,4.4562807e-05,8.3835125,53.075615188158615,-10.058521,0.01,-8.17198804799271,0.6193677,0.8629883,-8.029233
1.1863395,0.0067545343,-8.31467510354149,1.2044325,3.0661547,200.0,100,83.02665449400169,54.173102526356345,-8.31467510354149,66.03883351663278,0.025845509,5.1945524e-05,8.665055,54.173102526356345,-9.87414,0.009999999,-8.31467510354149,0.7310817,0.8013171,-7.686659
1.0049614,0.009733501,-7.1571085030154045,1.001019,1.0853076,200.0,100,99.89820362989565,52.054753103306965,-7.1571085030154045,99.78739162177199,0.0107994955,2.1521673e-07,7.189024,52.054753103306965,-9.158201,0.009999999,-7.1571085030154045,0.002173575,0.9781793,-7.154969
