VarDiscRet,MaxVanillaIw,AvgRet,ESSRenyi,delta,AvgDiscRet,J,MinNormIw,Bound,AvgEpLen,AvgNormIw,AvgVanillaIw,VanillaAvgRet,MaxNormIw,ESSClassic,IterType,EpsThisIter,VarJ,MinVanillaIw,renyi2,BatchSize,VarVanillaIw,SamplesThisIter,VarRet,VarNormIw
511.93,0.699577623731,69.6905,2.14449e-08,33.8438840162,100,nan,1.95944e-41,5.52486e-05,500.0,68.2167,0.00127733,nan,100,0.4,-5.5568023567,3.01434,-2.09904,-5.5568023567,50000,1,1.06907e-36,-5.5568023567,63.836,33.8438840162,5072.76,2.9970218291,1.42332e+17,1.72231e-05,123.711068641,100,nan,,5.52486e-05,500.0,125.808,0.322215,nan,100,0.4,-5.8302793713,2.4405e+13,2.6672,-5.8302793713,50000,1,,-5.8302793713,3.36068e+30,123.711068641
871.143,0.515320233354,84.4421,2.44328e-0885.942616123,5.16847e+21,-5.90752098704,nan,0.4,-5.90752098704,3943.46,,2.54029,500.0,5.52486e-05,1.14873e+18,-5.90752098704,0.248579,2.79277811061,1,100,70.6819,,nan,100,inf,50000,85.9184.951,0.9655582183965.8771376014,33.5217,-6.38766238062,nan,0.4,-6.38766238062,278.757,2.59757e-17,-4.65544,500.0,5.52486e-05,1.55536,-6.38766238062,0.00119074,2.18550085557,1,100,72.7925,7.31267e-13,nan,100,8.80358,50000,65.8771376014,1.11082e-08
51.7097446949,847.309,-4.31361544626,nan,0.4,-4.31361544626,1557.38,,1.20778,500.0,5.52486e-05,6.2391,-4.31361544626,0.00750311,1.76705139836,1,100,155.269,,nan,100,849.927,50000,51.7097446949,6.66469e-08
61.1678506772,1.58422e+15,-6.21509679974,nan,0.4,-6.21509679974,3073.58,,3.39234,500.0,5.52486e-05,4.3153e+11,-6.21509679974,0.202827,2.12518185859,1,100,104.92,,nan,100,5.87066e+26,50000,61.1678506772,9.62293e-06
74.8236581644,16.0251,-4.23163499019,nan,0.4,-4.23163499019,397.616,5.5667e-16,-3.53039,500.0,5.52486e-05,1.28113,-4.23163499019,0.000691078,1.59874834715,1,100,64.1797,1.29083e-11,nan,100,3.79438,50000,74.8236581644,7.0566e-09
63.0003020819,145.431,-4.84022592629,nan,0.4,-4.84022592629,1601.99,1.96443e-27,-1.37661,500.0,5.52486e-05,3.31868,-4.84022592629,0.0024211,0.539751322665,1,100,198.365,1.17999e-22,nan,100,123.394,50000,63.0003020819,3.41984e-08
47.5974118679,201.002,-5.36344765326,nan,0.4,-5.36344765326,1081.39,2.36322e-22,-0.131312,500.0,5.52486e-05,3.27438,-5.36344765326,0.0033915,0.41635316749,1,100,129.575,1.4006e-17,nan,100,137.022,50000,47.5974118679,3.901e-08
60.3126588351,6.56902e+20,-2.95824305934,nan,0.4,-2.95824305934,3258.46,,6.32708,500.0,5.52486e-05,1.26703e+17,-2.95824305934,0.286442,2.92504149028,1,100,95.0687,,nan,100,inf,50000,60.3126588351,1.39455e-05
46.7621171597,160.156,-5.56366973395,nan,0.4,-5.56366973395,924.058,1.70038e-19,-1.66716,500.0,5.52486e-05,2.57657,-5.56366973395,0.00343418,0.41028959804,1,100,216.911,7.92987e-15,nan,100,63.0521,50000,46.7621171597,2.89908e-08
70.6829717001,436.59,-3.81391341102,nan,0.4,-3.81391341102,2282.02,6.16368e-26,3.45742,500.0,5.52486e-05,3.23449,-3.81391341102,0.00745743,0.609263221417,1,100,388.185,3.60848e-21,nan,100,214.358,50000,70.6829717001,6.25419e-08
55.3223186589,10466.6,-3.71016446429,nan,0.4,-3.71016446429,2087.32,1.03664e-26,3.29661,500.0,5.52486e-05,19.3396,-3.71016446429,0.0299006,2.23862072432,1,100,151.621,3.62872e-21,nan,100,49529.1,50000,55.3223186589,4.04212e-07
55.6566422007,3.27902e+14,-1.83610091936,nan,0.4,-1.83610091936,2861.65,,7.67523,500.0,5.52486e-05,5.43484e+10,-1.83610091936,0.333333,3.00000001424,1,100,108.25,3.21088e-38,nan,100,1.7819e+25,50000,55.6566422007,1.84142e-05
113.163758825,10.9463,-3.67002248,nan,0.4,-3.67002248,647.993,3.49369e-12,-4.86023,500.0,5.52486e-05,1.12729,-3.67002248,0.00053648,0.716194225674,1,100,144.346,7.12853e-08,nan,100,2.03251,50000,113.163758825,4.88204e-09
69.9154896494,1219.06,-4.38645193755,nan,0.4,-4.38645193755,2956.98,2.80206e-17,-1.2469,500.0,5.52486e-05,2.29358,-4.38645193755,0.0293652,0.53126771245,1,100,1069.39,1.16324e-12,nan,100,274.0,50000,69.9154896494,1.58989e-07
84.1269509613,2.50088e+14,-3.28818772457,nan,0.4,-3.28818772457,7354.45,,5.76274,500.0,5.52486e-05,4.59016e+10,-3.28818772457,0.301013,1.39606990313,1,100,102.799,,nan,100,9.89896e+24,50000,84.1269509613,1.43409e-05
54.5760255396,62.9717,-4.7243849774,nan,0.4,-4.7243849774,756.848,1.39222e-27,-0.969069,500.0,5.52486e-05,1.9994,-4.7243849774,0.00174007,1.4436454429,1,100,80.7555,5.03834e-23,nan,100,25.4427,50000,54.5760255396,1.9427e-08
36.8628499358,213.349,-2.84459340298,nan,0.4,-2.84459340298,1112.37,5.93497e-33,0.430542,500.0,5.52486e-05,2.97781,-2.84459340298,0.00395835,0.509947466398,1,100,129.442,3.19886e-28,nan,100,91.6307,50000,36.8628499358,3.1542e-08
59.1343830529,249.041,-4.89359894157,nan,0.4,-4.89359894157,1466.19,1.38647e-32,0.518071,500.0,5.52486e-05,4.25755,-4.89359894157,0.00323171,0.996543019952,1,100,110.481,1.06844e-27,nan,100,245.886,50000,59.1343830529,4.14054e-08
49.2154833569,65.1622,-3.78699202493,nan,0.4,-3.78699202493,867.139,4.7386e-22,-0.706664,500.0,5.52486e-05,1.87213,-3.78699202493,0.00192301,0.825164552264,1,100,139.14,1.6057e-17,nan,100,22.281,50000,49.2154833569,1.94047e-08
57.209574284,2.08275e+13,-2.0447258155,nan,0.4,-2.0447258155,4131.42,,4.12704,500.0,5.52486e-05,2.30138e+09,-2.0447258155,0.499999,2.00000013263,1,100,258.837,,nan,100,4.79292e+22,50000,57.209574284,2.76226e-05
30.0196739397,119739.0,-1.34646124648,nan,0.4,-1.34646124648,1787.47,,3.10625,500.0,5.52486e-05,52.6394,-1.34646124648,0.125674,1.82823706634,1,100,128.453,,nan,100,3.89841e+06,50000,30.0196739397,4.29446e-06
51.0680006502,376.761,-1.47464109306,nan,0.4,-1.47464109306,2138.68,3.25507e-18,3.17469,500.0,5.52486e-05,3.70908,-1.47464109306,0.00561204,0.873882069585,1,100,210.068,2.18527e-13,nan,100,241.714,50000,51.0680006502,5.36306e-08
73.5064903777,39050.7,-2.37255515908,nan,0.4,-2.37255515908,3290.98,,6.99422,500.0,5.52486e-05,14.7997,-2.37255515908,0.14578,1.89189586657,1,100,284.395,,nan,100,178324.0,50000,73.5064903777,2.48512e-06
64.3865036396,30.1658,-2.7108799325,nan,0.4,-2.7108799325,1178.69,1.89703e-19,0.747962,500.0,5.52486e-05,1.43344,-2.7108799325,0.00116267,0.693303293773,1,100,101.626,4.92189e-15,nan,100,11.764,50000,64.3865036396,1.7476e-08
77.3040346647,466.474,-1.78915179985,nan,0.4,-1.78915179985,3054.65,2.16802e-31,7.07886,500.0,5.52486e-05,3.91342,-1.78915179985,0.00658556,0.530269863273,1,100,349.239,1.53567e-26,nan,100,384.12,50000,77.3040346647,7.65592e-08
101.993042585,19808.7,-0.967424488162,nan,0.4,-0.967424488162,4353.02,,11.8221,500.0,5.52486e-05,29.9166,-0.967424488162,0.0365817,1.76490604677,1,100,216.987,,nan,100,154344.0,50000,101.993042585,5.26389e-07
146.325113468,1.45022e+06,-0.640276648693,nan,0.4,-0.640276648693,6493.33,,15.3911,500.0,5.52486e-05,800.223,-0.640276648693,0.100125,2.43011716889,1,100,162.39,,nan,100,4.29899e+08,50000,146.325113468,2.04921e-06
74.660837228,27282.4,-1.50847318899,nan,0.4,-1.50847318899,3732.24,,8.84554,500.0,5.52486e-05,29.4959,-1.50847318899,0.0511025,2.5519725082,1,100,240.982,,nan,100,223441.0,50000,74.660837228,7.83937e-07
66.8551491879,837.08,-1.1368135569,nan,0.4,-1.1368135569,3319.23,1.8629e-25,8.0718,500.0,5.52486e-05,5.51623,-1.1368135569,0.0083839,0.482541381521,1,100,262.598,1.85999e-20,nan,100,1008.82,50000,66.8551491879,1.01198e-07
99.1913957197,473.82,1.08106932012,nan,0.4,1.08106932012,3403.1,1.45814e-39,8.97551,500.0,5.52486e-05,4.93663,1.08106932012,0.00530279,1.09481538167,1,100,184.186,1.30289e-34,nan,100,401.259,50000,99.1913957197,5.02581e-08
52.7960327045,217.999,0.0654585001943,nan,0.4,0.0654585001943,2065.48,1.48472e-37,6.72989,500.0,5.52486e-05,3.16642,0.0654585001943,0.00380371,0.777194652794,1,100,118.445,8.50925e-33,nan,100,142.274,50000,52.7960327045,4.33141e-08
116.980490635,1302.11,-0.0309379517043,nan,0.4,-0.0309379517043,4218.03,2.44051e-24,11.138,500.0,5.52486e-05,5.74706,-0.0309379517043,0.0125176,0.68631875051,1,100,287.875,2.53867e-19,nan,100,1563.45,50000,116.980490635,1.44489e-07
169.567220791,379.669,4.66051838545,nan,0.4,4.66051838545,5083.07,4.37612e-37,14.5044,500.0,5.52486e-05,3.65005,4.66051838545,0.00574683,0.394055581315,1,100,345.117,2.89112e-32,nan,100,254.324,50000,169.567220791,5.82684e-08
128.84636558,851.82,4.1249849601,nan,0.4,4.1249849601,4619.87,1.24781e-28,15.7452,500.0,5.52486e-05,5.47527,4.1249849601,0.00859536,1.09268666399,1,100,197.415,1.23661e-23,nan,100,800.617,50000,128.84636558,8.15186e-08
180.660304533,172.857,5.6036929058,nan,0.4,5.6036929058,5133.88,,18.1166,500.0,5.52486e-05,3.44118,5.6036929058,0.00277525,0.683469385839,1,100,216.527,,nan,100,174.993,50000,180.660304533,4.51076e-08
85.0916976027,1170.12,4.16318096299,nan,0.4,4.16318096299,4215.82,,12.4225,500.0,5.52486e-05,5.39276,4.16318096299,0.0119879,1.13156769444,1,100,238.928,,nan,100,1004.38,50000,85.0916976027,1.05419e-07
152.643688177,1445.06,6.99762254388,nan,0.4,6.99762254388,6243.87,,18.8365,500.0,5.52486e-05,6.68774,6.99762254388,0.0119379,1.03804211502,1,100,330.828,,nan,100,2817.48,50000,152.643688177,1.92285e-07
149.051590659,348.16,7.81302194086,nan,0.4,7.81302194086,5381.98,5.28162e-33,19.7239,500.0,5.52486e-05,3.93229,7.81302194086,0.00489164,1.02231699896,1,100,133.29,3.75917e-28,nan,100,243.76,50000,149.051590659,4.81186e-08
183.612604799,61.4623,11.0450667761,nan,0.4,11.0450667761,5506.1,5.88707e-25,19.5231,500.0,5.52486e-05,1.6768,11.0450667761,0.00202511,0.670278222328,1,100,285.509,1.78673e-20,nan,100,23.7536,50000,183.612604799,2.57874e-08
171.876592998,94.1143,13.5852894883,nan,0.4,13.5852894883,6338.84,1.20152e-24,22.3008,500.0,5.52486e-05,2.11309,13.5852894883,0.0024607,0.644185544439,1,100,343.523,4.59544e-20,nan,100,43.4065,50000,171.876592998,2.96729e-08
196.506951215,84.7454,17.9517189007,nan,0.4,17.9517189007,6223.12,6.7445e-21,24.0551,500.0,5.52486e-05,1.72422,17.9517189007,0.00271546,2.3535654313,1,100,221.538,2.10486e-16,nan,100,17.939,50000,196.506951215,1.84185e-08
187.406767318,48.3846,16.8416726862,nan,0.4,16.8416726862,6159.32,6.78524e-26,24.882,500.0,5.52486e-05,2.01805,16.8416726862,0.00132463,0.779638145557,1,100,167.183,2.47843e-21,nan,100,27.8935,50000,187.406767318,2.09064e-08
162.630430587,51.7414,17.9585318819,nan,0.4,17.9585318819,6366.84,1.35063e-20,24.1853,500.0,5.52486e-05,1.7402,17.9585318819,0.00164271,0.639414502277,1,100,244.621,4.25418e-16,nan,100,23.1832,50000,162.630430587,2.33678e-08
201.697179394,54.0304,18.7850883942,nan,0.4,18.7850883942,6825.87,7.63455e-19,24.491,500.0,5.52486e-05,1.56251,18.7850883942,0.00191046,0.522306772385,1,100,375.723,2.15916e-14,nan,100,15.5286,50000,201.697179394,1.94147e-08
174.506031608,38.2094,23.1980866343,nan,0.4,23.1980866343,7041.56,4.08376e-21,27.8503,500.0,5.52486e-05,1.45404,23.1980866343,0.00145183,1.1099467875,1,100,268.978,1.07477e-16,nan,100,10.2414,50000,174.506031608,1.4786e-08
213.968706975,46.4544,21.9018648925,nan,0.4,21.9018648925,7626.06,7.85159e-25,28.8283,500.0,5.52486e-05,1.87352,21.9018648925,0.0013699,0.522910022555,1,100,283.512,2.66254e-20,nan,100,23.9575,50000,213.968706975,2.08337e-08
234.598785974,51.4207,21.4664163886,nan,0.4,21.4664163886,7433.71,2.7612e-26,28.7077,500.0,5.52486e-05,1.92487,21.4664163886,0.0014759,0.61554267241,1,100,233.445,9.62007e-22,nan,100,26.6088,50000,234.598785974,2.19213e-08
197.935930614,66.9584,19.6268792416,nan,0.4,19.6268792416,6982.0,5.56362e-20,27.7858,500.0,5.52486e-05,2.05367,19.6268792416,0.00180134,1.18131773029,1,100,199.346,2.06808e-15,nan,100,31.0261,50000,197.935930614,2.24547e-08
194.084170522,40.8011,24.5135583,nan,0.4,24.5135583,7573.75,6.08921e-19,30.5254,500.0,5.52486e-05,1.54738,24.5135583,0.00145678,1.0471149766,1,100,201.101,1.70544e-14,nan,100,13.5857,50000,194.084170522,1.73193e-08
233.430687836,45.1655,26.1615433851,nan,0.4,26.1615433851,8313.83,4.1688e-18,32.0951,500.0,5.52486e-05,1.6794,26.1615433851,0.00148584,0.86149661949,1,100,290.715,1.2672e-13,nan,100,16.5157,50000,233.430687836,1.78743e-08
225.53379862,34.452,28.6473440009,nan,0.4,28.6473440009,8639.02,1.09932e-28,33.0141,500.0,5.52486e-05,1.55914,28.6473440009,0.00122081,0.59579554066,1,100,336.454,3.10235e-24,nan,100,12.09,50000,225.53379862,1.51809e-08
238.506297585,19.8173,31.6048072095,nan,0.4,31.6048072095,8304.07,9.32679e-15,33.7236,500.0,5.52486e-05,1.11324,31.6048072095,0.000983504,1.00541443107,1,100,259.768,1.87932e-10,nan,100,3.83858,50000,238.506297585,9.45437e-09
174.668949629,20.8136,34.3409904356,nan,0.4,34.3409904356,8740.27,8.08999e-16,36.9859,500.0,5.52486e-05,1.23886,34.3409904356,0.00092821,0.959110975644,1,100,196.75,1.81405e-11,nan,100,5.14472,50000,174.668949629,1.0232e-08
180.487092147,15.0294,34.6169727076,nan,0.4,34.6169727076,8443.71,3.25756e-15,35.1919,500.0,5.52486e-05,1.03425,34.6169727076,0.000802854,0.816733072645,1,100,228.666,6.09813e-11,nan,100,2.5873,50000,180.487092147,7.38308e-09
238.791066949,20.1012,36.199345034,nan,0.4,36.199345034,9176.08,1.08958e-18,38.7734,500.0,5.52486e-05,1.17884,36.199345034,0.000942083,0.90082188547,1,100,200.65,2.32483e-14,nan,100,4.11702,50000,238.791066949,9.04313e-09
171.36397972,15.8745,40.7674813198,nan,0.4,40.7674813198,9375.31,2.47821e-13,40.2974,500.0,5.52486e-05,0.950026,40.7674813198,0.000923182,0.97584226412,1,100,240.348,4.26139e-09,nan,100,1.93315,50000,171.36397972,6.53787e-09
156.764412015,13.2207,42.533176986,nan,0.4,42.533176986,9501.12,1.68102e-14,42.3062,500.0,5.52486e-05,1.07685,42.533176986,0.000678303,1.08098361091,1,100,151.965,3.27646e-10,nan,100,2.22449,50000,156.764412015,5.85552e-09
204.412755228,18.7713,40.081946379,nan,0.4,40.081946379,9498.23,6.27553e-14,38.1942,500.0,5.52486e-05,0.98332,40.081946379,0.00105468,1.14340357227,1,100,359.384,1.11693e-09,nan,100,1.96423,50000,204.412755228,6.20075e-09
205.083909868,14.086,41.5756337881,nan,0.4,41.5756337881,9829.17,5.5496e-12,42.8235,500.0,5.52486e-05,1.05337,41.5756337881,0.000738804,0.923838660772,1,100,187.369,1.05808e-07,nan,100,3.0946,50000,205.083909868,8.51312e-09
180.803409095,9.97642,43.1441476584,nan,0.4,43.1441476584,9649.9,8.80424e-18,43.0247,500.0,5.52486e-05,1.03284,43.1441476584,0.00053366,1.01952230805,1,100,132.94,1.6459e-13,nan,100,2.01226,50000,180.803409095,5.75788e-09
219.827139615,9.48383,45.0660910505,nan,0.4,45.0660910505,10155.6,1.86038e-14,45.7068,500.0,5.52486e-05,0.980432,45.0660910505,0.000534426,1.05978737921,1,100,143.648,3.3014e-10,nan,100,1.90144,50000,219.827139615,6.03797e-09
217.035355435,16.9296,42.7471012129,nan,0.4,42.7471012129,10258.1,3.56854e-15,44.8147,500.0,5.52486e-05,1.17849,42.7471012129,0.000793673,1.21081522065,1,100,192.698,7.61194e-11,nan,100,4.06303,50000,217.035355435,8.92976e-09
220.759273669,16.5053,43.5980911978,nan,0.4,43.5980911978,10392.8,2.15259e-16,45.4283,500.0,5.52486e-05,1.30595,43.5980911978,0.00069826,0.950027058297,1,100,180.186,5.08824e-12,nan,100,4.85819,50000,220.759273669,8.69486e-09
191.540317712,11.1013,43.2574708533,nan,0.4,43.2574708533,9861.15,7.01163e-14,44.1667,500.0,5.52486e-05,0.987565,43.2574708533,0.000621052,1.24602202041,1,100,148.326,1.25332e-09,nan,100,2.15589,50000,191.540317712,6.74742e-09
187.928042789,14.0091,44.074748071,nan,0.4,44.074748071,10143.0,9.22339e-15,44.4148,500.0,5.52486e-05,1.10307,44.074748071,0.000701667,1.12983929199,1,100,194.38,1.8415e-10,nan,100,3.02736,50000,187.928042789,7.59457e-09
198.234134084,8.92393,47.5490796509,nan,0.4,47.5490796509,10643.2,1.11648e-12,47.2401,500.0,5.52486e-05,0.926412,47.5490796509,0.000532198,0.786929374275,1,100,181.322,1.87211e-08,nan,100,1.75724,50000,198.234134084,6.24981e-09
201.795678295,11.8603,47.5482643671,nan,0.4,47.5482643671,10733.8,3.0604e-21,47.8102,500.0,5.52486e-05,1.05341,47.5482643671,0.000622042,1.07369823181,1,100,157.965,5.83519e-17,nan,100,2.48694,50000,201.795678295,6.84087e-09
258.637046131,11.0747,50.7731140869,nan,0.4,50.7731140869,11357.5,1.30676e-15,50.5433,500.0,5.52486e-05,1.05555,50.7731140869,0.000579662,1.09337208071,1,100,180.702,2.49662e-11,nan,100,2.21744,50000,258.637046131,6.07488e-09
155.955733742,7.60334,51.9399859371,nan,0.4,51.9399859371,10976.6,1.56334e-11,49.2239,500.0,5.52486e-05,0.908763,51.9399859371,0.000462248,0.886539460638,1,100,188.959,2.57147e-07,nan,100,1.09334,50000,155.955733742,4.04109e-09
181.636161204,7.88219,52.3494958332,nan,0.4,52.3494958332,11217.0,1.25686e-12,50.6078,500.0,5.52486e-05,0.935072,52.3494958332,0.000465718,0.974657953733,1,100,151.38,2.12721e-08,nan,100,1.30216,50000,181.636161204,4.54586e-09
339.431747153,12.4842,49.8942679814,nan,0.4,49.8942679814,11594.7,3.85973e-16,50.7393,500.0,5.52486e-05,1.1144,49.8942679814,0.000618931,0.790545824533,1,100,244.266,7.78532e-12,nan,100,2.52172,50000,339.431747153,6.19808e-09
161.982154281,9.57324,56.4860542413,nan,0.4,56.4860542413,11966.2,8.39452e-14,52.8342,500.0,5.52486e-05,1.09965,56.4860542413,0.000480979,0.789666644394,1,100,219.199,1.67082e-09,nan,100,1.67111,50000,161.982154281,4.21832e-09
255.693336592,9.94898,50.1375490626,nan,0.4,50.1375490626,11189.2,1.47346e-12,48.7436,500.0,5.52486e-05,0.93379,50.1375490626,0.000588641,0.905168998695,1,100,228.526,2.49038e-08,nan,100,1.27669,50000,255.693336592,4.4692e-09
195.796161465,12.476,50.6584677992,nan,0.4,50.6584677992,11502.3,8.10784e-15,50.0541,500.0,5.52486e-05,1.01171,50.6584677992,0.000681301,0.824462031773,1,100,228.281,1.48471e-10,nan,100,2.183,50000,195.796161465,6.51003e-09
131.948374326,8.00784,52.458694176,nan,0.4,52.458694176,10930.1,4.92894e-11,49.1894,500.0,5.52486e-05,0.907299,52.458694176,0.000487626,1.04864993244,1,100,159.814,8.09436e-07,nan,100,1.01521,50000,131.948374326,3.76443e-09
183.954152354,8.54971,53.4839792616,nan,0.4,53.4839792616,11577.7,1.5116e-11,52.169,500.0,5.52486e-05,0.963677,53.4839792616,0.000490164,0.865330308217,1,100,163.567,2.63661e-07,nan,100,1.56161,50000,183.954152354,5.13277e-09
147.509623641,7.35239,55.4833965964,nan,0.4,55.4833965964,11547.8,1.57586e-11,52.16,500.0,5.52486e-05,0.997832,55.4833965964,0.000407092,0.884967793392,1,100,154.571,2.84613e-07,nan,100,1.18031,50000,147.509623641,3.61846e-09
131.860877208,6.74529,56.7241554875,nan,0.4,56.7241554875,11469.5,9.21574e-09,51.8163,500.0,5.52486e-05,0.951663,56.7241554875,0.000391596,0.867091542121,1,100,155.343,0.000158742,nan,100,0.853704,50000,131.860877208,2.87729e-09
165.514725868,9.28352,56.9916788165,nan,0.4,56.9916788165,11808.0,1.65306e-12,53.5011,500.0,5.52486e-05,1.05379,56.9916788165,0.000486723,1.24499041533,1,100,150.989,3.15296e-08,nan,100,1.27538,50000,165.514725868,3.50572e-09
175.089660596,7.19655,55.5913819272,nan,0.4,55.5913819272,11649.5,5.46127e-11,53.0048,500.0,5.52486e-05,0.962414,55.5913819272,0.000413128,0.960800591965,1,100,139.3,9.51336e-07,nan,100,1.17641,50000,175.089660596,3.87685e-09
219.411128693,7.77451,56.7297748923,nan,0.4,56.7297748923,12191.4,5.62212e-20,55.2239,500.0,5.52486e-05,1.01317,56.7297748923,0.000423946,1.011050828,1,100,159.008,1.03101e-15,nan,100,1.57292,50000,219.411128693,4.67716e-09
175.600296114,5.83912,56.7511080753,nan,0.4,56.7511080753,11594.2,2.29969e-13,53.6535,500.0,5.52486e-05,0.971769,56.7511080753,0.000331975,1.09648739333,1,100,117.352,4.04493e-09,nan,100,0.81547,50000,175.600296114,2.63587e-09
