eRenyi2,AvgRet,MinVanillaIw,ESSClassic,MinNormIw,ESSRenyi,AvgEpLen,VarVanillaIw,AvgDiscRet,VarDiscRet,VarRet,AvgVanillaIw,MaxNormIw,MaxVanillaIw,AvgNormIw,VarJ,J,VarNormIw,Bound,BatchSize
1.0,-6.514743731777279,1.0,100.0,0.01,100.0,200.0,,-3.8191672047105384e-16,39.50282916087805,39.50282916087805,1.0,0.01,1.0,0.009999998,6.253623,-2.9802322e-08,3.5044917e-18,-0.5285982,100
1.0,-7.869296459195227,1.0,100.0,0.01,100.0,200.0,,1.509903313490213e-16,52.153634844090696,52.153634844090696,1.0,0.01,1.0,0.009999998,7.185548,7.4505806e-08,3.5044917e-18,-0.6073706,100
1.0,-7.782951555968904,1.0,100.0,0.01,100.0,200.0,,3.641531520770513e-16,43.33007267485762,43.33007267485761,1.0,0.01,1.0,0.009999998,6.5495625,5.9604645e-08,3.5044917e-18,-0.5536128,100
1.0,-6.391842687603113,1.0,100.0,0.01,100.0,200.0,,1.0658141036401502e-16,42.541593130330384,42.541593130330384,1.0,0.01,1.0,0.009999998,6.489698,-1.4901161e-08,3.5044917e-18,-0.54855275,100
1.0,-8.033363794755457,1.0,100.0,0.01,100.0,200.0,,1.6697754290362353e-15,49.37178164173486,49.37178164173486,1.0,0.01,1.0,0.009999998,6.991285,-7.450581e-09,3.5044917e-18,-0.59095025,100
1.0,-7.51644165218759,1.0,100.0,0.01,100.0,200.0,,7.194245199571015e-16,49.414332810168595,49.4143328101686,1.0,0.01,1.0,0.009999998,6.9942966,4.4703484e-08,3.5044917e-18,-0.59120476,100
1.0,-7.912842153979715,1.0,100.0,0.01,100.0,200.0,,-6.217248937900876e-16,44.23174319020903,44.23174319020903,1.0,0.01,1.0,0.009999998,6.6173577,-5.9604645e-08,3.5044917e-18,-0.5593435,100
1.0,-7.219825327295854,1.0,100.0,0.01,100.0,200.0,,-1.021405182655144e-15,42.200969351743275,42.200969351743275,1.0,0.01,1.0,0.009999998,6.4636645,,3.5044917e-18,-0.54635227,100
1.0,-8.894853468858816,1.0,100.0,0.01,100.0,200.0,,-8.704148513061227e-16,56.64959201625996,56.64959201625996,1.0,0.01,1.0,0.009999998,7.488865,-8.940697e-08,3.5044917e-18,-0.6330092,100
1.0,-9.125624571308489,1.0,100.0,0.01,100.0,200.0,,8.881784197001252e-16,55.06612099625964,55.06612099625965,1.0,0.01,1.0,0.009999998,7.383458,-4.4703484e-08,3.5044917e-18,-0.6240995,100
1.0,-7.435534191844291,1.0,100.0,0.01,100.0,200.0,,-3.641531520770513e-16,50.56313322094189,50.56313322094189,1.0,0.01,1.0,0.009999998,7.0751324,-1.13621354e-07,3.5044917e-18,-0.5980377,100
1.0,-8.503821016884057,1.0,100.0,0.01,100.0,200.0,,7.815970093361102e-16,47.041829583261546,47.04182958326155,1.0,0.01,1.0,0.009999998,6.824325,-8.568168e-08,3.5044917e-18,-0.5768378,100
1.0,-7.678272052468284,1.0,100.0,0.01,100.0,200.0,,-9.85878045867139e-16,50.80118397503999,50.80118397504,1.0,0.01,1.0,0.009999998,7.091768,-4.8428774e-08,3.5044917e-18,-0.59944385,100
1.0,-7.797009321823719,1.0,100.0,0.01,100.0,200.0,,5.329070518200751e-17,44.46486105825917,44.46486105825917,1.0,0.01,1.0,0.009999998,6.634773,1.8626451e-08,3.5044917e-18,-0.5608155,100
1.0,-7.513223165614043,1.0,100.0,0.01,100.0,200.0,,-2.1316282072803005e-16,50.287295628833135,50.287295628833135,1.0,0.01,1.0,0.009999998,7.0558076,5.9604645e-08,3.5044917e-18,-0.5964041,100
1.0,-8.03054803035933,1.0,100.0,0.01,100.0,200.0,,-6.217248937900876e-16,48.06050275216397,48.06050275216397,1.0,0.01,1.0,0.009999998,6.8978186,1.6763806e-08,3.5044917e-18,-0.58304983,100
1.0,-7.942809633134186,1.0,100.0,0.01,100.0,200.0,,1.2434497875801752e-15,50.70952265997664,50.70952265997664,1.0,0.01,1.0,0.009999998,7.0853667,,3.5044917e-18,-0.5989027,100
1.0,-6.236092565093269,1.0,100.0,0.01,100.0,200.0,,1.438849039914203e-15,35.57885648074676,35.578856480746765,1.0,0.01,1.0,0.009999998,5.9349027,-1.1175871e-08,3.5044917e-18,-0.5016577,100
1.0,-7.704877514480645,1.0,100.0,0.01,100.0,200.0,,1.580957587066223e-15,45.12052847748717,45.12052847748717,1.0,0.01,1.0,0.009999998,6.6835113,3.7252903e-08,3.5044917e-18,-0.5649351,100
1.0,-7.337644518924225,1.0,100.0,0.01,100.0,200.0,,1.0480505352461477e-15,36.870044793099545,36.87004479309954,1.0,0.01,1.0,0.009999998,6.041634,-1.1175871e-08,3.5044917e-18,-0.5106794,100
1.0,-6.498357425832628,1.0,100.0,0.01,100.0,200.0,,-3.730349362740526e-16,42.11744564250424,42.11744564250424,1.0,0.01,1.0,0.009999998,6.457265,7.8231096e-08,3.5044917e-18,-0.54581124,100
1.0,-8.012087694769408,1.0,100.0,0.01,100.0,200.0,,1.900701818158268e-15,44.731718388592064,44.731718388592064,1.0,0.01,1.0,0.009999998,6.6546526,7.450581e-09,3.5044917e-18,-0.5624958,100
1.0,-7.797316262075429,1.0,100.0,0.01,100.0,200.0,,2.184918912462308e-15,54.44713158256463,54.44713158256463,1.0,0.01,1.0,0.009999998,7.341843,2.9802322e-08,3.5044917e-18,-0.62058175,100
1.0,-7.066923132280631,1.0,100.0,0.01,100.0,200.0,,1.723066134218243e-15,52.315782671342994,52.31578267134299,1.0,0.01,1.0,0.009999998,7.1967096,6.7055225e-08,3.5044917e-18,-0.6083141,100
1.0,-7.67343049846906,1.0,100.0,0.01,100.0,200.0,,6.750155989720952e-16,45.82923379615402,45.82923379615402,1.0,0.01,1.0,0.009999998,6.7357955,4.4703484e-08,3.5044917e-18,-0.56935453,100
1.0,-6.977319426037597,1.0,100.0,0.01,100.0,200.0,,-1.2256862191861727e-15,43.694011925471166,43.69401192547117,1.0,0.01,1.0,0.009999998,6.577011,-5.9604645e-08,3.5044917e-18,-0.5559331,100
1.0,-7.726007603724969,1.0,100.0,0.01,100.0,200.0,,-1.403321903126198e-15,52.102515156082774,52.102515156082774,1.0,0.01,1.0,0.009999998,7.1820254,9.313226e-08,3.5044917e-18,-0.60707283,100
1.0,-9.018587813431372,1.0,100.0,0.01,100.0,200.0,,7.105427357601002e-17,60.407304563721105,60.407304563721105,1.0,0.01,1.0,0.009999998,7.733255,7.450581e-09,3.5044917e-18,-0.6536665,100
1.0,-7.130965563896878,1.0,100.0,0.01,100.0,200.0,,-1.687538997430238e-16,42.24098693418059,42.24098693418059,1.0,0.01,1.0,0.009999998,6.466728,-4.4703484e-08,3.5044917e-18,-0.54661125,100
1.0,-8.2856761781748,1.0,100.0,0.01,100.0,200.0,,1.9184653865522706e-15,54.744432973709046,54.744432973709046,1.0,0.01,1.0,0.009999998,7.3618608,4.284084e-08,3.5044917e-18,-0.62227374,100
1.0,-7.396782305720269,1.0,100.0,0.01,100.0,200.0,,1.3855583347321954e-15,37.67880002573947,37.67880002573946,1.0,0.01,1.0,0.009999998,6.1075373,-3.9115548e-08,3.5044917e-18,-0.51625,100
1.0,-9.247888122721882,1.0,100.0,0.01,100.0,200.0,,1.2256862191861727e-15,53.59468803328231,53.5946880332823,1.0,0.01,1.0,0.009999998,7.284143,-1.4901161e-08,3.5044917e-18,-0.6157046,100
1.0,-8.60753236446959,1.0,100.0,0.01,100.0,200.0,,-2.3092638912203257e-16,57.29389830062807,57.29389830062807,1.0,0.01,1.0,0.009999998,7.531332,1.4901161e-08,3.5044917e-18,-0.63659865,100
1.0,-7.4069410702877665,1.0,100.0,0.01,100.0,200.0,,-3.019806626980426e-16,48.32946452213064,48.32946452213064,1.0,0.01,1.0,0.009999998,6.9170923,3.7252903e-09,3.5044917e-18,-0.58467907,100
1.0,-7.4460037994235515,1.0,100.0,0.01,100.0,200.0,,-2.3980817331903383e-16,42.24984314278879,42.24984314278879,1.0,0.01,1.0,0.009999998,6.4674063,1.1175871e-08,3.5044917e-18,-0.54666847,100
1.0,-7.35655836193811,1.0,100.0,0.01,100.0,200.0,,2.1316282072803005e-16,45.721126835534996,45.721126835534996,1.0,0.01,1.0,0.009999998,6.727846,2.9802322e-08,3.5044917e-18,-0.56868255,100
1.0,-8.290212627825625,1.0,100.0,0.01,100.0,200.0,,-1.0835776720341528e-15,49.960661522510854,49.96066152251086,1.0,0.01,1.0,0.009999998,7.0328555,2.9802322e-08,3.5044917e-18,-0.59446406,100
1.0,-8.16000038119184,1.0,100.0,0.01,100.0,200.0,,9.769962616701378e-16,47.345021037359274,47.345021037359274,1.0,0.01,1.0,0.009999998,6.846282,-2.9802322e-08,3.5044917e-18,-0.5786936,100
1.0,-7.5465610393572,1.0,100.0,0.01,100.0,200.0,,-6.394884621840901e-16,47.90087751057102,47.90087751057102,1.0,0.01,1.0,0.009999998,6.8863535,-2.9802322e-08,3.5044917e-18,-0.58208084,100
1.0,-8.296859009846147,1.0,100.0,0.01,100.0,200.0,,-7.371880883511039e-16,45.164047690413874,45.164047690413874,1.0,0.01,1.0,0.009999998,6.6867337,,3.5044917e-18,-0.56520754,100
1.0,-8.338583110302938,1.0,100.0,0.01,100.0,200.0,,-6.838973831690964e-16,47.996569210280754,47.996569210280754,1.0,0.01,1.0,0.009999998,6.8932285,1.0896474e-07,3.5044917e-18,-0.58266175,100
1.0,-8.55103317262475,1.0,100.0,0.01,100.0,200.0,,-8.171241461241152e-16,50.92729390768299,50.92729390768299,1.0,0.01,1.0,0.009999998,7.1005645,7.4505806e-08,3.5044917e-18,-0.60018724,100
1.0,-6.426188610460235,1.0,100.0,0.01,100.0,200.0,,-5.284661597215745e-16,40.137449463933024,40.13744946393302,1.0,0.01,1.0,0.009999998,6.3036556,,3.5044917e-18,-0.5328272,100
1.0,-8.378318457239876,1.0,100.0,0.01,100.0,200.0,,1.0480505352461477e-15,48.50959477406118,48.50959477406119,1.0,0.01,1.0,0.009999998,6.929971,-8.195639e-08,3.5044917e-18,-0.5857677,100
1.0,-7.9213518771180675,1.0,100.0,0.01,100.0,200.0,,-1.803002191991254e-15,48.538203129670826,48.538203129670826,1.0,0.01,1.0,0.009999998,6.9320145,2.9802322e-08,3.5044917e-18,-0.58594024,100
1.0,-8.108226685364722,1.0,100.0,0.01,100.0,200.0,,-3.019806626980426e-16,49.05316382199965,49.05316382199965,1.0,0.01,1.0,0.009999998,6.9686894,-1.4901161e-08,3.5044917e-18,-0.58904034,100
1.0,-7.021963721955078,1.0,100.0,0.01,100.0,200.0,,6.394884621840901e-16,47.93168258737714,47.93168258737714,1.0,0.01,1.0,0.009999998,6.8885674,5.9604645e-08,3.5044917e-18,-0.5822678,100
1.0,-6.360984023127079,1.0,100.0,0.01,100.0,200.0,,1.1901590823981679e-15,37.508264282981116,37.508264282981116,1.0,0.01,1.0,0.009999998,6.0937,1.3411045e-07,3.5044917e-18,-0.5150803,100
1.0,-8.46962398473384,1.0,100.0,0.01,100.0,200.0,,2.575717417130363e-16,52.321429989525136,52.321429989525136,1.0,0.01,1.0,0.009999998,7.197098,-4.4703484e-08,3.5044917e-18,-0.608347,100
1.0,-7.245117235286205,1.0,100.0,0.01,100.0,200.0,,7.993605777301127e-17,47.194825430764084,47.194825430764084,1.0,0.01,1.0,0.009999998,6.8354135,3.8184226e-08,3.5044917e-18,-0.5777749,100
1.0,-7.013303047052698,1.0,100.0,0.01,100.0,200.0,,9.85878045867139e-16,40.41869604401921,40.4186960440192,1.0,0.01,1.0,0.009999998,6.325702,-3.0733645e-08,3.5044917e-18,-0.5346908,100
1.0,-8.332025218689093,1.0,100.0,0.01,100.0,200.0,,-1.4210854715202004e-16,50.93419971649426,50.93419971649426,1.0,0.01,1.0,0.009999998,7.101046,3.3527613e-08,3.5044917e-18,-0.60022795,100
1.0,-7.502232850895395,1.0,100.0,0.01,100.0,200.0,,-4.4408920985006264e-17,45.85209735270508,45.85209735270508,1.0,0.01,1.0,0.009999998,6.7374754,,3.5044917e-18,-0.5694966,100
1.0,-6.797014120573541,1.0,100.0,0.01,100.0,200.0,,1.0835776720341528e-15,52.92606697047193,52.92606697047192,1.0,0.01,1.0,0.009999998,7.2385635,2.9802322e-08,3.5044917e-18,-0.6118518,100
1.0,-7.147423627114773,1.0,100.0,0.01,100.0,200.0,,-8.881784197001253e-18,48.098150183123906,48.098150183123906,1.0,0.01,1.0,0.009999998,6.9005194,-4.4703484e-08,3.5044917e-18,-0.5832782,100
1.0,-7.373465024840549,1.0,100.0,0.01,100.0,200.0,,-7.993605777301127e-17,48.2078449702632,48.2078449702632,1.0,0.01,1.0,0.009999998,6.9083834,2.9802322e-08,3.5044917e-18,-0.5839429,100
1.0,-7.7471964422750474,1.0,100.0,0.01,100.0,200.0,,-9.237055564881303e-16,49.66472917799024,49.66472917799023,1.0,0.01,1.0,0.009999998,7.0119953,,3.5044917e-18,-0.5927009,100
1.0,-7.497212582259707,1.0,100.0,0.01,100.0,200.0,,2.220446049250313e-16,44.60531507909711,44.60531507909711,1.0,0.01,1.0,0.009999998,6.645243,1.4901161e-08,3.5044917e-18,-0.5617005,100
1.0,-7.418041286905114,1.0,100.0,0.01,100.0,200.0,,-7.105427357601002e-17,48.5135718443009,48.5135718443009,1.0,0.01,1.0,0.009999998,6.930255,1.4528632e-07,3.5044917e-18,-0.5857915,100
1.0,-7.882551350976329,1.0,100.0,0.01,100.0,200.0,,9.414691248821328e-16,44.57541597506587,44.57541597506587,1.0,0.01,1.0,0.009999998,6.643016,5.9604645e-08,3.5044917e-18,-0.5615121,100
1.0,-8.37577406417415,1.0,100.0,0.01,100.0,200.0,,8.526512829121202e-16,42.8227526807821,42.8227526807821,1.0,0.01,1.0,0.009999998,6.511108,4.4703484e-08,3.5044917e-18,-0.55036235,100
1.0,-7.033120199326334,1.0,100.0,0.01,100.0,200.0,,-5.329070518200751e-16,42.63601315708501,42.63601315708501,1.0,0.01,1.0,0.009999998,6.4968953,5.2154064e-08,3.5044917e-18,-0.5491611,100
1.0,-8.094553136146628,1.0,100.0,0.01,100.0,200.0,,1.0835776720341528e-15,51.324112509259066,51.32411250925906,1.0,0.01,1.0,0.009999998,7.1281743,5.9604645e-08,3.5044917e-18,-0.602521,100
1.0,-8.892010489845415,1.0,100.0,0.01,100.0,200.0,,-9.947598300641404e-16,50.04133681338329,50.04133681338329,1.0,0.01,1.0,0.009999998,7.0385313,8.940697e-08,3.5044917e-18,-0.59494376,100
1.0,-8.111112247092345,1.0,100.0,0.01,100.0,200.0,,-7.105427357601002e-17,54.00475295698854,54.00475295698854,1.0,0.01,1.0,0.009999998,7.311956,8.940697e-08,3.5044917e-18,-0.61805546,100
1.0,-7.828652855075874,1.0,100.0,0.01,100.0,200.0,,-3.552713678800501e-17,44.18228470696964,44.18228470696964,1.0,0.01,1.0,0.009999998,6.6136575,2.9802322e-08,3.5044917e-18,-0.55903053,100
1.0,-8.070761970078092,1.0,100.0,0.01,100.0,200.0,,-1.092459456231154e-15,46.12184967859587,46.12184967859587,1.0,0.01,1.0,0.009999998,6.7572646,3.7252903e-09,3.5044917e-18,-0.5711693,100
1.0,-6.599060090415355,1.0,100.0,0.01,100.0,200.0,,-1.3855583347321954e-15,43.43559327278894,43.435593272788935,1.0,0.01,1.0,0.009999998,6.557533,,3.5044917e-18,-0.5542866,100
1.0,-7.705454999862497,1.0,100.0,0.01,100.0,200.0,,5.773159728050814e-16,44.65002867196883,44.65002867196883,1.0,0.01,1.0,0.009999998,6.648573,1.4901161e-08,3.5044917e-18,-0.561982,100
1.0,-6.281032786024115,1.0,100.0,0.01,100.0,200.0,,-1.3677947663381929e-15,39.315826764656066,39.31582676465606,1.0,0.01,1.0,0.009999998,6.2388034,-1.4901161e-08,3.5044917e-18,-0.5273455,100
1.0,-7.701274799992184,1.0,100.0,0.01,100.0,200.0,,5.684341886080802e-16,47.478270909695176,47.47827090969518,1.0,0.01,1.0,0.009999998,6.855909,1.4901161e-08,3.5044917e-18,-0.5795074,100
1.0,-7.81062793698417,1.0,100.0,0.01,100.0,200.0,,6.217248937900877e-17,44.40821403718837,44.40821403718837,1.0,0.01,1.0,0.009999998,6.6305456,2.9802322e-08,3.5044917e-18,-0.56045806,100
1.0,-7.285932692259973,1.0,100.0,0.01,100.0,200.0,,-3.375077994860476e-16,48.73394396286501,48.73394396286501,1.0,0.01,1.0,0.009999998,6.945977,,3.5044917e-18,-0.58712053,100
1.0,-7.911850556611302,1.0,100.0,0.01,100.0,200.0,,2.140509991477302e-15,49.85842002064878,49.85842002064878,1.0,0.01,1.0,0.009999998,7.0256553,-4.4703484e-08,3.5044917e-18,-0.59385556,100
1.0,-7.427568153394836,1.0,100.0,0.01,100.0,200.0,,1.4743761767022078e-15,46.49360926670056,46.493609266700574,1.0,0.01,1.0,0.009999998,6.7844434,-7.450581e-09,3.5044917e-18,-0.5734666,100
1.0,-8.562164296862976,1.0,100.0,0.01,100.0,200.0,,2.0161650127192843e-15,54.37654492791644,54.37654492791644,1.0,0.01,1.0,0.009999998,7.3370824,2.9802322e-08,3.5044917e-18,-0.6201793,100
1.0,-7.78167198585971,1.0,100.0,0.01,100.0,200.0,,5.062616992290713e-16,56.525479307422266,56.525479307422266,1.0,0.01,1.0,0.009999998,7.4806566,-2.9802322e-08,3.5044917e-18,-0.6323153,100
1.0,-7.858301665794024,1.0,100.0,0.01,100.0,200.0,,-1.0658141036401502e-15,45.5717554650896,45.5717554650896,1.0,0.01,1.0,0.009999998,6.716847,5.9604645e-08,3.5044917e-18,-0.56775284,100
