ESSClassic,MaxVanillaIw,VarNormIw,MinVanillaIw,VarRet,VarVanillaIw,BatchSize,Delta,AvgEpLen,AvgNormIw,VanillaAvgRet,J,AvgDiscRet,AvgVanillaIw,MinNormIw,VarDiscRet,Bound,EpsThisIter,VarJ,eRenyi2,IterType,AvgRet,MaxNormIw,ESSRenyi
400.0,1.0,5.4346e-20,1.0,190.504309951,,500,0.9,500.0,0.0025,76.1886588189,75.2208,76.1886588189,1.0,0.0025,190.504309951,73.6788,100,10.6182,1.0,2,76.1886588189,0.0025,500.0
500.00026254,1.0,1.34443e-17,0.99999,197.952350691,3.34804e-12,500,0.9,500.0,0.002,76.6159902496,75.4999,76.6159902496,1.0,0.00199998,197.952350691,74.1206,100,11.3887,1.00001,1,76.6159902496,0.00200001,499.996185332
100.0,1.0,3.50449e-18,1.0,109.774402083,,500,0.9,500.0,0.01,76.341267577,76.3413,76.341267577,1.0,0.01,109.774402083,73.4481,100,10.4248,1.0,2,76.341267577,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,129.146585982,,500,0.9,500.0,0.005,71.3891234441,73.8652,71.3891234441,1.0,0.005,129.146585982,71.8172,100,11.1533,1.0,2,71.3891234441,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,169.681812951,,500,0.9,500.0,0.00333333,76.7714308667,74.8339,76.7714308667,1.0,0.00333333,169.681812951,73.0747,100,11.866,1.0,2,76.7714308667,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,76.6493052472,,500,0.9,500.0,0.0025,73.8433269691,74.5863,73.8433269691,1.0,0.0025,76.6493052472,73.0628,100,11.1695,1.0,2,73.8433269691,0.0025,500.0
500.000006643,1.0,1.93375e-19,1.0,128.492416705,4.12798e-14,500,0.9,500.0,0.002,76.3257383407,74.9342,76.3257383407,1.0,0.002,128.492416705,73.556,100,11.213,1.0,1,76.3257383407,0.002,500.0
100.0,1.0,3.50449e-18,1.0,134.705099653,,500,0.9,500.0,0.01,71.5843452141,71.5843,71.5843452141,1.0,0.01,134.705099653,68.7098,100,11.5481,1.0,2,71.5843452141,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,180.816193598,,500,0.9,500.0,0.005,73.682217166,72.6333,73.682217166,1.0,0.005,180.816193598,70.5369,100,12.5413,1.0,2,73.682217166,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,124.024627959,,500,0.9,500.0,0.00333333,74.9669962667,73.4112,74.9669962667,1.0,0.00333333,124.024627959,71.6381,100,12.1241,1.0,2,74.9669962667,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,174.329675869,,500,0.9,500.0,0.0025,79.3435042907,74.8943,79.3435042907,1.0,0.0025,174.329675869,73.3206,100,12.6487,1.0,2,79.3435042907,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,29.7720331898,,500,0.9,500.0,0.002,85.6515516261,77.0457,85.6515516261,1.0,0.002,29.7720331898,75.6382,100,12.3451,1.0,1,85.6515516261,0.002,500.0
100.0,1.0,3.50449e-18,1.0,246.109060763,,500,0.9,500.0,0.01,72.904498806,72.9045,72.904498806,1.0,0.01,246.109060763,69.8263,100,15.6092,1.0,2,72.904498806,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,146.86784133,,500,0.9,500.0,0.005,73.3969973388,73.1508,73.3969973388,1.0,0.005,146.86784133,70.9742,100,13.9493,1.0,2,73.3969973388,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,145.697801958,,500,0.9,500.0,0.00333333,74.7562536425,73.6859,74.7562536425,1.0,0.00333333,145.697801958,71.9087,100,13.3557,1.0,2,74.7562536425,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,118.856735576,,500,0.9,500.0,0.0025,74.3352587088,73.8483,74.3352587088,1.0,0.0025,118.856735576,72.3092,100,12.778,1.0,2,74.3352587088,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,72.8527903636,,500,0.9,500.0,0.002,81.9487960542,75.4684,81.9487960542,1.0,0.002,72.8527903636,74.0694,100,12.4718,1.0,1,81.9487960542,0.002,500.0
100.0,1.0,3.50449e-18,1.0,83.6269525309,,500,0.9,500.0,0.01,72.6862460955,72.6862,72.6862460955,1.0,0.01,83.6269525309,69.8561,100,9.09894,1.0,2,72.6862460955,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,170.345157731,,500,0.9,500.0,0.005,74.9564070443,73.8213,74.9564070443,1.0,0.005,170.345157731,71.6805,100,11.2696,1.0,2,74.9564070443,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,128.717213883,,500,0.9,500.0,0.00333333,76.2694887466,74.6374,76.2694887466,1.0,0.00333333,128.717213883,72.8895,100,11.3348,1.0,2,76.2694887466,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,98.9324081471,,500,0.9,500.0,0.0025,77.9927025488,75.4762,77.9927025488,1.0,0.0025,98.9324081471,73.9405,100,11.0885,1.0,2,77.9927025488,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,150.908894816,,500,0.9,500.0,0.002,70.6925729214,74.5195,70.6925729214,1.0,0.002,150.908894816,73.1101,100,11.485,1.0,1,70.6925729214,0.002,500.0
100.0,1.0,3.50449e-18,1.0,90.6765125596,,500,0.9,500.0,0.01,70.9752475357,70.9752,70.9752475357,1.0,0.01,90.6765125596,68.1875,100,9.47469,1.0,2,70.9752475357,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,87.3292728506,,500,0.9,500.0,0.005,77.9477651751,74.4615,77.9477651751,1.0,0.005,87.3292728506,72.3376,100,10.0133,1.0,2,77.9477651751,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,55.3194090433,,500,0.9,500.0,0.00333333,79.7728593725,76.2319,79.7728593725,1.0,0.00333333,55.3194090433,74.4958,100,9.55871,1.0,2,79.7728593725,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,26.9922696174,,500,0.9,500.0,0.0025,82.2527334237,77.7372,82.2527334237,1.0,0.0025,26.9922696174,76.2272,100,9.05561,1.0,2,82.2527334237,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,169.071853574,,500,0.9,500.0,0.002,75.9327160509,77.3763,75.9327160509,1.0,0.002,169.071853574,76.0258,100,9.98001,1.0,1,75.9327160509,0.002,500.0
100.0,1.0,3.50449e-18,1.0,81.3440726584,,500,0.9,500.0,0.01,78.0963775109,78.0964,78.0963775109,1.0,0.01,81.3440726584,75.0934,100,8.97389,1.0,2,78.0963775109,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,122.202695401,,500,0.9,500.0,0.005,76.2271680356,77.1618,76.2271680356,1.0,0.005,122.202695401,75.0384,100,10.0811,1.0,2,76.2271680356,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,142.305362142,,500,0.9,500.0,0.00333333,78.090450093,77.4713,78.090450093,1.0,0.00333333,142.305362142,75.7203,100,10.7194,1.0,2,78.090450093,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,122.18088665,,500,0.9,500.0,0.0025,76.4240739937,77.2095,76.4240739937,1.0,0.0025,122.18088665,75.6456,100,10.7993,1.0,2,76.4240739937,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,168.991346934,,500,0.9,500.0,0.002,71.3715581293,76.0419,71.3715581293,1.0,0.002,168.991346934,74.6431,100,11.4984,1.0,1,71.3715581293,0.002,500.0
100.0,1.0,3.50449e-18,1.0,127.225146772,,500,0.9,500.0,0.01,78.2813392288,78.2813,78.2813392288,1.0,0.01,127.225146772,75.1294,100,11.2229,1.0,2,78.2813392288,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,80.9724406042,,500,0.9,500.0,0.005,78.1119821851,78.1967,78.1119821851,1.0,0.005,80.9724406042,75.9679,100,10.1521,1.0,2,78.1119821851,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,251.541575142,,500,0.9,500.0,0.00333333,72.1262386439,76.1732,72.1262386439,1.0,0.00333333,251.541575142,74.3534,100,12.6455,1.0,2,72.1262386439,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,194.945553223,,500,0.9,500.0,0.0025,71.7622311837,75.0704,71.7622311837,1.0,0.0025,194.945553223,73.4945,100,13.1083,1.0,2,71.7622311837,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,122.134187917,,500,0.9,500.0,0.002,80.5660842371,76.1696,80.5660842371,1.0,0.002,122.134187917,74.76,100,12.9026,1.0,1,80.5660842371,0.002,500.0
100.0,1.0,3.50449e-18,1.0,121.927556756,,500,0.9,500.0,0.01,78.2105221432,78.2105,78.2105221432,1.0,0.01,121.927556756,75.1619,100,10.9867,1.0,2,78.2105221432,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,143.537033,,500,0.9,500.0,0.005,70.6015393483,74.406,70.6015393483,1.0,0.005,143.537033,72.2503,100,12.078,1.0,2,70.6015393483,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,159.749313981,,500,0.9,500.0,0.00333333,77.6645609957,75.4922,77.6645609957,1.0,0.00333333,159.749313981,73.695,100,12.3422,1.0,2,77.6645609957,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,140.973702651,,500,0.9,500.0,0.0025,71.2449807401,74.4304,71.2449807401,1.0,0.0025,140.973702651,72.874,100,12.3499,1.0,2,71.2449807401,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,121.562280473,,500,0.9,500.0,0.002,79.2983291433,75.404,79.2983291433,1.0,0.002,121.562280473,74.0072,100,12.2424,1.0,1,79.2983291433,0.002,500.0
100.0,1.0,3.50449e-18,1.0,50.4620593476,,500,0.9,500.0,0.01,79.6537962461,79.6538,79.6537962461,1.0,0.01,50.4620593476,76.6051,100,7.06806,1.0,2,79.6537962461,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,95.3091451014,,500,0.9,500.0,0.005,73.3347405318,76.4943,73.3347405318,1.0,0.005,95.3091451014,74.3385,100,9.06308,1.0,2,73.3347405318,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,158.492291128,,500,0.9,500.0,0.00333333,77.5801377277,76.8562,77.5801377277,1.0,0.00333333,158.492291128,75.0794,100,10.3597,1.0,2,77.5801377277,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,62.2498803284,,500,0.9,500.0,0.0025,80.1719222588,77.6852,80.1719222588,1.0,0.0025,62.2498803284,76.1463,100,9.89754,1.0,2,80.1719222588,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,61.6884106404,,500,0.9,500.0,0.002,76.6584852046,77.4798,76.6584852046,1.0,0.002,61.6884106404,76.1034,100,9.52638,1.0,1,76.6584852046,0.002,500.0
100.0,1.0,3.50449e-18,1.0,78.5548237184,,500,0.9,500.0,0.01,79.3525066136,79.3525,79.3525066136,1.0,0.01,78.5548237184,76.2846,100,8.81869,1.0,2,79.3525066136,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,84.499131486,,500,0.9,500.0,0.005,74.0073441854,76.6799,74.0073441854,1.0,0.005,84.499131486,74.4702,100,9.37307,1.0,2,74.0073441854,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,107.841760084,,500,0.9,500.0,0.00333333,70.8545508331,74.7381,70.8545508331,1.0,0.00333333,107.841760084,72.9339,100,10.0846,1.0,2,70.8545508331,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,78.3390220873,,500,0.9,500.0,0.0025,78.6369334679,75.7128,78.6369334679,1.0,0.0025,78.3390220873,74.1503,100,9.92537,1.0,2,78.6369334679,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,118.837177939,,500,0.9,500.0,0.002,77.306360165,76.0315,77.306360165,1.0,0.002,118.837177939,74.6307,100,10.1364,1.0,1,77.306360165,0.002,500.0
100.0,1.0,3.50449e-18,1.0,60.3549003519,,500,0.9,500.0,0.01,71.7787023412,71.7787,71.7787023412,1.0,0.01,60.3549003519,68.9063,100,7.7299,1.0,2,71.7787023412,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,113.045333659,,500,0.9,500.0,0.005,73.8039246374,72.7913,73.8039246374,1.0,0.005,113.045333659,70.6588,100,9.31979,1.0,2,73.8039246374,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,131.32016834,,500,0.9,500.0,0.00333333,75.4517462329,73.6781,75.4517462329,1.0,0.00333333,131.32016834,71.9369,100,10.1397,1.0,2,75.4517462329,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,172.909361076,,500,0.9,500.0,0.0025,72.6413114534,73.4189,72.6413114534,1.0,0.0025,172.909361076,71.9015,100,10.9593,1.0,2,72.6413114534,0.0025,500.0
500.000006643,1.0,9.73392e-20,1.0,68.2017993705,2.49188e-14,500,0.9,500.0,0.002,84.560248114,75.6472,84.560248114,1.0,0.002,68.2017993705,74.2673,100,11.3776,1.0,1,84.560248114,0.002,500.0
100.0,1.0,3.50449e-18,1.0,126.107356511,,500,0.9,500.0,0.01,71.341070893,71.3411,71.341070893,1.0,0.01,126.107356511,68.5266,100,11.1735,1.0,2,71.341070893,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,139.367035388,,500,0.9,500.0,0.005,74.2636017166,72.8023,74.2636017166,1.0,0.005,139.367035388,70.5699,100,11.5562,1.0,2,74.2636017166,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,195.226407424,,500,0.9,500.0,0.00333333,75.4065973567,73.6704,75.4065973567,1.0,0.00333333,195.226407424,71.8477,100,12.4484,1.0,2,75.4065973567,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,60.9595946144,,500,0.9,500.0,0.0025,78.9887451939,75.0,78.9887451939,1.0,0.0025,60.9595946144,73.4215,100,11.6881,1.0,2,78.9887451939,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,46.9238172967,,500,0.9,500.0,0.002,80.0612479752,76.0122,80.0612479752,1.0,0.002,46.9238172967,74.6003,100,11.0761,1.0,1,80.0612479752,0.002,500.0
100.0,1.0,3.50449e-18,1.0,111.283371095,,500,0.9,500.0,0.01,78.2430116447,78.243,78.2430116447,1.0,0.01,111.283371095,75.281,100,10.4962,1.0,2,78.2430116447,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,67.2635098051,,500,0.9,500.0,0.005,76.9825272838,77.6128,76.9825272838,1.0,0.005,67.2635098051,75.5183,100,9.4222,1.0,2,76.9825272838,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,73.3653848551,,500,0.9,500.0,0.00333333,74.2797004705,76.5018,74.2797004705,1.0,0.00333333,73.3653848551,74.6493,100,9.26631,1.0,2,74.2797004705,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,104.704903147,,500,0.9,500.0,0.0025,82.1643545909,77.9174,82.1643545909,1.0,0.0025,104.704903147,76.3131,100,9.81454,1.0,2,82.1643545909,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,128.99411282,,500,0.9,500.0,0.002,71.909520173,76.7158,71.909520173,1.0,0.002,128.99411282,75.2809,100,10.4104,1.0,1,71.909520173,0.002,500.0
100.0,1.0,3.50449e-18,1.0,48.1697274985,,500,0.9,500.0,0.01,76.5332148297,76.5332,76.5332148297,1.0,0.01,48.1697274985,73.7321,100,6.90565,1.0,2,76.5332148297,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,144.297600352,,500,0.9,500.0,0.005,71.6270354388,74.0801,71.6270354388,1.0,0.005,144.297600352,71.8717,100,10.0642,1.0,2,71.6270354388,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,116.111775643,,500,0.9,500.0,0.00333333,78.0679082327,75.4094,78.0679082327,1.0,0.00333333,116.111775643,73.6062,100,10.4583,1.0,2,78.0679082327,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,132.105991155,,500,0.9,500.0,0.0025,78.8547420802,76.2707,78.8547420802,1.0,0.0025,132.105991155,74.7091,100,10.8146,1.0,2,78.8547420802,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,96.1832206059,,500,0.9,500.0,0.002,73.3125095132,75.6791,73.3125095132,1.0,0.002,96.1832206059,74.2823,100,10.6775,1.0,1,73.3125095132,0.002,500.0
100.0,1.0,3.50449e-18,1.0,81.5036263403,,500,0.9,500.0,0.01,83.3688823421,83.3689,83.3688823421,1.0,0.01,81.5036263403,80.1888,100,8.98268,1.0,2,83.3688823421,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,29.6183928434,,500,0.9,500.0,0.005,74.49654544,78.9327,74.49654544,1.0,0.005,29.6183928434,76.6841,100,8.64205,1.0,2,74.49654544,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,67.908426351,,500,0.9,500.0,0.00333333,79.2961047829,79.0538,79.2961047829,1.0,0.00333333,67.908426351,77.2178,100,8.49877,1.0,2,79.2961047829,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,79.1085731387,,500,0.9,500.0,0.0025,75.3219894785,78.1209,75.3219894785,1.0,0.0025,79.1085731387,76.5308,100,8.73856,1.0,2,75.3219894785,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,57.0051891929,,500,0.9,500.0,0.002,76.6208935026,77.8209,76.6208935026,1.0,0.002,57.0051891929,76.3987,100,8.5286,1.0,1,76.6208935026,0.002,500.0
100.0,1.0,3.50449e-18,1.0,85.7714814889,,500,0.9,500.0,0.01,77.4874363258,77.4874,77.4874363258,1.0,0.01,85.7714814889,74.495,100,9.21486,1.0,2,77.4874363258,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,114.48419986,,500,0.9,500.0,0.005,77.8546592039,77.6711,77.8546592039,1.0,0.005,114.48419986,75.5551,100,9.95792,1.0,2,77.8546592039,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,150.617244001,,500,0.9,500.0,0.00333333,74.5013515729,76.6145,74.5013515729,1.0,0.00333333,150.617244001,74.8868,100,10.8648,1.0,2,74.5013515729,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,157.002263257,,500,0.9,500.0,0.0025,77.8506022927,76.9235,77.8506022927,1.0,0.0025,157.002263257,75.4273,100,11.2994,1.0,2,77.8506022927,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,235.94777418,,500,0.9,500.0,0.002,74.8501994143,76.5089,74.8501994143,1.0,0.002,235.94777418,75.0777,100,12.2289,1.0,1,74.8501994143,0.002,500.0
100.0,1.0,3.50449e-18,1.0,55.6009931609,,500,0.9,500.0,0.01,82.7448661784,82.7449,82.7448661784,1.0,0.01,55.6009931609,79.7363,100,7.41923,1.0,2,82.7448661784,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,86.0770322726,,500,0.9,500.0,0.005,76.6039011905,79.6744,76.6039011905,1.0,0.005,86.0770322726,77.547,100,8.91956,1.0,2,76.6039011905,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,70.5598314923,,500,0.9,500.0,0.00333333,81.1943386823,80.181,81.1943386823,1.0,0.00333333,70.5598314923,78.3879,100,8.76568,1.0,2,81.1943386823,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,29.2338638423,,500,0.9,500.0,0.0025,75.05448228,78.8994,75.05448228,1.0,0.0025,29.2338638423,77.3465,100,8.3541,1.0,2,75.05448228,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,139.253536639,,500,0.9,500.0,0.002,74.9319748294,78.1059,74.9319748294,1.0,0.002,139.253536639,76.68,100,9.26949,1.0,1,74.9319748294,0.002,500.0
100.0,1.0,3.50449e-18,1.0,24.4225724501,,500,0.9,500.0,0.01,77.7256029355,77.7256,77.7256029355,1.0,0.01,24.4225724501,74.8436,100,4.91715,1.0,2,77.7256029355,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,144.997005014,,500,0.9,500.0,0.005,72.1555417729,74.9406,72.1555417729,1.0,0.005,144.997005014,72.7826,100,9.57179,1.0,2,72.1555417729,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,86.8532501647,,500,0.9,500.0,0.00333333,76.6134972023,75.4982,76.6134972023,1.0,0.00333333,86.8532501647,73.7182,100,9.50594,1.0,2,76.6134972023,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,144.400800778,,500,0.9,500.0,0.0025,77.925885022,76.1051,77.925885022,1.0,0.0025,144.400800778,74.5059,100,10.2282,1.0,2,77.925885022,0.0025,500.0
500.000067678,1.0,2.40415e-19,1.0,74.7318679448,6.48459e-14,500,0.9,500.0,0.002,77.1236559361,76.3088,77.1236559361,1.0,0.002,74.7318679448,74.8785,100,9.93258,1.0,1,77.1236559361,0.002,500.0
100.0,1.0,3.50449e-18,1.0,82.4230487666,,500,0.9,500.0,0.01,70.9257754801,70.9258,70.9257754801,1.0,0.01,82.4230487666,68.034,100,9.03321,1.0,2,70.9257754801,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,98.4046885834,,500,0.9,500.0,0.005,75.4722461119,73.199,75.4722461119,1.0,0.005,98.4046885834,71.0904,100,9.73023,1.0,2,75.4722461119,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,159.99792263,,500,0.9,500.0,0.00333333,74.885826851,73.7613,74.885826851,1.0,0.00333333,159.99792263,71.9975,100,10.7958,1.0,2,74.885826851,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,116.661724177,,500,0.9,500.0,0.0025,80.9537944138,75.5594,80.9537944138,1.0,0.0025,116.661724177,74.0062,100,11.2243,1.0,2,80.9537944138,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,48.8071782279,,500,0.9,500.0,0.002,77.5253145661,75.9526,77.5253145661,1.0,0.002,48.8071782279,74.5633,100,10.539,1.0,1,77.5253145661,0.002,500.0
100.0,1.0,3.50449e-18,1.0,60.8168874011,,500,0.9,500.0,0.01,83.6303825213,83.6304,83.6303825213,1.0,0.01,60.8168874011,80.3961,100,7.75943,1.0,2,83.6303825213,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,85.5692535184,,500,0.9,500.0,0.005,76.5823207357,80.1064,76.5823207357,1.0,0.005,85.5692535184,77.8193,100,9.21303,1.0,2,76.5823207357,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,104.700343399,,500,0.9,500.0,0.00333333,76.261780083,78.8248,76.261780083,1.0,0.00333333,104.700343399,76.9575,100,9.71712,1.0,2,76.261780083,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,136.625936671,,500,0.9,500.0,0.0025,76.6459921477,78.2801,76.6459921477,1.0,0.0025,136.625936671,76.663,100,10.2724,1.0,2,76.6459921477,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,90.6774645567,,500,0.9,500.0,0.002,75.0462644586,77.6333,75.0462644586,1.0,0.002,90.6774645567,76.1869,100,10.2002,1.0,1,75.0462644586,0.002,500.0
100.0,1.0,3.50449e-18,1.0,110.819363654,,500,0.9,500.0,0.01,73.832233565,73.8322,73.832233565,1.0,0.01,110.819363654,70.9202,100,10.4743,1.0,2,73.832233565,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,47.3755105754,,500,0.9,500.0,0.005,70.3374778407,72.0849,70.3374778407,1.0,0.005,47.3755105754,70.0258,100,9.01997,1.0,2,70.3374778407,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,84.6618326095,,500,0.9,500.0,0.00333333,69.5899891167,71.2532,69.5899891167,1.0,0.00333333,84.6618326095,69.572,100,9.1412,1.0,2,69.5899891167,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,152.706773627,,500,0.9,500.0,0.0025,73.6127566736,71.8431,73.6127566736,1.0,0.0025,152.706773627,70.372,100,10.0752,1.0,2,73.6127566736,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,110.454694601,,500,0.9,500.0,0.002,75.6698552306,72.6085,75.6698552306,1.0,0.002,110.454694601,71.2927,100,10.2675,1.0,1,75.6698552306,0.002,500.0
100.0,1.0,3.50449e-18,1.0,111.23085719,,500,0.9,500.0,0.01,76.1925017139,76.1925,76.1925017139,1.0,0.01,111.23085719,73.1895,100,10.4937,1.0,2,76.1925017139,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,65.9868253176,,500,0.9,500.0,0.005,71.6937877313,73.9431,71.6937877313,1.0,0.005,65.9868253176,71.8197,100,9.63236,1.0,2,71.6937877313,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,90.1686175263,,500,0.9,500.0,0.00333333,81.0250014348,76.3038,81.0250014348,1.0,0.00333333,90.1686175263,74.5573,100,10.1368,1.0,2,81.0250014348,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,36.5230997122,,500,0.9,500.0,0.0025,82.0975822054,77.7522,82.0975822054,1.0,0.0025,36.5230997122,76.2195,100,9.6125,1.0,2,82.0975822054,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,249.230138073,,500,0.9,500.0,0.002,72.1933910776,76.6405,72.1933910776,1.0,0.002,249.230138073,75.253,100,11.3231,1.0,1,72.1933910776,0.002,500.0
100.0,1.0,3.50449e-18,1.0,34.6693479272,,500,0.9,500.0,0.01,84.4918787961,84.4919,84.4918787961,1.0,0.01,34.6693479272,81.4186,100,5.85855,1.0,2,84.4918787961,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,67.5700420551,,500,0.9,500.0,0.005,81.4361181584,82.964,81.4361181584,1.0,0.005,67.5700420551,80.7909,100,7.27619,1.0,2,81.4361181584,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,79.1282235777,,500,0.9,500.0,0.00333333,80.6812389903,82.2031,80.6812389903,1.0,0.00333333,79.1282235777,80.4077,100,7.90984,1.0,2,80.6812389903,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,68.6023123929,,500,0.9,500.0,0.0025,80.8052958919,81.8536,80.8052958919,1.0,0.0025,68.6023123929,80.2988,100,8.01683,1.0,2,80.8052958919,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,103.124875954,,500,0.9,500.0,0.002,74.6529493151,80.4135,74.6529493151,1.0,0.002,103.124875954,79.0228,100,8.95156,1.0,1,74.6529493151,0.002,500.0
100.0,1.0,3.50449e-18,1.0,84.2939974305,,500,0.9,500.0,0.01,76.9846834834,76.9847,76.9846834834,1.0,0.01,84.2939974305,73.857,100,9.13516,1.0,2,76.9846834834,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,77.2094014714,,500,0.9,500.0,0.005,74.3934951664,75.6891,74.3934951664,1.0,0.005,77.2094014714,73.4775,100,9.03453,1.0,2,74.3934951664,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,92.1604399482,,500,0.9,500.0,0.00333333,82.6168041029,77.9983,82.6168041029,1.0,0.00333333,92.1604399482,76.1848,100,9.77207,1.0,2,82.6168041029,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,133.10592339,,500,0.9,500.0,0.0025,76.652432813,77.6618,76.652432813,1.0,0.0025,133.10592339,76.0913,100,10.2422,1.0,2,76.652432813,0.0025,500.0
500.000006643,1.0,1.71865e-19,1.0,72.5473159935,1.97642e-14,500,0.9,500.0,0.002,75.4553505402,77.2206,75.4553505402,1.0,0.002,72.5473159935,75.8158,100,9.95319,1.0,1,75.4553505402,0.002,500.0
100.0,1.0,3.50449e-18,1.0,190.528853509,,500,0.9,500.0,0.01,75.7760811489,75.7761,75.7760811489,1.0,0.01,190.528853509,72.7111,100,13.734,1.0,2,75.7760811489,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,93.7877228552,,500,0.9,500.0,0.005,69.9034754223,72.8398,69.9034754223,1.0,0.005,93.7877228552,70.6606,100,12.2212,1.0,2,69.9034754223,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,86.7128175911,,500,0.9,500.0,0.00333333,74.554283775,73.4113,74.554283775,1.0,0.00333333,86.7128175911,71.632,100,11.3508,1.0,2,74.554283775,0.00333333,500.0
