VanillaAvgRet,IterType,MaxNormIw,AvgDiscRet,MinNormIw,EpsThisIter,AvgRet,J,AvgNormIw,MinVanillaIw,ESSRenyi,eRenyi2,VarNormIw,VarRet,AvgEpLen,VarJ,MaxVanillaIw,VarDiscRet,VarVanillaIw,Bound,AvgVanillaIw,Delta,ESSClassic,BatchSize
142.9371601091242,1,0.55789304,142.9371601091242,1.8220532e-06,100,142.9371601091242,1450.803,0.01,0.00027334108,9.356881279910738,10.687322,0.0031982847,72277.84114498718,15.3,4625.245,83.69409,72277.84114498718,71.97886,545.9472,1.5001817,0.4,3.061565881882077,100
142.9371601091242,,0.42472735,399.57308667101825,1.3871402e-06,100,142.9371601091242,377.4688,0.01,0.011948274,nan,nan,0.00195356,72277.84114498718,15.3,906.1876,3658.4326,351293.66776483995,144942.7,-inf,86.136024,0.4,4.916362388212604,200
97.14215993894717,1,0.4551105,97.14215993894717,1.968989e-07,100,97.14215993894717,1247.3424,0.005,4.97476e-05,13.093043147097202,15.275288,0.0011227843,12276.788905030175,10.72,6679.1475,114.98619,12276.788905030175,71.672745,482.4073,1.2632778,0.4,4.377630611568964,200
334.37886054347894,2,0.01,334.37886054347894,0.01,100,334.37886054347894,334.37885,0.009999998,1.0,200.0,1.0,3.5044917e-18,147563.63136297272,34.45,382.21457,1.0,147563.63136297272,,44.120483,1.0,0.4,100.0,200
97.14215993894717,,0.19629852,411.2631897070572,8.4926555e-08,100,97.14215993894717,191.08362,0.005,0.008696697,nan,nan,0.00046628702,12276.788905030175,10.72,623.9249,20101.473,541868.562852213,4889618.5,-inf,512.0128,0.4,10.22587623103232,300
126.93122691454506,1,0.5167253,126.93122691454506,3.878256e-10,100,126.93122691454506,1410.9851,0.0033333334,1.8259296e-07,9.211177444871343,32.569126,0.0009386619,37492.97427251947,13.7,7844.0137,243.28047,37492.97427251947,208.06749,499.00092,1.5693734,0.4,3.5212107903856396,300
442.65280083690675,2,0.01,442.65280083690675,0.01,100,442.65280083690675,442.6528,0.009999998,1.0,300.0,1.0,3.5044917e-18,216116.00985921174,45.28,462.55252,1.0,216116.00985921174,,129.12415,1.0,0.4,100.0,300
413.85831079629156,2,0.005,413.85831079629156,0.005,100,413.85831079629156,428.25558,0.0049999994,1.0,300.0,1.0,2.179301e-19,225615.55367116153,42.4,467.82947,1.0,225615.55367116153,,198.80074,1.0,0.4,200.00000010221265,300
126.93122691454506,,0.33657193,477.4773544520851,2.526124e-10,100,126.93122691454506,370.38428,0.0033333334,0.004110482,nan,nan,0.0006805,37492.97427251947,13.7,3745.029,5476662.5,551783.5299184155,180179030000.0,-inf,54239.645,0.4,4.83552453003399,400
88.24768485524866,1,0.4754178,88.24768485524866,2.3758678e-10,100,88.24768485524866,1320.0729,0.0025,1.13574096e-07,13.155310615334104,30.405972,0.0006028234,7310.765090814162,9.83,9182.724,227.26494,7310.765090814162,137.75395,556.9502,1.1950802,0.4,4.114777037456918,400
582.5358669350178,2,0.01,582.5358669350178,0.01,100,582.5358669350178,582.5359,0.009999998,1.0,400.0,1.0,3.5044917e-18,752498.0555478432,59.25,863.1182,1.0,752498.0555478432,,-29.835571,1.0,0.4,100.0,400
495.43475399713077,2,0.005,495.43475399713077,0.005,100,495.43475399713077,538.9852,0.0049999994,1.0,400.0,1.0,2.179301e-19,329356.7110217544,50.56,733.0858,1.0,329356.7110217544,,105.973236,1.0,0.4,200.00000010221265,400
454.06191712713405,2,0.0033333334,454.06191712713405,0.0033333334,100,454.06191712713405,510.6775,0.0033333336,1.0,400.0,1.0,5.4391416e-20,344889.8873560309,46.42,688.2534,1.0,344889.8873560309,,157.1247,1.0,0.4,299.999969473632,400
