VarDiscRet,ESSClassic,VarVanillaIw,MinVanillaIw,MinNormIw,eRenyi2,MaxVanillaIw,VarRet,AvgEpLen,VarNormIw,J,ESSRenyi,AvgNormIw,MaxNormIw,AvgDiscRet,Bound,VanillaAvgRet,AvgRet,VarJ,BatchSize,AvgVanillaIw
250873.9466344843,31.63384147272828,2.171299,0.0060722604,6.0886017e-05,2.2904072,9.44812,250873.9466344843,146.07,0.00021830015,1704.5896,43.66035910072425,0.01,0.094735466,1450.3470426259994,1331.3975,1450.3470426259994,1450.3470426259994,961.0931,100,0.99731606
183382.57053505056,79.27630340573008,0.27070773,0.09151049,0.00090378436,1.2687509,2.5109758,183382.57053505056,147.14,2.6405141e-05,1518.166,78.81767770792105,0.01,0.02479913,1461.0448673768792,1245.1484,1461.0448673768792,1461.0448673768792,554.88,100,1.0125257
341324.95974274725,43.31563962678814,1.0912383,8.690949e-09,9.56531e-11,2.1069057,4.362,341324.95974274725,146.46,0.00013218532,1634.8733,47.462969063154105,0.010000002,0.048008427,1454.2383340371598,1186.5425,1454.2383340371598,1454.2383340371598,1166.6436,100,0.9085905
279803.3122228006,71.17505712719415,0.47178376,0.06784372,0.00063174363,1.2729784,5.4288335,279803.3122228006,155.15,4.0907733e-05,1602.0363,78.5559268201755,0.01,0.05055193,1541.1554295040407,1305.7751,1541.1554295040407,1541.1554295040407,684.4856,100,1.0739121
256712.4665135593,83.01544426151266,0.18380535,0.078276545,0.0008300087,1.1650491,3.4163814,256712.4665135593,155.28,2.0666183e-05,1586.7197,85.83329411018363,0.010000002,0.036225747,1542.4654736293096,1315.1057,1542.4654736293096,1542.4654736293096,519.9391,100,0.94308096
312861.8310211064,61.006449981928704,0.74713427,0.08473917,0.000787727,1.5758239,4.6365776,312861.8310211064,155.75,6.456271e-05,1688.5824,63.458867329214556,0.01,0.04310117,1547.169658300894,1298.7389,1547.169658300894,1547.169658300894,1054.6514,100,1.0757428
223320.8938752778,1.319053599102895,34.305687,,,21.275839,58.521523,223320.8938752778,151.73,0.0075567625,3164.6638,4.70016720355704,0.01,0.86856097,1506.929551400266,1852.5709,1506.929551400266,1506.929551400266,2037.1912,100,0.6737756
212818.0064566661,46.09669894915464,1.3986689,0.005064277,4.653879e-05,1.856132,9.177785,212818.0064566661,152.62,0.0001181164,1623.6696,53.875477798720695,0.010000002,0.08434037,1515.8685783286646,1290.008,1515.8685783286646,1515.8685783286646,749.83575,100,1.088184
181193.2744666854,82.29213243635073,0.20805004,0.10217197,0.0010443217,1.2063456,1.8491024,181193.2744666854,148.87,2.1735663e-05,1520.352,82.89498752910205,0.01,0.018900072,1478.3390434748062,1247.6631,1478.3390434748062,1478.3390434748062,508.06818,100,0.9783573
189993.94256770704,14.496827507796585,6.9785004,0.018020043,0.00016649907,3.0023985,23.747196,189993.94256770704,153.37,0.00059576373,1791.0688,33.30670472387297,0.01,0.219416,1523.3530095659091,1387.1229,1523.3530095659091,1523.3530095659091,803.3975,100,1.082291
251499.62210613428,91.9502262272457,0.0778294,0.49249545,0.0052496265,1.1073638,2.0803711,251499.62210613428,146.91,8.842928e-06,1488.1034,90.30455771359576,0.01,0.022175172,1458.7485024422506,1203.8164,1458.7485024422506,1458.7485024422506,527.37836,100,0.9381533
150837.54625996767,1.638114410373581,871.07715,0.044173412,0.00011656182,2.6175623,295.8908,150837.54625996767,148.67,0.0060652313,1903.6361,38.20348429872267,0.01,0.78077674,1476.3602482533176,1583.6576,1476.3602482533176,1476.3602482533176,920.09064,100,3.7896981
212307.36010750057,91.55832993016263,0.1005305,0.35754266,0.0034413359,1.1138611,2.431792,212307.36010750057,150.07,9.313143e-06,1518.1398,89.77780213156525,0.01,0.023405915,1490.3354131112535,1254.3352,1490.3354131112535,1490.3354131112535,463.37814,100,1.0389647
273784.0149127464,1.3946143182608952,3.0372565,,,14.127978,17.358936,273784.0149127464,147.49,0.007141861,2619.1865,7.0781535546259855,0.01,0.8417596,1464.5762281742811,1758.752,1464.5762281742811,1464.5762281742811,961.2654,100,0.20622201
266653.8412136717,5.285496665730645,11.926358,8.11715e-37,9.99994e-39,9.499234,26.73198,266653.8412136717,152.59,0.0018100702,2324.6147,10.527164390263344,0.010000002,0.3293252,1515.5745817048962,1595.7332,1515.5745817048962,1515.5745817048962,1877.1056,100,0.81171983
226936.2336106024,58.271682909366156,0.5570531,0.00084095355,9.582807e-06,1.5511085,3.5120547,226936.2336106024,160.2,7.233326e-05,1699.0973,64.4700234197977,0.01,0.040020455,1591.677143806601,1369.9735,1591.677143806601,1591.677143806601,723.9873,100,0.8775649
276755.2771932846,4.918724697861093,66.53575,0.002948335,1.5971766e-05,3.569194,81.6149,276755.2771932846,149.68,0.0019525733,1906.7708,28.017529392392998,0.01,0.4421255,1486.4258967345127,1375.7133,1486.4258967345127,1486.4258967345127,2351.8499,100,1.8459668
271761.1059773845,9.142327643474761,16.86204,1.839753e-06,1.4195127e-08,4.7862535,37.99402,271761.1059773845,155.04,0.0010038521,1913.1592,20.89316852870052,0.01,0.29315343,1540.0888558461975,1392.1003,1540.0888558461975,1540.0888558461975,1783.1318,100,1.2960455
274366.85057156807,5.871449068305489,30.897306,1.0288093e-06,7.448092e-09,7.7711663,53.719193,274366.85057156807,156.16,0.0016193507,2405.777,12.868081292153795,0.010000002,0.3889015,1551.2485519668908,1528.3198,1551.2485519668908,1551.2485519668908,5330.614,100,1.3813058
233221.7697681508,60.37627257006218,0.8451396,0.01710511,0.00015149162,1.646337,5.5891547,233221.7697681508,155.36,6.629091e-05,1662.0471,60.74090422372118,0.01,0.049500417,1543.2676233599716,1339.1697,1543.2676233599716,1543.2676233599716,801.84644,100,1.1291126
145688.84757283636,82.1895567653433,0.24300288,0.38393807,0.0036439053,1.174074,3.8237436,145688.84757283636,150.98,2.188886e-05,1534.1078,85.17350305066167,0.009999999,0.036290642,1499.4522071732617,1305.2169,1499.4522071732617,1499.4522071732617,409.20676,100,1.0536445
288494.20133192063,32.729838988188064,2.8021307,0.021538453,0.00018539248,2.3062642,11.451883,288494.20133192063,156.52,0.00020760772,1772.6504,43.36016734116096,0.009999999,0.09857221,1554.8450143733185,1330.4286,1554.8450143733185,1554.8450143733185,1687.3412,100,1.1617761
175143.81161254397,40.33058469553111,1.5598656,0.13953704,0.0013657995,1.328476,12.270907,175143.81161254397,146.34,0.00014944524,1516.6833,75.27422670939434,0.01,0.120108604,1453.0288674031915,1250.895,1453.0288674031915,1453.0288674031915,483.83368,100,1.021651
164503.08255658046,89.81132903120498,0.103834115,0.34307668,0.0036040994,1.1264523,2.0264983,164503.08255658046,150.32,1.14591185e-05,1517.434,88.77428509232418,0.01,0.02128883,1492.8444287356251,1283.4065,1492.8444287356251,1492.8444287356251,469.62955,100,0.9519068
495442.8839900293,100.0,,1.0,0.01,1.0,1.0,495442.8839900293,162.03,3.5044917e-18,1609.9893,100.0,0.009999998,0.01,1609.9891483047418,1193.3918,1609.9891483047418,1609.9891483047418,700.3488,100,1.0
355863.7325347562,100.0,,1.0,0.01,1.0,1.0,355863.7325347562,151.18,3.5044917e-18,1501.4364,100.0,0.009999998,0.01,1501.4364714165047,1197.6156,1501.4364714165047,1501.4364714165047,593.5529,100,1.0
236484.3306408403,100.0,,1.0,0.01,1.0,1.0,236484.3306408403,145.5,3.5044917e-18,1444.6356,100.0,0.009999998,0.01,1444.6356575662928,1160.1716,1444.6356575662928,1444.6356575662928,483.85898,100,1.0
273461.39083604637,100.0,,1.0,0.01,1.0,1.0,273461.39083604637,158.01,3.5044917e-18,1569.757,100.0,0.009999998,0.01,1569.7569469461068,1303.8105,1569.7569469461068,1569.7569469461068,520.3141,100,1.0
265480.01214330154,100.0,,1.0,0.01,1.0,1.0,265480.01214330154,142.59,3.5044917e-18,1415.5254,100.0,0.009999998,0.01,1415.525419032911,1167.2515,1415.525419032911,1415.525419032911,512.6648,100,1.0
290782.668857555,100.0,,1.0,0.01,1.0,1.0,290782.668857555,158.41,3.5044917e-18,1573.7878,100.0,0.009999998,0.01,1573.7879910937163,1248.929,1573.7879910937163,1573.7879910937163,536.5397,100,1.0
267798.45837252884,100.0,,1.0,0.01,1.0,1.0,267798.45837252884,149.61,3.5044917e-18,1485.7618,100.0,0.009999998,0.01,1485.7619715305511,1229.0719,1485.7619715305511,1485.7619715305511,514.8985,100,1.0
175482.15949990405,100.0,,1.0,0.01,1.0,1.0,175482.15949990405,152.67,3.5044917e-18,1516.3485,100.0,0.009999998,0.01,1516.3485601757084,1255.4509,1516.3485601757084,1516.3485601757084,416.80612,100,1.0
208365.12716260587,100.0,,1.0,0.01,1.0,1.0,208365.12716260587,154.32,3.5044917e-18,1532.835,100.0,0.009999998,0.01,1532.8349779673754,1274.4624,1532.8349779673754,1532.8349779673754,454.1822,100,1.0
295619.5533498804,100.0,,1.0,0.01,1.0,1.0,295619.5533498804,157.23,3.5044917e-18,1561.975,100.0,0.009999998,0.01,1561.9750173097993,1312.0176,1561.9750173097993,1561.9750173097993,540.9837,100,1.0
243877.17674224518,100.0,,1.0,0.01,1.0,1.0,243877.17674224518,161.54,3.5044917e-18,1605.0934,100.0,0.009999998,0.01,1605.0935651578932,1238.9946,1605.0935651578932,1605.0935651578932,491.3638,100,1.0
309032.831468724,100.0,,1.0,0.01,1.0,1.0,309032.831468724,163.25,3.5044917e-18,1622.178,100.0,0.009999998,0.01,1622.1779935986183,1316.6766,1622.1779935986183,1622.1779935986183,553.12067,100,1.0
153538.46771896514,100.0,,1.0,0.01,1.0,1.0,153538.46771896514,150.74,3.5044917e-18,1497.0314,100.0,0.009999998,0.01,1497.0315284938881,1232.769,1497.0315284938881,1497.0315284938881,389.87573,100,1.0
242743.4793214655,88.33985981660301,0.13316643,0.012188042,0.00012195297,1.1161003,1.6667359,242743.4793214655,151.56,1.3332501e-05,1540.2216,89.59768131000516,0.01,0.01667728,1505.2564998122177,1292.1575,1505.2564998122177,1505.2564998122177,493.1694,100,0.9994051
261002.05551756613,100.0,,1.0,0.01,1.0,1.0,261002.05551756613,158.43,3.5044917e-18,1573.9623,100.0,0.009999998,0.01,1573.9623148895491,1192.7126,1573.9623148895491,1573.9623148895491,508.32275,100,1.0
243159.19966380944,100.0,,1.0,0.01,1.0,1.0,243159.19966380944,151.74,3.5044917e-18,1507.0858,100.0,0.009999998,0.01,1507.0857641408418,1263.8617,1507.0857641408418,1507.0857641408418,490.64,100,1.0
169376.73398003494,100.0,,1.0,0.01,1.0,1.0,169376.73398003494,148.63,3.5044917e-18,1475.9331,100.0,0.009999998,0.01,1475.9331919475953,1242.8097,1475.9331919475953,1475.9331919475953,409.49112,100,1.0
243382.008383647,100.0,,1.0,0.01,1.0,1.0,243382.008383647,143.2,3.5044917e-18,1421.6427,100.0,0.009999998,0.01,1421.6426759904225,1191.0428,1421.6426759904225,1421.6426759904225,490.86472,100,1.0
333647.478180973,100.0,,1.0,0.01,1.0,1.0,333647.478180973,146.71,3.5044917e-18,1456.7365,100.0,0.009999998,0.01,1456.7362829911033,1097.3684,1456.7362829911033,1456.7362829911033,574.72687,100,1.0
275171.6580250577,100.0,,1.0,0.01,1.0,1.0,275171.6580250577,156.83,3.5044917e-18,1557.9628,100.0,0.009999998,0.01,1557.9628461305108,1243.2026,1557.9628461305108,1557.9628461305108,521.93866,100,1.0
178544.72348748404,100.0,,1.0,0.01,1.0,1.0,178544.72348748404,141.0,3.5044917e-18,1399.6412,100.0,0.009999998,0.01,1399.6413224946332,1179.1416,1399.6413224946332,1399.6413224946332,420.4275,100,1.0
218495.5161636635,100.0,,1.0,0.01,1.0,1.0,218495.5161636635,152.92,3.5044917e-18,1518.8374,100.0,0.009999998,0.01,1518.8373953488692,1245.3154,1518.8373953488692,1518.8373953488692,465.09198,100,1.0
225115.5063706918,100.0,,1.0,0.01,1.0,1.0,225115.5063706918,152.66,3.5044917e-18,1516.2584,100.0,0.009999998,0.01,1516.2583753624938,1258.7274,1516.2583753624938,1516.2583753624938,472.0851,100,1.0
254725.86012371074,100.0,,1.0,0.01,1.0,1.0,254725.86012371074,151.16,3.5044917e-18,1501.2225,100.0,0.009999998,0.01,1501.2225234615855,1163.7375,1501.2225234615855,1501.2225234615855,502.17386,100,1.0
234060.57226469537,100.0,,1.0,0.01,1.0,1.0,234060.57226469537,154.05,3.5044917e-18,1530.1448,100.0,0.009999998,0.01,1530.1448920316957,1258.3053,1530.1448920316957,1530.1448920316957,481.37305,100,1.0
189872.0913266477,100.0,,1.0,0.01,1.0,1.0,189872.0913266477,157.35,3.5044917e-18,1563.1818,100.0,0.009999998,0.01,1563.1817895332995,1299.7605,1563.1817895332995,1563.1817895332995,433.55896,100,1.0
259966.26206074256,100.0,,1.0,0.01,1.0,1.0,259966.26206074256,153.45,3.5044917e-18,1524.142,100.0,0.009999998,0.01,1524.142092303902,1245.5713,1524.142092303902,1524.142092303902,507.3131,100,1.0
263187.87012118526,100.0,,1.0,0.01,1.0,1.0,263187.87012118526,148.7,3.5044917e-18,1476.656,100.0,0.009999998,0.01,1476.655909786747,1225.8569,1476.655909786747,1476.655909786747,510.44687,100,1.0
196703.25856980935,100.0,,1.0,0.01,1.0,1.0,196703.25856980935,147.65,3.5044917e-18,1466.1351,100.0,0.009999998,0.01,1466.1352060536624,1219.5443,1466.1352060536624,1466.1352060536624,441.28928,100,1.0
259858.75741802697,100.0,,1.0,0.01,1.0,1.0,259858.75741802697,152.32,3.5044917e-18,1512.8383,100.0,0.009999998,0.01,1512.838219185031,1256.99,1512.838219185031,1512.838219185031,507.2082,100,1.0
343636.5287969814,100.0,,1.0,0.01,1.0,1.0,343636.5287969814,152.63,3.5044917e-18,1515.9362,100.0,0.009999998,0.01,1515.9362790011955,1173.4003,1515.9362790011955,1515.9362790011955,583.2668,100,1.0
183301.67009766956,100.0,,1.0,0.01,1.0,1.0,183301.67009766956,159.53,3.5044917e-18,1584.9673,100.0,0.009999998,0.01,1584.9673197991704,1324.0691,1584.9673197991704,1584.9673197991704,425.99136,100,1.0
270914.5569770707,100.0,,1.0,0.01,1.0,1.0,270914.5569770707,150.92,3.5044917e-18,1498.8877,100.0,0.009999998,0.01,1498.8876770765967,1255.6635,1498.8876770765967,1498.8876770765967,517.8855,100,1.0
248320.0287483306,100.0,,1.0,0.01,1.0,1.0,248320.0287483306,154.01,3.5044917e-18,1529.7389,100.0,0.009999998,0.01,1529.7388478765001,1250.3259,1529.7388478765001,1529.7388478765001,495.81934,100,1.0
264276.35707670293,100.0,,1.0,0.01,1.0,1.0,264276.35707670293,149.41,3.5044917e-18,1483.7375,100.0,0.009999998,0.01,1483.7375985438339,1110.0614,1483.7375985438339,1483.7375985438339,511.50128,100,1.0
230108.90921215367,100.0,,1.0,0.01,1.0,1.0,230108.90921215367,145.38,3.5044917e-18,1443.4362,100.0,0.009999998,0.01,1443.4362357930193,1230.51,1443.4362357930193,1443.4362357930193,477.29218,100,1.0
257404.71371768237,100.0,,1.0,0.01,1.0,1.0,257404.71371768237,157.58,3.5044917e-18,1565.4847,100.0,0.009999998,0.01,1565.4848052758434,1275.971,1565.4848052758434,1565.4848052758434,504.80753,100,1.0
255978.2567235423,100.0,,1.0,0.01,1.0,1.0,255978.2567235423,148.99,3.5044917e-18,1479.5475,100.0,0.009999998,0.01,1479.5475597875172,1162.2605,1479.5475597875172,1479.5475597875172,503.40686,100,1.0
247864.48809418772,100.0,,1.0,0.01,1.0,1.0,247864.48809418772,152.17,3.5044917e-18,1511.3685,100.0,0.009999998,0.01,1511.3684173759207,1263.9363,1511.3684173759207,1511.3684173759207,495.36435,100,1.0
265242.96185888536,100.0,,1.0,0.01,1.0,1.0,265242.96185888536,155.92,3.5044917e-18,1548.8749,100.0,0.009999998,0.01,1548.8749001610738,1275.3519,1548.8749001610738,1548.8749001610738,512.43585,100,1.0
195284.53851138958,100.0,,1.0,0.01,1.0,1.0,195284.53851138958,153.74,3.5044917e-18,1527.0531,100.0,0.009999998,0.01,1527.0531967711413,1283.8287,1527.0531967711413,1527.0531967711413,439.69498,100,1.0
307694.2271220944,100.0,,1.0,0.01,1.0,1.0,307694.2271220944,155.02,3.5044917e-18,1539.8888,100.0,0.009999998,0.01,1539.8887200870768,1273.0991,1539.8887200870768,1539.8887200870768,551.9214,100,1.0
256698.8550401488,100.0,,1.0,0.01,1.0,1.0,256698.8550401488,150.52,3.5044917e-18,1494.8424,100.0,0.009999998,0.01,1494.8424158098362,1235.6274,1494.8424158098362,1494.8424158098362,504.11493,100,1.0
192951.83603038834,100.0,,1.0,0.01,1.0,1.0,192951.83603038834,159.28,3.5044917e-18,1582.4878,100.0,0.009999998,0.01,1582.4878097537567,1358.6206,1582.4878097537567,1582.4878097537567,437.061,100,1.0
233505.6315998069,100.0,,1.0,0.01,1.0,1.0,233505.6315998069,153.9,3.5044917e-18,1528.6656,100.0,0.009999998,0.01,1528.6655960956746,1289.649,1528.6655960956746,1528.6655960956746,480.802,100,1.0
334991.3294526848,100.0,,1.0,0.01,1.0,1.0,334991.3294526848,161.64,3.5044917e-18,1606.1863,100.0,0.009999998,0.01,1606.1863500449886,1185.3772,1606.1863500449886,1606.1863500449886,575.8832,100,1.0
171393.42835061776,100.0,,1.0,0.01,1.0,1.0,171393.42835061776,152.95,3.5044917e-18,1519.1499,100.0,0.009999998,0.01,1519.1499284109263,1289.3918,1519.1499284109263,1519.1499284109263,411.92172,100,1.0
331118.02074303286,100.0,,1.0,0.01,1.0,1.0,331118.02074303286,148.76,3.5044917e-18,1477.225,100.0,0.009999998,0.01,1477.2249925745948,1182.6637,1477.2249925745948,1477.2249925745948,572.5442,100,1.0
267093.61316786846,100.0,,1.0,0.01,1.0,1.0,267093.61316786846,150.91,3.5044917e-18,1498.7313,100.0,0.009999998,0.01,1498.73137122545,1196.594,1498.73137122545,1498.73137122545,514.22046,100,1.0
211465.12752902223,100.0,,1.0,0.01,1.0,1.0,211465.12752902223,154.55,3.5044917e-18,1535.1407,100.0,0.009999998,0.01,1535.1407518005933,1252.3601,1535.1407518005933,1535.1407518005933,457.5483,100,1.0
310762.24544419924,100.0,,1.0,0.01,1.0,1.0,310762.24544419924,159.83,3.5044917e-18,1588.0085,100.0,0.009999998,0.01,1588.008446239066,1288.3959,1588.008446239066,1588.008446239066,554.66626,100,1.0
266079.3869821762,100.0,,1.0,0.01,1.0,1.0,266079.3869821762,153.5,3.5044917e-18,1524.6394,100.0,0.009999998,0.01,1524.6393982456423,1238.4933,1524.6393982456423,1524.6393982456423,513.2432,100,1.0
292225.9218101428,100.0,,1.0,0.01,1.0,1.0,292225.9218101428,158.61,3.5044917e-18,1575.7363,100.0,0.009999998,0.01,1575.7363453191342,1272.7574,1575.7363453191342,1575.7363453191342,537.86957,100,1.0
175706.20077701763,100.0,,1.0,0.01,1.0,1.0,175706.20077701763,151.65,3.5044917e-18,1506.1503,100.0,0.009999998,0.01,1506.150302737145,1274.71,1506.150302737145,1506.150302737145,417.0721,100,1.0
191154.53339849206,100.0,,1.0,0.01,1.0,1.0,191154.53339849206,147.91,3.5044917e-18,1468.7437,100.0,0.009999998,0.01,1468.74369444473,1241.5101,1468.74369444473,1468.74369444473,435.0207,100,1.0
234777.31798053184,100.0,,1.0,0.01,1.0,1.0,234777.31798053184,155.69,3.5044917e-18,1546.5608,100.0,0.009999998,0.01,1546.5609008921103,1255.3657,1546.5609008921103,1546.5609008921103,482.10947,100,1.0
198159.8027313362,100.0,,1.0,0.01,1.0,1.0,198159.8027313362,152.54,3.5044917e-18,1515.0386,100.0,0.009999998,0.01,1515.0385415388096,1210.3777,1515.0385415388096,1515.0385415388096,442.92007,100,1.0
190559.41739473466,100.0,,1.0,0.01,1.0,1.0,190559.41739473466,149.38,3.5044917e-18,1483.4551,100.0,0.009999998,0.01,1483.4551222139316,1253.6982,1483.4551222139316,1483.4551222139316,434.343,100,1.0
217474.5166278584,100.0,,1.0,0.01,1.0,1.0,217474.5166278584,153.41,3.5044917e-18,1523.78,100.0,0.009999998,0.01,1523.7801992915133,1250.2571,1523.7801992915133,1523.7801992915133,464.00403,100,1.0
195824.04435013697,100.0,,1.0,0.01,1.0,1.0,195824.04435013697,144.7,3.5044917e-18,1436.6285,100.0,0.009999998,0.01,1436.6286560529502,1195.9286,1436.6286560529502,1436.6286560529502,440.30194,100,1.0
307299.7690696088,100.0,,1.0,0.01,1.0,1.0,307299.7690696088,158.29,3.5044917e-18,1572.5858,100.0,0.009999998,0.01,1572.5858665906187,1225.845,1572.5858665906187,1572.5858665906187,551.5675,100,1.0
293596.4957284913,100.0,,1.0,0.01,1.0,1.0,293596.4957284913,149.24,3.5044917e-18,1482.0597,100.0,0.009999998,0.01,1482.0596726219187,1184.1296,1482.0596726219187,1482.0596726219187,539.1294,100,1.0
236434.60062358636,100.0,,1.0,0.01,1.0,1.0,236434.60062358636,155.86,3.5044917e-18,1548.2709,100.0,0.009999998,0.01,1548.2708751414966,1279.7986,1548.2708751414966,1548.2708751414966,483.80804,100,1.0
250239.8531729174,100.0,,1.0,0.01,1.0,1.0,250239.8531729174,163.34,3.5044917e-18,1623.0846,100.0,0.009999998,0.01,1623.0846698850219,1331.8892,1623.0846698850219,1623.0846698850219,497.7323,100,1.0
218304.12971293635,100.0,,1.0,0.01,1.0,1.0,218304.12971293635,155.42,3.5044917e-18,1543.8472,100.0,0.009999998,0.01,1543.8472322206223,1277.0576,1543.8472322206223,1543.8472322206223,464.88824,100,1.0
241969.73692957932,100.0,,1.0,0.01,1.0,1.0,241969.73692957932,157.14,3.5044917e-18,1561.0822,100.0,0.009999998,0.01,1561.0822431195877,1282.5107,1561.0822431195877,1561.0822431195877,489.43845,100,1.0
259492.8611213099,100.0,,1.0,0.01,1.0,1.0,259492.8611213099,157.79,3.5044917e-18,1567.5752,100.0,0.009999998,0.01,1567.5751763292053,1233.4556,1567.5751763292053,1567.5751763292053,506.851,100,1.0
347898.1902322126,100.0,,1.0,0.01,1.0,1.0,347898.1902322126,152.83,3.5044917e-18,1517.9495,100.0,0.009999998,0.01,1517.9494405043533,1270.5171,1517.9494405043533,1517.9494405043533,586.8724,100,1.0
255571.61034507895,100.0,,1.0,0.01,1.0,1.0,255571.61034507895,156.74,3.5044917e-18,1557.0823,100.0,0.009999998,0.01,1557.0823550631114,1218.7568,1557.0823550631114,1557.0823550631114,503.00684,100,1.0
187374.26222194883,100.0,,1.0,0.01,1.0,1.0,187374.26222194883,164.84,3.5044917e-18,1638.1061,100.0,0.009999998,0.01,1638.1060090972903,1404.9832,1638.1060090972903,1638.1060090972903,430.6977,100,1.0
245216.32576912656,100.0,,1.0,0.01,1.0,1.0,245216.32576912656,149.4,3.5044917e-18,1483.642,100.0,0.009999998,0.01,1483.6419975694378,1176.4556,1483.6419975694378,1483.6419975694378,492.71103,100,1.0
313260.15780617035,100.0,,1.0,0.01,1.0,1.0,313260.15780617035,151.43,3.5044917e-18,1503.9617,100.0,0.009999998,0.01,1503.9616884178383,1229.5981,1503.9616884178383,1503.9616884178383,556.8909,100,1.0
182061.17801213442,100.0,,1.0,0.01,1.0,1.0,182061.17801213442,152.2,3.5044917e-18,1511.643,100.0,0.009999998,0.01,1511.6429138455635,1259.1606,1511.6429138455635,1511.6429138455635,424.5475,100,1.0
217903.92425119592,100.0,,1.0,0.01,1.0,1.0,217903.92425119592,156.79,3.5044917e-18,1557.5791,100.0,0.009999998,0.01,1557.579082376066,1282.3733,1557.579082376066,1557.579082376066,464.4619,100,1.0
224174.13134582507,100.0,,1.0,0.01,1.0,1.0,224174.13134582507,150.04,3.5044917e-18,1490.0732,100.0,0.009999998,0.01,1490.073292251928,1251.0565,1490.073292251928,1490.073292251928,471.097,100,1.0
238893.72468824856,100.0,,1.0,0.01,1.0,1.0,238893.72468824856,147.24,3.5044917e-18,1462.0222,100.0,0.009999998,0.01,1462.022118445501,1196.0759,1462.022118445501,1462.022118445501,486.31757,100,1.0
