ESSClassic,VarRet,EpsThisIter,BatchSize,VarDiscRet,VanillaAvgRet,VarJ,SamplesThisIter,VarNormIw,MinNormIw,MaxVanillaIw,VarVanillaIw,AvgRet,AvgNormIw,Bound,AvgDiscRet,AvgEpLen,MaxNormIw,AvgVanillaIw,delta,MinVanillaIw,IterType,renyi2,ESSRenyi,J
1.99973846121,5628.4699416,3486,100,5628.4699416,130.949829239,22739.2,50000,7.78974e-07,,3.34704e+25,inf,130.949829239,1.59368e-06,481.66,130.949829239,14.3430866322,0.494332,1.07905e+20,0.7,,1,nan,nan,97492.2
2.00000012565,4906.84831532,3568,100,4906.84831532,127.898841788,20745.9,50000,7.78523e-07,,2.35066e+15,1.72072e+25,127.898841788,1.55705e-06,373.935,127.898841788,14.0134529148,0.5,7.32018e+09,0.7,,1,nan,nan,70587.2
1.99999877582,5791.24645163,3382,100,5791.24645163,135.043802069,19865.2,50000,8.20066e-07,,1.25594e+27,inf,135.043802069,1.64268e-06,482.453,135.043802069,14.7841513897,0.499612,4.12943e+21,0.7,,1,nan,nan,108234.0
2.00000096962,5636.70823014,3406,100,5636.70823014,134.079640914,26036.8,50000,8.1488e-07,,1.65628e+11,8.94907e+16,134.079640914,1.63111e-06,429.187,134.079640914,14.679976512,0.499794,540536.0,0.7,,1,nan,nan,72047.7
1.99999994201,6264.40099908,2732,100,6264.40099908,167.838575427,18317.9,50000,1.01675e-06,,1.02778e+19,4.29613e+32,167.838575427,2.03351e-06,399.872,167.838575427,18.3016105417,0.5,4.18001e+13,0.7,,1,nan,nan,83715.0
1.99984698161,8427.69318097,2274,100,8427.69318097,202.260327054,15773.6,50000,1.12533e-06,,7.19812e+09,2.53405e+14,202.260327054,2.44308e-06,472.842,202.260327054,21.9876868953,0.47968,36661.0,0.7,,1,nan,nan,101686.0
1.9994430658,9923.2930378,1740,100,9923.2930378,265.378386089,13479.2,50000,3.66161e-07,,2.3179e+06,4.15468e+07,265.378386089,3.19285e-06,515.371,265.378386089,28.7356321839,0.217602,34.0103,0.7,,1,nan,nan,97868.2
1.99999996408,11209.5544808,1776,100,11209.5544808,259.909259199,12629.8,50000,1.56405e-06,,6.34353e+23,inf,259.909259199,3.12813e-06,653.031,259.909259199,28.1531531532,0.499999,3.96868e+18,0.7,,1,nan,nan,116364.0
1.99920921832,9523.30988186,1592,100,9523.30988186,290.293144468,nan,50000,1.60961e-06,,6.17146e+08,2.65959e+12,290.293144468,3.48967e-06,nan,290.293144468,31.4070351759,0.48011,4485.71,0.7,,1,nan,nan,nan
1.99915689845,10793.5302183,1576,100,10793.5302183,293.372163812,16315.6,50000,1.56112e-06,,1.13146e+08,9.02993e+10,293.372163812,3.5251e-06,627.764,293.372163812,31.7258883249,0.470452,847.803,0.7,,1,nan,nan,118176.0
1.99999625231,13066.2584922,1444,100,13066.2584922,320.370990629,20803.3,50000,1.91837e-06,,6.42764e+22,inf,320.370990629,3.84734e-06,739.884,320.370990629,34.6260387812,0.499311,4.95268e+17,0.7,,1,nan,nan,133191.0
1.03211998102,19095.1283488,1374,100,19095.1283488,336.695767453,16617.1,50000,3.49832e-07,,3.68573e+06,2.14247e+08,336.695767453,4.04334e-06,716.294,336.695767453,36.3901018923,0.148935,100.062,0.7,,1,nan,nan,141255.0
1.99174685404,18938.6375567,1324,100,18938.6375567,349.397824576,11561.8,50000,2.40338e-07,,218257.0,449977.0,349.397824576,4.19604e-06,625.252,349.397824576,37.7643504532,0.159508,5.74148,0.7,,1,nan,nan,120690.0
2.00997342186,18221.2515712,1270,100,18221.2515712,364.47610298,14703.8,50000,5.52834e-07,,322806.0,918361.0,364.47610298,4.37445e-06,647.93,364.47610298,39.3700787402,0.250457,5.6381,0.7,,1,nan,nan,123318.0
1.99836885667,21305.5711576,1262,100,21305.5711576,366.760536001,14630.3,50000,3.048e-07,,270795.0,751740.0,366.760536001,4.40218e-06,700.425,366.760536001,39.6196513471,0.17243,6.91345,0.7,,1,nan,nan,136035.0
1.45953317843,27033.569631,1218,100,27033.569631,379.825552476,16909.1,50000,3.40089e-07,,625089.0,8.48113e+06,379.825552476,4.56121e-06,807.944,379.825552476,41.0509031199,0.125173,22.7777,0.7,,1,nan,nan,152565.0
1.72153512723,27799.1835675,1196,100,27799.1835675,386.870425449,16816.6,50000,5.09976e-07,,1.20943e+06,1.7212e+07,386.870425449,4.64511e-06,765.607,386.870425449,41.8060200669,0.20818,26.986,0.7,,1,nan,nan,148286.0
2.95461904575,26526.7932071,1186,100,26526.7932071,390.252615387,19317.5,50000,5.42248e-07,,2.1188e+06,4.97686e+07,390.252615387,4.68428e-06,755.664,390.252615387,42.1585160202,0.221162,44.8768,0.7,,1,nan,nan,150527.0
2.00290602117,25981.3331233,1212,100,25981.3331233,381.844294854,18188.7,50000,2.76915e-07,,451749.0,2.98574e+06,381.844294854,4.58379e-06,811.055,381.844294854,41.2541254125,0.137577,15.0514,0.7,,1,nan,nan,155907.0
2.00000004932,35573.9652879,1086,100,35573.9652879,426.151643217,22035.1,50000,2.5577e-06,,5.81074e+15,3.45453e+26,426.151643217,5.11561e-06,960.408,426.151643217,46.0405156538,0.499991,5.94521e+10,0.7,,1,nan,nan,197349.0
2.00000489754,32681.9816085,1236,100,32681.9816085,374.04623215,21438.8,50000,2.24515e-06,,4.99716e+10,2.24483e+16,374.04623215,4.49479e-06,815.669,374.04623215,40.4530744337,0.499752,449446.0,0.7,,1,nan,nan,165617.0
2.0000000093,25846.7030662,1180,100,25846.7030662,392.223470118,16959.2,50000,2.35404e-06,,6.13395e+15,3.54286e+26,392.223470118,4.7081e-06,801.589,392.223470118,42.3728813559,0.5,5.77585e+10,0.7,,1,nan,nan,148226.0
1.99999972074,38094.9980216,1050,100,38094.9980216,440.688620352,17991.2,50000,2.64244e-06,,2.05725e+09,4.47857e+13,440.688620352,5.291e-06,927.145,440.688620352,47.619047619,0.499712,21782.4,0.7,,1,nan,nan,170478.0
1.96609516137,31812.021393,1050,100,31812.021393,440.907608429,18200.5,50000,1.31092e-06,,1.4834e+06,2.36957e+07,440.907608429,5.29101e-06,820.663,440.907608429,47.619047619,0.348908,22.495,0.7,,1,nan,nan,165379.0
2.01924531284,33532.8442221,1008,100,33532.8442221,459.359192233,17497.5,50000,3.51761e-07,,252549.0,1.15561e+06,459.359192233,5.51146e-06,833.666,459.359192233,49.6031746032,0.139336,9.98961,0.7,,1,nan,nan,163425.0
2.02068163357,38720.9627965,928,100,38720.9627965,498.736132151,14518.2,50000,3.69227e-07,,154333.0,296974.0,498.736132151,5.98659e-06,874.998,498.736132151,53.8793103448,0.172086,5.36899,0.7,,1,nan,nan,172511.0
1.99779090427,41675.4740469,946,100,41675.4740469,489.31851773,18156.0,50000,1.69171e-06,,1.23693e+06,1.80014e+07,489.31851773,5.87268e-06,944.312,489.31851773,52.8541226216,0.379189,19.1569,0.7,,1,nan,nan,177843.0
1.9998459015,43275.2381252,956,100,43275.2381252,484.229681791,17171.7,50000,2.72155e-06,,5.06327e+07,2.98084e+10,484.229681791,5.81125e-06,908.898,484.229681791,52.3012552301,0.483805,608.178,0.7,,1,nan,nan,176189.0
1.80764884239,39227.2177698,956,100,39227.2177698,484.203876857,19638.0,50000,2.31724e-07,,384334.0,3.10774e+06,484.203876857,5.81125e-06,993.233,484.203876857,52.3012552301,0.104948,21.2817,0.7,,1,nan,nan,198028.0
2.00000290517,41637.1825236,902,100,41637.1825236,513.064329328,16485.3,50000,2.82757e-06,,1.02728e+07,1.30021e+09,513.064329328,6.15915e-06,923.723,513.064329328,55.4323725055,0.479062,132.075,0.7,,1,nan,nan,182275.0
2.04375854458,51728.5860802,826,100,51728.5860802,560.397678599,17490.6,50000,1.09557e-07,,55098.9,64397.1,560.397678599,6.72585e-06,1019.22,560.397678599,60.5326876513,0.071867,5.15657,0.7,,1,nan,nan,203423.0
1.99645286647,49579.4141436,868,100,49579.4141436,533.447290848,15332.4,50000,1.35449e-06,,579882.0,4.32523e+06,533.447290848,6.40041e-06,1007.27,533.447290848,57.6036866359,0.324506,11.4373,0.7,,1,nan,nan,193385.0
3.09078889668,48889.7160019,852,100,48889.7160019,543.661763506,18099.1,50000,2.68147e-08,,12773.8,16485.6,543.661763506,6.5206e-06,993.334,543.661763506,58.6854460094,0.0162913,5.11275,0.7,,1,nan,nan,197240.0
2.00000010856,55865.1160067,862,100,55865.1160067,537.066309691,22845.4,50000,3.22148e-06,,1.67717e+16,3.62577e+27,537.066309691,6.44496e-06,1157.65,537.066309691,58.0046403712,0.499924,2.16218e+11,0.7,,1,nan,nan,263584.0
1.99750967202,48571.9601444,968,100,48571.9601444,477.686939892,18180.2,50000,2.6742e-06,,4.43462e+09,2.26013e+14,477.686939892,5.73921e-06,1056.24,477.686939892,51.652892562,0.482377,52762.0,0.7,,1,nan,nan,208165.0
2.00099636746,45753.5790987,876,100,45753.5790987,528.626098135,21702.0,50000,3.05556e-06,,1.44022e+08,2.6312e+11,528.626098135,6.34196e-06,969.725,528.626098135,57.0776255708,0.490792,1861.04,0.7,,1,nan,nan,203489.0
1.97223869767,52868.409911,818,100,52868.409911,566.172017682,17408.9,50000,9.38936e-07,,633384.0,5.60529e+06,566.172017682,6.79163e-06,1030.15,566.172017682,61.1246943765,0.25923,16.5942,0.7,,1,nan,nan,205064.0
