ESSRenyi,renyi2,MinNormIw,delta,AvgEpLen,ESSClassic,BatchSize,VarNormIw,AvgNormIw,MaxNormIw,J,VarJ,SamplesThisIter,MinVanillaIw,VanillaAvgRet,AvgVanillaIw,VarRet,AvgRet,VarVanillaIw,AvgDiscRet,MaxVanillaIw,IterType,EpsThisIter,VarDiscRet,Bound
nan,nan,8.96953e-24,0.4,500.0,1.2894991899,100,1.09288e-07,5.52486e-05,0.0193309,8485.15,470.829,50000,4.98349e-19,16.7724918053,3.06962,298.176927453,16.7724918053,337.365,16.7724918053,1074.03,1,100,298.176927453,28.1972
nan,nan,8.74649e-23,0.4,500.0,1.0161350239,100,2.59441e-08,5.52486e-05,0.00226877,7154.61,251.014,50000,3.22638e-18,15.5255259164,2.038,290.536396678,15.5255259164,35.3024,15.5255259164,83.6897,1,100,290.536396678,26.6259
nan,nan,1.48146e-32,0.4,500.0,1.33712471006,100,2.90164e-08,5.52486e-05,0.00228066,6864.1,153.618,50000,7.36205e-28,17.5276475455,2.74555,199.51362125,17.5276475455,71.6574,17.5276475455,113.337,1,100,199.51362125,26.7391
nan,nan,,0.4,500.0,2.67166187404,100,5.04501e-08,5.52486e-05,0.0124489,8070.75,544.626,50000,,17.277348895,1.83641,260.400201725,17.277348895,55.7387,17.277348895,413.787,1,100,260.400201725,26.212
,inf,2.03211e-26,0.4,500.0,0.612482890617,100,1.8825e-08,5.52486e-05,0.00161779,7390.43,402.855,50000,6.70197e-22,18.2675578114,1.82212,300.241846154,18.2675578114,20.4761,18.2675578114,53.3554,1,100,300.241846154,26.7433
nan,nan,4.37395e-35,0.4,500.0,0.463825634345,100,1.92221e-08,5.52486e-05,0.00119949,7414.32,322.788,50000,1.25548e-30,19.8204148075,1.58583,272.857967585,19.8204148075,15.8369,19.8204148075,34.4296,1,100,272.857967585,27.8239
nan,nan,2.0592e-24,0.4,500.0,0.722557341732,100,1.64151e-08,5.52486e-05,0.00118256,7846.74,253.989,50000,4.99041e-20,24.27289028,1.33894,282.360144664,24.27289028,9.641,24.27289028,28.659,1,100,282.360144664,31.4938
nan,nan,7.98044e-19,0.4,500.0,0.700438319526,100,1.82334e-08,5.52486e-05,0.00147924,7741.03,349.227,50000,2.17496e-14,21.8916178877,1.50572,270.43338058,21.8916178877,13.543,21.8916178877,40.3147,1,100,270.43338058,28.953
nan,nan,1.02767e-21,0.4,500.0,1.24003373398,100,1.46961e-08,5.52486e-05,0.00128917,8260.23,213.839,50000,2.80858e-17,26.1380789968,1.50992,337.376160692,26.1380789968,10.9766,26.1380789968,35.2324,1,100,337.376160692,34.065
nan,nan,2.4398e-25,0.4,500.0,0.942479760734,100,1.3941e-08,5.52486e-05,0.00145642,7975.92,315.602,50000,4.92736e-21,25.5221845336,1.11579,305.195364858,25.5221845336,5.68609,25.5221845336,29.4135,1,100,305.195364858,31.2663
nan,nan,7.22365e-24,0.4,500.0,0.96897921171,100,1.26924e-08,5.52486e-05,0.00113002,8339.63,207.791,50000,1.69351e-19,27.4158575695,1.29525,344.714046523,27.4158575695,6.97603,27.4158575695,26.4921,1,100,344.714046523,35.1178
nan,nan,1.93859e-36,0.4,500.0,0.578691866231,100,1.9526e-08,5.52486e-05,0.00128947,9256.71,302.305,50000,5.98689e-32,28.45912981,1.70623,317.375512797,28.45912981,18.6228,28.45912981,39.8222,1,100,317.375512797,36.2116
nan,nan,5.30471e-28,0.4,500.0,0.936530962299,100,1.66781e-08,5.52486e-05,0.00140539,9593.31,265.846,50000,1.47852e-23,31.0924322686,1.53988,399.334711378,31.0924322686,12.9562,31.0924322686,39.1708,1,100,399.334711378,38.1956
nan,nan,2.97474e-20,0.4,500.0,1.03532290625,100,1.18258e-08,5.52486e-05,0.00115498,8399.42,222.028,50000,6.44317e-16,32.0093702296,1.19666,188.243926754,32.0093702296,5.54791,32.0093702296,25.0163,1,100,188.243926754,34.8046
nan,nan,1.43999e-20,0.4,500.0,0.805973005424,100,1.99688e-08,5.52486e-05,0.00135294,9982.83,279.902,50000,4.48901e-16,31.1525081028,1.72231,351.205264344,31.1525081028,19.4058,31.1525081028,42.1763,1,100,351.205264344,39.8657
nan,nan,3.57803e-25,0.4,500.0,1.04558057147,100,1.24708e-08,5.52486e-05,0.00105611,9402.71,229.631,50000,8.91849e-21,35.6759644188,1.37711,234.561377935,35.6759644188,7.74799,35.6759644188,26.3243,1,100,234.561377935,39.3499
nan,nan,1.24084e-22,0.4,500.0,0.956366427675,100,1.83395e-08,5.52486e-05,0.00127646,10424.0,249.802,50000,4.20517e-18,34.1771877994,1.87236,359.167308952,34.1771877994,21.0633,34.1771877994,43.259,1,100,359.167308952,42.9538
nan,nan,7.90928e-22,0.4,500.0,1.35641767827,100,8.83845e-09,5.52486e-05,0.000789434,9114.96,150.117,50000,1.55264e-17,36.4236173873,1.08457,254.367105094,36.4236173873,3.40601,36.4236173873,15.4971,1,100,254.367105094,40.3091
nan,nan,4.27991e-17,0.4,500.0,0.807387929432,100,1.30976e-08,5.52486e-05,0.000990859,10220.0,247.961,50000,1.0087e-12,36.9001768417,1.30211,312.896643056,36.9001768417,7.27522,36.9001768417,23.3528,1,100,312.896643056,42.3052
nan,nan,6.74031e-16,0.4,500.0,0.83142920976,100,6.31657e-09,5.52486e-05,0.000637331,10290.9,220.808,50000,1.34134e-11,43.9513097765,1.09946,253.488134159,43.9513097765,2.50149,43.9513097765,12.6831,1,100,253.488134159,44.8238
nan,nan,3.55193e-15,0.4,500.0,1.01074917213,100,6.14468e-09,5.52486e-05,0.000563294,9687.77,155.789,50000,6.38408e-11,42.6167786248,0.993015,217.091097299,42.6167786248,1.98503,42.6167786248,10.1244,1,100,217.091097299,42.9976
nan,nan,6.21877e-23,0.4,500.0,0.795901453458,100,9.49935e-09,5.52486e-05,0.00119094,10198.0,314.965,50000,1.26476e-18,39.8170472494,1.12363,265.969420932,39.8170472494,3.92916,39.8170472494,24.2209,1,100,265.969420932,41.0999
nan,nan,4.29938e-12,0.4,500.0,0.87506463123,100,5.38292e-09,5.52486e-05,0.000555915,10085.6,155.878,50000,7.92186e-08,45.4316177363,1.01799,188.266654978,45.4316177363,1.82751,45.4316177363,10.243,1,100,188.266654978,44.7118
nan,nan,5.32223e-14,0.4,500.0,0.924957456085,100,7.16254e-09,5.52486e-05,0.000854565,10744.0,297.145,50000,1.10678e-09,44.4640008994,1.14892,256.754427605,44.4640008994,3.09744,44.4640008994,17.7711,1,100,256.754427605,45.096
nan,nan,5.27217e-12,0.4,500.0,0.890967435666,100,5.9946e-09,5.52486e-05,0.000714936,10749.5,220.017,50000,9.21029e-08,46.6929633458,0.965173,258.93912869,46.6929633458,1.82948,46.6929633458,12.4897,1,100,258.93912869,46.2813
nan,nan,8.01245e-18,0.4,500.0,0.845698226809,100,7.89647e-09,5.52486e-05,0.000642744,10457.9,207.031,50000,1.71032e-13,44.296699064,1.17932,217.275146738,44.296699064,3.59796,44.296699064,13.7198,1,100,217.275146738,45.4076
nan,nan,2.23123e-12,0.4,500.0,0.929770979607,100,4.86473e-09,5.52486e-05,0.000470739,10705.0,140.845,50000,3.98011e-08,48.3254083332,0.985537,233.860575561,48.3254083332,1.54797,48.3254083332,8.39714,1,100,233.860575561,48.1139
nan,nan,6.50111e-14,0.4,500.0,0.850637098121,100,9.1922e-09,5.52486e-05,0.000793465,11086.4,227.866,50000,1.3509e-09,46.3802588601,1.14804,255.113777867,46.3802588601,3.96907,46.3802588601,16.4878,1,100,255.113777867,47.0023
nan,nan,7.37585e-15,0.4,500.0,1.02838610877,100,6.01631e-09,5.52486e-05,0.000686842,10805.6,267.288,50000,1.26921e-10,45.5752063959,0.950699,306.898593676,45.5752063959,1.78145,45.5752063959,11.8189,1,100,306.898593676,46.4533
nan,nan,1.40591e-17,0.4,500.0,0.927560692495,100,4.90933e-09,5.52486e-05,0.000491412,10840.5,172.592,50000,2.35712e-13,48.7654708061,0.926289,227.517295599,48.7654708061,1.37998,48.7654708061,8.23894,1,100,227.517295599,48.3585
nan,nan,7.31651e-15,0.4,500.0,0.94771114717,100,5.76799e-09,5.52486e-05,0.000493437,11545.8,161.954,50000,1.37747e-10,52.6873049869,1.04016,180.151849833,52.6873049869,2.04448,52.6873049869,9.2899,1,100,180.151849833,51.7462
nan,nan,4.2869e-13,0.4,500.0,0.99056628108,100,5.42614e-09,5.52486e-05,0.000530498,11575.3,192.223,50000,7.49117e-09,52.0895943101,0.965444,221.083956987,52.0895943101,1.65692,52.0895943101,9.27022,1,100,221.083956987,51.4674
nan,nan,1.80059e-14,0.4,500.0,0.849607673184,100,4.63208e-09,5.52486e-05,0.000481108,11713.2,166.492,50000,3.35221e-10,54.3626692507,1.02858,204.849557559,54.3626692507,1.6055,54.3626692507,8.95694,1,100,204.849557559,52.07
nan,nan,3.62668e-11,0.4,500.0,0.94617503661,100,4.01801e-09,5.52486e-05,0.000530656,11317.3,190.536,50000,6.43201e-07,53.7805324541,0.979848,160.400878419,53.7805324541,1.26382,53.7805324541,9.41132,1,100,160.400878419,50.5353
nan,nan,1.02509e-11,0.4,500.0,0.88398473006,100,4.7359e-09,5.52486e-05,0.000409336,12196.7,169.944,50000,1.77844e-07,56.0814427551,0.958513,266.285235509,56.0814427551,1.42546,56.0814427551,7.1016,1,100,266.285235509,55.4261
nan,nan,9.61329e-11,0.4,500.0,1.37681559181,100,3.25328e-09,5.52486e-05,0.000407596,11140.7,130.849,50000,1.71743e-06,53.5131872787,0.987026,193.814580204,53.5131872787,1.03833,53.5131872787,7.28177,1,100,193.814580204,51.1106
nan,nan,9.34123e-11,0.4,500.0,0.919878984433,100,3.55383e-09,5.52486e-05,0.000418183,11874.9,166.956,50000,1.70334e-06,56.7771019479,1.00744,161.87634877,56.7771019479,1.18165,56.7771019479,7.62541,1,100,161.87634877,53.539
nan,nan,6.03788e-14,0.4,500.0,0.942428483561,100,5.22497e-09,5.52486e-05,0.000477447,11426.7,161.208,50000,1.07513e-09,52.7450316385,0.983782,182.58178173,52.7450316385,1.65668,52.7450316385,8.50164,1,100,182.58178173,51.2297
nan,nan,2.00828e-12,0.4,500.0,1.13250398638,100,4.08432e-09,5.52486e-05,0.000460666,11720.8,150.884,50000,3.26432e-08,54.6613140646,0.898027,198.108149159,54.6613140646,1.07909,54.6613140646,7.4878,1,100,198.108149159,53.1955
nan,nan,1.22102e-10,0.4,500.0,1.24999285764,100,3.15763e-09,5.52486e-05,0.000335848,12124.3,115.277,50000,2.07337e-06,59.6875942305,0.938155,136.581794831,59.6875942305,0.910474,59.6875942305,5.7029,1,100,136.581794831,56.1804
nan,nan,9.45389e-12,0.4,500.0,1.10698745954,100,4.94012e-09,5.52486e-05,0.000503929,12697.2,170.819,50000,1.78977e-07,59.2334180402,1.04594,189.616675413,59.2334180402,1.77055,59.2334180402,9.54014,1,100,189.616675413,57.1633
nan,nan,7.24546e-11,0.4,500.0,1.06850357604,100,3.04126e-09,5.52486e-05,0.000302952,12187.2,123.844,50000,1.20605e-06,59.3012696382,0.919648,197.54103552,59.3012696382,0.842662,59.3012696382,5.04282,1,100,197.54103552,56.5376
nan,nan,5.12158e-12,0.4,500.0,0.924491044276,100,3.45614e-09,5.52486e-05,0.000399087,12333.7,173.818,50000,8.9164e-08,58.7877607508,0.961849,213.396548212,58.7877607508,1.04752,58.7877607508,6.94789,1,100,213.396548212,55.902
nan,nan,1.37258e-10,0.4,500.0,0.981429382258,100,2.31769e-09,5.52486e-05,0.000301442,12053.7,126.934,50000,2.33124e-06,60.8905702778,0.938364,103.619878704,60.8905702778,0.668583,60.8905702778,5.11981,1,100,103.619878704,55.7511
nan,nan,1.66931e-11,0.4,500.0,1.00324314963,100,3.23226e-09,5.52486e-05,0.000441139,12211.7,152.322,50000,2.98296e-07,59.3092963055,0.987262,169.447876919,59.3092963055,1.03212,59.3092963055,7.88291,1,100,169.447876919,55.9323
nan,nan,6.11722e-11,0.4,500.0,1.27720860467,100,2.52458e-09,5.52486e-05,0.000352485,12514.6,134.313,50000,1.06349e-06,62.1452863789,0.96051,196.900881464,62.1452863789,0.763043,62.1452863789,6.12803,1,100,196.900881464,57.9589
nan,nan,1.57896e-11,0.4,500.0,0.980149704569,100,5.14378e-09,5.52486e-05,0.000504609,12011.8,160.035,50000,2.6763e-07,55.3782231488,0.936455,210.419569852,55.3782231488,1.47779,55.3782231488,8.55303,1,100,210.419569852,54.5018
nan,nan,6.07666e-11,0.4,500.0,0.809537451507,100,3.883e-09,5.52486e-05,0.000394507,12383.3,169.378,50000,1.09851e-06,60.0700578709,0.99876,129.054659841,60.0700578709,1.26896,60.0700578709,7.13173,1,100,129.054659841,55.817
nan,nan,5.55616e-12,0.4,500.0,1.10115978813,100,2.8699e-09,5.52486e-05,0.000355383,12091.8,122.471,50000,9.09775e-08,58.1776709827,0.904651,259.88980126,58.1776709827,0.769459,58.1776709827,5.81911,1,100,259.88980126,55.7208
nan,nan,4.34691e-11,0.4,500.0,1.18922715381,100,2.8641e-09,5.52486e-05,0.000344814,12423.1,129.097,50000,7.85889e-07,61.9971340659,0.998854,108.663320589,61.9971340659,0.93616,61.9971340659,6.23399,1,100,108.663320589,57.3856
nan,nan,3.03095e-12,0.4,500.0,0.820881211034,100,3.41308e-09,5.52486e-05,0.000360763,12969.1,166.877,50000,5.35241e-08,63.0889649946,0.975646,155.746099186,63.0889649946,1.06436,63.0889649946,6.37079,1,100,155.746099186,59.1336
nan,nan,2.04932e-11,0.4,500.0,0.980881751833,100,2.97979e-09,5.52486e-05,0.000383209,12120.2,149.089,50000,3.56631e-07,59.612956887,0.961456,155.024290968,59.612956887,0.902405,59.612956887,6.66874,1,100,155.024290968,55.3532
nan,nan,3.74619e-10,0.4,500.0,0.823836317099,100,2.53368e-09,5.52486e-05,0.000384996,12329.3,174.786,50000,6.5212e-06,60.7154247614,0.961742,187.175529206,60.7154247614,0.767761,60.7154247614,6.70184,1,100,187.175529206,55.9291
nan,nan,2.2207e-11,0.4,500.0,0.873893351016,100,2.72205e-09,5.52486e-05,0.000336199,12846.2,131.872,50000,3.96701e-07,63.7957666653,0.986951,141.347144976,63.7957666653,0.868649,63.7957666653,6.00579,1,100,141.347144976,59.3921
nan,nan,1.09439e-10,0.4,500.0,0.780710411819,100,3.35381e-09,5.52486e-05,0.000344016,12916.6,156.682,50000,1.81237e-06,62.6230028573,0.914944,181.098793173,62.6230028573,0.919782,62.6230028573,5.69707,1,100,181.098793173,59.1795
nan,nan,1.12721e-10,0.4,500.0,1.0728518067,100,2.64505e-09,5.52486e-05,0.000392895,12754.1,168.318,50000,1.847e-06,62.6797430094,0.905276,200.337224425,62.6797430094,0.710154,62.6797430094,6.43777,1,100,200.337224425,58.0397
nan,nan,2.1873e-09,0.4,500.0,1.00894426118,100,2.43645e-09,5.52486e-05,0.000348965,13134.8,132.561,50000,3.99918e-05,66.4747874496,1.01015,106.951170351,66.4747874496,0.81449,66.4747874496,6.38037,1,100,106.951170351,60.5224
nan,nan,9.92808e-10,0.4,500.0,1.08432551468,100,2.75301e-09,5.52486e-05,0.000363077,13235.4,144.334,50000,1.84975e-05,66.1290941294,1.02936,134.863551127,66.1290941294,0.955656,66.1290941294,6.76466,1,100,134.863551127,60.8717
nan,nan,5.8672e-11,0.4,500.0,0.968307323756,100,3.11215e-09,5.52486e-05,0.000390648,13625.9,145.063,50000,1.11828e-06,66.6731678699,1.05303,198.004968019,66.6731678699,1.13058,66.6731678699,7.4457,1,100,198.004968019,62.5996
nan,nan,1.30265e-09,0.4,500.0,0.896442087303,100,2.28376e-09,5.52486e-05,0.000292758,13087.3,132.557,50000,2.08111e-05,64.7827203125,0.882651,203.040870744,64.7827203125,0.58289,64.7827203125,4.6771,1,100,203.040870744,60.5085
nan,nan,1.35657e-10,0.4,500.0,1.13505299398,100,2.90374e-09,5.52486e-05,0.000316438,13438.0,121.563,50000,2.38558e-06,66.9014786807,0.971565,138.129057876,66.9014786807,0.897964,66.9014786807,5.56467,1,100,138.129057876,62.5276
nan,nan,3.22197e-11,0.4,500.0,0.900890518528,100,2.56337e-09,5.52486e-05,0.0002876,13094.1,131.558,50000,5.46023e-07,65.4531817144,0.936292,135.228074052,65.4531817144,0.736192,65.4531817144,4.87393,1,100,135.228074052,60.6259
nan,nan,4.50743e-10,0.4,500.0,0.904974293369,100,2.53152e-09,5.52486e-05,0.000303088,13653.3,146.032,50000,8.42564e-06,68.7790959252,1.03275,110.272081755,68.7790959252,0.884565,68.7790959252,5.66556,1,100,110.272081755,62.8591
nan,nan,1.88358e-12,0.4,500.0,1.25370941324,100,3.46045e-09,5.52486e-05,0.000371562,13516.0,133.862,50000,3.52819e-08,66.3977951891,1.03488,148.999990114,66.3977951891,1.21413,66.3977951891,6.95983,1,100,148.999990114,62.5383
nan,nan,2.3635e-09,0.4,500.0,0.933119989131,100,1.55672e-09,5.52486e-05,0.000207866,13760.4,99.2395,50000,3.97386e-05,70.9435951703,0.928921,133.624254132,70.9435951703,0.440072,70.9435951703,3.49495,1,100,133.624254132,64.8936
nan,nan,1.07351e-11,0.4,500.0,0.954549139428,100,2.83333e-09,5.52486e-05,0.000357703,13624.3,157.286,50000,1.84878e-07,66.7324498435,0.951481,205.017376956,66.7324498435,0.840337,66.7324498435,6.16028,1,100,205.017376956,62.1651
nan,nan,1.20495e-11,0.4,500.0,0.943032642585,100,2.87094e-09,5.52486e-05,0.000302645,13528.9,129.799,50000,2.03862e-07,66.7305186244,0.934735,176.049992889,66.7305186244,0.821786,66.7305186244,5.12036,1,100,176.049992889,62.8313
nan,nan,1.10319e-10,0.4,500.0,1.10581821851,100,2.17822e-09,5.52486e-05,0.000255512,13617.7,106.841,50000,1.9938e-06,69.3793981953,0.998506,118.982204928,69.3793981953,0.711476,69.3793981953,4.61785,1,100,118.982204928,63.8517
nan,nan,8.77825e-08,0.4,500.0,1.05942707572,100,1.81566e-09,5.52486e-05,0.000269259,13774.9,104.387,50000,0.00162112,70.8663266699,1.0203,98.0611244807,70.8663266699,0.619222,70.8663266699,4.97252,1,100,98.0611244807,64.4552
nan,nan,9.55379e-09,0.4,500.0,1.01030962953,100,2.13062e-09,5.52486e-05,0.000341004,13626.3,142.79,50000,0.00016113,68.5761393318,0.931799,196.060579343,68.5761393318,0.606048,68.5761393318,5.75122,1,100,196.060579343,62.5738
nan,nan,2.05044e-09,0.4,500.0,1.10991427762,100,2.37757e-09,5.52486e-05,0.000289615,13501.2,124.11,50000,3.51998e-05,68.5393919223,0.948449,113.07055002,68.5393919223,0.70068,68.5393919223,4.9718,1,100,113.07055002,63.0018
nan,nan,2.35211e-08,0.4,500.0,0.799167417651,100,1.41169e-09,5.52486e-05,0.000243282,13270.5,103.731,50000,0.000394564,68.6122691097,0.926789,115.806326697,68.6122691097,0.397244,68.6122691097,4.08103,1,100,115.806326697,61.8713
nan,nan,4.19502e-09,0.4,500.0,1.46108872333,100,2.22008e-09,5.52486e-05,0.000327534,13921.2,110.771,50000,7.45429e-05,70.8943565665,0.981734,108.081800436,70.8943565665,0.700991,70.8943565665,5.82008,1,100,108.081800436,64.9557
nan,nan,8.21331e-09,0.4,500.0,0.940058546533,100,1.99906e-09,5.52486e-05,0.000264642,14013.4,122.879,50000,0.000145215,70.9789168309,0.97682,164.732914412,70.9789168309,0.624901,70.9789168309,4.67899,1,100,164.732914412,65.3025
nan,nan,9.8565e-10,0.4,500.0,1.00399838893,100,1.81216e-09,5.52486e-05,0.000277858,14177.7,107.426,50000,1.68666e-05,72.045629968,0.945422,175.373904021,72.045629968,0.530647,72.045629968,4.75475,1,100,175.373904021,66.5814
nan,nan,1.3935e-08,0.4,500.0,0.818860461335,100,1.6332e-09,5.52486e-05,0.00022272,14009.3,114.076,50000,0.000251939,72.2631061727,0.998875,123.098976795,72.2631061727,0.533849,72.2631061727,4.02669,1,100,123.098976795,65.6053
nan,nan,2.58956e-08,0.4,500.0,1.00875004847,100,2.11053e-09,5.52486e-05,0.000283106,13992.0,125.981,50000,0.000447159,71.265491902,0.95402,114.205063428,71.265491902,0.62931,71.265491902,4.8886,1,100,114.205063428,65.0595
nan,nan,2.06975e-08,0.4,500.0,1.03150525063,100,2.35328e-09,5.52486e-05,0.000289799,13880.8,134.56,50000,0.000362961,69.0871923532,0.968867,259.737036309,69.0871923532,0.7237,69.0871923532,5.08206,1,100,259.737036309,64.5468
nan,nan,3.36101e-08,0.4,500.0,0.889300133277,100,1.30023e-09,5.52486e-05,0.000215862,14119.0,101.643,50000,0.000597156,73.7329788599,0.981612,87.6471659764,73.7329788599,0.410445,73.7329788599,3.83526,1,100,87.6471659764,66.2763
nan,nan,2.17151e-07,0.4,500.0,0.958692900909,100,9.91562e-10,5.52486e-05,0.000197211,13811.8,88.7911,50000,0.00378454,73.1320553162,0.962879,60.4592287357,73.1320553162,0.301176,73.1320553162,3.43702,1,100,60.4592287357,65.1362
nan,nan,4.54428e-09,0.4,500.0,0.991892747897,100,1.79669e-09,5.52486e-05,0.000243563,14257.1,109.207,50000,7.68203e-05,72.5220427476,0.93397,184.649234998,72.5220427476,0.513448,72.5220427476,4.1174,1,100,184.649234998,67.229
nan,nan,2.38932e-09,0.4,500.0,0.931510532887,100,1.60248e-09,5.52486e-05,0.000200491,13991.3,101.697,50000,3.99847e-05,72.1480110261,0.924573,129.682280511,72.1480110261,0.448777,72.1480110261,3.35517,1,100,129.682280511,65.9761
nan,nan,1.51249e-07,0.4,500.0,0.946441851329,100,1.33606e-09,5.52486e-05,0.000207255,14503.1,105.771,50000,0.00265748,75.8199401401,0.970732,86.7318822792,75.8199401401,0.412461,75.8199401401,3.64153,1,100,86.7318822792,68.2559
nan,nan,1.98031e-07,0.4,500.0,0.805339929558,100,9.72071e-10,5.52486e-05,0.000178189,14146.0,89.1965,50000,0.00340918,74.7483395858,0.951126,78.8790575946,74.7483395858,0.288092,74.7483395858,3.0676,1,100,78.8790575946,66.7964
nan,nan,3.00842e-07,0.4,500.0,0.785250171067,100,1.08267e-09,5.52486e-05,0.000184867,14420.5,92.4082,50000,0.00511038,75.9096495486,0.938505,91.8408114833,75.9096495486,0.31241,75.9096495486,3.14032,1,100,91.8408114833,68.2185
nan,nan,1.32816e-07,0.4,500.0,0.804093036618,100,1.01052e-09,5.52486e-05,0.000171276,14235.9,86.729,50000,0.00233298,74.9800906961,0.970473,105.089137229,74.9800906961,0.311794,74.9800906961,3.00857,1,100,105.089137229,67.391
nan,nan,3.3947e-08,0.4,500.0,0.801288600922,100,1.36357e-09,5.52486e-05,0.000195478,14464.7,103.199,50000,0.000618547,75.8786839857,1.00668,71.6866719669,75.8786839857,0.452709,75.8786839857,3.56179,1,100,71.6866719669,68.0212
nan,nan,3.18701e-07,0.4,500.0,0.781161827355,100,1.1083e-09,5.52486e-05,0.000191471,14294.1,103.559,50000,0.00553691,75.0080111028,0.959855,96.5849476064,75.0080111028,0.334523,75.0080111028,3.3265,1,100,96.5849476064,67.2237
nan,nan,8.14504e-08,0.4,500.0,0.85532391381,100,8.1e-10,5.52486e-05,0.000170218,14600.4,78.8885,50000,0.0014007,77.7510191981,0.950107,65.8720724708,77.7510191981,0.239545,77.7510191981,2.92724,1,100,65.8720724708,69.1367
