VarRet,ESSClassic,MinVanillaIw,MaxNormIw,AvgEpLen,AvgRet,VanillaAvgRet,ESSRenyi,Bound,eRenyi2,J,AvgDiscRet,BatchSize,MinNormIw,AvgNormIw,VarVanillaIw,AvgVanillaIw,VarJ,MaxVanillaIw,VarNormIw,VarDiscRet
20303.509650496173,1.3684416847477159,,0.8525692,12.07,110.63623599888264,110.63623599888264,3.3873112409427084,435.27255,29.52194,874.0544,110.63623599888264,100,,0.010000002,60.44434,0.91117257,777.04956,77.68377,0.0072803865,20303.509650496173
237432.72345815907,1.255414623548471,,0.89103806,38.77,377.5568455844234,377.5568455844234,3.571035710561442,1387.2021,28.00308,2669.5547,377.5568455844234,100,,0.010000002,67.43536,0.9212944,1971.722,82.090836,0.007944947,237432.72345815907
627143.3855542996,1.1503764257625242,,0.9310787,86.89,858.6428373917938,858.6428373917938,3.2261303960004173,2176.76,30.996887,4294.6284,858.6428373917938,100,,0.01,31.451385,0.6019633,2686.942,56.047516,0.008679605,627143.3855542996
1642116.363317684,6.472875490730603,5.787543e-13,0.30287403,234.64,2337.094118658305,2337.094118658305,13.280964823509594,3333.7114,7.5295734,4488.4185,2337.094118658305,100,4.4463123e-15,0.010000002,24.728264,1.30165,2211.8564,39.4236,0.0014595037,1642116.363317684
1295400.460009987,26.209558672119723,1.01756765e-13,0.06888247,365.9,3651.530260356854,3651.530260356854,26.755167075949377,3898.2856,3.7375958,4711.833,3651.530260356854,100,1.0617568e-15,0.010000002,2.6120512,0.9583811,724.6877,6.6015663,0.000284384,1295400.460009987
363979.48985928815,78.93959772583212,0.03516294,0.020619374,479.51,4792.787271932958,4792.787271932958,80.5144102478163,4458.151,1.2420137,4927.126,4792.787271932958,100,0.00036518753,0.01,0.24984749,0.9628735,201.79248,1.985385,2.6948619e-05,363979.48985928815
91937.88500583635,96.26132400789146,0.28849116,0.013738085,494.85,4947.566717881078,4947.566717881078,95.66994845852875,4544.095,1.0452603,4974.323,4947.566717881078,100,0.00283057,0.010000002,0.04075216,1.0191981,121.55608,1.400183,3.923137e-06,91937.88500583635
250950.6714557051,92.71949349069578,0.16154797,0.014704746,491.35,4912.319753351047,4912.319753351047,92.67527316122849,4532.086,1.0790365,4969.21,4912.319753351047,100,0.0016064413,0.01,0.080209844,1.0056263,133.81145,1.4787481,7.931481e-06,250950.6714557051
23712.312052693775,98.52576389364032,0.5682547,0.012056369,497.32,4972.4206763538905,4972.4206763538905,98.5706297029312,4555.3174,1.014501,4979.168,4972.4206763538905,100,0.0056780917,0.01,0.0151377665,1.0007846,106.72796,1.206583,1.5114038e-06,23712.312052693775
33239.976929002165,96.76195951593519,0.45724347,0.012503997,496.37,4962.990164495058,4962.990164495058,96.64254848712609,4550.9062,1.0347409,4978.964,4962.990164495058,100,0.0045700315,0.010000002,0.033837266,1.0005258,101.83611,1.2510573,3.380171e-06,33239.976929002165
36960.933200197054,95.50353650434292,0.13082933,0.012657034,496.35,4962.735126029243,4962.735126029243,96.6385961185389,4558.0454,1.0347832,4986.112,4962.735126029243,100,0.0013290003,0.010000002,0.04608659,0.9844191,63.022915,1.2459826,4.755701e-06,36960.933200197054
2861.787041402647,99.9171220044964,0.92393386,0.010719965,499.15,4990.969949058242,4990.969949058242,99.88191974185943,4570.415,1.0011822,4991.474,4990.969949058242,100,0.009214113,0.01,0.00084242225,1.0027378,50.068836,1.0749314,8.378284e-08,2861.787041402647
2019.4540496411028,99.9143174246796,0.936404,0.01061899,499.35,4992.962351435166,4992.962351435166,99.91294578066935,4572.342,1.0008713,4993.3354,4992.962351435166,100,0.009354724,0.01,0.0008681083,1.0009959,42.10082,1.0629566,8.663821e-08,2019.4540496411028
279.7554793411534,99.97234504836794,0.9309915,0.010184653,499.81,4997.694783022881,4997.694783022881,99.97602084232155,4576.9473,1.0002398,4997.808,4997.694783022881,100,0.009324167,0.01,0.00027856382,0.99847144,15.61666,1.0169085,2.7941747e-08,279.7554793411534
6727.7983225401495,99.58230288570148,0.7958142,0.010838699,499.19,4991.523957080477,4991.523957080477,99.63494776255106,4571.5337,1.0036639,4993.1143,4991.523957080477,100,0.008056798,0.01,0.004133735,0.9877549,65.88311,1.0705978,4.2368617e-07,6727.7983225401495
4548.159180805082,99.66609522494066,0.8091163,0.010963574,499.05,4989.959995124087,4989.959995124087,99.58121465556395,4570.079,1.0042055,4991.7734,4989.959995124087,100,0.008082592,0.010000002,0.0033910107,1.0010604,54.76142,1.09752,3.383831e-07,4548.159180805082
7054.551637878405,99.14815315632632,0.43023834,0.01085902,499.17,4991.3525040231225,4991.3525040231225,99.18723911733066,4573.623,1.0081942,4996.1543,4991.3525040231225,100,0.004279522,0.01,0.008771459,1.005342,35.97313,1.0917029,8.6784894e-07,7054.551637878405
17585.994369724358,98.14651209880127,0.30153614,0.01189017,498.07,4980.144139435175,4980.144139435175,98.42175239970696,4565.59,1.0160356,4989.7607,4980.144139435175,100,0.003040501,0.010000002,0.018761458,0.9917318,70.20495,1.179186,1.9075596e-06,17585.994369724358
17913.20970605343,97.47026892974472,0.24880013,0.011809415,498.13,4980.840268630047,4980.840268630047,98.11168576594784,4567.8013,1.0192466,4992.642,4980.840268630047,100,0.002506145,0.010000003,0.02583769,0.9927603,54.367615,1.1723919,2.6215905e-06,17913.20970605343
176432.79944023505,96.09733790848449,0.15340978,0.0121070845,495.74,4956.960806953653,4956.960806953653,96.4728880575842,4563.959,1.0365607,4992.393,4956.960806953653,100,0.0015312441,0.009999999,0.041175064,1.0018636,65.205154,1.2129648,4.1022026e-06,176432.79944023505
0.02877679928922261,99.9999084589499,0.9992239,0.010025714,500.0,4999.821975770786,4999.821975770786,99.99998807907247,4579.012,1.0000001,4999.8228,4999.821975770786,100,0.009990971,0.01,6.32221e-07,1.000127,0.16876085,1.0026987,6.3206815e-11,0.02877679928922261
4306.09457577256,99.6336760489664,0.7522924,0.010987799,499.12,4990.781273099838,4990.781273099838,99.64426203258611,4570.7603,1.0035701,4992.3213,4990.781273099838,100,0.007505797,0.01,0.0037309488,1.0022819,54.30515,1.1012871,3.713981e-07,4306.09457577256
0.09495894180313201,99.99995422266014,0.99622464,0.010011488,500.0,4999.742221468855,4999.742221468855,99.99978542373924,4578.932,1.0000021,4999.743,4999.742221468855,100,0.009962462,0.01,4.919657e-07,0.9999784,0.3061227,1.0011271,4.919795e-11,0.09495894180313201
0.04598038834017656,99.99998474114749,0.99955547,0.0100014955,500.0,4999.812618703841,4999.812618703841,100.0,4579.003,1.0,4999.8135,4999.812618703841,100,0.009995597,0.01,1.3086641e-08,0.9999957,0.21334875,1.0001453,1.3085695e-12,0.04598038834017656
530.1366369715716,99.97655606637773,0.95035267,0.010320797,499.78,4997.4152997449155,4997.4152997449155,99.98353990690572,4576.639,1.0001646,4997.4844,4997.4152997449155,100,0.009507807,0.010000002,0.00023646095,0.9995498,22.217182,1.031615,2.3667392e-08,530.1366369715716
72976.30710930492,96.77052704020437,0.45490626,0.012847589,497.31,4972.725558036977,4972.725558036977,97.42718200222505,4560.9565,1.0264076,4987.287,4972.725558036977,100,0.0046137823,0.01,0.03277037,0.9859725,124.707695,1.266737,3.370945e-06,72976.30710930492
8684.248518112367,98.17447154038551,0.437896,0.011694144,498.66,4986.082549982492,4986.082549982492,98.68097288058033,4569.7075,1.0133666,4993.3213,4986.082549982492,100,0.004454561,0.01,0.018150501,0.9830284,42.884533,1.1495676,1.8782632e-06,8684.248518112367
144.80936584303353,99.96048891846807,0.8665438,0.0102474615,499.89,4998.585185408544,4998.585185408544,99.9620105159849,4577.855,1.00038,4998.7456,4998.585185408544,100,0.008665157,0.010000002,0.00039915653,1.0000325,10.389539,1.0247794,3.9913083e-08,144.80936584303353
0.14409774596260158,100.0,1.0,0.01,500.0,4999.682781698411,4999.682781698411,100.0,4578.8726,1.0,4999.683,4999.682781698411,100,0.01,0.009999998,,1.0,0.37768528,1.0,3.5044917e-18,0.14409774596260158
249976.69599913637,98.61072234716876,0.80233204,0.013757971,495.01,4949.768665256548,4949.768665256548,98.2402819671179,4533.8647,1.0179124,4958.4272,4949.768665256548,100,0.00801511,0.010000002,0.014259914,1.0010244,412.07742,1.3772064,1.4230744e-06,249976.69599913637
0.06622188251588437,99.99999237086317,0.99934363,0.010007199,500.0,4999.747201687647,4999.747201687647,99.99998807907247,4578.9375,1.0000001,4999.7476,4999.747201687647,100,0.0099931,0.01,7.9352475e-08,1.0000337,0.25595787,1.0007536,7.9348516e-12,0.06622188251588437
248.16224173921526,99.84946499005875,0.8146102,0.010391243,499.8,4997.588557749755,4997.588557749755,99.91394540601272,4576.974,1.0008613,4997.966,4997.588557749755,100,0.0081801545,0.01,0.0015099818,0.99583715,13.007266,1.0347986,1.522632e-07,248.16224173921526
1978.6009044883158,99.75502455397907,0.8086729,0.01062174,499.4,4993.567580434996,4993.567580434996,99.74892157565714,4573.3486,1.0025171,4994.6885,4993.567580434996,100,0.008091014,0.01,0.0024781486,0.99947035,36.469864,1.0616114,2.4807755e-07,1978.6009044883158
0.044348513204311144,99.99987792581308,0.99755645,0.010026736,500.0,4999.790074680987,4999.790074680987,99.99988079085256,4578.9805,1.0000012,4999.791,4999.790074680987,100,0.009975891,0.01,1.2442895e-06,0.99996734,0.20938706,1.0026408,1.244377e-10,0.044348513204311144
0.08006363073097002,99.99991988438248,0.99653894,0.010022228,500.0,4999.728835310223,4999.728835310223,99.99992847447743,4578.919,1.0000007,4999.7295,4999.728835310223,100,0.009966263,0.009999999,9.237099e-07,0.9999123,0.28137076,1.0021349,9.2386904e-11,0.08006363073097002
0.06400289436091448,99.99997711259913,0.99958223,0.010014058,500.0,4999.757147612097,4999.757147612097,100.0,4578.9473,1.0,4999.758,4999.757147612097,100,0.009995482,0.01,1.0629415e-07,1.000034,0.25170273,1.0014399,1.0628641e-11,0.06400289436091448
0.07668851636832505,99.99987413621568,0.9953209,0.010020988,500.0,4999.751694329591,4999.751694329591,99.99972581938579,4578.9414,1.0000027,4999.7524,4999.751694329591,100,0.00995154,0.01,1.4093405e-06,1.0001677,0.27489567,1.0022669,1.4088661e-10,0.07668851636832505
0.13473754275132302,100.0,1.0,0.01,500.0,4999.780614423469,4999.780614423469,100.0,4578.97,1.0,4999.781,4999.780614423469,100,0.01,0.009999998,,1.0,0.36520952,1.0,3.5044917e-18,0.13473754275132302
0.14092093435283284,99.99987030209141,0.9943301,0.010015161,500.0,4999.730320704988,4999.730320704988,99.99998807907247,4578.9204,1.0000001,4999.731,4999.730320704988,100,0.009943173,0.01,1.1201074e-06,1.0000129,0.37240723,1.001529,1.1200727e-10,0.14092093435283284
169.92051564786283,99.99031300649865,0.95870787,0.010192724,499.88,4998.449866771395,4998.449866771395,99.99072637735348,4577.6606,1.0000927,4998.4907,4998.449866771395,100,0.009593016,0.010000002,9.7549295e-05,0.9993811,12.580254,1.0186416,9.767016e-09,169.92051564786283
289.0487371127902,99.89517731809762,0.8200302,0.010322523,499.84,4998.056254831613,4998.056254831613,99.92989451536859,4577.4,1.0007015,4998.358,4998.056254831613,100,0.008220407,0.010000002,0.0010545523,0.99755424,13.931423,1.0297277,1.05972944e-07,289.0487371127902
0.08642096312478235,99.99988554682437,0.9963831,0.010021204,500.0,4999.729498553959,4999.729498553959,99.99974966111864,4578.9194,1.0000025,4999.7305,4999.729498553959,100,0.009964907,0.01,1.1541487e-06,0.99989206,0.29222217,1.0020123,1.1543907e-10,0.08642096312478235
49.28449658832982,99.98884150089398,0.94419146,0.010206076,499.94,4999.063497203214,4999.063497203214,99.99121504718187,4578.2656,1.0000879,4999.0947,4999.063497203214,100,0.009446366,0.010000002,0.00011237818,0.9995288,6.679009,1.0201267,1.1248419e-08,49.28449658832982
0.05636203843499152,100.00000381468602,0.9994343,0.01000266,500.0,4999.766204806329,4999.766204806329,100.0,4578.9565,1.0,4999.767,4999.766204806329,100,0.009994313,0.01,2.4977291e-08,1.000003,0.23617442,1.0002689,2.497663e-12,0.05636203843499152
0.06692391376275704,99.99987794620692,0.99729216,0.010026112,500.0,4999.746207990305,4999.746207990305,99.99991655356695,4578.9365,1.0000008,4999.747,4999.746207990305,100,0.009971581,0.010000002,1.0549946e-06,1.0001345,0.257129,1.002746,1.0547151e-10,0.06692391376275704
0.06500381975764279,99.99998474145599,0.9997025,0.010003679,500.0,4999.748051501021,4999.748051501021,100.0,4578.9385,1.0,4999.749,4999.748051501021,100,0.009996866,0.01,1.7233903e-08,1.000016,0.25362396,1.0003839,1.7233477e-12,0.06500381975764279
0.027323632942503725,99.9997520447605,0.99541813,0.010039917,500.0,4999.81941905537,4999.81941905537,99.99972581938579,4579.0093,1.0000027,4999.8203,4999.81941905537,100,0.009954196,0.010000002,2.5755546e-06,0.99999845,0.16434313,1.0039902,2.575574e-10,0.027323632942503725
0.0708346464093324,99.99997711201416,0.999692,0.010001177,500.0,4999.752343413217,4999.752343413217,100.0,4578.9424,1.0,4999.753,4999.752343413217,100,0.009996835,0.010000002,6.2315837e-09,1.0000085,0.26479825,1.0001261,6.2314433e-13,0.0708346464093324
0.05913826168359152,99.99996566715457,0.9976064,0.01000967,500.0,4999.7461685838025,4999.7461685838025,99.99998807907247,4578.9365,1.0000001,4999.747,4999.7461685838025,100,0.009976232,0.010000002,2.120231e-07,0.99998313,0.24187328,1.0009501,2.1202698e-11,0.05913826168359152
0.0408114417884938,99.99989317738044,0.99744946,0.010036828,500.0,4999.810807387028,4999.810807387028,99.99995231630692,4579.001,1.0000005,4999.8115,4999.810807387028,100,0.009975539,0.01,1.0994187e-06,0.99989533,0.20096502,1.0035777,1.0996506e-10,0.0408114417884938
0.062412781819992394,99.9999580368898,0.9980979,0.010012722,500.0,4999.762807144461,4999.762807144461,99.99997615814777,4578.9526,1.0000002,4999.763,4999.762807144461,100,0.009981325,0.010000002,3.8819903e-07,0.99996537,0.24850084,1.0012375,3.882268e-11,0.062412781819992394
3970.0385082102307,99.49400655454116,0.70038295,0.010810074,499.38,4993.4383272298965,4993.4383272298965,99.6149285687567,4573.692,1.0038656,4995.315,4993.4383272298965,100,0.007019046,0.01,0.0051149023,0.9978321,44.137516,1.078664,5.1371507e-07,3970.0385082102307
0.04809458488036741,100.0,1.0,0.01,500.0,4999.783702838377,4999.783702838377,100.0,4578.9736,1.0,4999.784,4999.783702838377,100,0.01,0.009999998,,1.0,0.21820693,1.0,3.5044917e-18,0.04809458488036741
117001.99018774478,96.30850821815709,0.1641961,0.012599084,496.59,4965.537255984773,4965.537255984773,97.12856977778992,4567.01,1.0295632,4993.995,4965.537255984773,100,0.0016840288,0.010000003,0.036806647,0.97501963,57.806904,1.2284354,3.871681e-06,117001.99018774478
0.04562408693343097,100.0,1.0,0.01,500.0,4999.781893357024,4999.781893357024,100.0,4578.9717,1.0,4999.782,4999.781893357024,100,0.01,0.009999998,,1.0,0.21250796,1.0,3.5044917e-18,0.04562408693343097
0.04900534281942059,99.99995804226786,0.998967,0.010016829,500.0,4999.760051947864,4999.760051947864,99.99997615814777,4578.95,1.0000002,4999.7607,4999.760051947864,100,0.009988735,0.01,2.6701827e-07,1.0000936,0.22020812,1.0017766,2.6696577e-11,0.04900534281942059
0.0451419997378627,100.00001144421327,0.9984424,0.01000645,500.0,4999.7824083799915,4999.7824083799915,99.99998807907247,4578.9727,1.0000001,4999.783,4999.7824083799915,100,0.00998453,0.009999999,1.4881863e-07,0.99998945,0.21137084,1.0006344,1.4882052e-11,0.0451419997378627
0.05896330580130889,100.0,1.0,0.01,500.0,4999.769422564201,4999.769422564201,100.0,4578.959,1.0,4999.7695,4999.769422564201,100,0.01,0.009999998,,1.0,0.24160792,1.0,3.5044917e-18,0.05896330580130889
0.042177559811582395,99.99978260369396,0.99671155,0.01005166,500.0,4999.765898289187,4999.765898289187,99.99990463265931,4578.956,1.000001,4999.7666,4999.765898289187,100,0.009965233,0.009999998,2.4176002e-06,1.000189,0.2042394,1.005356,2.4166888e-10,0.042177559811582395
0.04470150159620428,99.99991607759016,0.996646,0.010012744,500.0,4999.775103348637,4999.775103348637,99.99995231630692,4578.9653,1.0000005,4999.776,4999.775103348637,100,0.009966356,0.01,6.968335e-07,1.0000105,0.21030065,1.0012848,6.9681705e-11,0.04470150159620428
0.07295901862497566,100.0,1.0,0.01,500.0,4999.756400205072,4999.756400205072,100.0,4578.9463,1.0,4999.757,4999.756400205072,100,0.01,0.009999998,,1.0,0.26874745,1.0,3.5044917e-18,0.07295901862497566
0.04773975935305115,100.0,1.0,0.01,500.0,4999.812083759662,4999.812083759662,100.0,4579.0015,1.0,4999.812,4999.812083759662,100,0.01,0.009999998,,1.0,0.21739064,1.0,3.5044917e-18,0.04773975935305115
0.0531648279724062,100.0,1.0,0.01,500.0,4999.793821983505,4999.793821983505,100.0,4578.9834,1.0,4999.794,4999.793821983505,100,0.01,0.009999998,,1.0,0.22940578,1.0,3.5044917e-18,0.0531648279724062
0.12414649166328491,99.99999237063327,0.9992701,0.010002551,500.0,4999.728896114555,4999.728896114555,100.0,4578.919,1.0,4999.7295,4999.728896114555,100,0.009992665,0.01,2.0788393e-08,1.0000036,0.3504521,1.0002587,2.0788054e-12,0.12414649166328491
0.0647480380468981,99.99997711220624,0.99846077,0.010008568,500.0,4999.752173497441,4999.752173497441,99.99997615814777,4578.942,1.0000002,4999.7524,4999.752173497441,100,0.009984439,0.01,2.446043e-07,1.0000168,0.25304145,1.0008737,2.4459665e-11,0.0647480380468981
786.5674964500569,99.9087542000408,0.8712543,0.01033486,499.73,4996.9441364014565,4996.9441364014565,99.91840826313467,4576.328,1.0008166,4997.3105,4996.9441364014565,100,0.008691454,0.010000002,0.0009268789,1.0024265,24.286032,1.0359937,9.2239695e-08,786.5674964500569
0.03671110021607524,99.99999618527112,0.99990344,0.010002587,500.0,4999.8027461780075,4999.8027461780075,100.0,4578.993,1.0,4999.8037,4999.8027461780075,100,0.009999118,0.01,2.849431e-09,0.99999166,0.19067919,1.0002503,2.8494272e-13,0.03671110021607524
0.053221316985812,100.0,1.0,0.01,500.0,4999.776905750564,4999.776905750564,100.0,4578.9663,1.0,4999.777,4999.776905750564,100,0.01,0.009999998,,1.0,0.22952846,1.0,3.5044917e-18,0.053221316985812
0.035979517031654654,100.0,1.0,0.01,500.0,4999.835277948459,4999.835277948459,100.0,4579.025,1.0,4999.8354,4999.835277948459,100,0.01,0.009999998,,1.0,0.18873027,1.0,3.5044917e-18,0.035979517031654654
0.06613294640439696,100.00001144409103,0.99995303,0.010000259,500.0,4999.708044052259,4999.708044052259,100.0,4578.898,1.0,4999.7085,4999.708044052259,100,0.0099995285,0.01,2.2556272e-10,1.0000001,0.25586188,1.000026,2.2553113e-14,0.06613294640439696
249970.12614766613,97.63808240043457,0.8214948,0.01853613,495.01,4949.702532956575,4949.702532956575,98.16193743671512,4533.9834,1.0187248,4958.7153,4949.702532956575,100,0.008156488,0.010000002,0.024786264,1.0071673,408.4261,1.8668985,2.4434742e-06,249970.12614766613
0.11151044212330953,100.0,1.0,0.01,500.0,4999.743817968247,4999.743817968247,100.0,4578.9336,1.0,4999.744,4999.743817968247,100,0.01,0.009999998,,1.0,0.33224645,1.0,3.5044917e-18,0.11151044212330953
27602.3107586916,97.53839768785049,0.33567876,0.01196677,498.35,4983.1657405336555,4983.1657405336555,98.37124596892407,4569.401,1.0165572,4993.6807,4983.1657405336555,100,0.0034161175,0.010000002,0.024614213,0.9826324,61.18351,1.1758935,2.5491995e-06,27602.3107586916
0.10409264267264863,99.99975962183478,0.99274445,0.010032215,500.0,4999.726388733033,4999.726388733033,99.99990463265931,4578.916,1.000001,4999.7266,4999.726388733033,100,0.009929621,0.01,2.3017844e-06,0.9997809,0.3200167,1.0030017,2.3027717e-10,0.10409264267264863
0.06035267468811279,100.0,0.998951,0.010007666,500.0,4999.748070414319,4999.748070414319,99.99998807907247,4578.938,1.0000001,4999.7485,4999.748070414319,100,0.009989468,0.01,1.0748075e-07,1.0000042,0.24436899,1.0007708,1.0747978e-11,0.06035267468811279
0.12072019842079285,100.0,1.0,0.01,500.0,4999.73385630265,4999.73385630265,100.0,4578.9233,1.0,4999.734,4999.73385630265,100,0.01,0.009999998,,1.0,0.34570882,1.0,3.5044917e-18,0.12072019842079285
100.52555733302718,99.99049267626879,0.96300405,0.010229105,499.91,4998.793164415546,4998.793164415546,99.99224007746095,4577.998,1.0000776,4998.8247,4998.793164415546,100,0.009624116,0.01,9.6061885e-05,1.0006156,9.67006,1.0235403,9.59436e-09,100.52555733302718
0.05881791782864655,100.0,1.0,0.01,500.0,4999.787299764926,4999.787299764926,100.0,4578.977,1.0,4999.7876,4999.787299764926,100,0.01,0.009999998,,1.0,0.2412731,1.0,3.5044917e-18,0.05881791782864655
0.05440160963643231,100.0,1.0,0.01,500.0,4999.789451226962,4999.789451226962,100.0,4578.979,1.0,4999.7896,4999.789451226962,100,0.01,0.009999998,,1.0,0.23205382,1.0,3.5044917e-18,0.05440160963643231
0.06539414235462299,99.99997711164745,0.9984266,0.010014919,500.0,4999.748909327716,4999.748909327716,99.99997615814777,4578.939,1.0000002,4999.7495,4999.748909327716,100,0.009984341,0.01,3.3107278e-07,0.99999243,0.25429955,1.0014843,3.3108065e-11,0.06539414235462299
0.05846584939599511,100.0,1.0,0.01,500.0,4999.7649459176555,4999.7649459176555,100.0,4578.9546,1.0,4999.765,4999.7649459176555,100,0.01,0.009999998,,1.0,0.24057953,1.0,3.5044917e-18,0.05846584939599511
0.03118840716246156,99.99999237062163,0.9997889,0.010000831,500.0,4999.818209433222,4999.818209433222,100.0,4579.008,1.0,4999.8184,4999.818209433222,100,0.009997868,0.01,2.523501e-09,1.000002,0.1757002,1.0000852,2.5236063e-13,0.03118840716246156
0.058640121207185654,99.99996948261047,0.99871886,0.010009785,500.0,4999.765636361072,4999.765636361072,100.0,4578.956,1.0,4999.7666,4999.765636361072,100,0.009987129,0.010000002,1.0161685e-07,1.000006,0.24088141,1.0009844,1.0161948e-11,0.058640121207185654
841.2905333676844,99.8600268704268,0.83487153,0.010429347,499.72,4996.847873008451,4996.847873008451,99.89167278440955,4576.2876,1.0010844,4997.326,4996.847873008451,100,0.008349097,0.01,0.0014155868,0.9999542,24.13572,1.042887,1.4157162e-07,841.2905333676844
0.0574686932460209,100.0,0.9993429,0.010012507,500.0,4999.773032934995,4999.773032934995,99.99998807907247,4578.9634,1.0000001,4999.774,4999.773032934995,100,0.009992998,0.01,1.2389167e-07,1.0000432,0.23846899,1.0012939,1.23879995e-11,0.0574686932460209
248977.50726578178,94.93641093675251,0.2780346,0.013601966,495.02,4949.846574326325,4949.846574326325,94.32890266261926,4547.617,1.0601205,4980.8926,4949.846574326325,100,0.002805355,0.01,0.052919086,0.9910853,188.76265,1.3480709,5.387538e-06,248977.50726578178
0.1125482794236404,100.0,1.0,0.01,500.0,4999.774528503525,4999.774528503525,100.0,4578.9644,1.0,4999.775,4999.774528503525,100,0.01,0.009999998,,1.0,0.333776,1.0,3.5044917e-18,0.1125482794236404
0.057952375397328,100.0,1.0,0.01,500.0,4999.7784399067305,4999.7784399067305,100.0,4578.9683,1.0,4999.779,4999.7784399067305,100,0.01,0.009999998,,1.0,0.23957005,1.0,3.5044917e-18,0.057952375397328
0.06303465532747925,100.0,1.0,0.01,500.0,4999.787998518475,4999.787998518475,100.0,4578.977,1.0,4999.7876,4999.787998518475,100,0.01,0.009999998,,1.0,0.24980932,1.0,3.5044917e-18,0.06303465532747925
0.05367428936211869,99.99988555900563,0.99765646,0.010032055,500.0,4999.800196221864,4999.800196221864,99.99974966111864,4578.9897,1.0000025,4999.801,4999.800196221864,100,0.00997658,0.01,1.0935387e-06,0.99999845,0.23033871,1.003204,1.0935372e-10,0.05367428936211869
49.48055667813665,99.99541418205463,0.9756013,0.0101054385,499.94,4999.037358703043,4999.037358703043,99.9957324895583,4578.235,1.0000427,4999.054,4999.037358703043,100,0.0097575225,0.01,4.6274607e-05,0.99984527,6.8377047,1.0103875,4.6288946e-09,49.48055667813665
0.05130034230934092,100.0,1.0,0.01,500.0,4999.78778543994,4999.78778543994,100.0,4578.977,1.0,4999.7876,4999.78778543994,100,0.01,0.009999998,,1.0,0.22535734,1.0,3.5044917e-18,0.05130034230934092
248976.8647176071,97.61173918539876,0.7199492,0.016581934,495.02,4949.8401100769825,4949.8401100769825,97.73187151590393,4535.2046,1.0232077,4960.87,4949.8401100769825,100,0.0071735694,0.01,0.024892865,1.0036136,387.56625,1.6641854,2.471393e-06,248976.8647176071
0.06396505362359979,100.0,1.0,0.01,500.0,4999.783427508575,4999.783427508575,100.0,4578.973,1.0,4999.7837,4999.783427508575,100,0.01,0.009999998,,1.0,0.2516149,1.0,3.5044917e-18,0.06396505362359979
0.07741839962503068,100.0,0.99936384,0.010005805,500.0,4999.748096944202,4999.748096944202,100.0,4578.938,1.0,4999.7485,4999.748096944202,100,0.009993357,0.01,5.993492e-08,1.0000283,0.2767824,1.0006087,5.9930646e-12,0.07741839962503068
0.05898273489684134,100.0,1.0,0.01,500.0,4999.742196500286,4999.742196500286,100.0,4578.9316,1.0,4999.742,4999.742196500286,100,0.01,0.009999998,,1.0,0.2416506,1.0,3.5044917e-18,0.05898273489684134
