IterType,Bound,BatchSize,eRenyi2,J,AvgRet,VarJ,VarDiscRet,Delta,ESSClassic,EpsThisIter,AvgEpLen,AvgNormIw,AvgDiscRet,MinNormIw,MinVanillaIw,AvgVanillaIw,VanillaAvgRet,MaxNormIw,ESSRenyi,VarVanillaIw,VarRet,VarNormIw,MaxVanillaIw
1,-129.88,100,1.01482,-108.284,-108.61779792,5.94923,58.8098494903,0.4,97.7248095935,100,22.75,0.01,-108.61779792,0.0071104,0.718529,1.01053,-108.61779792,0.0185284,98.5394939938,0.0240148,58.8098494903,2.35168e-06,1.87236
1,-135.619,100,1.02412,-108.562,-109.273303608,7.35467,141.396193488,0.4,97.568771258,100,18.62,0.01,-109.273303608,0.0053402,0.524077,0.981382,-109.273303608,0.0124508,97.6452189845,0.0242412,141.396193488,2.51697e-06,1.22189
1,-124.64,100,1.00956,-107.319,-107.596446439,2.59014,17.0227150765,0.4,98.6472284964,100,16.04,0.01,-107.596446439,0.00278431,0.279169,1.00265,-107.596446439,0.0122806,99.0528316689,0.0139256,17.0227150765,1.38521e-06,1.23131
1,-121.641,100,1.00322,-107.331,-107.379513971,3.0261,9.46008950331,0.4,99.6322506329,100,17.16,0.01,-107.379513971,0.00909408,0.908157,0.998624,-107.379513971,0.0130735,99.6794992146,0.00371797,9.46008950331,3.72822e-07,1.30556
1,-169.963,100,1.02926,-108.777,-111.274548585,14.3737,1488.32114553,0.4,96.8209817779,100,22.34,0.01,-111.274548585,0.00367066,0.364631,0.993366,-111.274548585,0.0127454,97.1574810008,0.0327273,1488.32114553,3.31658e-06,1.26608
1,-121.813,100,1.00718,-107.408,-107.512685604,3.10556,10.3174634529,0.4,99.1067421449,100,16.5,0.01,-107.512685604,0.00644991,0.638727,0.990287,-107.512685604,0.0118865,99.2870033879,0.00892792,10.3174634529,9.10391e-07,1.1771
1,-120.967,100,1.01308,-106.882,-107.053581161,4.99946,17.5641057342,0.4,98.5692824693,100,17.76,0.01,-107.053581161,0.00661174,0.668538,1.01114,-107.053581161,0.0138623,98.7084579063,0.0149901,17.5641057342,1.46617e-06,1.40168
1,-121.493,100,1.00245,-107.245,-107.279979183,2.62422,6.97961709213,0.4,99.8108329757,100,16.81,0.01,-107.279979183,0.00873051,0.870933,0.997574,-107.279979183,0.0110753,99.7555642577,0.00190522,6.97961709213,1.9145e-07,1.10484
1,-122.421,100,1.00919,-107.02,-107.167915201,3.24788,12.9365269862,0.4,99.2395900472,100,17.6,0.01,-107.167915201,0.00629439,0.628274,0.99815,-107.167915201,0.0112312,99.0898522005,0.00771109,12.9365269862,7.73971e-07,1.12104
1,-121.837,100,1.00289,-107.392,-107.434743177,2.67509,7.61336009933,0.4,99.7704299509,100,16.11,0.01,-107.434743177,0.00804991,0.81304,1.01,-107.434743177,0.0107567,99.7117981603,0.00237118,7.61336009933,2.32446e-07,1.08643
1,-121.315,100,1.00089,-106.93,-106.942339747,2.52292,6.42667177866,0.4,99.9275215535,100,16.32,0.01,-106.942339747,0.00906407,0.907641,1.00136,-106.942339747,0.0115051,99.9114701798,0.000734775,6.42667177866,7.32779e-08,1.15208
1,-121.376,100,1.00219,-107.257,-107.288403629,2.61366,6.97370886262,0.4,99.7660472595,100,15.81,0.01,-107.288403629,0.00855213,0.862812,1.00889,-107.288403629,0.0118351,99.7817521586,0.00241082,6.97370886262,2.36855e-07,1.19403
1,-121.431,100,1.0021,-107.26,-107.288889607,2.81853,8.02270465512,0.4,99.813511106,100,17.4,0.01,-107.288889607,0.00831519,0.83659,1.0061,-107.288889607,0.0107258,99.7903816325,0.00191075,8.02270465512,1.88765e-07,1.07912
1,-121.102,100,1.00151,-107.124,-107.144472279,2.36116,5.6185172088,0.4,99.7625079389,100,16.25,0.01,-107.144472279,0.00872986,0.876118,1.00359,-107.144472279,0.0123531,99.849700669,0.00242204,5.6185172088,2.40476e-07,1.23974
1,-121.368,100,1.0023,-107.284,-107.315396492,2.26933,5.40712101308,0.4,99.8124572469,100,15.71,0.01,-107.315396492,0.00830848,0.835329,1.00539,-107.315396492,0.0111469,99.7707745864,0.00191853,5.40712101308,1.898e-07,1.1207
1,-121.852,100,1.00516,-107.077,-107.152795738,2.59458,7.3563420725,0.4,99.560760898,100,16.92,0.01,-107.152795738,0.00813771,0.818331,1.0056,-107.152795738,0.0110412,99.4868756341,0.00450681,7.3563420725,4.45672e-07,1.1103
1,-120.537,100,1.01952,-106.504,-106.752037462,4.02272,10.8320139367,0.4,97.8625359406,100,17.62,0.01,-106.752037462,0.00572836,0.566089,0.988221,-106.752037462,0.0167463,98.0852316189,0.0215453,10.8320139367,2.2062e-06,1.6549
1,-120.895,100,1.00287,-106.943,-106.982213232,2.25599,5.31464119474,0.4,99.7367079394,100,15.84,0.01,-106.982213232,0.0086407,0.85951,0.994722,-106.982213232,0.0112382,99.7140501511,0.0026381,5.31464119474,2.66617e-07,1.11789
1,-121.113,100,1.00252,-107.142,-107.180539601,2.49509,6.15620275211,0.4,99.7947048706,100,16.82,0.01,-107.180539601,0.00871111,0.872438,1.00152,-107.180539601,0.011086,99.7485657427,0.00208441,6.15620275211,2.07807e-07,1.11029
1,-121.016,100,1.00226,-106.826,-106.863132665,2.46279,6.18031259103,0.4,99.7438690331,100,15.97,0.01,-106.863132665,0.00839781,0.836605,0.996218,-106.863132665,0.0111967,99.7746312959,0.00257431,6.18031259103,2.59389e-07,1.11544
1,-121.136,100,1.00486,-107.03,-107.096302744,2.42531,6.11626447292,0.4,99.3172261622,100,15.72,0.01,-107.096302744,0.00633422,0.625902,0.988128,-107.096302744,0.0110613,99.5165115086,0.00677999,6.11626447292,6.94389e-07,1.09299
1,-124.547,100,1.02428,-107.532,-107.908080529,5.558,25.5498818385,0.4,96.7197784726,100,16.66,0.01,-107.908080529,0.00617276,0.619687,1.00391,-107.908080529,0.0181468,97.629456727,0.0345253,25.5498818385,3.42572e-06,1.82177
1,-120.811,100,1.00191,-106.869,-106.896869836,2.21312,5.05554799854,0.4,99.8545404741,100,16.54,0.01,-106.896869836,0.00850084,0.851688,1.00189,-106.896869836,0.0107044,99.8090344664,0.0014771,5.05554799854,1.47155e-07,1.07246
1,-121.446,100,1.00137,-107.424,-107.442494447,2.30752,5.44637327155,0.4,99.8406494963,100,15.69,0.01,-107.442494447,0.00933645,0.928583,0.994578,-107.442494447,0.0115118,99.8635368677,0.00159469,5.44637327155,1.61212e-07,1.14494
1,-121.699,100,1.0048,-107.039,-107.111322648,2.50921,7.05301109841,0.4,99.3345385871,100,16.26,0.01,-107.111322648,0.0070586,0.703182,0.996206,-107.111322648,0.0118741,99.5222495239,0.00671564,7.05301109841,6.76689e-07,1.1829
1,-121.297,100,1.00131,-107.103,-107.12122037,2.39648,5.91372880961,0.4,99.8211873762,100,16.34,0.01,-107.12122037,0.00888327,0.887578,0.999156,-107.12122037,0.0114377,99.8688512724,0.00180613,5.91372880961,1.80919e-07,1.14281
1,-120.699,100,1.01071,-106.582,-106.726114317,3.17458,8.86389660509,0.4,98.9403379621,100,17.44,0.01,-106.726114317,0.00682295,0.688283,1.00878,-106.726114317,0.0129462,98.9403020881,0.0110091,8.86389660509,1.08184e-06,1.30599
1,-121.614,100,1.00086,-107.162,-107.174714637,2.68241,7.4233017812,0.4,99.8947700276,100,16.84,0.01,-107.174714637,0.00866355,0.866475,1.00014,-107.174714637,0.0105312,99.91452853,0.00106435,7.4233017812,1.06406e-07,1.05326
1,-120.788,100,1.01438,-106.668,-106.862269206,4.90968,16.9200668832,0.4,98.1455772527,100,18.45,0.01,-106.862269206,0.00574561,0.570056,0.99216,-106.862269206,0.0165759,98.5822599814,0.0187874,16.9200668832,1.90855e-06,1.6446
1,-121.223,100,1.00337,-107.209,-107.256314571,2.63122,7.30816035164,0.4,99.7439205067,100,16.57,0.01,-107.256314571,0.00811044,0.813396,1.0029,-107.256314571,0.0107905,99.6638193806,0.00260818,7.30816035164,2.59312e-07,1.08218
1,-120.813,100,1.00333,-106.788,-106.834206,2.68478,7.05783685672,0.4,99.6005436444,100,16.94,0.01,-106.834206,0.00881526,0.882073,1.00062,-106.834206,0.0132036,99.6677507185,0.00405577,7.05783685672,4.05074e-07,1.32118
1,-121.6,100,1.01923,-106.54,-106.802497694,4.98458,14.7695534954,0.4,97.6431550161,100,17.2,0.01,-106.802497694,0.00744735,0.747649,1.00391,-106.802497694,0.0172271,98.1133726156,0.0245724,14.7695534954,2.43813e-06,1.72945
1,-120.873,100,1.00431,-106.847,-106.907084037,2.45493,6.07833309836,0.4,99.5422047621,100,18.07,0.01,-106.907084037,0.0078297,0.784688,1.00219,-106.907084037,0.0113915,99.5708484618,0.00466586,6.07833309836,4.64546e-07,1.14165
1,-121.476,100,1.00539,-107.121,-107.200946216,2.4897,6.88948848479,0.4,99.5607630208,100,17.0,0.01,-107.200946216,0.00700512,0.710511,1.01427,-107.200946216,0.0109647,99.4639202639,0.00458441,6.88948848479,4.45628e-07,1.11212
1,-121.073,100,1.00404,-106.854,-106.909802894,2.24719,5.5080902289,0.4,99.3903036055,100,16.38,0.01,-106.909802894,0.00740608,0.737399,0.995666,-106.909802894,0.0116989,99.597767215,0.00614304,5.5080902289,6.19663e-07,1.16482
1,-120.842,100,1.00476,-106.904,-106.965875904,2.31184,5.28049005717,0.4,99.2211809069,100,16.68,0.01,-106.965875904,0.00894903,0.896127,1.00137,-106.965875904,0.0148028,99.5265003321,0.00795045,5.28049005717,7.92874e-07,1.4823
1,-121.162,100,1.00187,-107.189,-107.21532917,2.63768,6.8256633675,0.4,99.8000174127,100,18.66,0.01,-107.21532917,0.00849702,0.850754,1.00124,-107.21532917,0.0112343,99.8136067212,0.00202912,6.8256633675,2.02411e-07,1.12482
1,-120.7,100,1.00144,-106.985,-107.004899906,1.99952,4.09044073576,0.4,99.8309378223,100,16.52,0.01,-107.004899906,0.00816595,0.81459,0.997546,-107.004899906,0.0111217,99.8557862222,0.00170229,4.09044073576,1.71067e-07,1.10944
1,-121.47,100,1.00337,-107.294,-107.341775298,2.23969,5.18513005105,0.4,99.6107688144,100,16.98,0.01,-107.341775298,0.00766028,0.758464,0.990126,-107.341775298,0.0108507,99.6636772899,0.00386965,5.18513005105,3.94722e-07,1.07436
1,-121.552,100,1.00432,-106.9,-106.961425883,2.4911,6.96443350061,0.4,99.411401978,100,18.02,0.01,-106.961425883,0.00690147,0.689906,0.999652,-106.961425883,0.0112277,99.5698202342,0.00597647,6.96443350061,5.98063e-07,1.12238
1,-121.182,100,1.00325,-106.883,-106.930485552,2.53376,6.64908330279,0.4,99.6995476627,100,16.09,0.01,-106.930485552,0.00812657,0.811621,0.998724,-106.930485552,0.0117009,99.675993325,0.00303615,6.64908330279,3.04391e-07,1.1686
1,-120.577,100,1.00258,-106.756,-106.794226358,2.27593,5.29354257232,0.4,99.7243199259,100,16.48,0.01,-106.794226358,0.00726896,0.720797,0.991609,-106.794226358,0.0112021,99.742683005,0.00274557,5.29354257232,2.79223e-07,1.11081
1,-125.59,100,1.00765,-106.902,-107.100474141,4.05028,28.5110474909,0.4,99.286776331,100,18.0,0.01,-107.100474141,0.00637651,0.645493,1.0123,-107.100474141,0.0117871,99.2408178138,0.00743535,28.5110474909,7.2558e-07,1.1932
1,-121.14,100,1.00582,-107.025,-107.109976371,2.28627,5.92636622528,0.4,99.2483136763,100,17.04,0.01,-107.109976371,0.00616848,0.612801,0.99344,-107.109976371,0.0112672,99.4217175907,0.00755043,5.92636622528,7.65047e-07,1.11933
1,-121.165,100,1.00195,-107.122,-107.150245668,2.2915,5.46673401439,0.4,99.8190110951,100,16.41,0.01,-107.150245668,0.0087887,0.880485,1.00184,-107.150245668,0.0106585,99.8051632222,0.00183858,5.46673401439,1.83183e-07,1.06781
1,-120.62,100,1.01329,-106.466,-106.649721599,3.66554,9.62209734643,0.4,98.293551399,100,17.83,0.01,-106.649721599,0.00695365,0.697043,1.00241,-106.649721599,0.0149756,98.6885422178,0.0176211,9.62209734643,1.75364e-06,1.50118
1,-120.984,100,1.00465,-106.882,-106.954193859,1.93669,4.34214558676,0.4,99.377359434,100,16.57,0.01,-106.954193859,0.00530108,0.529695,0.999221,-106.954193859,0.0110715,99.5375068896,0.00631866,4.34214558676,6.32851e-07,1.10629
1,-121.587,100,1.00446,-106.917,-106.983517396,2.65774,7.36003751235,0.4,99.4003512619,100,17.69,0.01,-106.983517396,0.00641576,0.637448,0.993567,-106.983517396,0.0114262,99.5561952684,0.00601551,7.36003751235,6.09366e-07,1.13526
1,-120.579,100,1.01861,-106.482,-106.724144911,4.25528,14.8795854601,0.4,97.8927874316,100,18.8,0.01,-106.724144911,0.00629012,0.620278,0.986115,-106.724144911,0.0125987,98.1728969988,0.0211433,14.8795854601,2.17429e-06,1.24238
1,-120.684,100,1.00275,-106.622,-106.660569854,2.56067,6.86774417002,0.4,99.7600179388,100,17.95,0.01,-106.660569854,0.00857357,0.863992,1.00774,-106.660569854,0.012124,99.7257502874,0.00246762,6.86774417002,2.42987e-07,1.22179
1,-121.071,100,1.00423,-106.944,-107.00528855,2.67973,7.51474075548,0.4,99.4291933934,100,17.85,0.01,-107.00528855,0.00784842,0.776741,0.989678,-107.00528855,0.0112414,99.578779529,0.00567993,7.51474075548,5.79903e-07,1.11254
1,-120.358,100,1.00258,-106.524,-106.557221382,2.0383,3.95852051813,0.4,99.6866818657,100,17.05,0.01,-106.557221382,0.00912732,0.911124,0.998239,-106.557221382,0.0133904,99.7429201987,0.0031637,3.95852051813,3.17488e-07,1.33668
1,-116.507,100,2.65583,-92.3798,-105.966182827,135.678,89.3152321932,0.4,18.7807811581,100,23.01,0.01,-105.966182827,0.000138947,0.0197932,1.42451,-105.966182827,0.179882,37.6529461519,8.86424,89.3152321932,0.000436828,25.6244
1,-120.419,100,1.00685,-106.439,-106.531577359,3.59844,11.5213006072,0.4,99.3270001951,100,18.68,0.01,-106.531577359,0.00778999,0.780083,1.00139,-106.531577359,0.0126525,99.3194952833,0.00686314,11.5213006072,6.84409e-07,1.26701
1,-127.074,100,1.01447,-107.353,-107.732647531,3.58958,38.9231046481,0.4,98.3853083047,100,23.43,0.01,-107.732647531,0.00460416,0.462515,1.00456,-107.732647531,0.0119814,98.5736991812,0.0167291,38.9231046481,1.65776e-06,1.2036
1,-118.764,100,1.41362,-102.375,-106.205643577,29.2269,12.1825826655,0.4,16.9721317009,100,19.62,0.01,-106.205643577,0.00181532,0.212912,1.17286,-106.205643577,0.225057,70.7403749086,6.79745,12.1825826655,0.000494142,26.396
1,-121.208,100,1.01795,-106.296,-106.535621653,5.46568,19.3403132858,0.4,97.8426332196,100,22.76,0.01,-106.535621653,0.00716677,0.713526,0.995604,-106.535621653,0.0156832,98.2364739363,0.022077,19.3403132858,2.22724e-06,1.56142
1,-168.1,100,1.02575,-107.354,-109.801434986,13.4626,1494.75782953,0.4,96.8183057668,100,26.01,0.01,-109.801434986,0.00333357,0.323145,0.969366,-109.801434986,0.0130367,97.4893545808,0.0311916,1494.75782953,3.31942e-06,1.26374
1,-120.325,100,1.01213,-106.008,-106.179114124,5.32417,22.7415867722,0.4,98.3943450967,100,23.3,0.01,-106.179114124,0.00626828,0.638025,1.01786,-106.179114124,0.0148807,98.8019657669,0.0170781,22.7415867722,1.64839e-06,1.51465
1,-119.595,100,1.04136,-104.988,-105.571465219,6.76635,29.1543342118,0.4,96.1717283255,100,23.65,0.01,-105.571465219,0.00552818,0.557406,1.0083,-105.571465219,0.0177454,96.0286755551,0.0408788,29.1543342118,4.02086e-06,1.78927
1,-119.96,100,1.01909,-105.54,-105.792734673,6.13082,27.3816686439,0.4,97.7911899107,100,23.83,0.01,-105.792734673,0.00558071,0.555703,0.995757,-105.792734673,0.0166349,98.1265481037,0.022622,27.3816686439,2.28152e-06,1.65643
1,-123.577,100,1.02218,-106.302,-106.699680215,4.3632,25.7408056754,0.4,98.2713793315,100,22.21,0.01,-106.699680215,0.00452147,0.456965,1.01066,-106.699680215,0.0132497,97.8297892042,0.0181487,25.7408056754,1.7768e-06,1.33909
1,-156.149,100,1.0679,-103.422,-107.300655156,26.0784,1132.84373556,0.4,91.030736262,100,34.27,0.01,-107.300655156,0.00256749,0.258105,1.00528,-107.300655156,0.0238547,93.6417736172,0.100579,1132.84373556,9.95252e-06,2.39807
1,-133.468,100,1.02222,-106.246,-107.126767253,5.25589,146.630504521,0.4,97.7171881157,100,27.51,0.01,-107.126767253,0.00283738,0.284751,1.00357,-107.126767253,0.0116613,97.8263209532,0.0237661,146.630504521,2.35974e-06,1.17029
1,-118.882,100,1.01667,-105.096,-105.310552453,4.37947,15.5392080619,0.4,98.2982704017,100,26.27,0.01,-105.310552453,0.00541341,0.529885,0.978838,-105.310552453,0.0132529,98.3598499523,0.0167541,15.5392080619,1.74864e-06,1.29725
1,-110.205,100,2.59934,-87.7157,-103.86880509,134.275,99.2316747728,0.4,18.376794654,100,30.43,0.01,-103.86880509,0.000398904,0.0425243,1.06603,-103.86880509,0.208363,38.4712589435,5.09856,99.2316747728,0.000448651,22.2121
1,-129.308,100,1.0991,-102.6,-104.718507785,35.536,565.13187897,0.4,89.7469870396,100,48.61,0.01,-104.718507785,0.00271298,0.275621,1.01594,-104.718507785,0.0194523,90.9836607879,0.119104,565.13187897,1.15397e-05,1.97623
1,-118.421,100,1.01215,-103.439,-103.614338089,8.42448,67.1129628038,0.4,98.8923054325,100,46.78,0.01,-103.614338089,0.00699949,0.703651,1.00529,-103.614338089,0.011971,98.8000573347,0.0114342,67.1129628038,1.13142e-06,1.20343
1,-155.325,100,1.06787,-105.978,-111.290189655,13.364,1810.70231524,0.4,92.2046013805,100,58.72,0.01,-111.290189655,0.00130232,0.128675,0.988045,-111.290189655,0.0139936,93.6445647055,0.0833692,1810.70231524,8.53989e-06,1.38263
1,-122.403,100,1.02532,-104.739,-105.161522818,8.30195,64.6434945301,0.4,97.2800492701,100,37.33,0.01,-105.161522818,0.00533842,0.531227,0.995101,-105.161522818,0.0125929,97.5300797682,0.0279662,64.6434945301,2.82422e-06,1.25312
1,-139.261,100,1.04817,-104.78,-107.622896692,7.33059,422.506279527,0.4,93.9486720038,100,44.37,0.01,-107.622896692,0.00129236,0.121899,0.943228,-107.622896692,0.0130239,95.4045694203,0.0578843,422.506279527,6.5062e-06,1.22845
1,-73.5473,100,3.27779,-47.6942,-100.562256802,214.276,302.011766498,0.4,5.38384691731,100,48.04,0.01,-100.562256802,0.00149939,0.247814,1.65277,-100.562256802,0.411609,30.5083779215,48.491,302.011766498,0.00177516,68.0294
,-174.885,200,1.52207,-107.401,-100.562256802,40.0188,3000.95134867,0.4,78.5776197,100,48.04,0.01,-110.070366125,9.26361e-05,0.0146995,1.5868,-100.562256802,0.0254303,131.400346882,0.693393,302.011766498,2.75381e-05,4.03528
1,-94.7675,200,2.69896,-71.7545,-105.270462412,264.026,81.3363575516,0.4,15.004186398,100,42.96,0.005,-105.270462412,0.000185542,0.0474417,1.27846,-105.270462412,0.245568,74.1025042146,20.2536,81.3363575516,0.000309789,62.79
2,-153.256,200,1.0,-107.999,-107.998723756,27.9973,791.768263888,0.4,100.0,100,56.11,0.01,-107.998723756,0.01,1.0,1.0,-107.998723756,0.01,200.0,,791.768263888,3.50449e-18,1.0
,-143.62,300,1.58599,-103.318,-105.270462412,20.0476,516.754252719,0.4,94.6618769799,100,42.96,0.005,-98.1440748788,4.80443e-05,0.0159261,1.65744,-105.270462412,0.0635876,189.156277129,3.07229,81.3363575516,2.79594e-05,21.0785
1,-96.7144,300,3.38284,-75.678,-104.325854222,299.88,50.0094130806,0.4,19.259058967,100,35.84,0.00333333,-104.325854222,7.11852e-05,0.0261993,1.22681,-104.325854222,0.217055,88.6829839894,22.0129,50.0094130806,0.000162509,79.8858
2,-124.42,300,1.0,-102.062,-102.062207784,21.9287,485.7271548,0.4,100.0,100,50.01,0.01,-102.062207784,0.01,1.0,1.0,-102.062207784,0.01,300.0,,485.7271548,3.50449e-18,1.0
2,-117.879,300,1.0,-102.07,-102.077364805,17.2428,114.909731904,0.4,200.000000102,100,42.55,0.005,-102.077364805,0.005,1.0,1.0,-102.077364805,0.005,300.0,,114.909731904,2.1793e-19,1.0
,-121.686,400,1.87821,-103.995,-104.325854222,19.946,120.996180467,0.4,92.0915626498,100,35.84,0.00333333,-104.918212647,1.97247e-05,0.0125179,2.11543,-104.325854222,0.0601439,212.968682633,10.1368,50.0094130806,2.51686e-05,38.169
1,-94.6604,400,4.62142,-73.3669,-102.868655988,357.638,64.5939291886,0.4,16.9007570699,100,37.72,0.0025,-102.868655988,4.79784e-06,0.00254515,1.3262,-102.868655988,0.230792,86.5534049352,39.9675,64.5939291886,0.000142027,122.43
2,-117.531,400,1.0,-102.843,-102.842591169,8.68345,76.16398557,0.4,100.0,100,45.89,0.01,-102.842591169,0.01,1.0,1.0,-102.842591169,0.01,400.0,,76.16398557,3.50449e-18,1.0
2,-122.205,400,1.0,-101.765,-100.687215156,14.3596,338.049271278,0.4,200.000000102,100,57.74,0.005,-100.687215156,0.005,1.0,1.0,-100.687215156,0.005,400.0,,338.049271278,2.1793e-19,1.0
2,-118.916,400,1.0,-102.227,-103.150035241,13.044,97.7419698147,0.4,299.999969474,100,47.0,0.00333333,-103.150035241,0.00333333,1.0,1.0,-103.150035241,0.00333333,400.0,,97.7419698147,5.43914e-20,1.0
,-135.544,500,5.18698,-102.627,-102.868655988,16.6451,123.247632825,0.4,23.6522190557,100,37.72,0.0025,-105.159725342,3.43835e-06,0.00816793,5.93885,-102.868655988,0.165396,96.3952712101,562.612,64.5939291886,9.96976e-05,392.904
1,-98.3793,500,4.69453,-79.1837,-104.441052367,339.584,32.0306326445,0.4,26.3872938072,100,29.9,0.002,-104.441052367,1.07205e-05,0.00684982,1.27789,-104.441052367,0.182072,106.507010162,29.3688,32.0306326445,7.19379e-05,116.334
2,-126.37,500,1.0,-101.242,-101.241728987,16.5728,277.430770027,0.4,100.0,100,49.55,0.01,-101.241728987,0.01,1.0,1.0,-101.241728987,0.01,500.0,,277.430770027,3.50449e-18,1.0
2,-119.649,500,1.0,-101.881,-102.520130984,13.3995,84.4648226101,0.4,200.000000102,100,43.16,0.005,-102.520130984,0.005,1.0,1.0,-102.520130984,0.005,500.0,,84.4648226101,2.1793e-19,1.0
2,-126.339,500,1.0,-103.622,-107.103987898,18.6089,668.279632555,0.4,299.999969474,100,44.97,0.00333333,-107.103987898,0.00333333,1.0,1.0,-107.103987898,0.00333333,500.0,,668.279632555,5.43914e-20,1.0
2,-122.889,500,1.0,-103.215,-101.994553162,16.7091,76.6730729679,0.4,400.0,100,43.6,0.0025,-101.994553162,0.0025,1.0,1.0,-101.994553162,0.0025,500.0,,76.6730729679,5.4346e-20,1.0
1,-120.188,500,1.06125,-102.06,-103.868899045,17.0167,1980.89822503,0.4,473.075108677,100,71.98,0.002,-103.868899045,0.00025246,0.126187,0.999662,-103.868899045,0.00377367,471.1436447,0.05699,1980.89822503,2.28114e-07,1.8862
2,-121.648,500,1.0,-97.8203,-97.8202751683,30.5476,942.579322528,0.4,100.0,100,64.81,0.01,-97.8202751683,0.01,1.0,1.0,-97.8202751683,0.01,500.0,,942.579322528,3.50449e-18,1.0
2,-126.509,500,1.0,-101.012,-104.20301741,26.6634,473.076328717,0.4,200.000000102,100,51.64,0.005,-104.20301741,0.005,1.0,1.0,-104.20301741,0.005,500.0,,473.076328717,2.1793e-19,1.0
2,-122.644,500,1.0,-101.825,-103.45271225,22.3135,68.5244596379,0.4,299.999969474,100,42.54,0.00333333,-103.45271225,0.00333333,1.0,1.0,-103.45271225,0.00333333,500.0,,68.5244596379,5.43914e-20,1.0
2,-120.091,500,1.0,-102.061,-102.768553255,19.809,75.9914819569,0.4,400.0,100,43.89,0.0025,-102.768553255,0.0025,1.0,1.0,-102.768553255,0.0025,500.0,,75.9914819569,5.4346e-20,1.0
1,-117.488,500,1.05892,-100.894,-100.872379535,17.7375,135.288066021,0.4,471.520871086,100,47.31,0.002,-100.872379535,0.000560272,0.281372,1.00441,-100.872379535,0.00300539,472.178870998,0.0610544,135.288066021,2.42076e-07,1.50932
2,-118.316,500,1.0,-102.97,-102.96971476,9.02642,82.2993290299,0.4,100.0,100,46.7,0.01,-102.96971476,0.01,1.0,1.0,-102.96971476,0.01,500.0,,82.2993290299,3.50449e-18,1.0
2,-111.959,500,1.0,-101.041,-99.1114933792,14.3826,328.08194363,0.4,200.000000102,100,58.92,0.005,-99.1114933792,0.005,1.0,1.0,-99.1114933792,0.005,500.0,,328.08194363,2.1793e-19,1.0
2,-125.825,500,1.0,-102.897,-106.609288899,18.6026,609.875826509,0.4,299.999969474,100,55.4,0.00333333,-106.609288899,0.00333333,1.0,1.0,-106.609288899,0.00333333,500.0,,609.875826509,5.43914e-20,1.0
