ESSRenyi,MaxVanillaIw,J,MinNormIw,VanillaAvgRet,AvgNormIw,VarJ,VarVanillaIw,VarDiscRet,VarNormIw,AvgRet,ESSClassic,AvgDiscRet,AvgVanillaIw,eRenyi2,MinVanillaIw,MaxNormIw,AvgEpLen,VarRet,BatchSize,Bound
nan,1.0,-1.1920929e-07,0.01,120.81483908827208,0.009999998,63.54299,,4078.4968433174336,3.5044917e-18,-1.0800249583553523e-14,100.0,-1.0800249583553523e-14,1.0,nan,1.0,0.01,13.09,4078.4968433174336,100,-5.3710794
nan,1.0,-2.9802322e-08,0.01,120.61360823965322,0.009999998,57.966534,,3394.059963831592,3.5044917e-18,1.0516032489249483e-14,100.0,1.0516032489249483e-14,1.0,nan,1.0,0.01,13.07,3394.059963831592,100,-4.89972
nan,1.0,-3.5762787e-07,0.01,123.61177520295814,0.009999998,66.60793,,4481.431063115109,3.5044917e-18,1.6058265828178263e-14,100.0,1.6058265828178263e-14,1.0,nan,1.0,0.01,13.37,4481.431063115109,100,-5.6301494
nan,1.0,,0.01,128.01346621359988,0.009999998,80.04165,,6471.379199975904,3.5044917e-18,-2.5579538487363606e-15,100.0,-2.5579538487363606e-15,1.0,nan,1.0,0.01,13.81,6471.379199975904,100,-6.7656555
nan,1.0,-5.9604645e-07,0.01,116.11330543161753,0.009999998,59.775486,,3609.200662086443,3.5044917e-18,1.4210854715202005e-15,100.0,1.4210854715202005e-15,1.0,nan,1.0,0.01,12.62,3609.200662086443,100,-5.0526247
nan,1.0,-1.3113022e-06,0.01,109.51288666811361,0.009999998,48.4728,,2373.3459606777083,3.5044917e-18,9.237055564881303e-15,100.0,9.237055564881303e-15,1.0,nan,1.0,0.01,11.96,2373.3459606777083,100,-4.097246
nan,1.0,-4.4703484e-07,0.01,118.9136581518782,0.009999998,54.099663,,2956.336647886182,3.5044917e-18,6.394884621840902e-15,100.0,6.394884621840902e-15,1.0,nan,1.0,0.01,12.9,2956.336647886182,100,-4.572866
nan,1.0,-5.9604645e-07,0.01,120.21252899249525,0.009999998,66.9652,,4529.63496527289,3.5044917e-18,-7.673861546209083e-15,100.0,-7.673861546209083e-15,1.0,nan,1.0,0.01,13.03,4529.63496527289,100,-5.660348
nan,1.0,-5.9604645e-07,0.01,119.11175199243665,0.009999998,60.143036,,3653.722222662158,3.5044917e-18,4.6043169277254495e-14,100.0,4.6043169277254495e-14,1.0,nan,1.0,0.01,12.92,3653.722222662158,100,-5.083693
nan,1.0,-2.3841858e-07,0.01,116.81126292356078,0.009999998,65.65637,,4354.30138115259,3.5044917e-18,-1.1652900866465642e-14,100.0,-1.1652900866465642e-14,1.0,nan,1.0,0.01,12.69,4354.30138115259,100,-5.549716
nan,1.0,5.9604645e-07,0.01,118.41303831138066,0.009999998,64.4869,,4200.566766784752,3.5044917e-18,-4.718003765447065e-14,100.0,-4.718003765447065e-14,1.0,nan,1.0,0.01,12.85,4200.566766784752,100,-5.4508657
nan,1.0,1.1026859e-06,0.01,125.01174972011334,0.009999998,71.40349,,5149.957452691243,3.5044917e-18,-1.5631940186722204e-15,100.0,-1.5631940186722204e-15,1.0,nan,1.0,0.01,13.51,5149.957452691243,100,-6.0355005
nan,1.0,,0.01,115.0117210293332,0.009999998,66.09468,,4412.6324559254535,3.5044917e-18,-7.958078640513123e-15,100.0,-7.958078640513123e-15,1.0,nan,1.0,0.01,12.51,4412.6324559254535,100,-5.5867653
nan,1.0,6.556511e-07,0.01,125.01233765490171,0.009999998,62.94956,,4002.6734872583306,3.5044917e-18,2.2737367544323206e-15,100.0,2.2737367544323206e-15,1.0,nan,1.0,0.01,13.51,4002.6734872583306,100,-5.3209186
nan,1.0,4.7683716e-07,0.01,114.11306020248328,0.009999998,57.203022,,3305.238201835229,3.5044917e-18,1.8047785488306545e-14,100.0,1.8047785488306545e-14,1.0,nan,1.0,0.01,12.42,3305.238201835229,100,-4.835183
nan,1.0,-4.7683716e-07,0.01,118.31245476671614,0.009999998,58.302288,,3433.492005255587,3.5044917e-18,9.094947017729283e-15,100.0,9.094947017729283e-15,1.0,nan,1.0,0.01,12.84,3433.492005255587,100,-4.9281
nan,1.0,2.3841858e-07,0.01,120.31324689173333,0.009999998,70.094215,,4962.827311618269,3.5044917e-18,4.121147867408581e-15,100.0,4.121147867408581e-15,1.0,nan,1.0,0.01,13.04,4962.827311618269,100,-5.924833
nan,1.0,,0.01,121.81373377556079,0.009999998,55.59801,,3122.3627561323738,3.5044917e-18,-8.100187187665141e-15,100.0,-8.100187187665141e-15,1.0,nan,1.0,0.01,13.19,3122.3627561323738,100,-4.6995163
nan,1.0,-4.7683716e-07,0.01,107.2125186494816,0.009999998,48.327972,,2359.1850395893466,3.5044917e-18,3.126388037344441e-15,100.0,3.126388037344441e-15,1.0,nan,1.0,0.01,11.73,2359.1850395893466,100,-4.085005
nan,1.0,1.1920929e-07,0.01,130.4122060618447,0.009999998,57.746628,,3368.356513700986,3.5044917e-18,-4.831690603168682e-15,100.0,-4.831690603168682e-15,1.0,nan,1.0,0.01,14.05,3368.356513700986,100,-4.881132
nan,1.0,9.536743e-07,0.01,121.11298405983746,0.009999998,55.267334,,3085.331506050198,3.5044917e-18,-1.5631940186722205e-14,100.0,-1.5631940186722205e-14,1.0,nan,1.0,0.01,13.12,3085.331506050198,100,-4.671565
nan,1.0,5.9604645e-08,0.01,121.21511162396523,0.009999998,55.705883,,3134.4907189314936,3.5044917e-18,-7.531752999057062e-15,100.0,-7.531752999057062e-15,1.0,nan,1.0,0.01,13.13,3134.4907189314936,100,-4.7086344
nan,1.0,,0.01,128.4131639290573,0.009999998,61.64733,,3838.7808928249933,3.5044917e-18,-3.4106051316484808e-15,100.0,-3.4106051316484808e-15,1.0,nan,1.0,0.01,13.85,3838.7808928249933,100,-5.210846
nan,1.0,-2.3841858e-07,0.01,117.51331034557643,0.009999998,52.345604,,2767.739632608997,3.5044917e-18,-8.526512829121202e-16,100.0,-8.526512829121202e-16,1.0,nan,1.0,0.01,12.76,2767.739632608997,100,-4.424601
nan,1.0,-4.7683716e-07,0.01,105.81389637404456,0.009999998,53.92624,,2937.4135186912104,3.5044917e-18,-3.197442310920451e-15,100.0,-3.197442310920451e-15,1.0,nan,1.0,0.01,11.59,2937.4135186912104,100,-4.5582075
nan,1.0,2.3841858e-07,0.01,120.11282106732565,0.009999998,54.126217,,2959.239855817704,3.5044917e-18,2.3447910280083305e-14,100.0,2.3447910280083305e-14,1.0,nan,1.0,0.01,13.02,2959.239855817704,100,-4.57511
nan,1.0,-2.9802322e-08,0.01,111.41266128474314,0.009999998,56.64195,,3240.717615181179,3.5044917e-18,7.247535904753022e-15,100.0,7.247535904753022e-15,1.0,nan,1.0,0.01,12.15,3240.717615181179,100,-4.7877564
nan,1.0,1.1846423e-06,0.01,121.11335364797809,0.009999998,58.44766,,3450.6351437025287,3.5044917e-18,-3.836930773104541e-15,100.0,-3.836930773104541e-15,1.0,nan,1.0,0.01,13.12,3450.6351437025287,100,-4.940387
nan,1.0,1.013279e-06,0.01,116.81235581549213,0.009999998,60.95269,,3752.7581690034785,3.5044917e-18,6.252776074688882e-15,100.0,6.252776074688882e-15,1.0,nan,1.0,0.01,12.69,3752.7581690034785,100,-5.1521297
nan,1.0,-3.5762787e-07,0.01,125.8140534205504,0.009999998,58.25519,,3427.9467960390753,3.5044917e-18,1.3784529073745943e-14,100.0,1.3784529073745943e-14,1.0,nan,1.0,0.01,13.59,3427.9467960390753,100,-4.9241195
nan,1.0,7.1525574e-07,0.01,122.01326365627754,0.009999998,62.67513,,3967.850371566885,3.5044917e-18,-6.252776074688882e-15,100.0,-6.252776074688882e-15,1.0,nan,1.0,0.01,13.21,3967.850371566885,100,-5.297722
nan,1.0,-1.7881393e-07,0.01,126.21207331541284,0.009999998,72.07541,,5247.338255153498,3.5044917e-18,-1.1510792319313624e-14,100.0,-1.1510792319313624e-14,1.0,nan,1.0,0.01,13.63,5247.338255153498,100,-6.092297
nan,1.0,1.1920929e-07,0.01,129.91374045946017,0.009999998,73.90263,,5516.767219543738,3.5044917e-18,-1.5205614545266145e-14,100.0,-1.5205614545266145e-14,1.0,nan,1.0,0.01,14.0,5516.767219543738,100,-6.2467465
nan,1.0,-4.7683716e-07,0.01,121.31382189126498,0.009999998,58.35824,,3440.0850482331502,3.5044917e-18,6.536993168992922e-15,100.0,6.536993168992922e-15,1.0,nan,1.0,0.01,13.14,3440.0850482331502,100,-4.93283
nan,1.0,-3.5762787e-07,0.01,126.41301699161642,0.009999998,57.97068,,3394.544911661089,3.5044917e-18,6.963318810448982e-15,100.0,6.963318810448982e-15,1.0,nan,1.0,0.01,13.65,3394.544911661089,100,-4.9000688
nan,1.0,-2.3841858e-07,0.01,112.31142032208182,0.009999998,61.70636,,3846.1364187620475,3.5044917e-18,1.6058265828178263e-14,100.0,1.6058265828178263e-14,1.0,nan,1.0,0.01,12.24,3846.1364187620475,100,-5.2158356
nan,1.0,7.1525574e-07,0.01,133.41119222929947,0.009999998,72.348694,,5287.205491999497,3.5044917e-18,1.4779288903810084e-14,100.0,1.4779288903810084e-14,1.0,nan,1.0,0.01,14.35,5287.205491999497,100,-6.115396
nan,1.0,-1.4901161e-07,0.01,116.7126704976906,0.009999998,60.887264,,3744.706093403222,3.5044917e-18,3.268496584496461e-15,100.0,3.268496584496461e-15,1.0,nan,1.0,0.01,12.68,3744.706093403222,100,-5.1466
nan,1.0,5.9604645e-08,0.01,127.01397585197405,0.009999998,59.903034,,3624.6197054633067,3.5044917e-18,-2.0747847884194925e-14,100.0,-2.0747847884194925e-14,1.0,nan,1.0,0.01,13.71,3624.6197054633067,100,-5.0634046
nan,1.0,4.7683716e-07,0.01,128.01411556020173,0.009999998,58.610336,,3469.870504492352,3.5044917e-18,-2.9700686354772186e-14,100.0,-2.9700686354772186e-14,1.0,nan,1.0,0.01,13.81,3469.870504492352,100,-4.9541388
nan,1.0,-1.1920929e-07,0.01,121.31257929226946,0.009999998,57.47725,,3337.0046707366505,3.5044917e-18,3.9790393202565614e-15,100.0,3.9790393202565614e-15,1.0,nan,1.0,0.01,13.14,3337.0046707366505,100,-4.8583617
nan,1.0,1.3709068e-06,0.01,118.51404776201721,0.009999998,52.380795,,2771.4625017094904,3.5044917e-18,-1.5347723092418165e-14,100.0,-1.5347723092418165e-14,1.0,nan,1.0,0.01,12.86,2771.4625017094904,100,-4.4275756
nan,1.0,-9.536743e-07,0.01,113.61234803184354,0.009999998,59.97406,,3633.2204473022084,3.5044917e-18,2.2879476091475227e-14,100.0,2.2879476091475227e-14,1.0,nan,1.0,0.01,12.37,3633.2204473022084,100,-5.0694103
nan,1.0,1.7881393e-07,0.01,123.61179818420105,0.009999998,62.872505,,3992.881190359682,3.5044917e-18,1.6058265828178263e-14,100.0,1.6058265828178263e-14,1.0,nan,1.0,0.01,13.37,3992.881190359682,100,-5.314406
nan,1.0,2.3841858e-07,0.01,120.51268780964206,0.009999998,63.94594,,4130.386307175747,3.5044917e-18,-7.815970093361103e-15,100.0,-7.815970093361103e-15,1.0,nan,1.0,0.01,13.06,4130.386307175747,100,-5.405139
nan,1.0,2.9802322e-08,0.01,118.01314867883167,0.009999998,56.240597,,3194.9545886297187,3.5044917e-18,7.673861546209083e-15,100.0,7.673861546209083e-15,1.0,nan,1.0,0.01,12.81,3194.9545886297187,100,-4.753832
nan,1.0,1.1920929e-07,0.01,117.11136228463876,0.009999998,54.11104,,2957.580513974311,3.5044917e-18,-1.5631940186722204e-15,100.0,-1.5631940186722204e-15,1.0,nan,1.0,0.01,12.72,2957.580513974311,100,-4.5738277
nan,1.0,1.013279e-06,0.01,117.01344113203425,0.009999998,54.921345,,3046.8221783370996,3.5044917e-18,5.258016244624741e-15,100.0,5.258016244624741e-15,1.0,nan,1.0,0.01,12.71,3046.8221783370996,100,-4.6423206
nan,1.0,-7.1525574e-07,0.01,118.11303223708002,0.009999998,56.80302,,3259.175034707786,3.5044917e-18,-3.410605131648481e-14,100.0,-3.410605131648481e-14,1.0,nan,1.0,0.01,12.82,3259.175034707786,100,-4.801372
nan,1.0,-2.682209e-07,0.01,121.11375217436871,0.009999998,63.96957,,4133.44041956813,3.5044917e-18,-2.4584778657299466e-14,100.0,-2.4584778657299466e-14,1.0,nan,1.0,0.01,13.12,4133.44041956813,100,-5.407137
nan,1.0,-1.1920929e-07,0.01,125.51301335402242,0.009999998,63.37459,,4056.908527692949,3.5044917e-18,1.2079226507921703e-14,100.0,1.2079226507921703e-14,1.0,nan,1.0,0.01,13.56,4056.908527692949,100,-5.356846
nan,1.0,3.5762787e-07,0.01,121.11060424966735,0.009999998,65.22237,,4296.927375320358,3.5044917e-18,-6.8212102632969615e-15,100.0,-6.8212102632969615e-15,1.0,nan,1.0,0.01,13.12,4296.927375320358,100,-5.5130324
nan,1.0,-5.9604645e-08,0.01,111.71296615747056,0.009999998,48.27869,,2354.375718136485,3.5044917e-18,2.3447910280083305e-14,100.0,2.3447910280083305e-14,1.0,nan,1.0,0.01,12.18,2354.375718136485,100,-4.0808387
nan,1.0,3.5762787e-07,0.01,118.0133527722699,0.009999998,60.93344,,3750.388244622353,3.5044917e-18,-9.947598300641402e-15,100.0,-9.947598300641402e-15,1.0,nan,1.0,0.01,12.81,3750.388244622353,100,-5.1505036
nan,1.0,8.34465e-07,0.01,123.51226766810764,0.009999998,67.220764,,4564.274211853458,3.5044917e-18,1.7053025658242404e-14,100.0,1.7053025658242404e-14,1.0,nan,1.0,0.01,13.36,4564.274211853458,100,-5.6819496
nan,1.0,7.1525574e-07,0.01,118.81391284676444,0.009999998,54.623158,,3013.8273619344786,3.5044917e-18,6.963318810448982e-15,100.0,6.963318810448982e-15,1.0,nan,1.0,0.01,12.89,3013.8273619344786,100,-4.617115
nan,1.0,-7.1525574e-07,0.01,120.51505219843172,0.009999998,58.96852,,3512.410748357944,3.5044917e-18,5.115907697472721e-15,100.0,5.115907697472721e-15,1.0,nan,1.0,0.01,13.06,3512.410748357944,100,-4.984415
nan,1.0,-8.940697e-07,0.01,112.81438539619377,0.009999998,61.27102,,3792.058463891532,3.5044917e-18,-5.684341886080802e-15,100.0,-5.684341886080802e-15,1.0,nan,1.0,0.01,12.29,3792.058463891532,100,-5.179037
nan,1.0,1.1920929e-07,0.01,120.61369962435174,0.009999998,56.905148,,3270.904994038649,3.5044917e-18,1.2505552149377763e-14,100.0,1.2505552149377763e-14,1.0,nan,1.0,0.01,13.07,3270.904994038649,100,-4.810004
nan,1.0,-5.066395e-07,0.01,131.21231469860734,0.009999998,64.19621,,4162.782169154474,3.5044917e-18,-1.3073986337985844e-14,100.0,-1.3073986337985844e-14,1.0,nan,1.0,0.01,14.13,4162.782169154474,100,-5.4262953
nan,1.0,-6.556511e-07,0.01,129.21229550921402,0.009999998,58.19108,,3420.4057903668063,3.5044917e-18,-1.5631940186722204e-15,100.0,-1.5631940186722204e-15,1.0,nan,1.0,0.01,13.93,3420.4057903668063,100,-4.9186997
nan,1.0,1.4901161e-07,0.01,123.21202819517401,0.009999998,58.29099,,3432.160989082178,3.5044917e-18,-7.105427357601002e-16,100.0,-7.105427357601002e-16,1.0,nan,1.0,0.01,13.33,3432.160989082178,100,-4.9271445
nan,1.0,-5.9604645e-08,0.01,126.61182368245487,0.009999998,63.982006,,4135.04766014404,3.5044917e-18,5.826450433232821e-15,100.0,5.826450433232821e-15,1.0,nan,1.0,0.01,13.67,4135.04766014404,100,-5.4081874
nan,1.0,-1.1920929e-07,0.01,127.31134503473602,0.009999998,68.21058,,4699.680405640041,3.5044917e-18,1.1652900866465642e-14,100.0,1.1652900866465642e-14,1.0,nan,1.0,0.01,13.74,4699.680405640041,100,-5.765615
nan,1.0,5.5134296e-07,0.01,108.11298940868348,0.009999998,47.231,,2253.30046872381,3.5044917e-18,-8.100187187665141e-15,100.0,-8.100187187665141e-15,1.0,nan,1.0,0.01,11.82,2253.30046872381,100,-3.9922807
nan,1.0,8.34465e-07,0.01,126.61140391152904,0.009999998,71.48283,,5161.40828839793,3.5044917e-18,-9.663381206337363e-15,100.0,-9.663381206337363e-15,1.0,nan,1.0,0.01,13.67,5161.40828839793,100,-6.0422077
nan,1.0,1.1920929e-07,0.01,121.5128158861362,0.009999998,52.87031,,2823.5048418066062,3.5044917e-18,2.2311041902867147e-14,100.0,2.2311041902867147e-14,1.0,nan,1.0,0.01,13.16,2823.5048418066062,100,-4.468952
nan,1.0,-4.7683716e-07,0.01,116.71427283685689,0.009999998,59.326168,,3555.1457228902605,3.5044917e-18,1.4779288903810084e-14,100.0,1.4779288903810084e-14,1.0,nan,1.0,0.01,12.68,3555.1457228902605,100,-5.0146456
nan,1.0,-6.556511e-07,0.01,117.81474190303037,0.009999998,58.89179,,3503.275771019259,3.5044917e-18,3.822719918389339e-14,100.0,3.822719918389339e-14,1.0,nan,1.0,0.01,12.79,3503.275771019259,100,-4.9779296
nan,1.0,5.9604645e-07,0.01,118.81294708688525,0.009999998,59.325455,,3555.060208201633,3.5044917e-18,-1.7905676941154525e-14,100.0,-1.7905676941154525e-14,1.0,nan,1.0,0.01,12.89,3555.060208201633,100,-5.014585
nan,1.0,8.34465e-07,0.01,132.51257072240625,0.009999998,67.38378,,4586.438702659277,3.5044917e-18,-4.831690603168682e-15,100.0,-4.831690603168682e-15,1.0,nan,1.0,0.01,14.26,4586.438702659277,100,-5.6957283
nan,1.0,2.3841858e-07,0.01,115.21190632775942,0.009999998,50.18763,,2544.2407138749813,3.5044917e-18,2.1174173525650985e-14,100.0,2.1174173525650985e-14,1.0,nan,1.0,0.01,12.53,2544.2407138749813,100,-4.2421947
nan,1.0,4.7683716e-07,0.01,120.21404108000777,0.009999998,57.553326,,3345.844078993846,3.5044917e-18,1.1652900866465642e-14,100.0,1.1652900866465642e-14,1.0,nan,1.0,0.01,13.03,3345.844078993846,100,-4.8647933
nan,1.0,5.364418e-07,0.01,126.7119096310857,0.009999998,71.22722,,5124.561944741393,3.5044917e-18,2.0463630789890885e-14,100.0,2.0463630789890885e-14,1.0,nan,1.0,0.01,13.68,5124.561944741393,100,-6.0206013
nan,1.0,5.364418e-07,0.01,116.71427247763715,0.009999998,60.344097,,3678.1922141725445,3.5044917e-18,1.9753088054130784e-14,100.0,1.9753088054130784e-14,1.0,nan,1.0,0.01,12.68,3678.1922141725445,100,-5.100687
nan,1.0,4.7683716e-07,0.01,123.21290444525559,0.009999998,64.65174,,4222.068533365622,3.5044917e-18,-4.831690603168682e-15,100.0,-4.831690603168682e-15,1.0,nan,1.0,0.01,13.33,4222.068533365622,100,-5.464799
nan,1.0,1.7881393e-07,0.01,122.21332352098325,0.009999998,56.634346,,3239.84770023328,3.5044917e-18,-2.1032064978498965e-14,100.0,-2.1032064978498965e-14,1.0,nan,1.0,0.01,13.23,3239.84770023328,100,-4.787114
nan,1.0,3.427267e-07,0.01,110.5132440312129,0.009999998,45.645676,,2104.5736215774255,3.5044917e-18,1.1795009413617663e-14,100.0,1.1795009413617663e-14,1.0,nan,1.0,0.01,12.06,2104.5736215774255,100,-3.8582785
nan,1.0,1.1920929e-07,0.01,119.41414992630936,0.009999998,69.61597,,4895.336635841613,3.5044917e-18,-1.1084466677857563e-14,100.0,-1.1084466677857563e-14,1.0,nan,1.0,0.01,12.95,4895.336635841613,100,-5.8844075
nan,1.0,-4.0233135e-07,0.01,116.91328391709705,0.009999998,59.803936,,3612.6375674408487,3.5044917e-18,9.521272659185343e-15,100.0,9.521272659185343e-15,1.0,nan,1.0,0.01,12.7,3612.6375674408487,100,-5.05503
nan,1.0,-3.5762787e-07,0.01,123.61099481802732,0.009999998,59.774776,,3609.11480310823,3.5044917e-18,3.126388037344441e-15,100.0,3.126388037344441e-15,1.0,nan,1.0,0.01,13.37,3609.11480310823,100,-5.052564
nan,1.0,4.7683716e-07,0.01,119.81259809022549,0.009999998,53.98943,,2944.301817166196,3.5044917e-18,1.5347723092418165e-14,100.0,1.5347723092418165e-14,1.0,nan,1.0,0.01,12.99,2944.301817166196,100,-4.563549
nan,1.0,,0.01,116.21351770504816,0.009999998,52.23954,,2756.535024495814,3.5044917e-18,3.268496584496461e-15,100.0,3.268496584496461e-15,1.0,nan,1.0,0.01,12.63,2756.535024495814,100,-4.4156356
nan,1.0,,0.01,109.21421606072198,0.009999998,44.660095,,2014.67105121376,3.5044917e-18,4.547473508864641e-15,100.0,4.547473508864641e-15,1.0,nan,1.0,0.01,11.93,2014.67105121376,100,-3.7749705
nan,1.0,3.5762787e-07,0.01,121.31297639586624,0.009999998,64.973305,,4264.172713892208,3.5044917e-18,2.0747847884194925e-14,100.0,2.0747847884194925e-14,1.0,nan,1.0,0.01,13.14,4264.172713892208,100,-5.4919796
nan,1.0,1.7881393e-07,0.01,117.51294486179214,0.009999998,57.827065,,3377.7468581326752,3.5044917e-18,1.4210854715202004e-16,100.0,1.4210854715202004e-16,1.0,nan,1.0,0.01,12.76,3377.7468581326752,100,-4.8879304
