VarRet,AvgDiscRet,eRenyi2,ESSClassic,BatchSize,IterType,J,MinVanillaIw,VanillaAvgRet,MinNormIw,AvgEpLen,VarJ,Delta,VarVanillaIw,EpsThisIter,VarNormIw,MaxNormIw,MaxVanillaIw,Bound,VarDiscRet,AvgRet,AvgVanillaIw,AvgNormIw,ESSRenyi
42.2351622733,4672.63637071,1.0,100.0,500,2,4672.64,1.0,4672.63637071,0.01,500.0,6.46627,0.9,,100,3.50449e-18,0.01,1.0,4516.64,42.2351622733,4672.63637071,1.0,0.01,500.0
60.2673148104,4671.92378489,1.0,200.000000102,500,2,4672.28,1.0,4671.92378489,0.005,500.0,7.132,0.9,,100,2.1793e-19,0.005,1.0,4561.97,60.2673148104,4671.92378489,1.0,0.005,500.0
51.1214451992,4671.49540113,1.0,299.999969474,500,2,4672.02,1.0,4671.49540113,0.00333333,500.0,7.13563,0.9,,100,5.43914e-20,0.00333333,1.0,4581.95,51.1214451992,4671.49540113,1.0,0.00333333,500.0
49.1854818976,4672.74913953,1.0,400.0,500,2,4672.2,1.0,4672.74913953,0.0025,500.0,7.10362,0.9,,100,5.4346e-20,0.0025,1.0,4594.2,49.1854818976,4672.74913953,1.0,0.0025,500.0
44.0679142274,4672.70810334,1.00422,497.71575498,500,1,4672.59,0.724915,4672.70810334,0.00145373,500.0,6.45839,0.9,0.00457421,100,1.83953e-08,0.00229955,1.14669,4602.68,44.0679142274,4672.70810334,0.997318,0.002,497.899689862
35.0618112544,4672.64753816,1.0,100.0,500,2,4672.65,1.0,4672.64753816,0.01,500.0,5.89162,0.9,,100,3.50449e-18,0.01,1.0,4516.65,35.0618112544,4672.64753816,1.0,0.01,500.0
42.6035185892,4672.42445122,1.0,200.000000102,500,2,4672.54,1.0,4672.42445122,0.005,500.0,6.20136,0.9,,100,2.1793e-19,0.005,1.0,4562.23,42.6035185892,4672.42445122,1.0,0.005,500.0
36.1110635459,4672.98450764,1.0,299.999969474,500,2,4672.69,1.0,4672.98450764,0.00333333,500.0,6.13182,0.9,,100,5.43914e-20,0.00333333,1.0,4582.62,36.1110635459,4672.98450764,1.0,0.00333333,500.0
23.4344612279,4673.77192822,1.0,400.0,500,2,4672.96,1.0,4673.77192822,0.0025,500.0,5.84985,0.9,,100,5.4346e-20,0.0025,1.0,4594.96,23.4344612279,4673.77192822,1.0,0.0025,500.0
75.4252893845,4672.51445052,1.00189,498.999033191,500,1,4673.01,0.840073,4672.51445052,0.00168127,500.0,6.16941,0.9,0.0020068,100,8.03796e-09,0.00219605,1.09729,4603.18,75.4252893845,4672.51445052,0.999331,0.002,499.05568232
42.1762748902,4672.90081419,1.0,100.0,500,2,4672.9,1.0,4672.90081419,0.01,500.0,6.46178,0.9,,100,3.50449e-18,0.01,1.0,4516.91,42.1762748902,4672.90081419,1.0,0.01,500.0
36.0273754459,4673.12271705,1.0,200.000000102,500,2,4673.01,1.0,4673.12271705,0.005,500.0,6.22279,0.9,,100,2.1793e-19,0.005,1.0,4562.71,36.0273754459,4673.12271705,1.0,0.005,500.0
780.407043979,4670.45241269,1.0,299.999969474,500,2,4672.16,1.0,4670.45241269,0.00333333,499.77,16.8762,0.9,,100,5.43914e-20,0.00333333,1.0,4582.09,780.407043979,4670.45241269,1.0,0.00333333,500.0
57.5317883485,4672.64143854,1.0,400.0,500,2,4672.28,1.0,4672.64143854,0.0025,500.0,15.0959,0.9,,100,5.4346e-20,0.0025,1.0,4594.28,57.5317883485,4672.64143854,1.0,0.0025,500.0
36.2347115453,4673.12021113,1.00562,496.744938142,500,1,4672.88,0.662612,4673.12021113,0.00132413,500.0,10.1408,0.9,0.00657643,100,2.62622e-08,0.00244723,1.22463,4602.92,36.2347115453,4673.12021113,1.00083,0.002,497.206940335
45.0890514849,4673.01612928,1.0,100.0,500,2,4673.02,1.0,4673.01612928,0.01,500.0,6.68119,0.9,,100,3.50449e-18,0.01,1.0,4517.02,45.0890514849,4673.01612928,1.0,0.01,500.0
28.7982457112,4673.31430351,1.0,200.000000102,500,2,4673.17,1.0,4673.31430351,0.005,500.0,6.0495,0.9,,100,2.1793e-19,0.005,1.0,4562.86,28.7982457112,4673.31430351,1.0,0.005,500.0
83.0076219227,4673.13739198,1.0,299.999969474,500,2,4673.16,1.0,4673.13739198,0.00333333,500.0,7.19656,0.9,,100,5.43914e-20,0.00333333,1.0,4583.09,83.0076219227,4673.13739198,1.0,0.00333333,500.0
34.8841414786,4673.60025343,1.0,400.0,500,2,4673.27,1.0,4673.60025343,0.0025,500.0,6.89301,0.9,,100,5.4346e-20,0.0025,1.0,4595.27,34.8841414786,4673.60025343,1.0,0.0025,500.0
25.2983548444,4674.28873315,1.00292,498.33486926,500,1,4673.69,0.666799,4674.28873315,0.00133503,500.0,5.81008,0.9,0.00334069,100,1.33915e-08,0.00234272,1.1701,4603.83,25.2983548444,4674.28873315,0.998925,0.002,498.545538787
28.8801765206,4673.62205647,1.0,100.0,500,2,4673.62,1.0,4673.62205647,0.01,500.0,5.34711,0.9,,100,3.50449e-18,0.01,1.0,4517.62,28.8801765206,4673.62205647,1.0,0.01,500.0
22.9949177709,4673.63398734,1.0,200.000000102,500,2,4673.63,1.0,4673.63398734,0.005,500.0,5.06737,0.9,,100,2.1793e-19,0.005,1.0,4563.32,22.9949177709,4673.63398734,1.0,0.005,500.0
34.9896760459,4673.24955132,1.0,299.999969474,500,2,4673.5,1.0,4673.24955132,0.00333333,500.0,5.35698,0.9,,100,5.43914e-20,0.00333333,1.0,4583.44,34.9896760459,4673.24955132,1.0,0.00333333,500.0
24.0950179788,4674.0670778,1.0,400.0,500,2,4673.64,1.0,4674.0670778,0.0025,500.0,5.24846,0.9,,100,5.4346e-20,0.0025,1.0,4595.64,24.0950179788,4674.0670778,1.0,0.0025,500.0
39.3901544163,4672.95832145,1.00148,499.239649768,500,1,4673.62,0.795583,4672.95832145,0.00159078,500.0,5.21216,0.9,0.00152676,100,6.1041e-09,0.00215622,1.07837,4603.8,39.3901544163,4672.95832145,1.00024,0.002,499.258605903
19.874614408,4674.1896729,1.0,100.0,500,2,4674.19,1.0,4674.1896729,0.01,500.0,4.43576,0.9,,100,3.50449e-18,0.01,1.0,4518.19,19.874614408,4674.1896729,1.0,0.01,500.0
28.8894062029,4673.88956138,1.0,200.000000102,500,2,4674.04,1.0,4673.88956138,0.005,500.0,4.91536,0.9,,100,2.1793e-19,0.005,1.0,4563.73,28.8894062029,4673.88956138,1.0,0.005,500.0
18.9223161133,4674.49998801,1.0,299.999969474,500,2,4674.19,1.0,4674.49998801,0.00333333,500.0,4.73273,0.9,,100,5.43914e-20,0.00333333,1.0,4584.13,18.9223161133,4674.49998801,1.0,0.00333333,500.0
30.5678831439,4674.46441234,1.0,400.0,500,2,4674.26,1.0,4674.46441234,0.0025,500.0,4.93745,0.9,,100,5.4346e-20,0.0025,1.0,4596.26,30.5678831439,4674.46441234,1.0,0.0025,500.0
24.106558919,4674.22431803,1.00114,499.329051873,500,1,4674.33,0.809023,4674.22431803,0.00161929,500.0,4.78112,0.9,0.00134413,100,5.38476e-09,0.00215345,1.0759,4604.53,24.106558919,4674.22431803,0.999233,0.002,499.431006654
33.0655105786,4673.62788793,1.0,100.0,500,2,4673.63,1.0,4673.62788793,0.01,500.0,5.72141,0.9,,100,3.50449e-18,0.01,1.0,4517.63,33.0655105786,4673.62788793,1.0,0.01,500.0
67.9146846878,4672.49355512,1.0,200.000000102,500,2,4673.06,1.0,4672.49355512,0.005,500.0,7.09273,0.9,,100,2.1793e-19,0.005,1.0,4562.75,67.9146846878,4672.49355512,1.0,0.005,500.0
24.3731684562,4673.25914455,1.0,299.999969474,500,2,4673.13,1.0,4673.25914455,0.00333333,500.0,6.44901,0.9,,100,5.43914e-20,0.00333333,1.0,4583.06,24.3731684562,4673.25914455,1.0,0.00333333,500.0
33.1407197242,4673.3798025,1.0,400.0,500,2,4673.19,1.0,4673.3798025,0.0025,500.0,6.27747,0.9,,100,5.4346e-20,0.0025,1.0,4595.19,33.1407197242,4673.3798025,1.0,0.0025,500.0
21.6902791983,4674.18748899,1.00209,498.928534926,500,1,4673.54,0.781178,4674.18748899,0.00156088,500.0,5.58268,0.9,0.00215587,100,8.60721e-09,0.00218124,1.09165,4603.7,21.6902791983,4674.18748899,1.00094,0.002,498.958377944
36.689829316,4673.22271974,1.0,100.0,500,2,4673.22,1.0,4673.22271974,0.01,500.0,6.02685,0.9,,100,3.50449e-18,0.01,1.0,4517.22,36.689829316,4673.22271974,1.0,0.01,500.0
37.0988220181,4673.85153277,1.0,200.000000102,500,2,4673.54,1.0,4673.85153277,0.005,500.0,6.05181,0.9,,100,2.1793e-19,0.005,1.0,4563.23,37.0988220181,4673.85153277,1.0,0.005,500.0
28.9514429799,4673.76885484,1.0,299.999969474,500,2,4673.61,1.0,4673.76885484,0.00333333,500.0,5.82941,0.9,,100,5.43914e-20,0.00333333,1.0,4583.55,28.9514429799,4673.76885484,1.0,0.00333333,500.0
27.2439331396,4674.02010909,1.0,400.0,500,2,4673.72,1.0,4674.02010909,0.0025,500.0,5.67981,0.9,,100,5.4346e-20,0.0025,1.0,4595.72,27.2439331396,4674.02010909,1.0,0.0025,500.0
43.4899444625,4673.46462882,1.00202,498.902495543,500,1,4673.8,0.81157,4673.46462882,0.0016262,500.0,5.59865,0.9,0.00219575,100,8.81614e-09,0.00220872,1.10228,4603.96,43.4899444625,4673.46462882,0.998119,0.002,498.989838905
25.4386509979,4674.52105968,1.0,100.0,500,2,4674.52,1.0,4674.52105968,0.01,500.0,5.01837,0.9,,100,3.50449e-18,0.01,1.0,4518.52,25.4386509979,4674.52105968,1.0,0.01,500.0
31.4306744939,4674.01444214,1.0,200.000000102,500,2,4674.27,1.0,4674.01444214,0.005,500.0,5.31173,0.9,,100,2.1793e-19,0.005,1.0,4563.96,31.4306744939,4674.01444214,1.0,0.005,500.0
19694.7824981,4659.83974409,1.0,299.999969474,500,2,4669.46,1.0,4659.83974409,0.00333333,498.52,81.0207,0.9,,100,5.43914e-20,0.00333333,1.0,4579.39,19694.7824981,4659.83974409,1.0,0.00333333,500.0
21.1479985728,4673.91405368,1.0,400.0,500,2,4670.57,1.0,4673.91405368,0.0025,500.0,70.2297,0.9,,100,5.4346e-20,0.0025,1.0,4592.57,21.1479985728,4673.91405368,1.0,0.0025,500.0
23.1287436764,4673.47728741,1.01903,490.002468155,500,1,4673.0,0.37246,4673.47728741,0.000747372,500.0,23.9641,0.9,0.02031,100,8.17757e-08,0.00251517,1.25346,4602.58,23.1287436764,4673.47728741,0.99672,0.002,490.663562086
37.2518344696,4673.13538213,1.0,100.0,500,2,4673.14,1.0,4673.13538213,0.01,500.0,6.07282,0.9,,100,3.50449e-18,0.01,1.0,4517.14,37.2518344696,4673.13538213,1.0,0.01,500.0
24.1623799075,4674.48060066,1.0,200.000000102,500,2,4673.81,1.0,4674.48060066,0.005,500.0,5.5545,0.9,,100,2.1793e-19,0.005,1.0,4563.5,24.1623799075,4674.48060066,1.0,0.005,500.0
33.3913737503,4673.49779541,1.0,299.999969474,500,2,4673.71,1.0,4673.49779541,0.00333333,500.0,5.62217,0.9,,100,5.43914e-20,0.00333333,1.0,4583.64,33.3913737503,4673.49779541,1.0,0.00333333,500.0
25.3549497463,4673.61919773,1.0,400.0,500,2,4673.68,1.0,4673.61919773,0.0025,500.0,5.47571,0.9,,100,5.4346e-20,0.0025,1.0,4595.68,25.3549497463,4673.61919773,1.0,0.0025,500.0
24.8989054967,4673.67660831,1.00177,498.929530826,500,1,4673.8,0.735305,4673.67660831,0.00147602,500.0,5.15386,0.9,0.00213401,100,8.59901e-09,0.00218289,1.08744,4603.98,24.8989054967,4673.67660831,0.996333,0.002,499.116969711
23.5159348231,4674.23079919,1.0,100.0,500,2,4674.23,1.0,4674.23079919,0.01,500.0,4.82501,0.9,,100,3.50449e-18,0.01,1.0,4518.23,23.5159348231,4674.23079919,1.0,0.01,500.0
19.5521683897,4673.69423972,1.0,200.000000102,500,2,4673.96,1.0,4673.69423972,0.005,500.0,4.62499,0.9,,100,2.1793e-19,0.005,1.0,4563.65,19.5521683897,4673.69423972,1.0,0.005,500.0
27.8171727153,4673.68465072,1.0,299.999969474,500,2,4673.87,1.0,4673.68465072,0.00333333,500.0,4.84326,0.9,,100,5.43914e-20,0.00333333,1.0,4583.8,27.8171727153,4673.68465072,1.0,0.00333333,500.0
29.6713608003,4674.03752247,1.0,400.0,500,2,4673.91,1.0,4674.03752247,0.0025,500.0,4.99418,0.9,,100,5.4346e-20,0.0025,1.0,4595.91,29.6713608003,4674.03752247,1.0,0.0025,500.0
16.1880238962,4674.65667031,1.00142,499.322355985,500,1,4674.15,0.814742,4674.65667031,0.00163027,500.0,4.68343,0.9,0.00135843,100,5.43899e-09,0.00216735,1.08315,4604.34,16.1880238962,4674.65667031,0.999518,0.002,499.290223608
19.3796300705,4674.27399911,1.0,100.0,500,2,4674.27,1.0,4674.27399911,0.01,500.0,4.38016,0.9,,100,3.50449e-18,0.01,1.0,4518.27,19.3796300705,4674.27399911,1.0,0.01,500.0
28.0693529363,4673.97468066,1.0,200.000000102,500,2,4674.12,1.0,4673.97468066,0.005,500.0,4.84867,0.9,,100,2.1793e-19,0.005,1.0,4563.82,28.0693529363,4673.97468066,1.0,0.005,500.0
22.9417473641,4674.40955006,1.0,299.999969474,500,2,4674.22,1.0,4674.40955006,0.00333333,500.0,4.82307,0.9,,100,5.43914e-20,0.00333333,1.0,4584.15,22.9417473641,4674.40955006,1.0,0.00333333,500.0
22037.1882114,4659.17548916,1.0,400.0,500,2,4670.46,1.0,4659.17548916,0.0025,498.46,74.2569,0.9,,100,5.4346e-20,0.0025,1.0,4592.46,22037.1882114,4659.17548916,1.0,0.0025,500.0
23.8024990963,4674.40565506,1.01901,490.752853378,500,1,4673.76,0.202888,4674.40565506,0.000402259,500.0,14.1151,0.9,0.0192125,100,7.55238e-08,0.00247433,1.24798,4603.34,23.8024990963,4674.40565506,1.00874,0.002,490.672344358
28.4959461469,4673.72760649,1.0,100.0,500,2,4673.73,1.0,4673.72760649,0.01,500.0,5.31139,0.9,,100,3.50449e-18,0.01,1.0,4517.73,28.4959461469,4673.72760649,1.0,0.01,500.0
24.3700032387,4674.10634996,1.0,200.000000102,500,2,4673.92,1.0,4674.10634996,0.005,500.0,5.11902,0.9,,100,2.1793e-19,0.005,1.0,4563.61,24.3700032387,4674.10634996,1.0,0.005,500.0
29.1830153811,4673.53194234,1.0,299.999969474,500,2,4673.79,1.0,4673.53194234,0.00333333,500.0,5.20893,0.9,,100,5.43914e-20,0.00333333,1.0,4583.72,29.1830153811,4673.53194234,1.0,0.00333333,500.0
16.1051473453,4674.85495697,1.0,400.0,500,2,4674.06,1.0,4674.85495697,0.0025,500.0,4.95469,0.9,,100,5.4346e-20,0.0025,1.0,4596.06,16.1051473453,4674.85495697,1.0,0.0025,500.0
17.546279947,4674.31313344,1.00132,499.138380148,500,1,4674.2,0.792493,4674.31313344,0.00158838,500.0,4.65327,0.9,0.00172172,100,6.91638e-09,0.00217911,1.08723,4604.39,17.546279947,4674.31313344,0.997863,0.002,499.343186293
23.5981047313,4674.46587659,1.0,100.0,500,2,4674.47,1.0,4674.46587659,0.01,500.0,4.83345,0.9,,100,3.50449e-18,0.01,1.0,4518.47,23.5981047313,4674.46587659,1.0,0.01,500.0
17.1972152843,4674.61703239,1.0,200.000000102,500,2,4674.54,1.0,4674.61703239,0.005,500.0,4.49437,0.9,,100,2.1793e-19,0.005,1.0,4564.23,17.1972152843,4674.61703239,1.0,0.005,500.0
15.4703128093,4674.7391479,1.0,299.999969474,500,2,4674.61,1.0,4674.7391479,0.00333333,500.0,4.31047,0.9,,100,5.43914e-20,0.00333333,1.0,4584.54,15.4703128093,4674.7391479,1.0,0.00333333,500.0
20.0849875415,4674.93795393,1.0,400.0,500,2,4674.69,1.0,4674.93795393,0.0025,500.0,4.35048,0.9,,100,5.4346e-20,0.0025,1.0,4596.69,20.0849875415,4674.93795393,1.0,0.0025,500.0
22.9160291777,4674.73503988,1.00093,499.487879987,500,1,4674.76,0.856731,4674.73503988,0.00171152,500.0,4.33458,0.9,0.00103002,100,4.11072e-09,0.00210272,1.05255,4604.97,22.9160291777,4674.73503988,1.00114,0.002,499.53759796
19.7849857659,4673.84471441,1.0,100.0,500,2,4673.84,1.0,4673.84471441,0.01,500.0,4.42573,0.9,,100,3.50449e-18,0.01,1.0,4517.85,19.7849857659,4673.84471441,1.0,0.01,500.0
20.1418471467,4673.73921208,1.0,200.000000102,500,2,4673.79,1.0,4673.73921208,0.005,500.0,4.44595,0.9,,100,2.1793e-19,0.005,1.0,4563.48,20.1418471467,4673.73921208,1.0,0.005,500.0
22.368058066,4674.4698458,1.0,299.999969474,500,2,4674.02,1.0,4674.4698458,0.00333333,500.0,4.54547,0.9,,100,5.43914e-20,0.00333333,1.0,4583.95,22.368058066,4674.4698458,1.0,0.00333333,500.0
22.1151901785,4674.20174563,1.0,400.0,500,2,4674.06,1.0,4674.20174563,0.0025,500.0,4.57993,0.9,,100,5.4346e-20,0.0025,1.0,4596.06,22.1151901785,4674.20174563,1.0,0.0025,500.0
22.5332370482,4673.88231525,1.00076,499.614451463,500,1,4674.08,0.873022,4673.88231525,0.00174725,500.0,4.5278,0.9,0.000772423,100,3.09397e-09,0.00213481,1.06666,4604.29,22.5332370482,4673.88231525,0.999308,0.002,499.621082624
33.2895900163,4673.81997132,1.0,100.0,500,2,4673.82,1.0,4673.81997132,0.01,500.0,5.74077,0.9,,100,3.50449e-18,0.01,1.0,4517.82,33.2895900163,4673.81997132,1.0,0.01,500.0
24.5818064335,4674.6529315,1.0,200.000000102,500,2,4674.24,1.0,4674.6529315,0.005,500.0,5.36839,0.9,,100,2.1793e-19,0.005,1.0,4563.93,24.5818064335,4674.6529315,1.0,0.005,500.0
24.0164682619,4674.12202622,1.0,299.999969474,500,2,4674.2,1.0,4674.12202622,0.00333333,500.0,5.20974,0.9,,100,5.43914e-20,0.00333333,1.0,4584.13,24.0164682619,4674.12202622,1.0,0.00333333,500.0
25.2733238033,4674.09413447,1.0,400.0,500,2,4674.17,1.0,4674.09413447,0.0025,500.0,5.1588,0.9,,100,5.4346e-20,0.0025,1.0,4596.17,25.2733238033,4674.09413447,1.0,0.0025,500.0
34.8977277443,4673.90215955,1.00157,498.980592175,500,1,4674.24,0.771878,4673.90215955,0.00154652,500.0,5.08406,0.9,0.00203955,100,8.18748e-09,0.00214365,1.06991,4604.42,34.8977277443,4673.90215955,0.998212,0.002,499.216534415
41.0216308891,4673.9118134,1.0,100.0,500,2,4673.91,1.0,4673.9118134,0.01,500.0,6.37272,0.9,,100,3.50449e-18,0.01,1.0,4517.91,41.0216308891,4673.9118134,1.0,0.01,500.0
15.0943889464,4675.11674743,1.0,200.000000102,500,2,4674.51,1.0,4675.11674743,0.005,500.0,5.30475,0.9,,100,2.1793e-19,0.005,1.0,4564.21,15.0943889464,4675.11674743,1.0,0.005,500.0
19.7619616418,4674.22191509,1.0,299.999969474,500,2,4674.42,1.0,4674.22191509,0.00333333,500.0,5.02998,0.9,,100,5.43914e-20,0.00333333,1.0,4584.35,19.7619616418,4674.22191509,1.0,0.00333333,500.0
22.6544063893,4673.74498372,1.0,400.0,500,2,4674.25,1.0,4673.74498372,0.0025,500.0,4.9666,0.9,,100,5.4346e-20,0.0025,1.0,4596.25,22.6544063893,4673.74498372,1.0,0.0025,500.0
18.1881878824,4674.21689351,1.00118,499.344484814,500,1,4674.33,0.83631,4674.21689351,0.00167473,500.0,4.66387,0.9,0.00131193,100,5.26098e-09,0.00215046,1.07387,4604.52,18.1881878824,4674.21689351,0.998738,0.002,499.412571925
24.8464425718,4674.60819224,1.0,100.0,500,2,4674.61,1.0,4674.60819224,0.01,500.0,4.95965,0.9,,100,3.50449e-18,0.01,1.0,4518.61,24.8464425718,4674.60819224,1.0,0.01,500.0
24.0220796847,4673.35409985,1.0,200.000000102,500,2,4673.98,1.0,4673.35409985,0.005,500.0,4.95814,0.9,,100,2.1793e-19,0.005,1.0,4563.67,24.0220796847,4673.35409985,1.0,0.005,500.0
37.8944771668,4673.10916808,1.0,299.999969474,500,2,4673.69,1.0,4673.10916808,0.00333333,500.0,5.39101,0.9,,100,5.43914e-20,0.00333333,1.0,4583.62,37.8944771668,4673.10916808,1.0,0.00333333,500.0
16.7830644896,4675.03295584,1.0,400.0,500,2,4674.03,1.0,4675.03295584,0.0025,500.0,5.12728,0.9,,100,5.4346e-20,0.0025,1.0,4596.03,16.7830644896,4675.03295584,1.0,0.0025,500.0
22.8993675843,4673.35692369,1.00185,498.921267889,500,1,4674.02,0.822944,4673.35692369,0.00165336,500.0,4.8557,0.9,0.00214701,100,8.66621e-09,0.00219587,1.09297,4604.19,22.8993675843,4673.35692369,0.995479,0.002,499.077535012
6392.82033006,4666.92134688,1.0,100.0,500,2,4666.92,1.0,4666.92134688,0.01,499.17,79.5543,0.9,,100,3.50449e-18,0.01,1.0,4510.92,6392.82033006,4666.92134688,1.0,0.01,500.0
21.0554174445,4675.07614833,1.0,200.000000102,500,2,4671.0,1.0,4675.07614833,0.005,500.0,56.4933,0.9,,100,2.1793e-19,0.005,1.0,4560.69,21.0554174445,4675.07614833,1.0,0.005,500.0
17.0098887769,4675.20606688,1.0,299.999969474,500,2,4672.4,1.0,4675.20606688,0.00333333,500.0,46.23,0.9,,100,5.43914e-20,0.00333333,1.0,4582.33,17.0098887769,4675.20606688,1.0,0.00333333,500.0
21.3549231963,4674.40378375,1.0,400.0,500,2,4672.9,1.0,4674.40378375,0.0025,500.0,40.1116,0.9,,100,5.4346e-20,0.0025,1.0,4594.9,21.3549231963,4674.40378375,1.0,0.0025,500.0
14.3881304043,4674.86807903,1.01002,494.486087584,500,1,4674.38,0.345335,4674.86807903,0.000690224,500.0,13.03,0.9,0.0111876,100,4.46924e-08,0.002454,1.22779,4604.26,14.3881304043,4674.86807903,1.00065,0.002,495.037882288
14.2595413316,4675.39020598,1.0,100.0,500,2,4675.39,1.0,4675.39020598,0.01,500.0,3.75726,0.9,,100,3.50449e-18,0.01,1.0,4519.39,14.2595413316,4675.39020598,1.0,0.01,500.0
14.7585815762,4675.74753938,1.0,200.000000102,500,2,4675.57,1.0,4675.74753938,0.005,500.0,3.7942,0.9,,100,2.1793e-19,0.005,1.0,4565.26,14.7585815762,4675.74753938,1.0,0.005,500.0
15.669794201,4674.86647822,1.0,299.999969474,500,2,4675.33,1.0,4674.86647822,0.00333333,500.0,3.85719,0.9,,100,5.43914e-20,0.00333333,1.0,4585.27,15.669794201,4674.86647822,1.0,0.00333333,500.0
10.9218392266,4675.86757375,1.0,400.0,500,2,4675.47,1.0,4675.86757375,0.0025,500.0,3.73026,0.9,,100,5.4346e-20,0.0025,1.0,4597.47,10.9218392266,4675.86757375,1.0,0.0025,500.0
15.5567905291,4674.92683277,1.00056,499.707160798,500,1,4675.39,0.908761,4674.92683277,0.00181582,500.0,3.73274,0.9,0.000588124,100,2.3481e-09,0.00213261,1.0673,4605.61,15.5567905291,4674.92683277,1.00094,0.002,499.71799076
16.0023903315,4674.80321083,1.0,100.0,500,2,4674.8,1.0,4674.80321083,0.01,500.0,3.98023,0.9,,100,3.50449e-18,0.01,1.0,4518.8,16.0023903315,4674.80321083,1.0,0.01,500.0
15.9922083102,4675.08976103,1.0,200.000000102,500,2,4674.95,1.0,4675.08976103,0.005,500.0,3.98217,0.9,,100,2.1793e-19,0.005,1.0,4564.64,15.9922083102,4675.08976103,1.0,0.005,500.0
27.5947912073,4673.63643711,1.0,299.999969474,500,2,4674.51,1.0,4673.63643711,0.00333333,500.0,4.47878,0.9,,100,5.43914e-20,0.00333333,1.0,4584.44,27.5947912073,4673.63643711,1.0,0.00333333,500.0
29.2163632367,4674.41380789,1.0,400.0,500,2,4674.49,1.0,4674.41380789,0.0025,500.0,4.71989,0.9,,100,5.4346e-20,0.0025,1.0,4596.49,29.2163632367,4674.41380789,1.0,0.0025,500.0
11.4280422603,4675.60857686,1.00122,499.318779042,500,1,4674.79,0.807318,4675.60857686,0.00161387,500.0,4.36573,0.9,0.00136839,100,5.4684e-09,0.00218359,1.09231,4604.98,11.4280422603,4675.60857686,1.00047,0.002,499.388787189
15.844331136,4674.77211897,1.0,100.0,500,2,4674.77,1.0,4674.77211897,0.01,500.0,3.96056,0.9,,100,3.50449e-18,0.01,1.0,4518.77,15.844331136,4674.77211897,1.0,0.01,500.0
18.457633076,4674.69914436,1.0,200.000000102,500,2,4674.74,1.0,4674.69914436,0.005,500.0,4.12078,0.9,,100,2.1793e-19,0.005,1.0,4564.43,18.457633076,4674.69914436,1.0,0.005,500.0
26.4323103757,4675.14579187,1.0,299.999969474,500,2,4674.87,1.0,4675.14579187,0.00333333,500.0,4.48114,0.9,,100,5.43914e-20,0.00333333,1.0,4584.81,26.4323103757,4675.14579187,1.0,0.00333333,500.0
17.967918651,4674.63597096,1.0,400.0,500,2,4674.81,1.0,4674.63597096,0.0025,500.0,4.41792,0.9,,100,5.4346e-20,0.0025,1.0,4596.81,17.967918651,4674.63597096,1.0,0.0025,500.0
32.7044695746,4673.74869875,1.00079,499.598330559,500,1,4674.66,0.875097,4673.74869875,0.00175364,500.0,4.6182,0.9,0.000802559,100,3.2229e-09,0.00209875,1.04731,4604.87,32.7044695746,4673.74869875,0.998034,0.002,499.603586022
22.4550392575,4674.48680609,1.0,100.0,500,2,4674.49,1.0,4674.48680609,0.01,500.0,4.71492,0.9,,100,3.50449e-18,0.01,1.0,4518.49,22.4550392575,4674.48680609,1.0,0.01,500.0
21.4899971806,4674.2953922,1.0,200.000000102,500,2,4674.39,1.0,4674.2953922,0.005,500.0,4.66497,0.9,,100,2.1793e-19,0.005,1.0,4564.08,21.4899971806,4674.2953922,1.0,0.005,500.0
12.4203272339,4675.71675313,1.0,299.999969474,500,2,4674.83,1.0,4675.71675313,0.00333333,500.0,4.35857,0.9,,100,5.43914e-20,0.00333333,1.0,4584.77,12.4203272339,4675.71675313,1.0,0.00333333,500.0
18.0438544695,4674.35377165,1.0,400.0,500,2,4674.71,1.0,4674.35377165,0.0025,500.0,4.33091,0.9,,100,5.4346e-20,0.0025,1.0,4596.71,18.0438544695,4674.35377165,1.0,0.0025,500.0
14.6912103474,4675.10518995,1.00056,499.719507391,500,1,4674.83,0.870557,4675.10518995,0.00174107,500.0,4.18347,0.9,0.000562333,100,2.24921e-09,0.00209269,1.04637,4605.05,14.6912103474,4675.10518995,1.00003,0.002,499.719181511
16.8530305714,4674.84977657,1.0,100.0,500,2,4674.85,1.0,4674.84977657,0.01,500.0,4.08467,0.9,,100,3.50449e-18,0.01,1.0,4518.85,16.8530305714,4674.84977657,1.0,0.01,500.0
17.5134736294,4674.58613805,1.0,200.000000102,500,2,4674.72,1.0,4674.58613805,0.005,500.0,4.1266,0.9,,100,2.1793e-19,0.005,1.0,4564.41,17.5134736294,4674.58613805,1.0,0.005,500.0
20.1881766321,4675.08231032,1.0,299.999969474,500,2,4674.84,1.0,4675.08231032,0.00333333,500.0,4.24784,0.9,,100,5.43914e-20,0.00333333,1.0,4584.77,20.1881766321,4675.08231032,1.0,0.00333333,500.0
15.3333445141,4675.45361788,1.0,400.0,500,2,4674.99,1.0,4675.45361788,0.0025,500.0,4.17119,0.9,,100,5.4346e-20,0.0025,1.0,4596.99,15.3333445141,4675.45361788,1.0,0.0025,500.0
14.7490770916,4674.72820893,1.00043,499.763641464,500,1,4674.98,0.911212,4674.72820893,0.00182364,500.0,4.04807,0.9,0.000473466,100,1.89639e-09,0.00207318,1.0359,4605.2,14.7490770916,4674.72820893,0.999333,0.002,499.783311855
