ESSClassic,VarDiscRet,AvgDiscRet,MinNormIw,AvgRet,VanillaAvgRet,MaxVanillaIw,AvgNormIw,eRenyi2,AvgEpLen,EpsThisIter,AvgVanillaIw,VarVanillaIw,MaxNormIw,BatchSize,VarRet,VarNormIw,J,ESSRenyi,Bound,MinVanillaIw,IterType,VarJ
3.1764663157595274,8461.533767404411,97.23881347052911,2.1954619e-11,97.23881347052911,97.23881347052911,85.578354,0.01,13.5773535,10.73,100,1.5776004,76.62942,0.542459,100,8461.533767404411,0.003078942,362.54453,7.3652056099061545,213.73431,3.4635614e-09,1,663.64825
3.037816439926673,636703.1752693742,507.32929646082454,5.0517067e-13,507.32929646082454,507.32929646082454,99.335365,0.01,22.858559,51.73,100,2.112773,143.91678,0.47016582,100,636703.1752693742,0.0032240797,4197.613,4.374729024267077,2185.6953,1.0673109e-10,1,4949.59
17.77212864289394,3464160.866994447,2302.664779741035,3.710265e-12,2302.664779741035,2302.664779741035,14.210457,0.01,5.6704006,231.04,100,1.1627796,6.3188663,0.1222111,100,3464160.866994447,0.0004673524,4668.519,17.63543825386665,3666.4595,4.3142204e-10,1,1211.9589
56.148291064249314,1766602.7137575469,4346.434595728201,4.2005706e-07,4346.434595728201,4346.434595728201,3.055963,0.01,1.6091462,434.92,100,0.9559315,0.7208888,0.031968433,100,1766602.7137575469,7.88887e-05,4925.126,62.144755819851646,4391.319,4.0154577e-05,1,253.31465
91.65838128688482,328886.09100741235,4909.294521064977,0.0012192321,4909.294521064977,4909.294521064977,1.4545343,0.01,1.0783212,490.97,100,0.9738296,0.08717842,0.014936229,100,328886.09100741235,9.192699e-06,4986.111,92.73674512310608,4549.132,0.11873244,1,81.24873
94.78460231080211,114472.4603410399,4952.8756724984405,0.0030468148,4952.8756724984405,4952.8756724984405,1.3118194,0.01,1.0495638,495.32,100,0.99090165,0.05457296,0.013238644,100,114472.4603410399,5.5579712e-06,4979.6284,95.2776794365622,4548.5156,0.3019094,1,156.99458
100.0,0.014226406267496581,4999.901358853705,0.01,4999.901358853705,4999.901358853705,1.0,0.009999998,1.0,500.0,100,1.0,,0.01,100,0.014226406267496581,3.5044917e-18,4999.902,100.0,4579.0913,1.0,1,0.11865277
92.81687425048696,246481.69884083615,4934.022431149259,0.0018059395,4934.022431149259,4934.022431149259,1.3689573,0.01,1.0687289,493.44,100,0.9510441,0.07070554,0.014394257,100,246481.69884083615,7.817216e-06,4983.673,93.5690966841819,4548.6416,0.17175281,1,115.21662
99.99983592431887,0.15577512418193878,4999.867609518241,0.009952804,4999.867609518241,4999.867609518241,1.001387,0.010000002,1.0000002,500.0,100,0.99973243,1.4574181e-06,0.01001655,100,0.15577512418193878,1.4582038e-10,4999.868,99.99997615814777,4579.0576,0.9950141,1,0.39107114
97.72800056005721,28798.238674072392,4977.015975382184,0.0025859023,4977.015975382184,4977.015975382184,1.2109001,0.010000002,1.0240202,497.73,100,1.023722,0.024610264,0.011828407,100,28798.238674072392,2.3482924e-06,4992.907,97.65432409200169,4567.0728,0.26472452,1,54.186356
100.0,0.007398265866216346,4999.923629934843,0.01,4999.923629934843,4999.923629934843,1.0,0.009999998,1.0,500.0,100,1.0,,0.01,100,0.007398265866216346,3.5044917e-18,4999.924,100.0,4579.1133,1.0,1,0.085584305
96.38552041182079,104356.0846812304,4967.611211060155,0.0018600568,4967.611211060155,4967.611211060155,1.1985215,0.010000002,1.0304605,496.78,100,0.98181427,0.036513735,0.012207212,100,104356.0846812304,3.787892e-06,4993.91,97.04399367478204,4566.739,0.18262303,1,60.28746
99.99965281792004,0.0062379131653900405,4999.9206035209645,0.009933952,4999.9206035209645,4999.9206035209645,1.0030193,0.01,1.0000023,500.0,100,0.99986887,3.5665166e-06,0.010031509,100,0.0062379131653900405,3.567473e-10,4999.9214,99.99977350286287,4579.1104,0.993265,1,0.078414164
100.0,0.005754838604149849,4999.933133420261,0.01,4999.933133420261,4999.933133420261,1.0,0.009999998,1.0,500.0,100,1.0,,0.01,100,0.005754838604149849,3.5044917e-18,4999.933,100.0,4579.1226,1.0,1,0.07546473
