VarNormIw,BatchSize,MaxVanillaIw,ESSRenyi,AvgRet,AvgEpLen,MinNormIw,MinVanillaIw,AvgNormIw,VarDiscRet,ESSClassic,Bound,VarVanillaIw,VarJ,VarRet,AvgDiscRet,eRenyi2,J,AvgVanillaIw,MaxNormIw,VanillaAvgRet
0.00014132728,100,3.5713,39.193710921263914,-2132.4286979912654,200.0,1.2500156e-14,1.4335649e-12,0.01,5253029.354460203,41.68159625630936,-847.0394,1.8587879,192.05359,5253029.354460203,-2132.4286979912654,2.5514297,-72.7897,1.1468376,0.031140415,-2132.4286979912654
1.6320362e-05,100,1.3907816,87.61908223679022,-124.37041595934197,200.0,0.00019949418,0.019083813,0.010000002,328421.99185539247,86.09024675313806,-308.46133,0.14934805,55.442154,328421.99185539247,-124.37041595934197,1.1413039,-17.71504,0.95660996,0.0145386495,-124.37041595934197
2.8605311e-05,100,1.6912968,75.97239978220651,-9.321966848353812,200.0,0.00060704915,0.060941633,0.01,66.19743332041048,77.9306220563443,-10.971912,0.28828835,7.994122,66.19743332041048,-9.321966848353812,1.3162675,-8.205646,1.0038995,0.016847273,-9.321966848353812
4.942079e-05,100,2.020372,68.28139206453214,-9.917876216398056,200.0,3.918001e-05,0.0037244097,0.01,70.68038859984917,67.14717899027302,-11.788898,0.44657618,9.203089,70.68038859984917,-9.917876216398056,1.4645278,-8.890941,0.9505893,0.02125389,-9.917876216398056
1.593771e-06,100,1.1232857,98.37365700314437,-8.491363299737843,200.0,0.0062751924,0.6295748,0.01,57.94240012820936,98.44667670190837,-10.652924,0.016042296,7.629395,57.94240012820936,-8.491363299737843,1.0165323,-8.45345,1.0032756,0.011196181,-8.491363299737843
2.665449e-05,100,1.8526472,78.32705974825296,-9.371454961003678,200.0,0.00046309497,0.046582773,0.009999999,54.859216724383344,79.12149162061367,-11.0626955,0.2697,8.3235035,54.859216724383344,-9.371454961003678,1.276698,-8.754796,1.0059011,0.018417787,-9.371454961003678
1.0246615e-05,100,2.9890444,89.97810133794647,-8.226984367644716,200.0,0.007283513,0.74201834,0.01,50.600051826727146,90.79012315875943,-10.150974,0.10634765,7.056927,50.600051826727146,-8.226984367644716,1.1113815,-8.01987,1.0187644,0.0293399,-8.226984367644716
4.056018e-05,100,1.8425772,71.60849552560437,-7.7591135044537705,200.0,3.8503217e-08,3.896414e-06,0.01,49.15275984989528,71.34979141775344,-9.780787,0.41537085,7.779908,49.15275984989528,-7.7591135044537705,1.3964823,-6.935633,1.011971,0.018207805,-7.7591135044537705
4.6140533e-05,100,2.6796503,67.09572397341705,-8.816543381009133,200.0,0.00020551796,0.021242375,0.01,51.963100944881255,68.64401874068535,-10.513708,0.49293444,8.37804,51.963100944881255,-8.816543381009133,1.490408,-8.136102,1.0336019,0.025925362,-8.816543381009133
0.00092478195,100,9.982637,14.072015179228714,-8.666344946198517,200.0,,,0.01,52.48415196255732,9.847035096867502,-9.185014,4.30965,8.416408,52.48415196255732,-8.666344946198517,7.1063027,-3.9607887,0.6826551,0.14623252,-8.666344946198517
