MinNormIw,VarVanillaIw,MaxNormIw,ESSRenyi,BatchSize,AvgRet,MinVanillaIw,MaxVanillaIw,eRenyi2,VarJ,AvgEpLen,AvgDiscRet,VarDiscRet,ESSClassic,VanillaAvgRet,AvgNormIw,Bound,VarRet,J,AvgVanillaIw,VarNormIw
0.01,,0.01,100.0,100,4999.906004494207,1.0,1.0,1.0,0.099928424,500.0,4999.906004494207,0.010091096262026249,100.0,4999.906004494207,0.009999998,4579.095,0.010091096262026249,4999.906,1.0,3.5044917e-18
0.0099972775,7.982611e-09,0.010003089,99.99980926550052,100,4999.896188089841,0.99973375,1.000315,1.0000019,0.1081945,500.0,4999.896188089841,0.01182274263007597,99.99998474130466,4999.896188089841,0.01,4579.086,0.01182274263007597,4999.897,1.0000061,7.9824445e-13
0.0099587515,6.223839e-07,0.010011975,99.99997615814777,100,4999.893935826347,0.9957228,1.0010443,1.0000002,0.11892288,500.0,4999.893935826347,0.01432692524981039,99.99992750969703,4999.893935826347,0.010000002,4579.084,0.01432692524981039,4999.8945,0.99984694,6.2258435e-11
0.0033099626,0.012486801,0.011062594,98.65776129680626,100,4986.481259426487,0.33445668,1.1178249,1.013605,44.430996,498.67,4986.481259426487,17955.800559056268,98.80373051500122,4986.481259426487,0.010000002,4571.7837,17955.800559056268,4995.4473,1.0104545,1.222975e-06
0.009978524,3.0331663e-07,0.010007065,99.99998807907247,100,4999.897538909163,0.9978413,1.0006953,1.0000001,0.13884573,500.0,4999.897538909163,0.019520379919677942,99.99998474104271,4999.897538909163,0.009999999,4579.088,0.019520379919677942,4999.8984,0.99998885,3.0332133e-11
0.00995894,1.0309918e-06,0.010020572,99.99992847447743,100,4999.902799178577,0.9958119,1.0019746,1.0000007,0.097594716,500.0,4999.902799178577,0.009632403243488996,99.99988554974985,4999.902799178577,0.010000002,4579.093,0.009632403243488996,4999.9033,0.9999176,1.0311625e-10
0.009988446,1.2062533e-07,0.0100100245,99.99998807907247,100,4999.910214408516,0.99886954,1.0010275,1.0000001,0.08717657,500.0,4999.910214408516,0.0076788613623400975,99.99996948319253,4999.910214408516,0.010000002,4579.1,0.0076788613623400975,4999.9106,1.000025,1.2061948e-11
0.01,,0.01,100.0,100,4999.889220368537,1.0,1.0,1.0,0.10836738,500.0,4999.889220368537,0.011857162493021801,100.0,4999.889220368537,0.009999998,4579.079,0.011857162493021801,4999.8896,1.0,3.5044917e-18
0.01,,0.01,100.0,100,4999.891554935133,1.0,1.0,1.0,0.11191712,500.0,4999.891554935133,0.01264866994074207,100.0,4999.891554935133,0.009999998,4579.081,0.01264866994074207,4999.8916,1.0,3.5044917e-18
0.009986855,1.4943802e-07,0.010007185,99.99998807907247,100,4999.887295463851,0.9987099,1.0007429,1.0000001,0.12398381,500.0,4999.887295463851,0.01553619761598408,99.99998092698205,4999.887295463851,0.01,4579.0776,0.01553619761598408,4999.888,1.0000244,1.4942842e-11
0.01,,0.01,100.0,100,4999.883099739218,1.0,1.0,1.0,0.11960519,500.0,4999.883099739218,0.014451937281557078,100.0,4999.883099739218,0.009999998,4579.0728,0.014451937281557078,4999.8833,1.0,3.5044917e-18
0.009926629,1.2273237e-06,0.01001273,99.99995231630692,100,4999.869218076747,0.9928028,1.0014141,1.0000005,0.322558,500.0,4999.869218076747,0.1065244668100022,99.99987794699832,4999.869218076747,0.01,4579.059,0.1065244668100022,4999.8696,1.0001409,1.226971e-10
0.009995961,1.9146219e-08,0.010002732,100.0,100,4999.893665994705,0.99960667,1.0002838,1.0,0.11213535,500.0,4999.893665994705,0.012707234848942216,100.00000381465692,4999.893665994705,0.01,4579.0835,0.012707234848942216,4999.894,1.0000106,1.9146156e-12
0.009937222,3.8644885e-06,0.010058489,99.99971389852362,100,4999.876134906839,0.9939999,1.00613,1.0000029,0.1328983,500.0,4999.876134906839,0.017930784371659497,99.99960719711372,4999.876134906839,0.01,4579.066,0.017930784371659497,4999.877,1.0002794,3.8623202e-10
0.00997004,6.463607e-07,0.010017757,99.99995231630692,100,4999.888890342962,0.9969444,1.0017159,1.0000005,0.13945924,500.0,4999.888890342962,0.01970399813815837,99.99993514630378,4999.888890342962,0.01,4579.0786,0.01970399813815837,4999.889,0.9999403,6.4643686e-11
0.009923095,1.2541547e-06,0.010013645,99.99997615814777,100,4999.891279842592,0.99224985,1.0013043,1.0000002,0.19523308,500.0,4999.891279842592,0.03897674629217775,99.99985884786457,4999.891279842592,0.010000002,4579.0815,0.03897674629217775,4999.892,0.99993986,1.2543065e-10
0.009906661,2.0255952e-06,0.010019622,99.9997377402508,100,4999.885836053436,0.99062765,1.0019233,1.0000026,0.13847297,500.0,4999.885836053436,0.01952571457416394,99.99980162834896,4999.885836053436,0.01,4579.0757,0.01952571457416394,4999.8867,0.99996126,2.0257476e-10
0.0099799875,5.922748e-07,0.010018195,99.99992847447743,100,4999.885274703697,0.99799895,1.0018197,1.0000007,0.10198053,500.0,4999.885274703697,0.010515348586985709,99.99993133550029,4999.885274703697,0.01,4579.075,0.010515348586985709,4999.8857,1.0000002,5.922776e-11
0.009965773,7.840983e-07,0.010013594,99.99994039539075,100,4999.9017746893505,0.9967369,1.0015198,1.0000006,0.10522602,500.0,4999.9017746893505,0.01120539220827545,99.99992753239638,4999.9017746893505,0.01,4579.092,0.01120539220827545,4999.9023,1.0001601,7.838404e-11
0.009945563,1.167284e-06,0.010012039,99.99996423722592,100,4999.896639854407,0.99435866,1.0010049,1.0000004,0.1612331,500.0,4999.896639854407,0.026329333751264027,99.99986645918877,4999.896639854407,0.010000002,4579.0864,0.026329333751264027,4999.897,0.9998013,1.1677455e-10
0.009997477,6.5224985e-09,0.010001702,100.0,100,4999.901806805283,0.9997528,1.0001754,1.0,0.10408871,500.0,4999.901806805283,0.010945523575096218,99.9999923706449,4999.901806805283,0.01,4579.092,0.010945523575096218,4999.9023,1.0000051,6.5232585e-13
0.009979237,1.5540561e-06,0.010038041,99.9997019776643,100,4999.9076730874895,0.9979832,1.0038639,1.000003,0.10239632,500.0,4999.9076730874895,0.01060451453656037,99.99982072016576,4999.9076730874895,0.010000002,4579.097,0.01060451453656037,4999.908,1.0000596,1.5538626e-10
0.009930258,1.5281126e-06,0.010016293,99.99995231630692,100,4999.88316342491,0.99297655,1.0015796,1.0000005,0.15172873,500.0,4999.88316342491,0.023404960614996966,99.99984740471665,4999.88316342491,0.01,4579.0728,0.023404960614996966,4999.8833,0.9999504,1.5282757e-10
0.009957859,1.2774648e-06,0.010018461,99.99992847447743,100,4999.896130406602,0.9957697,1.0018297,1.0000007,0.12301634,500.0,4999.896130406602,0.015346375446106805,99.99986266879769,4999.896130406602,0.01,4579.086,0.015346375446106805,4999.8965,0.99998367,1.2775112e-10
0.009955712,1.604e-06,0.010019143,99.99990463265931,100,4999.89815819223,0.99565893,1.0020026,1.000001,0.12105105,500.0,4999.89815819223,0.014842437163190076,99.99984742572875,4999.89815819223,0.01,4579.088,0.014842437163190076,4999.8984,1.0000881,1.6037253e-10
0.009983475,4.0713653e-07,0.010021288,99.99996423722592,100,4999.902834170539,0.99842244,1.0022041,1.0000004,0.094526574,500.0,4999.902834170539,0.00903202306746832,99.99996567031069,4999.902834170539,0.01,4579.093,0.00903202306746832,4999.9033,1.0000751,4.0707958e-11
0.007774374,0.000857048,0.010267279,99.95055260737888,100,4998.885809477284,0.7788944,1.0286522,1.0004947,7.7534523,499.91,4998.885809477284,100.01118914937133,99.91552569651549,4998.885809477284,0.01,4578.1943,100.01118914937133,4999.109,1.0018742,8.538442e-08
0.009981764,2.1704332e-07,0.0100108255,99.99998807907247,100,4999.885407364661,0.99816835,1.0010746,1.0000001,0.11897585,500.0,4999.885407364661,0.01430778344070592,99.99996185273267,4999.885407364661,0.01,4579.0757,0.01430778344070592,4999.886,0.999992,2.170446e-11
0.00999677,7.910178e-09,0.010001626,100.0,100,4999.900329225948,0.999663,1.0001485,1.0,0.11072245,500.0,4999.900329225948,0.012381892869654573,99.99999618524929,4999.900329225948,0.01,4579.0903,0.012381892869654573,4999.901,0.99998593,7.9105803e-13
0.01,,0.01,100.0,100,4999.8833117577815,1.0,1.0,1.0,0.0966976,500.0,4999.8833117577815,0.009439713077924903,100.0,4999.8833117577815,0.009999998,4579.073,0.009439713077924903,4999.884,1.0,3.5044917e-18
0.01,,0.01,100.0,100,4999.894528477393,1.0,1.0,1.0,0.10589029,500.0,4999.894528477393,0.011326163907330197,100.0,4999.894528477393,0.009999998,4579.0845,0.011326163907330197,4999.895,1.0,3.5044917e-18
0.009930347,1.4277357e-06,0.010022519,99.99978542373924,100,4999.875863795973,0.99291867,1.0021348,1.0000021,0.15514663,500.0,4999.875863795973,0.02449443092995214,99.99987410039367,4999.875863795973,0.009999999,4579.066,0.02449443092995214,4999.877,0.9998831,1.4280678e-10
0.009973782,4.879633e-07,0.010011524,99.99996423722592,100,4999.895472587597,0.9974876,1.0012622,1.0000004,0.12155095,500.0,4999.895472587597,0.014959587390145065,99.99995041439406,4999.895472587597,0.01,4579.0854,0.014959587390145065,4999.896,1.0001097,4.8785778e-11
0.009981374,6.7323566e-07,0.010022413,99.99996423722592,100,4999.909409993887,0.99824834,1.0023527,1.0000004,0.09495328,500.0,4999.909409993887,0.00911098342542393,99.99995422873647,4999.909409993887,0.01,4579.0996,0.00911098342542393,4999.91,1.0001111,6.73083e-11
0.0023619195,0.06207643,0.015194932,95.50968508225898,100,4949.884572670537,0.2350108,1.5118945,1.0470142,275.533,495.01,4949.884572670537,249988.35285887175,94.15529991230639,4949.884572670537,0.010000002,4541.736,249988.35285887175,4972.3247,0.9949992,6.270199e-06
0.009997461,1.21630555e-08,0.010003251,100.0,100,4999.914146786159,0.9997366,1.0003157,1.0,0.09098865,500.0,4999.914146786159,0.008362026279428945,99.99999618526675,4999.914146786159,0.01,4579.104,0.008362026279428945,4999.9146,0.9999905,1.2162652e-12
0.009981572,2.0799371e-07,0.01000997,99.99998807907247,100,4999.8930822298735,0.9981662,1.001006,1.0000001,0.1269389,500.0,4999.8930822298735,0.01629689677795922,99.99998474135121,4999.8930822298735,0.01,4579.083,0.01629689677795922,4999.8936,1.0000091,2.0798885e-11
0.009978916,2.1332943e-07,0.010006072,99.99998807907247,100,4999.911260485582,0.99784356,1.0005591,1.0000001,0.11796942,500.0,4999.911260485582,0.014080573334104333,99.99996185120463,4999.911260485582,0.01,4579.1016,0.014080573334104333,4999.912,0.99995196,2.1334583e-11
0.01,,0.01,100.0,100,4999.909205719712,1.0,1.0,1.0,0.08412569,500.0,4999.909205719712,0.007144505407103078,100.0,4999.909205719712,0.009999998,4579.0986,0.007144505407103078,4999.909,1.0,3.5044917e-18
0.009981791,2.6139597e-07,0.010010216,99.99998807907247,100,4999.906564136067,0.99812317,1.0009656,1.0000001,0.12734117,500.0,4999.906564136067,0.016412461364890343,99.99997711053854,4999.906564136067,0.01,4579.0967,0.016412461364890343,4999.907,0.999944,2.6142897e-11
0.009881164,4.143195e-06,0.010019517,99.99990463265931,100,4999.87615786717,0.98807824,1.001913,1.000001,0.16244774,500.0,4999.87615786717,0.026910571674071945,99.9995651091413,4999.87615786717,0.01,4579.0664,0.026910571674071945,4999.877,0.9999614,4.1435252e-10
0.0099766115,1.1081378e-06,0.01003468,99.99971389852362,100,4999.897874038698,0.9976573,1.0034641,1.0000029,0.101886645,500.0,4999.897874038698,0.010498267664055521,99.99988937344064,4999.897874038698,0.01,4579.0874,0.010498267664055521,4999.8984,0.9999961,1.10815704e-10
0.009928889,4.0604473e-06,0.01002947,99.99979734461846,100,4999.866760713503,0.9925764,1.0026313,1.000002,0.13466546,500.0,4999.866760713503,0.018393270436657817,99.99959933189548,4999.866760713503,0.01,4579.0566,0.018393270436657817,4999.8677,0.9996853,4.0630288e-10
0.01,,0.01,100.0,100,4999.897700964854,1.0,1.0,1.0,0.10851584,500.0,4999.897700964854,0.011901715283997659,100.0,4999.897700964854,0.009999998,4579.0874,0.011901715283997659,4999.898,1.0,3.5044917e-18
0.009982572,4.47284e-07,0.010014324,99.99995231630692,100,4999.9081538809705,0.9983643,1.00154,1.0000005,0.08077395,500.0,4999.9081538809705,0.006595122109231829,99.99995422856189,4999.9081538809705,0.01,4579.098,0.006595122109231829,4999.9087,1.0001073,4.471813e-11
0.009996257,2.6860869e-08,0.010004824,100.0,100,4999.911891377725,0.9996498,1.0005065,1.0,0.089311466,500.0,4999.911891377725,0.008060876785177187,99.9999961853948,4999.911891377725,0.009999999,4579.102,0.008060876785177187,4999.9126,1.0000241,2.6859365e-12
0.009998878,7.2787215e-10,0.010000403,99.99980926550052,100,4999.886434583575,0.9998827,1.0000352,1.0000019,0.15098192,500.0,4999.886434583575,0.023025630282839295,99.99998855585069,4999.886434583575,0.010000002,4579.076,0.023025630282839295,4999.887,0.9999949,7.2789146e-14
0.009988779,1.0897124e-07,0.010005519,100.0,100,4999.898324248599,0.9988445,1.0005184,1.0,0.108157195,500.0,4999.898324248599,0.011829721579996825,99.99999237035095,4999.898324248599,0.009999999,4579.0884,0.011829721579996825,4999.899,0.99996656,1.0897769e-11
0.007050902,0.024462631,0.01572962,97.73322650410356,100,4949.88937181608,0.70677483,1.5767201,1.0231935,391.2049,495.01,4949.88937181608,249988.83811994363,97.64643979768047,4949.88937181608,0.01,4534.9985,249988.83811994363,4960.661,1.0023892,2.4346157e-06
0.009937317,1.5596079e-06,0.010019683,99.99992847447743,100,4999.884387893341,0.9936424,1.0018783,1.0000007,0.12057781,500.0,4999.884387893341,0.014739988018354864,99.99985884366427,4999.884387893341,0.01,4579.0747,0.014739988018354864,4999.8853,0.9999101,1.5598778e-10
0.01,,0.01,100.0,100,4999.893546557831,1.0,1.0,1.0,0.12980644,500.0,4999.893546557831,0.017022648589333632,100.0,4999.893546557831,0.009999998,4579.083,0.017022648589333632,4999.8936,1.0,3.5044917e-18
0.01,,0.01,100.0,100,4999.892391892074,1.0,1.0,1.0,0.13098025,500.0,4999.892391892074,0.01733181509705029,100.0,4999.892391892074,0.009999998,4579.0815,0.01733181509705029,4999.892,1.0,3.5044917e-18
0.009974784,4.979192e-07,0.01000879,99.99997615814777,100,4999.896971502026,0.9974341,1.0008345,1.0000002,0.13443092,500.0,4999.896971502026,0.0183058496383176,99.99995422161234,4999.896971502026,0.01,4579.087,0.0183058496383176,4999.8975,0.99995553,4.979617e-11
0.009969151,4.901342e-07,0.010008785,99.99997615814777,100,4999.856369998622,0.99680054,1.0007635,1.0000002,0.15576354,500.0,4999.856369998622,0.024557216968057703,99.99990843680801,4999.856369998622,0.010000002,4579.0464,0.024557216968057703,4999.857,0.9998851,4.902489e-11
0.01,,0.01,100.0,100,4999.893751626732,1.0,1.0,1.0,0.13422161,500.0,4999.893751626732,0.018199423137847257,100.0,4999.893751626732,0.009999998,4579.083,0.018199423137847257,4999.8936,1.0,3.5044917e-18
0.009969058,8.8537973e-07,0.010029675,99.9997377402508,100,4999.889935148424,0.99689007,1.0029516,1.0000026,0.12741734,500.0,4999.889935148424,0.016439000782298176,99.99991607538117,4999.889935148424,0.01,4579.08,0.016439000782298176,4999.891,0.99998415,8.8541015e-11
0.01,,0.01,100.0,100,4999.879275811404,1.0,1.0,1.0,0.13711525,500.0,4999.879275811404,0.018994953262227953,100.0,4999.879275811404,0.009999998,4579.069,0.018994953262227953,4999.8794,1.0,3.5044917e-18
0.009987591,9.624568e-08,0.010004853,99.99998807907247,100,4999.909824918716,0.9987935,1.0005198,1.0000001,0.09185047,500.0,4999.909824918716,0.008521707956035273,99.999992370869,4999.909824918716,0.009999999,4579.1,0.008521707956035273,4999.9106,1.0000345,9.623697e-12
0.0099892905,2.0219461e-07,0.010011609,99.99998807907247,100,4999.900289206823,0.99893534,1.0011672,1.0000001,0.092949696,500.0,4999.900289206823,0.008728972685568012,99.9999694826221,4999.900289206823,0.01,4579.0903,0.008728972685568012,4999.901,1.0000063,2.0219205e-11
0.009994434,2.593886e-08,0.010004697,100.0,100,4999.885776539315,0.99942786,1.0004542,1.0,0.123871215,500.0,4999.885776539315,0.015500596494306794,100.0000152590283,4999.885776539315,0.01,4579.0757,0.015500596494306794,4999.886,0.99998444,2.593838e-12
0.0099528795,1.7955518e-06,0.010025139,99.99971389852362,100,4999.9079546573175,0.99518013,1.0024053,1.0000029,0.113490425,500.0,4999.9079546573175,0.013061780014774954,99.99984739575127,4999.9079546573175,0.009999999,4579.0977,0.013061780014774954,4999.9087,0.99989164,1.795942e-10
0.009996834,1.0441245e-08,0.010002778,100.0,100,4999.908868868916,0.9996879,1.0002823,1.0,0.1017338,500.0,4999.908868868916,0.010451915913425557,99.99998474128137,4999.908868868916,0.010000002,4579.099,0.010451915913425557,4999.9097,1.0000045,1.0440621e-12
0.009979398,5.7275906e-07,0.010014017,99.99996423722592,100,4999.8801131506325,0.99793565,1.0013975,1.0000004,0.13293034,500.0,4999.8801131506325,0.017877419477921146,99.99994277932547,4999.8801131506325,0.01,4579.0703,0.017877419477921146,4999.881,0.9999958,5.7276454e-11
0.01,,0.01,100.0,100,4999.904251502984,1.0,1.0,1.0,0.08947008,500.0,4999.904251502984,0.008084524249230453,100.0,4999.904251502984,0.009999998,4579.0933,0.008084524249230453,4999.904,1.0,3.5044917e-18
0.009936628,6.9940224e-06,0.010055969,99.99945164027507,100,4999.9052605216075,0.9938491,1.0057855,1.0000055,0.10158804,500.0,4999.9052605216075,0.010462109124770433,99.99930204494252,4999.9052605216075,0.01,4579.0947,0.010462109124770433,4999.9062,1.0001875,6.9913897e-10
0.01,,0.01,100.0,100,4999.905140290598,1.0,1.0,1.0,0.111816645,500.0,4999.905140290598,0.012630664238306548,100.0,4999.905140290598,0.009999998,4579.0947,0.012630664238306548,4999.9053,1.0,3.5044917e-18
0.009943287,3.2331723e-06,0.010037337,99.99977350286287,100,4999.8927829994445,0.9943987,1.0038044,1.0000023,0.11992678,500.0,4999.8927829994445,0.014575535757291378,99.99966433112331,4999.8927829994445,0.01,4579.0825,0.014575535757291378,4999.8936,1.0000705,3.23271e-10
0.0051461626,0.05255468,0.01735867,95.11004493589891,100,4949.896506513452,0.51609606,1.7408586,1.0514137,257.3323,495.01,4949.896506513452,249989.5545913974,95.08132516528318,4949.896506513452,0.01,4542.6772,249989.5545913974,4974.17,1.0028756,5.2253727e-06
0.009995246,4.1686576e-08,0.010009082,100.0,100,4999.905946559712,0.99954975,1.0009333,1.0,0.09087131,500.0,4999.905946559712,0.008342482646443144,100.00000381460163,4999.905946559712,0.01,4579.096,0.008342482646443144,4999.9067,1.0000252,4.168577e-12
0.009972398,5.3730076e-07,0.010012927,99.99995231630692,100,4999.904964755047,0.99731046,1.0013636,1.0000005,0.1040669,500.0,4999.904964755047,0.010967291650983277,99.99996948458937,4999.904964755047,0.009999999,4579.095,0.010967291650983277,4999.906,1.0000708,5.372277e-11
0.01,,0.01,100.0,100,4999.890295822666,1.0,1.0,1.0,0.13162465,500.0,4999.890295822666,0.017495713299750824,100.0,4999.890295822666,0.009999998,4579.08,0.017495713299750824,4999.8906,1.0,3.5044917e-18
