MaxVanillaIw,AvgDiscRet,AvgNormIw,VarDiscRet,VarJ,ESSRenyi,ESSClassic,VarVanillaIw,MinNormIw,BatchSize,VarNormIw,Bound,AvgEpLen,eRenyi2,MaxNormIw,J,VarRet,AvgRet,AvgVanillaIw,MinVanillaIw
1.0141506,-9.401484652998967,0.009999999,57.02021621830042,7.4768076,99.96147448456185,99.82350804765764,0.001789369,0.0086628795,100,1.786101e-07,-10.028222,200.0,1.0003854,0.010132241,-9.384444,57.02021621830042,-9.401484652998967,1.0009143,0.8670801
1.0523316,-8.896295607509414,0.010000002,57.736878664954155,7.6273975,99.52885024034451,97.42143268330032,0.026207142,0.005791274,100,2.6735613e-06,-9.424414,200.0,1.0047338,0.01062889,-8.87197,57.736878664954155,-8.896295607509414,0.99006724,0.57337505
1.5794566,-7.5291587534093,0.01,55.1296526739785,7.441627,99.62496082331663,97.57100772170106,0.025285222,0.0095671285,100,2.5145964e-06,-8.104631,200.0,1.0037645,0.015751012,-7.458374,55.1296526739785,-7.5291587534093,1.0027652,0.9593584
1.0018862,-7.662192074525579,0.009999998,52.412294989571606,7.2028546,99.9992370663676,99.99546227539908,4.59827e-05,0.009807989,100,4.6027364e-09,-8.2708,200.0,1.0000076,0.010023731,-7.665644,52.412294989571606,-7.662192074525579,0.99951434,0.98032254
1.1394151,-7.355292109509666,0.01,55.57156039874416,7.474466,99.96796680751102,99.93187801273368,0.00067784,0.00995408,100,6.886593e-08,-7.976574,200.0,1.0003204,0.011484721,-7.407935,55.57156039874416,-7.355292109509666,0.99211395,0.9875582
1.0378937,-7.458829071190751,0.010000002,56.61177945971934,7.572367,99.74245767197907,98.36542873460805,0.016337795,0.0068050288,100,1.6785272e-06,-8.0344715,200.0,1.0025821,0.010520112,-7.5015254,56.61177945971934,-7.458829071190751,0.98658043,0.6713708
1.0888739,-6.945033217767767,0.01,47.97119417760948,6.925559,99.98779445868425,99.9392576339548,0.0006128888,0.009932359,100,6.1400584e-08,-7.525752,200.0,1.0001221,0.010898662,-6.949537,47.97119417760948,-6.945033217767767,0.9990895,0.9923315
1.0457965,-8.63727694248913,0.009999998,52.20273880713407,7.2329097,99.63217867120878,98.39420707117331,0.016663656,0.005937796,100,1.6485003e-06,-9.149881,200.0,1.0036918,0.010401755,-8.495199,52.20273880713407,-8.63727694248913,1.0054039,0.5969883
1.0365295,-7.616643388388175,0.009999999,48.28583055049433,6.901267,99.99809268774628,99.98852471228848,0.00011600907,0.009968404,100,1.1596593e-08,-8.200668,200.0,1.0000191,0.010363355,-7.614823,48.28583055049433,-7.616643388388175,1.0001873,0.99702704
1.0437142,-9.936036265165368,0.009999999,60.72551982528108,7.772666,99.66334574638967,98.30389551286626,0.017508846,0.0058231982,100,1.7428235e-06,-10.478767,200.0,1.0033779,0.010413089,-9.79964,60.72551982528108,-9.936036265165368,1.0023099,0.5836649
4.858633,-7.951755224388398,0.01,53.129159746322046,7.6437144,94.72794959681995,67.91677740673903,0.46757492,0.00879128,100,4.7716214e-05,-8.105031,200.0,1.0556546,0.049081918,-7.5514283,53.129159746322046,-7.951755224388398,0.98990285,0.8702513
1.882301,-7.378253507874624,0.010000003,57.41371698117411,7.6751404,98.8591015787319,94.43700369352344,0.059353013,0.009334131,100,5.950166e-06,-7.9060354,200.0,1.0115407,0.018846566,-7.2741957,57.41371698117411,-7.378253507874624,0.99875015,0.9322465
1.0637414,-8.220096898313823,0.01,61.43403325070182,7.86969,99.32215294171415,97.18971700523912,0.028942402,0.0057854326,100,2.9207881e-06,-8.752283,200.0,1.0068247,0.01068609,-8.127863,61.43403325070182,-8.220096898313823,0.99544495,0.57590795
1.0714446,-8.118266581801883,0.010000002,49.17330068182076,7.058579,99.1657933545529,96.02136791946009,0.0410307,0.004954939,100,4.1853095e-06,-8.512955,200.0,1.0084122,0.010821291,-7.9997025,49.17330068182076,-8.118266581801883,0.99012643,0.4906016
1.3856192,-7.629692451840208,0.010000002,56.301287415635,7.5141726,99.80449825342889,99.02630681886683,0.009834298,0.009749477,100,9.93202e-07,-8.232183,200.0,1.0019588,0.013924865,-7.638175,56.301287415635,-7.629692451840208,0.9950683,0.9701395
1.2519076,-7.77634076247585,0.009999998,52.483067889087756,7.243481,99.89782293786921,99.6393904759142,0.0035964618,0.009861976,100,3.6560849e-07,-8.370741,200.0,1.0010228,0.01262242,-7.825212,52.483067889087756,-7.77634076247585,0.99181265,0.9781233
1.7697477,-8.928128520408322,0.010000003,59.57989311159148,7.8078494,99.136670582368,94.8129255539273,0.056920845,0.009264429,100,5.5260543e-06,-9.471153,200.0,1.0087085,0.017437462,-8.689585,59.57989311159148,-8.928128520408322,1.0149113,0.9402574
1.025172,-9.450644952279594,0.009999999,56.83198140315028,7.5077786,99.88219327684865,99.43395101309638,0.0057057384,0.008048133,100,5.750285e-07,-10.063222,200.0,1.0011795,0.010291658,-9.465552,56.83198140315028,-9.450644952279594,0.9961194,0.80169016
1.2274055,-8.218991828289834,0.010000002,53.82817128612116,7.225849,99.88943655271626,99.31074551113517,0.00714826,0.009677966,100,7.010438e-07,-8.821341,200.0,1.0011069,0.012155154,-8.124481,53.82817128612116,-8.218991828289834,1.0097821,0.9772636
1.0517737,-8.535393181419767,0.01,51.79521160312364,7.278497,99.53796751747187,98.15011488711299,0.01907708,0.006282257,100,1.9038015e-06,-9.049614,200.0,1.0046418,0.010506963,-8.434284,51.79521160312364,-8.535393181419767,1.0010253,0.62886983
1.0461437,-7.833486750633748,0.010000003,57.403422279126055,7.5399942,99.62723255773905,98.34163453096052,0.017049294,0.006306266,100,1.7033309e-06,-8.394561,200.0,1.0037416,0.01045653,-7.752526,57.403422279126055,-7.833486750633748,1.0004692,0.6309225
1.0040096,-7.537373477410721,0.010000002,53.859505464079746,7.3111644,99.99694833531692,99.9807878680524,0.00019398471,0.009584005,100,1.9422172e-08,-8.154034,200.0,1.0000305,0.010046221,-7.5413995,53.859505464079746,-7.537373477410721,0.99939036,0.9578162
1.0440885,-7.369156426741594,0.01,43.17402144103654,6.479153,99.65765064731791,98.67605650628937,0.013814134,0.006071945,100,1.3552584e-06,-7.8472176,200.0,1.0034353,0.01034157,-7.224277,43.17402144103654,-7.369156426741594,1.0096035,0.6130257
1.280622,-7.940379866385755,0.01,60.45529433296141,7.7535133,99.90543732972169,99.48622170363588,0.0051854784,0.00981844,100,5.2164637e-07,-8.57551,200.0,1.0009465,0.012844421,-7.9449053,60.45529433296141,-7.940379866385755,0.9970259,0.978924
1.0036037,-7.5720854637235755,0.01,59.72527084437657,7.6916313,99.99771123402633,99.9827693965946,0.00017398568,0.009605968,100,1.7425466e-08,-8.221458,200.0,1.0000229,0.010043781,-7.577327,59.72527084437657,-7.5720854637235755,0.99922895,0.9598562
1.7843494,-8.424060639517425,0.010000003,60.26429212940541,7.596786,99.35586815669137,94.80749028585417,0.0579008,0.009264022,100,5.532183e-06,-8.978202,200.0,1.0064831,0.017441586,-8.135724,60.26429212940541,-8.424060639517425,1.0230432,0.9477494
1.0534943,-8.202576310499287,0.009999999,52.685010517997064,7.490827,99.50910973797122,97.00160240925588,0.030050382,0.005814755,100,3.1223294e-06,-8.697519,200.0,1.0049331,0.010738571,-8.241843,52.685010517997064,-8.202576310499287,0.98103774,0.5704494
1.0152209,-7.755955296152453,0.010000003,47.951128793912396,6.8702188,99.9557571737306,99.74729963380307,0.0025557156,0.008399585,100,2.5587738e-07,-8.3273115,200.0,1.0004426,0.010158285,-7.749431,47.951128793912396,-7.755955296152453,0.99940187,0.8394561
1.0350271,-8.187677724095995,0.010000002,50.746303799414704,7.119475,99.77822720453399,99.09103957734243,0.009424488,0.006508986,100,9.2657996e-07,-8.731928,200.0,1.0022227,0.010262764,-8.063388,50.746303799414704,-8.187677724095995,1.0085267,0.6564486
1.4387659,-8.683511709103474,0.01,61.53547211452049,7.874408,99.81401052492677,99.14864669408777,0.008493083,0.009810849,100,8.6734207e-07,-9.308003,200.0,1.0018634,0.014539609,-8.738977,61.53547211452049,-8.683511709103474,0.9895493,0.9708318
1.0117761,-9.139842841328969,0.01,58.280771748500584,7.55732,99.97330424767556,99.86685065580149,0.0013516335,0.008668981,100,1.3469409e-07,-9.775392,200.0,1.000267,0.010100184,-9.117384,58.280771748500584,-9.139842841328969,1.0017402,0.86840665
1.1900009,-6.7131611881335775,0.010000002,50.6330962611018,7.136163,99.95690058357587,99.8003072998868,0.002004041,0.0098973885,100,2.0207939e-07,-7.304871,200.0,1.0004312,0.011949646,-6.734265,50.6330962611018,-6.7131611881335775,0.9958461,0.98562753
1.0536411,-8.49770698676515,0.01,52.12019294264281,7.2066565,99.50645386861426,97.25857625422472,0.028183395,0.00522442,100,2.8472084e-06,-8.955992,200.0,1.00496,0.010590238,-8.389956,52.12019294264281,-8.49770698676515,0.9949173,0.5197866
1.2687539,-8.711720337587172,0.009999999,61.96403689789551,7.7980084,99.9302159303522,99.60750438283499,0.003949854,0.009855989,100,3.9802094e-07,-9.35887,200.0,1.0006983,0.012736197,-8.729954,61.96403689789551,-8.711720337587172,0.9961796,0.9818336
1.0054948,-7.144502789900971,0.009999999,43.09820741680299,6.5178146,99.99427828150093,99.96981999311599,0.0003057272,0.009312146,100,3.0505536e-08,-7.694905,200.0,1.0000572,0.010043904,-7.134914,43.09820741680299,-7.144502789900971,1.0010996,0.9322385
1.0109313,-8.902736568275714,0.010000002,58.65417154149491,7.6452284,99.97711705389696,99.84949258291695,0.0015210019,0.008683401,100,1.522559e-07,-9.539048,200.0,1.0002289,0.010114487,-8.899418,58.65417154149491,-8.902736568275714,0.99948835,0.86789584
2.1306148,-8.123289215661805,0.009999999,56.85830668135838,7.951398,99.14763795627891,93.69840511831437,0.06794648,0.009405047,100,6.793348e-06,-8.628825,200.0,1.0085969,0.02130411,-7.991168,56.85830668135838,-8.123289215661805,1.0000957,0.9405946
1.8540996,-8.637678795191244,0.01,51.12825461704572,7.1802077,99.27290353853611,95.53812644450328,0.047109224,0.009454015,100,4.717424e-06,-9.1262245,200.0,1.0073242,0.018553786,-8.528533,51.12825461704572,-8.637678795191244,0.9993107,0.9447498
1.2211359,-8.376414969176338,0.01,53.04210970888202,7.2609196,99.9164921609711,99.57404803425591,0.004316309,0.009807131,100,4.320996e-07,-8.977238,200.0,1.0008358,0.012217984,-8.368998,53.04210970888202,-8.376414969176338,0.9994578,0.9801814
1.5520551,-8.885903585034578,0.01,55.44336341246881,7.2188973,99.5037981410223,96.52922453548906,0.03819312,0.009299784,100,3.6318788e-06,-9.451375,200.0,1.0049868,0.015134924,-8.604349,55.44336341246881,-8.885903585034578,1.0254793,0.95367354
1.0218922,-8.375783351654013,0.010000003,52.42256370648403,7.274023,99.91039920649166,99.45974781444052,0.005377831,0.00831133,100,5.4865006e-07,-8.969929,200.0,1.0008968,0.0103216525,-8.444768,52.42256370648403,-8.375783351654013,0.9900471,0.82286084
1.003043,-8.558055840769423,0.009999998,51.846501839736646,7.163949,99.99809268774628,99.99149729919951,8.603844e-05,0.009723114,100,8.604428e-09,-9.163607,200.0,1.0000191,0.010030764,-8.558308,51.846501839736646,-8.558055840769423,0.99996674,0.9722791
1.4407665,-8.646041030588016,0.010000002,63.49461052540724,7.9533186,99.63142133969845,97.83784385025787,0.022887904,0.009477381,100,2.232215e-06,-9.269576,200.0,1.0036994,0.014228482,-8.491242,63.49461052540724,-8.646041030588016,1.0125933,0.95967317
1.0428565,-9.327074305023153,0.010000003,60.46029797744469,7.832895,99.67551957505279,98.49438620208481,0.015234302,0.0069357045,100,1.5440321e-06,-9.915991,200.0,1.0032554,0.010498841,-9.323381,60.46029797744469,-9.327074305023153,0.9933063,0.6889279
1.0604233,-8.197107870715056,0.01,54.17289930450848,7.3917007,99.38543779500692,97.20350248668689,0.028780064,0.005612144,100,2.9059881e-06,-8.680436,200.0,1.0061836,0.010655657,-8.098593,54.17289930450848,-8.197107870715056,0.99517393,0.55850595
1.54781,-8.562370095943134,0.010000002,54.477601917684645,7.5134716,99.59075535205119,97.77840428611823,0.022902563,0.009586459,100,2.2950173e-06,-9.1233015,200.0,1.0041093,0.015494182,-8.510106,54.477601917684645,-8.562370095943134,0.99896204,0.95765084
1.0087836,-8.143750892958392,0.0100000035,50.74482219986032,7.084402,99.98474353888872,99.93339268076333,0.00067364017,0.00917938,100,6.727485e-08,-8.741187,200.0,1.0001526,0.010081163,-8.136643,50.74482219986032,-8.143750892958392,1.000662,0.91854554
1.0165578,-6.843925486032285,0.010000002,44.56793717073661,6.6699004,99.94775403720699,99.74692181985763,0.00256127,0.008488999,100,2.5624334e-07,-7.397514,200.0,1.0005227,0.01016789,-6.8374577,44.56793717073661,-6.843925486032285,0.99977255,0.8487068
2.0239122,-7.992721501082247,0.01,51.533686882948345,7.378167,98.67260384574125,94.41357481438816,0.057675183,0.009441949,100,5.976739e-06,-8.456395,200.0,1.0134525,0.020602945,-7.989687,51.533686882948345,-7.992721501082247,0.9823412,0.9275216
1.0575712,-9.406463863143237,0.01,64.18222134599435,8.140546,99.43776924665346,97.32575648965519,0.027132448,0.006054048,100,2.7754947e-06,-9.957208,200.0,1.0056541,0.010696342,-9.387394,64.18222134599435,-9.406463863143237,0.9887222,0.5985772
1.705017,-9.296414494648792,0.010000002,55.45693674084469,7.5926337,99.23126187512672,95.93800008913942,0.04313252,0.009393227,100,4.2767574e-06,-9.824023,200.0,1.0077469,0.016977886,-9.156309,55.45693674084469,-9.296414494648792,1.0042576,0.9433219
1.0432882,-8.92228585678254,0.01,52.35432335113778,7.2257166,99.66943228898714,98.44324474520194,0.01574764,0.006883261,100,1.597332e-06,-9.467368,200.0,1.0033166,0.010507376,-8.92107,52.35432335113778,-8.92228585678254,0.9929103,0.68344605
1.1439707,-6.799827124297564,0.010000002,40.42771406825486,6.325884,99.95651944405421,99.77536061860987,0.0022806788,0.009841834,100,2.2742164e-07,-7.3293743,200.0,1.000435,0.011423491,-6.784876,40.42771406825486,-6.799827124297564,1.0014195,0.9855805
1.0819407,-8.686774895384936,0.01,53.28859629008172,7.367831,98.9326590800991,95.45595020705849,0.0475476,0.004592396,100,4.8084394e-06,-9.032615,200.0,1.0107886,0.010880307,-8.462738,53.28859629008172,-8.686774895384936,0.99440265,0.45666906
1.1686792,-8.761055731546668,0.0100000035,50.43020178083466,7.064271,99.9557571737306,99.78122130887994,0.0022066599,0.0098715555,100,2.2141151e-07,-9.350861,200.0,1.0004426,0.011706518,-8.76825,50.43020178083466,-8.761055731546668,0.998315,0.98549217
1.0155307,-8.455183333183905,0.009999999,66.47791205851227,8.12216,99.95385154878515,99.77169587262263,0.0023135885,0.008478921,100,2.3113702e-07,-9.131677,200.0,1.0004617,0.010150436,-8.441742,66.47791205851227,-8.455183333183905,1.0004799,0.84829897
1.3618052,-7.687471928688965,0.009999998,59.166747690326446,7.60836,99.81706291136749,98.46786975516032,0.016286252,0.0095393695,100,1.5717026e-06,-8.308683,200.0,1.0018327,0.013377951,-7.526096,59.166747690326446,-7.687471928688965,1.0179474,0.9710577
1.0510718,-8.965270838289564,0.01,61.509961021647406,7.8561025,99.54935464937029,98.10111078530761,0.019727908,0.00582617,100,1.955203e-06,-9.512097,200.0,1.0045269,0.010463758,-8.811457,61.509961021647406,-8.965270838289564,1.0044878,0.58523166
1.0299503,-8.391094650161387,0.01,63.66978480864182,7.923622,99.83572572205763,99.06899930451105,0.009449119,0.0070917616,100,9.492532e-07,-9.022404,200.0,1.0016454,0.010323137,-8.369929,63.66978480864182,-8.391094650161387,0.99771047,0.7075525
1.4771545,-8.6013231339502,0.010000002,66.00381665168737,8.036817,99.76110445662442,97.96629433012245,0.021519125,0.009546888,100,2.0968885e-06,-9.242715,200.0,1.0023947,0.014581469,-8.448492,66.00381665168737,-8.6013231339502,1.0130354,0.9671336
1.8995659,-8.94471978404716,0.009999996,56.20108527098044,7.477169,99.15822095999431,95.05783489162673,0.052354157,0.009423922,100,5.2516975e-06,-9.457187,200.0,1.0084893,0.019025175,-8.837731,56.20108527098044,-8.94471978404716,0.99844855,0.9409301
1.0192993,-9.084540145662242,0.009999998,66.11025142766613,8.076499,99.92983499430223,99.63052172521579,0.0037309919,0.008267682,100,3.746462e-07,-9.754247,200.0,1.0007021,0.010214103,-9.088967,66.11025142766613,-9.084540145662242,0.9979332,0.8250594
1.1164662,-7.727474536897995,0.009999998,54.34956508794358,7.34146,99.97597318149401,99.88081656742983,0.0012040063,0.009898128,100,1.2054842e-07,-8.343845,200.0,1.0002403,0.011171512,-7.7284846,54.34956508794358,-7.727474536897995,0.9993867,0.98920584
1.0047644,-8.765021411004561,0.010000003,51.63150420823027,7.1424656,99.99542257281924,99.97820908216764,0.00021992538,0.009530863,100,2.1987072e-08,-9.369314,200.0,1.0000458,0.010046399,-8.76389,51.63150420823027,-8.765021411004561,1.0001239,0.9532044
1.0384619,-8.562513071917518,0.010000002,56.23376744564992,7.62624,99.73561514925076,98.35966687775318,0.016410792,0.006799372,100,1.6844782e-06,-9.134094,200.0,1.0026509,0.010521035,-8.614269,56.23376744564992,-8.562513071917518,0.987034,0.6711211
2.4985569,-7.382074325984669,0.01,56.37680004622476,7.6675773,97.94618651137772,86.47203865845779,0.1654703,0.008914861,100,1.5802329e-05,-7.8326745,200.0,1.0209688,0.024416856,-7.030843,56.37680004622476,-7.382074325984669,1.0232918,0.9122504
1.0839391,-9.29687165555962,0.01,63.736418229857726,7.935306,99.98321814880926,99.91572872470144,0.00085438025,0.009897877,100,8.5231044e-08,-9.966322,200.0,1.0001678,0.010826256,-9.2835655,63.736418229857726,-9.29687165555962,1.0012132,0.99098855
1.0945157,-8.874139835839285,0.009999998,56.373390279764735,7.491224,99.9778796500408,99.92810098354353,0.0007225859,0.009926401,100,7.269026e-08,-9.503038,200.0,1.0002213,0.010977794,-8.89796,56.373390279764735,-8.874139835839285,0.997027,0.989689
1.0261031,-9.42049988142853,0.010000002,65.56974273613562,8.051317,99.87380951558879,99.44114614868734,0.005658986,0.007969957,100,5.676418e-07,-10.078352,200.0,1.0012635,0.010276825,-9.411359,65.56974273613562,-9.42049988142853,0.99846315,0.79577076
1.0764118,-7.1949804522260035,0.009999998,45.56879225864827,6.529608,99.05803674068832,96.15414913428323,0.04033352,0.0048263157,100,4.0400687e-06,-7.5654044,200.0,1.0095092,0.0107730795,-7.0008,45.56879225864827,-7.1949804522260035,0.99916816,0.4822301
1.0496755,-8.577337492481217,0.010000003,60.448346183324425,7.7670836,99.57214855021329,97.85702172204151,0.022021258,0.0057907165,100,2.2119953e-06,-9.120566,200.0,1.0042969,0.010520251,-8.484224,60.448346183324425,-8.577337492481217,0.9977667,0.5777784
