J,AvgNormIw,VarJ,MinNormIw,MaxNormIw,eRenyi2,VanillaAvgRet,VarRet,VarDiscRet,ESSRenyi,AvgEpLen,AvgRet,Delta,AvgDiscRet,ESSClassic,AvgVanillaIw,VarNormIw,Bound,BatchSize,IterType,MinVanillaIw,EpsThisIter,MaxVanillaIw,VarVanillaIw
-74.7797,0.01,67.0,0.00847996,0.0151396,1.00445,-75.3404422377,4990.57402063,4990.57402063,99.5565733611,105.37,-75.3404422377,0.1,-75.3404422377,99.2154294331,1.0039,7.98791e-07,-200.2,100,1,0.851301,100,1.51986,0.0080503
-72.3649,0.01,49.2102,0.00908581,0.0122383,1.00116,-72.5056604996,2567.63489323,2567.63489323,99.8843459306,103.58,-72.5056604996,0.1,-72.5056604996,99.8332287815,1.00135,1.68715e-07,-197.579,100,1,0.909809,100,1.22548,0.00169172
-77.5719,0.01,68.247,0.00947015,0.0117396,1.00363,-78.038226269,4970.09409363,4970.09409363,99.638379756,109.1,-78.038226269,0.1,-78.038226269,99.7838730474,0.992627,2.18799e-07,-202.941,100,1,0.940032,100,1.1653,0.00215585
-79.2357,0.01,75.0039,0.00867015,0.0122718,1.00496,-79.8706766966,6125.71327611,6125.71327611,99.5067489582,111.16,-79.8706766966,0.1,-79.8706766966,99.5309375891,0.989674,4.76081e-07,-204.686,100,1,0.858063,100,1.21451,0.004663
-75.9523,0.01,61.7628,0.00776082,0.0126085,1.0143,-77.7668567339,4957.93809864,4957.93809864,98.5904283013,108.93,-77.7668567339,0.1,-77.7668567339,98.8682942465,1.01302,1.15625e-06,-201.987,100,1,0.78619,100,1.27727,0.0118657
-68.057,0.01,46.3105,0.007236,0.011333,1.00533,-68.7540170774,2611.60068068,2611.60068068,99.4696522158,98.04,-68.7540170774,0.1,-68.7540170774,99.3784142814,0.986534,6.31782e-07,-193.531,100,1,0.713856,100,1.11804,0.00614881
-83.087,0.01,81.3337,0.00729395,0.0113854,1.00716,-84.048083466,7256.13176758,7256.13176758,99.2888131586,116.36,-84.048083466,0.1,-84.048083466,99.4276201735,0.99323,5.8151e-07,-208.676,100,1,0.724458,100,1.13083,0.00573663
-82.751,0.01,83.3599,0.00915211,0.0123209,1.00338,-83.1958309615,7266.7428418,7266.7428418,99.6630378866,115.34,-83.1958309615,0.1,-83.1958309615,99.7956244107,0.995935,2.06851e-07,-208.098,100,1,0.911491,100,1.22708,0.00205173
-79.3156,0.01,72.8246,0.0047059,0.0138191,1.02998,-82.9794212291,7275.27205094,7275.27205094,97.0889657268,114.17,-82.9794212291,0.1,-82.9794212291,96.7777741832,1.01073,3.36316e-06,-206.321,100,1,0.47564,100,1.39674,0.0343573
-79.1312,0.01,74.6294,0.00892257,0.0157053,1.00629,-79.952637596,6150.53242373,6150.53242373,99.3748886437,110.98,-79.952637596,0.1,-79.952637596,99.2192889233,1.00258,7.94782e-07,-204.666,100,1,0.894563,100,1.57459,0.00798895
-74.583,0.01,57.0268,0.00899161,0.0149595,1.00559,-75.3004789254,3741.94046313,3741.94046313,99.4445709606,106.33,-75.3004789254,0.1,-75.3004789254,99.2245254271,1.0061,7.89399e-07,-200.073,100,1,0.904644,100,1.50507,0.00799057
-74.7129,0.01,63.0841,0.00752233,0.0127123,1.01267,-76.3292098443,4983.15944632,4983.15944632,98.74899925,106.44,-76.3292098443,0.1,-76.3292098443,98.9398341006,0.996364,1.08231e-06,-200.646,100,1,0.749498,100,1.2666,0.0107445
-69.7504,0.01,45.608,0.00786102,0.012348,1.00593,-70.4980463158,2591.46726426,2591.46726426,99.4109368991,100.27,-70.4980463158,0.1,-70.4980463158,99.29987199,1.0082,7.12175e-07,-195.263,100,1,0.792549,100,1.24493,0.00723905
-71.4868,0.01,55.0932,0.00630436,0.0119943,1.01021,-72.7132284233,3795.01582211,3795.01582211,98.9892453172,102.59,-72.7132284233,0.1,-72.7132284233,98.4879737852,0.981106,1.55074e-06,-197.267,100,1,0.618525,100,1.17677,0.0149269
-83.5355,0.01,78.7522,0.00865003,0.0170665,1.01184,-85.0919058645,7214.31705019,7214.31705019,98.8299257663,117.07,-85.0919058645,0.1,-85.0919058645,98.3700551589,1.00594,1.67367e-06,-209.417,100,1,0.870141,100,1.71679,0.0169361
-75.5368,0.01,66.1201,0.0067039,0.0121457,1.00969,-76.8199862474,4980.97691261,4980.97691261,99.0407626861,107.25,-76.8199862474,0.1,-76.8199862474,99.0982312307,0.992134,9.19176e-07,-201.283,100,1,0.665116,100,1.20501,0.00904772
-67.4065,0.01,35.0949,0.0090081,0.0113022,1.002,-67.6617012979,1381.37808927,1381.37808927,99.7999149597,96.85,-67.6617012979,0.1,-67.6617012979,99.8238463061,1.0116,1.78232e-07,-192.672,100,1,0.911258,100,1.14333,0.0018239
-64.7223,0.01,27.1265,0.00628386,0.0110438,1.008,-65.7622858009,1375.36334049,1375.36334049,99.2066409231,94.51,-65.7622858009,0.1,-65.7622858009,99.2570745107,1.01127,7.5601e-07,-190.364,100,1,0.635469,100,1.11683,0.00773151
-75.7096,0.01,64.653,0.00304963,0.0130501,1.02924,-79.3694816723,6135.92798118,6135.92798118,97.1592139708,110.58,-79.3694816723,0.1,-79.3694816723,96.6505453854,0.995156,3.50054e-06,-202.668,100,1,0.303486,100,1.29869,0.0346671
-74.76,0.01,61.5944,0.00537634,0.0146651,1.01727,-76.9119986589,4983.86958268,4983.86958268,98.3027366562,107.6,-76.9119986589,0.1,-76.9119986589,98.1316377597,0.981216,1.92317e-06,-200.976,100,1,0.527535,100,1.43896,0.0185161
-72.3002,0.01,59.1417,0.0091419,0.0142447,1.00435,-72.8659677333,3799.88306937,3799.88306937,99.5670783976,102.49,-72.8659677333,0.1,-72.8659677333,99.4257917037,1.0025,5.83336e-07,-197.712,100,1,0.916472,100,1.42803,0.00586252
-68.7821,0.01,48.7349,0.008811,0.0110141,1.00278,-69.1324370193,2617.20966432,2617.20966432,99.7232132466,98.41,-69.1324370193,0.1,-69.1324370193,99.7562631051,0.993076,2.46841e-07,-194.091,100,1,0.874999,100,1.09379,0.00243435
-91.2408,0.01,91.8512,0.00512087,0.0229709,1.03283,-95.6105662566,10424.3438587,10424.3438587,96.8208967472,129.58,-95.6105662566,0.1,-95.6105662566,95.1700988684,1.02099,5.12624e-06,-218.42,100,1,0.522838,100,2.34531,0.0534373
-76.2016,0.01,67.0695,0.00801201,0.011338,1.0068,-77.0605613104,4967.87114047,4967.87114047,99.3248813054,108.01,-77.0605613104,0.1,-77.0605613104,99.3920883443,0.994561,6.17817e-07,-201.768,100,1,0.796844,100,1.12763,0.00611115
-65.6643,0.01,38.6526,0.00554503,0.0133896,1.0152,-67.683210638,2600.20493292,2600.20493292,98.5024786467,96.43,-67.683210638,0.1,-67.683210638,98.265752248,0.994282,1.7827e-06,-191.752,100,1,0.551332,100,1.3313,0.0176237
-78.5623,0.01,63.8127,0.00854762,0.0180936,1.00969,-79.8000368309,4879.90296697,4879.90296697,99.0399909326,112.4,-79.8000368309,0.1,-79.8000368309,98.6533260221,1.02509,1.37885e-06,-204.31,100,1,0.876204,100,1.85475,0.014489
-78.6689,0.01,75.8333,0.00789602,0.0115463,1.00468,-79.2425097518,6160.50471317,6160.50471317,99.53385745,109.5,-79.2425097518,0.1,-79.2425097518,99.4584253295,1.00058,5.50037e-07,-204.103,100,1,0.790062,100,1.1553,0.00550679
-72.6376,0.01,60.8027,0.00927918,0.0109504,1.00124,-72.7959746845,3812.98788112,3812.98788112,99.8765920548,102.82,-72.7959746845,0.1,-72.7959746845,99.9192874343,0.99357,8.15917e-08,-197.857,100,1,0.921951,100,1.088,0.000805458
-69.6674,0.01,48.948,0.0088839,0.0109984,1.0023,-69.9590245809,2565.62576586,2565.62576586,99.7701694067,99.42,-69.9590245809,0.1,-69.9590245809,99.8219776923,0.993026,1.80178e-07,-194.952,100,1,0.882195,100,1.09217,0.00177674
-85.1484,0.01,85.7954,0.000789616,0.0141456,1.06374,-92.3816182424,10613.1098339,10613.1098339,94.0079961521,124.19,-92.3816182424,0.1,-92.3816182424,92.2682713459,0.981759,8.46428e-06,-214.218,100,1,0.0775213,100,1.38876,0.081583
-73.5423,0.01,57.5909,0.00918281,0.0154905,1.00497,-74.192773017,3771.88257246,3771.88257246,99.5053207408,104.94,-74.192773017,0.1,-74.192773017,99.1748023775,1.01674,8.40468e-07,-198.996,100,1,0.933651,100,1.57497,0.00868839
-67.9916,0.01,45.7099,0.00782893,0.0121037,1.00755,-68.9048963605,2597.16220078,2597.16220078,99.2502816502,97.63,-68.9048963605,0.1,-68.9048963605,99.2638521282,0.994229,7.49087e-07,-193.605,100,1,0.778375,100,1.20339,0.00740466
-73.9364,0.01,57.592,0.00728452,0.0124585,1.00494,-74.581648007,3794.76414295,3794.76414295,99.5084487083,105.21,-74.581648007,0.1,-74.581648007,99.389065991,1.00321,6.20893e-07,-199.388,100,1,0.730792,100,1.24985,0.00624887
-82.1351,0.01,78.5847,0.00877113,0.0139828,1.0129,-83.8737289841,7267.12461886,7267.12461886,98.7267200484,115.78,-83.8737289841,0.1,-83.8737289841,98.652442259,1.02018,1.37976e-06,-208.082,100,1,0.894816,100,1.4265,0.0143602
-73.8127,0.01,65.4106,0.00895074,0.0128671,1.0089,-75.0029632375,5023.42541709,5023.42541709,99.1179285524,104.96,-75.0029632375,0.1,-75.0029632375,99.1080833674,1.0104,9.09061e-07,-199.508,100,1,0.904381,100,1.30009,0.00928065
-71.6034,0.01,59.4492,0.00848395,0.0121699,1.00348,-72.0354789026,3798.15744636,3798.15744636,99.6531636992,101.29,-72.0354789026,0.1,-72.0354789026,99.6973961153,1.00845,3.06608e-07,-196.964,100,1,0.855562,100,1.22727,0.00311811
-73.7861,0.01,64.3421,0.00777878,0.012063,1.01028,-75.1121061541,5025.10268032,5025.10268032,98.9822371149,105.21,-75.1121061541,0.1,-75.1121061541,99.1707109057,1.0142,8.4464e-07,-199.564,100,1,0.788927,100,1.22343,0.00868806
-70.8913,0.01,56.8807,0.00732252,0.0122167,1.00758,-71.856327724,3809.39754938,3809.39754938,99.2474047348,101.63,-71.856327724,0.1,-71.856327724,99.3876711142,1.00229,6.22346e-07,-196.504,100,1,0.733926,100,1.22446,0.00625195
-81.7504,0.01,77.8802,0.00472346,0.0115155,1.01924,-83.9803824398,7252.9191539,7252.9191539,98.1125463963,115.85,-83.9803824398,0.1,-83.9803824398,98.1440938394,1.00772,1.91012e-06,-208.091,100,1,0.475994,100,1.16044,0.0193974
-76.0101,0.01,67.1712,0.0092951,0.0123445,1.00536,-76.7070132279,4981.92447334,4981.92447334,99.4671046001,107.11,-76.7070132279,0.1,-76.7070132279,99.5770698898,0.997883,4.29017e-07,-201.487,100,1,0.927542,100,1.23184,0.00427202
-78.5696,0.01,70.9557,0.00300157,0.0162026,1.01569,-80.5399391139,6130.37864104,6130.37864104,98.4556678796,111.57,-80.5399391139,0.1,-80.5399391139,97.1713959329,0.981478,2.94033e-06,-204.69,100,1,0.294597,100,1.59025,0.0283242
-71.527,0.01,47.6098,0.00642109,0.0119624,1.01913,-73.9981625164,3812.33420151,3812.33420151,98.1231735563,104.32,-73.9981625164,0.1,-73.9981625164,98.1496294854,1.00262,1.90429e-06,-197.861,100,1,0.64379,100,1.19937,0.0191427
-77.7295,0.01,73.698,0.00817363,0.013972,1.00902,-78.9055625963,6154.59982358,6154.59982358,99.1060310415,109.91,-78.9055625963,0.1,-78.9055625963,98.9399383375,1.02223,1.08225e-06,-203.433,100,1,0.835536,100,1.42826,0.0113091
-76.2935,0.01,68.8325,0.00794249,0.0112046,1.00383,-76.7756288472,4963.77972917,4963.77972917,99.617980621,107.42,-76.7756288472,0.1,-76.7756288472,99.6146610141,1.0042,3.90763e-07,-201.676,100,1,0.797588,100,1.12517,0.00394055
-72.9577,0.01,60.8296,0.00365158,0.0119479,1.01753,-75.6422568855,4991.16931351,4991.16931351,98.2771810786,105.03,-75.6422568855,0.1,-75.6422568855,98.0175174323,1.00271,2.04298e-06,-199.193,100,1,0.366149,100,1.19803,0.0205408
-80.6994,0.01,78.2862,0.00587957,0.011566,1.01725,-82.7715565506,7296.53616046,7296.53616046,98.3044185618,113.7,-82.7715565506,0.1,-82.7715565506,98.0090668396,0.991422,2.05188e-06,-206.916,100,1,0.582913,100,1.14668,0.0201683
-77.8899,0.01,75.0507,0.00925644,0.0130235,1.00582,-78.6435023263,6167.7666552,6167.7666552,99.4210812883,109.3,-78.6435023263,0.1,-78.6435023263,99.3872802851,0.999835,6.22704e-07,-203.396,100,1,0.925491,100,1.30213,0.00622498
-67.3381,0.01,49.3285,0.00863397,0.0106347,1.00226,-67.6196227281,2608.45751401,2608.45751401,99.7744888891,96.43,-67.6196227281,0.1,-67.6196227281,99.7580507599,0.995989,2.45009e-07,-192.61,100,1,0.859934,100,1.0592,0.00243047
-75.7132,0.01,64.6059,0.0052244,0.0116657,1.01247,-77.1010881826,4993.73281119,4993.73281119,98.7684392951,107.37,-77.1010881826,0.1,-77.1010881826,98.2904536164,0.980635,1.75686e-06,-201.634,100,1,0.512323,100,1.14397,0.0168948
-86.3236,0.01,85.9499,0.00710812,0.0130658,1.01088,-87.7020896307,8322.86594043,8322.86594043,98.9239789888,120.37,-87.7020896307,0.1,-87.7020896307,99.1746523721,1.00313,8.40611e-07,-212.145,100,1,0.713037,100,1.31067,0.00845882
-67.7287,0.01,45.6588,0.00706586,0.0113348,1.00715,-68.6267884462,2617.24758549,2617.24758549,99.2903761954,97.0,-68.6267884462,0.1,-68.6267884462,99.3828434664,0.993142,6.27251e-07,-193.316,100,1,0.701741,100,1.1257,0.00618677
-75.1184,0.01,63.6065,0.00543111,0.0124991,1.01336,-76.837943985,4968.77502413,4968.77502413,98.6813907892,107.87,-76.837943985,0.1,-76.837943985,98.0318559309,0.971127,2.02797e-06,-201.094,100,1,0.527429,100,1.21382,0.0191256
-67.1973,0.01,38.8851,0.00492122,0.0119289,1.01542,-69.412872441,2607.03683539,2607.03683539,98.4809810944,99.2,-69.412872441,0.1,-69.412872441,98.5629976538,1.01199,1.47268e-06,-193.299,100,1,0.49802,100,1.20719,0.015082
-76.0957,0.01,66.1551,0.00859246,0.0135313,1.00733,-77.0589491478,4958.9665677,4958.9665677,99.2720811709,108.04,-77.0589491478,0.1,-77.0589491478,99.3943219066,1.00129,6.15532e-07,-201.696,100,1,0.860357,100,1.35488,0.00617125
-67.9639,0.01,47.4832,0.00869935,0.0116691,1.00345,-68.4029431187,2589.35065406,2589.35065406,99.655839245,97.79,-68.4029431187,0.1,-68.4029431187,99.5595715564,0.989818,4.4686e-07,-193.322,100,1,0.861077,100,1.15503,0.00437807
-68.1846,0.01,46.9989,0.00834434,0.0140432,1.00499,-68.8110812408,2591.32750106,2591.32750106,99.5031135764,98.54,-68.8110812408,0.1,-68.8110812408,99.3832975341,0.995712,6.26803e-07,-193.621,100,1,0.830856,100,1.3983,0.00621439
-64.9697,0.01,34.9449,0.00887135,0.0118655,1.00202,-65.2274294688,1360.55479911,1360.55479911,99.7988819957,94.19,-65.2274294688,0.1,-65.2274294688,99.7796476079,0.998104,2.2307e-07,-190.239,100,1,0.885453,100,1.1843,0.00222225
-78.0409,0.01,74.4227,0.00620829,0.0120152,1.00907,-79.1913817422,6138.76205133,6138.76205133,99.101581919,109.92,-79.1913817422,0.1,-79.1913817422,99.1268720767,1.01265,8.89739e-07,-203.749,100,1,0.628684,100,1.21672,0.00912395
-60.6593,0.01,9.80777,0.00582642,0.0116723,1.01128,-60.9752038339,102.844676737,102.844676737,98.8845993802,88.89,-60.9752038339,0.1,-60.9752038339,98.6303272104,1.00116,1.40274e-06,-87.6201,100,1,0.583318,100,1.16858,0.0140599
-78.2928,0.01,77.5383,0.00954203,0.0120094,1.00197,-78.5342379531,6173.55817134,6173.55817134,99.8029071141,108.91,-78.5342379531,0.1,-78.5342379531,99.8350322227,0.995037,1.6692e-07,-203.559,100,1,0.949468,100,1.19498,0.00165268
-81.9454,0.01,83.3707,0.00926721,0.011719,1.00345,-82.3923394395,7288.227374,7288.227374,99.6559339572,113.43,-82.3923394395,0.1,-82.3923394395,99.6629096381,1.00238,3.41654e-07,-207.303,100,1,0.928925,100,1.17469,0.00343282
-70.4385,0.01,47.3792,0.00901558,0.0119264,1.00383,-70.9291594796,2570.11845818,2570.11845818,99.6189033713,101.14,-70.9291594796,0.1,-70.9291594796,99.6471219627,0.996837,3.57695e-07,-195.821,100,1,0.898706,100,1.18887,0.00355436
-74.5824,0.01,65.166,0.00843724,0.0127139,1.00781,-75.58547461,5001.69237693,5001.69237693,99.225005728,105.33,-75.58547461,0.1,-75.58547461,99.1624981614,1.00935,8.53088e-07,-200.212,100,1,0.851611,100,1.28327,0.00869111
-70.7049,0.01,50.2461,0.00574639,0.0110442,1.01742,-73.0060201478,3801.7483633,3801.7483633,98.2874408698,102.87,-73.0060201478,0.1,-73.0060201478,98.7713948582,1.03065,1.25642e-06,-196.931,100,1,0.592251,100,1.13827,0.0133462
-75.8861,0.01,68.63,0.00885417,0.0113525,1.0028,-76.24114611,4973.65651284,4973.65651284,99.7204985188,106.79,-76.24114611,0.1,-76.24114611,99.7710219689,0.99452,2.31849e-07,-201.204,100,1,0.880565,100,1.12903,0.00229315
-73.8705,0.01,58.9085,0.00819873,0.0127688,1.00515,-74.5552395947,3805.55677499,3805.55677499,99.4874655828,105.06,-74.5552395947,0.1,-74.5552395947,99.5473561818,0.998848,4.59325e-07,-199.333,100,1,0.818928,100,1.27541,0.00458267
-64.5974,0.01,35.7149,0.00965697,0.0111216,1.00093,-64.7128967772,1351.11701092,1351.11701092,99.9069246511,93.41,-64.7128967772,0.1,-64.7128967772,99.9090961352,1.00171,9.18997e-08,-189.798,100,1,0.967351,100,1.11406,0.000922148
-79.1878,0.01,80.2318,0.00502325,0.0117333,1.01325,-80.8504767892,7389.74918441,7389.74918441,98.6925131013,110.94,-80.8504767892,0.1,-80.8504767892,98.2431120854,0.986925,1.80637e-06,-205.156,100,1,0.495757,100,1.15799,0.0175944
-64.1255,0.01,29.9969,0.00692706,0.0112044,1.00614,-64.9235954618,1368.73074906,1368.73074906,99.3895356139,93.01,-64.9235954618,0.1,-64.9235954618,99.4486635371,0.996845,5.60018e-07,-189.612,100,1,0.69052,100,1.1169,0.00556489
-71.8612,0.01,58.52,0.00920788,0.0115854,1.00459,-72.4443937123,3805.71479749,3805.71479749,99.5429165836,102.97,-72.4443937123,0.1,-72.4443937123,99.6048521162,0.996971,4.00704e-07,-197.29,100,1,0.917999,100,1.15503,0.00398281
-81.6238,0.01,74.5175,0.00450663,0.0134514,1.02462,-84.5487886824,7239.23818546,7239.23818546,97.5972661715,116.78,-84.5487886824,0.1,-84.5487886824,97.3623722467,1.00656,2.73643e-06,-208.298,100,1,0.453621,100,1.35396,0.0277247
-75.6603,0.01,67.6448,0.00942016,0.0120914,1.00454,-76.264255919,4999.72789564,4999.72789564,99.5477361948,106.73,-76.264255919,0.1,-76.264255919,99.7268562853,0.991415,2.76678e-07,-201.085,100,1,0.933929,100,1.19876,0.00271947
-75.3996,0.01,68.4357,0.00892654,0.0117743,1.00305,-75.7813601142,4988.12457494,4988.12457494,99.6957764048,106.03,-75.7813601142,0.1,-75.7813601142,99.7648239766,0.994026,2.38091e-07,-200.722,100,1,0.887321,100,1.1704,0.00235254
-71.3939,0.01,55.3876,0.00666888,0.0111533,1.01022,-72.626930483,3831.05825339,3831.05825339,98.9886846245,102.82,-72.626930483,0.1,-72.626930483,99.2011579814,0.995672,8.13428e-07,-197.173,100,1,0.664002,100,1.1105,0.00806403
-74.6871,0.01,66.6792,0.00807321,0.0124515,1.00624,-75.4746188405,5003.90607527,5003.90607527,99.3799274679,105.77,-75.4746188405,0.1,-75.4746188405,99.3362807213,1.00622,6.7491e-07,-200.218,100,1,0.81234,100,1.25289,0.00683328
-66.6175,0.01,47.5971,0.00858765,0.0108191,1.00315,-67.0111540161,2606.90594498,2606.90594498,99.6856469608,95.38,-67.0111540161,0.1,-67.0111540161,99.704063537,1.00285,2.99812e-07,-191.954,100,1,0.861211,100,1.08499,0.00301522
-71.1349,0.01,53.2798,0.00491042,0.0127394,1.01368,-72.7750933482,3814.97004371,3814.97004371,98.6504519093,102.76,-72.7750933482,0.1,-72.7750933482,98.1822889655,0.990352,1.87005e-06,-197.127,100,1,0.486304,100,1.26165,0.0183414
-76.1247,0.01,69.7621,0.00894811,0.0111794,1.00097,-76.2550132929,4990.25249767,4990.25249767,99.9030101163,106.86,-76.2550132929,0.1,-76.2550132929,99.8795053042,1.00217,1.21838e-07,-201.328,100,1,0.896749,100,1.12036,0.00122366
-83.9043,0.01,82.5158,0.00822169,0.0114108,1.00474,-84.4875721264,7226.18838747,7226.18838747,99.5284487406,116.71,-84.4875721264,0.1,-84.4875721264,99.4805232068,0.996375,5.27436e-07,-209.343,100,1,0.819188,100,1.13694,0.00523619
-77.9464,0.01,73.0509,0.0062795,0.0110297,1.0114,-79.4421924037,6152.0341703,6152.0341703,98.8727578149,110.45,-79.4421924037,0.1,-79.4421924037,99.0730160126,1.00781,9.45103e-07,-203.8,100,1,0.632857,100,1.11159,0.00959931
-85.2437,0.01,87.6509,0.00914059,0.0193147,1.00921,-86.3871490182,8413.24960593,8413.24960593,99.0877687685,118.09,-86.3871490182,0.1,-86.3871490182,98.3171990162,1.00419,1.72888e-06,-210.96,100,1,0.917887,100,1.93956,0.0174339
-70.0271,0.01,54.4779,0.00353855,0.011337,1.00907,-71.916959406,3816.27332721,3816.27332721,99.1013945963,101.41,-71.916959406,0.1,-71.916959406,98.4025741185,0.987124,1.63973e-06,-195.736,100,1,0.349299,100,1.1191,0.0159777
-87.9226,0.01,92.7449,0.00898924,0.0191189,1.01208,-89.4794268477,9527.45784058,9527.45784058,98.8063647512,121.71,-89.4794268477,0.1,-89.4794268477,98.4498057921,1.00932,1.59052e-06,-213.819,100,1,0.9073,100,1.92971,0.016203
-70.2873,0.01,59.9961,0.00923576,0.0111496,1.0019,-70.5351125729,3818.7697899,3818.7697899,99.8101151434,99.51,-70.5351125729,0.1,-70.5351125729,99.8369415083,0.998501,1.64992e-07,-195.549,100,1,0.922192,100,1.11329,0.00164498
-66.5508,0.01,36.6813,0.00438475,0.0109692,1.01717,-69.0740432498,2608.3319628,2608.3319628,98.3124026382,98.19,-69.0740432498,0.1,-69.0740432498,98.6942819112,1.01641,1.33633e-06,-192.76,100,1,0.445672,100,1.11492,0.0138056
-72.1252,0.01,57.8592,0.00859635,0.0121897,1.00418,-72.6600707082,3785.65624733,3785.65624733,99.5838981611,103.11,-72.6600707082,0.1,-72.6600707082,99.5468541479,0.991101,4.59809e-07,-197.527,100,1,0.851985,100,1.20812,0.00451662
-67.861,0.01,48.328,0.00836805,0.0114568,1.00399,-68.3653930752,2602.53186504,2602.53186504,99.6026157921,97.41,-68.3653930752,0.1,-68.3653930752,99.6179982612,0.993873,3.87317e-07,-193.251,100,1,0.831678,100,1.13866,0.00382586
-67.1676,0.01,47.9961,0.00929288,0.0118514,1.00422,-67.7228002134,2595.76284629,2595.76284629,99.5793705682,96.52,-67.7228002134,0.1,-67.7228002134,99.7254673819,1.00651,2.78081e-07,-192.571,100,1,0.935337,100,1.19285,0.00281713
-75.1555,0.01,67.1288,0.00935495,0.0132709,1.00499,-75.8057877101,4988.66501964,4988.66501964,99.5038335498,106.39,-75.8057877101,0.1,-75.8057877101,99.4746159745,0.998204,5.33501e-07,-200.61,100,1,0.933815,100,1.32471,0.00531586
-70.7016,0.01,49.0553,0.00934656,0.0118333,1.00252,-71.0254915847,2605.69370237,2605.69370237,99.7484589933,101.5,-71.0254915847,0.1,-71.0254915847,99.7166927517,1.01059,2.8699e-07,-196.0,100,1,0.944558,100,1.19586,0.00293103
-81.9569,0.01,80.637,0.00326944,0.0120054,1.02945,-85.5107470572,8443.07144538,8443.07144538,97.1391310661,117.15,-85.5107470572,0.1,-85.5107470572,97.3028473888,1.01252,2.79991e-06,-208.929,100,1,0.331036,100,1.21557,0.0287044
-69.8029,0.01,47.241,0.00807012,0.0111977,1.00511,-70.4183178583,2569.02455193,2569.02455193,99.4913712198,100.2,-70.4183178583,0.1,-70.4183178583,99.537156504,0.990173,4.69695e-07,-195.263,100,1,0.799082,100,1.10877,0.00460509
-72.7588,0.01,57.462,0.00498985,0.013493,1.02359,-75.7876290742,4993.77800569,4993.77800569,97.6953692979,106.06,-75.7876290742,0.1,-75.7876290742,97.7293166485,1.01924,2.34692e-06,-199.369,100,1,0.508587,100,1.37527,0.0243811
-81.7832,0.01,79.1311,0.00503969,0.0129926,1.03097,-85.8826377247,8426.94440498,8426.94440498,96.996113499,117.52,-85.8826377247,0.1,-85.8826377247,97.5228739109,1.017,2.5657e-06,-208.849,100,1,0.512536,100,1.32135,0.0265368
-70.1483,0.01,50.0671,0.00522864,0.0119415,1.01611,-72.364511451,3783.77258009,3783.77258009,98.4143624812,102.12,-72.364511451,0.1,-72.364511451,97.9029135791,0.977003,2.16366e-06,-196.292,100,1,0.510839,100,1.16668,0.0206529
-80.7136,0.01,83.0391,0.00899617,0.0129977,1.0048,-81.3044683266,7349.42974636,7349.42974636,99.5224148263,111.98,-81.3044683266,0.1,-81.3044683266,99.4870728762,1.00046,5.20758e-07,-206.149,100,1,0.900036,100,1.30037,0.00521242
-101.909,0.01,108.52,0.00858263,0.0138636,1.00991,-103.145214589,12426.6918919,12426.6918919,99.0184451572,138.08,-103.145214589,0.1,-103.145214589,99.0742282993,0.993102,9.43911e-07,-227.678,100,1,0.852343,100,1.3768,0.00930935
-71.1897,0.01,53.7754,0.00424169,0.0123392,1.01004,-73.0071028484,3801.18916035,3801.18916035,99.0058937756,102.96,-73.0071028484,0.1,-73.0071028484,99.0537943588,1.0032,9.6489e-07,-196.95,100,1,0.425528,100,1.23788,0.00971084
-80.041,0.01,77.6379,0.0085935,0.0179624,1.01536,-82.127406521,7314.46552345,7314.46552345,98.4873865916,113.47,-82.127406521,0.1,-82.127406521,97.7050693866,1.03505,2.37259e-06,-206.139,100,1,0.889468,100,1.85919,0.0254181
-77.0335,0.01,70.5812,0.00686512,0.0141367,1.01517,-79.0014351813,6163.80108946,6163.80108946,98.5059718733,109.58,-79.0014351813,0.1,-79.0014351813,98.6962717701,1.03185,1.3343e-06,-203.122,100,1,0.708378,100,1.45869,0.0142065
-75.1432,0.01,62.5337,0.00620033,0.0130885,1.01417,-77.0929352115,4986.1218145,4986.1218145,98.602457313,107.95,-77.0929352115,0.1,-77.0929352115,98.9661818683,1.01436,1.05517e-06,-201.169,100,1,0.628934,100,1.32764,0.0108569
-75.387,0.01,62.4103,0.00484572,0.0160215,1.01446,-77.5865013084,4978.89366934,4978.89366934,98.5746142702,108.27,-77.5865013084,0.1,-77.5865013084,98.4117471268,1.01087,1.63019e-06,-201.429,100,1,0.489839,100,1.61956,0.0166582
-70.9469,0.01,43.8007,0.00311009,0.0176166,1.04436,-76.9971685122,4968.40047424,4968.40047424,95.752014322,107.54,-76.9971685122,0.1,-76.9971685122,94.9125978406,0.99159,5.41422e-06,-198.843,100,1,0.308394,100,1.74684,0.0532354
-83.064,0.01,79.882,0.00696803,0.0151243,1.00997,-84.325860357,7236.30153159,7236.30153159,99.012706654,116.55,-84.325860357,0.1,-84.325860357,98.9152703876,1.00152,1.10768e-06,-208.828,100,1,0.697863,100,1.51473,0.0111106
-77.054,0.01,73.9753,0.0092572,0.0128379,1.00677,-77.9645498317,6182.96299146,6182.96299146,99.3274804465,107.78,-77.9645498317,0.1,-77.9645498317,99.5132010281,0.999608,4.94126e-07,-202.618,100,1,0.925357,100,1.28329,0.00493738
