ESSRenyi,MaxVanillaIw,AvgNormIw,BatchSize,AvgRet,ESSClassic,VanillaAvgRet,AvgVanillaIw,VarVanillaIw,MinVanillaIw,VarJ,AvgDiscRet,AvgEpLen,VarRet,J,MinNormIw,MaxNormIw,Bound,VarNormIw,eRenyi2,VarDiscRet
36.07463485035358,3.9027297,0.009999999,100,-2533.0888874316115,31.378554309330333,-2533.0888874316115,0.8672123,1.6612792,3.795176e-11,181.76411,-2533.0888874316115,200.0,5254838.902459086,-64.81814,4.376294e-13,0.045003165,-871.35803,0.00022089796,2.7720308,5254838.902459086
88.20644026481465,1.3748169,0.01,100,-9.711760334440363,89.27140786038382,-9.711760334440363,1.0276487,0.12819897,0.09469765,8.6216545,-9.711760334440363,200.0,101.58544299235794,-8.823888,0.0009214982,0.013378277,-14.000782,1.2139345e-05,1.1337041,101.58544299235794
65.51959450778145,5.293064,0.01,100,-9.236976350685886,61.594550961045144,-9.236976350685886,1.1478728,0.82985604,0.2874884,9.878902,-9.236976350685886,200.0,77.81159380420769,-8.061479,0.002504532,0.04611194,-11.024124,6.298184e-05,1.526261,77.81159380420769
187.96590059905867,1.2329205,0.005,200,-37.76459182846057,184.6469581915086,-37.76459182846057,0.9767052,0.07971793,0.09499202,31.744379,-37.76459182846057,200.0,71649.0759825656,-12.987823,0.0004862881,0.006311631,-180.11389,2.0891473e-06,1.0640228,71649.0759825656
142.2062252755957,1.8382015,0.005,200,-8.78508274562139,147.43665547294682,-8.78508274562139,1.0495247,0.39467487,0.00049945473,7.956558,-8.78508274562139,200.0,57.06020679998845,-8.070579,2.3794332e-06,0.008757305,-10.443678,8.9576515e-06,1.4064082,57.06020679998845
161.19297212685896,1.6836915,0.005,200,-7.236870129708666,161.87768421337404,-7.236870129708666,0.99536616,0.23449577,0.036121376,7.5303946,-7.236870129708666,200.0,49.723634043941686,-6.8082533,0.00018144769,0.0084576495,-8.527306,5.917105e-06,1.2407489,49.723634043941686
268.5723347856646,1.3430355,0.0033333332,300,-7.14091976034265,268.6726886779953,-7.14091976034265,1.0157423,0.12070263,0.07664294,7.253539,-7.14091976034265,200.0,46.37582662642607,-7.0143175,0.00025151702,0.004407402,-8.26984,1.2998918e-06,1.1170175,46.37582662642607
347.74621299466327,3.3174648,0.0025,400,-8.485642615513987,363.7244986266692,-8.485642615513987,0.99884856,0.09975312,0.8126421,7.556238,-8.485642615513987,200.0,51.982783853763664,-8.311728,0.0020339473,0.008303222,-9.414983,6.248952e-07,1.1502641,51.982783853763664
421.88993393686513,1.8446784,0.002,500,-8.599026236582013,424.6945479975134,-8.599026236582013,1.0212245,0.18529417,0.09986186,7.6977983,-8.599026236582013,200.0,53.201702854611405,-8.421053,0.00019557278,0.0036126794,-9.447948,7.106885e-07,1.1851432,53.201702854611405
452.14976564083327,4.1450686,0.002,500,-7.972234783245177,459.2517388197198,-7.972234783245177,0.98335433,0.085970186,0.83706915,7.1584377,-7.972234783245177,200.0,47.46431752173684,-7.9028707,0.0017024772,0.008430468,-8.827066,3.5562132e-07,1.1058283,47.46431752173684
105.84782759673296,6.641982,0.002,500,-8.578184296160904,96.63800597560702,-8.578184296160904,0.92588705,3.5853572,,14.492403,-8.578184296160904,200.0,56.580162104199076,-6.4433274,,0.014347284,-8.693903,1.672925e-05,4.7237625,56.580162104199076
402.11670241417437,4.911533,0.002,500,-7.877138013974801,423.1252636459712,-7.877138013974801,0.96655875,0.17007503,0.72404605,7.0968137,-7.877138013974801,200.0,45.3343076490971,-7.6866374,0.0014981935,0.010162926,-8.664845,7.281888e-07,1.2434201,45.3343076490971
419.8817729058738,1.4800128,0.002,500,-7.708997142887407,415.51158608385964,-7.708997142887407,0.9893071,0.19940947,0.00020892154,7.5761437,-7.708997142887407,200.0,49.06437062466293,-7.5772514,4.223593e-07,0.0029920188,-8.530698,8.1497353e-07,1.1908114,49.06437062466293
437.18477994282404,2.901423,0.002,500,-7.783460807322863,464.2119543731434,-7.783460807322863,0.98938096,0.07561665,0.82016593,7.354359,-7.783460807322863,200.0,51.296895959848534,-7.6387687,0.0016579375,0.005865128,-8.578636,3.0899417e-07,1.1436812,51.296895959848534
430.56993308069036,4.7728424,0.0019999999,500,-7.621282078547578,436.361601733497,-7.621282078547578,0.98584193,0.14202245,0.75356364,7.108581,-7.621282078547578,200.0,46.10002368218839,-7.5037236,0.0015287717,0.009682775,-8.449514,5.845241e-07,1.1612515,46.10002368218839
435.5468078674779,1.451874,0.002,500,-7.768819064974716,431.60741874805916,-7.768819064974716,1.006928,0.16098525,0.023414366,7.3424597,-7.768819064974716,200.0,47.664207621174185,-7.6807656,4.6506535e-05,0.0028837693,-8.626804,6.351104e-07,1.1479822,47.664207621174185
408.5187418495753,1.5368398,0.0019999999,500,-8.090313542108248,409.1989840460318,-8.090313542108248,0.99666435,0.22086334,0.003236422,7.900223,-8.090313542108248,200.0,51.84676840524239,-7.8841257,6.4945075e-06,0.0030839667,-8.855977,8.893768e-07,1.223934,51.84676840524239
375.0701752471984,1.7203203,0.002,500,-7.326566440707546,367.83071928307027,-7.326566440707546,0.9837412,0.3484286,0.00013653083,7.874991,-7.326566440707546,200.0,45.63980415661746,-6.9744706,2.7757469e-07,0.0034975058,-7.9896355,1.4401644e-06,1.3330839,45.63980415661746
255.3965508254666,16.91175,0.002,500,-7.4999582994749145,211.52773598400563,-7.4999582994749145,1.1233933,1.7245266,0.37757552,10.008097,-7.4999582994749145,200.0,49.46163809569117,-6.665093,0.0006722054,0.030108334,-7.894742,5.465957e-06,1.9577398,49.46163809569117
493.17419486682144,1.0970572,0.002,500,-7.936732411797037,493.3871292343244,-7.936732411797037,0.99913675,0.013406754,0.4516568,7.214547,-7.936732411797037,200.0,51.058290620735505,-7.9271092,0.0009040941,0.0021960102,-8.807234,5.371973e-08,1.0138406,51.058290620735505
247.82082375957947,16.526892,0.002,500,-8.117488896109595,215.03618146201836,-8.117488896109595,1.1048379,1.6208575,0.10286226,9.361116,-8.117488896109595,200.0,49.04668512307643,-7.36111,0.00018620335,0.029917315,-8.609628,5.311384e-06,2.0175867,49.04668512307643
380.14141613350426,1.6981437,0.002,500,-7.800884311466489,374.50316511934915,-7.800884311466489,1.0063727,0.340067,0.0013536348,7.8954086,-7.800884311466489,200.0,49.133838049006066,-7.462857,2.6901262e-06,0.003374781,-8.473067,1.3430953e-06,1.3153,49.133838049006066
318.2155969118178,2.0917027,0.002,500,-7.309598177939459,314.7210992136944,-7.309598177939459,1.01604,0.60896325,3.4787247e-06,7.9777775,-7.309598177939459,200.0,42.973374425225636,-6.859211,6.847614e-09,0.004117363,-7.9593964,2.359552e-06,1.5712618,42.973374425225636
183.35915505272177,3.801629,0.002,500,-7.5655456573784425,180.72491487512002,-7.5655456573784425,0.9856572,1.7197616,1.030557e-27,10.512537,-7.5655456573784425,200.0,49.731540868753854,-6.86306,2.0911063e-30,0.0077138967,-8.307058,7.0807046e-06,2.7268887,49.731540868753854
451.8315572526797,1.3230935,0.002,500,-7.546173536524999,451.01688446739803,-7.546173536524999,0.9995723,0.10873034,0.025649251,7.1020308,-7.546173536524999,200.0,46.2953942465955,-7.3826456,5.1320454e-05,0.0026473193,-8.305221,4.3529366e-07,1.1066071,46.2953942465955
