VarDiscRet,AvgNormIw,ESSRenyi,MaxVanillaIw,J,AvgDiscRet,AvgRet,ESSClassic,AvgEpLen,BatchSize,VarJ,VarVanillaIw,VarNormIw,Bound,eRenyi2,MaxNormIw,MinNormIw,VarRet,MinVanillaIw,AvgVanillaIw
4230828.776786032,0.010000002,44.17352470436479,3.11497,1582.5851,-1.0913936421275138e-13,-1608.5544895009277,42.65998415131484,200.0,100,48.16245,1.3370779,0.00013576937,1322.3037,2.2637994,0.031388924,1.3105557e-16,4230828.776786032,1.3005675e-14,0.9923787
82300.77219009776,0.01,88.02922845476037,1.379369,28.692139,-3.481659405224491e-15,-39.7113713806938,87.37508219088872,200.0,100,10.2566395,0.1449717,1.4595056e-05,2.9763374,1.1359863,0.01384018,0.00013702144,82300.77219009776,0.013656118,0.9966409
71.24097346165777,0.01,4.516830640647358,26.267826,8.928421,9.592326932761353e-16,-10.461532687045638,3.6119473764152032,200.0,100,5.5120234,13.030029,0.0026955453,5.5883203,22.139418,0.37781116,,71.24097346165779,,0.6952634
53.89620577057288,0.01,1.9615159936239357,50.544804,7.5390806,-5.329070518200751e-16,-8.582769544049631,1.4221256778382247,200.0,100,12.024597,26.646479,0.007001745,3.1305413,50.980976,0.8193317,,53.89620577057287,,0.6169028
48.98482262071703,0.01,1.759228780473892,77.15237,6.87076,1.1901590823981679e-15,-7.635008167531826,1.8301913260491098,200.0,100,6.2631984,68.267944,0.005418091,2.4328227,56.84309,0.68732786,,48.98482262071703,,1.1224973
47.6791653599275,0.010000002,28.67065830278724,21.34988,0.951145,1.4210854715202005e-15,-7.222883095553442,22.08738904869703,200.0,100,12.841453,5.185497,0.00035631013,-0.13342363,3.4878864,0.17697601,0.003769025,47.6791653599275,0.4546844,1.2063714
42.25932766243851,0.01,1.9245407132453132,75.770874,6.786542,1.021405182655144e-16,-7.140104779756009,1.075431990272616,200.0,100,3.5907142,57.400337,0.009291505,2.8455157,51.96045,0.9640243,,42.25932766243851,,0.7859851
47.67329266606959,0.01,4.175707403564079,36.0108,6.9738193,3.730349362740526e-16,-7.4842186429784565,4.191448331540951,200.0,100,1.9394195,40.623444,0.0023088993,4.132081,23.948038,0.27148563,,47.67329266606959,,1.3264347
52.08866948244641,0.01,3.743233573839632,14.250265,6.4507923,-3.907985046680551e-16,-7.701985557021527,3.5015814740763203,200.0,100,2.96478,4.382661,0.0027836892,3.313466,26.71487,0.35914052,,52.08866948244641,,0.39678803
55.67402275379512,0.01,12.513417982429498,11.248981,4.4980392,-3.019806626980426e-16,-8.266655846407815,9.41071031973678,200.0,100,10.336549,10.423575,0.00097234244,2.7240548,7.9914217,0.108646184,,55.67402275379512,,1.0353775
44.96329414462152,0.010000002,67.45643734078463,5.45887,0.51629245,7.549516567451064e-16,-7.722385040792561,42.928768028729685,200.0,100,7.721518,2.1848116,0.00013428686,-0.17034721,1.4824382,0.042796917,0.005946449,44.96329414462153,0.7584866,1.2755287
48.48098862247642,0.009999999,90.09261425134362,1.8755401,0.09461962,-1.1546319456101628e-15,-7.6534782140638615,85.28967737636896,200.0,100,7.5356236,0.22514924,1.7421718e-05,-0.5223342,1.1099689,0.016498202,0.0073458045,48.480988622476424,0.835082,1.1368148
48.701499565611165,0.010000002,85.43213683712781,1.5347384,0.17135206,5.950795411990839e-16,-7.705745464142084,90.4974178792195,200.0,100,7.6086116,0.116925076,1.060645e-05,-0.4636456,1.1705197,0.014617247,0.0077258344,48.70149956561118,0.8111743,1.0499504
