EpRewMean,MinIW,MaxD2w0t,ReturnMeanIW,Iteration,StdD2w0t,MeanD2w0t,Bound,InitialReturnMin,InitialReturnMean,EpThisIter,ReturnStepMax,StdIW,InitialReturnStd,MaxIW,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,EpisodesSoFar,EmpiricalD2,EpLenMean,ReturnStepMaxmin,InitialBound,MeanIW,MinD2w0t,InitialReturnMax
-108.3566466166638,0.40115407,1.2293853,567.837,86,0.18401195,0.034142572,496.12695,-4.8231277,-3.967285e-06,100,100.0,0.23449847,2.9411411,1.9447918,[ 0.847  0.272  0.26  -0.046 -0.913],223426,13488.902,1035.5849208831787,8600,1.0619926,16.65,86.33591,483.39352,1.0292155,,8.464523
-108.42396890351351,0.0053701513,21.379143,705.23425,87,0.76317066,0.092587404,574.0319,-3.707901,-4.7302246e-06,100,100.0,2.7833934,2.6056314,35.28465,[ 0.845  0.268  0.257 -0.052 -0.938],225063,2041486.8,1044.36980509758,8700,5.101518,16.37,86.11394,497.71295,1.2660332,,8.80098
-109.30606740097431,0.15858635,2.3737943,579.9457,88,0.21219449,0.040129192,503.96277,-4.0012207,1.9836425e-06,100,100.0,0.56662,2.7462938,3.1126657,[ 0.847  0.272  0.265 -0.085 -0.975],226819,76895.18,1054.36301279068,8800,1.2823002,17.56,86.92909,455.1641,1.112405,,7.9477463
-108.15749580865551,0.15930817,4.757229,625.67816,89,0.21951348,0.039541297,534.4845,-4.633667,-1.04522705e-05,100,100.0,0.63132036,2.9955459,3.241887,[ 0.921  0.241  0.266 -0.107 -0.986],228473,101053.625,1063.8981416225433,8900,1.4501382,16.54,86.26278,484.4271,1.135126,,10.74868
-109.98394222775764,0.01816199,49.18964,715.19556,90,0.72506434,0.07867428,579.35913,-3.3984375,2.3651123e-06,100,100.0,3.4476469,2.754488,33.787796,[ 0.931  0.224  0.264 -0.133 -1.005],230226,2163664.2,1073.9362046718597,9000,3.670748,17.53,86.856026,460.98895,1.4211661,,9.982315
-108.39285757548065,0.0009746296,227.19592,1003.42084,91,4.4894524,0.396639,689.682,-4.128395,8.392334e-06,100,100.0,12.026306,2.690105,123.518326,[ 0.936  0.228  0.28  -0.097 -1.032],231901,29077002.0,1083.9303939342499,9100,43.008934,16.75,86.43986,482.94574,1.9868807,,8.801399
-109.20987802792541,0.01801738,8.332382,610.8225,92,0.40749606,0.06470767,504.3877,-5.167328,-6.790161e-06,100,100.0,1.4070724,3.020058,9.573573,[ 0.936  0.253  0.308 -0.107 -1.042],233647,454790.25,1094.3101272583008,9200,3.0185168,17.46,86.851746,456.0419,1.1781715,,10.832977
-109.00173569065437,0.00015804282,794.9081,1827.1272,93,12.552151,0.9069442,1287.1055,-4.8208466,-5.7983398e-06,100,100.0,21.567167,3.188486,184.42911,[ 0.945  0.239  0.302 -0.092 -1.047],235365,106040500.0,1102.9463419914246,9300,105.85666,17.18,86.68622,467.03568,3.6949937,,9.145996
-109.29569643368397,0.4728166,1.1530002,524.6308,94,0.1914496,0.03693727,453.16937,-5.6916122,-9.765625e-06,100,100.0,0.25529617,3.310928,1.7409928,[ 0.939  0.218  0.268 -0.079 -1.045],237161,13821.392,1114.9470949172974,9400,1.0918561,17.96,87.23189,441.67383,1.0270535,,9.675003
-109.6298362149414,0.012774292,18.312183,710.4181,95,0.6496554,0.090258226,588.60315,-4.510826,1.2207031e-06,100,100.0,2.6367297,2.8877072,42.447384,[ 0.941  0.21   0.267 -0.081 -1.054],238914,1617687.9,1123.5472700595856,9500,8.350585,17.53,86.874146,459.29456,1.3821155,,8.624855
-109.40023301057545,0.05622825,60.573067,852.7567,96,1.0520532,0.10700086,715.82,-3.5087814,-6.5612794e-06,100,100.0,4.184798,2.3770595,115.19506,[ 0.962  0.227  0.29  -0.074 -1.055],240630,5081715.5,1133.7577013969421,9600,5.873076,17.16,86.60331,468.2825,1.5727397,,8.675514
-108.30629286785708,0.00072659913,1214.3932,2337.288,97,18.876036,1.1294554,1693.3127,-4.591751,-1.5258789e-07,100,100.0,32.55167,2.8479018,324.73688,[ 1.048  0.187  0.318 -0.098 -0.959],242323,231828370.0,1144.9924116134644,9700,340.97025,16.93,86.59907,476.70978,4.754324,,10.434883
-109.13215251664332,0.008884248,28.054844,713.78015,98,0.61044866,0.08161205,577.39166,-4.582054,2.2125244e-06,100,100.0,3.0441053,3.0462356,22.237316,[ 0.988  0.149  0.31  -0.104 -0.929],244027,2126097.8,1158.0343432426453,9800,8.510611,17.04,86.56547,470.64493,1.3603882,,11.112442
-109.02044296414773,0.034607418,29.358816,653.3479,99,0.3971208,0.054271612,537.3635,-4.1358414,1.3732911e-06,100,100.0,2.2155616,3.3021958,19.674786,[ 0.961  0.116  0.317 -0.102 -0.956],245767,1111759.9,1169.3274672031403,9900,4.03962,17.4,86.85271,455.25012,1.2524078,,11.74131
-108.68567578083663,0.0006423608,190.58008,960.89606,100,2.3830028,0.16356078,759.3854,-3.9617767,3.2806397e-06,100,100.0,5.626275,2.6456954,45.06641,[ 0.942  0.091  0.312 -0.123 -0.957],247427,7641930.5,1179.684000968933,10000,32.254543,16.6,86.27784,490.1408,1.8223275,,8.049393
-109.21376268352158,0.13198599,3.2274978,553.9015,101,0.2558543,0.048783954,463.22974,-5.6529236,-3.8146973e-06,100,100.0,0.93675506,3.6992726,8.864441,[ 0.91   0.048  0.316 -0.145 -0.985],249275,177426.42,1191.5097789764404,10100,1.7558236,18.48,87.53554,422.5887,1.1304772,,11.093887
-108.97217968788036,0.18088824,4.603037,581.9798,102,0.23155548,0.042488854,493.74173,-4.8167343,1.0681152e-06,100,100.0,0.69874555,3.3803058,4.4106803,[ 0.897  0.043  0.296 -0.155 -0.992],251020,109248.66,1200.408058166504,10200,1.5228282,17.45,86.89081,456.64215,1.1157863,,12.176704
-109.60489159013677,0.31763643,1.4555402,530.77325,103,0.19271669,0.03686688,457.33118,-4.7120056,-9.994506e-06,100,100.0,0.28081492,3.3545375,2.051007,[ 0.893  0.025  0.307 -0.169 -1.012],252789,18350.787,1209.4554476737976,10300,1.0792412,17.69,86.98444,451.42493,1.0185739,,11.072403
-110.32621625179607,0.029829184,4.9810514,579.49365,104,0.33182716,0.059404086,466.72876,-5.537773,-2.2888185e-06,100,100.0,1.3351564,3.25791,7.0849934,[ 0.885  0.031  0.311 -0.157 -1.012],254699,337903.06,1218.4008886814117,10400,2.6751618,19.1,87.80312,399.25238,1.2250712,,9.699585
-108.94002714011323,0.002226161,32.410896,714.6772,105,1.0361756,0.13062865,543.73334,-4.284836,-2.822876e-06,100,100.0,3.2701678,3.0232744,30.889618,[ 0.893  0.042  0.312 -0.172 -1.028],256480,2253131.0,1227.9298524856567,10500,11.825332,17.81,87.18251,437.44885,1.4295813,,8.732292
-108.57372045848932,0.6798658,1.0858492,548.8872,106,0.1848923,0.03482313,479.78625,-5.919609,-6.408691e-06,100,100.0,0.138401,3.7196085,1.3812582,[ 0.902  0.065  0.325 -0.181 -1.038],258193,4831.8447,1238.453473329544,10600,1.0250491,17.13,86.70326,468.26398,1.0244777,,16.115707
-108.54088989074468,0.0038364746,17.035631,743.83514,107,0.6372826,0.088174365,619.1267,-5.4747314,-1.6479493e-05,100,100.0,2.9916847,3.2514136,25.469353,[ 0.902  0.063  0.329 -0.18  -1.059],259877,2192368.0,1247.6480469703674,10700,8.312959,16.84,86.48721,472.48224,1.398778,,14.468254
-108.97025933719996,0.15697728,4.336615,583.28925,108,0.23534055,0.042925578,484.17773,-4.1969604,7.6293944e-08,100,100.0,0.9992976,2.6926928,9.583103,[ 0.943  0.073  0.344 -0.189 -1.103],261591,239872.0,1257.8663883209229,10800,1.6710842,17.14,86.6524,461.3309,1.0853828,,8.657845
-108.99636917104543,0.03551612,62.485256,740.8938,109,0.9524573,0.11612658,565.51556,-4.5115433,7.6293944e-08,100,100.0,4.294857,3.1974833,65.09927,[ 0.937  0.093  0.335 -0.191 -1.097],263368,4405504.0,1267.0054621696472,10900,4.8283186,17.77,87.092735,445.12393,1.466636,,12.317665
-108.96568231560667,0.09781116,8.0659,661.0647,110,0.28343946,0.048516836,540.0155,-4.9284515,2.2125244e-06,100,100.0,1.7019835,3.02759,10.999434,[ 0.953  0.067  0.368 -0.209 -1.083],265093,620653.56,1277.918035030365,11000,2.4953318,17.25,86.72874,454.36664,1.2768681,,12.600815
-109.27930476791859,0.042358585,9.266297,588.28076,111,0.3043779,0.051279936,469.05826,-5.907295,-2.1362305e-06,100,100.0,1.6634793,3.139516,10.408145,[ 0.975  0.085  0.359 -0.204 -1.06 ],266890,530420.9,1288.2463042736053,11100,3.2396643,17.97,87.24402,430.81775,1.17742,,12.144913
-108.69632302492681,0.0016823692,46.721756,754.9026,112,0.99572635,0.10505175,600.1362,-4.1523895,-5.8746336e-06,100,100.0,4.346358,2.440443,42.02375,[ 0.954  0.064  0.36  -0.217 -1.059],268553,4623755.5,1297.7860805988312,11200,15.170185,16.63,86.31516,490.80258,1.3993125,,8.6082
-108.52718839356892,0.08692506,7.701273,557.85547,113,0.23377472,0.04318541,466.5234,-6.57415,-4.272461e-06,100,100.0,0.8657992,3.4155588,7.448355,[ 0.971  0.103  0.356 -0.204 -1.067],270350,152918.45,1306.9910361766815,11300,1.4792949,17.97,87.26865,436.316,1.1098403,,12.200096
-107.70239016398895,0.015447035,14.414193,785.74115,114,0.7477891,0.10996062,642.38794,-4.2867203,2.1362305e-06,100,100.0,3.1151428,2.9382584,64.11277,[ 0.97   0.093  0.356 -0.223 -1.093],271967,2628823.5,1317.5256729125977,11400,8.3499,16.17,86.03298,504.55615,1.4064319,,12.299576
-108.9541451560215,0.17670675,2.737573,568.02563,115,0.20680295,0.03875666,488.48895,-4.4225388,1.121521e-05,100,100.0,0.5064607,2.7143567,6.3776155,[ 0.982  0.105  0.384 -0.225 -1.135],273705,58641.05,1328.5424904823303,11500,1.3492575,17.38,86.891365,458.97272,1.0779595,,7.6750565
-108.73334147169345,0.37000132,1.7061193,600.625,116,0.19439106,0.03597432,527.47906,-4.786415,-2.9754638e-06,100,100.0,0.49399447,2.8924792,4.0587473,[ 0.986  0.113  0.389 -0.209 -1.125],275372,62899.168,1338.006962299347,11600,1.1963949,16.67,86.33073,486.0647,1.09044,,10.483643
-109.06019652520347,0.10741909,29.19262,624.7471,117,0.37683415,0.056367144,521.7066,-4.504013,-8.7738035e-06,100,100.0,1.4330767,3.2391634,25.851982,[ 0.944  0.127  0.39  -0.197 -1.105],277158,479252.1,1348.213198184967,11700,2.0094845,17.86,87.14685,443.1468,1.235149,,10.397774
-108.38095912035287,0.0014771776,22.290611,728.3173,118,0.7172283,0.08937045,596.20447,-4.6054306,1.586914e-05,100,100.0,3.2356718,3.3546953,25.116674,[ 0.943  0.144  0.367 -0.205 -1.106],278847,2496640.0,1358.9111499786377,11800,11.196494,16.89,86.567604,476.8241,1.3735497,,12.213921
-108.78013106574372,0.00041569147,6054.373,2169.8477,119,36.84496,1.4500494,1550.0503,-4.962799,2.7465821e-06,100,100.0,23.856728,3.8961337,397.4963,[ 0.98   0.164  0.376 -0.2   -1.112],280627,131223170.0,1370.6521258354187,11900,124.80297,17.8,87.13231,447.72723,4.404542,,10.312454
-108.00706542837628,0.0029147626,20.366856,730.00946,120,0.63728315,0.08183046,601.84296,-3.9556122,1.2207031e-06,100,100.0,2.9115925,2.718389,38.22792,[ 0.98   0.15   0.433 -0.199 -1.119],282236,2395623.0,1382.7473618984222,12000,4.179308,16.09,85.93107,510.3515,1.2959121,,9.089378
-108.12057950889128,0.077952914,7.0787582,693.06384,121,0.38500822,0.06043761,596.57574,-4.370453,-6.713867e-06,100,100.0,1.621726,2.5321662,16.08306,[ 0.989  0.157  0.427 -0.166 -1.132],283876,679272.0,1393.3354008197784,12100,3.7355053,16.4,86.16984,498.586,1.2511892,,6.772789
-109.07830125280084,2.8422637e-05,21862.643,5713.889,122,120.8194,2.4962664,3725.1772,-5.693779,3.0517577e-07,100,100.0,99.08719,3.1815991,2748.5781,[ 0.996  0.134  0.426 -0.162 -1.13 ],285607,2375680300.0,1403.3709881305695,12200,508.98456,17.31,86.76785,462.0556,11.439543,,10.368942
-108.06958803035137,0.00017327325,3055.4263,2369.2292,123,38.25027,2.2460847,1672.5364,-4.2076645,1.9073486e-06,100,100.0,32.393364,3.018134,841.3115,[ 1.005  0.148  0.473 -0.123 -1.118],287269,269560960.0,1418.0944592952728,12300,394.46298,16.62,86.35785,488.88153,4.5473585,,8.898552
-108.18516877965729,0.035585202,18.109655,788.2821,124,0.6074911,0.07893604,657.9134,-4.016884,4.4250487e-06,100,100.0,2.7733104,3.0458682,15.48134,[ 1.011  0.181  0.487 -0.136 -1.123],288924,1917778.2,1430.5736134052277,12400,9.275155,16.55,86.291275,491.24246,1.4681188,,9.936989
-107.88757732411155,0.035820186,12.804169,730.47766,125,0.58747935,0.08879661,604.9186,-4.033287,-2.4414062e-06,100,100.0,2.4613369,2.6541128,21.900364,[ 1.033  0.21   0.485 -0.129 -1.125],290517,1686160.6,1440.4743087291718,12500,6.815876,15.93,85.811745,515.31635,1.2757719,,10.501045
-108.17763675874619,0.0010019764,146.55643,1144.7323,126,3.4186313,0.30187783,893.0202,-4.2998047,4.5776366e-07,100,100.0,7.4434714,2.9260972,89.589005,[ 1.027  0.195  0.459 -0.133 -1.118],292165,13244775.0,1450.0673882961273,12600,40.603653,16.48,86.23274,493.8987,2.1857243,,9.832397
-108.49387584055648,0.09297679,3.3406317,608.13635,127,0.26330528,0.046761945,511.5065,-4.4335556,-9.841919e-06,100,100.0,1.1290679,2.790902,6.8775883,[ 1.043  0.218  0.473 -0.143 -1.117],293870,294086.22,1460.979113817215,12700,2.1714313,17.05,86.63992,466.3958,1.14005,,9.638931
-108.12097067334149,0.05607947,9.441202,654.9654,128,0.25113645,0.043079708,559.80273,-4.1138535,-6.3323973e-06,100,100.0,0.9463916,2.8405938,6.3843164,[ 1.051  0.233  0.468 -0.151 -1.114],295474,256136.84,1471.0419583320618,12800,1.745729,16.04,85.878,510.24408,1.1487951,,10.115631
-108.51608515216405,0.27967167,3.2479768,586.82465,129,0.2202593,0.04039041,500.80893,-4.5433807,7.705688e-06,100,100.0,0.6998669,2.9939067,6.7618656,[ 1.054  0.24   0.474 -0.125 -1.123],297184,121095.21,1480.0671682357788,12900,1.2621492,17.1,86.68413,468.29498,1.1004183,,11.184166
-107.88443329629749,0.17588745,3.0060182,624.08673,130,0.25982493,0.045396063,543.464,-3.9697647,-1.9073486e-06,100,100.0,0.8852143,2.4107807,8.573538,[ 1.046  0.239  0.489 -0.111 -1.134],298789,238522.77,1490.0487995147705,13000,1.5554435,16.05,85.95347,511.32153,1.0905282,,5.8669434
-108.2758538858883,0.01725092,6.4568596,592.8579,131,0.24819978,0.04310664,501.8897,-4.1935425,-3.0517579e-06,100,100.0,0.8730021,3.088555,5.2439857,[ 1.025  0.243  0.507 -0.114 -1.111],300482,179555.66,1500.3794322013855,13100,1.8513128,16.93,86.58637,471.78223,1.1043746,,12.509483
-107.86415638690083,4.5281322e-05,11342.514,2411.7886,132,89.93976,1.9615533,1775.7367,-4.2629166,-5.7983398e-06,100,100.0,36.469376,2.5437791,369.50708,[ 1.013  0.236  0.495 -0.134 -1.108],302109,333509630.0,1510.4822013378143,13200,692.71875,16.27,86.0966,499.61798,4.6757555,,8.297844
-108.34581808973786,0.06022847,3.5984666,632.66583,133,0.27417466,0.04826094,545.3318,-4.139656,-4.043579e-06,100,100.0,1.0460846,2.703827,13.020757,[ 0.975  0.188  0.501 -0.168 -1.116],303797,284862.28,1523.6219782829285,13300,1.8952727,16.88,86.53416,477.0263,1.170794,,7.6943665
-107.93298122952429,0.00011181048,1150160.4,21312.031,134,6260.5264,127.09674,15111.012,-4.2998734,-2.2888183e-07,100,100.0,398.68295,2.8618171,4731.5425,[ 0.944  0.201  0.506 -0.138 -1.146],305456,41574547000.0,1534.4508061408997,13400,22300.994,16.59,86.37591,492.30002,41.46685,,7.525429
-108.79350565007701,0.1263497,3.716513,591.6882,135,0.2354933,0.042740706,510.90054,-3.8904114,4.577637e-06,100,100.0,0.85954595,2.5437171,6.886729,[ 0.93   0.158  0.546 -0.201 -1.174],307144,184160.95,1548.587521314621,13500,1.605986,16.88,86.51962,480.96967,1.092413,,7.726448
-108.31362174797309,0.013892909,27.355171,687.6465,136,0.6255895,0.080932505,552.793,-4.32959,-8.087158e-06,100,100.0,2.5796542,2.8351634,31.718878,[ 0.944  0.164  0.546 -0.181 -1.181],308813,1661858.9,1558.1712210178375,13600,5.517284,16.69,86.3877,488.43585,1.2699836,,8.7775345
-108.182565857798,0.21219888,1.5405176,606.9955,137,0.20857854,0.038160563,540.05096,-3.9067764,-3.6621093e-06,100,100.0,0.50674564,2.717295,3.146635,[ 0.938  0.145  0.562 -0.164 -1.166],310447,71440.14,1567.616932630539,13700,1.3527521,16.34,86.10766,503.28397,1.0809139,,7.9786606
-107.83295918729802,5.237424e-05,4859.651,2479.727,138,46.04748,1.3987979,1780.9932,-4.5205994,1.5258789e-07,100,100.0,40.922832,2.6282165,420.20688,[ 0.943  0.148  0.574 -0.163 -1.173],312086,373940260.0,1576.885296344757,13800,304.9771,16.39,86.20706,500.55582,5.0127125,,8.8044815
-107.98465076639721,0.0010777266,4215.9976,1087.9529,139,22.309711,0.39569548,860.4685,-4.1848526,2.3651123e-06,100,100.0,12.632159,2.654556,128.84734,[ 0.909  0.116  0.589 -0.216 -1.18 ],313763,37635010.0,1589.1537251472473,13900,108.05827,16.77,86.49388,485.77267,2.1031346,,7.6907578
-107.90345684647406,0.052515436,4.059066,595.808,140,0.22342391,0.039316405,528.97205,-4.1219406,4.7302246e-06,100,100.0,0.6768682,2.74643,5.313483,[ 0.927  0.148  0.599 -0.18  -1.185],315403,118359.76,1598.444575548172,14000,1.7054721,16.4,86.2298,500.546,1.0691816,,7.200676
-107.65650342732665,0.4282284,1.1307102,561.82434,141,0.18579932,0.034408417,497.2981,-4.6232224,3.5858154e-06,100,100.0,0.20589985,2.8123167,1.5624168,[ 0.927  0.161  0.608 -0.163 -1.183],317062,12007.086,1608.0788140296936,14100,1.0509233,16.59,86.37718,488.87036,1.0194323,,9.623398
-107.59360245100706,0.021140683,21.026443,694.3606,142,0.4115407,0.056639697,601.0568,-3.9779434,6.027222e-06,100,100.0,1.6187375,2.5368335,14.296843,[ 0.934  0.158  0.601 -0.167 -1.195],318653,729077.44,1617.002475976944,14200,2.9917693,15.91,85.84973,517.5309,1.2199005,,7.16922
-107.91353634921667,8.4981494e-08,3613596.2,38267.68,143,20048.281,407.93243,28280.562,-4.216034,6.713867e-06,100,100.0,768.01215,2.73668,7827.3535,[ 0.932  0.167  0.617 -0.137 -1.138],320287,144132060000.0,1628.4490339756012,14300,166026.25,16.34,86.16701,500.86154,76.54489,,7.2479706
-107.95544548800164,6.4708904e-05,9884.619,1631.775,144,66.08304,1.9466385,1088.884,-4.139427,1.6784668e-06,100,100.0,25.844208,2.8002045,262.4569,[ 0.961  0.218  0.646 -0.12  -1.138],321952,161554340.0,1643.262832403183,14400,496.41473,16.65,86.38662,489.11465,3.152673,,8.215157
-107.96992382290438,0.00024288402,961.5596,1434.197,145,17.094854,1.0904672,982.2428,-4.1258316,-3.8146973e-06,100,100.0,22.795017,3.0051768,233.7344,[ 0.913  0.212  0.594 -0.129 -1.151],323575,118662820.0,1654.4793984889984,14500,250.23325,16.23,86.066536,507.57645,2.8133156,,7.6754227
-107.8182250613234,0.125848,3.3248374,600.6816,146,0.23436525,0.0418423,527.71533,-4.416748,2.670288e-06,100,100.0,0.8325634,3.0683284,5.211423,[ 0.868  0.19   0.58  -0.118 -1.176],325225,170488.81,1666.0442581176758,14600,1.5552658,16.5,86.27491,494.13474,1.0957942,,9.260956
-108.38496821725246,0.000119581404,715.69366,1767.5171,147,9.727966,0.561036,1277.2628,-3.879097,7.2479247e-06,100,100.0,29.529102,2.702939,301.56247,[ 0.883  0.198  0.571 -0.103 -1.182],326908,198749300.0,1676.1218104362488,14700,116.717804,16.83,86.49079,482.58594,3.5467718,,8.397499
-107.92624192440819,0.037953366,6.7120676,654.4028,148,0.3057876,0.05143245,574.8723,-4.1579056,-2.9754638e-06,100,100.0,1.082625,2.422923,7.773116,[ 0.927  0.231  0.545 -0.116 -1.202],328500,342532.8,1688.1020436286926,14800,2.130476,15.92,85.82142,519.9547,1.1388522,,7.1112137
-107.7450845103471,0.1261782,2.1456466,587.58966,149,0.22710265,0.04119814,510.17392,-4.1942215,-1.7547608e-06,100,100.0,0.6433993,2.5479157,4.049357,[ 0.92   0.237  0.572 -0.099 -1.216],330150,112234.39,1697.5499200820923,14900,1.462215,16.5,86.296524,488.33508,1.0586869,,8.412277
-108.00986109031561,0.10745436,2.0102494,603.7373,150,0.21480407,0.038953856,530.2987,-3.9815063,-9.460449e-06,100,100.0,0.5406499,2.7058578,4.0648284,[ 0.92   0.238  0.561 -0.118 -1.221],331776,85567.11,1707.0461823940277,15000,1.2951419,16.26,86.08542,502.58447,1.0705622,,7.387039
-108.23185060964926,0.01654505,7.6525903,664.3736,151,0.46553266,0.07351443,558.6162,-4.5330353,5.0354006e-06,100,100.0,2.013153,2.783803,16.920864,[ 0.91   0.254  0.543 -0.122 -1.227],333408,1033544.25,1716.7920727729797,15100,4.595869,16.32,86.10962,503.3082,1.1970826,,8.53392
-107.95828778803188,0.0022810674,235.88437,788.63794,152,2.2485907,0.13468613,634.5841,-4.2286606,1.1749267e-05,100,100.0,5.686878,2.4650612,56.71941,[ 0.91   0.24   0.526 -0.121 -1.232],335040,8085212.0,1726.0280458927155,15200,22.320198,16.32,86.14472,500.8971,1.4436153,,6.519867
-108.00574452252341,0.0081504835,77.29333,791.9674,153,0.99126697,0.1046718,588.57336,-4.456711,-6.713867e-06,100,100.0,6.3108435,2.9675064,63.164078,[ 0.879  0.219  0.514 -0.142 -1.301],336713,9329943.0,1737.0544998645782,15300,15.644231,16.73,86.45771,480.90918,1.4992085,,9.320999
-107.88183178428712,0.2741581,1.3963301,564.91547,154,0.18648356,0.034531817,498.28467,-4.4419937,6.2561035e-06,100,100.0,0.31787035,2.7775743,1.9953055,[ 0.846  0.196  0.521 -0.147 -1.301],338373,25532.584,1747.3705425262451,15400,1.1154435,16.6,86.38386,488.69678,1.0220884,,7.427559
-108.68408070763664,0.00046600186,954.81573,2175.5127,155,15.056775,0.8564295,1618.848,-3.8307114,9.765625e-06,100,100.0,31.978165,2.8402529,350.9032,[ 0.845  0.205  0.516 -0.142 -1.302],340030,263559300.0,1756.1858122348785,15500,59.06392,16.57,86.263954,490.44995,4.1581717,,9.013702
-107.95982003999688,0.1645523,2.4994018,603.4007,156,0.21136665,0.03840178,531.945,-4.3105927,1.1444092e-06,100,100.0,0.71376425,2.978687,4.428817,[ 0.827  0.221  0.47  -0.179 -1.321],341668,133405.45,1768.3562099933624,15600,1.4139813,16.38,86.181854,499.53757,1.0804684,,8.626686
-108.20799663374517,0.008463906,10.19972,654.8695,157,0.35071447,0.05488341,569.2457,-3.9068222,4.5776366e-07,100,100.0,1.3462965,2.6445837,28.636845,[ 0.82   0.209  0.482 -0.18  -1.332],343304,517281.34,1777.8993592262268,15700,2.912659,16.36,86.13337,502.61423,1.1663175,,7.353874
-108.4847065082396,0.016369535,16.311804,627.9351,158,0.40195325,0.06207135,528.79565,-4.0348206,1.0757446e-05,100,100.0,1.5420792,3.269346,14.102806,[ 0.812  0.199  0.491 -0.165 -1.336],345008,576926.4,1788.2249999046326,15800,2.6445696,17.04,86.64889,475.38733,1.1763116,,10.627899
-108.27499165207229,0.04526805,51.346302,808.1296,159,0.94420165,0.10374576,660.6641,-4.291046,-6.790161e-06,100,100.0,4.4882827,2.6769266,42.61499,[ 0.821  0.197  0.51  -0.142 -1.325],346648,4977015.5,1797.294730424881,15900,6.3888593,16.4,86.21783,501.3923,1.4898639,,7.4153137
-107.61819245270806,7.092258e-05,11315.137,4965.1123,160,131.36383,8.308413,3426.521,-4.6822815,-8.392334e-06,100,100.0,89.99545,2.9414132,1190.124,[ 0.817  0.168  0.542 -0.144 -1.323],348284,1939509500.0,1808.669537782669,16000,1556.876,16.36,86.22066,499.5754,9.88747,,8.421646
-107.81806431922381,3.3115226e-05,235.78912,1027.8384,161,4.884127,0.35161898,768.6553,-4.4022293,2.0599366e-06,100,100.0,7.68146,2.792064,58.295288,[ 0.831  0.187  0.581 -0.148 -1.326],349953,13379338.0,1821.5934302806854,16100,55.352055,16.69,86.439476,487.9294,2.004165,,7.7868805
-108.05955284574549,0.004307941,54.664474,935.3034,162,1.4791386,0.16361056,778.66974,-4.294365,-3.6621093e-06,100,100.0,4.2162066,2.8972847,29.968733,[ 0.858  0.205  0.569 -0.167 -1.326],351620,4365077.5,1833.5996148586273,16200,16.69443,16.67,86.39787,489.9185,1.7738729,,8.350998
-107.69342730610056,2.9797292e-07,1719312.8,42434.055,163,15845.823,435.35437,31159.488,-4.2569504,-1.0681152e-06,100,100.0,872.9042,2.4938629,8934.047,[ 0.87   0.219  0.58  -0.176 -1.321],353234,176655160000.0,1844.597844839096,16300,164756.58,16.14,86.02458,508.67984,86.8523,,8.26358
-108.17957498960399,0.054219607,4.604516,611.1914,164,0.29068744,0.048143867,516.3585,-4.2199173,8.31604e-06,100,100.0,1.1566417,2.7663686,10.776717,[ 0.856  0.18   0.542 -0.187 -1.338],354873,359848.66,1858.3577888011932,16400,2.0491788,16.39,86.159035,494.8437,1.0916326,,7.9974976
-108.11821427194837,0.0032045485,56.04885,919.11206,165,1.7869704,0.19982523,741.71484,-3.9226456,6.1035155e-07,100,100.0,4.154574,2.6471112,46.288837,[ 0.853  0.188  0.538 -0.2   -1.329],356495,4592901.0,1867.7148532867432,16500,18.026884,16.22,86.0602,508.76974,1.6662792,,7.780533
-107.77767525322061,0.0063911094,18.854414,757.62946,166,0.7162816,0.09313971,632.0141,-4.5616913,3.5858154e-06,100,100.0,3.4668076,3.18511,25.505941,[ 0.843  0.179  0.517 -0.192 -1.329],358158,2805308.5,1878.9853012561798,16600,10.857238,16.63,86.39782,481.94318,1.4296972,,10.285965
-108.36296361835444,0.00020205736,468.2463,1900.7611,167,8.999462,0.6544932,1231.1553,-4.051361,-1.0681152e-05,100,100.0,27.152115,2.5513964,278.10437,[ 0.805  0.171  0.505 -0.191 -1.329],359830,178198240.0,1889.7922921180725,16700,33.35099,16.72,86.44033,480.0304,3.7293844,,6.7486954
-108.35566101098348,0.0012029355,157.24904,896.3307,168,2.5994427,0.20363855,701.2646,-3.8905869,3.8146973e-07,100,100.0,5.8325953,2.7025704,87.74747,[ 0.832  0.139  0.547 -0.216 -1.368],361471,8821571.0,1902.0957298278809,16800,14.895156,16.41,86.1503,502.49612,1.6507093,,8.458824
-108.29982229432795,0.0065450356,46.8275,796.9539,169,1.0894535,0.11441637,663.55676,-4.28376,7.171631e-06,100,100.0,3.3419647,2.8392067,17.685137,[ 0.827  0.156  0.519 -0.245 -1.378],363136,2614195.0,1913.0651936531067,16900,17.09892,16.65,86.34569,490.88498,1.5029631,,8.560982
-108.44945806211871,0.006324336,120.18188,782.3401,170,2.2069042,0.19514833,579.876,-4.28244,1.3732911e-06,100,100.0,4.932882,2.7884724,47.37664,[ 0.788  0.145  0.51  -0.248 -1.384],364862,5509462.0,1922.667472600937,17000,10.9733,17.26,86.80636,464.66388,1.5406319,,7.6775284
-108.04551917472786,0.1617282,3.519341,592.78827,171,0.24163234,0.043590445,512.4601,-4.464096,5.1116945e-06,100,100.0,0.6942187,2.7951155,4.2228165,[ 0.801  0.158  0.491 -0.224 -1.381],366535,127426.766,1933.8192944526672,17100,1.4562377,16.73,86.45732,482.80292,1.0837731,,7.5265427
