TimeElapsed,Iteration,MinD2w0t,MeanD2w0t,StdD2w0t,Bound,InitialBound,ReturnStepMax,EpLenMean,MaxIW,EmpiricalD2,EpRewMean,ReturnMeanIW,InitialReturnStd,StdIW,InitialReturnMean,TimestepsSoFar,InitialReturnMin,EpisodesSoFar,J_sample_variance,InitialReturnMax,MaxD2w0t,ReturnStepMaxmin,Weights,MeanIW,EpThisIter,MinIW
10.629499912261963,1,,0.092578694,0.29180276,-113.15437,-115.651215,100.0,45.73,1.7296605,1.0261793,-121.62483749719935,186.67503,8.854463,0.17785749,1.2969971e-06,4573,-16.882248,100,808.16077,25.629276,1.0487447,93.704056,[-0.365 -0.68  -0.484 -0.253  0.   ],1.03226,100,0.6993262
27.384366512298584,2,,0.09122732,0.28910568,-104.892914,-106.47087,100.0,45.28,1.3880218,1.0145763,-119.99057474471999,184.6991,8.021144,0.12202205,-4.53949e-06,9101,-17.692757,200,414.82895,19.478363,1.0318512,93.91574,[-0.361 -0.677 -0.48  -0.258 -0.012],1.0202664,100,0.6784086
42.4782338142395,3,,0.092365384,0.29084897,-111.48193,-112.78905,100.0,45.81,1.5640628,1.0141509,-121.18403970235653,183.51569,8.097755,0.14142035,8.163453e-06,13682,-17.380081,300,605.63477,23.24627,1.0219909,93.84779,[-0.361 -0.668 -0.479 -0.259 -0.018],1.0182883,100,0.7961648
57.80352282524109,4,,0.089274004,0.28745124,-92.20213,-96.15553,100.0,43.99,1.8620963,1.028112,-119.05312808650679,193.6769,7.9369054,0.18410206,-1.5258789e-07,18081,-16.620872,400,845.15106,24.51624,1.0697054,93.74702,[-0.358 -0.67  -0.476 -0.261 -0.008],1.0385481,100,0.69965756
72.85523891448975,5,,0.08988208,0.28721812,-101.390366,-102.57437,100.0,44.6,1.315516,1.0123436,-120.28577002580306,188.19447,8.061938,0.109020315,-6.1416627e-06,22541,-16.65287,500,345.93613,25.690136,1.0206124,93.802124,[-0.356 -0.651 -0.464 -0.255 -0.014],1.0158322,100,0.67002004
87.51746702194214,6,,0.08850346,0.2858987,-88.70389,-91.03786,100.0,43.73,1.6385643,1.0211946,-121.56700874862638,196.70773,7.609295,0.13277787,-1.4877319e-06,26914,-13.880913,600,562.19684,23.664665,1.0488653,93.63475,[-0.362 -0.649 -0.469 -0.252 -0.022],1.0253961,100,0.72735316
101.87980699539185,7,,0.088196486,0.28428784,-97.83194,-98.71164,100.0,43.9,1.3025098,1.0090535,-121.03867498317348,192.24152,8.698567,0.09616958,6.6375733e-06,31304,-15.850098,700,307.73355,24.303425,1.0148505,93.62206,[-0.369 -0.651 -0.472 -0.258 -0.029],1.0096824,100,0.7750178
116.5364248752594,8,,0.0898269,0.28639442,-104.53067,-105.85353,100.0,44.78,1.2820262,1.0065597,-121.7714495238514,188.85422,8.147922,0.07672134,6.713867e-06,35782,-16.16613,800,181.88957,19.374802,1.0164714,93.7186,[-0.364 -0.648 -0.467 -0.261 -0.025],1.0152279,100,0.8008387
129.9340648651123,9,,0.088356785,0.284061,-111.76532,-112.12776,100.0,44.11,1.25651,1.0029685,-119.22925718540291,187.41992,8.193588,0.058423284,-3.0517577e-07,40193,-15.900963,900,130.46736,28.060139,1.0074575,93.713585,[-0.355 -0.641 -0.461 -0.262 -0.025],1.0058137,100,0.8843526
144.74911665916443,10,,0.09327304,0.29348543,-107.92906,-110.951614,100.0,45.88,1.6785086,1.0299574,-120.36012970641853,185.0284,8.07829,0.17903359,-3.5095215e-06,44781,-17.126648,1000,848.80237,18.878899,1.0583779,93.89559,[-0.355 -0.637 -0.46  -0.26  -0.027],1.0379282,100,0.6637037
159.42888498306274,11,,0.0906392,0.2874023,-105.97545,-106.44524,100.0,45.23,1.1740526,1.0042423,-120.03056879922286,182.76869,9.46806,0.062834896,2.0980835e-06,49304,-14.744553,1100,159.705,29.455818,1.0094337,93.78502,[-0.365 -0.639 -0.46  -0.265 -0.028],1.0049698,100,0.84484863
173.8659098148346,12,,0.08908096,0.2854962,-102.537506,-103.58153,100.0,44.36,1.335159,1.0100292,-121.77627712912513,191.03397,8.498141,0.10079478,2.2125244e-06,53740,-14.613686,1200,250.44493,23.985825,1.0158105,93.71895,[-0.363 -0.647 -0.463 -0.267 -0.029],1.012839,100,0.735606
188.31792616844177,13,,0.090914726,0.28846395,-121.250305,-122.73425,100.0,45.18,1.3120425,1.0107269,-118.52366825709144,182.81665,9.95912,0.10272955,-2.2888183e-07,58258,-16.36937,1300,405.3795,46.04492,1.0246117,93.78394,[-0.355 -0.646 -0.46  -0.27  -0.023],1.0146706,100,0.6351242
202.922297000885,14,,0.09440664,0.29542032,-117.565674,-121.26323,100.0,46.34,1.8150983,1.0475036,-120.41550188175557,183.9491,9.283956,0.22948654,5.41687e-06,62892,-15.164207,1400,1129.4531,29.018261,1.0799832,93.855865,[-0.358 -0.643 -0.458 -0.272 -0.031],1.0500392,100,0.5614571
217.60141372680664,15,,0.094372675,0.2934088,-119.82614,-121.06508,100.0,46.88,1.4188344,1.0135174,-120.84587970775081,177.33212,9.315768,0.11121973,-2.3269654e-06,67580,-17.066711,1500,383.46524,35.790554,1.0261796,93.87538,[-0.37  -0.657 -0.464 -0.271 -0.039],1.0147657,100,0.7317184
232.29624819755554,16,,0.09636739,0.29723382,-119.05298,-121.60437,100.0,47.56,1.8687651,1.0251973,-121.64345773708642,177.63156,8.873778,0.18105724,3.1280517e-06,72336,-16.09581,1600,742.74274,23.778774,1.0414109,94.04104,[-0.374 -0.657 -0.46  -0.271 -0.041],1.0355766,100,0.72097933
246.71032309532166,17,,0.09378227,0.29382357,-110.8566,-115.12535,100.0,46.24,2.2564015,1.0430269,-121.12941986094432,185.81021,8.788373,0.243816,-1.5640259e-06,76960,-15.826027,1700,1211.7289,29.823502,1.1006559,93.85143,[-0.369 -0.664 -0.46  -0.274 -0.027],1.0517439,100,0.6187347
261.6944258213043,18,,0.09265111,0.2903749,-124.68356,-125.502884,100.0,46.2,1.446182,1.0049194,-120.64958355216588,179.3088,8.304304,0.07361482,-3.929138e-06,81580,-13.307091,1800,244.93251,33.85488,1.0131016,93.85947,[-0.39  -0.656 -0.464 -0.268 -0.032],1.0087572,100,0.83949935
276.00769782066345,19,,0.09323801,0.291075,-118.31239,-118.638855,100.0,46.53,1.1416738,1.0029291,-119.65790831344091,175.62395,7.7872634,0.05415573,2.670288e-06,86233,-13.382294,1900,94.333405,27.703098,1.005687,93.90351,[-0.4   -0.655 -0.467 -0.268 -0.032],1.0047243,100,0.80769837
