Bound,MeanIW,ReturnStepMax,MaxD2w0t,MeanD2w0t,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,Iteration,EpLenMean,MinIW,TimeElapsed,InitialReturnMean,EpisodesSoFar,StdIW,EpRewMean,EmpiricalD2,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,InitialBound,Weights,EpThisIter,MinD2w0t,MaxIW,J_sample_variance,InitialReturnMin
-96.57391,1.0196131,100.0,1.0193703,0.6686811,0.4757108,25.229963,98.43312,85,331.99,0.77058536,2827.830585002899,-1.2969971e-06,8500,0.08035457,-94.09915259316396,1.011758,13.085159,1258228,3.3480923,-96.67235,[-1.101 -1.178 -0.465 -0.702  0.117],100,,1.4938412,182.53201,-38.214783
-99.81313,0.98748076,100.0,1.0380329,0.6815956,0.47685313,31.360401,98.50142,86,335.73,0.64238775,2902.9342641830444,-1.6784668e-06,8600,0.10751799,-83.6951561126355,1.0247508,15.791826,1291801,0.20693405,-100.045135,[-1.102 -1.176 -0.465 -0.702  0.116],100,,1.406791,239.40152,-46.14016
-98.467354,0.9985183,100.0,1.0538659,0.7112353,0.4676015,27.755144,98.49356,87,349.17,0.61232,2982.6340935230255,-1.8692017e-06,8700,0.13164704,-88.41779171827213,1.0338327,15.302775,1326718,1.5309262,-98.724686,[-1.104 -1.178 -0.465 -0.703  0.11 ],100,,1.4854424,221.26656,-39.24894
-97.489555,1.0034583,100.0,1.0109973,0.6562308,0.4777274,41.512405,98.40709,88,326.81,0.79236376,3058.8193502426147,-1.0299683e-06,8800,0.0657539,-96.8838858764438,1.0064945,14.843112,1359399,2.4042406,-97.5603,[-1.112 -1.178 -0.465 -0.703  0.108],100,,1.2744553,223.249,-43.969475
-98.4808,1.0083137,100.0,1.019251,0.6492566,0.48184702,30.684464,98.4337,89,322.42,0.7613733,3131.293120622635,7.724762e-07,8900,0.08376259,-91.29269416392464,1.0107639,16.41225,1391641,1.4614737,-98.66406,[-1.113 -1.179 -0.465 -0.704  0.11 ],100,,1.324618,267.32498,-52.48311
-98.699486,1.0004727,100.0,1.0117456,0.6554891,0.4780095,24.603914,98.440414,90,326.42,0.79994065,3207.5897822380066,-8.487701e-07,9000,0.05873414,-91.33103445487941,1.0068659,16.507229,1424283,1.1858068,-98.76345,[-1.111 -1.185 -0.464 -0.707  0.108],100,,1.2413042,275.01913,-45.4246
-98.964005,0.99409455,100.0,1.0119846,0.63091314,0.48523766,33.913574,98.38873,91,314.17,0.75768846,3279.071633577347,-1.4686584e-06,9100,0.060877595,-96.01974893431823,1.0066051,16.963327,1455700,0.9222022,-99.04054,[-1.11  -1.186 -0.465 -0.707  0.106],100,,1.2641785,281.00916,-42.84891
-98.774506,0.9970809,100.0,1.0143765,0.62967145,0.48602355,32.62953,98.413956,92,313.33,0.79907143,3349.1286861896515,1.3923645e-06,9200,0.06971024,-91.81316183479535,1.0080533,14.980806,1487033,1.1204225,-98.88195,[-1.111 -1.19  -0.466 -0.708  0.106],100,,1.3038476,214.3624,-45.423473
-98.95842,0.9962151,100.0,1.0028003,0.6535428,0.4765196,27.994394,98.42659,93,326.45,0.8988493,3424.77334356308,4.5776366e-07,9300,0.030788671,-93.59362208447506,1.0015867,15.563754,1519678,0.896407,-98.99624,[-1.116 -1.193 -0.467 -0.709  0.105],100,,1.124489,242.52278,-44.366653
-99.061806,1.0111774,100.0,1.0550768,0.66098124,0.48753476,26.632675,98.437805,94,323.89,0.6075213,3500.896620988846,-1.8310546e-06,9400,0.15948959,-91.04579555135946,1.0343109,14.882658,1552067,1.0063117,-99.39457,[-1.118 -1.194 -0.468 -0.71   0.105],100,,1.7500911,209.05121,-41.749584
-98.304855,1.0043104,100.0,1.0094118,0.6646272,0.47444457,25.34151,98.42897,95,331.22,0.8113671,3576.9683747291565,-1.9073487e-07,9500,0.059691783,-94.56929717865837,1.0056709,14.178597,1585189,1.5785469,-98.37729,[-1.124 -1.197 -0.469 -0.709  0.101],100,,1.2796702,206.28004,-42.72352
-100.165596,1.0034283,100.0,1.0179176,0.69608146,0.46490753,27.615417,98.50003,96,345.77,0.74434125,3659.667521715164,2.1743774e-06,9600,0.07935811,-86.43831529167784,1.01129,13.658689,1619766,-0.25053465,-100.25715,[-1.125 -1.2   -0.471 -0.71   0.103],100,,1.3215493,183.07649,-44.467594
-97.46298,1.0010923,100.0,1.0127971,0.6452221,0.4811079,38.291603,98.43138,97,321.34,0.821466,3728.905014038086,-9.536743e-07,9700,0.059362017,-91.35979576316515,1.0067892,15.589001,1651900,2.4283638,-97.57913,[-1.127 -1.2   -0.47  -0.71   0.1  ],100,,1.2183514,242.89037,-44.167397
-101.11086,1.0013874,100.0,1.0053818,0.64477354,0.47991598,29.756485,98.441574,98,321.75,0.8734492,3800.468264102936,-1.7547608e-06,9800,0.040187187,-89.83744800960396,1.0030384,16.291811,1684075,-1.2464929,-101.14363,[-1.129 -1.204 -0.472 -0.712  0.101],100,,1.2098383,264.84592,-40.17091
-100.32675,1.0054518,100.0,1.0073553,0.68423843,0.46673295,24.810604,98.49364,99,341.23,0.85207605,3873.5048484802246,6.67572e-07,9900,0.049084246,-86.39185383452103,1.0039122,15.946546,1718198,-0.44312033,-100.37307,[-1.127 -1.205 -0.472 -0.712  0.101],100,,1.2711488,258.85175,-46.19142
-104.218445,1.0032058,100.0,1.030067,0.71208125,0.46093318,23.984577,98.557556,100,352.38,0.6774873,3948.0539786815643,1.7356873e-06,10000,0.10078452,-77.95441459024147,1.0182306,15.509359,1753436,-4.2739677,-104.34745,[-1.129 -1.204 -0.474 -0.711  0.101],100,,1.5402839,232.60445,-39.77283
-99.28172,1.0124949,100.0,1.0664302,0.72627133,0.46546066,31.288952,98.4987,101,354.52,0.5605583,4026.303104162216,1.2588501e-06,10100,0.15052868,-88.86020243658251,1.0437338,15.06073,1788888,0.8155986,-99.58724,[-1.132 -1.203 -0.474 -0.708  0.099],100,,1.7952935,211.30482,-48.81904
-99.06648,0.9988474,100.0,1.0126612,0.73429483,0.4451745,22.442327,98.48015,102,365.62,0.78880215,4104.1519277095795,1.0490418e-06,10200,0.0694474,-95.03457137891242,1.0083295,12.952027,1825450,0.8108866,-99.13612,[-1.134 -1.203 -0.472 -0.707  0.097],100,,1.3262168,168.85994,-39.53116
-99.52406,1.0067083,100.0,1.0304474,0.67924905,0.47480962,37.197903,98.4458,103,335.9,0.6834241,4180.63552737236,2.3269654e-06,10300,0.107323416,-93.07814792370117,1.0188617,15.3936405,1859040,0.44427997,-99.66785,[-1.132 -1.204 -0.472 -0.708  0.098],100,,1.6775125,227.84856,-47.11941
-101.291275,0.99768203,100.0,1.0292172,0.7190728,0.45777503,26.838146,98.4971,104,355.82,0.6112424,4262.063608169556,-2.632141e-06,10400,0.09626196,-89.47207777259715,1.0185974,15.23759,1894622,-1.3397558,-101.429825,[-1.133 -1.205 -0.471 -0.708  0.096],100,,1.4328046,221.56322,-43.549118
-100.23869,1.0007837,100.0,1.0007151,0.7225031,0.44797125,22.313538,98.514786,105,361.16,0.9476668,4344.4088797569275,1.5258789e-06,10500,0.018802669,-87.61953116780727,1.000465,14.079918,1930738,-0.39255947,-100.24821,[-1.135 -1.205 -0.469 -0.707  0.097],100,,1.0618002,199.20238,-47.140476
-99.775505,0.99590266,100.0,1.0098966,0.75818187,0.43131864,43.94728,98.51982,106,377.75,0.79548,4427.918078184128,3.2997132e-06,10600,0.05941927,-90.69339733795236,1.0065709,12.194531,1968513,0.107211605,-99.817116,[-1.134 -1.206 -0.469 -0.707  0.097],100,,1.2036991,147.28001,-40.369164
-100.885,1.0081481,100.0,1.0194755,0.73570466,0.4476107,25.121962,98.48793,107,364.93,0.74771583,4510.987101316452,-2.2888185e-06,10700,0.08938176,-93.4349628706351,1.0139189,12.526934,2005006,-0.95445985,-101.00634,[-1.135 -1.206 -0.468 -0.707  0.097],100,,1.4220346,157.51962,-29.175245
-99.561775,1.0010192,100.0,1.0053627,0.7144634,0.4532478,32.403603,98.491974,108,356.52,0.8560064,4593.068165302277,2.670288e-07,10800,0.04130728,-90.56170000557084,1.0033784,14.229688,2040658,0.30247945,-99.60507,[-1.135 -1.205 -0.468 -0.705  0.094],100,,1.1550735,204.99834,-52.310867
-100.83214,1.0152113,100.0,1.0299103,0.6991278,0.46793646,33.424576,98.48505,109,345.33,0.7136073,4673.369082450867,2.0980835e-07,10900,0.1121394,-88.91441439894737,1.0199435,16.350155,2075191,-0.8510089,-101.01615,[-1.138 -1.206 -0.468 -0.706  0.094],100,,1.532557,261.855,-42.654274
-102.30499,0.9993907,100.0,1.005772,0.75326306,0.43324903,24.736586,98.54489,110,375.71,0.80624247,4761.159379720688,9.155273e-07,11000,0.050885923,-85.49352933545589,1.0042822,13.537834,2112762,-2.4347863,-102.35294,[-1.139 -1.205 -0.468 -0.707  0.089],100,,1.1876327,185.62047,-40.16949
-100.451225,1.0055858,100.0,1.0272895,0.7493104,0.44306687,26.346924,98.52792,111,370.49,0.73120904,4847.559120178223,1.5258789e-06,11100,0.10361236,-87.45022694712772,1.0191722,12.964026,2149811,-0.47126746,-100.65731,[-1.138 -1.206 -0.469 -0.708  0.091],100,,1.4477246,170.57457,-45.33757
-99.720795,0.9974457,100.0,1.009412,0.6743553,0.4709176,28.99757,98.43181,112,336.1,0.84645545,4929.781009674072,-4.5776366e-07,11200,0.0534123,-95.48415118496868,1.005072,14.940462,2183421,0.16425434,-99.77789,[-1.14  -1.201 -0.469 -0.705  0.087],100,,1.3044775,220.89835,-40.55709
-98.33669,1.0013833,100.0,1.0059485,0.75715,0.4308037,30.57551,98.50929,113,377.72,0.8368876,5021.3800394535065,1.2302398e-06,11300,0.04786929,-92.67401566657071,1.0041468,11.72711,2221193,1.5299156,-98.38446,[-1.136 -1.199 -0.467 -0.703  0.086],100,,1.1641709,141.91193,-39.551773
-101.041664,1.00214,100.0,1.0169264,0.7771314,0.42150813,30.995825,98.58876,114,386.35,0.78360105,5111.156449317932,-2.1839141e-06,11400,0.06739983,-79.43988763391441,1.0106579,14.7251005,2259828,-1.149126,-101.126816,[-1.134 -1.197 -0.467 -0.703  0.087],100,,1.2574326,216.55379,-46.523937
-99.76307,1.000531,100.0,1.0018085,0.6736005,0.4694079,26.82117,98.45535,115,336.56,0.8706621,5191.024633407593,1.2016296e-06,11500,0.025920603,-91.65428863195567,1.0011425,13.815284,2293484,0.0887046,-99.781876,[-1.128 -1.196 -0.465 -0.703  0.087],100,,1.1151323,191.9356,-40.12906
-100.20987,0.99681157,100.0,1.0105776,0.7318733,0.44653025,29.176086,98.52927,116,364.37,0.79484326,5275.289545536041,-1.2397766e-06,11600,0.07131585,-85.7615027786021,1.0073336,13.578501,2329921,-0.31824207,-100.27168,[-1.128 -1.196 -0.466 -0.703  0.088],100,,1.315707,178.24533,-45.82135
-99.69203,1.0121047,100.0,1.0175198,0.7116835,0.45829925,29.554802,98.498566,117,353.44,0.6547876,5357.365073680878,7.6293946e-07,11700,0.08310415,-88.61423352244773,1.0111071,15.4527445,2365265,0.22105846,-99.75912,[-1.127 -1.196 -0.465 -0.701  0.086],100,,1.3695072,253.94815,-45.605408
-101.37966,1.0001849,100.0,1.076626,0.77311367,0.4388504,29.491331,98.5195,118,378.25,0.5653374,5441.992639064789,-1.9073487e-07,11800,0.15523927,-90.87397779827941,1.0442533,14.161529,2403090,-1.3598406,-101.61663,[-1.127 -1.195 -0.465 -0.702  0.085],100,,2.130887,200.25719,-45.825836
-98.86102,1.0105937,100.0,1.0180993,0.6996121,0.46326113,26.476841,98.4724,119,347.6,0.7304995,5519.296416282654,-1.1253356e-06,11900,0.09239688,-91.69699431633266,1.0112312,12.762908,2437850,1.0518147,-98.959946,[-1.117 -1.198 -0.464 -0.706  0.084],100,,1.3929526,157.68806,-43.48822
-100.91323,0.99753135,100.0,1.0106333,0.7454284,0.4391487,26.629648,98.51378,120,371.18,0.7615063,5601.365008115768,-1.9073486e-08,12000,0.060047828,-90.23756519150612,1.0070814,11.772953,2474968,-1.0204097,-100.982155,[-1.119 -1.201 -0.464 -0.706  0.083],100,,1.2254161,139.3908,-32.01111
-101.106926,0.9998673,100.0,1.0019703,0.6973458,0.46000153,36.12521,98.48848,121,348.4,0.9255792,5680.592742919922,-2.5749208e-07,12100,0.026350839,-89.10669243089772,1.0013083,14.117025,2509808,-1.2549511,-101.115746,[-1.122 -1.205 -0.465 -0.708  0.085],100,,1.1045473,199.22597,-39.04448
-99.493385,0.98556346,100.0,1.0283897,0.7512697,0.44116908,28.850142,98.52214,122,371.81,0.59805214,5761.540596008301,-2.0599366e-06,12200,0.09458491,-88.83541700251179,1.0195949,12.592876,2546989,0.4496907,-99.638626,[-1.122 -1.205 -0.465 -0.708  0.085],100,,1.3606739,156.10445,-44.21996
-102.05326,0.9898563,100.0,1.0340592,0.76048654,0.43593386,32.357952,98.55652,123,376.36,0.70267516,5846.114142179489,-1.8310546e-06,12300,0.09954626,-83.45291991770631,1.0199087,13.991267,2584625,-2.1125174,-102.17175,[-1.119 -1.205 -0.465 -0.709  0.087],100,,1.5147778,193.35391,-39.25123
-102.444115,0.99772143,100.0,1.0016118,0.6927706,0.46181503,35.23902,98.51366,124,346.17,0.89980066,5924.601669549942,3.0517577e-07,12400,0.027423196,-84.17884358221116,1.0009794,17.062258,2619242,-2.5945177,-102.44981,[-1.119 -1.209 -0.468 -0.712  0.087],100,,1.1397238,291.01788,-41.375633
-99.785194,0.9994822,100.0,1.0133746,0.7490694,0.4384396,24.003002,98.502594,125,372.42,0.7117601,6007.9152953624725,-7.2479247e-07,12500,0.079514205,-92.62283194760515,1.0098464,13.845025,2656484,0.12221126,-99.86725,[-1.119 -1.209 -0.468 -0.712  0.087],100,,1.2926165,185.80655,-44.32113
-98.842514,1.0066158,100.0,1.0054255,0.6459832,0.47965747,24.93069,98.408615,126,322.3,0.86514956,6079.507986068726,2.2315978e-06,12600,0.046192985,-95.30235403566448,1.0034769,14.147181,2688714,1.0264871,-98.88918,[-1.119 -1.21  -0.468 -0.712  0.084],100,,1.2422965,204.90681,-42.713272
-99.932434,1.0078425,100.0,1.0687792,0.7340277,0.4606291,26.36059,98.494095,127,358.83,0.5274001,6158.247358798981,-2.0694733e-06,12700,0.15576789,-90.76777462860426,1.0428748,12.1620035,2724597,0.11063097,-100.259514,[-1.119 -1.21  -0.468 -0.712  0.082],100,,1.6101874,131.09389,-47.843655
-98.41277,1.0070407,100.0,1.0187753,0.69071454,0.46762893,35.38911,98.43381,128,342.86,0.68444914,6237.516688585281,1.335144e-07,12800,0.09137192,-97.06282290507262,1.0122353,13.824886,2758883,1.5123684,-98.51855,[-1.124 -1.208 -0.467 -0.709  0.079],100,,1.4327977,187.54828,-42.83555
-100.377594,1.001676,100.0,1.0203049,0.68342936,0.46981353,26.104578,98.440186,129,339.55,0.70176625,6306.068639755249,3.8146973e-07,12900,0.083338074,-95.04305326777823,1.0116175,15.495051,2792838,-0.4657646,-100.4836,[-1.124 -1.208 -0.467 -0.707  0.078],100,,1.412547,239.18288,-43.421574
-100.832184,0.9802862,100.0,1.0471783,0.73316175,0.45426035,34.117287,98.50827,130,361.34,0.6502147,6379.329621553421,-1.0204316e-06,13000,0.112359144,-88.84015565276853,1.0272502,16.359901,2828972,-0.87256557,-101.10654,[-1.12  -1.211 -0.467 -0.71   0.08 ],100,,1.4609857,248.52858,-49.47393
-100.564575,1.0128137,100.0,1.0553769,0.7546292,0.44773453,27.478748,98.513016,131,369.89,0.539805,6454.149309396744,-2.670288e-06,13100,0.15075876,-90.06444420702871,1.0353551,14.035503,2865961,-0.5498469,-100.78286,[-1.126 -1.21  -0.467 -0.709  0.082],100,,1.8207563,202.64394,-38.435513
-98.57284,1.0064089,100.0,1.0159237,0.7391193,0.44404927,25.825958,98.50139,132,367.4,0.69091815,6528.74554848671,3.2424927e-07,13200,0.08337161,-91.5947487021942,1.0103353,12.813381,2902701,1.3335769,-98.64716,[-1.13  -1.208 -0.466 -0.709  0.082],100,,1.4641094,168.151,-38.982822
-99.966934,0.9989023,100.0,1.0019598,0.7414475,0.43844506,36.469475,98.48038,133,370.46,0.89878577,6602.489464998245,-1.0299683e-06,13300,0.025632525,-96.2496599696526,1.0012429,15.12001,2939747,-0.11584272,-99.98179,[-1.129 -1.207 -0.467 -0.709  0.084],100,,1.1087843,230.4965,-44.126045
-99.71216,1.0113637,100.0,1.0411398,0.77615815,0.4318883,24.067797,98.536575,134,381.83,0.60877913,6677.685064077377,5.722046e-07,13400,0.124161534,-88.47339629841106,1.0292106,13.37731,2977930,0.30363625,-99.88775,[-1.128 -1.207 -0.466 -0.709  0.083],100,,1.5483468,190.97028,-48.685596
-102.18691,0.9948851,100.0,1.0022659,0.7579264,0.42909572,22.579758,98.55075,135,378.64,0.85034335,6752.098027467728,-4.7683716e-07,13500,0.030781822,-85.0514559367125,1.0015454,13.064279,3015794,-2.3343105,-102.19643,[-1.128 -1.205 -0.467 -0.71   0.082],100,,1.0904034,174.15073,-36.51528
-99.966965,0.98690575,100.0,1.0240575,0.72574943,0.4540328,24.252216,98.4745,136,359.37,0.6950174,6822.157028913498,1.7547608e-06,13600,0.088038586,-94.42500631423388,1.0163609,13.865058,3051731,0.002364044,-100.16326,[-1.128 -1.205 -0.467 -0.71   0.082],100,,1.3098056,183.604,-54.389404
-101.54525,0.99970096,100.0,1.0025362,0.7015035,0.4583242,30.571728,98.47888,137,350.42,0.90294385,6887.104230642319,1.926422e-06,13700,0.028178755,-91.30501082773895,1.0015893,15.153183,3086773,-1.6926894,-101.56347,[-1.129 -1.201 -0.467 -0.707  0.079],100,,1.1310636,232.86093,-38.78741
-99.640495,0.99695784,100.0,1.0012313,0.71975076,0.44951722,36.489815,98.47418,138,359.7,0.9458656,6952.301556110382,-9.536743e-08,13800,0.01942234,-94.56837367049502,1.0008522,14.688951,3122743,0.20841312,-99.654526,[-1.128 -1.202 -0.468 -0.707  0.08 ],100,,1.0597606,214.98546,-42.02468
-99.41082,1.0079588,100.0,1.0236858,0.7180511,0.45662117,30.91594,98.483475,139,356.04,0.6836401,7015.424959659576,2.4414062e-06,13900,0.09534766,-91.95161573721765,1.0145446,15.751302,3158347,0.5254356,-99.49844,[-1.129 -1.202 -0.468 -0.707  0.079],100,,1.4728845,254.28877,-40.16668
-101.0323,1.0055313,100.0,1.0074327,0.7077639,0.4569765,21.197289,98.487045,140,352.89,0.798771,7078.557616710663,1.9454956e-06,14000,0.052583095,-90.50773572589158,1.0046246,11.009641,3193636,-1.1594741,-101.062805,[-1.128 -1.202 -0.469 -0.707  0.079],100,,1.2462544,120.896355,-33.38794
-100.12779,0.99600244,100.0,1.0038157,0.6889427,0.4640113,22.966763,98.463715,141,343.97,0.88125086,7140.218099594116,-2.6893615e-06,14100,0.03532112,-92.23233543402598,1.0024644,14.329432,3228033,-0.2684465,-100.143684,[-1.128 -1.202 -0.47  -0.706  0.079],100,,1.1493797,204.93481,-43.481216
-103.42684,1.0058243,100.0,1.0341876,0.75941026,0.4400398,45.24302,98.57184,142,374.35,0.5843811,7208.232538938522,1.2207031e-06,14200,0.1170282,-80.14081398801945,1.0243139,14.885915,3265468,-3.429045,-103.588806,[-1.128 -1.202 -0.47  -0.705  0.079],100,,1.4836209,237.97876,-47.12037
-100.01323,1.005,100.0,1.0179696,0.6765834,0.47209913,38.728672,98.45943,143,336.28,0.75513196,7265.703397989273,-3.8146972e-08,14300,0.079821095,-90.89271052379213,1.0103492,14.646858,3299096,-0.10104891,-100.081024,[-1.129 -1.202 -0.471 -0.707  0.081],100,,1.315046,226.30557,-40.43451
-99.63751,1.0048804,100.0,1.0063856,0.67697626,0.46903908,35.06296,98.45737,144,337.83,0.83827657,7321.229369163513,-2.3460389e-06,14400,0.048057728,-91.658564408339,1.0035447,15.970215,3332879,0.2270461,-99.705635,[-1.129 -1.201 -0.472 -0.708  0.081],100,,1.1872917,256.77853,-38.991222
-100.70738,0.9956372,100.0,1.020929,0.7441846,0.44309288,27.357212,98.51544,145,369.15,0.7382462,7383.546970844269,9.059906e-07,14500,0.09343255,-89.43807418414032,1.0141791,14.673142,3369794,-0.78636277,-100.81711,[-1.125 -1.203 -0.471 -0.709  0.082],100,,1.4928955,215.05255,-45.61022
-103.998116,1.0,100.0,1.0,0.77444,0.41795656,22.724628,98.57735,146,387.22,1.0,7448.091668844223,2.479553e-07,14600,,-81.82865529601254,1.0,13.829963,3408516,-4.1546926,-103.998116,[-1.122 -1.204 -0.472 -0.709  0.079],100,,1.0,193.19978,-42.969078
-101.613045,0.9986651,100.0,1.0044354,0.7747743,0.41942608,17.914185,98.54239,147,386.68,0.83758605,7511.898284673691,-3.4332277e-07,14700,0.041710895,-88.47316239468631,1.0031881,12.271076,3447184,-1.7511067,-101.64836,[-1.122 -1.204 -0.472 -0.709  0.079],100,,1.1464957,151.39513,-33.89126
-101.495285,1.0004047,100.0,1.019023,0.7191151,0.45552436,34.0089,98.538925,148,356.83,0.70259404,7571.706770181656,3.8146973e-07,14800,0.09113228,-82.26361287921283,1.0125028,15.007424,3482867,-1.5552566,-101.64146,[-1.122 -1.202 -0.471 -0.709  0.078],100,,1.4719676,222.46127,-37.84716
-102.15475,1.0035596,100.0,1.015287,0.7387536,0.44478878,31.092854,98.53865,149,366.98,0.7958668,7628.653175115585,1.0299683e-06,14900,0.07009791,-84.65356268512758,1.0109074,13.685831,3519565,-2.232514,-102.25638,[-1.122 -1.206 -0.471 -0.712  0.076],100,,1.2976432,184.18822,-34.76233
-98.77567,1.0007552,100.0,1.0016589,0.705277,0.4563803,27.556698,98.47954,150,352.43,0.90732676,7682.246741771698,1.2397766e-06,15000,0.025124425,-91.71356500864196,1.0010285,13.458435,3554808,1.0756516,-98.79496,[-1.121 -1.207 -0.47  -0.712  0.072],100,,1.0895854,183.19228,-39.18554
-98.7296,0.9962517,100.0,1.0410106,0.7040027,0.46559533,35.381042,98.46156,151,347.88,0.65624344,7735.791828393936,8.869171e-07,15100,0.12487151,-93.65516663146245,1.0224258,14.161839,3589596,1.2083445,-98.91612,[-1.12  -1.206 -0.47  -0.711  0.072],100,,1.6337569,202.57727,-43.64541
-97.73764,0.9999678,100.0,1.0000004,0.68134,0.46596754,33.628696,98.42374,152,340.67,0.9986411,7788.4979593753815,1.6784668e-06,15200,0.00036627328,-98.15764134141025,1.0000001,14.677502,3623663,2.105784,-97.73781,[-1.126 -1.204 -0.47  -0.71   0.072],100,,1.0013158,217.56964,-43.628334
-97.97105,1.0123655,100.0,1.0164573,0.7122736,0.45754996,24.531473,98.43927,153,353.95,0.7823678,7841.2982449531555,7.05719e-07,15300,0.07845938,-99.23494704925463,1.0104312,12.2414465,3659058,1.9371682,-98.037155,[-1.126 -1.204 -0.47  -0.71   0.072],100,,1.3612909,154.60776,-34.49762
-101.32052,0.99958414,100.0,1.0089346,0.70742255,0.45752752,30.977753,98.49342,154,352.54,0.80308163,7894.48388671875,-5.912781e-07,15400,0.054733045,-89.29432108374675,1.0055827,13.781321,3694312,-1.4416457,-101.385956,[-1.126 -1.204 -0.469 -0.711  0.072],100,,1.2162702,184.80135,-43.8823
-102.41424,0.9985111,100.0,1.0082179,0.7357189,0.4433748,35.140713,98.51759,155,366.79,0.82932794,7950.07826757431,-3.4713746e-06,15500,0.05072207,-88.47132632834332,1.0050889,13.457372,3730991,-2.5386858,-102.448456,[-1.127 -1.205 -0.469 -0.71   0.072],100,,1.1939777,183.88423,-38.234703
-102.753944,1.0142756,100.0,1.0442396,0.73341423,0.4568609,33.511265,98.52855,156,360.27,0.66224223,8003.935547113419,-1.1825562e-06,15600,0.12819277,-84.92408220022803,1.0305647,16.63351,3767018,-2.7207172,-103.020615,[-1.127 -1.205 -0.471 -0.71   0.072],100,,1.585107,265.88147,-45.752686
-97.5802,1.0018305,100.0,1.0078229,0.71307814,0.4545343,24.080593,98.43971,157,355.54,0.81788266,8057.969470500946,5.340576e-07,15700,0.05003321,-99.60315063009585,1.0050774,13.067295,3802572,2.298809,-97.64434,[-1.128 -1.205 -0.469 -0.709  0.067],100,,1.2260469,168.52652,-36.795143
-99.75051,0.9977939,100.0,1.0040478,0.7175452,0.45149267,23.60442,98.50275,158,358.19,0.866623,8112.592913389206,2.0408631e-06,15800,0.040087562,-89.05483438808791,1.0028203,13.215965,3838391,0.11048695,-99.776505,[-1.131 -1.203 -0.47  -0.707  0.066],100,,1.1828235,176.92404,-38.06661
-101.68471,1.0001012,100.0,1.0011731,0.80561674,0.39623135,21.517748,98.56444,159,402.61,0.9223582,8173.185145139694,-1.3732911e-06,15900,0.021916892,-87.68195881016182,1.0009054,11.123514,3878652,-1.8358921,-101.69852,[-1.13  -1.203 -0.47  -0.708  0.064],100,,1.1079544,125.460976,-41.633606
-104.39936,0.997267,100.0,1.0180864,0.7632989,0.43170962,25.409376,98.55963,160,378.83,0.74975115,8229.826182126999,-2.0980835e-06,16000,0.076990366,-83.41227297181112,1.012799,15.520349,3916535,-4.47428,-104.53715,[-1.13  -1.203 -0.47  -0.708  0.065],100,,1.3337824,225.5004,-46.106045
-102.20747,1.0082834,100.0,1.0232882,0.7182774,0.45588693,35.735786,98.47841,161,356.43,0.7429143,8285.170011520386,-2.670288e-07,16100,0.080103055,-92.95564021016895,1.0137185,16.528257,3952178,-2.293486,-102.308556,[-1.131 -1.205 -0.47  -0.708  0.063],100,,1.3795592,275.40338,-43.347862
-102.50774,0.99423593,100.0,1.030274,0.77967286,0.42378864,25.845482,98.550156,162,385.99,0.6314552,8343.645834207535,7.8201293e-07,16200,0.09410734,-86.81906002499909,1.0194371,13.6327305,3990777,-2.5920272,-102.60556,[-1.132 -1.209 -0.472 -0.71   0.064],100,,1.4127702,189.10628,-44.69745
-101.75434,0.99468124,100.0,1.0064307,0.7364313,0.44260764,27.693184,98.50485,163,367.32,0.83097315,8399.777962684631,1.2016296e-06,16300,0.051277697,-90.9376821348966,1.0042181,14.349626,4027509,-1.8659573,-101.834305,[-1.135 -1.205 -0.471 -0.709  0.063],100,,1.2203119,204.78177,-41.218445
-100.58244,1.0025539,100.0,1.03156,0.7828674,0.42400762,21.829922,98.54431,164,386.62,0.65089184,8459.371820688248,-1.1825562e-06,16400,0.108800784,-88.08982769781191,1.0228966,11.658343,4066171,-0.6026596,-100.7342,[-1.141 -1.203 -0.473 -0.707  0.062],100,,1.4493372,140.12668,-43.314713
-98.57787,1.0035843,100.0,1.0049103,0.70183766,0.45877984,26.87557,98.44525,165,350.31,0.85228854,8511.523712396622,1.3732911e-06,16500,0.044964567,-97.16802525820886,1.0031166,12.804235,4101202,1.2850093,-98.598885,[-1.14  -1.202 -0.474 -0.708  0.062],100,,1.1872737,161.44304,-48.194485
-100.39889,0.9934142,100.0,1.0181309,0.772925,0.4252647,23.8798,98.54245,166,383.82,0.6741028,8569.64534330368,1.14440915e-07,16600,0.07872939,-87.80973128044072,1.012516,12.763762,4139584,-0.48949903,-100.49679,[-1.141 -1.202 -0.474 -0.708  0.062],100,,1.3798993,162.91504,-46.65864
-100.001465,0.99189126,100.0,1.0236024,0.74969155,0.4413591,25.69981,98.54167,167,371.32,0.67747426,8626.988642454147,1.9454956e-06,16700,0.09947801,-85.09307466897799,1.016707,12.977493,4176716,-0.0501038,-100.12558,[-1.141 -1.199 -0.473 -0.707  0.059],100,,1.4609215,169.33205,-43.225273
-100.60933,1.0014273,100.0,1.0079743,0.722625,0.4502881,19.214172,98.48622,168,360.16,0.83764017,8681.28193283081,-3.5858154e-06,16800,0.05512344,-92.52127563824446,1.0052682,13.645942,4212732,-0.73105747,-100.65229,[-1.142 -1.201 -0.474 -0.709  0.057],100,,1.2016363,184.14575,-36.888298
