J_sample_variance,MaxD2w0t,Weights,ReturnMeanIW,Iteration,MeanIW,EpisodesSoFar,EpThisIter,InitialReturnMean,InitialReturnMin,InitialBound,ReturnStepMax,StdIW,ReturnStepMaxmin,MeanD2w0t,EpRewMean,InitialReturnStd,StdD2w0t,TimestepsSoFar,Bound,EpLenMean,EmpiricalD2,MinIW,TimeElapsed,MinD2w0t,MaxIW,InitialReturnMax
2.8475745,1.3993845,[-1.056 -1.586 -0.673 -0.989  0.199],6.629942,77,1.0624689,7700,100,3.2663345e-07,-3.461143,-26.80391,100.0,0.3575707,96.48166,0.19289333,-112.79663680939521,1.5496712,0.4139293,484442,-26.758188,89.58,1.11587,0.46050733,1197.5101087093353,,2.5695345,3.2174032
2.8265283,1.0,[-1.06  -1.583 -0.669 -0.999  0.202],4.370517,78,1.0,7800,100,-4.196167e-07,-3.211545,-28.962818,100.0,,96.84935,0.2095,-112.6406519836529,1.6728011,0.40694553,494917,-28.962818,104.75,1.0,1.0,1219.6956787109375,,1.0,4.218972
2.674713,1.0,[-1.06  -1.583 -0.669 -0.999  0.202],4.7173705,79,1.0,7900,100,6.437302e-07,-3.4002824,-28.615965,100.0,,96.82468,0.20386,-110.86516375690022,1.6272573,0.40287337,505110,-28.615965,101.93,1.0,1.0,1241.570885181427,,1.0,3.8774126
3.7248926,1.1549866,[-1.06  -1.583 -0.669 -0.999  0.202],6.440756,80,1.0004675,8000,100,1.3828277e-07,-3.337697,-26.948755,100.0,0.22245593,96.50058,0.18387024,-111.35055101891287,1.7481085,0.39503393,514020,-26.922915,89.1,1.053295,0.42444304,1260.7728457450867,,1.7276809,3.018194
3.2936413,1.1320138,[-1.062 -1.58  -0.669 -1.006  0.2  ],5.3342338,81,0.99344885,8100,100,3.4809113e-07,-5.8249936,-28.054146,100.0,0.16512808,96.73739,0.19997486,-110.42683399486583,1.7849512,0.40611964,523781,-28.025797,97.61,1.0462817,0.53658247,1282.4644088745117,,1.5501887,3.9249802
2.8912206,1.0,[-1.063 -1.584 -0.667 -1.002  0.2  ],5.1882358,82,1.0,8200,100,-4.959106e-07,-6.540881,-28.1451,100.0,,96.707886,0.1943,-111.33978397460147,1.6918356,0.3956749,533496,-28.1451,97.15,1.0,1.0,1302.9697744846344,,1.0,3.202272
2.6191335,1.0359081,[-1.063 -1.584 -0.667 -1.002  0.2  ],6.7818546,83,1.0042738,8300,100,-8.9645386e-07,-3.3993807,-26.579859,100.0,0.12001175,96.43627,0.17355213,-110.17635355179085,1.593453,0.3809177,542091,-26.566065,85.95,1.0161386,0.6982084,1320.73171043396,,1.5832567,3.4300976
3.193156,1.1066242,[-1.064 -1.584 -0.662 -1.003  0.197],5.5747323,84,1.0106996,8400,100,6.508827e-07,-4.102831,-27.82314,100.0,0.17746125,96.65619,0.19792716,-113.21791703976044,1.6940922,0.40452895,551752,-27.79088,96.61,1.0381154,0.52117485,1341.3147025108337,,1.6226829,3.780502
3.6264062,1.0,[-1.065 -1.585 -0.67  -1.     0.198],4.8891125,85,1.0,8500,100,-2.002716e-07,-5.325307,-28.444223,100.0,,96.811905,0.20232,-110.67378342655383,1.894767,0.40173736,561868,-28.444223,101.16,1.0,1.0,1362.84424161911,,1.0,3.742207
2.6714768,1.1257305,[-1.065 -1.585 -0.67  -1.     0.198],6.3626313,86,1.0226281,8600,100,,-2.6213632,-27.038086,100.0,0.21625286,96.446075,0.17959993,-112.13040423032344,1.5889982,0.3891815,570649,-27.004488,87.81,1.0420781,0.6269904,1381.733967781067,,2.4128156,3.5062404
2.668211,1.2165594,[-1.065 -1.587 -0.664 -0.998  0.199],4.5773077,87,0.9831591,8700,100,4.6253206e-07,-2.694849,-28.847189,100.0,0.2002616,96.83498,0.21609858,-112.0723739485856,1.4811482,0.42320457,581002,-28.79908,103.53,1.0796015,0.5112908,1404.3326404094696,,1.7519288,3.6631885
2.8792071,1.0,[-1.065 -1.585 -0.667 -1.005  0.199],4.86729,88,1.0,8800,100,4.7683717e-08,-3.5173573,-28.466045,100.0,,96.82095,0.202,-110.04161934555871,1.6883174,0.4015033,591102,-28.466045,101.0,1.0,1.0,1425.7724516391754,,1.0,4.029678
2.894313,1.0,[-1.065 -1.585 -0.667 -1.005  0.199],6.2435923,89,1.0,8900,100,-4.7683715e-09,-3.2992501,-27.089745,100.0,,96.52713,0.18142,-112.15700904472524,1.6927403,0.38536048,600173,-27.089745,90.71,1.0,1.0,1443.8656413555145,,1.0,3.5719175
3.0599167,1.1111499,[-1.065 -1.585 -0.667 -1.005  0.199],6.136056,90,1.0130647,9000,100,1.2397766e-07,-4.9664946,-27.241413,100.0,0.17121252,96.59024,0.18592398,-109.66803158931789,1.7232153,0.39417794,609275,-27.217987,91.02,1.0299728,0.5359024,1463.5012307167053,,1.8679894,3.913582
3.1287029,1.0,[-1.066 -1.584 -0.662 -1.011  0.197],5.819866,91,1.0,9100,100,-2.0503998e-07,-3.525648,-27.51347,100.0,,96.63344,0.18796,-111.20468988194621,1.7599478,0.39069018,618673,-27.51347,93.98,1.0,1.0,1483.565229177475,,1.0,4.096039
2.4708574,1.0,[-1.066 -1.584 -0.662 -1.011  0.197],5.190827,92,1.0,9200,100,3.9100647e-07,-3.6133046,-28.14251,100.0,,96.69774,0.19314,-111.16483805037308,1.5640169,0.39475212,628330,-28.14251,96.57,1.0,1.0,1504.0731241703033,,1.0,3.8765762
2.678955,1.0939677,[-1.066 -1.584 -0.662 -1.011  0.197],5.189813,93,1.0187157,9300,100,2.3841858e-08,-3.4252748,-28.204922,100.0,0.19285634,96.69908,0.19632645,-110.47876202793046,1.576927,0.40275264,637933,-28.17539,96.03,1.0430204,0.62612116,1523.9911410808563,,1.9446803,3.9191804
2.5343673,1.0,[-1.066 -1.586 -0.658 -1.007  0.198],5.677142,94,1.0,9400,100,3.8146973e-07,-3.2155862,-27.656193,100.0,,96.611465,0.19012,-113.52692611888239,1.5839899,0.3923844,647439,-27.656193,95.06,1.0,1.0,1545.2560777664185,,1.0,4.201486
3.0055826,1.0,[-1.066 -1.586 -0.658 -1.007  0.198],5.327443,95,1.0,9500,100,2.1457673e-08,-3.806931,-28.005894,100.0,,96.655396,0.18894,-110.74772027717512,1.7249715,0.39146876,656886,-28.005894,94.47,1.0,1.0,1564.3213126659393,,1.0,4.329708
2.3942711,1.0,[-1.066 -1.586 -0.658 -1.007  0.198],4.334617,96,1.0,9600,100,1.3828277e-07,-3.0407286,-28.998718,100.0,,96.85181,0.21034,-112.96280519946272,1.5395873,0.40755242,667403,-28.998718,105.17,1.0,1.0,1584.242329120636,,1.0,4.4657745
2.7511976,1.0,[-1.066 -1.586 -0.658 -1.007  0.198],5.014582,97,1.0,9700,100,6.198883e-08,-3.3667703,-28.318754,100.0,,96.80444,0.20224,-111.00695700923455,1.6503592,0.4016622,677515,-28.318754,101.12,1.0,1.0,1605.5012619495392,,1.0,3.9996567
3.427628,1.1437697,[-1.066 -1.586 -0.658 -1.007  0.198],5.737998,98,1.0250566,9800,100,1.66893e-07,-4.2207756,-27.669117,100.0,0.2277119,96.610176,0.19165304,-110.91174544458362,1.6682177,0.40157813,686797,-27.633633,92.82,1.0610628,0.3870805,1626.7949419021606,,1.7288089,3.470171
2.831404,1.0,[-1.066 -1.583 -0.661 -1.013  0.198],5.5018644,99,1.0,9900,100,-8.583069e-08,-3.304019,-27.83147,100.0,,96.675735,0.19198,-111.55305670868017,1.6742431,0.39386216,696396,-27.83147,95.99,1.0,1.0,1646.9679009914398,,1.0,4.119177
2.5309358,1.0,[-1.066 -1.583 -0.661 -1.013  0.198],4.8532453,100,1.0,10000,100,4.2438506e-07,-3.5294862,-28.480091,100.0,,96.79523,0.19986,-110.16115883420117,1.5829172,0.3998802,706389,-28.480091,99.93,1.0,1.0,1666.979819536209,,1.0,3.8128057
3.391028,1.3400141,[-1.066 -1.583 -0.661 -1.013  0.198],6.1512456,101,1.0421816,10100,100,4.1007996e-07,-3.9808087,-27.33555,100.0,0.34402436,96.59706,0.19544618,-108.43269925438668,1.5625767,0.41752195,715414,-27.250896,90.25,1.1198736,0.23446555,1684.5712876319885,,2.6182323,3.3231783
2.91659,1.0475585,[-1.071 -1.584 -0.654 -1.024  0.195],4.407633,102,1.0123992,10200,100,2.193451e-07,-3.513833,-28.959234,100.0,0.1340006,96.8414,0.20969594,-111.84783370152316,1.7062105,0.41011414,725777,-28.941938,103.63,1.0217971,0.7376013,1707.602124452591,,1.8220457,4.170182
2.5300205,1.0,[-1.071 -1.586 -0.65  -1.022  0.194],4.806951,103,1.0,10300,100,6.723404e-07,-3.2766967,-28.526384,100.0,,96.794586,0.19896,-109.69717635996956,1.582631,0.39923033,735725,-28.526384,99.48,1.0,1.0,1729.6645419597626,,1.0,3.5703773
2.1060808,1.0,[-1.071 -1.586 -0.65  -1.022  0.194],4.6554418,104,1.0,10400,100,6.67572e-08,-3.1925216,-28.677895,100.0,,96.79636,0.20016,-110.27054201417093,1.4439598,0.40011242,745733,-28.677895,100.08,1.0,1.0,1750.6610827445984,,1.0,2.8573685
2.142391,1.1294569,[-1.071 -1.586 -0.65  -1.022  0.194],4.975763,105,1.0196614,10500,100,-5.245209e-07,-3.1962633,-28.424286,100.0,0.17996082,96.803375,0.2062373,-110.42426434214464,1.4431168,0.4112005,755787,-28.390188,100.54,1.0449253,0.6524868,1771.0774755477905,,1.7365916,3.5585127
2.8942428,1.3700883,[-1.073 -1.589 -0.645 -1.021  0.196],3.9109013,106,1.0428038,10600,100,4.816055e-07,-3.4417481,-29.517591,100.0,0.40310028,97.00816,0.23715371,-110.16809726013285,1.6317081,0.44595346,766849,-29.470976,110.62,1.1240778,0.35659167,1795.1563339233398,,4.6614456,3.962706
2.7511766,1.0,[-1.073 -1.594 -0.644 -1.013  0.197],4.129035,107,1.0000054,10700,100,-1.7642975e-07,-3.783883,-29.204319,100.0,8.347324e-05,96.90059,0.20948,-109.94641195446296,1.6503522,0.40693995,777323,-29.2043,104.74,1.0,0.99967486,1817.2565035820007,,1.0002095,3.9230666
2.9201674,1.0,[-1.073 -1.594 -0.644 -1.013  0.197],4.8382554,108,1.0,10800,100,-6.198883e-08,-3.5813198,-28.49508,100.0,,96.892105,0.20618,-108.6513491079487,1.7002842,0.4045443,787632,-28.49508,103.09,1.0,1.0,1838.2238564491272,,1.0,3.5712202
2.8637424,1.0,[-1.073 -1.594 -0.644 -1.013  0.197],3.6658745,109,1.0,10900,100,-1.4305114e-08,-2.970603,-29.667461,100.0,,97.005295,0.22414,-111.77327458643177,1.6837771,0.4170086,798839,-29.667461,112.07,1.0,1.0,1860.5239343643188,,1.0,4.628636
2.9148042,1.0,[-1.073 -1.594 -0.644 -1.013  0.197],3.6626165,110,1.0,11000,100,-3.7670137e-07,-3.9070792,-29.67072,100.0,,97.10274,0.23042,-109.29204886449473,1.6987219,0.42110467,810360,-29.67072,115.21,1.0,1.0,1884.803210258484,,1.0,3.297995
3.2327383,1.0,[-1.073 -1.594 -0.644 -1.013  0.197],3.684343,111,1.0,11100,100,3.9339065e-07,-8.172079,-29.648993,100.0,,97.01047,0.22702,-112.91593942761773,1.7889693,0.418894,821711,-29.648993,113.51,1.0,1.0,1907.7184782028198,,1.0,3.5091953
3.0774577,1.1961575,[-1.073 -1.594 -0.644 -1.013  0.197],3.6145177,112,1.01393,11200,100,-6.389618e-07,-6.415862,-29.767561,100.0,0.21867657,96.98888,0.23667285,-114.75503547721712,1.7580465,0.43551734,833123,-29.741756,114.12,1.0556304,0.53937507,1932.450412273407,,1.9909637,4.112952
2.2478294,1.0,[-1.073 -1.596 -0.644 -1.007  0.192],4.2362022,113,1.0,11300,100,-3.7193297e-07,-3.6668544,-29.097134,100.0,,96.94101,0.21642,-111.40202239010206,1.4917612,0.41179854,843944,-29.097134,108.21,1.0,1.0,1954.4437658786774,,1.0,3.388249
3.032914,1.0,[-1.073 -1.596 -0.644 -1.007  0.192],3.0883365,114,1.0,11400,100,-2.884865e-07,-3.1634774,-30.244999,100.0,,97.1198,0.24298,-114.2133796662236,1.732797,0.42888027,856093,-30.244999,121.49,1.0,1.0,1978.9065175056458,,1.0,4.8096685
2.8118296,1.0,[-1.073 -1.596 -0.644 -1.007  0.192],3.8353567,115,1.0,11500,100,-5.483627e-07,-3.772912,-29.497978,100.0,,97.04024,0.23282,-114.06833909864723,1.668446,0.42262453,867734,-29.497978,116.41,1.0,1.0,2002.4140887260437,,1.0,3.4054785
2.4684014,1.0982945,[-1.073 -1.596 -0.644 -1.007  0.192],4.7482405,116,1.0028564,11600,100,2.813339e-07,-3.7480288,-28.62875,100.0,0.17784435,96.88963,0.20972562,-108.42002315472705,1.5377955,0.4124477,878009,-28.60609,102.75,1.0372556,0.46386078,2023.9282140731812,,1.6367743,3.8591266
2.7874799,1.0,[-1.073 -1.594 -0.645 -1.012  0.189],4.018138,117,1.0,11700,100,-1.6927719e-07,-4.547549,-29.315197,100.0,,96.959946,0.21858,-111.47836156025117,1.661206,0.41328704,888938,-29.315197,109.29,1.0,1.0,2046.137678861618,,1.0,3.8453221
2.7840142,1.0,[-1.073 -1.594 -0.645 -1.012  0.189],4.8959546,118,1.0,11800,100,-4.196167e-07,-2.8978434,-28.437382,100.0,,96.8076,0.20136,-110.36558619437272,1.6601729,0.40100846,899006,-28.437382,100.68,1.0,1.0,2068.141281604767,,1.0,3.7807026
3.0518227,1.0650709,[-1.073 -1.594 -0.645 -1.012  0.189],3.8789413,119,1.0054713,11900,100,2.0980835e-07,-3.3749762,-29.49437,100.0,0.12523149,96.96413,0.225017,-113.0110707251367,1.7233027,0.4212367,910108,-29.46466,111.02,1.0233548,0.74908555,2091.045779943466,,1.5488818,4.2217627
2.5646534,1.0,[-1.076 -1.599 -0.647 -1.01   0.184],4.138789,120,1.0,12000,100,5.531311e-07,-3.5001378,-29.194546,100.0,,97.000336,0.22876,-114.36109296800547,1.5934261,0.4200278,921546,-29.194546,114.38,1.0,1.0,2116.805925130844,,1.0,3.0691795
2.7918878,1.0,[-1.076 -1.599 -0.647 -1.01   0.184],4.2928705,121,1.0,12100,100,6.914139e-07,-3.323193,-29.040466,100.0,,96.9337,0.2216,-114.47298684950849,1.662519,0.41533074,932626,-29.040466,110.8,1.0,1.0,2140.468713760376,,1.0,4.40209
2.8397677,1.0229216,[-1.076 -1.599 -0.647 -1.01   0.184],4.364795,122,1.0057536,12200,100,5.6743625e-07,-3.8298836,-28.987171,100.0,0.09530611,96.91287,0.21594886,-111.98516321659086,1.6419238,0.413103,943357,-28.977966,107.31,1.0097728,0.74265337,2163.8383798599243,,1.2756096,3.709422
2.7251365,1.1609066,[-1.077 -1.598 -0.65  -1.01   0.18 ],3.575609,123,1.0335073,12300,100,3.8146972e-08,-5.5649033,-29.805626,100.0,0.23934916,97.08438,0.2413105,-111.64188729028626,1.6507139,0.43789408,955013,-29.782267,116.56,1.065556,0.5385022,2189.7386207580566,,2.0813072,3.525694
2.3418455,1.0,[-1.078 -1.603 -0.647 -1.006  0.179],3.4149199,124,1.0,12400,100,-4.4345856e-07,-3.1211562,-29.918415,100.0,,97.007675,0.22822,-113.67171746264363,1.5226383,0.41968155,966424,-29.918415,114.11,1.0,1.0,2214.8222823143005,,1.0,3.9891388
2.6129234,1.0,[-1.078 -1.603 -0.647 -1.006  0.179],3.7817972,125,1.0000019,12500,100,-5.2452087e-08,-3.1718893,-29.55155,100.0,3.6432324e-05,97.040924,0.22736,-111.35431722709204,1.6083454,0.4191279,977792,-29.551538,113.68,1.0,0.9998735,2238.198314189911,,1.0001122,3.3506322
2.6726215,1.0,[-1.078 -1.603 -0.647 -1.006  0.179],3.9003627,126,1.0,12600,100,-6.198883e-08,-3.026321,-29.432974,100.0,,96.972,0.21916,-111.11438615833384,1.626621,0.4136816,988750,-29.432974,109.58,1.0,1.0,2260.9856832027435,,1.0,4.0749793
2.4166193,1.1017038,[-1.078 -1.603 -0.647 -1.006  0.179],3.3787527,127,1.022501,12700,100,-3.33786e-07,-3.042574,-29.991705,100.0,0.18806496,97.082565,0.24209069,-113.49310687720046,1.4839817,0.43474495,1000588,-29.972446,118.38,1.0387526,0.43681616,2285.853047847748,,1.7069496,3.5198843
2.5091991,1.0,[-1.079 -1.601 -0.648 -1.011  0.178],4.623524,128,1.0,12800,100,-3.1471254e-07,-3.116734,-28.709812,100.0,,96.86554,0.21068,-112.42219296202003,1.5761052,0.40778577,1011122,-28.709812,105.34,1.0,1.0,2309.8967759609222,,1.0,4.3203144
2.541504,1.0,[-1.079 -1.601 -0.648 -1.011  0.178],4.1110487,129,1.0,12900,100,-4.0769578e-07,-3.2761474,-29.222286,100.0,,96.96175,0.2181,-111.13538404339903,1.5862187,0.41295126,1022027,-29.222286,109.05,1.0,1.0,2333.5002024173737,,1.0,3.817029
2.9238963,1.0,[-1.079 -1.601 -0.648 -1.011  0.178],3.7072465,130,1.0,13000,100,-8.583069e-08,-5.264931,-29.62609,100.0,,97.009735,0.22528,-112.09150612744716,1.7013695,0.417785,1033291,-29.62609,112.64,1.0,1.0,2357.1458733081818,,1.0,4.0112247
2.501548,1.0564162,[-1.079 -1.601 -0.648 -1.011  0.178],5.284015,131,1.0197344,13100,100,-5.2452087e-08,-2.9718351,-28.084593,100.0,0.11678315,96.69989,0.19875704,-112.90072153262871,1.5477499,0.40213045,1043108,-28.066574,98.17,1.0208195,0.6093131,2377.8871297836304,,1.3915952,4.8002634
2.2203925,1.0,[-1.079 -1.6   -0.653 -1.01   0.178],4.296765,132,1.0,13200,100,-5.2452087e-08,-3.4774203,-29.036572,100.0,,96.89043,0.21102,-111.29033561234874,1.482629,0.40804607,1053659,-29.036572,105.51,1.0,1.0,2400.4084107875824,,1.0,3.9643795
2.3743472,1.0,[-1.079 -1.6   -0.653 -1.01   0.178],4.556194,133,1.0,13300,100,3.671646e-07,-2.9880767,-28.777142,100.0,,96.80197,0.2065,-113.47354765611324,1.533168,0.4048011,1063984,-28.777142,103.25,1.0,1.0,2421.333437204361,,1.0,3.4790447
3.0849795,1.105355,[-1.079 -1.6   -0.653 -1.01   0.178],4.240136,134,1.0376108,13400,100,-9.536743e-09,-3.6108642,-29.144066,100.0,0.20750518,96.88179,0.21711206,-112.24364349185595,1.6854467,0.41872093,1074582,-29.119247,105.98,1.0445007,0.53956,2442.9762959480286,,1.6280419,4.3673425
2.7591648,1.4680166,[-1.079 -1.598 -0.658 -1.014  0.179],4.4724913,135,1.0154953,13500,100,4.6730042e-07,-4.4864235,-28.985956,100.0,0.36459467,96.84335,0.222897,-112.31787208639122,1.5708321,0.43570703,1084998,-28.921097,104.16,1.1141124,0.42800182,2463.6638836860657,,3.234765,3.3074684
2.3652046,1.0,[-1.079 -1.602 -0.654 -1.006  0.179],3.9710815,136,1.0,13600,100,2.9563904e-07,-3.847077,-29.362255,100.0,,96.996475,0.22742,-113.91000789553509,1.5302134,0.41916007,1096369,-29.362255,113.71,1.0,1.0,2488.145956516266,,1.0,3.5996854
2.1437511,1.0,[-1.079 -1.602 -0.654 -1.006  0.179],3.7450411,137,1.0,13700,100,-2.69413e-07,-2.9613786,-29.588295,100.0,,97.02878,0.22574,-111.24607976063561,1.4568163,0.41807133,1107656,-29.588295,112.87,1.0,1.0,2511.8512501716614,,1.0,3.1078582
2.2336283,1.0,[-1.079 -1.602 -0.654 -1.006  0.179],4.2416773,138,1.0,13800,100,-9.4890595e-07,-3.4621515,-29.09166,100.0,,96.91493,0.21738,-113.31313682155678,1.4870415,0.412454,1118525,-29.09166,108.69,1.0,1.0,2534.5177953243256,,1.0,3.155905
2.6852114,1.0988581,[-1.079 -1.602 -0.654 -1.006  0.179],3.5358996,139,1.0217,13900,100,-1.3828277e-07,-3.8719344,-29.862915,100.0,0.17536914,97.138855,0.24462508,-111.43650105281006,1.6058825,0.43597627,1130500,-29.819683,119.75,1.0361774,0.6193993,2559.054363489151,,1.9830463,3.4854758
2.9690034,1.1816132,[-1.08  -1.604 -0.652 -1.005  0.171],4.254899,140,1.0093228,14000,100,-4.2915346e-08,-4.3840356,-29.16372,100.0,0.2518758,96.944275,0.2274014,-113.07545445119973,1.6714747,0.42836618,1141501,-29.107548,110.01,1.0510513,0.5679372,2581.2706637382507,,2.3570666,3.668715
2.9061713,1.0,[-1.084 -1.606 -0.649 -1.009  0.161],3.836252,141,1.0,14100,100,2.2172928e-07,-5.7259526,-29.497084,100.0,,96.96521,0.2197,-111.76066775947699,1.6962045,0.41404963,1152486,-29.497084,109.85,1.0,1.0,2604.542323589325,,1.0,4.4350796
2.4732556,1.0,[-1.084 -1.606 -0.649 -1.009  0.161],3.4405992,142,1.0,14200,100,-3.33786e-07,-3.213347,-29.892736,100.0,,97.06378,0.2285,-110.60657906712922,1.5647757,0.41985923,1163911,-29.892736,114.25,1.0,1.0,2628.7820084095,,1.0,3.853931
3.6456897,1.3570964,[-1.084 -1.606 -0.649 -1.009  0.161],4.1621933,143,1.0245305,14300,100,-5.00679e-07,-3.6177459,-29.241959,100.0,0.22412658,96.99927,0.23124121,-110.5707734085819,1.8272274,0.4346449,1174964,-29.205582,110.53,1.0672961,0.4308849,2651.592442512512,,2.570967,4.2972
3.1026635,1.0,[-1.086 -1.605 -0.648 -1.016  0.152],3.9194524,144,1.0,14400,100,-6.198883e-08,-3.5002527,-29.413883,100.0,,96.965225,0.22436,-114.13032021396417,1.7526087,0.4171624,1186182,-29.413883,112.18,1.0,1.0,2675.9058380126953,,1.0,4.155551
2.338852,1.0,[-1.086 -1.605 -0.648 -1.016  0.152],4.6574063,145,1.0,14500,100,4.2915343e-07,-3.2608995,-28.67593,100.0,,96.87271,0.21452,-114.08857805920582,1.5216649,0.41049302,1196908,-28.67593,107.26,1.0,1.0,2698.1736822128296,,1.0,3.3200004
2.619665,1.1318008,[-1.086 -1.605 -0.648 -1.016  0.152],3.5713186,146,1.0162224,14600,100,1.0967255e-07,-3.3110762,-29.801159,100.0,0.1638929,97.10126,0.239887,-111.39891820586037,1.5976062,0.43330467,1208642,-29.780872,117.34,1.0379777,0.62250185,2722.7537264823914,,1.4926114,3.2234526
2.5908573,1.0,[-1.087 -1.608 -0.647 -1.012  0.149],2.445811,147,1.0,14700,100,-1.04904174e-07,-3.691709,-30.887526,100.0,,97.229965,0.25648,-113.49482271413561,1.6015458,0.43669707,1221466,-30.887526,128.24,1.0,1.0,2750.0295395851135,,1.0,3.3374372
2.6893065,1.0,[-1.087 -1.608 -0.647 -1.012  0.149],2.8385599,148,1.0,14800,100,-2.3126603e-07,-2.9234762,-30.494776,100.0,,97.20599,0.25244,-113.21975131181617,1.6316904,0.43440685,1234088,-30.494776,126.22,1.0,1.0,2776.461704015732,,1.0,4.280139
2.7953608,1.1422446,[-1.087 -1.608 -0.647 -1.012  0.149],3.202938,149,1.0247796,14900,100,3.8146972e-08,-6.5758166,-30.18509,100.0,0.1724173,97.121994,0.2501705,-114.73646495246871,1.6725297,0.4400329,1246307,-30.14759,122.19,1.0370035,0.43263054,2802.3000268936157,,1.569255,3.3119166
2.6525228,1.0689198,[-1.088 -1.61  -0.647 -1.009  0.142],4.122565,150,1.0074925,15000,100,-3.862381e-07,-3.4304566,-29.251667,100.0,0.15925908,96.949066,0.22712088,-114.57553188390425,1.6331072,0.4234268,1257480,-29.231306,111.73,1.0297319,0.72417873,2827.1490650177,,1.6575254,3.6526675
2.780894,1.0,[-1.089 -1.612 -0.643 -1.007  0.141],3.2866974,151,1.0,15100,100,-4.3392183e-07,-4.256767,-30.046638,100.0,,97.094925,0.2422,-115.35200412006694,1.6592425,0.42841655,1269590,-30.046638,121.1,1.0,1.0,2851.706063270569,,1.0,4.039235
2.5747106,1.0,[-1.089 -1.612 -0.643 -1.007  0.141],2.2180116,152,1.0,15200,100,4.005432e-07,-3.4353838,-31.115324,100.0,,97.321304,0.27222,-114.24326784352193,1.5965474,0.44509712,1283201,-31.115324,136.11,1.0,1.0,2879.1237149238586,,1.0,3.6038885
2.9484684,1.0694646,[-1.089 -1.612 -0.643 -1.007  0.141],2.60043,153,0.9853262,15300,100,-2.193451e-07,-3.2632904,-30.76742,100.0,0.15985732,97.25659,0.26678184,-114.38534976202936,1.6673775,0.44728303,1296323,-30.749733,131.22,1.0292199,0.47232684,2907.5428850650787,,1.41165,3.6845403
2.8619647,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],3.2494879,154,1.0,15400,100,-1.5735627e-07,-3.2231083,-30.083847,100.0,,97.08246,0.2423,-116.15481005332417,1.6832542,0.4284774,1308438,-30.083847,121.15,1.0,1.0,2933.4758310317993,,1.0,4.6557817
2.7937777,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],2.317402,155,1.0,15500,100,-3.528595e-07,-3.348113,-31.015934,100.0,,97.32055,0.2771,-116.34416321034108,1.6630814,0.44756427,1322293,-31.015934,138.55,1.0,1.0,2960.6513755321503,,1.0,4.0537057
2.961871,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],2.4335227,156,1.0,15600,100,4.2915346e-08,-3.3015242,-30.899813,100.0,,97.26702,0.26298,-113.93518389924675,1.712382,0.44025877,1335442,-30.899813,131.49,1.0,1.0,2988.460057258606,,1.0,4.279982
2.7204885,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],3.478127,157,1.0,15700,100,-9.536743e-09,-3.2080545,-29.85521,100.0,,97.09396,0.24038,-114.54316403194345,1.6411228,0.42731532,1347461,-29.85521,120.19,1.0,1.0,3013.5104298591614,,1.0,3.1471763
3.2555501,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],2.8510087,158,1.0,15800,100,-2.4318695e-07,-3.153699,-30.482327,100.0,,97.20297,0.25758,-115.71950293575611,1.7952702,0.43730798,1360340,-30.482327,128.79,1.0,1.0,3039.868296146393,,1.0,4.206952
2.0425143,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],2.768331,159,1.0,15900,100,2.0503998e-07,-3.0737643,-30.565004,100.0,,97.217316,0.25832,-115.12551150749685,1.4220017,0.4377118,1373256,-30.565004,129.16,1.0,1.0,3067.036840200424,,1.0,3.2640252
2.4699116,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],3.3402472,160,1.0,16000,100,3.4809113e-07,-3.574123,-29.993088,100.0,,97.12219,0.23972,-112.53664516545705,1.5637176,0.42692307,1385242,-29.993088,119.86,1.0,1.0,3090.779725074768,,1.0,3.7362125
2.8705094,1.0,[-1.088 -1.61  -0.646 -1.009  0.141],2.85438,161,1.0,16100,100,2.3365021e-07,-3.3236885,-30.478956,100.0,,97.192764,0.25384,-114.68754324273634,1.6857653,0.43521667,1397934,-30.478956,126.92,1.0,1.0,3116.1048839092255,,1.0,4.434792
2.4681711,1.1438395,[-1.088 -1.61  -0.646 -1.009  0.141],1.6269594,162,1.0010767,16200,100,4.7683717e-08,-2.9838552,-31.751568,100.0,0.16253246,97.39603,0.29391173,-114.63594433603929,1.4858557,0.46471754,1412228,-31.728045,142.94,1.0449369,0.53123605,3146.2322549819946,,1.6674539,3.9028983
2.5956032,1.0,[-1.087 -1.607 -0.65  -1.011  0.141],2.6421518,163,1.0,16300,100,-5.5789945e-07,-3.5326223,-30.691185,100.0,,97.16171,0.24542,-112.78800480088569,1.603012,0.43033627,1424499,-30.691185,122.71,1.0,1.0,3171.5551886558533,,1.0,3.3186321
3.1377776,2.3902655,[-1.087 -1.607 -0.65  -1.011  0.141],4.0170894,164,1.1033463,16400,100,4.9114226e-07,-2.9264255,-29.469698,100.0,0.47147873,96.95625,0.25813866,-113.9696603308777,1.5218016,0.48880374,1435652,-29.401134,111.53,1.234306,0.23512064,3194.5364282131195,,3.7956417,4.3970666
