InitialReturnStd,J_sample_variance,InitialBound,MeanIW,MinIW,EmpiricalD2,ReturnStepMax,EpLenMean,MinD2w0t,Iteration,Weights,MaxIW,InitialReturnMax,StdD2w0t,MaxD2w0t,ReturnMeanIW,EpisodesSoFar,ReturnStepMaxmin,StdIW,InitialReturnMin,InitialReturnMean,TimestepsSoFar,Bound,EpRewMean,MeanD2w0t,EpThisIter,TimeElapsed
6.2632446,44.15846,5.5969505,1.0071899,0.7785485,1.0060816,100.0,16.92,,26,[-0.804  1.005 -0.585  0.259  0.028],1.1584097,15.311574,0.18157823,1.0224246,39.01211,2600,86.53634,0.06719819,-14.1789,9.918213e-07,44373,5.646721,-108.62906294145859,0.03398162,100,192.95505046844482
6.4131756,87112.13,4.817356,3.6785638,0.04491289,13.440525,100.0,17.28,,27,[-0.808  1.011 -0.579  0.257  0.018],431.11206,13.336642,2.0273793,143.44598,71.38505,2700,86.80661,25.017435,-15.134068,-1.6593933e-06,46101,18.805931,-108.54202724364438,0.17617692,100,199.25356912612915
6.6042967,47.05017,4.8741913,0.9936041,0.4155323,1.0862794,100.0,17.09,,28,[-0.874  1.006 -0.582  0.181  0.154],1.9798013,17.07976,0.18635908,1.3028988,38.62418,2800,86.71392,0.28096214,-11.545887,-2.2888183e-07,47810,5.1357346,-108.43390180241879,0.035033565,100,207.5582456588745
6.1908703,891.21954,5.9316025,1.2572975,0.027179467,1.6776896,100.0,16.78,,29,[-0.915  0.994 -0.585  0.168  0.15 ],13.11845,15.634106,0.2841203,12.536081,45.728115,2900,86.47742,1.1011329,-14.659977,-1.0108947e-06,49488,8.972248,-108.12326704512708,0.046525713,100,216.1455376148224
5.547422,79.33834,5.726139,1.0605017,0.3715341,1.0767491,100.0,17.05,,30,[-0.926  0.931 -0.656  0.209  0.176],1.7890022,15.530504,0.1926686,1.3553276,40.56321,3000,86.611946,0.23189285,-13.904154,-1.7356873e-06,51193,6.6013947,-108.74284266382773,0.036154356,100,221.90185284614563
6.3787107,50.14634,4.3173027,1.0027686,0.5102271,1.0651717,100.0,17.64,,31,[-0.919  0.89  -0.693  0.218  0.156],2.0119052,14.749914,0.18853295,1.2255384,37.984585,3100,87.0204,0.23033221,-14.543571,1.8692017e-06,52957,4.512665,-108.86829292550469,0.036044125,100,229.5844783782959
5.892575,51.453983,4.2227173,1.0195153,0.3902262,1.0567536,100.0,17.77,,32,[-0.909  0.865 -0.693  0.212  0.17 ],1.6798532,14.162332,0.1907461,1.1140189,38.10482,3200,87.157906,0.24359344,-15.648209,1.6307831e-06,54734,4.525383,-108.35835338182291,0.036606256,100,237.64113569259644
6.1480284,66.24154,5.697029,1.0397291,0.4823241,1.0608796,100.0,16.9,,33,[-0.921  0.848 -0.708  0.225  0.147],1.9361274,16.680412,0.18887743,1.307289,39.99607,3300,86.57032,0.2661861,-12.944988,-1.9073486e-08,56424,6.2227554,-108.34048102601892,0.03529705,100,243.8873279094696
5.8079295,66.49967,6.9970512,0.9182906,0.08077144,1.4183005,100.0,16.35,,34,[-0.891  0.811 -0.733  0.239  0.145],2.8180218,14.561432,0.19931029,2.2495284,42.02029,3400,86.087585,0.45399344,-13.948233,1.0108947e-06,58059,7.9092865,-108.46162401543788,0.036263637,100,252.98874282836914
6.0165114,75.20874,5.2091713,1.0296186,0.527652,1.0636371,100.0,17.17,,35,[-0.831  0.836 -0.734  0.278  0.134],2.7251937,15.490322,0.1887774,1.2805618,39.279312,3500,86.749405,0.26925904,-12.717749,8.9645386e-07,59776,5.6044273,-108.60765317585772,0.03557319,100,261.665287733078
5.0389724,2215.114,7.387047,1.2201343,0.1601263,2.2185447,100.0,16.27,,36,[-0.818  0.837 -0.713  0.252  0.141],39.41764,15.664025,0.41210607,38.917988,47.093067,3600,85.99359,1.7196339,-12.25584,-1.2969971e-06,61403,9.706955,-108.93618930853332,0.047066696,100,270.28488945961
6.3095455,72.64232,5.5661926,1.0276823,0.42493033,1.0612993,100.0,16.91,,37,[-0.838  0.946 -0.647  0.283  0.159],1.9873215,15.178999,0.18774618,1.6171658,39.75722,3700,86.51505,0.24294208,-14.70439,-1.3923645e-06,63094,6.0816956,-108.62952973047942,0.035071585,100,277.137314081192
6.096347,42.63169,4.8998146,1.035997,0.7302382,1.0161982,100.0,17.28,,38,[-0.802  0.895 -0.667  0.269  0.161],1.8300481,17.74957,0.18424588,1.1538324,38.494503,3800,86.79031,0.1555925,-17.818878,6.8664554e-07,64822,5.094742,-108.66794999703345,0.034855407,100,285.97254967689514
6.0961733,57.730434,3.6675491,1.0349746,0.46572578,1.0852151,100.0,17.86,,39,[-0.772  0.887 -0.665  0.256  0.172],2.169158,15.024042,0.19357808,1.4600203,37.666946,3900,87.134964,0.33505335,-14.043369,2.9373168e-06,66608,4.0340424,-109.1175535966068,0.037215076,100,295.2915344238281
6.16668,83.19228,5.110367,1.0323577,0.3318591,1.1285889,100.0,17.12,,40,[-0.794  0.902 -0.676  0.261  0.199],3.2137072,18.343727,0.19457848,1.5896678,39.712856,4000,86.716194,0.38392588,-13.016655,1.3732911e-06,68320,5.8124466,-108.2420588041862,0.036559995,100,303.7554051876068
6.32572,4146.0327,4.1810455,1.3084035,0.18243453,2.211542,100.0,17.54,,41,[-0.793  0.902 -0.695  0.3    0.219],57.945675,15.151403,0.4314962,18.752787,45.2876,4100,86.9136,2.413813,-14.690775,-7.8201293e-07,70074,7.091133,-109.25609825481972,0.06233099,100,309.4659175872803
6.4189305,96.42576,4.8141403,1.0834492,0.57074225,1.0624373,100.0,17.35,,42,[-0.837  0.965 -0.651  0.336  0.318],3.3131573,16.19361,0.1913939,1.4445132,39.296047,4200,86.764854,0.33778903,-14.2638,2.1266937e-06,71809,5.5257835,-109.34525761204819,0.036248725,100,317.2737452983856
6.000323,38.29049,3.603962,0.9916711,0.703038,1.0148253,100.0,18.13,,43,[-0.782  0.964 -0.62   0.312  0.335],1.4587102,13.114686,0.18814063,1.029921,37.047386,4300,87.283264,0.11739676,-15.310953,-1.0108947e-06,73622,3.6752777,-109.40904885498287,0.03649322,100,325.7535557746887
6.460118,75.56536,4.7894783,1.0573863,0.14907919,1.1629796,100.0,17.26,,44,[-0.782  0.956 -0.62   0.319  0.329],2.8608694,16.834055,0.19646621,1.4283409,39.364895,4400,86.755615,0.41511032,-17.673674,-1.7929077e-06,75348,5.4389496,-109.00345190540905,0.037088856,100,331.2461202144623
6.9322557,223.77457,3.7767143,1.0759789,0.397982,1.2095709,100.0,17.66,,45,[-0.772  0.987 -0.611  0.329  0.275],4.413247,16.802505,0.20603068,1.5668434,38.80152,4500,87.08326,0.60649234,-18.80016,2.2125244e-06,77114,4.489689,-108.56678562407711,0.039323594,100,336.4628767967224
6.2413435,62.4411,3.8084106,0.9692983,0.4260882,1.1588886,100.0,17.89,,46,[-0.773  0.982 -0.631  0.348  0.336],2.7756853,16.273136,0.19566803,1.5956361,37.818146,4600,87.16234,0.31344587,-13.224995,2.4223327e-06,78903,4.1528435,-109.52046616932351,0.037611283,100,344.80697321891785
6.7139935,75.25396,3.6308556,0.99730784,0.57004833,1.0576519,100.0,17.89,,47,[-0.733  1.009 -0.621  0.36   0.361],1.8576295,16.573652,0.19215427,1.3894982,37.618855,4700,87.182495,0.18539439,-15.120382,2.1362305e-06,80692,4.0413055,-109.09943553796953,0.036975775,100,352.15817618370056
6.435345,62.949085,4.2192307,0.9842609,0.32870284,1.1155388,100.0,17.59,,48,[-0.709  1.029 -0.604  0.374  0.38 ],1.8869058,16.646296,0.19292437,1.1937529,38.41554,4800,86.92024,0.32883397,-15.186058,5.912781e-07,82451,4.709938,-109.46927419234936,0.036813688,100,359.2415041923523
7.299139,52.152847,2.7605133,1.0076733,0.47382188,1.0855762,100.0,18.24,,49,[-0.724  1.028 -0.577  0.371  0.375],1.7948279,15.120163,0.19266662,1.1189127,36.47864,4900,87.30171,0.23381625,-18.569643,2.7751923e-06,84275,2.968521,-110.38079024236839,0.037472673,100,365.3399164676666
6.1875005,52.31962,5.2817307,0.9651504,0.2680726,1.1019243,100.0,17.09,,50,[-0.721  1.05  -0.583  0.37   0.38 ],3.0624127,19.431759,0.18742427,1.350362,39.117332,5000,86.62099,0.37266758,-15.819366,-1.7166138e-07,85984,5.5862656,-109.20496480038526,0.03523125,100,371.10584783554077
6.4686275,76.94426,4.4580803,1.0465128,0.53107923,1.0435808,100.0,17.62,,51,[-0.732  1.013 -0.592  0.363  0.375],2.0895894,14.187251,0.19043982,1.3573012,38.534958,5100,87.059235,0.18508282,-18.11329,4.196167e-07,87746,4.9096947,-109.62718734068685,0.03637049,100,377.4729971885681
6.624898,60.657295,1.4123154,1.0110245,0.4735763,1.0638676,100.0,19.42,,52,[-0.777  1.055 -0.566  0.364  0.356],1.7946098,14.468701,0.20033538,1.2210587,35.449913,5200,87.97701,0.21003933,-17.906761,2.479553e-07,89688,1.8235893,-110.46541985247464,0.040251523,100,386.13155722618103
6.653489,46.877476,4.2528534,0.99226266,0.79188126,1.0081664,100.0,17.76,,53,[-0.774  1.036 -0.581  0.389  0.369],1.2755297,16.859707,0.18574168,1.0156127,37.632713,5300,86.980995,0.08530634,-14.286901,-1.745224e-06,91464,4.2813187,-109.943844191024,0.035645116,100,391.8933072090149
6.1787114,70.48786,4.444622,1.0168245,0.49453583,1.0774372,100.0,17.74,,54,[-0.773  1.033 -0.577  0.393  0.369],2.485281,14.055843,0.1929917,1.1633993,38.48373,5400,86.976456,0.29546094,-13.231962,-2.2888183e-07,93238,4.8222313,-109.8751606926474,0.036990922,100,397.2167937755585
6.1035576,54.46871,3.622532,0.95133924,0.15574841,1.085784,100.0,18.09,,55,[-0.763  1.031 -0.568  0.411  0.399],1.7821804,14.854216,0.19342048,1.2205833,37.540592,5500,87.25167,0.27249062,-14.589445,1.8405914e-06,95047,3.944622,-110.13308731952691,0.03745767,100,403.92926478385925
7.4557805,176.90791,0.6626358,1.1095223,0.14346214,1.2850565,100.0,19.37,,56,[-0.769  1.001 -0.579  0.412  0.371],5.3343563,16.621437,0.22728287,2.5923383,36.186684,5600,87.98282,0.63798976,-15.043051,-1.7356873e-06,96984,1.7102318,-110.24509332542442,0.04501333,100,410.92234778404236
6.234612,48.404133,3.2871132,1.0073683,0.6869313,1.022909,100.0,18.35,,57,[-0.767  1.013 -0.523  0.39   0.353],1.5770926,15.787518,0.19001406,1.0475827,36.847797,5700,87.30885,0.14536226,-16.521505,-8.9645386e-07,98819,3.423359,-110.85738404755028,0.03708713,100,417.3575565814972
7.701806,72.195816,0.61079407,1.0106027,0.5278413,1.0499773,100.0,19.49,,58,[-0.771  1.012 -0.51   0.38   0.356],1.9241004,15.722479,0.19810142,1.1311662,34.34221,5800,88.03226,0.24218048,-19.171757,-2.9182434e-06,100768,0.8473358,-110.6051895421867,0.039886065,100,423.4235460758209
6.3658366,46.571777,2.8747253,1.0028747,0.76824665,1.0201769,100.0,18.54,,59,[-0.78   0.994 -0.519  0.396  0.357],1.4757768,13.412001,0.19057506,1.0326484,36.35284,5900,87.498856,0.1312015,-15.563578,7.4386594e-07,102622,2.9666328,-110.46555259754851,0.0373953,100,429.04787015914917
6.4644566,116.15113,2.6297913,1.0480231,0.11694474,1.2228793,100.0,18.65,,60,[-0.781  1.006 -0.517  0.391  0.368],3.5969725,16.906483,0.21468127,1.6263548,37.968754,6000,87.57828,0.4924799,-13.564217,-5.722046e-07,104487,3.6819763,-110.27965050734662,0.042058304,100,435.3893098831177
6.83978,191.03123,2.1246452,1.108614,0.23340175,1.3277026,100.0,18.7,,61,[-0.895  1.057 -0.505  0.373  0.316],7.075365,14.853891,0.22348943,2.2281146,37.697304,6100,87.62177,0.6992572,-15.021479,-1.8215179e-06,106357,3.1053658,-110.35116766879278,0.043542534,100,443.3844907283783
6.3524737,48.538292,4.222481,0.99058783,0.79378235,1.0121398,100.0,17.76,,62,[-0.912  1.062 -0.543  0.444  0.293],1.3521895,12.678126,0.18608733,1.02338,37.62017,6200,87.04598,0.10548307,-13.713873,2.7656554e-07,108133,4.2615128,-109.60408260387113,0.03570992,100,450.1867485046387
6.3998675,97.17716,4.2117233,1.0388656,0.4340796,1.061522,100.0,17.71,,63,[-0.912  1.059 -0.538  0.44   0.305],2.7271407,13.009394,0.19419809,1.388375,38.607124,6300,87.01904,0.28742844,-15.612507,1.9073486e-08,109904,4.8188133,-109.54729413463883,0.037171125,100,455.33393597602844
7.2486835,143.41466,1.520256,1.0680741,0.25090092,1.3076977,100.0,18.94,,64,[-0.921  1.092 -0.503  0.449  0.298],5.9443016,16.501827,0.22129051,1.5919013,36.8578,6400,87.725945,0.5990404,-16.23251,4.005432e-07,111798,2.4954224,-110.47458526276229,0.043639023,100,463.0213370323181
5.814943,122.80688,2.5717316,1.0343776,0.4489587,1.1757293,100.0,18.8,,65,[-0.922  1.093 -0.466  0.461  0.311],3.5203257,14.981467,0.20981047,1.5857792,37.598866,6500,87.60735,0.4047301,-13.057381,-2.3365021e-06,113678,3.4600906,-110.74228886876622,0.041368373,100,469.1353347301483
6.54545,80.87244,1.8066254,1.050539,0.16752227,1.0811609,100.0,19.12,,66,[-0.926  1.101 -0.444  0.451  0.364],3.1671686,13.901264,0.20497455,1.4368879,36.207336,6600,87.80146,0.34814218,-17.073143,4.7683717e-08,115590,2.3011475,-110.96942500653216,0.040755697,100,475.30739641189575
7.1156554,80.838684,1.5159912,0.8966829,0.2148356,1.4492427,100.0,19.07,,67,[-0.882  1.061 -0.481  0.46   0.355],3.0503526,15.183401,0.21648516,2.291764,36.15173,6700,87.7608,0.52144706,-16.177904,-5.722046e-07,117497,2.1709442,-111.01471539475844,0.042703222,100,484.8669807910919
6.3897605,105.8415,3.2142258,1.0662218,0.19672531,1.118847,100.0,18.31,,68,[-0.897  1.005 -0.481  0.453  0.352],3.3448174,14.682394,0.2024562,2.0129244,37.852615,6800,87.32934,0.34504312,-15.727657,1.0681152e-06,119328,3.8631783,-110.4501259659149,0.039314754,100,491.8609824180603
7.0911217,3130.0298,1.1700363,1.1972853,0.08815285,2.1256409,100.0,19.46,,69,[-0.899  0.97  -0.516  0.481  0.367],37.273293,14.618295,0.4177288,19.886436,41.14668,6900,87.98257,2.6857476,-16.14882,9.536743e-08,121274,3.3576508,-111.44004577641364,0.06618275,100,498.5389814376831
6.520442,80.33152,2.2545853,0.9916119,0.18166855,1.289172,100.0,18.89,,70,[-0.846  1.031 -0.425  0.431  0.351],3.6559112,14.48625,0.20759015,1.796931,36.61488,7000,87.61985,0.49607852,-13.335094,2.0408631e-06,123163,2.7810707,-111.03433612600979,0.04094029,100,506.13453793525696
6.909663,67.72832,1.9329491,1.0099777,0.2915056,1.1742854,100.0,18.93,,71,[-0.772  1.045 -0.43   0.467  0.37 ],2.3553014,15.28751,0.20017186,1.5053935,35.87517,7100,87.60957,0.3859729,-12.966667,2.2888183e-07,125056,2.2890167,-111.17659935537755,0.039630547,100,514.7446591854095
6.5055256,124.98595,3.3953438,1.0457586,0.4115799,1.1315937,100.0,18.21,,72,[-0.774  1.003 -0.431  0.45   0.364],3.3977652,13.704406,0.20165397,1.2833858,38.031994,7200,87.19482,0.39594114,-13.946514,-3.9100647e-07,126877,4.127033,-110.6577946521528,0.039136786,100,521.1549878120422
6.922208,299.43127,0.9110489,0.8898676,0.12493618,1.4827386,100.0,19.39,,73,[-0.77   1.    -0.429  0.481  0.403],5.9148626,17.599407,0.24201502,3.1997569,37.186573,7300,87.88741,0.505976,-16.280287,-1.14440915e-07,128816,2.3777695,-111.8735046134261,0.04734738,100,526.7743182182312
7.061514,54.571682,2.3959808,1.0166967,0.5792519,1.0280671,100.0,18.45,,74,[-0.8    0.991 -0.384  0.412  0.386],1.4476545,17.60578,0.19075063,1.1807475,36.0201,7400,87.41018,0.15045452,-13.278877,-8.5830686e-07,130661,2.6027718,-110.86707455920855,0.037331566,100,533.7518086433411
6.36136,279.6522,1.3069801,1.1251829,0.18227221,1.4884666,100.0,19.63,,75,[-0.746  0.976 -0.393  0.418  0.386],7.0924487,12.695604,0.25170404,2.5988152,38.132626,7500,87.99236,0.87721753,-17.528105,-2.6988982e-06,132624,3.0559464,-111.86445591103809,0.04981427,100,543.0189542770386
6.332318,62.677452,2.3469315,0.9446148,0.33805862,1.1895615,100.0,19.03,,76,[-0.744  1.    -0.378  0.479  0.446],3.3891685,12.555933,0.19989644,1.2842203,36.44878,7600,87.69617,0.43563333,-13.948862,-8.392334e-07,134527,2.869812,-111.50878197529339,0.03970291,100,550.4342555999756
7.1994123,82.04069,0.38228226,1.0686514,0.19443911,1.1147631,100.0,19.91,,77,[-0.812  0.984 -0.373  0.466  0.459],2.2070978,16.117508,0.20894545,1.3257917,34.6307,7700,88.085045,0.34605828,-16.703636,1.3065338e-06,136518,0.82949066,-112.54953040631506,0.042472098,100,559.6174466609955
6.9696045,76.30733,-0.27975464,1.0366246,0.6442147,1.0508721,100.0,20.65,,78,[-0.804  0.973 -0.378  0.51   0.433],1.9830683,14.442485,0.20472744,1.1206707,33.526836,7800,88.39649,0.22447965,-16.380566,-1.2207031e-06,138583,-0.0019836426,-113.40365856194599,0.042483505,100,566.4769413471222
6.7548356,356.64127,-0.14466095,0.88883436,0.19488959,2.1505728,100.0,20.65,,79,[-0.805  0.973 -0.367  0.517  0.459],15.651463,14.618572,0.27481183,4.954026,36.75312,7900,88.52785,0.6578483,-18.71662,9.250641e-07,140648,1.6560593,-112.87138640935522,0.054456815,100,572.8187575340271
7.0182815,114.31972,-0.23018646,1.0240028,0.3729117,1.1555302,100.0,20.54,,80,[-0.94   0.961 -0.348  0.458  0.502],2.5864558,15.448798,0.21772335,1.4068469,34.64496,8000,88.43166,0.34919873,-13.408873,-1.6784668e-06,142702,0.6096153,-112.97578259490611,0.04495623,100,580.1982591152191
6.5145206,65.977715,1.2678223,1.0611919,0.6025015,1.0695615,100.0,19.81,,81,[-0.885  0.925 -0.378  0.465  0.546],3.0925608,13.798737,0.2027441,1.140365,35.271656,8100,88.18985,0.31780237,-13.534391,2.269745e-06,144683,1.6466141,-112.04201639517021,0.04116609,100,589.383576631546
7.001211,87.55102,-1.4183464,0.9810111,0.1657221,1.466667,100.0,21.77,,82,[-0.889  0.931 -0.358  0.463  0.577],4.716536,13.107281,0.235495,3.3464124,32.99683,8200,88.9711,0.5667362,-16.00004,-4.386902e-07,146860,-0.85998917,-114.38093665730453,0.049211115,100,595.6072416305542
7.0358734,141.88277,-1.593586,1.0631008,0.4179078,1.2373503,100.0,21.92,,83,[-0.928  0.866 -0.365  0.415  0.57 ],2.758812,14.11636,0.22778781,1.4907792,33.119423,8300,89.00239,0.44384682,-14.468443,1.7166138e-07,149052,-0.914032,-114.36863111860629,0.04861876,100,604.7323997020721
6.455822,72.25232,-1.6101952,0.8291315,0.10481267,1.7925595,100.0,22.11,,84,[-0.944  0.859 -0.338  0.393  0.614],3.880496,11.704849,0.2501631,2.367701,33.635384,8400,89.12991,0.55801797,-13.75161,5.4359435e-07,151263,-0.5996971,-114.78393187689034,0.052666113,100,611.7851469516754
7.0057087,88.89639,-2.6765804,1.0748926,0.36639845,1.2413472,100.0,22.8,,85,[-0.974  0.792 -0.316  0.386  0.597],3.74479,13.753144,0.23039305,1.6069642,31.79004,8500,89.34113,0.48017704,-13.452425,1.7738342e-06,153543,-2.1027794,-115.48073664903345,0.050123174,100,618.1926186084747
