EpThisIter,MaxIW,EpLenMean,InitialBound,StdIW,TimeElapsed,InitialReturnMin,InitialReturnStd,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,EmpiricalD2,EpRewMean,ReturnMeanIW,Iteration,ReturnStepMax,MinD2w0t,EpisodesSoFar,MaxD2w0t,TimestepsSoFar,J_sample_variance,MeanD2w0t,InitialReturnMean,Bound,MinIW,Weights,MeanIW
100,9.800206,16.39,502.4753,1.6052698,288.0852036476135,-4.3216248,2.7466867,0.41967908,7.5053635,86.166794,3.6727662,-108.2012391522542,688.6553,27,100.0,,2700,8.603025,44588,687454.3,0.06634279,-4.119873e-06,597.79126,0.014595031,[-0.509  0.856 -0.939  0.132 -0.568],1.2358793
100,85.65265,16.44,500.99643,9.820245,298.3688998222351,-3.9422226,2.491721,9.216588,6.5470657,86.20898,96.23947,-108.29909327144867,1067.7511,28,100.0,,2800,866.6561,46232,21806160.0,0.4072729,6.790161e-06,814.1283,0.0011230597,[-0.501  0.855 -0.891  0.112 -0.6  ],2.063525
100,23.58564,16.3,503.4684,2.65673,309.4467787742615,-3.9088821,2.9047756,0.51025313,9.774712,86.07762,6.0680213,-108.11091997866023,711.1949,29,100.0,,2900,20.72815,47862,1754279.6,0.06517484,-1.27410885e-05,597.3778,0.0030149831,[-0.551  0.814 -0.865  0.074 -0.593],1.2887634
100,359.35995,16.71,484.48538,25.882572,320.20572805404663,-4.8030624,3.030905,16.861351,9.235374,86.508194,94.04326,-107.28663847736485,1913.5687,30,100.0,,3000,1115.8649,49533,169980100.0,1.0189523,-4.8065185e-06,1366.166,0.0016002562,[-0.545  0.751 -0.872  0.043 -0.557],3.6951137
100,33.907635,15.98,518.5078,4.8168488,332.9242880344391,-3.538826,2.5818079,1.4168422,7.1306076,85.87538,19.602499,-108.11709258815712,827.143,31,100.0,,3100,41.01176,51131,6221345.5,0.16298142,1.3656616e-05,659.87085,0.008233015,[-0.504  0.713 -0.933 -0.006 -0.541],1.4809984
100,9.880189,16.61,489.96973,1.5888656,343.92537355422974,-4.4162216,3.123689,0.43217784,11.699959,86.368774,3.1852481,-108.0211350901232,704.7763,32,100.0,,3200,20.144794,52792,645236.75,0.06624924,3.5858154e-06,610.97815,0.017825251,[-0.543  0.71  -0.88  -0.017 -0.549],1.2951126
100,5.4151335,16.17,509.23538,0.91274834,353.94848680496216,-4.076851,2.792092,0.21740657,8.115257,86.01748,1.8887287,-107.82156960963026,598.9222,33,100.0,,3300,3.4123657,54409,211739.81,0.038444962,1.9836425e-06,530.957,0.0871276,[-0.587  0.662 -0.93   0.018 -0.57 ],1.0567735
100,55.67386,16.16,511.35916,3.3022432,363.1420395374298,-3.880951,2.5901196,0.74824584,9.000542,85.982765,5.5437517,-108.15558740268357,722.8262,34,100.0,,3400,38.898544,56025,3313507.5,0.09115807,-3.5858154e-06,597.7334,0.026795734,[-0.627  0.634 -0.939  0.001 -0.572],1.2734078
100,22.790737,16.82,486.67325,2.0624282,373.69368505477905,-4.2686157,2.8043928,0.43677163,8.487694,86.492065,3.01104,-108.32339575436148,657.5594,35,100.0,,3500,11.330934,57707,1146624.4,0.06731366,-7.6293944e-08,569.3187,0.0066577997,[-0.562  0.632 -0.945  0.061 -0.554],1.2215903
100,179.93161,16.18,508.70517,10.322344,384.60136795043945,-4.5505295,2.6279025,7.1459737,8.755081,86.051186,74.89241,-107.80303400628765,1205.4897,36,100.0,,3600,810.65576,59325,28982978.0,0.34728917,3.5858154e-06,973.4738,0.0007535887,[-0.556  0.647 -0.888  0.026 -0.578],2.2198806
100,5.691847,16.52,498.7078,1.0804452,394.8710961341858,-3.7830887,2.6653025,0.26023653,7.4584427,86.224915,2.36398,-108.45518274051156,617.35394,37,100.0,,3700,3.1871731,60977,290900.88,0.04586285,-2.5939942e-06,542.7289,0.02998055,[-0.586  0.613 -0.845 -0.017 -0.568],1.1147143
100,72.742775,16.01,514.78174,4.6067996,404.5793721675873,-4.2854767,2.7506666,1.8465656,8.985245,85.8766,18.796627,-107.84672107098642,924.2539,38,100.0,,3800,56.043587,62578,6336629.5,0.20518038,-4.653931e-06,730.767,0.0021035974,[-0.587  0.581 -0.839 -0.025 -0.627],1.6213659
100,31.0163,16.52,497.0734,3.5251043,415.3065505027771,-3.6729507,2.5810277,0.84311056,6.296852,86.29208,10.875069,-108.13639377887299,758.0579,39,100.0,,3900,46.197746,64230,3067276.2,0.09163197,-3.0517579e-06,630.3777,0.0052836714,[-0.529  0.561 -0.777 -0.049 -0.619],1.3868644
100,35.14008,16.69,491.04617,1.7733663,426.4851155281067,-3.8324814,2.8539526,0.5169076,7.210663,86.36866,3.8436701,-108.4316569093414,664.58484,40,100.0,,4000,16.007631,65899,858596.75,0.073753566,4.8065185e-06,567.67444,0.02860569,[-0.547  0.629 -0.778 -0.021 -0.611],1.2073728
100,11.881157,16.45,499.91763,1.7243228,436.8480656147003,-4.1009674,2.5094938,0.44096854,6.2158813,86.227516,4.8751893,-108.15960063175234,697.32056,41,100.0,,4100,25.011002,67544,771758.44,0.05802165,-3.5858154e-06,608.96356,0.025502637,[-0.577  0.603 -0.808  0.024 -0.569],1.268706
100,245.96587,16.07,513.5659,16.285797,446.74821734428406,-4.0879974,2.5161161,8.3822775,6.703697,85.94938,109.623825,-107.88215856985914,1293.384,42,100.0,,4200,479.10434,69151,75301880.0,0.6509555,-6.027222e-06,853.5963,8.846298e-06,[-0.614  0.583 -0.788 -0.01  -0.559],2.342706
100,302.7159,16.56,494.9155,17.310123,458.3891952037811,-3.8113556,2.8039534,9.014466,9.848015,86.28004,65.34077,-108.21946842024248,1643.6908,43,100.0,,4300,366.40106,70807,77721784.0,0.64133227,3.3569336e-06,1219.7185,0.00036995375,[-0.633  0.616 -0.844 -0.005 -0.574],3.1327343
100,69.28992,16.29,503.34494,4.302133,469.16775393486023,-4.2641296,2.8779945,0.9915511,8.213013,86.095314,15.54579,-108.01326450501796,860.9542,44,100.0,,4400,39.522987,72436,4767280.5,0.104998924,9.765625e-06,712.4036,0.00052915834,[-0.622  0.609 -0.814  0.043 -0.569],1.5717628
100,18.901972,16.68,487.69028,1.3757994,480.1295647621155,-4.4242477,2.5455427,0.29617012,6.9288177,86.46675,1.6277488,-107.4842822919801,666.30286,45,100.0,,4500,4.388747,74104,558214.44,0.05130695,2.5177003e-06,588.8688,0.080768876,[-0.665  0.562 -0.807  0.025 -0.573],1.2175145
100,13.796579,16.49,497.0001,2.4670773,491.09012508392334,-4.23172,2.8452787,0.6952029,9.554733,86.253784,5.156686,-108.10167448880321,823.88934,46,100.0,,4600,26.671486,75753,1626844.6,0.094101526,4.7302246e-06,699.27563,0.010970943,[-0.645  0.599 -0.755  0.022 -0.55 ],1.5022261
100,33.636288,16.39,497.3063,3.2570567,502.8622989654541,-4.246193,3.0708296,0.60870594,11.24115,86.16472,7.4151196,-108.15716227952916,868.5643,47,100.0,,4700,15.868407,77392,2806553.0,0.088692024,7.6293945e-06,742.12415,0.014824353,[-0.708  0.712 -0.7    0.084 -0.656],1.5919476
100,22.00925,16.08,515.3899,2.3517394,514.3270223140717,-3.84507,2.297957,0.5765495,8.518196,85.9376,5.980748,-108.30211174798669,676.5369,48,100.0,,4800,34.505383,79000,1484085.9,0.06543281,-2.2125244e-06,582.74146,0.012240127,[-0.658  0.698 -0.739  0.085 -0.596],1.188892
100,56.538975,16.88,484.8669,4.215666,523.9608266353607,-4.091217,2.6062596,0.69830173,7.4680862,86.521286,5.265413,-108.62099953548939,726.01886,49,100.0,,4900,29.489904,80688,4350225.0,0.09291053,7.171631e-06,593.3379,0.03125535,[-0.649  0.656 -0.723  0.041 -0.603],1.3655381
100,86.40704,15.88,522.0836,8.429537,534.304301738739,-3.6041107,2.6067321,6.116362,8.537537,85.768486,33.525486,-108.00981665017167,933.1151,50,100.0,,5000,346.19397,82276,20237922.0,0.3842092,1.0681152e-06,672.94385,5.743053e-05,[-0.658  0.673 -0.732  0.109 -0.551],1.6519378
100,12.2319355,16.37,501.56485,1.7357416,545.3334970474243,-4.216545,2.8111672,0.3437578,9.811012,86.16099,3.3328385,-108.08006358801258,776.7296,51,100.0,,5100,14.417028,83913,771373.44,0.053033818,-2.3651123e-06,691.7622,0.022877837,[-0.637  0.625 -0.769  0.181 -0.578],1.4113414
100,33.06295,16.46,495.94717,3.674299,557.4339640140533,-4.114769,2.7455127,1.3032659,9.304031,86.24208,11.9056,-107.86881767172413,814.3918,52,100.0,,5200,36.78465,85559,3489325.0,0.14300416,-1.4953614e-05,658.31775,0.0059567345,[-0.615  0.665 -0.765  0.231 -0.646],1.4894397
100,22.213112,16.87,484.85483,2.633339,567.0972695350647,-4.5864716,2.6711257,1.0147039,7.1258698,86.503784,8.948529,-108.32853661690127,707.5837,53,100.0,,5300,62.534286,87246,1700064.6,0.093686044,2.670288e-06,599.1804,0.0001369715,[-0.616  0.686 -0.777  0.202 -0.64 ],1.3262463
100,40.525135,16.09,513.67175,6.8779106,578.1076619625092,-4.249153,2.752714,1.9393932,7.6143036,85.95263,18.900997,-108.05569463485362,1204.7821,54,100.0,,5400,138.96136,88855,12474174.0,0.17426117,1.1444092e-06,992.11304,6.2169647e-06,[-0.59   0.704 -0.802  0.259 -0.694],2.2226892
100,5192.912,16.29,505.17636,507.86298,589.7207827568054,-4.1570053,2.456176,3061.1404,6.90374,86.162125,51089.195,-107.9668647351893,24911.393,55,100.0,,5500,212151.64,90484,59826000000.0,124.86823,-1.3732911e-06,18248.086,1.4350951e-07,[-0.696  0.694 -0.809  0.205 -0.888],50.96713
100,37.006023,16.75,485.3381,4.766612,604.1580803394318,-4.193413,3.0293536,1.0303291,10.791786,86.47035,17.703024,-107.95297790061514,831.17395,56,100.0,,5600,31.442236,92159,5376723.5,0.11265524,-6.4849855e-06,683.5912,0.0043346644,[-0.636  0.773 -0.804  0.212 -0.895],1.5749594
100,90.46822,16.51,496.11484,9.019311,615.3797662258148,-4.28479,2.589347,2.0182536,7.664337,86.307304,24.073572,-107.87083220463285,885.9001,57,100.0,,5700,90.85666,93810,18912488.0,0.20573801,6.713867e-06,672.41693,0.00061298854,[-0.689  0.739 -0.808  0.208 -0.891],1.6816881
100,353.4738,16.43,500.1716,28.648699,626.1595575809479,-4.192322,2.844747,40.65742,7.514801,86.226265,266.72784,-108.05861654551934,1745.3176,58,100.0,,5800,3549.0344,95453,196785170.0,2.004274,-3.8146973e-07,1141.4746,0.0023656152,[-0.718  0.773 -0.834  0.215 -0.932],3.414415
100,34.487568,16.05,515.8976,3.7749524,638.1067206859589,-3.9198074,2.5047932,1.2819523,7.9585648,85.9334,16.244862,-108.16765039835971,752.0096,59,100.0,,5900,52.335354,97058,3674529.0,0.12954004,-6.2561035e-06,611.88135,0.00022563947,[-0.719  0.744 -0.839  0.254 -0.892],1.3410575
100,29.267668,16.48,498.84775,2.961481,648.9172985553741,-4.0833054,2.720599,0.7203616,8.132004,86.25679,5.0083885,-108.17986108319387,763.20013,60,100.0,,6000,13.494823,98706,2393162.8,0.110461876,4.4250487e-06,641.3531,0.0181057,[-0.745  0.734 -0.808  0.236 -0.913],1.3874055
100,767.71704,16.5,494.52298,48.730927,659.9257550239563,-4.542755,2.9448678,64.18935,9.142342,86.30045,1044.0795,-107.69352850264347,3818.53,61,100.0,,6100,3720.6829,100356,619180540.0,3.8172202,-1.3046265e-05,2580.496,4.81453e-05,[-0.726  0.757 -0.758  0.241 -0.925],7.331739
100,39.770256,16.59,492.9138,3.554335,673.0093412399292,-4.366455,2.7915292,0.95753944,8.716766,86.33037,6.1365657,-108.05082714376451,712.2817,62,100.0,,6200,28.769255,102015,3206365.0,0.11845629,-7.6293946e-07,562.16547,0.003209976,[-0.702  0.784 -0.791  0.241 -0.923],1.3098857
100,122.234184,16.65,492.89243,11.119759,683.0975136756897,-4.3004074,3.0028439,3.1052892,8.510216,86.366516,14.968754,-108.28690476321826,1103.196,63,100.0,,6300,138.0468,103680,30805816.0,0.24603257,2.2888185e-06,876.58887,0.00021137195,[-0.709  0.762 -0.821  0.209 -0.929],2.0983152
100,16.199244,16.56,496.89163,2.148388,695.6924343109131,-3.8344498,2.640844,0.3468315,8.034775,86.29032,4.0514455,-108.60947884559656,670.9077,64,100.0,,6400,13.083421,105336,1153666.0,0.052507143,2.7465821e-06,578.60236,0.006519227,[-0.747  0.745 -0.847  0.167 -0.978],1.2188463
100,62.801853,16.56,496.17404,6.52384,706.4203758239746,-3.79393,2.7788348,2.9257941,9.707283,86.27295,33.77317,-108.46541537678156,878.482,65,100.0,,6500,152.47897,106992,11134990.0,0.2308804,8.392334e-07,683.1633,0.001275968,[-0.732  0.779 -0.842  0.187 -1.017],1.605872
100,110.01622,16.38,500.13663,9.839348,719.1083676815033,-4.0644073,2.7687078,3.8104703,7.9603195,86.21098,26.273054,-107.67357161897456,1007.4304,66,100.0,,6600,227.50554,108630,23788140.0,0.29987594,3.4332274e-06,804.56287,0.0006258741,[-0.724  0.796 -0.871  0.207 -1.036],1.9005404
100,133.71677,15.9,521.22864,9.125693,730.3380053043365,-3.557396,2.468671,8.612841,8.616562,85.769104,54.420258,-108.00519967715609,980.27313,67,100.0,,6700,925.77814,110220,23165950.0,0.3324697,1.0528564e-05,770.501,1.5758356e-05,[-0.744  0.768 -0.903  0.252 -1.051],1.7544912
100,3.347338,16.25,506.1578,0.5076682,742.307914018631,-4.4421616,2.6751103,0.19894145,8.378525,86.095535,1.3161271,-107.85021166651812,597.9066,68,100.0,,6800,1.5691698,111845,67603.234,0.036219597,3.890991e-06,533.3148,0.15254928,[-0.739  0.745 -0.878  0.213 -1.05 ],1.060359
100,32.339157,16.31,505.61786,3.5459902,751.8834989070892,-4.473366,2.4441516,0.7190834,6.9333572,86.13682,10.995392,-107.98940416052176,742.3072,69,100.0,,6900,18.377018,113476,3087048.8,0.09219389,-6.2561035e-06,626.49866,0.002298627,[-0.748  0.736 -0.882  0.22  -1.057],1.3535502
100,60.099907,16.17,508.73758,5.4551163,762.9563808441162,-4.2722855,2.5436432,1.8980881,7.918419,86.055695,18.60687,-107.73354670128919,865.7655,70,100.0,,7000,61.591652,115093,7890900.0,0.18383211,-1.1138916e-05,689.15393,0.0042386698,[-0.769  0.715 -0.872  0.214 -1.059],1.5691409
100,18.619503,15.97,518.57776,2.9098501,774.2962908744812,-3.8829193,2.7732737,1.3464482,8.62645,85.83554,11.870784,-108.05396356451695,774.25867,71,100.0,,7100,79.361206,116690,2277434.5,0.12899995,8.621216e-06,642.4916,0.004531658,[-0.756  0.73  -0.875  0.192 -1.042],1.3628372
100,23.68562,16.23,505.68295,1.9799163,784.4869780540466,-4.4429626,2.980378,0.5085643,10.981346,86.0452,2.8947818,-108.0015529332987,731.9607,72,100.0,,7200,21.086914,118313,1173386.8,0.072341695,3.8146973e-07,605.1438,0.00800367,[-0.771  0.732 -0.84   0.174 -1.057],1.298736
100,16.461329,16.33,504.26987,1.9298398,796.1034619808197,-3.923256,2.6834154,0.3648773,8.034622,86.1204,4.0658545,-108.09224641734673,618.99615,73,100.0,,7300,13.930536,119946,891555.3,0.05158073,-3.3569336e-06,537.0687,0.032729182,[-0.787  0.704 -0.87   0.153 -1.046],1.1177961
100,13.518946,16.7,490.27628,1.9597806,804.328547000885,-4.0978622,2.8372648,0.56238997,8.460793,86.42191,5.0099354,-108.14678232533001,701.8614,74,100.0,,7400,16.354015,121616,986672.2,0.081943534,-3.0517579e-06,601.3507,0.010386817,[-0.806  0.681 -0.869  0.134 -1.044],1.2956692
100,140.0608,16.53,494.47983,10.471517,815.1594264507294,-4.4980545,2.716435,4.8203588,8.697388,86.31053,21.052696,-107.91157351735788,1221.5492,75,100.0,,7500,559.43677,123269,31129120.0,0.27967197,-5.41687e-06,990.91614,0.0004395971,[-0.805  0.685 -0.834  0.12  -1.081],2.253463
100,41.460136,16.96,481.12442,6.010092,827.2849645614624,-4.315567,2.9726284,1.6068158,8.11116,86.59439,21.446918,-108.24467776417482,1090.4807,76,100.0,,7600,142.30289,124965,8402903.0,0.14500031,2.2125244e-06,907.06604,0.0020081014,[-0.78   0.745 -0.779  0.098 -1.094],2.1123962
100,376.43597,16.18,508.7692,36.856968,840.6314949989319,-4.2212067,2.7172053,78.09796,7.7910385,86.04224,249.4497,-107.81685403138741,2550.2332,77,100.0,,7700,6911.1797,126583,337608400.0,3.061589,-1.0604858e-05,1556.9862,0.00080402533,[-0.864  0.704 -0.815  0.089 -1.156],4.9359574
100,95.4325,16.58,494.89786,9.570489,853.464273929596,-4.059944,2.974239,4.0424175,8.239357,86.27901,56.472836,-108.36576486987218,956.49457,78,100.0,,7800,348.17242,128241,21789950.0,0.27192843,2.5177003e-06,729.6988,0.00069480774,[-0.822  0.721 -0.789  0.13  -1.137],1.8107665
100,18.51165,16.78,485.58887,1.3771257,864.7772343158722,-3.8314514,2.7195847,0.39170054,7.671158,86.4328,3.1249201,-108.41840453171697,696.89343,79,100.0,,7900,9.368852,129919,479044.72,0.060698174,-4.4250487e-06,605.7692,0.009018799,[-0.86   0.704 -0.772  0.116 -1.14 ],1.2872049
100,17.987242,16.27,507.2062,2.1854618,875.5914304256439,-3.947197,2.4974318,0.38792673,7.1099777,86.08732,5.0580735,-108.2045235722366,684.1872,80,100.0,,8000,9.829757,131546,1184753.5,0.057842303,6.1798096e-06,594.13165,0.0501226,[-0.868  0.731 -0.762  0.104 -1.161],1.2325716
100,104.01549,16.38,501.6429,12.680082,886.0108063220978,-4.148094,2.6495671,31.3215,6.8830643,86.17797,165.91052,-107.96396121475443,1590.5397,81,100.0,,8100,5470.98,133184,37959716.0,0.6270916,1.1901855e-05,1256.815,3.411777e-05,[-0.882  0.709 -0.76   0.095 -1.146],3.062289
100,25.490541,16.19,507.90952,3.9883397,898.2367146015167,-4.318939,2.7741656,1.4048511,7.953705,86.08039,21.84104,-107.72275430361844,870.3795,82,100.0,,8200,50.894966,134803,4134436.2,0.14377719,8.468628e-06,720.2804,0.0011374537,[-0.84   0.729 -0.762  0.144 -1.159],1.5853258
100,8.503849,16.32,504.07413,1.0844353,908.927455663681,-4.2134933,2.7559485,0.27431387,7.5656815,86.12135,1.835934,-107.98080863853693,643.8485,83,100.0,,8300,3.3658476,136435,304201.97,0.047535904,-9.155273e-07,568.86334,0.09907995,[-0.816  0.743 -0.779  0.153 -1.166],1.1546499
100,49.614304,16.85,484.89444,5.0513306,920.0224034786224,-4.4587097,2.9113178,3.1998105,7.4505005,86.51244,18.953981,-108.19254780419098,1091.2184,84,100.0,,8400,98.40844,138120,6749896.5,0.28744665,1.5258789e-06,859.394,0.0034983638,[-0.808  0.736 -0.789  0.176 -1.18 ],2.0606382
100,8.640072,16.29,503.5142,0.9854788,931.7145929336548,-4.170624,2.9684184,0.2114069,9.249443,86.1141,1.6099689,-107.8468423511992,599.1067,85,100.0,,8500,2.745285,139749,257001.4,0.038046543,2.670288e-06,530.08276,0.1398761,[-0.795  0.742 -0.776  0.208 -1.18 ],1.0598484
