VarNormIw,Bound,MinNormIw,VanillaAvgRet,ESSRenyi,VarVanillaIw,ESSClassic,AvgEpLen,AvgRet,VarRet,MinVanillaIw,MaxNormIw,J,AvgNormIw,eRenyi2,AvgDiscRet,MaxVanillaIw,VarJ,VarDiscRet,BatchSize,AvgVanillaIw
0.00019356163,-874.92786,4.967001e-22,-2285.106964054178,36.1956737482158,1.4264138,34.29049947688328,200.0,-2285.106964054178,5129759.252282409,4.2639038e-20,0.045152698,-69.53895,0.01,2.762761,-2285.106964054178,3.8761168,184.89177,5129759.252282409,100,0.85844636
1.5997948e-05,-298.65952,0.0002569654,-101.82482641036941,89.48638877118961,0.14652525,86.32748071935953,200.0,-101.82482641036941,259454.38802130157,0.024592279,0.01405624,-17.373653,0.01,1.1174884,-101.82482641036941,1.3452199,50.34171,259454.38802130157,100,0.95702684
6.371068e-05,-10.72847,5.349672e-07,-8.908794909959669,63.39335894628346,0.62769777,61.322019917082635,200.0,-8.908794909959669,69.19149203124536,5.3100222e-05,0.021387957,-7.729329,0.01,1.5774523,-8.908794909959669,2.1229436,9.492794,69.19149203124536,100,0.99258834
0.00040223502,-8.818157,,-8.925940327351107,19.658617279150224,4.939246,20.07175105895711,200.0,-8.925940327351107,53.69350276464947,,0.06436568,-3.5322812,0.010000002,5.0868278,-8.925940327351107,7.13255,7.0728374,53.69350276464947,100,1.1081294
9.799597e-06,-9.966579,0.00801048,-8.237099679525883,86.30037617364583,0.09671178,91.15638474600773,200.0,-8.237099679525883,47.05536790456905,0.79578197,0.025878984,-7.8584104,0.01,1.1587435,-8.237099679525883,2.570886,6.8834004,47.05536790456905,100,0.99342614
0.00026779613,-9.79301,1.314386e-06,-8.620378109089486,27.29448543634986,2.1211586,27.388390683157827,200.0,-8.620378109089486,50.8361052268945,0.00011697886,0.09268477,-6.0051484,0.01,3.6637437,-8.620378109089486,8.248838,10.482625,50.8361052268945,100,0.88998854
1.5140971e-06,-10.529494,0.005405865,-8.46917538018459,98.44411366114677,0.015297839,98.52320117568219,200.0,-8.46917538018459,53.47695082076813,0.54337966,0.01119985,-8.441932,0.009999999,1.0158048,-8.46917538018459,1.1257718,7.25344,53.47695082076813,100,1.0051669
5.2016672e-05,-9.315235,1.3840977e-06,-7.694783777320034,67.53528176909003,0.5095445,66.008134577926,200.0,-7.694783777320034,54.55154037447244,0.00013698927,0.019855076,-6.8795986,0.01,1.4807075,-7.694783777320034,1.9651303,8.148833,54.55154037447244,100,0.98973703
0.00020559762,-10.549007,2.3349654e-29,-8.93582027712486,32.381303985676674,2.5795207,32.94441049794823,200.0,-8.93582027712486,52.6519838306697,2.615417e-27,0.038345408,-6.967294,0.01,3.0882018,-8.93582027712486,4.2951055,10.512005,52.6519838306697,100,1.1201094
3.2140008e-05,-9.169794,2.400692e-05,-7.415411049299031,73.62619596594904,0.34407717,75.86181462831185,200.0,-7.415411049299031,47.80567004549958,0.0024839416,0.017084602,-6.8572226,0.01,1.3582122,-7.415411049299031,1.7677051,7.269704,47.80567004549958,100,1.0346774
7.869461e-05,-9.293289,0.005615102,-7.907158257438197,67.53385726512371,0.9549956,56.208928813533745,200.0,-7.907158257438197,44.44540939835852,0.6185657,0.085767224,-7.145802,0.010000002,1.4807388,-7.907158257438197,9.44821,8.306995,44.44540939835852,100,1.1016107
1.1689177e-05,-10.0385,0.001750626,-8.118060057211187,89.27001722803485,0.12611088,89.62800653602051,200.0,-8.118060057211187,54.51607720663836,0.18183509,0.013598647,-7.933552,0.01,1.1201969,-8.118060057211187,1.4124725,7.8928137,54.51607720663836,100,1.038686
1.3494035e-05,-8.488534,0.0010490222,-6.665198112217199,88.1826379414778,0.14228345,88.21526819417988,200.0,-6.665198112217199,42.8993146311734,0.10771867,0.015178629,-6.384228,0.009999999,1.1340101,-6.665198112217199,1.558615,6.374241,42.8993146311734,100,1.0268483
1.2174315e-06,-10.496196,0.009057834,-8.562213175255371,98.99852103058629,0.01235815,98.8090926847178,200.0,-8.562213175255371,55.33405121625141,0.9125965,0.015324895,-8.542016,0.010000002,1.0101161,-8.562213175255371,1.5440166,7.3777885,55.33405121625141,100,1.0075219
3.9399754e-05,-8.415753,0.0033828143,-6.692542448609797,77.73541313312633,0.46110708,71.9394693367285,200.0,-6.692542448609797,46.22469501958146,0.3659589,0.043237817,-6.1364694,0.01,1.286415,-6.692542448609797,4.677544,6.2931314,46.22469501958146,100,1.0818179
2.2008046e-05,-10.802645,0.0036498092,-9.058380754738035,77.52342261250155,0.23766364,82.1099087474847,200.0,-9.058380754738035,54.66886562544045,0.37928075,0.027035294,-8.526392,0.010000002,1.2899327,-9.058380754738035,2.8094528,8.550207,54.66886562544045,100,1.0391797
