BatchSize,MinVanillaIw,VarJ,MinNormIw,AvgVanillaIw,VarNormIw,VarDiscRet,AvgDiscRet,AvgRet,ESSClassic,VarRet,J,VanillaAvgRet,eRenyi2,AvgEpLen,MaxVanillaIw,ESSRenyi,AvgNormIw,Bound,VarVanillaIw,MaxNormIw
100,0.0012755842,12.728838,1.0949117e-06,11.650111,0.009251542,113.56077140907189,-5.137881444968692,-5.137881444968692,1.0800270317503082,113.56077140907189,30.625269,-5.137881444968692,5.4198503,500.0,1120.9974,18.45069394039371,0.01,24.36824,12556.661,0.9622204
100,0.013825317,26.0063,8.620683e-06,16.03738,0.009040488,206.47006525562318,-0.5625861962444828,-0.5625861962444828,1.1049622179464997,206.47006525562318,59.905804,-0.5625861962444828,5.333065,500.0,1525.602,18.750943290957068,0.01,47.737152,23251.914,0.9512788
100,3.27963e-06,0.020427966,1.4010779e-11,2340.7905,0.009998761,221.17433298981373,-0.9751991064607572,-0.9751991064607572,1.000122833064409,221.17433298981373,32.487545,-0.9751991064607572,1.000004,500.0,234064.69,99.9995946900583,0.010000002,28.667517,547862200.0,0.9999386
100,6.159572e-06,0.0021533088,1.3054251e-12,47184.414,0.009999925,463.1979376267293,6.632337795214681,6.632337795214681,1.0000076296815381,463.1979376267293,52.170956,6.632337795214681,1.0000005,500.0,4718423.5,99.99995231630692,0.010000002,46.909462,222635300000.0,0.9999962
100,0.0036456187,24.263462,3.939655e-06,9.25365,0.0087172985,449.9788610777082,1.8446133569431848,1.8446133569431848,1.1454587302025936,449.9788610777082,53.489952,1.8446133569431848,6.3291335,500.0,864.54614,15.79995110431544,0.01,41.62052,7464.6265,0.93427587
100,0.00082311424,28.93857,7.548768e-07,10.903955,0.008806252,615.0979987910058,17.03622627894908,17.03622627894908,1.1340199433725673,615.0979987910058,70.456535,17.03622627894908,5.0228796,500.0,1023.8911,19.90889847121754,0.01,56.592663,10470.301,0.93900895
100,0.0005427754,25.993752,1.3067315e-06,4.153687,0.0076999045,653.8636028567329,20.367085897076787,20.367085897076787,1.294849543063938,653.8636028567329,62.320293,20.367085897076787,5.026427,500.0,364.8727,19.89484859428939,0.010000002,48.1725,1328.4735,0.8784309
100,0.05022828,22.815256,3.776335e-05,13.3008,0.008863493,561.5775722899359,30.364058893266716,30.364058893266716,1.1267789149602114,561.5775722899359,73.88935,30.364058893266716,3.261257,500.0,1252.9702,30.663024118587852,0.009999998,60.51457,15680.516,0.94202614
100,0.006194514,27.631527,1.01206815e-05,6.1206493,0.007848815,375.1992551503339,35.81911333729605,35.81911333729605,1.2705953464768627,375.1992551503339,68.55353,35.81911333729605,4.9677763,500.0,542.86914,20.12973088778829,0.01,55.11673,2940.3503,0.886947
100,0.010908102,17.837948,2.9022227e-05,3.7585337,0.0061114803,313.7914158724592,45.067684084237264,45.067684084237264,1.6259194907316632,313.7914158724592,63.160736,45.067684084237264,3.1413438,500.0,294.20593,31.833509907708486,0.01,51.834675,863.3428,0.78276783
100,3.502488e-07,0.014023181,1.3059562e-12,2681.9338,0.009997778,232.11424619234032,50.62101322998755,50.62101322998755,1.0002202599398586,232.11424619234032,71.69855,50.62101322998755,1.0000029,500.0,268163.84,99.99971389852362,0.01,64.83762,719116860.0,0.9998899
100,5.1420284e-05,0.09713544,1.0775769e-09,477.18433,0.0099781025,279.8174808641762,49.03409182879506,49.03409182879506,1.002172506566473,279.8174808641762,67.920364,49.03409182879506,1.0000076,500.0,47666.68,99.9992370663676,0.010000002,60.895336,22720628.0,0.99891543
100,0.046364382,11.00947,2.643074e-05,17.541842,0.009099363,208.98239944226935,54.89797230872234,54.89797230872234,1.0978913612633485,208.98239944226935,81.04048,54.89797230872234,1.9831011,500.0,1674.1238,50.4260718280194,0.01,71.30005,28000.209,0.95436037
100,2.2202462e-09,0.0052738264,9.592103e-15,2314.6606,0.009999395,304.5948509472325,53.73111581243565,53.73111581243565,1.0000599466879387,304.5948509472325,79.200935,53.73111581243565,1.000001,500.0,231459.12,99.99990463265931,0.010000002,72.53517,535732960.0,0.99997
100,0.06896871,14.534308,4.230408e-05,16.30309,0.008937182,201.99266802000898,58.79807890115843,58.79807890115843,1.1175919994924721,201.99266802000898,84.44463,58.79807890115843,2.198704,500.0,1542.1125,45.48133800865818,0.01,73.71678,23754.191,0.9459021
100,0.023080507,15.834299,4.31443e-05,5.3496075,0.007038157,158.19159940161566,59.81254063609595,59.81254063609595,1.4148726630660151,158.19159940161566,72.819984,59.81254063609595,2.3146498,500.0,449.59662,43.20307941260843,0.009999999,62.504745,2014.2008,0.8404292
100,0.00053420477,28.52263,1.5751904e-06,3.3913662,0.0068214214,119.14334319570645,61.95643660817084,61.95643660817084,1.4591709714897234,119.14334319570645,83.62275,61.95643660817084,4.020053,500.0,280.54684,24.875294490515692,0.01,68.936615,784.5566,0.8272384
100,0.040210184,20.714546,3.858003e-05,10.422538,0.008212758,176.13353368659932,65.65927782037444,65.65927782037444,1.2149736894007948,176.13353368659932,90.97143,65.65927782037444,2.5780773,500.0,945.4579,38.78859620243331,0.01,78.3728,8921.461,0.9071283
100,0.078381345,14.786313,5.2974206e-05,14.796134,0.008907044,147.24984907216597,65.45068528612987,65.45068528612987,1.1213308827191912,147.24984907216597,92.95817,65.45068528612987,2.237722,500.0,1397.2335,44.688305148925714,0.010000002,81.05943,19499.8,0.94432336
100,0.0029588456,29.239243,7.434188e-06,3.9800522,0.0056775273,139.70595832861173,68.72257935339779,68.72257935339779,1.7480216057029794,139.70595832861173,86.593,68.72257935339779,3.5567453,500.0,300.49826,28.1155921566535,0.01,72.240845,899.3667,0.75501084
100,1.4098359e-19,2.2048107e-05,3.6510608e-25,3861.442,0.009999998,120.53672676052942,70.45128555193467,70.45128555193467,1.0000003237133548,120.53672676052942,95.12857,70.45128555193467,1.0000072,500.0,386144.12,99.99928474937856,0.01,87.12232,1491072900.0,0.9999998
100,2.5027978e-07,0.34928912,1.0364013e-11,241.48927,0.0098584145,110.63254288602893,70.3265609477774,70.3265609477774,1.0142163255512286,110.63254288602893,85.67555,70.3265609477774,1.0000196,500.0,23978.828,99.99804500587213,0.010000002,78.09111,5749137.5,0.9929562
100,0.01033107,29.431166,3.069251e-05,3.3659906,0.0064231963,116.55381013377782,73.36430018035912,73.36430018035912,1.5482353249453078,116.55381013377782,91.95249,73.36430018035912,3.5455968,500.0,270.28198,28.203996271747663,0.01,76.80643,727.74133,0.802979
100,0.0694887,15.775387,0.00031976323,2.1731298,0.0026230616,75.88027302982759,75.6020828830703,75.6020828830703,3.708056035376909,75.88027302982759,83.849525,75.6020828830703,2.1631026,500.0,111.20234,46.229891620034145,0.01,71.75416,123.87392,0.5117151
100,1.0,6.976714,0.01,1.0,3.5044917e-18,49.16620457710022,78.32705312422246,78.32705312422246,100.0,49.16620457710022,78.32705,78.32705312422246,1.0,500.0,1.0,100.0,0.009999998,70.545975,,0.01
100,1.0,8.985232,0.01,1.0,3.5044917e-18,81.54990925049076,78.14876882612833,78.14876882612833,100.0,81.54990925049076,78.148766,78.14876882612833,1.0,500.0,1.0,100.0,0.009999998,69.9933,,0.01
