Bound,BatchSize,ESSClassic,VarRet,AvgEpLen,AvgVanillaIw,MinNormIw,AvgDiscRet,VarDiscRet,MaxNormIw,ESSRenyi,J,AvgNormIw,MaxVanillaIw,VarVanillaIw,VarNormIw,eRenyi2,AvgRet,VarJ,MinVanillaIw,VanillaAvgRet
221.52304,100,2.002466091120694,197970.8123845551,102.67,0.7942443,,-7.958078640513122e-14,197970.8123845551,0.664949,4.810287479745272,660.3515,0.010000002,52.813198,31.183372,0.0049432754,20.788778,-7.958078640513122e-14,976.99023,,1016.3639254398928
541.6404,100,1.3899431846770338,278703.75285258633,113.96,1.0028223,,1.6939338820520788e-13,278703.75285258633,0.8462489,3.8255824296163916,1337.973,0.01,84.86372,72.0671,0.007166204,26.13981,1.6939338820520788e-13,1540.4626,,1129.2737576968098
533.6562,100,1.2462974270954974,247406.92289818553,108.7,0.99040115,2.437084e-39,6.593836587853729e-14,247406.92289818553,0.89523554,2.8433300663845724,1184.1251,0.009999999,88.66423,78.50888,0.008003806,35.17003,6.593836587853729e-14,1108.8156,2.413691e-37,1076.6843129816486
130.23926,100,1.5294195358046068,229419.7789383326,104.47,0.5945095,,-1.9667822925839573e-13,229419.7789383326,0.80365294,4.035296529888816,865.76495,0.010000002,47.77793,22.985949,0.0065034656,24.781326,-1.9667822925839573e-13,1393.0111,,1034.3582620038512
799.4226,100,1.13557199131401,274613.08766019007,112.81,2.2433596,,6.02540239924565e-14,274613.08766019007,0.9382016,5.296511415288933,1315.848,0.010000002,210.47235,442.57602,0.008794077,18.880352,6.02540239924565e-14,956.567,,1117.7734330804808
7.169693,100,30.705084336460413,219601.00341567086,109.46,1.1156793,5.555466e-09,-8.185452315956354e-14,219601.00341567086,0.074354894,31.869830978285027,253.99016,0.01,8.295622,2.837492,0.00022795855,3.1377637,-8.185452315956354e-14,761.98535,6.1981183e-07,1084.2555404490602
-55.21988,100,60.92461689546136,225580.8324747428,108.54,0.9095949,0.00033279107,9.549694368615746e-14,225580.8324747428,0.038108267,48.554171078652175,101.16931,0.010000002,3.4663084,0.53600776,6.478509e-05,2.0595553,9.549694368615746e-14,637.62646,0.030270504,1075.0702070745522
-89.6613,100,75.31275036970341,247565.55203623342,111.43,1.01821,0.00014504757,9.549694368615746e-14,247565.55203623342,0.033846706,69.94881965335985,53.827633,0.010000002,3.4463055,0.34327602,3.3110726e-05,1.4296167,9.549694368615746e-14,590.902,0.014768889,1103.9729862024594
-163.44998,100,100.0,198734.31706799322,114.82,1.0,0.01,-1.261923898709938e-13,198734.31706799322,0.01,100.0,-6.198883e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.261923898709938e-13,443.56168,1.0,1137.8551227457249
-184.26888,100,100.0,284012.27138337126,105.07,1.0,0.01,-1.1823431123048067e-13,284012.27138337126,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.1823431123048067e-13,530.25665,1.0,1040.3664141265515
-146.74916,100,100.0,275123.35471599875,115.66,1.0,0.01,-4.320099833421409e-14,275123.35471599875,0.01,100.0,-9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,-4.320099833421409e-14,521.8928,1.0,1146.2892764606079
-132.0312,100,100.0,265512.61129373166,106.15,1.0,0.01,3.637978807091713e-14,265512.61129373166,0.01,100.0,1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,3.637978807091713e-14,512.6963,1.0,1051.1710621973543
-140.78821,100,100.0,270551.4405021406,106.74,1.0,0.01,8.185452315956354e-14,270551.4405021406,0.01,100.0,4.7683716e-07,0.009999998,1.0,,3.5044917e-18,1.0,8.185452315956354e-14,517.5383,1.0,1057.0751102138854
-143.59344,100,100.0,297865.96009891445,112.41,1.0,0.01,5.684341886080802e-15,297865.96009891445,0.01,100.0,-3.33786e-06,0.009999998,1.0,,3.5044917e-18,1.0,5.684341886080802e-15,543.0353,1.0,1113.788930438028
-131.18991,100,100.0,313391.7833060602,110.15,1.0,0.01,6.707523425575345e-14,313391.7833060602,0.01,100.0,3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,6.707523425575345e-14,557.00793,1.0,1091.1686727488313
-130.87924,100,100.0,330202.04221715685,122.51,1.0,0.01,-1.2505552149377763e-14,330202.04221715685,0.01,100.0,-9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,-1.2505552149377763e-14,571.7517,1.0,1214.8009267976759
-222.21652,100,100.0,327916.8330669003,106.98,1.0,0.01,2.1145751816220583e-13,327916.8330669003,0.01,100.0,5.2452087e-06,0.009999998,1.0,,3.5044917e-18,1.0,2.1145751816220583e-13,569.76984,1.0,1059.4865731670961
-131.12431,100,100.0,224618.5256409635,98.23,1.0,0.01,1.9326762412674726e-14,224618.5256409635,0.01,100.0,7.1525574e-07,0.009999998,1.0,,3.5044917e-18,1.0,1.9326762412674726e-14,471.56372,1.0,971.9523980832637
-221.73051,100,100.0,373994.2775760905,111.55,1.0,0.01,-1.1368683772161603e-13,373994.2775760905,0.01,100.0,-2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.1368683772161603e-13,608.4853,1.0,1105.1719399635977
-123.55947,100,100.0,305269.56486469414,103.21,1.0,0.01,1.2391865311656148e-13,305269.56486469414,0.01,100.0,1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.2391865311656148e-13,549.74255,1.0,1021.7784029959544
-148.34868,100,100.0,254810.39200767767,113.76,1.0,0.01,9.549694368615746e-14,254810.39200767767,0.01,100.0,-5.2452087e-06,0.009999998,1.0,,3.5044917e-18,1.0,9.549694368615746e-14,502.25717,1.0,1127.2683242281473
-96.56572,100,100.0,248788.27530586673,103.29,1.0,0.01,-8.185452315956354e-14,248788.27530586673,0.01,100.0,-1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,-8.185452315956354e-14,496.2866,1.0,1022.560859812053
-181.97722,100,100.0,353344.6677491903,118.8,1.0,0.01,-6.8212102632969615e-15,353344.6677491903,0.01,100.0,1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,-6.8212102632969615e-15,591.4484,1.0,1177.6909203622217
-134.11795,100,100.0,264146.9643851608,112.67,1.0,0.01,8.185452315956354e-14,264146.9643851608,0.01,100.0,-9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,8.185452315956354e-14,511.3761,1.0,1116.3622641875181
-137.77243,100,100.0,243671.20123042678,106.33,1.0,0.01,3.4106051316484808e-15,243671.20123042678,0.01,100.0,9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,3.4106051316484808e-15,491.15625,1.0,1052.9648971481954
-107.043106,100,100.0,217164.55383311986,109.84,1.0,0.01,4.547473508864641e-15,217164.55383311986,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,4.547473508864641e-15,463.67325,1.0,1088.0714717321553
-154.29562,100,100.0,258921.80648482073,99.69,1.0,0.01,3.183231456205249e-14,258921.80648482073,0.01,100.0,6.67572e-06,0.009999998,1.0,,3.5044917e-18,1.0,3.183231456205249e-14,506.293,1.0,986.5628447351216
-189.67126,100,100.0,329145.5396151694,108.65,1.0,0.01,-1.6257217794191092e-13,329145.5396151694,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.6257217794191092e-13,570.8363,1.0,1076.185479967712
-106.282486,100,100.0,217105.60496868557,99.74,1.0,0.01,-9.322320693172514e-14,217105.60496868557,0.01,100.0,3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,-9.322320693172514e-14,463.61035,1.0,987.0584958597775
-120.1949,100,100.0,237810.93339480433,106.21,1.0,0.01,-9.549694368615746e-14,237810.93339480433,0.01,100.0,9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,-9.549694368615746e-14,485.2142,1.0,1051.7655364619027
-144.29175,100,100.0,303235.19049254904,108.58,1.0,0.01,1.2505552149377764e-13,303235.19049254904,0.01,100.0,-3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.2505552149377764e-13,547.9077,1.0,1075.4681410815087
-236.57925,100,100.0,339414.05909298663,114.9,1.0,0.01,-3.865352482534945e-14,339414.05909298663,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-3.865352482534945e-14,579.67224,1.0,1138.6905700766404
-105.392654,100,100.0,237633.9843243048,120.8,1.0,0.01,-2.7284841053187846e-14,237633.9843243048,0.01,100.0,-1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-2.7284841053187846e-14,485.03366,1.0,1197.686795088832
-147.71829,100,100.0,261309.21521454418,106.51,1.0,0.01,1.0572875908110291e-13,261309.21521454418,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.0572875908110291e-13,508.62177,1.0,1054.7657710471788
-231.62875,100,100.0,311084.24346587155,104.8,1.0,0.01,-1.5916157281026246e-14,311084.24346587155,0.01,100.0,-3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.5916157281026246e-14,554.9535,1.0,1037.6757262864553
-116.1897,100,100.0,290001.753925907,113.97,1.0,0.01,9.43600753089413e-14,290001.753925907,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,9.43600753089413e-14,535.8187,1.0,1129.3975285523024
-127.81455,100,100.0,256441.46816019624,109.16,1.0,0.01,2.2737367544323207e-14,256441.46816019624,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,2.2737367544323207e-14,503.86212,1.0,1081.2690668016037
-159.05891,100,100.0,247924.27455671772,116.03,1.0,0.01,1.5575096767861397e-13,247924.27455671772,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,1.5575096767861397e-13,495.42407,1.0,1149.9702683883568
-165.60301,100,100.0,324722.3859865265,107.25,1.0,0.01,6.707523425575345e-14,324722.3859865265,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,6.707523425575345e-14,566.9878,1.0,1062.1772563741067
-115.34259,100,100.0,195274.82495090246,103.98,1.0,0.01,-2.1600499167107046e-14,195274.82495090246,0.01,100.0,-1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-2.1600499167107046e-14,439.68405,1.0,1029.4516328398029
-175.90096,100,100.0,304575.37859140773,115.01,1.0,0.01,3.979039320256561e-14,304575.37859140773,0.01,100.0,4.7683716e-07,0.009999998,1.0,,3.5044917e-18,1.0,3.979039320256561e-14,549.1171,1.0,1139.771868630802
-166.66159,100,100.0,256060.1068420058,118.0,1.0,0.01,3.069544618483633e-14,256060.1068420058,0.01,100.0,9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,3.069544618483633e-14,503.48737,1.0,1169.6862742142812
-147.20049,100,100.0,288138.90191046015,116.12,1.0,0.01,3.183231456205249e-14,288138.90191046015,0.01,100.0,-1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,3.183231456205249e-14,534.09503,1.0,1150.8768924614262
-169.84366,100,100.0,287951.63093666243,107.22,1.0,0.01,-1.4779288903810084e-13,287951.63093666243,0.01,100.0,-1.1920929e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.4779288903810084e-13,533.92145,1.0,1061.8659510161324
-133.16647,100,100.0,291610.5813173904,107.8,1.0,0.01,-4.092726157978177e-14,291610.5813173904,0.01,100.0,4.2915344e-06,0.009999998,1.0,,3.5044917e-18,1.0,-4.092726157978177e-14,537.303,1.0,1067.678885296121
-132.86874,100,100.0,292683.07149365434,108.15,1.0,0.01,4.5474735088646414e-14,292683.07149365434,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,4.5474735088646414e-14,538.2901,1.0,1071.1644529147172
-118.16068,100,100.0,257115.65301736188,103.63,1.0,0.01,2.3305801732931284e-13,257115.65301736188,0.01,100.0,-4.7683716e-07,0.009999998,1.0,,3.5044917e-18,1.0,2.3305801732931284e-13,504.52405,1.0,1025.962402778215
-121.48446,100,100.0,258657.9945992316,113.68,1.0,0.01,3.410605131648481e-14,258657.9945992316,0.01,100.0,3.0994415e-06,0.009999998,1.0,,3.5044917e-18,1.0,3.410605131648481e-14,506.03497,1.0,1126.4890559247017
-113.589745,100,100.0,222616.92243879006,114.06,1.0,0.01,-1.1368683772161604e-14,222616.92243879006,0.01,100.0,-7.6293945e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.1368683772161604e-14,469.45795,1.0,1130.2745087686822
-206.21558,100,100.0,302213.76945352904,109.99,1.0,0.01,8.640199666842818e-14,302213.76945352904,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,8.640199666842818e-14,546.9841,1.0,1089.5669479749222
-146.42856,100,100.0,322027.2396198679,116.04,1.0,0.01,4.547473508864641e-15,322027.2396198679,0.01,100.0,-7.6293945e-06,0.009999998,1.0,,3.5044917e-18,1.0,4.547473508864641e-15,564.62994,1.0,1150.0783337780051
-187.53438,100,100.0,296639.58229762246,118.18,1.0,0.01,-3.637978807091713e-14,296639.58229762246,0.01,100.0,-5.9604645e-06,0.009999998,1.0,,3.5044917e-18,1.0,-3.637978807091713e-14,541.9162,1.0,1171.4779070272566
-131.0984,100,100.0,196512.1519960285,108.26,1.0,0.01,1.9326762412674726e-14,196512.1519960285,0.01,100.0,4.7683716e-07,0.009999998,1.0,,3.5044917e-18,1.0,1.9326762412674726e-14,441.07486,1.0,1072.2634195750807
-225.25366,100,100.0,340487.5909721756,114.36,1.0,0.01,-6.707523425575345e-14,340487.5909721756,0.01,100.0,-7.1525574e-06,0.009999998,1.0,,3.5044917e-18,1.0,-6.707523425575345e-14,580.58826,1.0,1133.2800073705594
-122.38444,100,100.0,241229.92953251634,112.61,1.0,0.01,4.5474735088646414e-14,241229.92953251634,0.01,100.0,-1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,4.5474735088646414e-14,488.6897,1.0,1115.786873866433
-121.11302,100,100.0,235639.8827957034,114.12,1.0,0.01,-1.4665602066088468e-13,235639.8827957034,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,-1.4665602066088468e-13,482.99426,1.0,1130.874002495281
-186.72525,100,100.0,313266.0823886696,106.16,1.0,0.01,9.890754881780595e-14,313266.0823886696,0.01,100.0,-2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,9.890754881780595e-14,556.89624,1.0,1051.2670705461853
-132.33331,100,100.0,347281.95483590255,105.79,1.0,0.01,-1.0118128557223827e-13,347281.95483590255,0.01,100.0,-2.3841858e-07,0.009999998,1.0,,3.5044917e-18,1.0,-1.0118128557223827e-13,586.3524,1.0,1047.5800042116298
-186.44827,100,100.0,333324.72044598166,107.49,1.0,0.01,5.684341886080802e-14,333324.72044598166,0.01,100.0,9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,5.684341886080802e-14,574.44885,1.0,1064.58264937158
-101.27807,100,100.0,206695.4729851155,113.69,1.0,0.01,2.296474121976644e-13,206695.4729851155,0.01,100.0,-8.821487e-06,0.009999998,1.0,,3.5044917e-18,1.0,2.296474121976644e-13,452.35883,1.0,1126.567274500065
-159.87167,100,100.0,278008.3410502545,115.06,1.0,0.01,4.206412995699793e-14,278008.3410502545,0.01,100.0,-1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,4.206412995699793e-14,524.622,1.0,1140.2878610609896
-115.27059,100,100.0,238353.08540812074,101.06,1.0,0.01,-1.5347723092418165e-13,238353.08540812074,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.5347723092418165e-13,485.767,1.0,1000.264784941879
-98.17112,100,100.0,251409.89685415447,105.38,1.0,0.01,2.3874235921539365e-14,251409.89685415447,0.01,100.0,-2.3841858e-06,0.009999998,1.0,,3.5044917e-18,1.0,2.3874235921539365e-14,498.89456,1.0,1043.4694246428198
-213.00249,100,100.0,336262.11639495916,103.94,1.0,0.01,-1.2278178473934532e-13,336262.11639495916,0.01,100.0,2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.2278178473934532e-13,576.9744,1.0,1029.0502704072808
-184.62253,100,100.0,329806.00689828926,115.66,1.0,0.01,-1.0459189070388675e-13,329806.00689828926,0.01,100.0,5.2452087e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.0459189070388675e-13,571.40875,1.0,1146.2787048067
-224.34048,100,100.0,317981.0047955282,107.46,1.0,0.01,5.1159076974727215e-14,317981.0047955282,0.01,100.0,1.4305115e-06,0.009999998,1.0,,3.5044917e-18,1.0,5.1159076974727215e-14,561.0715,1.0,1064.2677051358994
-150.88217,100,100.0,349126.1011789744,117.75,1.0,0.01,3.751665644813329e-14,349126.1011789744,0.01,100.0,7.1525574e-07,0.009999998,1.0,,3.5044917e-18,1.0,3.751665644813329e-14,587.90717,1.0,1167.189020445055
-187.93745,100,100.0,292638.2294209561,105.72,1.0,0.01,1.3642420526593923e-14,292638.2294209561,0.01,100.0,-5.6028366e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.3642420526593923e-14,538.2489,1.0,1046.8658988493075
-109.07092,100,100.0,289766.8464675113,112.43,1.0,0.01,-7.503331289626658e-14,289766.8464675113,0.01,100.0,-9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,-7.503331289626658e-14,535.6017,1.0,1113.9879435179253
-180.29501,100,100.0,295712.5143612104,109.79,1.0,0.01,-2.5011104298755527e-14,295712.5143612104,0.01,100.0,-1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-2.5011104298755527e-14,541.0687,1.0,1087.5794762934859
-117.04006,100,100.0,201796.56545352063,100.96,1.0,0.01,-7.389644451905042e-14,201796.56545352063,0.01,100.0,4.7683716e-07,0.009999998,1.0,,3.5044917e-18,1.0,-7.389644451905042e-14,446.96597,1.0,999.2413179487314
-160.25523,100,100.0,304334.5141934257,115.61,1.0,0.01,-3.637978807091713e-14,304334.5141934257,0.01,100.0,-1.66893e-06,0.009999998,1.0,,3.5044917e-18,1.0,-3.637978807091713e-14,548.89996,1.0,1145.7961394036147
-158.40643,100,100.0,293643.5704282333,115.81,1.0,0.01,-6.252776074688882e-14,293643.5704282333,0.01,100.0,-3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,-6.252776074688882e-14,539.1726,1.0,1147.7883179580153
-110.73824,100,100.0,265052.08182961226,106.45,1.0,0.01,1.5916157281026246e-14,265052.08182961226,0.01,100.0,2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.5916157281026246e-14,512.25146,1.0,1054.1741370968139
-191.2494,100,100.0,250667.87736893274,102.77,1.0,0.01,7.958078640513123e-15,250667.87736893274,0.01,100.0,-1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,7.958078640513123e-15,498.1578,1.0,1017.3574563868124
-104.46541,100,100.0,213081.11340129533,109.9,1.0,0.01,-2.4215296434704213e-13,213081.11340129533,0.01,100.0,4.2915344e-06,0.009999998,1.0,,3.5044917e-18,1.0,-2.4215296434704213e-13,459.29324,1.0,1088.6663409585324
-171.95786,100,100.0,263369.77405288373,104.71,1.0,0.01,7.503331289626658e-14,263369.77405288373,0.01,100.0,2.3841858e-07,0.009999998,1.0,,3.5044917e-18,1.0,7.503331289626658e-14,510.62323,1.0,1036.7626743362084
-97.06291,100,100.0,184000.37447407687,104.7,1.0,0.01,1.4210854715202004e-13,184000.37447407687,0.01,100.0,3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.4210854715202004e-13,426.8025,1.0,1036.6554092282704
-168.7125,100,100.0,346914.4529786477,116.56,1.0,0.01,-1.5916157281026243e-13,346914.4529786477,0.01,100.0,-6.67572e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.5916157281026243e-13,586.04205,1.0,1155.3052623930007
-113.10469,100,100.0,203973.21784144317,102.64,1.0,0.01,1.1368683772161603e-13,203973.21784144317,0.01,100.0,-3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.1368683772161603e-13,449.3701,1.0,1016.0561705942372
-98.014084,100,100.0,217597.70446914798,103.57,1.0,0.01,1.4438228390645236e-13,217597.70446914798,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,1.4438228390645236e-13,464.13544,1.0,1025.3597632056524
-124.939,100,100.0,341837.6310903204,112.57,1.0,0.01,3.637978807091713e-14,341837.6310903204,0.01,100.0,2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,3.637978807091713e-14,581.7381,1.0,1115.399536107908
-121.03201,100,100.0,296961.2398552452,108.22,1.0,0.01,3.865352482534945e-14,296961.2398552452,0.01,100.0,-3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,3.865352482534945e-14,542.20996,1.0,1071.8695553181344
-151.43527,100,100.0,316764.4797185177,105.09,1.0,0.01,-1.5575096767861397e-13,316764.4797185177,0.01,100.0,-3.33786e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.5575096767861397e-13,559.99713,1.0,1040.5696967495408
-144.1393,100,100.0,295269.136369877,108.76,1.0,0.01,-1.432454155292362e-13,295269.136369877,0.01,100.0,3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.432454155292362e-13,540.66296,1.0,1077.2600308268156
-189.2553,100,100.0,256004.478301237,108.16,1.0,0.01,-1.3642420526593923e-14,256004.478301237,0.01,100.0,2.682209e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.3642420526593923e-14,503.43265,1.0,1071.2358358183185
-116.50556,100,100.0,206193.1467477925,101.6,1.0,0.01,-1.0686562745831906e-13,206193.1467477925,0.01,100.0,-8.106232e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.0686562745831906e-13,451.8088,1.0,1005.6486955344216
-138.10454,100,100.0,298501.8620145716,108.93,1.0,0.01,4.774847184307873e-14,298501.8620145716,0.01,100.0,1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,4.774847184307873e-14,543.61456,1.0,1078.9768617430223
-133.9144,100,100.0,269466.3385560323,105.91,1.0,0.01,6.02540239924565e-14,269466.3385560323,0.01,100.0,-2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,6.02540239924565e-14,516.49945,1.0,1048.7813469160526
-202.75267,100,100.0,363602.8009887711,114.11,1.0,0.01,-1.1368683772161604e-14,363602.8009887711,0.01,100.0,-5.2452087e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.1368683772161604e-14,599.97235,1.0,1130.7775783355094
-154.09732,100,100.0,289189.2627236946,108.93,1.0,0.01,9.549694368615746e-14,289189.2627236946,0.01,100.0,-2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,9.549694368615746e-14,535.0676,1.0,1078.9602400169824
-91.9709,100,100.0,225914.6874750669,104.75,1.0,0.01,-1.6939338820520788e-13,225914.6874750669,0.01,100.0,3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.6939338820520788e-13,472.9223,1.0,1037.1653723050467
-151.32579,100,100.0,228515.74464350962,104.22,1.0,0.01,-8.640199666842818e-14,228515.74464350962,0.01,100.0,-2.861023e-06,0.009999998,1.0,,3.5044917e-18,1.0,-8.640199666842818e-14,475.63705,1.0,1031.84652733158
-146.6121,100,100.0,279230.00989761774,107.82,1.0,0.01,6.8212102632969615e-15,279230.00989761774,0.01,100.0,7.1525574e-06,0.009999998,1.0,,3.5044917e-18,1.0,6.8212102632969615e-15,525.77344,1.0,1067.8927866008657
-156.41655,100,100.0,279075.96630850836,111.17,1.0,0.01,-1.3642420526593923e-14,279075.96630850836,0.01,100.0,-1.9073486e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.3642420526593923e-14,525.6284,1.0,1101.3774104163685
-178.07175,100,100.0,302576.00332020805,114.43,1.0,0.01,1.261923898709938e-13,302576.00332020805,0.01,100.0,9.536743e-07,0.009999998,1.0,,3.5044917e-18,1.0,1.261923898709938e-13,547.3118,1.0,1133.9787059170078
-238.7959,100,100.0,312828.3554089312,111.26,1.0,0.01,-1.6939338820520788e-13,312828.3554089312,0.01,100.0,-3.8146973e-06,0.009999998,1.0,,3.5044917e-18,1.0,-1.6939338820520788e-13,556.507,1.0,1102.2658909359766
-243.21541,100,100.0,362327.16266687104,113.02,1.0,0.01,2.5011104298755527e-14,362327.16266687104,0.01,100.0,-4.7683716e-06,0.009999998,1.0,,3.5044917e-18,1.0,2.5011104298755527e-14,598.9189,1.0,1119.863037635283
-208.50076,100,100.0,415928.01881703135,108.29,1.0,0.01,1.8189894035458565e-14,415928.01881703135,0.01,100.0,-5.722046e-06,0.009999998,1.0,,3.5044917e-18,1.0,1.8189894035458565e-14,641.6921,1.0,1072.5804078194521
-123.19086,100,100.0,198461.49900169097,114.65,1.0,0.01,-1.5916157281026243e-13,198461.49900169097,0.01,100.0,,0.009999998,1.0,,3.5044917e-18,1.0,-1.5916157281026243e-13,443.2571,1.0,1136.1682187820954
