MinVanillaIw,AvgNormIw,MinNormIw,VarVanillaIw,AvgVanillaIw,AvgRet,EpsThisIter,VarDiscRet,AvgDiscRet,VarNormIw,ESSClassic,Delta,Bound,VarRet,AvgEpLen,IterType,MaxNormIw,ESSRenyi,eRenyi2,VanillaAvgRet,VarJ,BatchSize,MaxVanillaIw,J
1.0,0.01,0.01,,1.0,-490.033519386,100,2634.85742553,-490.033519386,3.50449e-18,100.0,0.8,-524.367,2634.85742553,500.0,2,0.01,300.0,1.0,-490.033519386,51.0736,300,1.0,-490.034
1.0,0.005,0.005,,1.0,-484.55728197,100,2902.61079518,-484.55728197,2.1793e-19,200.000000102,0.8,-512.494,2902.61079518,500.0,2,0.005,300.0,1.0,-484.55728197,52.4266,300,1.0,-487.295
0.186678,0.00333333,0.000624947,0.288007,0.995703,-481.606739786,100,2499.95046879,-481.606739786,3.22776e-06,232.642769489,0.8,-503.433,2499.95046879,500.0,1,0.0229889,246.145708402,1.21879,-481.606739786,51.3553,300,6.86704,-480.719
1.0,0.01,0.01,,1.0,-494.114546929,100,4082.74023481,-494.114546929,3.50449e-18,100.0,0.8,-528.338,4082.74023481,500.0,2,0.01,300.0,1.0,-494.114546929,63.576,300,1.0,-494.115
1.0,0.005,0.005,,1.0,-487.489083704,100,3826.78150572,-487.489083704,2.1793e-19,200.000000102,0.8,-515.783,3826.78150572,500.0,2,0.005,300.0,1.0,-487.489083704,62.6593,300,1.0,-490.802
7.963e-15,0.00333333,2.65345e-17,1.92656,1.00033,-493.848322944,100,3021.83064852,-493.848322944,2.1392e-05,102.779694836,0.8,-501.32,3021.83064852,500.0,1,0.0284851,103.580359222,2.8963,-493.848322944,84.3228,300,8.54837,-466.607
1.0,0.01,0.01,,1.0,-493.743197197,100,4004.8299977,-493.743197197,3.50449e-18,100.0,0.8,-537.344,4004.8299977,500.0,2,0.01,300.0,1.0,-493.743197197,62.9665,300,1.0,-493.743
1.0,0.005,0.005,,1.0,-487.253547726,100,2533.77468231,-487.253547726,2.1793e-19,200.000000102,0.8,-521.329,2533.77468231,500.0,2,0.005,300.0,1.0,-487.253547726,56.9837,300,1.0,-490.498
0.0234138,0.00333333,7.744e-05,0.31943,1.00782,-483.509751078,100,3113.6448758,-483.509751078,3.49433e-06,228.40769384,0.8,-510.062,3113.6448758,500.0,1,0.00806844,230.74073833,1.30016,-483.509751078,54.8636,300,2.43947,-481.358
1.0,0.01,0.01,,1.0,-494.681212261,100,4194.60939523,-494.681212261,3.50449e-18,100.0,0.8,-532.604,4194.60939523,500.0,2,0.01,300.0,1.0,-494.681212261,64.4412,300,1.0,-494.681
1.0,0.005,0.005,,1.0,-487.996542013,100,2108.32893273,-487.996542013,2.1793e-19,200.000000102,0.8,-518.155,2108.32893273,500.0,2,0.005,300.0,1.0,-487.996542013,55.9565,300,1.0,-491.339
0.00354049,0.00333333,1.11442e-05,2.313,1.05899,-494.834217127,100,4008.80305139,-494.834217127,2.29165e-05,98.1802082988,0.8,-508.171,4008.80305139,500.0,1,0.0358921,130.6924745,2.29546,-494.834217127,92.8147,300,11.4028,-474.998
1.0,0.01,0.01,,1.0,-494.297492727,100,3980.94985863,-494.297492727,3.50449e-18,100.0,0.8,-531.613,3980.94985863,500.0,2,0.01,300.0,1.0,-494.297492727,62.7785,300,1.0,-494.297
1.0,0.005,0.005,,1.0,-472.317579943,100,2841.80535246,-472.317579943,2.1793e-19,200.000000102,0.8,-509.693,2841.80535246,500.0,2,0.005,300.0,1.0,-472.317579943,59.1443,300,1.0,-483.308
0.0132063,0.00333333,4.49558e-05,0.466339,0.979205,-490.418689141,100,4017.47013924,-490.418689141,5.40396e-06,202.056192071,0.8,-504.937,4017.47013924,500.0,1,0.0128578,212.282419753,1.41321,-490.418689141,65.0162,300,3.77713,-479.326
1.0,0.01,0.01,,1.0,-488.000408385,100,2758.44062368,-488.000408385,3.50449e-18,100.0,0.8,-521.738,2758.44062368,500.0,2,0.01,300.0,1.0,-488.000408385,52.2576,300,1.0,-488.0
1.0,0.005,0.005,,1.0,-486.139611706,100,3178.34466939,-486.139611706,2.1793e-19,200.000000102,0.8,-512.905,3178.34466939,500.0,2,0.005,300.0,1.0,-486.139611706,54.2178,300,1.0,-487.07
0.000420341,0.00333333,1.45745e-06,0.713001,0.961365,-489.729126283,100,3505.46629205,-489.729126283,8.57178e-06,169.597977736,0.8,-504.36,3505.46629205,500.0,1,0.0173936,178.486059394,1.6808,-489.729126283,73.5886,300,5.01647,-477.012
1.0,0.01,0.01,,1.0,-491.778600098,100,3359.92462255,-491.778600098,3.50449e-18,100.0,0.8,-526.056,3359.92462255,500.0,2,0.01,300.0,1.0,-491.778600098,57.6743,300,1.0,-491.779
1.0,0.005,0.005,,1.0,-475.153134429,100,2624.51624916,-475.153134429,2.1793e-19,200.000000102,0.8,-507.704,2624.51624916,500.0,2,0.005,300.0,1.0,-475.153134429,55.0581,300,1.0,-483.466
0.0680825,0.00333333,0.000235508,0.282254,0.963627,-495.138641903,100,3211.91671362,-495.138641903,3.37739e-06,230.246485686,0.8,-503.18,3211.91671362,500.0,1,0.0159592,233.56483632,1.28444,-495.138641903,61.0135,300,4.61361,-480.732
1.0,0.01,0.01,,1.0,-478.513908783,100,1939.83046753,-478.513908783,3.50449e-18,100.0,0.8,-510.713,1939.83046753,500.0,2,0.01,300.0,1.0,-478.513908783,43.8227,300,1.0,-478.514
1.0,0.005,0.005,,1.0,-490.624305786,100,3127.13623994,-490.624305786,2.1793e-19,200.000000102,0.8,-507.616,3127.13623994,500.0,2,0.005,300.0,1.0,-490.624305786,50.4461,300,1.0,-484.569
0.0226873,0.00333333,7.97122e-05,0.274515,0.948719,-487.955109986,100,3687.92028727,-487.955109986,3.38881e-06,230.065539073,0.8,-502.641,3687.92028727,500.0,1,0.0110804,230.29954616,1.30265,-487.955109986,59.6891,300,3.15367,-479.863
1.0,0.01,0.01,,1.0,-484.637677136,100,3231.23728382,-484.637677136,3.50449e-18,100.0,0.8,-517.24,3231.23728382,500.0,2,0.01,300.0,1.0,-484.637677136,56.559,300,1.0,-484.638
1.0,0.005,0.005,,1.0,-486.710862312,100,3213.33281717,-486.710862312,2.1793e-19,200.000000102,0.8,-508.728,3213.33281717,500.0,2,0.005,300.0,1.0,-486.710862312,56.4902,300,1.0,-485.674
0.00221303,0.00333333,7.34317e-06,0.690808,1.00458,-487.840750916,100,3150.30231077,-487.840750916,7.60584e-06,178.333324367,0.8,-502.673,3150.30231077,500.0,1,0.0126837,184.415390842,1.62676,-487.840750916,68.4814,300,3.82253,-476.999
1.0,0.01,0.01,,1.0,-486.092604788,100,2872.39981491,-486.092604788,3.50449e-18,100.0,0.8,-525.352,2872.39981491,500.0,2,0.01,300.0,1.0,-486.092604788,53.3261,300,1.0,-486.093
1.0,0.005,0.005,,1.0,-490.883366398,100,3170.854911,-490.883366398,2.1793e-19,200.000000102,0.8,-516.249,3170.854911,500.0,2,0.005,300.0,1.0,-490.883366398,54.7462,300,1.0,-488.488
0.0162261,0.00333333,5.22709e-05,0.946406,1.03474,-493.279068779,100,2703.30566917,-493.279068779,9.82129e-06,159.492209928,0.8,-507.351,2703.30566917,500.0,1,0.0336299,191.074424943,1.57007,-493.279068779,63.5321,300,10.4395,-478.95
1.0,0.01,0.01,,1.0,-489.943791711,100,3603.91772745,-489.943791711,3.50449e-18,100.0,0.8,-524.122,3603.91772745,500.0,2,0.01,300.0,1.0,-489.943791711,59.7317,300,1.0,-489.944
1.0,0.005,0.005,,1.0,-488.501346487,100,2640.38326469,-488.501346487,2.1793e-19,200.000000102,0.8,-513.39,2640.38326469,500.0,2,0.005,300.0,1.0,-488.501346487,55.6008,300,1.0,-489.223
0.00202494,0.00333333,5.36233e-06,36.1042,1.25874,-480.814725085,100,2141.54723912,-480.814725085,0.000253186,12.6524436067,0.8,-494.307,2141.54723912,500.0,1,0.27441,83.1449645867,3.60816,-480.814725085,278.986,300,103.623,-456.825
1.0,0.01,0.01,,1.0,-484.485343255,100,1917.51061468,-484.485343255,3.50449e-18,100.0,0.8,-514.337,1917.51061468,500.0,2,0.01,300.0,1.0,-484.485343255,43.5699,300,1.0,-484.485
1.0,0.005,0.005,,1.0,-480.999332037,100,2951.83368054,-480.999332037,2.1793e-19,200.000000102,0.8,-506.986,2951.83368054,500.0,2,0.005,300.0,1.0,-480.999332037,49.126,300,1.0,-482.742
0.0897551,0.00333333,0.000281481,3.84935,1.06289,-482.719796937,100,2657.71183608,-482.719796937,3.78589e-05,68.2447582819,0.8,-497.503,2657.71183608,500.0,1,0.0984258,136.091655662,2.2044,-482.719796937,129.781,300,31.3847,-468.113
1.0,0.01,0.01,,1.0,-499.747554342,100,3742.12457862,-499.747554342,3.50449e-18,100.0,0.8,-534.451,3742.12457862,500.0,2,0.01,300.0,1.0,-499.747554342,60.8663,300,1.0,-499.748
1.0,0.005,0.005,,1.0,-483.555897001,100,2178.78631476,-483.555897001,2.1793e-19,200.000000102,0.8,-517.105,2178.78631476,500.0,2,0.005,300.0,1.0,-483.555897001,54.7393,300,1.0,-491.652
0.020782,0.00333333,6.88323e-05,0.318308,1.00641,-485.21122303,100,3324.94870814,-485.21122303,3.49186e-06,228.446092283,0.8,-509.271,3324.94870814,500.0,1,0.0119562,237.534688698,1.26297,-485.21122303,59.0673,300,3.60983,-484.506
1.0,0.01,0.01,,1.0,-496.341476965,100,2995.33526224,-496.341476965,3.50449e-18,100.0,0.8,-529.512,2995.33526224,500.0,2,0.01,300.0,1.0,-496.341476965,54.4553,300,1.0,-496.341
1.0,0.005,0.005,,1.0,-479.167407418,100,2717.75435281,-479.167407418,2.1793e-19,200.000000102,0.8,-511.21,2717.75435281,500.0,2,0.005,300.0,1.0,-479.167407418,53.8676,300,1.0,-487.754
0.121349,0.00333333,0.000322353,19.6704,1.25483,-485.122428267,100,2747.57892974,-485.122428267,0.000138804,22.3035970283,0.8,-500.448,2747.57892974,500.0,1,0.202855,150.775734176,1.98971,-485.122428267,119.605,300,76.3642,-473.434
1.0,0.01,0.01,,1.0,-487.269530017,100,2717.08078413,-487.269530017,3.50449e-18,100.0,0.8,-520.643,2717.08078413,500.0,2,0.01,300.0,1.0,-487.269530017,51.8643,300,1.0,-487.27
1.0,0.005,0.005,,1.0,-493.828755553,100,3188.93109532,-493.828755553,2.1793e-19,200.000000102,0.8,-515.955,3188.93109532,500.0,2,0.005,300.0,1.0,-493.828755553,54.1685,300,1.0,-490.549
0.000367439,0.00333333,1.07282e-06,6.95625,1.14166,-486.064225277,100,3193.64327025,-486.064225277,5.9301e-05,47.4736364707,0.8,-502.883,3193.64327025,500.0,1,0.0993493,152.355979578,1.96907,-486.064225277,91.1354,300,34.0268,-473.774
1.0,0.01,0.01,,1.0,-492.697887036,100,2854.50320086,-492.697887036,3.50449e-18,100.0,0.8,-528.893,2854.50320086,500.0,2,0.01,300.0,1.0,-492.697887036,53.1597,300,1.0,-492.698
1.0,0.005,0.005,,1.0,-483.00442154,100,2348.80657612,-483.00442154,2.1793e-19,200.000000102,0.8,-513.445,2348.80657612,500.0,2,0.005,300.0,1.0,-483.00442154,50.9817,300,1.0,-487.851
0.0953521,0.00333333,0.000305023,0.337896,1.04202,-490.659288275,100,2476.44898776,-490.659288275,3.4577e-06,228.980264394,0.8,-507.425,2476.44898776,500.0,1,0.0157638,242.688544212,1.23615,-490.659288275,52.971,300,4.92786,-484.191
1.0,0.01,0.01,,1.0,-484.829569072,100,2676.66260677,-484.829569072,3.50449e-18,100.0,0.8,-518.065,2676.66260677,500.0,2,0.01,300.0,1.0,-484.829569072,51.4771,300,1.0,-484.83
1.0,0.005,0.005,,1.0,-489.388470989,100,3526.99325611,-489.388470989,2.1793e-19,200.000000102,0.8,-512.383,3526.99325611,500.0,2,0.005,300.0,1.0,-489.388470989,55.4618,300,1.0,-487.109
0.124223,0.00333333,0.000386441,0.932439,1.07151,-489.164239755,100,2675.85105014,-489.164239755,9.02371e-06,165.7983445,0.8,-503.004,2675.85105014,500.0,1,0.0287992,198.790141122,1.50913,-489.164239755,64.4137,300,9.25758,-477.653
1.0,0.01,0.01,,1.0,-479.074477955,100,2596.26893076,-479.074477955,3.50449e-18,100.0,0.8,-511.813,2596.26893076,500.0,2,0.01,300.0,1.0,-479.074477955,50.6982,300,1.0,-479.074
1.0,0.005,0.005,,1.0,-487.454289575,100,2468.18044979,-487.454289575,2.1793e-19,200.000000102,0.8,-506.414,2468.18044979,500.0,2,0.005,300.0,1.0,-487.454289575,50.244,300,1.0,-483.264
0.000721884,0.00333333,2.21775e-06,0.953618,1.08501,-489.581077361,100,2785.87584854,-489.581077361,9.00044e-06,165.989877848,0.8,-500.392,2785.87584854,500.0,1,0.0200533,166.261738609,1.80438,-489.581077361,65.3735,300,6.52743,-474.059
1.0,0.01,0.01,,1.0,-489.176798956,100,2633.10869863,-489.176798956,3.50449e-18,100.0,0.8,-523.664,2633.10869863,500.0,2,0.01,300.0,1.0,-489.176798956,51.0566,300,1.0,-489.177
1.0,0.005,0.005,,1.0,-498.956683521,100,3804.84076341,-498.956683521,2.1793e-19,200.000000102,0.8,-519.221,3804.84076341,500.0,2,0.005,300.0,1.0,-498.956683521,56.663,300,1.0,-494.067
0.0177491,0.00333333,4.78821e-05,26.5989,1.23561,-482.83034892,100,2748.11521247,-482.83034892,0.00019358,16.336221832,0.8,-502.419,2748.11521247,500.0,1,0.240276,136.479932006,2.19813,-482.83034892,201.592,300,89.0663,-471.969
1.0,0.01,0.01,,1.0,-479.611343229,100,3300.24146237,-479.611343229,3.50449e-18,100.0,0.8,-511.439,3300.24146237,500.0,2,0.01,300.0,1.0,-479.611343229,57.1598,300,1.0,-479.611
1.0,0.005,0.005,,1.0,-491.648141959,100,2709.10238731,-491.648141959,2.1793e-19,200.000000102,0.8,-510.073,2709.10238731,500.0,2,0.005,300.0,1.0,-491.648141959,54.8712,300,1.0,-485.63
0.0558515,0.00333333,0.000174251,0.395673,1.06841,-482.787616826,100,3220.82615106,-482.787616826,3.85137e-06,222.970640324,0.8,-502.901,3220.82615106,500.0,1,0.0149587,219.391594242,1.36742,-482.787616826,62.2551,300,4.79462,-479.563
1.0,0.01,0.01,,1.0,-488.354605315,100,2811.39125874,-488.354605315,3.50449e-18,100.0,0.8,-521.623,2811.39125874,500.0,2,0.01,300.0,1.0,-488.354605315,52.7568,300,1.0,-488.355
1.0,0.005,0.005,,1.0,-489.884942221,100,3244.60626906,-489.884942221,2.1793e-19,200.000000102,0.8,-513.889,3244.60626906,500.0,2,0.005,300.0,1.0,-489.884942221,54.7568,300,1.0,-489.12
0.171549,0.00333333,0.000278439,300.891,2.0537,-487.685772103,100,2505.04709878,-487.685772103,0.000792669,4.16074838178,0.8,-497.011,2505.04709878,500.0,1,0.488077,114.390171486,2.6226,-487.685772103,252.116,300,300.71,-464.259
1.0,0.01,0.01,,1.0,-484.004366159,100,3075.87085296,-484.004366159,3.50449e-18,100.0,0.8,-521.68,3075.87085296,500.0,2,0.01,300.0,1.0,-484.004366159,55.1825,300,1.0,-484.004
1.0,0.005,0.005,,1.0,-488.37831423,100,3466.35093333,-488.37831423,2.1793e-19,200.000000102,0.8,-512.832,3466.35093333,500.0,2,0.005,300.0,1.0,-488.37831423,56.9489,300,1.0,-486.191
0.00468571,0.00333333,1.4207e-05,0.644885,1.09939,-484.792837104,100,2420.58198128,-484.792837104,5.92836e-06,195.851241183,0.8,-503.32,2420.58198128,500.0,1,0.0174629,206.705634858,1.45134,-484.792837104,64.058,300,5.75956,-477.115
1.0,0.01,0.01,,1.0,-490.047158863,100,2878.25543396,-490.047158863,3.50449e-18,100.0,0.8,-522.591,2878.25543396,500.0,2,0.01,300.0,1.0,-490.047158863,53.3805,300,1.0,-490.047
1.0,0.005,0.005,,1.0,-491.159948819,100,4493.22556677,-491.159948819,2.1793e-19,200.000000102,0.8,-518.428,4493.22556677,500.0,2,0.005,300.0,1.0,-491.159948819,60.4085,300,1.0,-490.604
0.247118,0.00333333,0.000819178,0.0762372,1.00555,-484.420680789,100,2748.0434065,-484.420680789,8.37754e-07,279.031704699,0.8,-509.997,2748.0434065,500.0,1,0.00704126,276.660065446,1.08436,-484.420680789,58.0221,300,2.1241,-486.34
1.0,0.01,0.01,,1.0,-490.390881646,100,2984.80552341,-490.390881646,3.50449e-18,100.0,0.8,-525.668,2984.80552341,500.0,2,0.01,300.0,1.0,-490.390881646,54.3595,300,1.0,-490.391
1.0,0.005,0.005,,1.0,-491.566709046,100,2320.36550138,-491.566709046,2.1793e-19,200.000000102,0.8,-515.924,2320.36550138,500.0,2,0.005,300.0,1.0,-491.566709046,51.2485,300,1.0,-490.979
0.00151735,0.00333333,5.45627e-06,2.21949,0.926973,-488.814190137,100,4495.34458165,-488.814190137,2.86997e-05,83.9310511242,0.8,-506.526,4495.34458165,500.0,1,0.0795553,149.509868457,2.00656,-488.814190137,90.8824,300,22.1237,-476.656
1.0,0.01,0.01,,1.0,-492.481532141,100,3124.49720726,-492.481532141,3.50449e-18,100.0,0.8,-527.142,3124.49720726,500.0,2,0.01,300.0,1.0,-492.481532141,55.617,300,1.0,-492.482
1.0,0.005,0.005,,1.0,-491.535969305,100,3738.54949138,-491.535969305,2.1793e-19,200.000000102,0.8,-516.518,3738.54949138,500.0,2,0.005,300.0,1.0,-491.535969305,58.2875,300,1.0,-492.009
0.0395628,0.00333333,0.000127682,0.415076,1.03285,-484.166917163,100,2475.63499653,-484.166917163,4.32327e-06,216.169774039,0.8,-506.212,2475.63499653,500.0,1,0.0159639,218.855784804,1.37077,-484.166917163,60.2907,300,4.94647,-482.538
1.0,0.01,0.01,,1.0,-490.653062987,100,2372.58755795,-490.653062987,3.50449e-18,100.0,0.8,-524.792,2372.58755795,500.0,2,0.01,300.0,1.0,-490.653062987,48.4651,300,1.0,-490.653
1.0,0.005,0.005,,1.0,-483.091132726,100,3064.22443106,-483.091132726,2.1793e-19,200.000000102,0.8,-511.769,3064.22443106,500.0,2,0.005,300.0,1.0,-483.091132726,52.0146,300,1.0,-486.872
0.556335,0.00333333,0.00183613,0.101758,1.00997,-487.751760164,100,2869.02055653,-487.751760164,1.10842e-06,272.869822234,0.8,-506.974,2869.02055653,500.0,1,0.0108049,271.119378793,1.10652,-487.751760164,53.4877,300,3.27379,-484.919
1.0,0.01,0.01,,1.0,-499.473399284,100,4562.40518421,-499.473399284,3.50449e-18,100.0,0.8,-537.215,4562.40518421,500.0,2,0.01,300.0,1.0,-499.473399284,67.207,300,1.0,-499.473
1.0,0.005,0.005,,1.0,-488.248307031,100,3273.46336646,-488.248307031,2.1793e-19,200.000000102,0.8,-520.548,3273.46336646,500.0,2,0.005,300.0,1.0,-488.248307031,62.532,300,1.0,-493.861
0.135168,0.00333333,0.000413557,3.20388,1.08947,-473.257124151,100,2973.15367594,-473.257124151,2.99916e-05,81.2954202722,0.8,-505.325,2973.15367594,500.0,1,0.0867502,177.736494446,1.68789,-473.257124151,95.9553,300,28.3537,-476.256
1.0,0.01,0.01,,1.0,-483.280275202,100,2857.75917623,-483.280275202,3.50449e-18,100.0,0.8,-516.632,2857.75917623,500.0,2,0.01,300.0,1.0,-483.280275202,53.1901,300,1.0,-483.28
1.0,0.005,0.005,,1.0,-489.264387797,100,2870.76644994,-489.264387797,2.1793e-19,200.000000102,0.8,-510.035,2870.76644994,500.0,2,0.005,300.0,1.0,-489.264387797,53.3345,300,1.0,-486.272
0.0346267,0.00333333,0.000110579,0.367198,1.0438,-484.06756555,100,3837.96824607,-484.06756555,3.74478e-06,224.566518935,0.8,-502.69,3837.96824607,500.0,1,0.0131167,223.792274924,1.34053,-484.06756555,59.2054,300,4.10735,-480.226
1.0,0.01,0.01,,1.0,-487.719240639,100,2202.3318217,-487.719240639,3.50449e-18,100.0,0.8,-521.138,2202.3318217,500.0,2,0.01,300.0,1.0,-487.719240639,46.6938,300,1.0,-487.719
1.0,0.005,0.005,,1.0,-480.409262575,100,2775.12865408,-480.409262575,2.1793e-19,200.000000102,0.8,-509.273,2775.12865408,500.0,2,0.005,300.0,1.0,-480.409262575,49.7715,300,1.0,-484.064
0.00209344,0.00333333,7.31641e-06,0.551937,0.953765,-489.542179078,100,3233.79231052,-489.542179078,6.74162e-06,186.948145529,0.8,-504.577,3233.79231052,500.0,1,0.0127623,191.180141861,1.5692,-489.542179078,57.6418,300,3.65168,-477.219
1.0,0.01,0.01,,1.0,-488.454775845,100,2450.87631994,-488.454775845,3.50449e-18,100.0,0.8,-519.185,2450.87631994,500.0,2,0.01,300.0,1.0,-488.454775845,49.2582,300,1.0,-488.455
1.0,0.005,0.005,,1.0,-489.152453112,100,2779.41595636,-489.152453112,2.1793e-19,200.000000102,0.8,-514.479,2779.41595636,500.0,2,0.005,300.0,1.0,-489.152453112,50.8834,300,1.0,-488.804
0.00294387,0.00333333,1.02338e-05,0.673328,0.958872,-487.972920359,100,2602.48818132,-487.972920359,8.13697e-06,173.421775665,0.8,-505.317,2602.48818132,500.0,1,0.0164048,178.360090605,1.68199,-487.972920359,55.4419,300,4.71904,-478.128
1.0,0.01,0.01,,1.0,-479.900889193,100,2302.8598499,-479.900889193,3.50449e-18,100.0,0.8,-510.768,2302.8598499,500.0,2,0.01,300.0,1.0,-479.900889193,47.7476,300,1.0,-479.901
1.0,0.005,0.005,,1.0,-502.392448776,100,3579.03753563,-502.392448776,2.1793e-19,200.000000102,0.8,-518.057,3579.03753563,500.0,2,0.005,300.0,1.0,-502.392448776,55.1181,300,1.0,-491.147
0.0236036,0.00333333,6.95531e-05,2.05156,1.1312,-487.099095824,100,3033.78646432,-487.099095824,1.7814e-05,115.477164393,0.8,-507.136,3033.78646432,500.0,1,0.0494895,186.096925778,1.61206,-487.099095824,84.2552,300,16.7948,-479.239
1.0,0.01,0.01,,1.0,-485.504078264,100,3019.88362606,-485.504078264,3.50449e-18,100.0,0.8,-519.221,3019.88362606,500.0,2,0.01,300.0,1.0,-485.504078264,54.678,300,1.0,-485.504
1.0,0.005,0.005,,1.0,-488.412758312,100,2568.02422546,-488.412758312,2.1793e-19,200.000000102,0.8,-510.8,2568.02422546,500.0,2,0.005,300.0,1.0,-488.412758312,52.613,300,1.0,-486.958
0.00444889,0.00333333,1.41452e-05,2.37275,1.04839,-484.265358157,100,2999.43049301,-484.265358157,2.39864e-05,95.1904414571,0.8,-499.225,2999.43049301,500.0,1,0.0687501,144.361680683,2.07811,-484.265358157,116.442,300,21.623,-471.001
1.0,0.01,0.01,,1.0,-495.252287445,100,4480.7577539,-495.252287445,3.50449e-18,100.0,0.8,-536.197,4480.7577539,500.0,2,0.01,300.0,1.0,-495.252287445,66.6029,300,1.0,-495.252
1.0,0.005,0.005,,1.0,-486.593792139,100,2006.68543299,-486.593792139,2.1793e-19,200.000000102,0.8,-519.875,2006.68543299,500.0,2,0.005,300.0,1.0,-486.593792139,56.8333,300,1.0,-490.923
0.00536713,0.00333333,1.75045e-05,0.379502,1.02205,-485.851773211,100,1986.16546291,-485.851773211,4.03673e-06,220.249001317,0.8,-510.019,1986.16546291,500.0,1,0.0116592,222.562686732,1.34793,-485.851773211,55.7872,300,3.57486,-482.573
1.0,0.01,0.01,,1.0,-495.795838818,100,3686.30383783,-495.795838818,3.50449e-18,100.0,0.8,-532.046,3686.30383783,500.0,2,0.01,300.0,1.0,-495.795838818,60.4106,300,1.0,-495.796
1.0,0.005,0.005,,1.0,-488.822336703,100,3522.21013015,-488.822336703,2.1793e-19,200.000000102,0.8,-517.942,3522.21013015,500.0,2,0.005,300.0,1.0,-488.822336703,59.8362,300,1.0,-492.309
0.0947008,0.00333333,0.000296838,0.358377,1.06344,-490.938008392,100,2913.46440388,-490.938008392,3.52106e-06,227.99131533,0.8,-510.167,2913.46440388,500.0,1,0.0175384,225.142951923,1.33249,-490.938008392,61.7474,300,5.59529,-486.008
1.0,0.01,0.01,,1.0,-481.160078381,100,3256.98231763,-481.160078381,3.50449e-18,100.0,0.8,-516.391,3256.98231763,500.0,2,0.01,300.0,1.0,-481.160078381,56.7839,300,1.0,-481.16
1.0,0.005,0.005,,1.0,-497.173833456,100,5072.99654284,-497.173833456,2.1793e-19,200.000000102,0.8,-515.547,5072.99654284,500.0,2,0.005,300.0,1.0,-497.173833456,64.7105,300,1.0,-489.167
0.00114471,0.00333333,3.47248e-06,7.95282,1.09884,-488.135842103,100,2217.48783853,-488.135842103,7.31824e-05,39.6591379595,0.8,-503.986,2217.48783853,500.0,1,0.139177,113.550752253,2.64199,-488.135842103,185.428,300,45.8801,-468.976
1.0,0.01,0.01,,1.0,-490.855165309,100,3659.69241569,-490.855165309,3.50449e-18,100.0,0.8,-527.7,3659.69241569,500.0,2,0.01,300.0,1.0,-490.855165309,60.1922,300,1.0,-490.855
1.0,0.005,0.005,,1.0,-494.204567801,100,2624.9449459,-494.204567801,2.1793e-19,200.000000102,0.8,-518.583,2624.9449459,500.0,2,0.005,300.0,1.0,-494.204567801,55.8005,300,1.0,-492.53
0.0115654,0.00333333,3.82259e-05,0.444749,1.00852,-490.250171537,100,2089.65048478,-490.250171537,4.85856e-06,208.940875901,0.8,-509.634,2089.65048478,500.0,1,0.0100398,205.623514814,1.45898,-490.250171537,54.0597,300,3.03758,-483.94
1.0,0.01,0.01,,1.0,-495.324895283,100,3004.24781898,-495.324895283,3.50449e-18,100.0,0.8,-529.389,3004.24781898,500.0,2,0.01,300.0,1.0,-495.324895283,54.5363,300,1.0,-495.325
1.0,0.005,0.005,,1.0,-481.786563889,100,2734.95026983,-481.786563889,2.1793e-19,200.000000102,0.8,-512.643,2734.95026983,500.0,2,0.005,300.0,1.0,-481.786563889,53.7282,300,1.0,-488.556
0.0171168,0.00333333,5.49145e-05,0.35756,1.039,-485.740271881,100,3708.55629149,-485.740271881,3.68025e-06,225.543700647,0.8,-506.752,3708.55629149,500.0,1,0.0125015,232.559478847,1.28999,-485.740271881,58.7589,300,3.8967,-482.124
1.0,0.01,0.01,,1.0,-486.393672214,100,2681.25762598,-486.393672214,3.50449e-18,100.0,0.8,-520.116,2681.25762598,500.0,2,0.01,300.0,1.0,-486.393672214,51.5213,300,1.0,-486.394
1.0,0.005,0.005,,1.0,-483.271651036,100,2603.23581412,-483.271651036,2.1793e-19,200.000000102,0.8,-511.13,2603.23581412,500.0,2,0.005,300.0,1.0,-483.271651036,51.1689,300,1.0,-484.833
0.0319539,0.00333333,0.000105479,0.513545,1.0098,-484.089036494,100,3038.21114839,-484.089036494,5.59582e-06,199.740969757,0.8,-502.963,3038.21114839,500.0,1,0.0272143,224.205488627,1.33806,-484.089036494,53.693,300,8.24431,-478.126
1.0,0.01,0.01,,1.0,-480.47162912,100,3187.32628094,-480.47162912,3.50449e-18,100.0,0.8,-515.755,3187.32628094,500.0,2,0.01,300.0,1.0,-480.47162912,56.1734,300,1.0,-480.472
1.0,0.005,0.005,,1.0,-495.87880945,100,2775.0910671,-495.87880945,2.1793e-19,200.000000102,0.8,-513.124,2775.0910671,500.0,2,0.005,300.0,1.0,-495.87880945,54.8702,300,1.0,-488.175
0.0804021,0.00333333,0.000261671,0.573915,1.02421,-492.952159542,100,3461.91589673,-492.952159542,6.07888e-06,194.140208595,0.8,-507.228,3461.91589673,500.0,1,0.0231039,209.388623543,1.43274,-492.952159542,67.7207,300,7.099,-481.962
1.0,0.01,0.01,,1.0,-481.552753077,100,2997.83632539,-481.552753077,3.50449e-18,100.0,0.8,-517.225,2997.83632539,500.0,2,0.01,300.0,1.0,-481.552753077,54.4781,300,1.0,-481.553
1.0,0.005,0.005,,1.0,-493.540375509,100,3258.46259771,-493.540375509,2.1793e-19,200.000000102,0.8,-512.771,3258.46259771,500.0,2,0.005,300.0,1.0,-493.540375509,55.9714,300,1.0,-487.547
