VarVanillaIw,VanillaAvgRet,ESSClassic,J,VarNormIw,MaxVanillaIw,AvgVanillaIw,AvgNormIw,AvgRet,MaxNormIw,BatchSize,MinNormIw,AvgDiscRet,ESSRenyi,eRenyi2,VarJ,VarRet,VarDiscRet,MinVanillaIw,AvgEpLen,Bound
7.234725e-07,4999.905264229467,99.99994277963106,4999.906,7.2348016e-11,1.0019932,1.0000012,0.01,4999.905264229467,0.010019921,100,0.009979343,4999.905264229467,99.99995231630692,1.0000005,0.09616211,0.009357829803865632,0.009357829803865632,0.9979354,500.0,4579.095
9.342999e-09,4999.936732446263,99.99999237077878,4999.937,9.342014e-13,1.0003911,1.0000226,0.010000002,4999.936732446263,0.010003685,100,0.00999812,4999.936732446263,100.0,1.0,0.07582297,0.0058099915539672805,0.0058099915539672805,0.99983466,500.0,4579.1265
,4999.922655323946,100.0,4999.923,3.5044917e-18,1.0,1.0,0.009999998,4999.922655323946,0.01,100,0.01,4999.922655323946,100.0,1.0,0.08240074,0.006860488434175637,0.006860488434175637,1.0,500.0,4579.1123
3.3353736e-11,4999.924833520799,100.00000381469766,4999.9253,3.3317554e-15,1.000017,0.99999994,0.01,4999.924833520799,0.010000171,100,0.009999872,4999.924833520799,100.0,1.0,0.06728816,0.004574588399162731,0.004574588399162731,0.9999872,500.0,4579.1147
,4999.923653309519,100.0,4999.924,3.5044917e-18,1.0,1.0,0.009999998,4999.923653309519,0.01,100,0.01,4999.923653309519,100.0,1.0,0.076373465,0.0058922042911103865,0.0058922042911103865,1.0,500.0,4579.1133
,4999.925853066503,100.0,4999.926,3.5044917e-18,1.0,1.0,0.009999998,4999.925853066503,0.01,100,0.01,4999.925853066503,100.0,1.0,0.08948659,0.008088788904757735,0.008088788904757735,1.0,500.0,4579.115
,4999.907123718493,100.0,4999.9067,3.5044917e-18,1.0,1.0,0.009999998,4999.907123718493,0.01,100,0.01,4999.907123718493,100.0,1.0,0.08570501,0.007418668315976704,0.007418668315976704,1.0,500.0,4579.096
,4999.921515224313,100.0,4999.9214,3.5044917e-18,1.0,1.0,0.009999998,4999.921515224313,0.01,100,0.01,4999.921515224313,100.0,1.0,0.07441062,0.005590003834759583,0.005590003834759583,1.0,500.0,4579.111
1.2945571e-06,4999.929323320718,99.99985889588105,4999.93,1.2938287e-10,1.0038275,1.0002801,0.010000002,4999.929323320718,0.010035463,100,0.009977027,4999.929323320718,99.99972581938579,1.0000027,0.066897504,0.004526065958351158,0.004526065958351158,0.9979822,500.0,4579.119
,4999.926177760619,100.0,4999.9263,3.5044917e-18,1.0,1.0,0.009999998,4999.926177760619,0.01,100,0.01,4999.926177760619,100.0,1.0,0.07133346,0.005140610210945542,0.005140610210945542,1.0,500.0,4579.1157
1.3763608e-07,4999.913586537932,100.0,4999.914,1.376451e-11,1.0005296,0.99996567,0.01,4999.913586537932,0.01000564,100,0.009981379,4999.913586537932,100.0,1.0,0.091445975,0.008451650268478515,0.008451650268478515,0.9981036,500.0,4579.1035
1.8638204e-08,4999.919082620952,99.99999237056632,4999.92,1.8637249e-12,1.0003011,0.9999948,0.010000002,4999.919082620952,0.010003063,100,0.009996277,4999.919082620952,99.99980926550052,1.0000019,0.09118125,0.00840063929879313,0.00840063929879313,0.9996225,500.0,4579.109
,4999.919307464781,100.0,4999.9194,3.5044917e-18,1.0,1.0,0.009999998,4999.919307464781,0.01,100,0.01,4999.919307464781,100.0,1.0,0.07060813,0.0050369342640366275,0.0050369342640366275,1.0,500.0,4579.109
2.196895e-07,4999.911127955762,99.99998855620429,4999.9116,2.1967992e-11,1.0009202,1.0000257,0.01,4999.911127955762,0.010008943,100,0.009984043,4999.911127955762,99.99997615814777,1.0000002,0.0748951,0.005667181210475508,0.005667181210475508,0.9984301,500.0,4579.101
2.1269436e-06,4999.906881694149,99.99977492592608,4999.907,2.1270809e-10,1.0013869,0.9999675,0.01,4999.906881694149,0.010014194,100,0.009916995,4999.906881694149,99.99990463265931,1.000001,0.13369754,0.018226490631333563,0.018226490631333563,0.9916672,500.0,4579.0967
0.040443238,4949.933474009125,96.04444299898802,4967.2007,4.160057e-06,1.4428678,0.98599184,0.01,4949.933474009125,0.014633669,100,0.0031612352,4949.933474009125,96.18974931016263,1.0396118,326.91458,249993.28549459012,249993.28549459012,0.31169522,495.01,4538.1367
9.0422844e-07,4999.917905704032,99.99989700393704,4999.9185,9.042245e-11,1.0009435,1.0000067,0.010000002,4999.917905704032,0.010009369,100,0.009950965,4999.917905704032,99.99996423722592,1.0000004,0.1163245,0.01373582596901381,0.01373582596901381,0.9951031,500.0,4579.108
,4999.916021774618,100.0,4999.916,3.5044917e-18,1.0,1.0,0.009999998,4999.916021774618,0.01,100,0.01,4999.916021774618,100.0,1.0,0.08014181,0.00648752600107394,0.00648752600107394,1.0,500.0,4579.1055
1.4741421e-07,4999.9190265642055,100.0,4999.9194,1.4740433e-11,1.0008402,1.0000374,0.01,4999.9190265642055,0.010008028,100,0.009991646,4999.9190265642055,99.99998807907247,1.0000001,0.06809159,0.004683633593183497,0.004683633593183497,0.99920195,500.0,4579.109
1.0179175e-06,4999.917445264334,99.99989318076291,4999.918,1.01806105e-10,1.0015901,0.999927,0.01,4999.917445264334,0.010016632,100,0.009971665,4999.917445264334,99.99992847447743,1.0000007,0.078520514,0.006236276796336366,0.006236276796336366,0.99709374,500.0,4579.1074
1.2802774e-06,4999.931263255026,99.99989701148009,4999.9316,1.28008e-10,1.0043153,1.0000799,0.009999999,4999.931263255026,0.010042351,100,0.009953523,4999.931263255026,99.99996423722592,1.0000004,0.073849685,0.005517908594844893,0.005517908594844893,0.99543184,500.0,4579.121
1.9648641e-07,4999.914712413579,99.9999580381544,4999.915,1.9648755e-11,1.0008501,0.99999547,0.010000002,4999.914712413579,0.010008546,100,0.009984475,4999.914712413579,99.99998807907247,1.0000001,0.074802935,0.0056581567672530095,0.0056581567672530095,0.998443,500.0,4579.1045
4.896788e-07,4999.923957175981,99.99996566722005,4999.925,4.8969745e-11,1.001857,0.99998504,0.01,4999.923957175981,0.01001872,100,0.009980844,4999.923957175981,99.99996423722592,1.0000004,0.087572664,0.007759785960091659,0.007759785960091659,0.99806947,500.0,4579.1143
,4999.917687987459,100.0,4999.9175,3.5044917e-18,1.0,1.0,0.009999998,4999.917687987459,0.01,100,0.01,4999.917687987459,100.0,1.0,0.084596984,0.0072309222887461545,0.0072309222887461545,1.0,500.0,4579.107
,4999.935894995401,100.0,4999.936,3.5044917e-18,1.0,1.0,0.009999998,4999.935894995401,0.01,100,0.01,4999.935894995401,100.0,1.0,0.06700725,0.004533607815470762,0.004533607815470762,1.0,500.0,4579.1255
1.4058318e-06,4999.911990986937,99.99985120068031,4999.912,1.40632e-10,1.0015364,0.99982333,0.01,4999.911990986937,0.010017133,100,0.009969671,4999.911990986937,99.99990463265931,1.000001,0.10234116,0.010605610928373085,0.010605610928373085,0.99679095,500.0,4579.1016
,4999.924636641383,100.0,4999.925,3.5044917e-18,1.0,1.0,0.009999998,4999.924636641383,0.01,100,0.01,4999.924636641383,100.0,1.0,0.083566725,0.007056722582632101,0.007056722582632101,1.0,500.0,4579.1143
5.84366e-07,4999.931290057818,99.99992371072557,4999.932,5.842926e-11,1.0023093,1.0000607,0.010000002,4999.931290057818,0.010022486,100,0.009986245,4999.931290057818,99.99977350286287,1.0000023,0.07121431,0.005121101193001397,0.005121101193001397,0.99868506,500.0,4579.121
1.1341671e-06,4999.916750127361,99.99987413295125,4999.9175,1.1338534e-10,1.0039005,1.0001417,0.01,4999.916750127361,0.010037582,100,0.009980295,4999.916750127361,99.99995231630692,1.0000005,0.07718696,0.006021969291841045,0.006021969291841045,0.998171,500.0,4579.107
3.3136565e-08,4999.92575767458,99.99999237074385,4999.9263,3.313608e-12,1.0004641,1.0000181,0.010000002,4999.92575767458,0.01000446,100,0.009994632,4999.92575767458,100.0,1.0,0.08020831,0.006497255646103492,0.006497255646103492,0.9994812,500.0,4579.1157
3.000605e-07,4999.923868935808,99.99996948291314,4999.9243,3.0004985e-11,1.0009915,1.0000159,0.01,4999.923868935808,0.010009755,100,0.009983012,4999.923868935808,99.99997615814777,1.0000002,0.082058966,0.006806171512019757,0.006806171512019757,0.9983171,500.0,4579.114
,4999.932742205044,100.0,4999.9326,3.5044917e-18,1.0,1.0,0.009999998,4999.932742205044,0.01,100,0.01,4999.932742205044,100.0,1.0,0.07423764,0.005569486409171713,0.005569486409171713,1.0,500.0,4579.122
,4999.9147443641195,100.0,4999.915,3.5044917e-18,1.0,1.0,0.009999998,4999.9147443641195,0.01,100,0.01,4999.9147443641195,100.0,1.0,0.093082555,0.008749200843278801,0.008749200843278801,1.0,500.0,4579.1045
1.4931841e-07,4999.922959254553,99.99998474023357,4999.9233,1.4933846e-11,1.0005659,0.99993587,0.01,4999.922959254553,0.010006301,100,0.009978955,4999.922959254553,100.0,1.0,0.07736789,0.006048498519845463,0.006048498519845463,0.99783146,500.0,4579.113
,4999.935627578437,100.0,4999.9355,3.5044917e-18,1.0,1.0,0.009999998,4999.935627578437,0.01,100,0.01,4999.935627578437,100.0,1.0,0.06826787,0.004708815861692533,0.004708815861692533,1.0,500.0,4579.125
,4999.935194651927,100.0,4999.935,3.5044917e-18,1.0,1.0,0.009999998,4999.935194651927,0.01,100,0.01,4999.935194651927,100.0,1.0,0.062533215,0.003949390468328932,0.003949390468328932,1.0,500.0,4579.1245
1.4897401e-09,4999.904867385231,100.00003433211135,4999.9053,1.489844e-13,1.0001622,1.000005,0.01,4999.904867385231,0.010001572,100,0.009999103,4999.904867385231,100.0,1.0,0.09848413,0.00979667000058905,0.00979667000058905,0.99991536,500.0,4579.0947
8.317198e-09,4999.92482999197,100.00001525900501,4999.9253,8.3174445e-13,1.0003215,0.99998593,0.01,4999.92482999197,0.010003355,100,0.009998161,4999.92482999197,100.0,1.0,0.078800455,0.006272414249191448,0.006272414249191448,0.9998021,500.0,4579.1147
5.188885e-07,4999.912945079601,99.99991607515706,4999.913,5.1890305e-11,1.001469,0.99998146,0.010000002,4999.912945079601,0.010014876,100,0.009979861,4999.912945079601,99.99996423722592,1.0000004,0.089960165,0.008183077745897636,0.008183077745897636,0.99796754,500.0,4579.1025
,4999.915935183393,100.0,4999.916,3.5044917e-18,1.0,1.0,0.009999998,4999.915935183393,0.01,100,0.01,4999.915935183393,100.0,1.0,0.085918926,0.0074539463766702336,0.0074539463766702336,1.0,500.0,4579.1055
7.6597495e-08,4999.925644947085,99.99999618527985,4999.9263,7.659887e-12,1.0006588,0.999994,0.01,4999.925644947085,0.010006648,100,0.009992236,4999.925644947085,100.0,1.0,0.07630823,0.005883845500591969,0.005883845500591969,0.9992176,500.0,4579.1157
1.6140668e-06,4999.935542099352,99.9998283419872,4999.936,1.6140242e-10,1.0019027,1.0000184,0.01,4999.935542099352,0.010018843,100,0.009952658,4999.935542099352,99.99989271175451,1.0000011,0.064132795,0.004159106632751342,0.004159106632751342,0.995284,500.0,4579.1255
,4999.913379886198,100.0,4999.9136,3.5044917e-18,1.0,1.0,0.009999998,4999.913379886198,0.01,100,0.01,4999.913379886198,100.0,1.0,0.08720674,0.007685425391804066,0.007685425391804066,1.0,500.0,4579.103
8.1523837e-07,4999.91843281354,99.99992370048089,4999.919,8.153621e-11,1.0018514,0.9999264,0.01,4999.91843281354,0.010019252,100,0.009971412,4999.91843281354,99.99990463265931,1.000001,0.0835049,0.00705334160487626,0.00705334160487626,0.9970678,500.0,4579.1084
4.618513e-07,4999.917538405749,99.99996948433329,4999.918,4.6179397e-11,1.0019698,1.0000625,0.01,4999.917538405749,0.010019073,100,0.00997658,4999.917538405749,99.99996423722592,1.0000004,0.080413215,0.006533855718770656,0.006533855718770656,0.99772024,500.0,4579.1074
,4999.923134054613,100.0,4999.923,3.5044917e-18,1.0,1.0,0.009999998,4999.923134054613,0.01,100,0.01,4999.923134054613,100.0,1.0,0.082644284,0.006896353977328276,0.006896353977328276,1.0,500.0,4579.1123
6.338229e-08,4999.923104327512,99.99999618525366,4999.9233,6.3381292e-12,1.0007534,0.9999871,0.01,4999.923104327512,0.010007663,100,0.009994188,4999.923104327512,99.99998807907247,1.0000001,0.07961841,0.006406254224442876,0.006406254224442876,0.9994059,500.0,4579.113
,4999.908037527157,100.0,4999.9077,3.5044917e-18,1.0,1.0,0.009999998,4999.908037527157,0.01,100,0.01,4999.908037527157,100.0,1.0,0.08670166,0.007594901800654923,0.007594901800654923,1.0,500.0,4579.097
,4999.922542086814,100.0,4999.923,3.5044917e-18,1.0,1.0,0.009999998,4999.922542086814,0.01,100,0.01,4999.922542086814,100.0,1.0,0.09025435,0.008225567884744324,0.008225567884744324,1.0,500.0,4579.1123
1.6106296e-06,4999.91598651128,99.99985503671778,4999.9165,1.610749e-10,1.0029986,0.9999659,0.01,4999.91598651128,0.010030328,100,0.009941379,4999.91598651128,99.99991655356695,1.0000008,0.09434254,0.009022542838881764,0.009022542838881764,0.99410397,500.0,4579.106
9.3215175e-07,4999.9215208967635,99.99988556175589,4999.9224,9.321023e-11,1.0022303,1.0000225,0.010000002,4999.9215208967635,0.010022078,100,0.009968374,4999.9215208967635,99.99994039539075,1.0000006,0.076291665,0.005888665466688451,0.005888665466688451,0.9968598,500.0,4579.112
1.2540339e-06,4999.928992623391,99.99988555900563,4999.929,1.2540351e-10,1.0017503,0.99999845,0.01,4999.928992623391,0.010017519,100,0.009958428,4999.928992623391,99.99992847447743,1.0000007,0.078456976,0.006226836817855657,0.006226836817855657,0.9958413,500.0,4579.1187
7.966942e-07,4999.927901838838,99.99992370455581,4999.9287,7.967233e-11,1.0032724,0.9999798,0.009999999,4999.927901838838,0.010032927,100,0.00998453,4999.927901838838,99.99994039539075,1.0000006,0.065681964,0.004356396068340171,0.004356396068340171,0.9984328,500.0,4579.118
1.4088722e-07,4999.9255719569555,99.9999618548135,4999.9263,1.4087671e-11,1.0006949,1.0000465,0.010000002,4999.9255719569555,0.010006483,100,0.0099862795,4999.9255719569555,99.99998807907247,1.0000001,0.074197315,0.005563950263549121,0.005563950263549121,0.99867445,500.0,4579.1157
6.2259573e-07,4999.925290561033,99.99992751920982,4999.926,6.2262834e-11,1.0010772,0.9999782,0.01,4999.925290561033,0.01001099,100,0.009958631,4999.925290561033,99.99997615814777,1.0000002,0.08159009,0.006739064875857702,0.006739064875857702,0.99584144,500.0,4579.115
3.5578344e-07,4999.922345999251,99.99996185318378,4999.923,3.557798e-11,1.0012468,1.0000038,0.01,4999.922345999251,0.01001243,100,0.009985362,4999.922345999251,99.99997615814777,1.0000002,0.07217583,0.005266302729267769,0.005266302729267769,0.99854004,500.0,4579.1123
3.476854e-08,4999.913306375649,100.0,4999.914,3.4768512e-12,1.0005345,0.9999908,0.01,4999.913306375649,0.010005437,100,0.009994754,4999.913306375649,100.0,1.0,0.08007396,0.00647351378611192,0.00647351378611192,0.9994662,500.0,4579.1035
,4999.91778269218,100.0,4999.918,3.5044917e-18,1.0,1.0,0.009999998,4999.91778269218,0.01,100,0.01,4999.91778269218,100.0,1.0,0.09662533,0.009436586988757276,0.009436586988757276,1.0,500.0,4579.1074
,4999.925976406905,100.0,4999.926,3.5044917e-18,1.0,1.0,0.009999998,4999.925976406905,0.01,100,0.01,4999.925976406905,100.0,1.0,0.074738905,0.005640611988349371,0.005640611988349371,1.0,500.0,4579.115
,4999.930729577949,100.0,4999.931,3.5044917e-18,1.0,1.0,0.009999998,4999.930729577949,0.01,100,0.01,4999.930729577949,100.0,1.0,0.0812935,0.006671066538761077,0.006671066538761077,1.0,500.0,4579.1206
4.3585593e-09,4999.907260386974,100.0,4999.9077,4.3578108e-13,1.000096,0.9999943,0.01,4999.907260386974,0.010001017,100,0.009996155,4999.907260386974,100.0,1.0,0.11086686,0.012415119803858862,0.012415119803858862,0.99960977,500.0,4579.097
3.452983e-07,4999.9303712885085,99.99996566907974,4999.9307,3.4526923e-11,1.0009751,1.0000392,0.01,4999.9303712885085,0.010009359,100,0.009981723,4999.9303712885085,99.99998807907247,1.0000001,0.07233158,0.005287388882579914,0.005287388882579914,0.9982114,500.0,4579.12
7.710184e-08,4999.92930401353,99.99998474067017,4999.9297,7.710519e-12,1.0005344,0.9999645,0.01,4999.92930401353,0.0100056995,100,0.009992734,4999.92930401353,100.0,1.0,0.07541113,0.005745509334737318,0.005745509334737318,0.99923784,500.0,4579.119
,4999.917826499078,100.0,4999.918,3.5044917e-18,1.0,1.0,0.009999998,4999.917826499078,0.01,100,0.01,4999.917826499078,100.0,1.0,0.077177204,0.006015825104119029,0.006015825104119029,1.0,500.0,4579.1074
,4999.91238768518,100.0,4999.912,3.5044917e-18,1.0,1.0,0.009999998,4999.91238768518,0.01,100,0.01,4999.91238768518,100.0,1.0,0.09498282,0.00911335104241968,0.00911335104241968,1.0,500.0,4579.1016
2.577392e-09,4999.923276356333,99.9999961852944,4999.924,2.5773792e-13,1.0000849,0.9999978,0.01,4999.923276356333,0.010000871,100,0.009997922,4999.923276356333,100.0,1.0,0.08170021,0.006742996960592566,0.006742996960592566,0.99978995,500.0,4579.1133
,4999.924406128886,100.0,4999.925,3.5044917e-18,1.0,1.0,0.009999998,4999.924406128886,0.01,100,0.01,4999.924406128886,100.0,1.0,0.068434685,0.004730404130717482,0.004730404130717482,1.0,500.0,4579.1143
2.8556424e-06,4999.932723797396,99.9997177247155,4999.933,2.855401e-10,1.0045443,1.0000415,0.01,4999.932723797396,0.0100450255,100,0.009950254,4999.932723797396,99.99982118638542,1.0000018,0.071464226,0.005165443707490917,0.005165443707490917,0.9950667,500.0,4579.122
,4999.914705951666,100.0,4999.9146,3.5044917e-18,1.0,1.0,0.009999998,4999.914705951666,0.01,100,0.01,4999.914705951666,100.0,1.0,0.16253823,0.02668525181537835,0.02668525181537835,1.0,500.0,4579.104
7.5001294e-06,4999.902832852071,99.99925612513006,4999.904,7.500398e-10,1.0025843,0.9999825,0.01,4999.902832852071,0.010026019,100,0.009788684,4999.902832852071,99.99969005680782,1.0000031,0.12470215,0.01604801475536171,0.01604801475536171,0.9788512,500.0,4579.093
4.5010856e-06,4999.898903017424,99.99957664491495,4999.8994,4.4995035e-10,1.0061928,1.000177,0.01,4999.898903017424,0.010060146,100,0.009958522,4999.898903017424,99.9997377402508,1.0000026,0.105795145,0.011334489297917331,0.011334489297917331,0.9960286,500.0,4579.0884
4.867779e-07,4999.920949587416,99.99995422369044,4999.9214,4.86777e-11,1.0012753,1.000001,0.01,4999.920949587416,0.010012744,100,0.009956812,4999.920949587416,99.99998807907247,1.0000001,0.08073835,0.00659289744048977,0.00659289744048977,0.99568206,500.0,4579.111
0.06410124,4949.922063642056,94.13112784949116,4974.01,6.297766e-06,1.6748612,1.0088811,0.009999999,4949.922063642056,0.016601175,100,0.0032378202,4949.922063642056,94.94333240071965,1.0532598,259.18344,249992.13488442742,249992.13488442742,0.32665756,495.01,4542.138
4.4082805e-07,4999.918327631918,99.99995803650559,4999.919,4.4086845e-11,1.0008607,0.9999562,0.01,4999.918327631918,0.010009045,100,0.009963047,4999.918327631918,99.99998807907247,1.0000001,0.09491193,0.009115761101155489,0.009115761101155489,0.996261,500.0,4579.1084
5.1325224e-09,4999.919237002094,100.0,4999.92,5.131817e-13,1.0003,1.0000023,0.010000002,4999.919237002094,0.010002977,100,0.009998072,4999.919237002094,100.0,1.0,0.07373717,0.005494976352153702,0.005494976352153702,0.99980944,500.0,4579.1094
,4999.9176850493195,100.0,4999.918,3.5044917e-18,1.0,1.0,0.009999998,4999.9176850493195,0.01,100,0.01,4999.9176850493195,100.0,1.0,0.07941277,0.006367676188467918,0.006367676188467918,1.0,500.0,4579.1074
,4999.921414192023,100.0,4999.922,3.5044917e-18,1.0,1.0,0.009999998,4999.921414192023,0.01,100,0.01,4999.921414192023,100.0,1.0,0.07140674,0.005149751250555076,0.005149751250555076,1.0,500.0,4579.1113
,4999.932070334102,100.0,4999.9316,3.5044917e-18,1.0,1.0,0.009999998,4999.932070334102,0.01,100,0.01,4999.932070334102,100.0,1.0,0.0734415,0.005450120894082752,0.005450120894082752,1.0,500.0,4579.121
,4999.9334426144,100.0,4999.9336,3.5044917e-18,1.0,1.0,0.009999998,4999.9334426144,0.01,100,0.01,4999.9334426144,100.0,1.0,0.075687975,0.005788019312498793,0.005788019312498793,1.0,500.0,4579.123
