ReturnMeanIW,Weights,EpisodesSoFar,J_sample_variance,MinIW,TimestepsSoFar,InitialReturnMin,InitialReturnMean,InitialReturnStd,StdIW,InitialBound,Bound,EmpiricalD2,EpRewMean,TimeElapsed,InitialReturnMax,Iteration,MeanIW,EpLenMean,EpThisIter,MaxIW
42.792957,[-0.374 -1.788 -2.995 -1.738 -1.511],10000,721.6496,8.864034e-06,228844,-14.516745,-4.196167e-07,6.5581207,0.8512022,36.001286,42.792957,108089.78,-108.07021757232171,881.9124603271484,17.491661,100,0.36936072,18.29,100,22.09711
106.86417,[-0.351 -1.764 -3.006 -1.724 -1.525],10100,516970.66,2.843368e-10,230526,-14.416388,5.340576e-07,6.6185017,8.31822,38.61552,106.86417,1769038600.0,-107.54870400017514,889.1136958599091,20.754698,101,0.5072362,16.82,100,639.6928
91.23296,[-0.377 -1.781 -2.975 -1.716 -1.51 ],10200,107363.89,4.582864e-14,232205,-11.464359,-9.918213e-07,4.859605,34.99251,39.56959,91.23296,4.7406906e+20,-107.81835896933022,896.380862236023,17.444357,102,5.639689,16.79,100,613.6297
87.98047,[-0.374 -1.76  -2.918 -1.785 -1.518],10300,111858.97,1.03036115e-07,233927,-14.933197,-2.670288e-07,6.5976253,4.8281927,37.861267,87.98047,3230641.2,-107.61764555685282,903.6267778873444,18.61582,103,1.0383583,17.22,100,187.7826
94.69468,[-0.394 -1.696 -2.84  -1.769 -1.514],10400,451062.62,1.7329132e-24,235754,-16.014126,9.536743e-08,6.7125874,14.664104,35.582954,94.69468,inf,-107.40764565633474,911.2574298381805,19.116404,104,1.3669165,18.27,100,897.2979
44.2771,[-0.194 -1.615 -2.735 -1.805 -1.432],10500,1721.0309,3.786128e-07,237490,-15.037287,1.7166138e-07,6.419823,0.76904607,37.600822,44.2771,52544.62,-107.90745534125067,919.4679276943207,18.41097,105,0.3127553,17.36,100,41.02783
208.12831,[-0.171 -1.586 -2.741 -1.817 -1.43 ],10600,3550563.5,3.4673369e-12,239291,-19.106607,5.531311e-07,8.079357,20.89731,35.43852,208.12831,36955990000000.0,-107.25247088225733,926.9255039691925,19.55243,106,2.3116279,18.01,100,1124.7319
101.3515,[-0.201 -1.471 -2.632 -1.796 -1.449],10700,607618.1,,241164,-16.025526,1.14440915e-07,7.03446,8.334812,34.890064,101.3515,inf,-107.76756617450694,934.9835495948792,18.204105,107,0.7041639,18.73,100,645.55255
51.777264,[-0.218 -1.476 -2.699 -1.653 -1.45 ],10800,17139.52,5.615469e-22,242865,-14.070457,-4.196167e-07,6.0529094,1.160082,38.63829,51.777264,inf,-108.02233287480482,942.549254655838,19.054611,108,0.16417496,17.01,100,96.663666
46.180637,[-0.169 -1.473 -2.763 -1.594 -1.466],10900,2347.6914,2.9376185e-10,244602,-14.774542,-1.9741058e-06,6.927275,0.92443985,37.843533,46.180637,31667480000.0,-108.00447363477609,950.1649701595306,17.921612,109,0.31396726,17.37,100,33.814026
64.77283,[-0.136 -1.415 -2.744 -1.561 -1.481],11000,37635.023,1.3003513e-07,246282,-17.970652,-1.6212464e-06,5.8924885,2.36471,39.150078,64.77283,88500180.0,-107.74779612842262,956.9290208816528,16.488647,110,0.17648946,16.8,100,388.31647
48.33239,[-0.132 -1.392 -2.78  -1.56  -1.475],11100,8226.967,2.2334512e-09,247952,-14.073158,-4.386902e-07,5.48646,6.6156125,39.492203,48.33239,6058248.5,-107.8647522908841,964.1054408550262,14.720392,111,0.784572,16.7,100,244.68097
44.545116,[-0.091 -1.38  -2.807 -1.571 -1.48 ],11200,538.3446,2.7319055e-07,249607,-13.422419,2.670288e-06,5.4741564,1.9278266,39.968163,44.545116,5966.9404,-108.15596971394235,971.6372444629669,17.810562,112,0.5600082,16.55,100,37.34431
410.9638,[-0.098 -1.424 -2.805 -1.583 -1.51 ],11300,13000108.0,3.28363e-30,251277,-10.968012,9.155273e-07,5.8018236,44.93972,39.43955,410.9638,inf,-108.00591046269238,978.5417745113373,18.88524,113,3.4321537,16.7,100,4692.4565
54.99067,[-0.087 -1.41  -2.747 -1.687 -1.563],11400,17611.195,1.2249648e-21,252977,-14.599165,-1.411438e-06,6.088208,2.823843,38.68725,54.99067,inf,-107.60072248232858,986.5943574905396,17.516317,114,0.4343543,17.0,100,197.15776
61.577656,[-0.121 -1.425 -2.695 -1.745 -1.529],11500,52786.29,1.696841e-08,254715,-13.7169285,-6.8664554e-07,7.145887,2.934345,37.122227,61.577656,5785501.0,-107.23530104742109,994.3141810894012,19.829903,115,0.56868833,17.38,100,303.29443
56.026215,[-0.122 -1.423 -2.712 -1.783 -1.525],11600,7381.1577,3.774503e-10,256459,-12.187048,-9.155273e-07,5.882357,1.0113102,37.767822,56.026215,105973735000.0,-107.92302248374385,1001.8942773342133,16.992495,116,0.16457415,17.44,100,98.24814
40.713272,[-0.116 -1.331 -2.686 -1.766 -1.503],11700,129.4615,0.18776797,258092,-13.50079,3.0517577e-07,6.1360817,0.6047608,40.21117,40.713272,1.2670784,-108.00745983286247,1009.8563756942749,15.986264,117,1.0517833,16.33,100,3.6558392
44.55677,[-0.112 -1.328 -2.678 -1.761 -1.516],11800,1462.7566,0.00054031855,259743,-13.96866,3.4332277e-07,5.648819,1.1052653,39.96811,44.55677,63.12019,-108.38827975596786,1017.7469582557678,17.409765,118,0.5255777,16.51,100,14.755334
59.74393,[-0.131 -1.327 -2.655 -1.759 -1.527],11900,31541.998,1.4590584e-17,261439,-14.912979,1.6212464e-06,6.660197,2.0085678,38.54648,59.74393,3.5806656e+19,-107.90113575924671,1025.0112888813019,18.456856,119,0.038715333,16.96,100,351.45544
321.70975,[-0.086 -1.231 -2.611 -1.787 -1.552],12000,9470647.0,,263180,-14.731577,2.670288e-07,5.6100783,23.739222,38.10934,321.70975,inf,-107.93413872474292,1032.5994193553925,17.353338,120,0.13865806,17.41,100,5196.4243
42.6246,[-0.119 -1.188 -2.476 -1.68  -1.635],12100,639.9831,0.006461653,264906,-14.722887,1.9454956e-06,5.397532,2.0152457,38.47788,42.6246,3.8010645,-108.41380994722911,1041.650339603424,18.50758,121,1.1277192,17.26,100,19.629389
53.130966,[-0.121 -1.218 -2.494 -1.69  -1.655],12200,14616.031,1.6068026e-09,266660,-15.40476,-2.8800964e-06,5.7580624,2.3352315,37.997223,53.130966,27787830.0,-108.57468409653161,1049.1440889835358,15.7537,122,0.61183995,17.54,100,81.347786
51.473465,[-0.094 -1.245 -2.54  -1.714 -1.671],12300,13519.747,5.3528426e-37,268353,-15.390524,6.4849854e-07,5.009998,2.0242867,39.322792,51.473465,inf,-108.24132951680507,1056.0508246421814,18.00241,123,0.29830188,16.93,100,81.48903
43.134495,[-0.123 -1.288 -2.509 -1.781 -1.644],12400,977.78503,4.848206e-09,270086,-13.815863,3.2424927e-07,5.708562,1.1349231,38.219707,43.134495,1906549500.0,-107.91388767657513,1063.7153165340424,18.711357,124,0.4589781,17.33,100,9.226713
44.489876,[-0.11  -1.273 -2.526 -1.751 -1.653],12500,2862.7026,3.736514e-08,271792,-11.826206,-1.7166137e-06,6.2344184,1.0440096,38.130604,44.489876,4.973833e+18,-107.24181933249521,1071.4523510932922,19.150154,125,0.19674933,17.06,100,140.1055
108.59024,[-0.149 -1.294 -2.504 -1.774 -1.638],12600,492341.34,2.7767825e-24,273564,-18.635433,1.0299683e-06,7.009969,11.917412,36.535545,108.59024,3.719783e+32,-107.42167858606992,1078.411423921585,19.796831,126,0.11499545,17.72,100,1838.4127
68.10801,[-0.121 -1.235 -2.533 -1.745 -1.656],12700,126459.34,2.5834922e-12,275287,-12.636116,5.531311e-07,5.99739,8.945975,38.08291,68.10801,7.0551157e+21,-107.84621752518419,1086.4496941566467,18.476374,127,0.09847002,17.23,100,1936.2708
44.216133,[-0.142 -1.266 -2.492 -1.763 -1.648],12800,3630.798,2.0092007e-07,277033,-15.502623,2.07901e-06,6.316128,3.4492455,37.805298,44.216133,536508.25,-108.63133056953612,1095.1536211967468,18.81392,128,0.6958266,17.46,100,63.72107
58.899925,[-0.14  -1.248 -2.517 -1.763 -1.655],12900,35407.176,9.0999765e-06,278710,-13.151527,-4.005432e-07,6.555279,2.5348299,38.665474,58.899925,11342.289,-107.31206377568806,1102.4018309116364,20.788795,129,0.9303968,16.77,100,108.60075
140.30077,[-0.141 -1.284 -2.571 -1.767 -1.666],13000,1067340.8,7.7136155e-09,280381,-14.279491,-3.4332277e-07,5.3411245,10.376184,39.352283,140.30077,9039763000.0,-107.77705228356199,1109.6725051403046,18.857811,130,0.5924333,16.71,100,1692.3643
124.837135,[-0.147 -1.269 -2.509 -1.773 -1.644],13100,777297.44,1.578192e-11,281993,-13.438162,-5.245209e-07,5.0323424,7.8172636,40.794487,124.837135,63388860000000.0,-107.55711482984185,1117.6407866477966,10.170435,131,0.34199214,16.12,100,1598.9285
53.01613,[-0.154 -1.284 -2.56  -1.806 -1.627],13200,24031.031,4.4123527e-10,283757,-15.0997715,2.002716e-07,6.391416,2.463468,37.23249,53.01613,220432170000.0,-108.11484531911654,1125.1143519878387,19.585564,132,0.64614516,17.64,100,137.42738
43.966694,[-0.211 -1.318 -2.609 -1.845 -1.644],13300,1619.9779,0.00010690337,285462,-11.9514065,1.7166137e-06,5.2241454,1.4950198,38.95464,43.966694,1848.2314,-108.62539729570803,1131.9163691997528,17.760601,133,0.51964915,17.05,100,46.26217
1354.7653,[-0.214 -1.331 -2.587 -1.849 -1.651],13400,179204820.0,1.267001e-22,287266,-12.688351,1.4686584e-06,6.1735373,123.06695,36.541527,1354.7653,1.3702237e+28,-107.6283422919954,1139.7213439941406,17.824966,134,7.969602,18.04,100,12921.38
42.04819,[-0.229 -1.388 -2.69  -1.829 -1.672],13500,3266.1716,8.16595e-05,288985,-17.305382,-4.196167e-07,7.0909166,1.9786817,37.775906,42.04819,564.7761,-107.8968513819223,1148.970308303833,19.40839,135,0.78998756,17.19,100,36.73678
43.67994,[-0.242 -1.346 -2.665 -1.838 -1.68 ],13600,5928.3687,3.3780765e-05,290760,-17.178455,-1.2016296e-06,7.5837955,1.0847075,36.42013,43.67994,32134.926,-107.46377524380352,1155.7633521556854,19.430656,136,0.4462905,17.75,100,53.98445
39.398384,[-0.216 -1.289 -2.624 -1.832 -1.657],13700,148.42563,0.1340337,292465,-14.760603,-7.9154967e-07,6.707502,0.49742478,38.16767,39.398384,1.2150761,-107.47255096538075,1163.1524732112885,19.101353,137,1.0744771,17.05,100,3.0965195
46.05774,[-0.232 -1.271 -2.616 -1.828 -1.669],13800,1309.2688,2.4030907e-13,294173,-12.976267,-4.959106e-07,6.2485714,0.772334,38.277,46.05774,14494423000000.0,-107.53866936178788,1170.9518249034882,19.87084,138,0.29013658,17.08,100,56.555206
44.81004,[-0.291 -1.305 -2.628 -1.846 -1.7  ],13900,4268.0566,5.9910937e-05,295882,-14.067638,1.7547608e-06,5.9306507,1.993717,38.492615,44.81004,14728.619,-107.61737698250694,1177.9919888973236,19.281279,139,0.66661966,17.09,100,71.8737
62.422073,[-0.286 -1.25  -2.599 -1.854 -1.71 ],14000,87724.2,1.0491555e-29,297619,-14.937639,1.8119812e-06,6.6616178,2.8557062,37.477215,62.422073,inf,-107.73129245220473,1185.4481687545776,20.252983,140,0.2514607,17.37,100,592.5988
55.863594,[-0.28  -1.245 -2.535 -1.92  -1.737],14100,49549.016,1.012648e-09,299424,-16.548761,-1.5258789e-06,7.4193664,23.09804,35.618946,55.863594,233841900.0,-107.33624985882038,1192.7942700386047,19.786922,141,3.2006307,18.05,100,264.28177
44.249634,[-0.304 -1.271 -2.571 -1.956 -1.738],14200,929.6886,1.154099e-06,301079,-13.768723,1.7356873e-06,5.570415,3.921485,39.569263,44.249634,15075.39,-107.60370460076275,1199.8020057678223,18.114576,142,1.691223,16.55,100,28.488544
99.54325,[-0.322 -1.259 -2.554 -1.979 -1.746],14300,486901.53,,302869,-14.686729,-4.959106e-07,7.3847966,7.204558,35.766285,99.54325,inf,-107.21772274464867,1207.3485243320465,20.53421,143,0.053200576,17.9,100,1587.6025
45.81784,[-0.377 -1.332 -2.566 -1.835 -1.729],14400,4755.288,4.067518e-06,304640,-15.520229,-1.1253356e-06,6.6585703,1.776409,36.803265,45.81784,36131.676,-107.5544623914975,1215.6671378612518,19.939312,144,0.46926633,17.71,100,73.613304
42.616646,[-0.373 -1.341 -2.547 -1.823 -1.733],14500,5831.114,0.0002462268,306445,-11.311409,-6.4849854e-07,6.665538,3.7378445,36.1988,42.616646,2930.9824,-107.82226885036798,1223.1494977474213,17.833582,145,1.1963639,18.05,100,39.586308
51.312866,[-0.359 -1.319 -2.52  -1.836 -1.745],14600,12895.7705,8.983669e-14,308211,-14.621389,-9.155273e-07,7.086522,2.4478958,36.68591,51.312866,1.940804e+18,-107.9071854343747,1230.4532141685486,19.367962,146,0.05049524,17.66,100,416.33823
35.196774,[-0.373 -1.383 -2.522 -1.859 -1.751],14700,835.16504,0.0043949024,310116,-16.225267,-7.6293944e-08,7.6834035,1.665255,33.872753,35.196774,5.3717475,-107.59147714507236,1238.1032783985138,18.735058,147,1.0946462,19.05,100,13.696578
41.251644,[-0.371 -1.401 -2.542 -1.871 -1.749],14800,1964.6471,5.894473e-08,311898,-15.126106,-9.536743e-08,6.9755745,1.0470895,36.754135,41.251644,3228626.2,-108.27989152600685,1245.8759961128235,20.401707,148,0.20189323,17.82,100,122.59656
47.967285,[-0.423 -1.424 -2.549 -1.854 -1.764],14900,23047.44,9.2391716e-10,313709,-11.046099,2.7656556e-06,6.208092,3.5537434,36.58387,47.967285,316283220000.0,-108.73088659205916,1253.4973394870758,16.801405,149,0.34291887,18.11,100,421.87988
101.1733,[-0.425 -1.426 -2.506 -1.872 -1.767],15000,414879.8,4.9448843e-24,315548,-19.261633,-7.4386594e-07,7.467431,12.173307,34.785553,101.1733,inf,-107.14886096112882,1260.9493944644928,20.283113,150,0.22808817,18.39,100,2717.433
37.159065,[-0.383 -1.409 -2.529 -1.822 -1.778],15100,567.9298,0.0017253124,317375,-15.5056,2.2888183e-07,8.257611,1.1310797,35.00862,37.159065,15.7273855,-107.56717408174083,1269.0751276016235,18.69799,151,0.93676484,18.27,100,15.7188835
69.71892,[-0.376 -1.412 -2.526 -1.842 -1.782],15200,161251.89,6.303489e-10,319275,-13.390001,-1.3256073e-06,7.9322085,4.8617277,33.64317,69.71892,82373670000.0,-106.9772311615232,1276.6010329723358,18.226355,152,0.621217,19.0,100,461.37717
39.353355,[-0.405 -1.423 -2.577 -1.857 -1.797],15300,2545.6724,1.4024575e-08,321077,-15.499388,-1.1253356e-06,7.050712,1.456004,36.06505,39.353355,1440778800.0,-107.99149898452781,1284.0789022445679,18.442535,153,0.65667045,18.02,100,41.80867
43.679493,[-0.415 -1.432 -2.568 -1.892 -1.789],15400,2924.168,4.1448347e-05,323095,-18.294893,1.2969971e-06,8.214975,2.3640597,31.834797,43.679493,672.1708,-107.3523386994518,1291.7553460597992,18.145885,154,0.6337961,20.18,100,24.380735
38.5429,[-0.413 -1.43  -2.54  -1.893 -1.785],15500,642.62463,0.00015366598,324937,-14.553343,7.2479247e-07,7.1346126,0.7963307,35.17014,38.5429,874.4558,-107.72360099337277,1299.4266777038574,19.421957,155,0.33313665,18.42,100,18.294622
39.932728,[-0.397 -1.418 -2.55  -1.896 -1.796],15600,688.2388,0.00034642505,326754,-12.746086,-2.670288e-06,6.63229,1.6844394,35.84208,39.932728,462.45187,-108.18813616096959,1306.47896194458,20.292742,156,0.5937012,18.17,100,14.454606
44.67341,[-0.396 -1.403 -2.56  -1.9   -1.794],15700,3825.0457,4.4230224e-09,328631,-15.904974,-1.411438e-06,7.6405144,0.9987593,34.446297,44.67341,14348320000.0,-107.7789382348614,1314.843406200409,19.150236,157,0.26305693,18.77,100,45.180264
45.588867,[-0.311 -1.381 -2.531 -1.915 -1.781],15800,4227.837,5.3587988e-05,330437,-15.816868,-1.7356873e-06,7.2963376,2.0888727,35.93939,45.588867,5651.2524,-107.88944868833214,1322.7083585262299,18.398327,158,0.5190166,18.06,100,34.562916
56.543045,[-0.312 -1.387 -2.566 -1.914 -1.787],15900,37778.816,3.8199392e-08,332170,-14.078276,1.7547608e-06,6.3145547,1.428723,37.921165,56.543045,2440615000.0,-107.42047109669387,1330.1652781963348,19.085829,159,0.29645264,17.33,100,113.06334
42.904644,[-0.329 -1.376 -2.523 -1.921 -1.793],16000,7222.3022,4.6501937e-06,333990,-14.143991,1.1062622e-06,7.3717136,1.5502483,35.138218,42.904644,29031.707,-107.23813855473398,1337.3554792404175,20.979908,160,0.5041288,18.2,100,216.34872
42.929756,[-0.316 -1.363 -2.524 -1.94  -1.791],16100,3505.266,9.463389e-08,335795,-15.580587,4.196167e-07,7.2501984,2.5499318,35.915867,42.929756,1461566.5,-107.55741442581466,1345.0467178821564,19.192146,161,0.35855868,18.05,100,129.86465
52.573265,[-0.295 -1.351 -2.545 -1.942 -1.788],16200,53407.555,5.832526e-16,337536,-12.001091,-1.14440915e-07,5.9381175,2.247093,37.77374,52.573265,2.0492361e+25,-107.95036850647571,1352.1013357639313,18.955673,162,0.2541149,17.41,100,263.621
290.787,[-0.252 -1.267 -2.506 -1.908 -1.798],16300,6697723.5,2.8964657e-16,339331,-19.178173,3.0326844e-06,7.074682,29.080112,36.4108,290.787,4.271358e+23,-107.85948736656644,1360.288642168045,19.5915,163,2.0493073,17.95,100,3471.1714
245.91179,[-0.243 -1.261 -2.55  -1.875 -1.807],16400,3978695.8,8.982144e-14,341074,-13.767626,-1.411438e-06,6.839498,23.53079,37.225533,245.91179,56999312000000.0,-107.6080661953957,1368.241447210312,18.438478,164,0.62274665,17.43,100,4316.8213
56.46888,[-0.232 -1.246 -2.506 -1.845 -1.81 ],16500,40904.734,6.7698445e-25,342784,-14.513636,7.4386594e-07,5.733625,1.8530786,38.542957,56.46888,inf,-108.29633371445851,1376.9538509845734,20.68554,165,0.26761806,17.1,100,182.0697
58.06229,[-0.23  -1.285 -2.496 -1.92  -1.81 ],16600,57627.758,4.1379905e-18,344561,-15.464073,1.1444092e-06,6.717627,2.7348647,36.712803,58.06229,2.3604177e+35,-107.59922674612564,1384.6866142749786,18.39409,166,0.73561853,17.77,100,259.5458
49.4009,[-0.244 -1.289 -2.555 -1.873 -1.813],16700,8637.046,1.8962173e-17,346342,-12.71998,2.4795531e-06,6.4676776,0.98383105,36.79236,49.4009,2.1929514e+24,-107.51901402522853,1392.9617602825165,18.898174,167,0.13161066,17.81,100,86.28464
76.76516,[-0.262 -1.338 -2.572 -1.837 -1.805],16800,126964.11,3.580108e-18,348051,-14.107426,-3.9100646e-06,5.7039576,7.3621416,38.44729,76.76516,7.5326984e+26,-108.0570861590807,1399.6476681232452,19.67473,168,0.060178798,17.09,100,1619.8341
51.279583,[-0.227 -1.3   -2.604 -1.827 -1.78 ],16900,8739.808,4.7983647e-08,349770,-14.536949,-2.07901e-06,5.595694,2.1728585,38.481693,51.279583,4025747.2,-108.05896165402618,1407.229540348053,18.454775,169,0.46620756,17.19,100,136.9654
44.765312,[-0.225 -1.276 -2.622 -1.825 -1.779],17000,1498.9612,3.757223e-09,351437,-14.393753,8.9645386e-07,5.863741,1.5427973,39.426414,44.765312,4178495500.0,-107.96852716978533,1413.8462858200073,20.559782,170,0.62070304,16.67,100,50.416264
44.89834,[-0.215 -1.246 -2.62  -1.786 -1.796],17100,2172.1287,3.506201e-05,353131,-13.649702,-1.335144e-06,5.813392,1.5318646,38.853752,44.89834,161416.12,-108.13757483764456,1420.8288395404816,17.74968,171,0.40590656,16.94,100,34.076225
46.334442,[-0.213 -1.258 -2.595 -1.799 -1.793],17200,1399.571,4.9572653e-05,354793,-13.52692,4.005432e-07,5.8023005,0.8333554,39.454082,46.334442,13592.858,-107.95236386948996,1428.2594921588898,20.474476,172,0.34768164,16.62,100,30.120161
47.17962,[-0.22  -1.23  -2.6   -1.802 -1.793],17300,5129.0005,7.1420263e-06,356513,-13.187332,-7.5340273e-07,6.214032,0.6846432,38.324833,47.17962,34464.81,-107.85203027737789,1435.8209717273712,17.784428,173,0.23045574,17.2,100,56.4448
89.385445,[-0.243 -1.213 -2.626 -1.788 -1.803],17400,138619.75,3.2126185e-10,358187,-14.347521,8.773804e-07,5.524533,5.633169,39.556328,89.385445,19967062000.0,-108.50872163939519,1443.249278306961,17.902374,174,0.13170071,16.74,100,1106.9261
101.405,[-0.262 -1.248 -2.613 -1.795 -1.81 ],17500,176447.73,3.310635e-22,359860,-11.268608,2.002716e-06,5.6079583,3.699904,39.34101,101.405,inf,-108.23790845214806,1451.1064069271088,17.486423,175,0.09574144,16.73,100,466.19708
458.7398,[-0.332 -1.332 -2.641 -1.825 -1.816],17600,19310504.0,,361589,-16.662697,4.959106e-07,7.140338,56.329773,37.63567,458.7398,inf,-107.85111558158076,1459.1306099891663,19.12754,176,0.28114298,17.29,100,12552.792
48.891224,[-0.341 -1.243 -2.658 -1.918 -1.861],17700,7480.9355,1.6367736e-08,363283,-14.57728,-5.7220458e-08,5.804536,3.121611,38.713516,48.891224,176785170.0,-107.93761396598426,1467.4950995445251,19.594494,177,1.1814836,16.94,100,135.03632
44.57374,[-0.361 -1.258 -2.685 -1.895 -1.869],17800,2535.2148,4.865234e-12,365069,-12.918283,-6.1035155e-07,6.6544223,1.6054025,36.645752,44.57374,75895456000.0,-107.88019799599006,1474.880851984024,18.64967,178,0.26485446,17.86,100,39.540905
45.766136,[-0.367 -1.213 -2.694 -1.882 -1.878],17900,3076.7825,1.6165235e-06,366782,-13.898249,1.0681152e-06,5.9330993,1.094188,38.409203,45.766136,223001.3,-107.92938674737837,1481.3237006664276,20.321255,179,0.25234318,17.13,100,114.06106
48.72558,[-0.383 -1.246 -2.696 -1.886 -1.878],18000,19565.799,1.6014563e-29,368497,-15.448765,-1.0681152e-06,6.1290326,0.92203903,38.366367,48.72558,inf,-108.01300723123579,1488.7227191925049,18.519072,180,0.19668777,17.15,100,107.53572
52.129784,[-0.391 -1.249 -2.651 -1.935 -1.889],18100,5990.5234,2.2766216e-08,370212,-13.976728,5.7220458e-08,5.752284,5.498979,38.351524,52.129784,60470896.0,-107.78777823386459,1496.1862304210663,20.742271,181,0.9880825,17.15,100,144.09439
43.76409,[-0.368 -1.243 -2.665 -1.954 -1.892],18200,2067.365,0.005648653,371925,-12.1068325,-6.008148e-07,5.0686407,1.426451,38.83592,43.76409,17.515074,-107.96136144636279,1503.3725934028625,17.362831,182,1.1446177,17.13,100,16.06332
40.27709,[-0.363 -1.232 -2.642 -1.967 -1.899],18300,522.3995,0.020104522,373665,-12.628105,-2.5367738e-06,6.649343,1.0924516,37.44779,40.27709,6.5666533,-108.09243222336855,1510.588415145874,19.929552,183,0.9542594,17.4,100,9.376925
97.730515,[-0.363 -1.231 -2.654 -1.961 -1.906],18400,690742.56,,375455,-13.43396,-1.2397766e-06,6.5107155,9.189503,36.61842,97.730515,inf,-107.49560026803056,1519.6070199012756,18.424585,184,0.051661212,17.9,100,2048.5557
80.952934,[-0.387 -1.275 -2.589 -1.96  -1.903],18500,228224.02,1.4387938e-07,377239,-19.043697,-2.6893615e-06,7.086081,6.941791,36.609394,80.952934,231407240000.0,-107.98569549807536,1529.3154382705688,18.095736,185,0.6489009,17.84,100,1115.5739
87.80876,[-0.395 -1.243 -2.584 -1.918 -1.897],18600,330055.88,6.039803e-13,379002,-15.5238,2.822876e-06,6.6928425,5.734848,36.98064,87.80876,3.1502497e+19,-107.96451259625415,1538.6098608970642,19.561438,186,0.5770375,17.63,100,539.5373
70.86174,[-0.391 -1.268 -2.643 -1.904 -1.91 ],18700,179066.97,,380788,-14.996351,-2.784729e-06,6.33387,5.3280287,36.967472,70.86174,inf,-108.3336171670654,1547.2144765853882,18.56005,187,0.05056484,17.86,100,1076.1575
164.9061,[-0.428 -1.16  -2.662 -1.844 -1.916],18800,1933298.0,,382449,-11.872622,-7.4386594e-07,6.0866256,7.7782054,39.247974,164.9061,inf,-107.77484372679294,1556.2484600543976,19.143406,188,0.12760645,16.61,100,1206.8759
77.836876,[-0.425 -1.205 -2.609 -1.929 -1.917],18900,232659.95,1.1670892e-33,384153,-11.299309,7.05719e-07,5.5639844,5.060792,38.75917,77.836876,inf,-108.07587228002838,1565.408763408661,18.491304,189,0.044906035,17.04,100,1074.6796
152.61655,[-0.402 -1.118 -2.577 -1.971 -1.908],19000,1484069.0,,385910,-15.387632,-1.9073486e-08,6.6604614,6.5313334,37.477932,152.61655,inf,-108.48793365464806,1574.6218092441559,17.26587,190,0.06304666,17.57,100,816.9375
63.067547,[-0.31  -1.038 -2.612 -1.715 -1.93 ],19100,125893.266,2.984218e-08,387559,-12.740129,-2.479553e-07,5.867502,5.2702603,39.59998,63.067547,58890640.0,-107.36932217916623,1583.3934571743011,19.004196,191,0.60968155,16.49,100,341.7672
45.68615,[-0.306 -1.037 -2.584 -1.702 -1.938],19200,7891.346,,389271,-15.234665,1.8310546e-06,6.156414,0.99888456,38.58208,45.68615,inf,-108.04887444484244,1593.021324634552,17.557068,192,0.033546835,17.12,100,145.59958
43.254456,[-0.342 -1.089 -2.566 -1.746 -1.982],19300,2157.8987,0.0047810124,390947,-14.988817,6.1035155e-07,5.6062927,8.449471,39.321724,43.254456,41.094566,-107.76052769670365,1602.1574771404266,17.989342,193,1.6957791,16.76,100,85.560524
42.447742,[-0.318 -1.082 -2.541 -1.748 -1.986],19400,2331.2124,2.5425337e-07,392712,-14.578087,-1.2111664e-06,5.960752,0.9059603,37.559143,42.447742,348233.2,-108.0264540776306,1610.9297952651978,17.010464,194,0.3996937,17.65,100,43.85836
58.43629,[-0.315 -1.059 -2.537 -1.762 -1.991],19500,18571.387,8.3089924e-11,394410,-14.647329,1.0299683e-06,5.20851,2.0454857,39.05521,58.43629,448590640000.0,-107.99730815366682,1620.173262834549,17.816242,195,0.102899924,16.98,100,383.79095
57.252945,[-0.326 -1.087 -2.526 -1.758 -1.994],19600,45503.6,1.14901956e-10,396126,-15.279804,-2.4795531e-06,5.4661264,10.651936,38.72235,57.252945,57733652.0,-108.01265531072606,1629.2164447307587,15.539372,196,1.1351932,17.16,100,325.2827
57.170452,[-0.333 -1.086 -2.507 -1.739 -1.994],19700,28428.05,2.4254772e-15,397784,-12.51383,1.8119812e-07,5.744866,1.616601,39.739895,57.170452,2.7412766e+18,-107.77108361150911,1638.2414202690125,17.320072,197,0.030198548,16.58,100,331.8763
127.581024,[-0.355 -1.106 -2.48  -1.746 -2.006],19800,473286.94,1.147674e-15,399519,-13.63722,9.536743e-08,6.426722,11.566936,37.79297,127.581024,1.159086e+19,-107.7994766042325,1646.6613597869873,18.339115,198,0.5169895,17.35,100,2106.9868
12349.246,[-0.373 -1.149 -2.486 -1.732 -2.009],19900,15233400000.0,,401226,-14.737785,-3.6239624e-07,5.826969,629.8282,38.65087,12349.246,inf,-107.83873146049082,1657.0225656032562,18.69637,199,5.4610624,17.07,100,116414.04
46.61041,[-0.351 -1.253 -2.56  -1.602 -2.044],20000,7327.094,0.00029759225,402954,-17.433573,1.335144e-07,7.16501,6.9971285,37.772278,46.61041,1745.7993,-108.005010920747,1670.67049908638,18.908043,200,1.4476805,17.28,100,145.45282
40.096596,[-0.368 -1.26  -2.559 -1.613 -2.044],20100,334.04172,0.005677035,404687,-14.235102,9.727478e-07,6.091981,1.1939931,37.93013,40.096596,40.814125,-107.58361589503507,1680.0090234279633,18.371162,201,0.9669472,17.33,100,20.749962
48.93941,[-0.368 -1.251 -2.562 -1.598 -2.042],20200,10024.002,1.8316878e-19,406373,-14.932516,1.6784668e-06,5.5591187,0.55511713,39.38993,48.93941,6.4599143e+32,-108.12629354551629,1689.2841918468475,18.861698,202,0.12833275,16.86,100,40.074505
