MaxIW,InitialReturnMax,InitialReturnMin,InitialBound,Weights,TimeElapsed,EpisodesSoFar,InitialReturnStd,ReturnMeanIW,MinIW,EpLenMean,J_sample_variance,EpRewMean,EpThisIter,EmpiricalD2,TimestepsSoFar,Iteration,InitialReturnMean,Bound,StdIW,MeanIW
4.7894654,2.3480911,-2.5432281,2507.5815,[ 0.661  0.988  0.366  1.038 -1.209],1059.3263666629791,10200,1.1602993,2697.1343,0.047635633,18.42,2254189.2,-112.924105981865,100,1.5167842,203075,102,3.6621093e-06,2697.1343,0.6010148,1.0755608
29.732082,2.3803406,-2.6454163,2513.1829,[ 0.64   0.989  0.358  1.018 -1.212],1068.6008470058441,10300,1.1231114,3255.6494,0.00037083137,18.37,52802060.0,-112.8133008658051,100,79.8884,204912,103,-4.8065185e-06,3255.6494,2.8941226,1.2947721
776.3093,3.6005096,-2.5775833,2380.1985,[ 0.618  1.005  0.376  0.983 -1.207],1077.3081212043762,10400,1.2685434,16618.89,2.9604044e-25,19.31,26451388000.0,-113.42739756089462,100,1.2660679e+23,206843,104,5.1879883e-06,16618.89,68.73053,6.963465
9936.309,2.534523,-3.0595016,2498.5618,[ 0.626  1.012  0.311  1.094 -1.24 ],1086.495505809784,10500,0.99038476,237816.61,2.2623143e-09,18.46,5613017400000.0,-112.80091758284009,100,2661396700.0,208689,105,3.2806397e-06,237816.61,961.9693,94.62531
30.470093,2.7730865,-1.9819336,2394.2678,[ 0.618  0.955  0.278  1.118 -1.235],1095.209225177765,10600,0.9534127,3015.2468,0.0014921206,19.3,52808932.0,-113.99842713878326,100,13.68726,210619,106,-8.7738035e-06,3015.2468,3.0574155,1.2585446
885.0862,2.3911057,-1.9122696,2410.9087,[ 0.662  0.95   0.258  1.107 -1.21 ],1105.8671770095825,10700,0.96399844,17514.56,1.29952065e-11,19.18,28071485000.0,-113.92945905984408,100,780766740000000.0,212537,107,1.1444092e-06,17514.56,69.69554,7.250442
20.600803,2.8588486,-2.5445251,2305.705,[ 0.622  0.97   0.341  1.054 -1.256],1116.8180451393127,10800,1.1672493,2798.8809,0.008844937,19.95,35326320.0,-114.26035864559674,100,11.408351,214532,108,-1.7547607e-05,2798.8809,2.5923927,1.2138592
962.7942,3.1264038,-2.8668594,2440.4934,[ 0.63   0.947  0.342  1.079 -1.275],1125.5707499980927,10900,1.1770837,14137.192,1.2602579e-21,18.92,18495713000.0,-113.46015837504646,100,1.4725537e+27,216424,109,8.7738035e-06,14137.192,56.068527,5.7966013
21.5447,2.9638596,-3.2167358,2400.2615,[ 0.664  1.003  0.4    1.009 -1.29 ],1136.0776028633118,11000,1.3563403,2767.5505,0.0003887933,19.16,46791110.0,-113.31918666527534,100,22.944365,218340,110,-2.9754638e-06,2767.5505,2.870392,1.1519567
64.15222,2.6890335,-2.7984543,2613.9075,[ 0.682  1.009  0.394  0.968 -1.305],1144.6150259971619,11100,1.2125592,3658.4622,1.3952119e-05,17.59,172040050.0,-111.41767913369418,100,26090.938,220099,111,1.7547608e-06,3658.4622,5.045035,1.3994391
3721.2437,2.9843216,-3.0949402,2601.3865,[ 0.687  1.052  0.379  0.948 -1.298],1154.3353786468506,11200,1.2809078,26931.127,8.383006e-09,17.7,60460843000.0,-111.71233032625337,100,61723060.0,221869,112,-1.0757446e-05,26931.127,96.40933,10.31569
372.48065,3.5530777,-3.0264206,2538.842,[ 0.705  1.11   0.4    0.973 -1.278],1164.8958857059479,11300,1.4356962,12653.8545,1.3607e-10,18.12,8861253000.0,-112.13316006593973,100,676239600000.0,223681,113,-6.2561035e-06,12653.8545,37.221687,4.969836
54.29341,2.4547195,-3.2776031,2477.0676,[ 0.728  1.09   0.439  1.069 -1.329],1176.4071662425995,11400,1.3035048,3325.6836,0.0062143803,18.57,38980772.0,-112.67187335855371,100,18.083172,225538,114,-6.790161e-06,3325.6836,2.5392418,1.3420719
221.25478,4.3754654,-2.6851501,2413.4883,[ 0.737  1.102  0.466  1.087 -1.341],1184.8019306659698,11500,1.4506099,7105.126,8.412182e-07,19.01,2744831700.0,-112.86126926934509,100,1317026.5,227439,115,-3.0517579e-06,7105.126,21.794203,2.9420304
218.23438,2.5613403,-2.7097244,2520.9978,[ 0.678  1.113  0.412  1.042 -1.361],1195.3124294281006,11600,1.3985143,5663.9854,5.147674e-17,18.24,2596725500.0,-112.20296801332553,100,3.0188477e+24,229263,116,4.272461e-06,5663.9854,20.19413,2.2455328
263.25043,2.6953735,-2.2302704,2464.4377,[ 0.703  1.096  0.362  1.134 -1.381],1205.321682214737,11700,1.0817416,10223.536,3.6178825e-22,18.71,4311916000.0,-113.03628140928603,100,1.3204646e+31,231134,117,-9.765625e-06,10223.536,26.863945,4.139824
204.4386,2.3325806,-1.8542404,2575.3733,[ 0.732  1.165  0.302  1.144 -1.375],1215.2027270793915,11800,1.0006945,5342.2847,1.14009415e-08,17.98,845687300.0,-112.66196994313248,100,195003.81,232932,118,-2.3651123e-06,5342.2847,11.286961,2.0718102
888.44104,2.6349945,-2.3229446,2535.0625,[ 0.717  1.177  0.282  1.223 -1.419],1225.5989966392517,11900,0.9602265,22900.922,4.4026213e-16,18.21,47889965000.0,-112.60001235921415,100,171860820000.0,234753,119,-3.2806397e-06,22900.922,86.97186,9.009766
2542.5671,3.270485,-2.0171204,2626.9292,[ 0.664  1.274  0.281  1.281 -1.513],1235.9414365291595,12000,1.0764378,9458.63,2.8530524e-15,17.66,6289372000.0,-112.44509464871835,100,4751241000000000.0,236519,120,-9.231568e-06,9458.63,36.60587,3.6118991
33.141834,3.426056,-1.5890808,2465.6995,[ 0.654  1.284  0.207  1.291 -1.515],1245.380436182022,12100,0.86935234,3522.48,0.003230976,18.73,93336470.0,-113.24341761342934,100,88.59024,238392,121,-9.613037e-06,3522.48,3.955851,1.4268584
4319.852,2.0623474,-1.4549942,2579.0881,[ 0.648  1.264  0.21   1.317 -1.541],1254.5666341781616,12200,0.73914075,109162.11,7.805527e-12,17.95,1179875700000.0,-112.57538367335316,100,2.7706858e+16,240187,122,3.4332274e-06,109162.11,423.82614,42.222065
482.56897,2.7054138,-2.2854843,2276.1147,[ 0.655  1.296  0.265  1.296 -1.525],1265.4104540348053,12300,0.96438813,9517.04,7.859738e-13,20.26,7563175400.0,-114.88622185258005,100,6.0603883e+16,242213,123,4.7302246e-06,9517.04,38.333534,4.1732893
43.691704,2.314705,-1.6134644,2707.8696,[ 0.648  1.313  0.204  1.299 -1.511],1276.2911369800568,12400,0.9134628,3898.5806,0.00030655463,17.12,157665090.0,-111.76503954956621,100,93.83437,243925,124,9.231568e-06,3898.5806,4.655429,1.4386094
398.89795,2.2712631,-1.6032562,2524.0776,[ 0.65   1.316  0.173  1.313 -1.523],1286.062339067459,12500,0.71651113,10408.035,3.2934863e-10,18.33,9395862000.0,-112.96407070767034,100,103262300000.0,245758,125,6.1035155e-07,10408.035,38.85257,4.108492
6.010668,2.4379807,-1.7656937,2522.2625,[ 0.611  1.269  0.185  1.289 -1.536],1296.8826749324799,12600,0.9191501,2774.4084,0.05048511,18.34,5461332.0,-112.97515284004042,100,2.3644526,247592,126,-5.264282e-06,2774.4084,0.9314037,1.0995553
161.68376,2.006363,-1.5640259,2524.2688,[ 0.601  1.261  0.19   1.283 -1.539],1305.182739496231,12700,0.8976647,5203.472,2.5381172e-05,18.32,1587610900.0,-112.89037970150494,100,8712.501,249424,127,7.400513e-06,5203.472,15.884017,2.0582204
46.78779,1.9989624,-1.6826859,2546.4033,[ 0.586  1.228  0.175  1.279 -1.545],1314.2233049869537,12800,0.80188394,3190.596,0.00026091372,18.2,56651970.0,-113.00392462588319,100,53.299015,251244,128,-1.7166138e-05,3190.596,2.9730635,1.2523005
10.338468,2.0584793,-1.9676361,2432.1345,[ 0.577  1.216  0.174  1.31  -1.549],1323.742495059967,12900,0.8030166,2918.1611,0.0013233672,19.04,15820143.0,-113.92464098693314,100,13.839376,253148,129,4.7302246e-06,2918.1611,1.6447597,1.1993004
31.455221,2.0323563,-1.6272202,2547.8823,[ 0.54   1.214  0.18   1.291 -1.557],1333.0793607234955,13000,0.7521584,3712.78,0.0006143606,18.2,63985836.0,-113.05081723196749,100,28.907646,254968,130,-5.41687e-06,3712.78,3.146324,1.4553597
102.07902,2.5463943,-1.550827,2577.1858,[ 0.537  1.214  0.204  1.277 -1.562],1341.1853103637695,13100,0.8829049,4342.773,9.5166106e-05,17.98,285514980.0,-112.73782746503913,100,273.27988,256766,131,3.2043456e-06,4342.773,6.5797515,1.6838915
3341.4194,2.514717,-2.0403824,2439.8567,[ 0.533  1.24   0.191  1.276 -1.559],1351.0386700630188,13200,0.90041184,80306.11,2.9401256e-24,18.95,634811200000.0,-113.63545576441474,100,inf,258661,132,-9.307862e-06,80306.11,328.1617,32.83627
19.3722,2.8853226,-2.1347427,2487.9878,[ 0.506  1.206  0.239  1.167 -1.57 ],1363.219934463501,13300,1.0832456,3478.2502,1.0388109e-05,18.54,52864332.0,-112.8971290443195,100,952.3965,260515,133,5.645752e-06,3478.2502,2.936081,1.3968858
33.047447,1.8690414,-1.7156906,2631.6829,[ 0.518  1.197  0.246  1.214 -1.584],1373.5626101493835,13400,0.8970914,2977.7974,0.0015547564,17.59,16681175.0,-112.15086647968478,100,8.489067,262274,134,-2.4414062e-06,2977.7974,1.5615366,1.1311576
837.402,1.8424683,-2.417839,2446.3594,[ 0.526  1.204  0.234  1.202 -1.587],1381.6558005809784,13500,0.8468262,16967.584,2.1478074e-05,18.87,23656278000.0,-113.34109889634678,100,403034.72,264161,135,-6.1798096e-06,16967.584,63.321156,6.914786
25.723331,2.2362213,-1.6855164,2561.8125,[ 0.53   1.181  0.248  1.24  -1.587],1392.862823009491,13600,0.8972097,3318.8013,0.001409565,18.07,69480880.0,-112.73219066617395,100,85.03771,265968,136,6.8664554e-07,3318.8013,3.2610178,1.2946374
5271.2285,2.7132568,-1.9939041,2426.085,[ 0.53   1.183  0.227  1.263 -1.541],1401.0988883972168,13700,0.93112844,125858.4,9.871016e-14,19.05,1539970400000.0,-113.69875401565395,100,2.004483e+22,267873,137,1.6784668e-06,125858.4,514.3612,51.65264
4694.507,3.1782303,-1.4896927,2511.3647,[ 0.584  1.146  0.266  1.359 -1.535],1413.2074122428894,13800,0.8689191,111185.82,5.3121357e-12,18.44,1200181100000.0,-113.22456651109252,100,639945300000000.0,269717,138,-1.8310546e-06,111185.82,447.7332,43.86872
1380.0587,3.3038712,-2.4948502,2547.9016,[ 0.62   1.145  0.321  1.426 -1.514],1423.3741402626038,13900,1.0752412,31250.93,7.3052214e-13,18.19,90871610000.0,-113.02956141294096,100,1.8776437e+16,271536,139,-1.2969971e-06,31250.93,118.63305,12.229005
17.36917,2.7421722,-2.1553955,2221.8604,[ 0.588  1.147  0.381  1.464 -1.528],1434.2416882514954,14000,0.9560758,2469.6846,0.04756146,20.75,13714260.0,-115.47336734324652,100,2.9352243,273611,140,-1.2207031e-06,2469.6846,1.6821898,1.1107337
84.918205,3.4961014,-3.0945282,2315.6455,[ 0.584  1.161  0.389  1.478 -1.503],1444.8281157016754,14100,1.1407049,3381.3574,0.00023953864,19.93,147912850.0,-114.63200339044668,100,512.58997,275604,141,-1.04522705e-05,3381.3574,5.293392,1.4578835
79.38289,2.8883057,-2.7397385,2293.6365,[ 0.567  1.141  0.383  1.508 -1.502],1454.6057341098785,14200,1.0905559,3620.049,0.00015090306,20.16,188001870.0,-115.09847876481507,100,173.0023,277620,142,2.0599366e-06,3620.049,6.068538,1.5749409
160.92468,2.63974,-2.378708,2487.9192,[ 0.573  1.175  0.385  1.516 -1.507],1465.3237025737762,14300,1.0207884,5423.5493,5.82644e-06,18.6,1536367700.0,-113.33290632323046,100,1997.7222,279480,143,7.6293945e-06,5423.5493,15.803668,2.1781266
61.40175,2.454956,-2.4039917,2493.1855,[ 0.58   1.207  0.4    1.534 -1.525],1475.606586933136,14400,0.98382634,4376.8555,6.757972e-11,18.56,297585700.0,-113.29159086315906,100,909744000000.0,281336,144,-2.1362305e-06,4376.8555,6.941395,1.7539775
8.932854,2.783722,-2.765625,2258.279,[ 0.574  1.202  0.384  1.623 -1.538],1485.913194179535,14500,0.9443083,2513.8464,0.022183124,20.44,6190648.0,-115.21205242623756,100,3.0403473,283380,145,-3.890991e-06,2513.8464,1.1064674,1.1126213
1065.8481,2.8437042,-2.578659,2416.1597,[ 0.576  1.194  0.379  1.639 -1.554],1495.3348999023438,14600,1.0238668,27835.04,1.2384325e-07,19.16,62085026000.0,-114.02083192233056,100,51495060.0,285296,146,1.3656616e-05,27835.04,104.16264,11.476955
966.4085,2.0194855,-2.294716,2488.891,[ 0.594  1.23   0.372  1.608 -1.562],1507.1416959762573,14700,0.84826386,22222.734,1.0338409e-27,18.59,46579995000.0,-113.30058394089728,100,6.2238424e+35,287155,147,9.918213e-07,22222.734,87.19943,8.908711
681.8534,2.6308975,-2.353424,2555.035,[ 0.58   1.312  0.336  1.672 -1.571],1517.9083919525146,14800,1.0412556,14449.259,1.2517283e-06,18.11,16185764000.0,-112.7839443408712,100,6665828.0,288966,148,1.2969971e-06,14449.259,49.879715,5.6482773
23.031837,2.5148468,-2.108078,2407.0679,[ 0.583  1.319  0.374  1.639 -1.564],1529.128054857254,14900,0.9628208,2953.3652,0.0042250734,19.19,32191326.0,-113.82185647097523,100,11.049712,290885,149,4.9591063e-06,2953.3652,2.3787367,1.226209
234.04301,2.904335,-2.1593018,2384.4475,[ 0.569  1.307  0.374  1.654 -1.557],1538.4827229976654,15000,0.9100881,8998.64,7.667082e-07,19.39,3269410300.0,-114.16525495043264,100,216094.62,292824,150,7.781982e-06,8998.64,24.07759,3.7686107
160.52501,2.5664673,-2.951149,2270.8064,[ 0.558  1.359  0.38   1.669 -1.56 ],1549.2411768436432,15100,1.0348091,5065.7617,0.0002470564,20.31,1218902300.0,-115.00185108724521,100,858.1552,294855,151,-6.408691e-06,5065.7617,15.525235,2.2229974
78.16879,2.3881302,-2.4771729,2434.2583,[ 0.554  1.353  0.403  1.701 -1.593],1559.7148745059967,15200,0.9708487,3129.0508,7.6672426e-05,19.02,251369490.0,-113.873029176809,100,1996.7881,296757,152,-2.670288e-06,3129.0508,6.532309,1.2846649
99.452286,2.2460175,-2.0256424,2422.48,[ 0.53   1.353  0.373  1.723 -1.591],1568.2189631462097,15300,0.9481127,4159.7915,7.6642124e-08,19.12,607183900.0,-114.04761413332069,100,83409180.0,298669,153,-5.1116945e-06,4159.7915,10.150651,1.7165177
4369.9062,2.963623,-2.638115,2473.1396,[ 0.564  1.334  0.396  1.791 -1.576],1578.3595235347748,15400,0.93063986,86688.48,2.2241657e-10,18.7,727176600000.0,-113.37474983572648,100,2976901000000.0,300539,154,4.043579e-06,86688.48,346.95856,34.91007
18999.574,2.571518,-2.390358,2490.6157,[ 0.538  1.345  0.422  1.715 -1.575],1588.4753279685974,15500,0.9357352,40887.402,6.347526e-10,18.57,161439880000.0,-113.21880504274382,100,136689860000.0,302396,155,7.6293945e-06,40887.402,182.4705,16.382166
820.2206,2.8501892,-2.392685,2378.7593,[ 0.572  1.35   0.475  1.754 -1.574],1600.7484986782074,15600,1.0581177,10074.514,2.4266105e-06,19.45,4502023700.0,-114.3073584119927,100,4363.7046,304341,156,-3.0517579e-06,10074.514,28.528389,4.221283
8524.529,2.5374298,-2.5932312,2485.172,[ 0.604  1.317  0.475  1.791 -1.594],1611.2653353214264,15700,1.0436144,90109.1,3.5594372e-10,18.65,786378200000.0,-113.56144720905954,100,2916520200.0,306206,157,3.4332274e-06,90109.1,359.0826,36.182083
2.6948013,2.4343643,-2.4239197,2385.178,[ 0.596  1.357  0.514  1.784 -1.617],1622.2140655517578,15800,0.9430249,2476.2905,0.14515884,19.38,1285630.9,-114.13265891297574,100,1.3433352,308144,158,-6.6375733e-06,2476.2905,0.4785584,1.0382352
30.207626,2.762329,-2.8729782,2323.6694,[ 0.594  1.365  0.513  1.781 -1.617],1629.9953262805939,15900,1.0766745,2970.865,7.781963e-05,19.81,27689120.0,-114.19367061585069,100,12.3122425,310125,159,1.4495849e-05,2970.865,2.2904904,1.2768257
34.567764,2.082405,-2.0688705,2377.459,[ 0.614  1.373  0.525  1.793 -1.657],1640.2765910625458,16000,1.065487,3807.873,7.858166e-07,19.4,130018456.0,-113.90830986425324,100,43766.44,312065,160,-5.340576e-07,3807.873,4.813988,1.6007615
148.66545,3.4014893,-2.7959824,2355.702,[ 0.604  1.349  0.524  1.748 -1.669],1651.576392173767,16100,1.1389351,3426.9934,3.2119893e-05,19.58,183547060.0,-114.13299080312336,100,10107.228,314023,161,3.890991e-06,3426.9934,5.798028,1.4535378
17.713514,1.9106445,-2.6999664,2384.0608,[ 0.615  1.328  0.544  1.765 -1.674],1661.0943522453308,16200,1.0286322,3224.612,0.0016732918,19.34,29552470.0,-113.81667340833187,100,14.775966,315957,162,-4.8065185e-06,3224.612,2.2889543,1.3516952
236.06845,2.5139236,-2.6545258,2263.9924,[ 0.616  1.336  0.562  1.783 -1.676],1671.5331897735596,16300,1.029415,5300.154,0.00062606065,20.29,1362835300.0,-114.51068996658752,100,2373.5393,317986,163,1.7547608e-06,5300.154,16.36713,2.3380578
1355.7363,2.3684158,-3.4010086,2370.6846,[ 0.61   1.332  0.584  1.757 -1.685],1681.7915740013123,16400,1.1765454,21916.713,1.5096706e-12,19.42,40384328000.0,-113.73257028628504,100,7.7441704e+20,319928,164,-3.4332274e-06,21916.713,85.67354,9.22037
11.969763,1.6280594,-2.321762,2363.3486,[ 0.587  1.329  0.608  1.855 -1.675],1693.5850367546082,16500,1.0182321,2842.9368,0.0016881309,19.53,10591710.0,-114.12119313860771,100,5.716592,321881,165,-4.577637e-06,2842.9368,1.3825698,1.2023011
18.390701,1.6585236,-3.0725174,2221.377,[ 0.592  1.337  0.605  1.885 -1.678],1704.3493077754974,16600,0.9534586,2608.0642,0.004472338,20.71,22931800.0,-115.18465312192316,100,9.09349,323952,166,3.6621093e-06,2608.0642,2.1628711,1.17438
3037.3933,2.340561,-2.9898605,2341.36,[ 0.569  1.338  0.589  1.87  -1.673],1714.229638338089,16700,1.1379689,33708.52,2.4232089e-17,19.71,103632860000.0,-114.34810154732321,100,2.9145189e+16,325923,167,1.1444092e-06,33708.52,138.3493,14.35963
145.46162,2.8685074,-3.049965,2305.9084,[ 0.572  1.399  0.567  1.891 -1.703],1727.0587847232819,16800,1.0691214,5177.127,2.2792156e-06,20.01,974799040.0,-114.69014907304665,100,19124.072,327924,168,3.6621093e-06,5177.127,13.693918,2.2370214
1028.8263,2.5399246,-2.5834503,2440.0876,[ 0.576  1.405  0.554  1.935 -1.719],1736.5446290969849,16900,1.1185536,26362.46,2.0643279e-06,18.97,59588860000.0,-113.81184765172493,100,3000394.5,329821,169,-8.239746e-06,26362.46,100.69954,10.772372
2.0384707,2.2421875,-2.118164,2387.3735,[ 0.586  1.421  0.533  1.903 -1.722],1747.075008392334,17000,0.9721329,2486.3347,0.3800916,19.37,483176.16,-114.161860954702,100,1.0932041,331758,170,-5.4931643e-06,2486.3347,0.2922373,1.0412719
9.0666895,2.5814438,-2.3803177,2341.1243,[ 0.569  1.426  0.532  1.9   -1.724],1755.6654343605042,17100,1.0786335,2751.6797,0.004318589,19.69,12837878.0,-114.19979211143999,100,7.5816994,333727,171,1.9073486e-06,2751.6797,1.5395619,1.1746289
20.86978,3.2673721,-2.7597198,2336.2664,[ 0.569  1.42   0.518  1.88  -1.725],1764.6498095989227,17200,1.164597,2714.886,0.0019319127,19.76,22379212.0,-114.44852071673945,100,6.8402953,335703,172,-5.9509275e-06,2714.886,2.0292027,1.1615994
6.0124965,2.6998901,-3.124054,2409.4841,[ 0.559  1.424  0.508  1.904 -1.744],1773.9149551391602,17300,1.1921724,2599.8765,0.06724994,19.16,5149491.5,-113.72559997341456,100,2.322547,337619,173,-8.392334e-07,2599.8765,0.9475826,1.0788832
26.72609,2.420662,-2.4504623,2462.9087,[ 0.566  1.429  0.509  1.891 -1.746],1783.4660351276398,17400,1.0859396,3528.354,0.0013081379,18.73,55283748.0,-113.14068719835008,100,70.271835,339492,174,-4.272461e-06,3528.354,3.027362,1.4316441
3.7989461,2.2183151,-2.490242,2462.7886,[ 0.559  1.438  0.489  1.893 -1.751],1792.6505105495453,17500,0.94111717,2577.4128,0.116568774,18.75,1600467.8,-113.26298523062353,100,1.3962435,341367,175,3.0517577e-07,2577.4128,0.51700884,1.0463841
112.50114,2.9497452,-2.40596,2410.8823,[ 0.549  1.435  0.491  1.887 -1.759],1801.026347398758,17600,1.0464112,5295.293,9.1270834e-08,19.15,644791230.0,-113.73874174470622,100,4481325.0,343282,176,-6.5612794e-06,5295.293,10.541412,2.193663
63.902878,2.1494904,-2.6037903,2309.086,[ 0.553  1.433  0.466  1.925 -1.776],1812.4820172786713,17700,0.9133191,3829.0586,1.4637565e-06,19.99,225962320.0,-114.6933988680319,100,84765.72,345281,177,-9.536743e-06,3829.0586,6.5448008,1.6565645
182.37009,3.532463,-2.1456375,2477.7588,[ 0.561  1.454  0.453  1.906 -1.777],1822.5223989486694,17800,1.0391626,6079.858,0.00012859848,18.67,1932497200.0,-113.37890678311061,100,52607.47,347148,178,1.2207031e-06,6079.858,17.86643,2.449145
1554.9495,1.9341125,-2.3716736,2380.31,[ 0.548  1.431  0.465  1.888 -1.785],1833.0722630023956,17900,0.92769635,21766.605,1.1950996e-09,19.39,42902327000.0,-113.96914642198828,100,826002.75,349087,179,-9.07898e-06,21766.605,88.07842,9.098166
183.93352,2.6841736,-2.6428528,2296.613,[ 0.551  1.449  0.492  1.88  -1.792],1844.3881072998047,18000,1.0424535,4689.4707,2.0037815e-07,20.07,956447600.0,-114.65343063715092,100,3660.1257,351094,180,-4.577637e-06,4689.4707,13.599305,2.035871
238.67491,2.7832947,-2.5814972,2491.189,[ 0.566  1.462  0.514  1.891 -1.776],1853.8480384349823,18100,0.98982763,7137.7393,3.7362504e-08,18.57,3388293600.0,-113.27520031478726,100,1806845.1,352951,181,-2.0599366e-06,7137.7393,23.506226,2.8613088
38863.21,2.7720337,-2.2372131,2431.568,[ 0.581  1.5    0.517  1.894 -1.786],1863.875051498413,18200,0.93007785,679991.75,6.1522884e-11,19.01,45955496000000.0,-113.6835570675204,100,118642610000000.0,354852,182,-4.9591063e-06,679991.75,2836.147,277.21765
123.76766,3.2314682,-2.776619,2400.8547,[ 0.607  1.504  0.483  1.928 -1.78 ],1872.1867504119873,18300,1.0349424,4443.6675,4.430052e-05,19.25,274889860.0,-113.95970051867424,100,2338.607,356777,183,-8.31604e-06,4443.6675,6.9580474,1.8466318
43.260628,2.675415,-1.7300186,2529.971,[ 0.608  1.505  0.459  1.949 -1.778],1881.4905993938446,18400,0.9178155,3384.285,0.00063202507,18.28,79262960.0,-112.90032703401437,100,171.8072,358605,184,-3.7384034e-06,3384.285,3.5241096,1.3375596
753.47925,2.4796295,-2.2380676,2504.632,[ 0.613  1.5    0.437  1.96  -1.78 ],1889.4642162322998,18500,1.0608534,11070.9375,1.4479791e-11,18.47,9679651000.0,-113.13079141161255,100,275495440000000.0,360452,185,8.392334e-07,11070.9375,39.60412,4.41501
18.590652,2.225502,-1.9442291,2356.35,[ 0.619  1.472  0.466  1.99  -1.785],1899.829330921173,18600,0.91538334,3012.6165,0.012837768,19.61,26893252.0,-114.36730798887186,100,13.498465,362413,186,-1.1444092e-06,3012.6165,2.2137375,1.2775313
32.228626,2.6414032,-3.058693,2434.799,[ 0.62   1.457  0.457  1.993 -1.79 ],1908.6636481285095,18700,0.99298745,3049.5928,0.0025077604,19.02,71318960.0,-113.92819793313122,100,62.518887,364315,187,1.15966795e-05,3049.5928,3.5008357,1.2504963
217.46432,2.3469543,-2.2034225,2356.9214,[ 0.636  1.459  0.466  1.966 -1.795],1918.7071936130524,18800,0.9408572,4768.949,7.128678e-24,19.62,1503551100.0,-114.44655890367937,100,2.0679372e+34,366277,188,4.4250487e-06,4768.949,16.437263,2.0193503
420.43115,2.626587,-2.7830887,2233.0657,[ 0.609  1.453  0.529  1.97  -1.803],1927.6214818954468,18900,1.117075,9811.674,3.9700515e-10,20.65,8492108000.0,-115.3834482354984,100,1570506300000.0,368342,189,3.5858154e-06,9811.674,41.387856,4.3874707
86.776886,2.4285812,-1.91539,2503.0222,[ 0.618  1.476  0.52   1.91  -1.835],1939.175477027893,19000,1.022351,6475.5435,2.3441141e-06,18.48,653343550.0,-113.14784487949466,100,3002.7087,370190,190,-2.2888185e-06,6475.5435,10.288161,2.5819457
142.97882,1.7884445,-2.1815033,2470.459,[ 0.613  1.472  0.536  1.943 -1.838],1949.7597851753235,19100,0.9686335,5199.0723,1.7968618e-07,18.69,1189020500.0,-113.17685734528084,100,380624.47,372059,191,1.0681152e-06,5199.0723,14.076953,2.10031
2425.6936,2.1496964,-2.556343,2404.9011,[ 0.644  1.488  0.53   1.963 -1.825],1960.1172523498535,19200,0.9642374,29564.477,4.3681587e-24,19.2,86579315000.0,-113.79355645634392,100,5.12689e+32,373979,192,3.5095215e-06,29564.477,123.365005,12.252369
72.91124,2.6245499,-3.2422256,2393.7966,[ 0.65   1.545  0.561  1.94  -1.826],1970.9000465869904,19300,1.0595956,4773.243,2.6210805e-06,19.26,195406400.0,-113.70308097460668,100,1825.0016,375905,193,-6.1035157e-06,4773.243,5.855866,1.9924169
70.17896,2.2177734,-2.581726,2446.405,[ 0.647  1.544  0.535  1.947 -1.825],1980.3172163963318,19400,1.0519298,3330.9646,0.001894885,18.87,190561200.0,-113.35809870359385,100,443.8007,377792,194,-1.9836425e-06,3330.9646,5.673135,1.3602242
18.005388,2.3996506,-2.2440948,2373.8894,[ 0.632  1.569  0.529  1.934 -1.828],1990.098512172699,19500,1.103929,2778.0193,0.0006018714,19.45,33465244.0,-114.07966786850169,100,30.707102,379737,195,-4.577637e-06,2778.0193,2.457723,1.168551
39.102432,2.3785553,-1.9730911,2370.8591,[ 0.638  1.558  0.528  1.957 -1.832],1999.609806060791,19600,1.002077,3229.3074,0.0008975776,19.45,56679268.0,-113.9404729851764,100,34.16145,381682,196,-1.6784668e-06,3229.3074,3.1931326,1.3614826
3.4944963,3.3367233,-1.8353882,2462.5657,[ 0.628  1.544  0.523  1.961 -1.824],2009.0121765136719,19700,1.012361,2536.198,0.2953878,18.74,1568987.8,-113.17911566241503,100,1.21601,383556,197,1.0681152e-06,2536.198,0.5092215,1.0298572
185.34332,2.628624,-2.8611374,2420.0586,[ 0.619  1.551  0.52   1.968 -1.827],2017.3699369430542,19800,0.9722903,4870.24,0.0014539218,19.04,497075680.0,-113.3811082955771,100,303.96542,385460,198,-3.5858154e-06,4870.24,9.302796,2.0083077
4.8692026,2.2978058,-2.4366608,2393.805,[ 0.621  1.543  0.531  2.    -1.828],2026.9146497249603,19900,1.043799,2726.98,0.027031083,19.28,4162970.2,-113.83666933875867,100,2.052152,387388,199,-2.8991699e-06,2726.98,0.856392,1.1386484
41.538418,2.5400772,-2.0732117,2408.6313,[ 0.646  1.539  0.536  2.011 -1.839],2036.231686592102,20000,0.97627914,3049.5925,0.0035119741,19.16,56065260.0,-113.67389599427092,100,39.38599,389304,200,1.1901855e-05,3049.5925,3.1168947,1.2655795
375.7235,2.3828583,-2.3470383,2390.4172,[ 0.657  1.531  0.553  1.998 -1.844],2046.734839439392,20100,1.078262,7950.206,2.7502482e-13,19.31,5526434300.0,-113.89037553418558,100,3.906132e+22,391235,201,-3.8146973e-07,7950.206,31.086435,3.3176112
414.54858,2.3165054,-2.7130585,2451.1868,[ 0.649  1.521  0.606  1.992 -1.856],2057.534927845001,20200,0.9960037,11279.797,1.523911e-11,18.82,7710807600.0,-113.25883716737297,100,20473220000.0,393117,202,6.713867e-06,11279.797,35.930992,4.59186
