InitialReturnStd,Weights,J_sample_variance,Iteration,ReturnMeanIW,TimestepsSoFar,MeanIW,MinIW,StdIW,TimeElapsed,MaxIW,EpisodesSoFar,InitialReturnMax,EpThisIter,EpRewMean,EpLenMean,InitialReturnMean,EmpiricalD2,InitialBound,Bound,InitialReturnMin
1.5557803,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4449012,105,-2.257141,2343955,1.0,1.0,,4629.421285152435,1.0,10500,3.64001,100,-121.80547987193691,298.18,4.3392183e-07,1.0,-12.307522,-12.307522,-3.024898
1.7280945,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0164752,106,-2.6335974,2373915,1.0,1.0,,4690.1770758628845,1.0,10600,4.231011,100,-116.35506153963699,299.6,2.1457672e-07,1.0,-12.683975,-12.683975,-2.942052
1.653015,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.760059,107,-2.0762186,2401748,1.0,1.0,,4748.25298500061,1.0,10700,4.092453,100,-125.8507852434691,278.33,-2.1457672e-07,1.0,-12.126597,-12.126597,-3.1385531
1.6249303,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6670682,108,-2.8820927,2434505,1.0,1.0,,4814.529792308807,1.0,10800,3.7652526,100,-114.7596690692214,327.57,-1.14440915e-07,1.0,-12.932471,-12.932471,-3.072741
1.543851,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4075515,109,-2.8345664,2464472,1.0,1.0,,4875.740368127823,1.0,10900,3.5925293,100,-118.11172036302091,299.67,-6.67572e-07,1.0,-12.884944,-12.884944,-2.9936137
1.6779714,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.844028,110,-2.087436,2492465,1.0,1.0,,4932.549983739853,1.0,11000,3.7222848,100,-120.7842897229987,279.93,-2.6226044e-07,1.0,-12.1378565,-12.1378565,-3.3357115
1.6106927,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6205363,111,-2.4247022,2522127,1.0,1.0,,4992.625598907471,1.0,11100,4.532504,100,-122.56864431582395,296.62,4.7683715e-09,1.0,-12.4750805,-12.4750805,-2.6823812
1.5456556,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4131837,112,-2.1355608,2550152,1.0,1.0,,5050.057096242905,1.0,11200,3.8336086,100,-122.99980200652278,280.25,2.0980835e-07,1.0,-12.185939,-12.185939,-2.878356
1.6067886,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6078482,113,-2.6313853,2581556,1.0,1.0,,5114.576591491699,1.0,11300,3.190977,100,-120.10639779702603,314.04,5.7220458e-08,1.0,-12.681812,-12.681812,-3.3959112
1.7269822,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0125933,114,-1.8066763,2608347,1.0,1.0,,5169.000356435776,1.0,11400,4.33201,100,-122.24304911382409,267.91,4.959106e-07,1.0,-11.857054,-11.857054,-3.1778474
1.6677493,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.8094826,115,-2.0862277,2636556,1.0,1.0,,5226.614452362061,1.0,11500,3.7452908,100,-124.37482911366578,282.09,-1.5258789e-07,1.0,-12.136615,-12.136615,-3.364883
1.583256,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.5320196,116,-2.4980202,2665574,1.0,1.0,,5285.601044416428,1.0,11600,4.0020714,100,-117.20481958391883,290.18,-3.671646e-07,1.0,-12.548398,-12.548398,-2.924676
1.7170725,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.978119,117,-2.0534303,2694723,1.0,1.0,,5343.915327548981,1.0,11700,3.5787592,100,-123.34604480930835,291.49,3.3140182e-07,1.0,-12.103809,-12.103809,-3.4524584
1.4939353,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.2543864,118,-2.1863096,2723343,1.0,1.0,,5401.631242990494,1.0,11800,3.59975,100,-120.01868252431306,286.2,-3.671646e-07,1.0,-12.2366905,-12.2366905,-2.934062
1.5568885,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4483857,119,-2.0217016,2751368,1.0,1.0,,5458.52397274971,1.0,11900,3.6709332,100,-122.83102012074087,280.25,2.8610229e-08,1.0,-12.072099,-12.072099,-3.0125313
1.5214312,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.338134,120,-1.9069326,2778919,1.0,1.0,,5516.56680393219,1.0,12000,3.4338918,100,-122.30036626913191,275.51,-3.5762787e-07,1.0,-11.957317,-11.957317,-3.104279
1.6457881,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7359784,121,-2.8517811,2809699,1.0,1.0,,5577.9115171432495,1.0,12100,3.6902156,100,-116.61955302214841,307.8,1.1920929e-07,1.0,-12.902159,-12.902159,-2.952046
1.7852532,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.2193222,122,-2.228699,2838694,1.0,1.0,,5637.263958930969,1.0,12200,3.620729,100,-121.02855353356136,289.95,1.6212464e-07,1.0,-12.279078,-12.279078,-3.034186
1.6370257,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7069225,123,-3.2019024,2871355,1.0,1.0,,5703.21276140213,1.0,12300,4.338855,100,-117.18737826862802,326.61,-1.4781952e-07,1.0,-13.25228,-13.25228,-2.7311368
1.6334653,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6951602,124,-2.343119,2900597,1.0,1.0,,5763.202471733093,1.0,12400,3.7681217,100,-123.19230655821528,292.42,-1.001358e-07,1.0,-12.393497,-12.393497,-3.2165437
1.4303449,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.0665522,125,-2.6420336,2930050,1.0,1.0,,5823.082647562027,1.0,12500,3.6794562,100,-116.60329888764483,294.53,3.2901764e-07,1.0,-12.692411,-12.692411,-2.9659567
1.4789152,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.209283,126,-2.0443833,2957416,1.0,1.0,,5878.628623247147,1.0,12600,3.0237207,100,-118.52528442780508,273.66,5.722046e-07,1.0,-12.094761,-12.094761,-3.1734009
1.6561887,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7706678,127,-2.8606374,2989001,1.0,1.0,,5942.054480552673,1.0,12700,3.8105717,100,-116.24950327950657,315.85,-4.6253206e-07,1.0,-12.911022,-12.911022,-2.9396048
1.7458048,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0786207,128,-2.663829,3019879,1.0,1.0,,6004.713367700577,1.0,12800,4.9092293,100,-117.99328139889062,308.78,-6.67572e-07,1.0,-12.714207,-12.714207,-2.7989411
1.6270671,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.674088,129,-2.665851,3050411,1.0,1.0,,6066.139533996582,1.0,12900,3.9282742,100,-119.21389001867787,305.32,-2.1457672e-07,1.0,-12.716232,-12.716232,-3.1720982
1.7159216,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.9741278,130,-2.4637647,3081134,1.0,1.0,,6129.039372444153,1.0,13000,4.248485,100,-125.35265232734888,307.23,-1.2397766e-07,1.0,-12.514143,-12.514143,-3.2782001
1.6296238,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.682499,131,-1.9118857,3107942,1.0,1.0,,6181.773125171661,1.0,13100,3.9133635,100,-127.25188794719506,268.08,-1.335144e-07,1.0,-11.962265,-11.962265,-2.967906
1.7011335,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.923086,132,-2.2681518,3136661,1.0,1.0,,6240.312258720398,1.0,13200,3.8203459,100,-121.4074012622832,287.19,-7.6293944e-08,1.0,-12.318531,-12.318531,-3.209218
1.5661172,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4774978,133,-2.4594638,3166520,1.0,1.0,,6301.498829126358,1.0,13300,4.308352,100,-119.51460015417437,298.59,4.529953e-07,1.0,-12.509842,-12.509842,-3.0886497
1.594762,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.568955,134,-2.0425594,3193796,1.0,1.0,,6356.74991440773,1.0,13400,4.576281,100,-121.12481097319362,272.76,-3.1232832e-07,1.0,-12.092981,-12.092981,-3.0421743
1.5999886,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.5858219,135,-2.0403178,3222557,1.0,1.0,,6416.898558855057,1.0,13500,3.3992014,100,-116.96098860113028,287.61,6.842613e-07,1.0,-12.090695,-12.090695,-3.2858176
1.7544949,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.1093457,136,-2.0280228,3250914,1.0,1.0,,6473.507743835449,1.0,13600,4.3743935,100,-118.87710549172023,283.57,6.580353e-07,1.0,-12.078406,-12.078406,-3.24832
1.6642952,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7978568,137,-2.5089622,3282336,1.0,1.0,,6538.2512402534485,1.0,13700,3.3321757,100,-117.65510423293549,314.22,3.5047532e-07,1.0,-12.559351,-12.559351,-3.279285
1.7314032,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0280373,138,-2.410703,3312538,1.0,1.0,,6599.570726156235,1.0,13800,3.5702672,100,-118.34681418430422,302.02,3.6239624e-07,1.0,-12.4610815,-12.4610815,-3.4154391
1.5450171,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.41119,139,-2.1183655,3340092,1.0,1.0,,6655.883610963821,1.0,13900,4.6356277,100,-125.14461133292785,275.54,4.4822693e-07,1.0,-12.168743,-12.168743,-2.9132576
1.619209,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.648321,140,-2.0518994,3367405,1.0,1.0,,6712.304686307907,1.0,14000,3.773436,100,-117.47576797805543,273.13,7.0095064e-07,1.0,-12.102278,-12.102278,-3.0813994
1.5782545,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.5160472,141,-2.9876177,3398421,1.0,1.0,,6775.006025314331,1.0,14100,4.5727825,100,-119.03375919551725,310.16,2.2888183e-07,1.0,-13.03802,-13.03802,-2.4891515
1.6345958,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6988916,142,-2.534872,3428335,1.0,1.0,,6836.186050415039,1.0,14200,3.501719,100,-118.48911991363198,299.14,1.0728836e-07,1.0,-12.585263,-12.585263,-3.3146887
1.5473418,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4184515,143,-2.79911,3459223,1.0,1.0,,6899.425003051758,1.0,14300,3.9164982,100,-120.04684307914405,308.88,-4.4345856e-07,1.0,-12.849489,-12.849489,-3.0045156
1.5940518,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.566668,144,-2.7578995,3489663,1.0,1.0,,6962.230867862701,1.0,14400,4.985747,100,-117.50480453925302,304.4,8.106232e-08,1.0,-12.808278,-12.808278,-3.2232938
1.7895203,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.2347305,145,-2.1471298,3518871,1.0,1.0,,7022.481336355209,1.0,14500,3.8263521,100,-122.50327111039613,292.08,-4.5537948e-07,1.0,-12.197522,-12.197522,-3.4963775
1.6361351,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7039776,146,-2.513908,3547807,1.0,1.0,,7082.223366737366,1.0,14600,3.959692,100,-120.52160764616524,289.36,-3.8146973e-07,1.0,-12.564285,-12.564285,-2.7464943
1.7288377,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0190706,147,-2.7866395,3578885,1.0,1.0,,7146.279408454895,1.0,14700,3.59516,100,-116.92900900763297,310.78,-4.7683717e-08,1.0,-12.837068,-12.837068,-3.3574042
1.6240988,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6643403,148,-2.33543,3609490,1.0,1.0,,7208.314958333969,1.0,14800,3.8305647,100,-118.70727604336442,306.05,4.2915346e-08,1.0,-12.385808,-12.385808,-3.2806816
1.487629,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.235394,149,-2.603968,3638212,1.0,1.0,,7266.9742069244385,1.0,14900,3.4248075,100,-116.28821519226675,287.22,-4.5776366e-07,1.0,-12.654349,-12.654349,-2.6278706
1.6562579,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7708993,150,-2.6229122,3668606,1.0,1.0,,7329.469923019409,1.0,15000,3.8387225,100,-116.59397128785427,303.94,-4.053116e-08,1.0,-12.673291,-12.673291,-3.258997
1.6798975,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.8505619,151,-2.621388,3697162,1.0,1.0,,7387.691844463348,1.0,15100,3.5499945,100,-112.90413999643573,285.56,8.106232e-07,1.0,-12.671766,-12.671766,-2.8317432
1.3419466,[-0.555 -0.842 -0.305 -0.494 -0.55 ],1.8190107,152,-2.2153726,3726780,1.0,1.0,,7447.610782623291,1.0,15200,3.5805807,100,-116.18319514268619,296.18,4.529953e-07,1.0,-12.265751,-12.265751,-2.7209783
1.6087149,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6141045,153,-2.7956226,3757016,1.0,1.0,,7508.594219684601,1.0,15300,3.6373057,100,-115.86145914491478,302.36,-1.3113022e-07,1.0,-12.846001,-12.846001,-2.980713
1.6845235,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.8662817,154,-2.1210988,3784797,1.0,1.0,,7564.675186872482,1.0,15400,4.419272,100,-122.17462821173615,277.81,-3.4332277e-07,1.0,-12.171528,-12.171528,-3.2922378
1.7316974,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0290666,155,-2.3731196,3813835,1.0,1.0,,7623.847557544708,1.0,15500,4.4959464,100,-124.16755427658916,290.38,-7.9631803e-07,1.0,-12.423501,-12.423501,-2.8597274
1.5772297,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.5127816,156,-2.053774,3839933,1.0,1.0,,7678.112472295761,1.0,15600,3.619623,100,-116.38839288471262,260.98,-3.0994414e-07,1.0,-12.104155,-12.104155,-2.9371796
1.7309523,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.02646,157,-2.5607934,3870471,1.0,1.0,,7740.202757835388,1.0,15700,4.1573634,100,-118.63263348464463,305.38,-3.5524369e-07,1.0,-12.611172,-12.611172,-2.8235202
1.6236608,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6629028,158,-2.0943027,3898299,1.0,1.0,,7796.451544523239,1.0,15800,3.9079256,100,-122.19779941643152,278.28,2.5749208e-07,1.0,-12.14468,-12.14468,-3.0319443
1.6312263,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6877766,159,-2.3392692,3927092,1.0,1.0,,7854.8191430568695,1.0,15900,4.3689156,100,-122.20086082233216,287.93,2.3365021e-07,1.0,-12.389647,-12.389647,-3.2117238
1.7740575,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.1790712,160,-2.5952327,3956722,1.0,1.0,,7915.479080438614,1.0,16000,3.7213154,100,-114.5463924908306,296.3,6.055832e-07,1.0,-12.645614,-12.645614,-3.3603983
1.6490307,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7467697,161,-2.3041124,3986061,1.0,1.0,,7975.285109043121,1.0,16100,4.3737617,100,-121.52327521962293,293.39,4.7683715e-09,1.0,-12.354491,-12.354491,-3.0138993
1.6007067,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.5881433,162,-2.319084,4014591,1.0,1.0,,8033.420047283173,1.0,16200,3.1495953,100,-116.28637260083828,285.3,-1.8119812e-07,1.0,-12.369468,-12.369468,-3.0890832
1.628497,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6787906,163,-2.5939999,4043724,1.0,1.0,,8093.123479604721,1.0,16300,4.3459196,100,-115.10463352392462,291.33,2.002716e-07,1.0,-12.6443815,-12.6443815,-3.0623727
1.7136734,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.9663398,164,-2.312509,4072700,1.0,1.0,,8152.833432197571,1.0,16400,3.7117531,100,-118.4122191556355,289.76,2.7179718e-07,1.0,-12.362896,-12.362896,-3.225906
1.6855184,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.869669,165,-1.8324702,4101583,1.0,1.0,,8211.815324783325,1.0,16500,3.7080894,100,-125.19034816060555,288.83,-3.6239624e-07,1.0,-11.882848,-11.882848,-2.8778038
1.7215629,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.9937155,166,-2.539355,4131483,1.0,1.0,,8272.727053642273,1.0,16600,4.4025865,100,-113.30951083520266,299.0,6.389618e-07,1.0,-12.589736,-12.589736,-3.3132548
1.5655636,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4757466,167,-2.2851243,4161336,1.0,1.0,,8332.956152915955,1.0,16700,4.4389353,100,-126.42373989785115,298.53,-5.531311e-07,1.0,-12.335541,-12.335541,-3.0413814
1.6073796,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6097667,168,-2.258733,4189823,1.0,1.0,,8390.02248454094,1.0,16800,3.9858036,100,-116.76018676721205,284.87,-4.386902e-07,1.0,-12.309142,-12.309142,-3.4089503
1.6078149,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6111805,169,-1.8219684,4215810,1.0,1.0,,8443.328025102615,1.0,16900,4.4040213,100,-120.23570165263409,259.87,-4.4822693e-07,1.0,-11.872353,-11.872353,-3.2465644
1.7392441,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.055525,170,-2.3167365,4246448,1.0,1.0,,8505.23067164421,1.0,17000,4.1292415,100,-117.65110036680132,306.38,1.5258789e-07,1.0,-12.367114,-12.367114,-3.7333126
1.6838368,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.8639455,171,-2.1010752,4275867,1.0,1.0,,8565.163139104843,1.0,17100,4.2227097,100,-116.7719627451494,294.19,-4.005432e-07,1.0,-12.151502,-12.151502,-3.2779121
1.556062,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.4457867,172,-2.9267874,4308125,1.0,1.0,,8631.611470222473,1.0,17200,3.9026887,100,-112.25081773857244,322.58,9.63211e-07,1.0,-12.977168,-12.977168,-2.9017444
1.648323,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7444131,173,-2.0777266,4337125,1.0,1.0,,8690.878761768341,1.0,17300,3.3783007,100,-122.75048148009499,290.0,-3.4809113e-07,1.0,-12.128104,-12.128104,-3.1509647
1.8098047,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.3084779,174,-1.5517181,4364088,1.0,1.0,,8746.869339704514,1.0,17400,3.912061,100,-128.98683412669538,269.63,-2.3841858e-07,1.0,-11.602096,-11.602096,-3.1776128
1.6343055,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.6979337,175,-2.360634,4394067,1.0,1.0,,8808.519536972046,1.0,17500,3.1283398,100,-121.92848482586791,299.79,2.9087067e-07,1.0,-12.411012,-12.411012,-3.1101375
1.6553653,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.7679138,176,-2.3993587,4423330,1.0,1.0,,8868.32734131813,1.0,17600,4.0335975,100,-120.44403441094585,292.63,5.00679e-07,1.0,-12.449741,-12.449741,-3.0051236
1.7505004,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0952036,177,-2.423999,4452996,1.0,1.0,,8928.40500998497,1.0,17700,3.84203,100,-122.16613892630772,296.66,-3.4809113e-07,1.0,-12.474377,-12.474377,-3.253138
1.7374339,[-0.555 -0.842 -0.305 -0.494 -0.55 ],3.0491683,178,-2.3518028,4482927,1.0,1.0,,8988.586724281311,1.0,17800,3.483118,100,-117.57826514151117,299.31,-6.723404e-07,1.0,-12.402184,-12.402184,-3.5064669
1.7230315,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.9988258,179,-2.5044985,4512538,1.0,1.0,,9045.804559230804,1.0,17900,3.6295722,100,-119.90541989946568,296.11,-2.8610229e-08,1.0,-12.554882,-12.554882,-3.0607443
1.6670494,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.807125,180,-2.3648813,4544603,1.0,1.0,,9103.49713730812,1.0,18000,3.712416,100,-116.61790263384007,320.65,-2.1457672e-07,1.0,-12.415264,-12.415264,-3.358262
1.4724519,[-0.555 -0.842 -0.305 -0.494 -0.55 ],2.096297,181,-2.9699717,4577627,0.9029363,0.01332101,0.6761213,9162.595355510712,4.834402,18100,3.2719903,100,-111.81951545712694,330.24,9.059906e-08,2.7570853,-13.161755,-13.088509,-3.2077675
1.6500945,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7503154,182,-1.0586188,4600443,1.0,1.0,,9204.249504804611,1.0,18200,3.1895723,100,-124.87118376977743,228.16,-1.7166138e-07,1.0,-11.109002,-11.109002,-2.9149017
1.7050797,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9366632,183,-2.0159733,4627466,1.0,1.0,,9252.28616142273,1.0,18300,3.5998213,100,-122.98172836836895,270.23,1.3113022e-07,1.0,-12.066351,-12.066351,-3.1900234
1.4750229,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1976693,184,-2.1725593,4655001,1.0,1.0,,9302.7121052742,1.0,18400,3.242358,100,-120.3270418396092,275.35,-2.5272368e-07,1.0,-12.222937,-12.222937,-2.9846478
1.5799581,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5214825,185,-1.2303344,4678550,1.0,1.0,,9344.748167276382,1.0,18500,3.8393075,100,-126.16558729108003,235.49,-3.194809e-07,1.0,-11.280712,-11.280712,-2.7634988
1.6294351,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6818774,186,-1.4505395,4703109,1.0,1.0,,9389.238754987717,1.0,18600,4.09375,100,-123.26656084669945,245.59,1.6212464e-07,1.0,-11.500917,-11.500917,-3.1003995
1.7287424,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0187378,187,-1.5776336,4729096,1.0,1.0,,9436.331488847733,1.0,18700,3.945418,100,-125.29741878013269,259.87,2.861023e-07,1.0,-11.628038,-11.628038,-3.29348
1.5458688,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4138484,188,-0.41667083,4750281,1.0,1.0,,9475.030128717422,1.0,18800,3.2742233,100,-123.56079474364532,211.85,4.696846e-07,1.0,-10.467049,-10.467049,-3.5068035
1.528502,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3599174,189,-1.8414034,4775707,1.0,1.0,,9521.407173395157,1.0,18900,3.8661766,100,-122.34285178682389,254.26,5.9604645e-07,1.0,-11.891855,-11.891855,-3.04883
1.717894,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9809694,190,-1.5161995,4800166,1.0,1.0,,9565.153098106384,1.0,19000,3.9377306,100,-122.03716527884397,244.59,-1.66893e-07,1.0,-11.566579,-11.566579,-2.9396553
1.7650757,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.146962,191,-1.3021783,4823635,1.0,1.0,,9607.819207429886,1.0,19100,3.9415123,100,-121.28372479768821,234.69,2.193451e-07,1.0,-11.352559,-11.352559,-3.0914965
1.5574112,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4500296,192,-1.0140707,4846382,1.0,1.0,,9648.553414821625,1.0,19200,3.5149715,100,-124.14188820841123,227.47,3.2901764e-07,1.0,-11.064462,-11.064462,-2.8632107
1.6595978,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.782086,193,-1.1753566,4869769,1.0,1.0,,9690.59650349617,1.0,19300,4.4755974,100,-120.88186469130886,233.87,7.05719e-07,1.0,-11.225744,-11.225744,-2.7719707
1.52562,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3510263,194,-0.8814625,4893516,1.0,1.0,,9733.464266777039,1.0,19400,3.7488296,100,-121.15183248725315,237.47,-4.7683715e-09,1.0,-10.931846,-10.931846,-3.2583342
1.7422135,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0659673,195,-0.90792525,4915564,1.0,1.0,,9773.795060396194,1.0,19500,3.7439637,100,-124.00922403824435,220.48,2.0503998e-07,1.0,-10.958324,-10.958324,-2.6786642
1.5458614,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4138255,196,-0.9854765,4938526,1.0,1.0,,9815.731348991394,1.0,19600,4.312132,100,-120.7656037376681,229.62,-1.9073486e-08,1.0,-11.035864,-11.035864,-3.4075508
1.6934004,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.89657,197,-1.2462668,4962417,1.0,1.0,,9860.251390457153,1.0,19700,3.7007303,100,-124.4850257615292,238.91,-9.536743e-08,1.0,-11.296652,-11.296652,-2.856339
1.6109002,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6212115,198,-0.5659853,4985175,1.0,1.0,,9901.75248169899,1.0,19800,3.8811746,100,-125.43339974808615,227.58,3.2901764e-07,1.0,-10.616373,-10.616373,-3.0000272
1.5939759,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5664234,199,-1.6492419,5010536,1.0,1.0,,9947.388979673386,1.0,19900,3.478003,100,-123.45449113147974,253.61,3.8146972e-08,1.0,-11.699625,-11.699625,-3.2803564
1.4789559,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2094045,200,-0.8545632,5032119,1.0,1.0,,9987.203887462616,1.0,20000,3.3029265,100,-123.95151037927222,215.83,1.04904174e-07,1.0,-10.904942,-10.904942,-2.9153862
1.6425875,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7253473,201,-0.9252983,5054571,1.0,1.0,,10028.40317106247,1.0,20100,3.9653099,100,-131.8078055982166,224.52,-4.196167e-07,1.0,-10.9756775,-10.9756775,-2.778634
1.7272937,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0136805,202,-1.7326925,5081477,1.0,1.0,,10077.049266576767,1.0,20200,4.603033,100,-125.45151508482734,269.06,3.0994414e-07,1.0,-11.783073,-11.783073,-3.011973
1.6261808,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6711755,203,-1.8142715,5105890,1.0,1.0,,10121.136763334274,1.0,20300,3.8285537,100,-119.99261951766697,244.13,-3.6239624e-07,1.0,-11.864702,-11.864702,-3.022739
1.6471695,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7405732,204,-1.5607954,5130332,1.0,1.0,,10165.04240655899,1.0,20400,4.605002,100,-121.39819973239555,244.42,-1.66893e-08,1.0,-11.6111765,-11.6111765,-2.8332133
1.7478958,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0859997,205,-0.89853656,5153163,1.0,1.0,,10206.502089500427,1.0,20500,3.9624898,100,-127.0422157404192,228.31,1.5258789e-07,1.0,-10.948949,-10.948949,-2.9782891
1.6846241,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8666244,206,-1.7777145,5178798,1.0,1.0,,10252.691667795181,1.0,20600,3.6079054,100,-117.2285430357818,256.35,-2.2888183e-07,1.0,-11.828095,-11.828095,-3.015226
1.8429294,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.4306958,207,-1.4360373,5203274,1.0,1.0,,10297.154861688614,1.0,20700,3.7497916,100,-124.96135840798338,244.76,1.5974045e-07,1.0,-11.486416,-11.486416,-3.313387
1.5775107,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.513677,208,-1.5319966,5228632,1.0,1.0,,10342.826213359833,1.0,20800,4.041203,100,-124.15945533527342,253.58,-2.7656554e-07,1.0,-11.582379,-11.582379,-3.2615457
1.5118675,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3088317,209,-1.6625731,5254019,1.0,1.0,,10389.335046768188,1.0,20900,3.0183396,100,-119.71067725407565,253.87,-1.66893e-07,1.0,-11.712979,-11.712979,-3.3279042
1.7200077,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9883094,210,-1.5670619,5278029,1.0,1.0,,10432.164023637772,1.0,21000,4.2692757,100,-117.20236462213035,240.1,,1.0,-11.617453,-11.617453,-3.2359552
1.460439,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1544259,211,-0.951343,5301285,1.0,1.0,,10474.811242341995,1.0,21100,2.9871836,100,-123.25827022939364,232.56,2.7179718e-07,1.0,-11.001724,-11.001724,-3.1957436
