EpRewMean,J_sample_variance,InitialBound,TimeElapsed,EmpiricalD2,InitialReturnMean,TimestepsSoFar,MaxIW,MeanIW,Iteration,Bound,EpLenMean,Weights,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,MinIW,InitialReturnMin,InitialReturnStd,EpisodesSoFar
-113.40345279693346,3.1139526,-31.568968,2468.616935968399,1.0000006,2.9087067e-07,1278085,1.0007588,1.0000238,107,-31.56891,142.63,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.2896504,0.00026895985,1.764479,0.9989742,-3.161128,1.7557493,10700
-110.94982368494479,2.338058,-30.914371,2492.4658346176147,1.0,-6.198883e-07,1290625,1.0,1.0,108,-30.914371,125.4,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.842504,,2.419076,1.0,-2.2943463,1.5214065,10800
-110.67674589928856,2.6995683,-31.149715,2517.4614601135254,1.0,-2.3841858e-07,1303976,1.0,1.0,109,-31.149715,133.51,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.840482,,2.1840558,1.0,-2.9795465,1.6348006,10900
-113.139678369934,2.2670443,-30.881733,2542.4216253757477,1.0,-2.813339e-07,1317028,1.0,1.0,110,-30.881733,130.52,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.125896,,2.4516306,1.0,-3.1334653,1.4981235,11000
-112.17767437457718,3.0213826,-31.25389,2567.7241382598877,1.0,7.200241e-07,1330324,1.0,1.0,111,-31.25389,132.96,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.6899796,,2.0802095,1.0,-3.230165,1.7294997,11100
-114.91026886178399,3.1151578,-38.04162,2594.3048424720764,1.0,7.6293944e-08,1344377,1.0008255,0.9999787,112,-38.041565,140.53,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.677595,0.00032762735,1.9618107,0.99864894,-3.2340117,1.7561109,11200
-114.4977201856617,2.4442766,-31.990944,2623.7809727191925,1.0,1.2397766e-07,1359963,1.0,1.0,113,-31.990944,155.86,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.6161227,,1.3425028,1.0,-3.0142126,1.5555816,11300
-110.7795075436775,2.3684642,-30.99976,2647.3568613529205,1.0,-3.4809113e-07,1373045,1.0,1.0,114,-30.99976,130.82,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.8455453,,2.3336875,1.0,-3.3419032,1.5312674,11400
-111.37938680754802,3.0744987,-30.979576,2673.445765018463,1.0,-4.5776366e-07,1386627,1.0,1.0,115,-30.979576,135.82,[-0.673 -1.367 -0.38  -0.918 -0.027],100,3.3166435,,2.3539429,1.0,-3.4363728,1.7446358,11500
-114.83996262132126,3.6140442,-31.588446,2700.0096397399902,1.0265441,1.6927719e-07,1400962,1.3395815,0.99498737,116,-31.57424,143.35,[-0.673 -1.367 -0.38  -0.918 -0.027],100,4.965599,0.12771301,1.7743138,0.63493156,-3.165019,1.8371756,11600
-113.70225299439944,2.913978,-31.29804,2726.766497850418,1.0,-4.9114226e-07,1414574,1.0,1.0,117,-31.29804,136.12,[-0.673 -1.366 -0.383 -0.919 -0.028],100,3.8329265,,2.035356,1.0,-3.2446952,1.6984812,11700
-112.3065733234162,2.9801216,-31.339209,2753.637861728668,1.0,-3.3140182e-07,1428348,1.0,1.0,118,-31.339209,137.74,[-0.673 -1.366 -0.383 -0.919 -0.028],100,3.5648503,,1.9942029,1.0,-3.2655716,1.7176498,11800
-111.4944556013653,2.6082563,-31.513247,2779.0452234745026,1.0,5.2928925e-07,1441747,1.0,1.0,119,-31.513247,133.99,[-0.673 -1.366 -0.383 -0.919 -0.028],100,3.7499347,,1.820638,1.0,-3.060399,1.6069144,11900
-113.74304477292034,2.3641412,-31.780632,2806.485677957535,1.0,-7.200241e-07,1456006,1.0,1.0,120,-31.780632,142.59,[-0.673 -1.366 -0.383 -0.919 -0.028],100,3.4214764,,1.5527189,1.0,-2.5880017,1.5298692,12000
-111.37244910110655,2.3269138,-30.661757,2831.3498418331146,1.0,-4.5776366e-07,1468418,1.0,1.0,121,-30.661757,124.12,[-0.673 -1.366 -0.383 -0.919 -0.028],100,4.3691273,,2.671812,1.0,-3.0004573,1.5177764,12100
-113.74109905666096,3.0715122,-30.999409,2860.120619058609,1.0582243,-3.8146972e-08,1481831,1.6026076,1.0099919,122,-30.975254,134.13,[-0.673 -1.366 -0.383 -0.919 -0.028],100,3.920206,0.19217926,2.3826017,0.45887887,-3.6002269,1.665047,12200
-108.3878170837311,2.9677312,-31.538158,2888.550142288208,1.0,-5.1259997e-07,1495418,1.0,1.0,123,-31.538158,135.87,[-0.673 -1.364 -0.386 -0.922 -0.029],100,3.9685519,,1.7952998,1.0,-3.5643578,1.7140752,12300
-113.16522458872356,2.9354796,-31.452232,2918.088011741638,1.0,-3.33786e-08,1509359,1.0,1.0,124,-31.452232,139.41,[-0.673 -1.364 -0.386 -0.922 -0.029],100,4.181067,,1.8811903,1.0,-3.4741678,1.7047362,12400
-113.27288772380945,2.8472414,-30.392172,2944.73899269104,1.0,2.0503998e-07,1522006,1.0,1.0,125,-30.392172,126.47,[-0.673 -1.364 -0.386 -0.922 -0.029],100,3.6954155,,2.9412625,1.0,-3.6523175,1.6789191,12500
-111.50302112393567,2.940831,-31.012821,2970.9469876289368,1.0,-1.2874604e-07,1534709,1.0,1.0,126,-31.012821,127.03,[-0.673 -1.364 -0.386 -0.922 -0.029],100,4.074902,,2.320564,1.0,-3.1784015,1.7062894,12600
-110.8868731003921,2.9535315,-29.941448,2996.850371360779,1.0,1.8596648e-07,1546779,1.0,1.0,127,-29.941448,120.7,[-0.673 -1.364 -0.386 -0.922 -0.029],100,3.7029881,,3.3919287,1.0,-3.3586783,1.7099696,12700
-112.4902113954264,2.6527643,-30.641008,3023.8630545139313,0.9999995,-3.4809113e-07,1559281,1.0000496,0.9999997,128,-30.641006,125.02,[-0.673 -1.364 -0.386 -0.922 -0.029],100,3.5844214,1.5511725e-05,2.692466,0.99995977,-3.171502,1.620567,12800
-113.52238114624726,2.7765574,-30.799397,3052.3648574352264,1.0355079,-2.8610229e-08,1572732,1.9423652,1.050627,129,-30.781796,134.51,[-0.673 -1.364 -0.386 -0.922 -0.029],100,3.0475662,0.19513044,2.5701213,0.5581572,-3.4471397,1.6537175,12900
-112.83202862945731,2.6706614,-31.329702,3081.2811431884766,1.0,1.66893e-07,1586208,1.0,1.0,130,-31.329702,134.76,[-0.673 -1.366 -0.384 -0.921 -0.03 ],100,4.137865,,2.0045528,1.0,-3.2940354,1.6260242,13000
-111.71188996229718,3.1017196,-31.622574,3111.484954595566,1.0,-1.0967255e-07,1600561,1.0,1.0,131,-31.622574,143.53,[-0.673 -1.366 -0.384 -0.921 -0.03 ],100,3.582723,,1.7109786,1.0,-2.8933501,1.7523421,13100
-112.36706486188139,2.565009,-31.32824,3139.749942302704,1.0725309,-1.14440915e-07,1614276,1.7246041,1.0177714,132,-31.300667,137.15,[-0.673 -1.366 -0.384 -0.921 -0.03 ],100,3.1886632,0.23428755,2.0595899,0.39280924,-3.2551866,1.5546244,13200
-111.79286689426286,3.6161466,-31.156826,3168.452664375305,1.2142082,-3.4332277e-07,1627700,2.884252,1.0577728,133,-31.089548,134.24,[-0.673 -1.364 -0.386 -0.925 -0.03 ],100,3.4293025,0.38041148,2.316492,0.26310512,-3.1081967,1.701749,13300
-110.59577833819853,2.619745,-29.881739,3193.68572640419,1.0,-6.437302e-08,1639451,1.0,1.0,134,-29.881739,117.51,[-0.673 -1.36  -0.388 -0.933 -0.029],100,3.4589932,,3.4522643,1.0,-3.545219,1.6104498,13400
-109.70369088838676,3.4954414,-30.334988,3219.4044167995453,1.0768445,-1.6212464e-07,1651607,3.3617465,1.0570291,135,-30.29126,121.56,[-0.673 -1.36  -0.388 -0.933 -0.029],100,4.4510775,0.2976003,3.0866919,0.55326754,-3.5561767,1.755971,13500
-113.61720613805747,2.8157065,-30.726387,3247.381037712097,1.0350224,-4.386902e-07,1664725,2.3436265,1.0341878,136,-30.708258,131.18,[-0.674 -1.362 -0.383 -0.931 -0.03 ],100,4.2946806,0.20911483,2.643439,0.6783567,-3.0144815,1.635683,13600
-109.37744265558557,2.5216393,-31.235405,3275.1604068279266,1.0,3.9100647e-07,1678125,1.0,1.0,137,-31.235405,134.0,[-0.674 -1.363 -0.379 -0.929 -0.031],100,3.6843328,,2.0979724,1.0,-3.0270987,1.5800073,13700
-110.40172581176053,2.366597,-31.425499,3304.305598974228,1.0,-3.4332277e-07,1692021,1.0,1.0,138,-31.425499,138.96,[-0.674 -1.363 -0.379 -0.929 -0.031],100,3.6529694,,1.9079242,1.0,-2.7199745,1.5306637,13800
-109.78344930249709,2.6545138,-31.159153,3331.601831436157,1.0,-1.4305115e-07,1705276,1.0,1.0,139,-31.159153,132.55,[-0.674 -1.363 -0.379 -0.929 -0.031],100,4.2380295,,2.1742973,1.0,-2.8734207,1.6211011,13900
-111.75504570600498,3.2549691,-30.921844,3359.750057220459,1.0961978,4.4822693e-07,1718478,2.097744,1.0051879,140,-30.890894,132.02,[-0.674 -1.363 -0.379 -0.929 -0.031],100,3.3367076,0.28133306,2.4768472,0.22678922,-3.3074007,1.6915413,14000
-108.3124310040565,3.1261961,-31.386112,3387.9735131263733,1.0640658,-1.8119812e-07,1731768,2.478666,1.0806721,141,-31.359503,132.9,[-0.675 -1.361 -0.38  -0.936 -0.031],100,3.7030416,0.28390962,2.0468078,0.45323548,-3.6038837,1.7240385,14100
-108.4627020516424,2.6409216,-31.191936,3416.400110244751,1.0,-1.3828277e-07,1744897,1.0,1.0,142,-31.191936,131.29,[-0.677 -1.36  -0.376 -0.94  -0.033],100,3.632184,,2.1417284,1.0,-3.2328205,1.6169454,14200
-110.88990020491435,2.823275,-31.929237,3447.356063604355,1.0,-6.723404e-07,1759759,1.0,1.0,143,-31.929237,148.62,[-0.677 -1.36  -0.376 -0.94  -0.033],100,3.6454105,,1.4041407,1.0,-3.2678604,1.6718382,14300
-108.7608774875695,3.0468817,-30.808594,3474.86531662941,1.1317402,-3.8146972e-08,1772182,1.9234744,1.0657462,144,-30.77262,124.23,[-0.677 -1.36  -0.376 -0.94  -0.033],100,4.316798,0.2873428,2.6016905,0.37198365,-3.0741124,1.6179266,14400
-109.36089911313404,2.6031048,-30.264359,3500.7426357269287,1.0,1.7642975e-07,1783979,1.0,1.0,145,-30.264359,117.97,[-0.676 -1.356 -0.378 -0.945 -0.033],100,4.358023,,3.0710077,1.0,-3.3816385,1.6053267,14500
-107.63367744239295,2.7852585,-30.046772,3524.865688085556,1.0,1.8596648e-07,1795259,1.0,1.0,146,-30.046772,112.8,[-0.676 -1.356 -0.378 -0.945 -0.033],100,4.131015,,3.3747435,1.0,-3.592555,1.6605439,14600
-109.20137209321402,2.6167562,-30.584854,3551.9325363636017,1.0,-5.6982043e-07,1807328,1.0,1.0,147,-30.584854,120.69,[-0.676 -1.356 -0.378 -0.945 -0.033],100,3.6072884,,2.7486694,1.0,-3.3883724,1.6095306,14700
-107.96505787837333,2.6149611,-31.012905,3575.880621433258,1.0,-3.218651e-07,1818455,1.0,1.0,148,-31.012905,111.27,[-0.676 -1.356 -0.378 -0.945 -0.033],100,4.2711077,,3.6535728,1.0,-2.8751621,1.6089786,14800
-109.84987817364654,2.3736734,-31.585007,3604.990580558777,1.0,4.6253206e-07,1832208,1.0,1.0,149,-31.585007,137.53,[-0.676 -1.356 -0.378 -0.945 -0.033],100,4.2150135,,1.7483641,1.0,-3.1927462,1.5329503,14900
-107.95501486598214,2.8676934,-30.684052,3631.042416334152,1.0,2.8610229e-08,1844521,1.0,1.0,150,-30.684052,123.13,[-0.676 -1.356 -0.378 -0.945 -0.033],100,4.06299,,2.6498306,1.0,-2.9762406,1.6849382,15000
-107.64923639653269,2.5418231,-30.856342,3656.482746362686,1.0,-2.0980835e-07,1856739,1.0,1.0,151,-30.856342,122.18,[-0.676 -1.356 -0.378 -0.945 -0.033],100,4.431828,,2.4771123,1.0,-3.568614,1.5863181,15100
-109.5657150229982,2.71726,-35.502365,3681.6316833496094,1.0,-1.4305115e-07,1868510,1.0,1.0,152,-35.502365,117.71,[-0.676 -1.356 -0.378 -0.945 -0.033],100,3.8052924,,3.3220901,1.0,-3.2368627,1.6401486,15200
-108.71060025148844,2.1843274,-30.710007,3706.241982460022,1.0,3.33786e-07,1879841,1.0000068,1.0000001,153,-30.710007,113.31,[-0.676 -1.356 -0.378 -0.945 -0.033],100,3.618719,1.9060824e-06,3.3386502,0.9999976,-2.6197119,1.4705386,15300
-109.03913134872651,2.8835156,-30.105728,3729.884780406952,1.050845,9.059906e-08,1891413,1.6815026,1.0252444,154,-30.085062,115.72,[-0.676 -1.356 -0.378 -0.945 -0.033],100,3.7821631,0.20161892,3.2733018,0.5643093,-3.2583284,1.6459956,15400
-105.82120219469553,2.6786847,-30.54612,3755.5187265872955,1.0,4.7683715e-09,1903371,1.0,1.0,155,-30.54612,119.58,[-0.676 -1.353 -0.378 -0.95  -0.037],100,3.7549973,,2.7875814,1.0,-3.371358,1.6284649,15500
-107.75257486157442,3.1331599,-29.09329,3777.9124274253845,1.0,2.5749208e-07,1913713,1.0,1.0,156,-29.09329,103.42,[-0.676 -1.353 -0.378 -0.95  -0.037],100,4.1100698,,4.2403855,1.0,-3.2523866,1.7612009,15600
-107.81547596056777,2.5701149,-30.343842,3802.9795138835907,1.0,-2.2888183e-07,1925419,1.0,1.0,157,-30.343842,117.06,[-0.676 -1.353 -0.378 -0.95  -0.037],100,3.632041,,2.991752,1.0,-2.80405,1.5951219,15700
-107.56134674938826,2.7864356,-30.108662,3828.056433200836,1.0352237,,1937156,1.5391407,1.0049517,158,-30.085602,117.37,[-0.676 -1.353 -0.378 -0.95  -0.037],100,3.4112768,0.1599114,3.2715228,0.6741859,-4.2597833,1.6144918,15800
-107.3676112088922,3.130956,-29.764614,3851.8982899188995,1.035378,-2.193451e-07,1948311,1.6517448,1.0348358,159,-29.742834,111.55,[-0.675 -1.352 -0.382 -0.95  -0.038],100,3.6651297,0.17586342,3.6126616,0.50909793,-3.3177705,1.7005286,15900
-106.40786976151719,2.6291108,-15189.682,3874.560639858246,1.0,6.67572e-08,1958286,1.0,1.0,160,-15189.682,99.75,[-0.675 -1.35  -0.386 -0.952 -0.038],100,3.3657591,,4.8382773,1.0,-3.6218457,1.6133258,16000
-107.96947295574337,2.7929244,-29.002947,3896.1560232639313,1.0,-1.6212464e-07,1968464,1.0,1.0,161,-29.002947,101.78,[-0.675 -1.35  -0.386 -0.952 -0.038],100,3.436247,,4.5343113,1.0,-3.3388152,1.6628275,16100
-107.7955050765821,2.4602976,-180.6819,3919.1623497009277,1.0,-2.9087067e-07,1978941,1.0,1.0,162,-180.6819,104.77,[-0.675 -1.35  -0.386 -0.952 -0.038],100,4.003145,,4.2629857,1.0,-3.139624,1.5606713,16200
-108.49072994710369,3.2260206,-29.921804,3943.618494749069,1.0,3.004074e-07,1990281,1.0,1.0,163,-29.921804,113.4,[-0.675 -1.35  -0.386 -0.952 -0.038],100,3.761642,,3.4118438,1.0,-3.3725314,1.7871095,16300
-106.04089534645895,2.6318467,-4286.3745,3964.3252437114716,1.0000007,4.4584274e-07,2000030,1.0000168,1.0000004,164,-4286.3745,97.49,[-0.675 -1.35  -0.386 -0.952 -0.038],100,3.38981,5.0232456e-06,5.1252155,0.99999464,-3.965887,1.6141632,16400
-109.15835148032947,2.946632,-29.746532,3988.497273683548,1.0,1.4781952e-07,2011221,1.0,1.0,165,-29.746532,111.91,[-0.675 -1.35  -0.386 -0.952 -0.038],100,4.5650344,,3.5878026,1.0,-3.3950868,1.7079713,16500
-107.24870754140197,29.316011,-791.89886,4011.533413171768,873.96405,-2.670288e-07,2021944,26.709833,1.0722367,166,-791.40094,107.23,[-0.675 -1.35  -0.386 -0.952 -0.038],100,3.7808614,2.97211,4.6562386,1.6721566e-06,-3.2091236,1.6628596,16600
-107.11135272311432,544.9159,-6534.241,4030.517345428467,99976210000.0,-3.1471254e-07,2030456,187.49269,0.6432758,167,-6531.571,85.12,[-0.669 -1.33  -0.428 -0.966 -0.036],100,3.6796713,3.3188488,9.563786,4.7710873e-06,-3.802384,1.64072,16700
-112.49227766630801,2.295348,-32.55583,4064.813629627228,1.0,7.6293944e-08,2046423,1.0,1.0,168,-32.55583,159.67,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.59768,,0.77754635,1.0,-3.1470766,1.5074464,16800
-109.97475908155198,2.6090982,-31.81842,4094.8987901210785,1.0,-2.670288e-07,2060758,1.0,1.0,169,-31.81842,143.35,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.517873,,1.5151451,1.0,-2.8646212,1.6071738,16900
-109.30508303124071,2.577501,-31.580103,4123.101901292801,1.0,2.0503998e-07,2074625,1.0,1.0,170,-31.580103,138.67,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.4349828,,1.7534038,1.0,-3.612249,1.5974123,17000
-109.48933636676313,2.7234204,-31.845453,4154.328327417374,1.0,-2.2411346e-07,2089642,1.0,1.0,171,-31.845453,150.17,[-0.702 -1.381 -0.373 -0.942  0.003],100,2.9340005,,1.4879472,1.0,-3.8991957,1.6420069,17100
-112.52226619868699,2.4048626,-32.901756,4188.617048501968,1.0,-9.536743e-08,2106090,1.0,1.0,172,-32.901756,164.48,[-0.702 -1.381 -0.373 -0.942  0.003],100,4.047224,,0.4316006,1.0,-2.9556813,1.5429888,17200
-109.72096270679992,3.1405282,-31.208828,4215.7556936740875,1.0,-4.7683717e-08,2119351,1.0,1.0,173,-31.208828,132.61,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.7308836,,2.12465,1.0,-3.252792,1.7632705,17300
-111.03465394287372,2.9983618,-31.27037,4242.622140407562,1.0,2.1457673e-08,2132900,1.0,1.0,174,-31.27037,135.49,[-0.702 -1.381 -0.373 -0.942  0.003],100,4.105446,,2.0635228,1.0,-3.3460078,1.7228982,17400
-111.32965831301959,2.7257998,-31.936394,4270.892852783203,1.0,3.0994414e-07,2147614,1.0,1.0,175,-31.936394,147.14,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.963242,,1.3970827,1.0,-3.1391187,1.6427239,17500
-111.32060108382807,2.3601797,-32.13652,4299.444591999054,1.0,-9.536743e-08,2162230,1.0,1.0,176,-32.13652,146.16,[-0.702 -1.381 -0.373 -0.942  0.003],100,4.0673594,,1.1970807,1.0,-2.8917274,1.5285869,17600
-112.91954125844545,2.923205,-32.263504,4328.717804193497,1.0,-1.4781952e-07,2177388,1.0,1.0,177,-32.263504,151.58,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.7806187,,1.0701282,1.0,-3.4249701,1.7011682,17700
-113.03676917063622,3.1134055,-32.449146,4358.317360639572,1.0,-1.4305114e-08,2193078,1.0,1.0,178,-32.449146,156.9,[-0.702 -1.381 -0.373 -0.942  0.003],100,4.0630436,,0.8842401,1.0,-2.613626,1.75564,17800
-111.31351418532566,2.3220975,-31.630426,4386.164389848709,1.0,1.66893e-07,2207480,1.0,1.0,179,-31.630426,144.02,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.284777,,1.7039844,1.0,-3.2513342,1.5162046,17900
-108.10001047380143,2.1684673,-32.447117,4415.6941702365875,1.0,-6.67572e-08,2222727,1.0,1.0,180,-32.447117,152.47,[-0.702 -1.381 -0.373 -0.942  0.003],100,4.0337873,,0.8863406,1.0,-3.1115751,1.4651903,18000
-112.36356096040085,2.789918,-31.79961,4444.909592628479,1.0,-1.1205673e-07,2237831,1.0,1.0,181,-31.79961,151.04,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.7479577,,1.5337533,1.0,-3.3964734,1.6619323,18100
-110.58291452166557,2.8688645,-32.305237,4472.48316860199,1.0,-1.001358e-07,2253127,1.0,1.0,182,-32.305237,152.96,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.8111045,,1.0282941,1.0,-3.1094708,1.6852821,18200
-113.28494448235851,2.343624,-32.375034,4502.286759138107,1.0,-7.200241e-07,2269138,1.0,1.0,183,-32.375034,160.11,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.3067093,,0.95900935,1.0,-2.9590278,1.5232165,18300
-108.41590821903607,2.4493337,-31.411396,4527.121101617813,1.0,-5.2452087e-08,2282669,1.0,1.0,184,-31.411396,135.31,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.2723079,,1.9225343,1.0,-3.189146,1.55719,18400
-111.28511132912371,2.472803,-31.520548,4552.0538647174835,1.0,-4.720688e-07,2296234,1.0000613,0.9999994,185,-31.520544,135.65,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.8560653,2.6778676e-05,1.8130215,0.99986005,-3.0501351,1.5646276,18500
-112.19554526308264,2.2265806,-31.544308,4577.220399856567,1.0,-3.3855437e-07,2309938,1.0,1.0,186,-31.544308,137.04,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.384427,,1.7891393,1.0,-2.9030967,1.4846934,18600
-113.3996483050968,2.7675107,-32.192303,4605.42830824852,1.0,-3.4332277e-07,2325566,1.0,1.0,187,-32.192303,156.28,[-0.702 -1.381 -0.373 -0.942  0.003],100,3.6751997,,1.1410413,1.0,-3.025868,1.6552448,18700
-108.18452187244941,3.8031456,-32.205807,4632.765060424805,1.0949024,1.3828277e-07,2340486,1.8361158,1.0352123,188,-32.17596,149.2,[-0.702 -1.381 -0.373 -0.942  0.003],100,4.3621116,0.24542773,1.18988,0.31662375,-3.2270756,1.8245763,18800
-109.71239330000758,3.1060405,-31.053133,4656.982501506805,1.0,6.008148e-07,2353571,1.0,1.0,189,-31.053133,130.85,[-0.702 -1.378 -0.375 -0.946  0.002],100,4.66543,,2.2804122,1.0,-3.1815367,1.7535623,18900
-109.58303210047382,2.9312472,-32.13933,4683.778242588043,1.0,-5.340576e-07,2368726,1.0,1.0,190,-32.13933,151.55,[-0.702 -1.378 -0.375 -0.946  0.002],100,4.227038,,1.19404,1.0,-3.461009,1.7035067,19000
-110.23082833089205,2.94337,-31.548468,4709.999924898148,1.0,7.6293944e-08,2382807,1.0,1.0,191,-31.548468,140.81,[-0.702 -1.378 -0.375 -0.946  0.002],100,3.7286415,,1.7854563,1.0,-3.2401218,1.7070258,19100
-109.08682060253841,3.0641408,-32.627605,4739.530560731888,1.0,9.536743e-08,2398795,1.0,1.0,192,-32.627605,159.88,[-0.702 -1.378 -0.375 -0.946  0.002],100,4.0284233,,0.7057648,1.0,-3.3849506,1.7416945,19200
-113.32367370087678,3.1889007,-31.52853,4764.502105712891,1.0,2.69413e-07,2412523,1.0,1.0,193,-31.52853,137.28,[-0.702 -1.378 -0.375 -0.946  0.002],100,4.1017795,,1.8049783,1.0,-3.339026,1.7767982,19300
-110.60939639206086,2.3959916,-31.820116,4790.430060625076,1.0,-4.2915346e-08,2426670,1.0,1.0,194,-31.820116,141.47,[-0.702 -1.378 -0.375 -0.946  0.002],100,3.8012779,,1.5134789,1.0,-3.0379705,1.54014,19400
-111.37213855211913,2.8944337,-31.721098,4817.244935512543,1.0,1.9073486e-08,2440998,1.0,1.0,195,-31.721098,143.28,[-0.702 -1.378 -0.375 -0.946  0.002],100,4.3390207,,1.6122538,1.0,-3.3847895,1.6927757,19500
-111.53686217136446,2.7347925,-32.239197,4844.195796728134,1.0,-3.33786e-08,2455690,1.0,1.0,196,-32.239197,146.92,[-0.702 -1.378 -0.375 -0.946  0.002],100,3.5785947,,1.094183,1.0,-2.8992314,1.6454313,19600
-110.73988014463838,2.57181,-32.1116,4871.9121651649475,1.0,4.5776366e-07,2470731,1.0,1.0,197,-32.1116,150.41,[-0.702 -1.378 -0.375 -0.946  0.002],100,3.8363657,,1.2221483,1.0,-2.9962206,1.5956478,19700
-109.35454542016235,2.7365723,-31.93342,4899.927463293076,1.0,3.1471254e-07,2485499,1.0,1.0,198,-31.93342,147.68,[-0.702 -1.378 -0.375 -0.946  0.002],100,3.615445,,1.3999318,1.0,-3.381926,1.6459668,19800
-112.56916625170987,2.7868063,-31.797075,4927.165735244751,1.0,-1.1205673e-07,2500345,1.0,1.0,199,-31.797075,148.46,[-0.702 -1.378 -0.375 -0.946  0.002],100,3.475532,,1.5362911,1.0,-3.2889075,1.6610053,19900
-109.93571078232429,2.605891,-30.119518,4948.797510147095,1.0402976,3.5762787e-07,2511883,1.927017,1.0221281,200,-30.092064,115.38,[-0.702 -1.378 -0.375 -0.946  0.002],100,3.9103355,0.178426,3.2699773,0.5461881,-3.551478,1.6028013,20000
-110.80138422060894,2.5419314,-31.847261,4977.41401386261,1.0,6.8664554e-07,2526381,1.0,1.0,201,-31.847261,144.98,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.529832,,1.4863344,1.0,-3.0500288,1.5863519,20100
-108.73959740691431,2.8306866,-31.11935,5001.686184883118,1.0,-2.7656554e-07,2539237,1.0,1.0,202,-31.11935,128.56,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.586882,,2.2143934,1.0,-3.1928015,1.6740311,20200
-109.77280468528775,2.7532961,-31.955267,5027.7359437942505,1.0,-2.5749208e-07,2553734,1.0,1.0,203,-31.955267,144.97,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.1240177,,1.3780953,1.0,-3.39465,1.6509886,20300
-111.52194784667796,2.870821,-32.218513,5056.017742156982,1.0,2.0980835e-07,2568726,1.0,1.0,204,-32.218513,149.92,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.490354,,1.115389,1.0,-3.2067208,1.6858568,20400
-106.9959001077269,2.5189323,-31.970684,5081.973927497864,1.0,-5.2452087e-08,2582900,1.0,1.0,205,-31.970684,141.74,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.7676392,,1.3630749,1.0,-3.0828958,1.579159,20500
-110.69877399059209,3.2120295,-32.561016,5110.956587314606,1.0,6.437302e-08,2598556,1.0,1.0,206,-32.561016,156.56,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.713234,,0.7725267,1.0,-3.415872,1.7832301,20600
-108.47292535988423,2.705379,-32.27122,5138.530350446701,1.0,1.1920929e-07,2613330,1.0,1.0,207,-32.27122,147.74,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.646742,,1.0621674,1.0,-3.3627968,1.636559,20700
-107.1128739076962,2.613183,-32.450085,5167.16112279892,1.0,-3.3855437e-07,2628967,1.0,1.0,208,-32.450085,156.37,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.721737,,0.88344234,1.0,-2.9943285,1.6084313,20800
-107.79658827064335,2.761946,-31.897963,5194.171193599701,1.0,1.2397766e-07,2643573,1.0,1.0,209,-31.897963,146.06,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.733258,,1.4356893,1.0,-3.5672665,1.65358,20900
-109.16246903077618,2.6482608,-32.080967,5221.953324317932,1.0,-6.055832e-07,2658360,1.0,1.0,210,-32.080967,147.87,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.6708755,,1.2524612,1.0,-3.5989532,1.6191906,21000
-106.066399046492,2.878553,-31.260809,5245.628196716309,1.0,3.7908555e-07,2671487,1.0,1.0,211,-31.260809,131.27,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.9647975,,2.073362,1.0,-3.6349926,1.6881254,21100
-110.92947299880505,3.108044,-32.18741,5273.613936185837,1.0,4.7683717e-08,2686758,1.0,1.0,212,-32.18741,152.71,[-0.703 -1.378 -0.37  -0.948  0.002],100,4.111813,,1.1459968,1.0,-2.787126,1.7541277,21200
-110.14106295072885,2.3905,-32.840237,5303.519462347031,1.0,9.012222e-07,2702785,1.0,1.0,213,-32.840237,160.27,[-0.703 -1.378 -0.37  -0.948  0.002],100,3.756589,,0.49338615,1.0,-3.1895962,1.5383742,21300
