InitialReturnMin,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinIW,ReturnStepMax,EpRewMean,InitialReturnMean,TimeElapsed,MaxD2w0t,EpisodesSoFar,InitialReturnStd,Weights,EmpiricalD2,MeanD2w0t,TimestepsSoFar,StdD2w0t,Bound,EpThisIter,J_sample_variance,ReturnMeanIW,Iteration,MeanIW,MaxIW,MinD2w0t,InitialBound,StdIW
-36.173588,99.39299,16.7,-10.255613,0.027429529,100.0,-108.34228173768344,-25.534782,656.6090273857117,3.0668983,8600,6.044036,[-0.793  1.066 -0.504  0.277 -0.37 ],2.275771,0.04294005,145520,0.24201299,-57.55182,100,243.56488,-22.47146,86,0.8646508,3.984665,,-58.822437,0.717618
-39.052105,99.378136,17.12,-11.865375,0.050245836,100.0,-108.29765196157166,-24.552876,663.7298898696899,5.292364,8700,5.63568,[-0.755  1.09  -0.512  0.285 -0.368],3.9172683,0.053849414,147232,0.3258479,-55.952286,100,290.00378,-19.517788,87,0.7809118,5.410055,,-57.86194,0.79558945
-41.92417,99.362686,16.76,-11.631182,0.015134603,100.0,-108.46422734204879,-25.257013,671.618499994278,10.817498,8800,5.6112833,[-0.796  1.045 -0.513  0.275 -0.39 ],3.653251,0.049999375,148908,0.31718642,-56.619324,100,254.77614,-20.454546,88,0.76867044,7.419674,,-58.56038,0.6836767
-37.17936,99.41257,16.93,-8.736143,0.47985393,100.0,-108.58913320402559,-25.386084,679.0688314437866,1.2618247,8900,5.846588,[-0.85   1.003 -0.518  0.252 -0.41 ],1.0688462,0.035076395,150601,0.18751429,-58.26694,100,62.236233,-24.57579,89,0.96756077,1.9064016,,-58.71839,0.24438031
-39.59654,99.39286,17.08,-7.88861,0.2716456,100.0,-108.31815640662188,-25.048943,685.1269435882568,2.3331032,9000,6.2975736,[-0.853  1.004 -0.505  0.236 -0.415],1.2758625,0.038377818,152309,0.20586057,-57.484726,100,82.1627,-23.13497,90,0.9265803,2.2512689,,-58.379326,0.3704685
-38.60628,99.34858,17.36,-9.379979,0.06437918,100.0,-108.02990292796396,-24.281605,692.7768385410309,2.6233706,9100,5.8745627,[-0.868  1.005 -0.49   0.209 -0.415],2.1154833,0.043634437,154045,0.23828818,-56.138885,100,224.96666,-21.243277,91,0.8466983,4.0889206,,-57.610443,0.7412993
-39.37217,99.38077,16.95,-10.168291,0.49248773,100.0,-108.7278265620227,-25.353386,700.9723060131073,1.0987339,9200,6.2091517,[-0.827  1.018 -0.504  0.213 -0.434],1.0244238,0.03427881,155740,0.18300472,-58.26308,100,46.500942,-24.829453,92,0.97810453,1.451025,,-58.676273,0.15540366
-39.654205,99.37923,16.7,-12.118492,0.11258178,100.0,-108.7721358167081,-25.536749,707.8908493518829,1.4339288,9300,5.61128,[-0.791  1.007 -0.503  0.204 -0.445],1.2705379,0.03728556,157410,0.20128267,-57.991615,100,100.03205,-23.704668,93,0.9141888,2.2623131,,-58.840126,0.39187425
-39.53625,99.36774,16.82,-10.018319,0.07428102,100.0,-108.10635657115785,-25.387707,716.0088350772858,10.023539,9400,6.1138196,[-0.768  0.999 -0.519  0.196 -0.477],2.2704582,0.043756608,159092,0.25710642,-56.50805,100,257.41058,-21.36592,94,0.8212222,3.4144847,,-58.71865,0.6920083
-39.596924,99.35553,16.48,-12.6490555,0.09386997,100.0,-108.58959592970163,-25.854698,723.4729936122894,2.4859066,9500,5.632307,[-0.793  0.961 -0.525  0.181 -0.501],1.2644277,0.035663977,160740,0.19439374,-58.217873,100,103.19615,-24.29857,95,0.9434111,3.4575963,,-59.158066,0.45010406
-36.92233,99.366005,17.17,-11.515493,0.1111002,100.0,-108.61569888877506,-24.681074,731.0314710140228,3.3376064,9600,5.6424603,[-0.786  0.989 -0.514  0.186 -0.489],1.4764824,0.040642053,162457,0.21978723,-55.88249,100,114.96809,-21.12687,96,0.8373161,2.879229,,-57.958008,0.4748506
-42.66074,99.3832,16.85,-7.745811,0.025414292,100.0,-108.45728866683424,-25.237507,738.286871433258,4.5170326,9700,5.921753,[-0.799  0.981 -0.502  0.15  -0.497],3.799823,0.053995006,164142,0.32572415,-54.67384,100,195.2881,-17.9538,97,0.6639328,5.091725,,-58.54088,0.6774728
-38.743763,99.406006,16.47,-11.9213,0.4386926,100.0,-108.12835917050332,-25.704514,744.8399164676666,1.0619047,9800,5.613426,[-0.841  0.948 -0.502  0.151 -0.51 ],1.0390106,0.033512697,165789,0.18160172,-58.646507,100,55.240677,-25.269361,98,0.9811604,1.598824,,-58.931633,0.20440933
-39.83359,99.36196,17.41,-6.231159,0.025861634,100.0,-108.72755776385475,-24.72357,749.5930407047272,5.1281753,9900,6.8266673,[-0.841  0.949 -0.509  0.152 -0.51 ],3.5448227,0.053466983,167530,0.3130703,-55.245567,100,305.60934,-18.938795,99,0.6887984,5.301491,,-58.050053,0.77652293
-39.72736,99.35793,16.99,-11.375464,0.15364034,100.0,-108.53682268186846,-24.864586,755.603194475174,1.6200225,10000,5.975064,[-0.796  0.976 -0.513  0.152 -0.52 ],1.1683903,0.03699609,169229,0.19800945,-56.917274,100,87.00467,-22.85529,100,0.9243868,2.1180477,,-58.111908,0.35688668
-39.025745,99.36411,16.36,-13.190823,0.069876574,100.0,-108.44339571242872,-25.945728,762.9361701011658,5.5281134,10100,5.478324,[-0.797  0.976 -0.527  0.173 -0.542],2.1933355,0.04133146,170865,0.2386034,-56.26212,100,351.35672,-21.39713,101,0.8064007,4.860657,,-59.193054,0.7873626
-37.891068,99.38126,17.24,-5.908214,0.18119545,100.0,-108.42800949782331,-24.934341,769.8913378715515,4.136837,10200,6.367466,[-0.814  0.936 -0.535  0.154 -0.552],1.4138057,0.038720768,172589,0.21167712,-57.34913,100,125.78049,-23.248198,102,0.9161645,2.4348872,,-58.266106,0.44847152
-38.955666,99.36059,16.58,-13.414665,0.115802266,100.0,-108.38091711417192,-25.34046,775.9560439586639,1.5560249,10300,5.3799605,[-0.804  0.952 -0.542  0.175 -0.553],1.1513342,0.035773996,174247,0.19376513,-57.481163,100,79.182594,-23.574865,103,0.9233544,2.8448477,,-58.587784,0.36006743
-42.673096,99.36339,17.2,-8.3261,0.5273887,100.0,-108.5437103968609,-24.928606,783.1752994060516,1.2047458,10400,6.838382,[-0.823  0.954 -0.538  0.157 -0.579],1.0528849,0.03552105,175967,0.18825482,-57.520847,100,64.02798,-23.908024,104,0.9535887,2.734788,,-58.23767,0.24125661
-43.477287,99.36515,17.16,-11.17779,0.06287371,100.0,-108.65761923147896,-24.661247,790.8497908115387,2.8556108,10500,5.6446958,[-0.829  0.952 -0.545  0.166 -0.554],1.7421846,0.040406574,177683,0.2199927,-56.343864,100,163.96748,-21.846884,105,0.87897015,3.817497,,-57.98168,0.637735
-38.72106,99.41276,17.29,-7.49533,0.13941213,100.0,-108.6606096341007,-24.620478,798.4696209430695,2.4449892,10600,5.8875165,[-0.85   0.938 -0.533  0.15  -0.567],1.5225405,0.042693604,179412,0.23178011,-56.00102,100,91.22968,-21.111862,106,0.85131407,3.5468128,,-57.94696,0.4830292
-36.447445,99.35338,16.62,-10.610317,0.47771817,100.0,-108.49020676396509,-25.600714,806.318559885025,1.2399429,10700,5.7731767,[-0.857  0.928 -0.536  0.173 -0.563],1.140991,0.034954935,181074,0.18873592,-58.390408,100,79.06954,-24.697113,107,0.9668175,2.147759,,-58.90978,0.3182246
-38.582222,99.391235,16.88,-5.412492,0.11199797,100.0,-108.72759548146696,-25.14456,813.7697310447693,4.272769,10800,5.6010957,[-0.843  0.909 -0.535  0.168 -0.545],1.3469566,0.036898382,182762,0.20106645,-56.798702,100,144.16644,-22.8511,108,0.9001981,3.2225175,,-58.472343,0.53365356
-42.94762,99.39105,16.81,-6.2921,0.21836561,100.0,-108.21690710231887,-25.29459,820.7661633491516,2.1195664,10900,6.3422356,[-0.834  0.929 -0.536  0.183 -0.554],1.309547,0.037339263,184443,0.20155998,-57.935196,100,105.84363,-23.846664,109,0.94455475,2.8350165,,-58.612003,0.42523262
-43.533264,99.36241,16.8,-8.598978,0.06084506,100.0,-108.22942110622766,-25.697033,827.6505274772644,2.448837,11000,6.6275983,[-0.821  0.947 -0.528  0.174 -0.55 ],1.5758723,0.042213406,186123,0.23366891,-56.80075,100,101.88604,-21.712458,110,0.8116001,2.6607373,,-59.029335,0.38642424
-35.786003,99.38494,16.5,-13.59592,0.3272356,100.0,-108.50708891947612,-25.500114,834.8219344615936,1.6097733,11100,4.9266586,[-0.814  0.957 -0.53   0.153 -0.541],1.085643,0.034494873,187773,0.18707106,-58.23024,100,52.037582,-24.624311,111,0.9602936,1.8328956,,-58.727234,0.25655192
-36.538097,99.35323,16.16,-8.895541,0.16126847,100.0,-108.32930976543054,-26.503225,841.9902141094208,2.055825,11200,5.463042,[-0.819  0.973 -0.521  0.146 -0.54 ],1.2854191,0.035618875,189389,0.19645903,-58.951195,100,95.08253,-24.767258,112,0.94232565,2.7577136,,-59.834625,0.39412606
-39.1008,99.40012,16.83,-10.190956,0.09162633,100.0,-108.83218720649582,-25.330421,850.006819486618,2.3786128,11300,5.7391286,[-0.842  0.97  -0.511  0.126 -0.534],1.9147403,0.042538505,191072,0.2349688,-56.756943,100,190.82307,-21.794287,113,0.83740604,4.0043035,,-58.63949,0.6863512
-37.185814,99.35743,16.63,-10.266419,0.200279,100.0,-108.1113640569241,-25.587053,856.8266363143921,1.9459734,11400,5.678632,[-0.833  0.997 -0.512  0.123 -0.534],1.451456,0.037368245,192735,0.20341846,-57.692207,100,154.57109,-23.49138,114,0.9003278,3.0701814,,-58.904465,0.48756418
-39.041786,99.38532,16.58,-12.428059,0.2541741,100.0,-108.43306745622515,-25.66018,863.9966843128204,1.6214316,11500,5.4594116,[-0.842  0.979 -0.507  0.111 -0.498],1.1465869,0.035630755,194393,0.1929398,-57.9189,100,63.762684,-23.957516,115,0.9382936,2.1611238,,-58.963547,0.3462493
-36.24748,99.351845,17.62,-7.378589,0.2810223,100.0,-108.28128977286264,-24.066721,870.9507739543915,2.0304873,11600,5.9932084,[-0.86   0.994 -0.51   0.14  -0.504],1.1160874,0.037616327,196155,0.19764729,-56.461765,100,73.42953,-22.641811,116,0.9200959,2.0385392,,-57.391594,0.3068073
-37.792667,99.3729,17.26,-6.3117585,0.038853496,100.0,-108.57213860467657,-24.74494,879.1325206756592,8.025607,11700,6.182976,[-0.867  1.008 -0.504  0.158 -0.525],2.85162,0.048409913,197881,0.27867976,-55.910877,100,221.08965,-20.312649,117,0.78115016,5.8700333,,-58.067825,0.72051555
-39.923744,99.3697,17.18,-12.1855345,0.22272635,100.0,-108.57437221267288,-24.687956,886.4464433193207,1.7298911,11800,5.9537835,[-0.897  0.977 -0.502  0.151 -0.505],1.178551,0.03781395,199599,0.2015699,-56.761654,100,86.84139,-22.664974,118,0.8955578,2.4186585,,-57.98429,0.33700335
-38.941395,99.3631,16.82,-7.936691,0.13074878,100.0,-108.45336335767348,-25.353508,892.6232969760895,5.6277175,11900,5.8556185,[-0.912  0.979 -0.508  0.176 -0.508],1.399251,0.03745524,201281,0.20558974,-57.689217,100,118.731285,-23.590815,119,0.9013089,4.439375,,-58.667183,0.54264754
-42.4376,99.379745,16.23,-10.954092,0.1628944,100.0,-108.28114371462944,-26.376307,900.0982744693756,2.0815322,12000,5.895039,[-0.897  1.003 -0.503  0.198 -0.52 ],1.3126419,0.036047313,202904,0.19831014,-58.17711,100,140.4159,-24.047033,120,0.88881767,2.5172067,,-59.68998,0.4299201
-42.661514,99.44115,16.1,-8.804827,0.12793732,100.0,-108.39509513127335,-26.930153,907.6298344135284,1.6320441,12100,5.736301,[-0.868  1.013 -0.497  0.184 -0.528],1.1304003,0.033705443,204514,0.18516618,-58.706184,100,102.33005,-25.004972,121,0.91011107,1.8050753,,-60.260536,0.35508245
-38.91854,99.36029,16.75,-15.632097,0.55164325,100.0,-108.66109749204902,-25.151594,914.3274953365326,1.176267,12200,5.045255,[-0.902  1.009 -0.502  0.182 -0.56 ],1.0517097,0.034264024,206189,0.18409541,-57.954697,100,43.603577,-24.578213,122,0.9741278,1.6814831,,-58.353745,0.21151356
-37.26587,99.36871,17.34,-11.031622,0.1299608,100.0,-108.70067730549,-24.43133,921.2326157093048,1.7628372,12300,6.256317,[-0.915  1.007 -0.506  0.191 -0.549],1.5312874,0.04038002,207923,0.21555537,-56.67835,100,190.48033,-22.28946,123,0.88046044,3.371177,,-57.734703,0.55201995
-36.58643,99.3746,17.35,-7.3600464,0.05962117,100.0,-108.3683781406004,-24.251842,928.4419710636139,6.499874,12400,5.667254,[-0.908  1.019 -0.517  0.191 -0.558],3.4052851,0.05161205,209658,0.30207413,-55.779785,100,302.5756,-19.829012,124,0.7228733,4.034959,,-57.578327,0.695499
-39.544716,99.36787,17.49,-6.3271136,0.051650155,100.0,-108.5286317330188,-24.331924,935.8663115501404,4.0833154,12500,6.4306087,[-0.949  0.992 -0.514  0.187 -0.562],2.477075,0.046580195,211407,0.25974923,-56.28708,100,221.85245,-20.862637,125,0.83958405,7.4732246,,-57.661613,0.69226646
-39.284103,99.36205,16.67,-10.305719,0.06291147,100.0,-107.6418497802995,-25.211967,943.6441140174866,5.913564,12600,5.9610543,[-0.983  0.98  -0.497  0.175 -0.57 ],2.7064273,0.045817573,213074,0.2666983,-56.1546,100,225.50545,-20.539028,126,0.7928531,3.8056273,,-58.499622,0.62548894
-39.61972,99.38695,16.73,-12.759497,0.24644312,100.0,-108.67329889437706,-25.485683,950.137633562088,2.4864078,12700,5.8872695,[-0.97   1.021 -0.493  0.188 -0.581],1.3270433,0.037127197,214747,0.20141664,-57.504055,100,127.503815,-23.417953,127,0.9030719,2.707377,,-58.762615,0.45964167
-38.87693,99.39152,17.31,-7.0209007,0.20222451,100.0,-108.52294648160463,-24.763216,957.6231307983398,1.722582,12800,6.412039,[-0.993  1.006 -0.499  0.166 -0.587],1.1734915,0.036787193,216478,0.1949809,-57.572475,100,92.349205,-23.811813,128,0.9804283,3.858899,,-58.086098,0.45663878
-37.228626,99.36181,17.06,-7.1389017,0.13144532,100.0,-108.42886030838997,-25.018747,966.7211802005768,2.3211558,12900,5.939684,[-1.011  0.99  -0.508  0.164 -0.602],1.1563497,0.03766371,218184,0.20269874,-57.40295,100,71.937775,-23.268562,129,0.9112561,2.7217917,,-58.35105,0.32717076
-38.234818,99.35525,16.78,-9.041656,0.089891724,100.0,-108.37938665116785,-25.519672,973.518364906311,3.0217848,13000,6.1672206,[-1.011  1.001 -0.497  0.179 -0.599],1.9164844,0.040876165,219862,0.22531112,-56.81556,100,318.62573,-22.143087,130,0.8393837,4.910464,,-58.840107,0.7356681
-39.598923,99.38443,17.09,-11.25838,0.0046556857,100.0,-108.29185256938264,-24.832731,981.006961107254,7.5832896,13100,6.04177,[-0.987  1.025 -0.497  0.183 -0.613],2.3375916,0.043487664,221571,0.25131595,-55.788406,100,188.33621,-20.699694,131,0.82576406,3.549453,,-58.153168,0.6254089
-36.697395,99.35483,16.36,-13.051254,0.05635414,100.0,-108.10123411474497,-25.793465,988.8280606269836,3.3554199,13200,5.5130095,[-0.969  1.052 -0.501  0.206 -0.631],1.7052777,0.03822292,223207,0.21361893,-57.30316,100,210.05855,-22.877241,132,0.8757658,3.3476925,,-59.05715,0.5654835
-40.07486,99.37923,16.44,-9.077869,0.015354074,100.0,-108.32288839786158,-26.070303,995.8200268745422,7.7347355,13300,6.0248375,[-0.975  1.025 -0.5    0.181 -0.639],3.051631,0.04721329,224851,0.28394258,-57.451218,100,288.62552,-21.398808,133,0.82571906,5.1803565,,-59.396782,0.78958225
-37.974937,99.362526,17.26,-10.540838,0.48424724,100.0,-108.88783925277791,-24.932388,1002.6029949188232,1.0728664,13400,6.2836304,[-1.007  1.002 -0.493  0.17  -0.651],1.0304382,0.034935802,226577,0.18477592,-58.11815,100,51.828613,-24.682703,134,0.9887436,1.5875082,,-58.261223,0.16385305
-39.94831,99.36675,16.99,-9.073997,0.39024287,100.0,-108.33289531338393,-25.136799,1007.3559424877167,1.3399395,13500,6.120775,[-1.009  1.002 -0.488  0.165 -0.652],1.127026,0.035236713,228276,0.18805969,-57.581955,100,72.12506,-23.977304,135,0.9709786,2.6104603,,-58.46649,0.3665748
-39.04397,99.3541,17.63,-9.825058,0.010415539,100.0,-108.48587685956524,-24.054573,1014.3435561656952,11.452206,13600,6.3217034,[-1.039  1.002 -0.486  0.159 -0.641],3.0079432,0.04862998,230039,0.28698605,-55.54787,100,187.53676,-20.137028,136,0.8566794,3.9643276,,-57.377457,0.7908432
-39.47815,99.37153,17.36,-9.650911,0.44398335,100.0,-108.81062604356612,-24.377552,1021.7580187320709,1.1850064,13700,6.309215,[-1.076  0.972 -0.491  0.144 -0.656],1.0550686,0.035368856,231775,0.18653399,-56.858788,100,57.734005,-23.397495,137,0.945366,1.4538434,,-57.680923,0.19299434
-38.50892,99.383385,16.37,-11.500355,0.39318416,100.0,-108.12566286698546,-25.866554,1028.7537417411804,1.2068907,13800,5.6257215,[-1.108  0.976 -0.494  0.151 -0.654],1.0838156,0.03418943,233412,0.18601881,-58.386703,100,61.500523,-24.748552,138,0.96341306,2.3954892,,-59.13024,0.2917749
-39.67479,99.37572,16.81,-12.063095,0.43935052,100.0,-108.86476083690853,-25.457985,1036.0145919322968,1.1759266,13900,6.1179624,[-1.101  0.97  -0.502  0.141 -0.647],1.105196,0.03460096,235093,0.1856135,-58.06575,100,74.21954,-24.576906,139,0.9766578,2.0818696,,-58.75432,0.32244295
-37.291756,99.352516,16.94,-7.4470983,0.03867386,100.0,-108.06593539800126,-24.917164,1042.429468870163,6.9002533,14000,5.54558,[-1.121  0.966 -0.503  0.146 -0.65 ],2.927128,0.0479708,236787,0.2799745,-55.623283,100,232.50453,-19.907627,140,0.8196469,7.4307456,,-58.24495,0.8496225
-36.41845,99.34978,16.67,-11.106308,0.10098462,100.0,-107.79206809524372,-25.127165,1048.8748157024384,2.2081816,14100,5.525764,[-1.15   0.942 -0.496  0.137 -0.668],1.5204009,0.04117442,238454,0.22705325,-56.8841,100,112.859146,-22.014421,141,0.8651997,2.7353907,,-58.37449,0.47589403
-37.450554,99.37436,16.98,-11.742491,0.10876453,100.0,-108.67763135277562,-25.14174,1056.287284374237,4.796725,14200,6.072288,[-1.161  0.938 -0.495  0.157 -0.691],1.8862572,0.041788843,240152,0.23179871,-56.70288,100,213.9194,-21.84185,142,0.8369902,4.516149,,-58.43808,0.6324482
-38.583065,99.38611,16.88,-9.028972,0.027067346,100.0,-108.46689961715195,-25.351425,1064.8239924907684,6.560988,14300,6.45963,[-1.188  0.916 -0.498  0.13  -0.688],2.8590178,0.046261918,241840,0.2688927,-57.451847,100,261.0377,-21.938507,143,0.831593,3.6865997,,-58.654797,0.65627736
-38.088757,99.37659,17.04,-11.321565,0.42209208,100.0,-108.36863330280742,-24.740301,1072.9543826580048,1.3991053,14400,5.7695155,[-1.224  0.892 -0.499  0.122 -0.69 ],1.0932746,0.035263427,243544,0.18785556,-57.326553,100,62.238487,-23.751554,144,0.9585331,2.1852484,,-58.027954,0.2893664
-37.257538,99.35885,16.8,-13.6144085,0.017764505,100.0,-108.10647744476373,-25.18929,1080.3137612342834,5.121291,14500,5.958414,[-1.201  0.897 -0.494  0.128 -0.679],3.3664212,0.050815985,245224,0.30327234,-55.13234,100,196.04393,-18.835135,145,0.7239625,6.453081,,-58.466217,0.6959079
-38.048904,99.3719,17.0,-10.563673,0.024331955,100.0,-108.13833956050551,-24.703527,1087.9732019901276,6.958247,14600,5.384942,[-1.218  0.867 -0.488  0.12  -0.676],3.2221634,0.0502401,246924,0.29496515,-54.062355,100,215.09996,-18.084711,146,0.6635416,4.2183185,,-58.026413,0.59881145
-39.360825,99.39007,16.95,-9.759205,0.047167666,100.0,-108.59705497155761,-25.071405,1095.124071598053,1.8244226,14700,6.0125914,[-1.19   0.898 -0.486  0.124 -0.676],1.258651,0.0367183,248619,0.1969473,-57.611675,100,103.62644,-23.717075,147,0.9320416,2.2613664,,-58.37478,0.39466473
-38.228306,99.35717,17.08,-12.872702,0.061179686,100.0,-108.85566108442146,-24.780018,1102.4992713928223,6.9557056,14800,5.47488,[-1.213  0.886 -0.493  0.128 -0.701],2.5679364,0.044692863,250327,0.25871098,-55.90066,100,214.4545,-20.795746,148,0.77062654,5.15567,,-58.067673,0.5444309
-38.512177,99.35341,17.44,-8.716692,0.045630857,100.0,-109.21815720364451,-24.948074,1110.7873611450195,2.9007764,14900,6.726746,[-1.25   0.868 -0.487  0.11  -0.685],2.393972,0.04678146,252071,0.25869432,-55.281433,100,233.19086,-19.967073,149,0.77029705,3.94703,,-58.27984,0.6666598
-38.927658,99.36365,17.13,-12.574192,0.36743852,100.0,-108.88046000254967,-24.940102,1118.2331519126892,1.1549911,15000,5.863261,[-1.27   0.846 -0.485  0.111 -0.671],1.0989813,0.035280928,253784,0.18742205,-57.733627,100,83.933304,-24.240011,150,0.9614607,2.5426455,,-58.227757,0.34024438
-39.142757,99.36617,17.12,-12.322002,0.27728292,100.0,-107.93734995076635,-24.506973,1125.5462872982025,1.5590329,15100,5.6860304,[-1.251  0.844 -0.489  0.107 -0.671],1.238454,0.036664456,255496,0.19524768,-57.15812,100,112.73393,-23.330854,151,0.94026834,2.6744275,,-57.803307,0.41854212
-37.71315,99.384415,17.06,-12.599655,0.08255358,100.0,-108.80255358374791,-24.847109,1132.7886140346527,3.470587,15200,5.6047626,[-1.218  0.85  -0.487  0.12  -0.692],1.6900548,0.039651044,257202,0.21467856,-55.538216,100,193.28882,-21.14947,152,0.8174611,4.2453303,,-58.13476,0.6218321
-42.787678,99.35392,16.41,-10.935304,0.07198354,100.0,-108.08219848077962,-25.75553,1139.5078015327454,3.967797,15300,5.879759,[-1.248  0.823 -0.499  0.112 -0.7  ],2.601779,0.044566035,258843,0.25800514,-55.109985,100,203.13583,-19.536045,153,0.7198904,3.7022707,,-59.0589,0.6496135
-39.552513,99.38237,16.35,-11.092384,0.22743799,100.0,-108.66317086631217,-26.212051,1146.2515590190887,1.243596,15400,5.7927966,[-1.218  0.84  -0.507  0.118 -0.692],1.1370838,0.03403085,260478,0.18527916,-58.784416,100,110.41796,-25.238289,154,0.9517803,2.382906,,-59.47573,0.37218025
-39.493645,99.33858,17.45,-7.675336,0.57419777,100.0,-108.59963928041725,-24.425575,1153.7690951824188,1.0687737,15500,6.0076776,[-1.218  0.826 -0.508  0.114 -0.705],1.0342864,0.035429694,262223,0.18633616,-57.59564,100,45.792336,-24.160488,155,0.9911074,1.8071034,,-57.757343,0.19184552
-37.28532,99.37429,16.79,-10.58012,0.04048432,100.0,-108.2837082993319,-25.360546,1159.2254781723022,4.6239467,15600,6.2685146,[-1.217  0.823 -0.507  0.118 -0.705],2.932636,0.04858378,263902,0.2842369,-57.014145,100,227.50154,-20.795935,156,0.8042523,4.729133,,-58.67422,0.66740924
-38.944336,99.3811,17.0,-13.374526,0.05995125,100.0,-108.9835837426796,-25.14573,1166.6825132369995,11.134886,15700,5.800929,[-1.235  0.802 -0.495  0.108 -0.715],2.6982455,0.044649012,265602,0.26238528,-57.192917,100,195.22534,-22.15202,157,0.8575994,5.1851544,,-58.42266,0.6567136
-37.35425,99.360016,17.73,-8.131653,0.20925097,100.0,-109.17351379221147,-24.01754,1174.642686843872,1.4126098,15800,5.8740773,[-1.18   0.819 -0.49   0.117 -0.691],1.159627,0.03836713,267375,0.20083447,-56.228302,100,75.999756,-22.333698,158,0.90795034,2.2379665,,-57.34532,0.35205707
-38.946342,99.36438,16.41,-7.832672,0.26236227,100.0,-108.04809135661706,-25.983606,1182.1988644599915,1.9586462,15900,5.919177,[-1.198  0.828 -0.496  0.111 -0.702],1.2472152,0.03566461,269016,0.1945065,-58.306652,100,101.61576,-24.253902,159,0.9377764,3.1580768,,-59.313297,0.4146157
-36.49209,99.366615,17.48,-8.835316,0.030803643,100.0,-108.69784602689283,-24.500116,1189.9126017093658,3.1464515,16000,6.598181,[-1.189  0.831 -0.508  0.12  -0.689],2.4797146,0.048015706,270764,0.26604813,-54.426052,100,262.97794,-18.845436,160,0.71783775,6.4718037,,-57.82055,0.73828566
-42.01344,99.37471,16.95,-8.509401,0.09690562,100.0,-108.89601875128426,-25.615036,1197.0890264511108,4.9676332,16100,6.2554092,[-1.175  0.849 -0.518  0.122 -0.702],1.8481741,0.042093847,272459,0.23320146,-58.37556,100,209.49974,-23.646912,161,0.90613735,3.5770853,,-58.946804,0.6069243
-39.592117,99.38405,16.25,-14.006964,0.45446086,100.0,-108.2673227599456,-26.505278,1203.2982549667358,1.2836409,16200,6.410511,[-1.182  0.823 -0.52   0.12  -0.701],1.0564721,0.033409853,274084,0.18236753,-59.22937,100,60.838886,-25.683937,162,0.970315,1.8994014,,-59.782207,0.21579777
-39.288887,99.3731,17.24,-7.3195744,0.38360623,100.0,-108.9198762140834,-24.548098,1210.7073845863342,1.2741416,16300,5.616011,[-1.199  0.841 -0.516  0.131 -0.722],1.1142656,0.03585448,275808,0.189929,-57.181873,100,62.556496,-23.552109,163,0.9492112,1.8921465,,-57.87458,0.28989208
-40.220215,99.36722,16.88,-10.871423,0.034493852,100.0,-108.32880856819946,-25.175903,1217.6461420059204,11.136505,16400,6.237605,[-1.17   0.835 -0.518  0.121 -0.734],3.6631243,0.051186025,277496,0.31484634,-54.515953,100,198.82825,-18.241852,164,0.66313326,4.1756754,,-58.49879,0.60648334
-39.319225,99.35218,17.51,-11.458744,0.44928178,100.0,-108.44812727026724,-23.823862,1225.806853055954,1.7087985,16500,5.5125394,[-1.14   0.863 -0.519  0.131 -0.73 ],1.09259,0.03717118,279247,0.19562538,-56.2352,100,41.843323,-22.297316,165,0.9353231,1.8424689,,-57.144295,0.21798074
-38.486904,99.35936,17.35,-9.128952,0.0474722,100.0,-108.6014902527751,-24.795496,1232.7581720352173,11.171811,16600,6.242601,[-1.118  0.868 -0.506  0.12  -0.736],3.141958,0.049955606,280982,0.2984717,-55.76516,100,209.736,-20.047707,166,0.7780335,8.298791,,-58.127266,0.70228237
-42.486023,99.38414,17.06,-9.335684,0.047601596,100.0,-108.59958144387573,-25.001106,1241.3471899032593,24.983086,16700,6.037695,[-1.094  0.891 -0.512  0.131 -0.727],2.573691,0.045205977,282688,0.29971778,-54.917328,100,206.34416,-19.651968,167,0.68672055,3.006371,,-58.32759,0.4967283
-39.715126,99.36965,17.35,-10.520902,0.2896559,100.0,-108.79863674786291,-24.549095,1249.2181677818298,1.393997,16800,6.2807345,[-1.121  0.866 -0.514  0.109 -0.734],1.1132033,0.037067357,284423,0.19597942,-56.887684,100,70.44524,-23.01015,168,0.935795,2.5586581,,-57.84543,0.3127434
-39.123108,99.36939,17.19,-8.255275,0.04332134,100.0,-108.67838250925061,-25.167934,1255.7953562736511,12.4606495,16900,6.20549,[-1.121  0.866 -0.507  0.093 -0.741],1.5307946,0.043142296,286142,0.26419637,-56.892925,100,93.88734,-22.099556,169,0.8357208,2.125114,,-58.499336,0.36405084
-37.33057,99.35638,16.61,-10.957471,0.41411904,100.0,-108.14482230791678,-25.32273,1263.6895332336426,1.2028093,17000,5.442869,[-1.119  0.854 -0.507  0.065 -0.744],1.0888726,0.034069896,287803,0.18388575,-58.26597,100,59.9838,-24.75969,170,0.98425204,1.9324336,,-58.636406,0.27111387
-42.442276,99.3769,16.92,-9.576592,0.03307858,100.0,-108.93426001689295,-25.709396,1270.3852348327637,13.147953,17100,6.136535,[-1.129  0.846 -0.509  0.055 -0.747],3.3477206,0.05154072,289495,0.31791288,-55.965336,100,171.6506,-19.802273,171,0.73064643,5.9706016,,-59.042183,0.60698277
