MaxIW,MeanD2w0t,MeanIW,EpisodesSoFar,Bound,EpRewMean,InitialBound,EmpiricalD2,MinIW,StdD2w0t,TimestepsSoFar,StdIW,EpLenMean,InitialReturnStd,Iteration,InitialReturnMax,Weights,MaxD2w0t,MinD2w0t,EpThisIter,InitialReturnMin,ReturnStepMax,ReturnMeanIW,TimeElapsed,J_sample_variance,ReturnStepMaxmin,InitialReturnMean
1.0,0.18574,1.0,8200,-40.347656,-124.11372081724801,-40.347656,1.0,1.0,0.38888726,616426,,92.87,1.5304459,82,-2.6043477,[-0.622 -0.763 -0.447 -0.317 -0.106],1.0,,100,-9.6970825,100.0,-7.014322,1407.809457063675,2.3659241,99.01969,-7.014322
1.0002216,0.17908,0.99999326,8300,-40.24596,-121.83623448969833,-40.24597,1.0,0.99985445,0.38340735,625380,5.26689e-05,89.54,1.5944283,83,-3.1927533,[-0.622 -0.763 -0.447 -0.317 -0.106],1.0,,100,-10.292162,100.0,-6.912625,1425.9084622859955,2.5678618,99.00007,-6.9126363
1.4684495,0.19086128,0.9497217,8400,-40.34667,-123.22139991725908,-40.40094,1.0511373,0.42160675,0.40064546,634635,0.18258736,92.55,1.6356202,84,-2.9859004,[-0.622 -0.763 -0.447 -0.317 -0.106],1.1371402,,100,-9.728815,100.0,-6.9791265,1444.6353552341461,2.6756277,99.0,-7.067605
2.446373,0.1826993,1.0001158,8500,-40.022594,-119.73910397352826,-40.075012,1.0671945,0.545603,0.39579538,643425,0.26077378,87.9,1.5184647,85,-2.7361445,[-0.628 -0.766 -0.451 -0.323 -0.11 ],1.176639,,100,-9.956767,100.0,-6.6371603,1465.1795279979706,2.1373005,99.00008,-6.7416778
1.350822,0.21057539,0.99070424,8600,-40.234932,-124.59102559218427,-40.3034,1.0202161,0.59870684,0.41176915,653791,0.127484,103.66,1.7655723,86,-1.9221175,[-0.629 -0.768 -0.445 -0.326 -0.11 ],1.0596017,,100,-11.536229,100.0,-6.8620224,1486.8330121040344,2.9630313,99.0,-6.9700603
1.0,0.18652,1.0,8700,-40.133564,-120.47210033040605,-40.133564,1.0,1.0,0.38952473,663117,,93.26,1.5761609,87,-2.7616484,[-0.635 -0.772 -0.452 -0.325 -0.115],1.0,,100,-9.68094,100.0,-6.8002286,1507.3806684017181,2.5093765,99.0,-6.800229
1.0001396,0.16864,1.0000035,8800,-40.291027,-121.29950458018249,-40.291042,0.9999987,0.9998443,0.37443715,671549,5.5045253e-05,84.32,1.6670579,88,-3.3181808,[-0.635 -0.772 -0.452 -0.325 -0.115],1.0,,100,-9.671017,100.0,-6.957696,1526.2143363952637,2.8071134,99.00028,-6.9577065
1.0,0.19442,1.0,8900,-40.15009,-121.78828049102906,-40.15009,1.0,1.0,0.39574865,681270,,97.21,1.7648762,89,-2.7187738,[-0.635 -0.772 -0.452 -0.325 -0.115],1.0,,100,-9.505502,100.0,-6.816755,1546.5108184814453,3.1462505,99.00001,-6.816755
1.2990509,0.20195019,0.98898095,9000,-40.504906,-124.73500905299424,-40.534626,1.0084606,0.71932304,0.402788,691314,0.08662881,100.44,1.5147382,90,-3.0357518,[-0.635 -0.772 -0.452 -0.325 -0.115],1.0259707,,100,-9.664476,100.0,-7.163014,1567.313784122467,2.2709875,99.00002,-7.2012897
1.0,0.21614,1.0,9100,-40.426098,-124.14616937949138,-40.426098,1.0,1.0,0.41160262,702121,,108.07,1.507723,91,-3.6277637,[-0.636 -0.771 -0.453 -0.324 -0.121],1.0,,100,-9.882479,100.0,-7.0927615,1589.8302204608917,2.2961903,99.00001,-7.0927625
1.634638,0.19629,0.98544794,9200,-40.01504,-121.3318608247314,-40.03397,1.0201502,0.68967617,0.40000635,711825,0.12864785,97.04,1.6198046,92,-3.215647,[-0.636 -0.771 -0.453 -0.324 -0.121],1.049773,,100,-9.648007,100.0,-6.665371,1610.7510890960693,2.771723,99.0,-6.7006354
1.0,0.2024,1.0,9300,-40.306957,-124.41607382882098,-40.306957,1.0,1.0,0.4017815,721945,,101.2,1.453274,93,-2.279243,[-0.637 -0.772 -0.45  -0.324 -0.121],1.0,,100,-9.793264,100.0,-6.973622,1634.1569094657898,2.1333385,99.000015,-6.973622
1.0,0.18868,1.0,9400,-40.22112,-122.81699855113742,-40.22112,1.0,1.0,0.3912513,731379,,94.34,1.5393759,94,-3.4682589,[-0.637 -0.772 -0.45  -0.324 -0.121],1.0,,100,-10.002265,100.0,-6.8877845,1653.8261516094208,2.3936143,99.00001,-6.8877845
1.4097064,0.1857161,0.9888475,9500,-40.039337,-121.51144237616818,-40.080906,1.0126395,0.74885815,0.3905549,740600,0.098231696,92.21,1.576927,95,-3.043954,[-0.637 -0.772 -0.45  -0.324 -0.121],1.032761,,100,-9.665571,100.0,-6.6988287,1672.3100175857544,2.5132766,99.00012,-6.7475715
1.0,0.19758,1.0,9600,-40.31251,-123.13569550471453,-40.31251,1.0,1.0,0.3981817,750479,,98.79,1.6158869,96,-2.772402,[-0.64  -0.774 -0.45  -0.325 -0.126],1.0,,100,-9.692648,100.0,-6.979174,1694.1540486812592,2.637465,99.00009,-6.9791746
1.7969551,0.21335691,1.0020381,9700,-40.13326,-122.71207708698574,-40.15338,1.0293964,0.6236845,0.41430005,760962,0.16399159,104.83,1.5414985,97,-3.0083954,[-0.64  -0.774 -0.45  -0.325 -0.126],1.080094,,100,-9.544747,100.0,-6.7793775,1716.599888086319,2.4014304,99.00005,-6.8200464
1.0,0.21284,1.0,9800,-40.133995,-121.35698833640726,-40.133995,1.0,1.0,0.40930796,771604,,106.42,1.6608448,98,-3.1972003,[-0.641 -0.776 -0.446 -0.326 -0.126],1.0,,100,-10.508596,100.0,-6.8006573,1738.8275020122528,2.7862678,99.0,-6.8006577
4.419209,0.23278649,0.9845849,9900,-40.58089,-126.94650161866028,-40.64503,1.1323555,0.32724023,0.4480507,782294,0.35864365,106.9,1.8229173,99,-2.7518291,[-0.641 -0.776 -0.446 -0.326 -0.126],1.5876015,,100,-14.765455,100.0,-7.187305,1761.0162663459778,2.892785,99.0,-7.311694
1.0,0.22756,1.0,10000,-40.00546,-123.97028533792393,-40.00546,1.0,1.0,0.41924694,793672,,113.78,1.73589,100,-2.411094,[-0.649 -0.789 -0.448 -0.336 -0.134],1.0,,100,-9.78951,100.0,-6.6721244,1784.2588472366333,3.0437515,99.0,-6.6721253
1.4505236,0.21803938,0.993084,10100,-40.038704,-123.8759170930724,-40.059467,1.0284109,0.6009166,0.4180463,804368,0.14984083,106.96,1.5462092,101,-3.113468,[-0.649 -0.789 -0.448 -0.336 -0.134],1.1011158,,100,-9.634236,100.0,-6.685755,1805.669706106186,2.3614259,99.00007,-6.7261324
1.3549825,0.22652484,0.97754604,10200,-40.321926,-125.04563944217533,-40.34495,1.0314424,0.44292504,0.42418832,815467,0.14913948,110.99,1.5805066,102,-3.874855,[-0.65  -0.791 -0.452 -0.333 -0.137],1.1324338,,100,-9.594513,100.0,-6.9656744,1829.2325942516327,2.4048758,99.00016,-7.0116143
2.2289011,0.20380777,0.9910284,10300,-40.02057,-123.04317249521124,-40.057713,1.0494857,0.4638039,0.41017973,825372,0.21803351,99.05,1.5809336,103,-3.4761953,[-0.649 -0.79  -0.456 -0.334 -0.138],1.1225294,,100,-9.625129,100.0,-6.6479,1849.9003863334656,2.5818145,99.0,-6.724375
1.3153162,0.20829183,0.9858846,10400,-40.25964,-124.59134205209013,-40.273872,1.0187968,0.6070978,0.4088823,835675,0.11884859,103.03,1.6256437,104,-3.0831347,[-0.648 -0.791 -0.455 -0.331 -0.151],1.0644038,,100,-9.732424,100.0,-6.9123654,1870.4708576202393,2.684087,99.0,-6.940537
2.1573403,0.2205516,0.96709156,10500,-39.98192,-123.85452399180835,-40.01944,1.0670134,0.4573837,0.42576495,846265,0.25713053,105.9,1.7038358,105,-2.1532779,[-0.648 -0.79  -0.458 -0.333 -0.151],1.2076473,,100,-10.5886,100.0,-6.6138616,1892.7849612236023,3.0549197,99.00005,-6.6861053
1.2456985,0.19753371,0.9989031,10600,-39.945282,-121.21766251860129,-39.958122,1.0147938,0.69255924,0.4001301,856063,0.098606765,97.98,1.5735955,106,-2.9987345,[-0.651 -0.789 -0.453 -0.336 -0.15 ],1.0347205,,100,-9.845621,100.0,-6.599451,1912.6077144145966,2.4132938,99.00003,-6.624788
2.7528524,0.20688906,0.98826367,10700,-40.233997,-120.58075612890526,-40.294014,1.0647578,0.502955,0.4148695,866030,0.26467195,99.67,1.7490935,107,-2.9029105,[-0.651 -0.789 -0.455 -0.337 -0.15 ],1.1701108,,100,-16.197897,100.0,-6.8533587,1935.1066150665283,2.4665523,99.00004,-6.960678
1.8781451,0.21556509,0.9970553,10800,-40.27586,-125.13454323793377,-40.298428,1.0328162,0.70429444,0.4168355,876584,0.1806877,105.54,1.476448,108,-3.324657,[-0.652 -0.791 -0.451 -0.336 -0.15 ],1.1375226,,100,-9.707981,100.0,-6.9220405,1955.9351782798767,2.3313296,99.000015,-6.9650936
1.4153225,0.22191867,0.9937019,10900,-40.32903,-124.59162140884109,-40.346886,1.0241176,0.5952388,0.4192894,887527,0.13492854,109.43,1.6079161,109,-2.289649,[-0.653 -0.792 -0.447 -0.338 -0.149],1.0715493,,100,-9.797692,100.0,-6.9769583,1978.1169006824493,2.644723,99.000015,-7.0135517
2.5456042,0.21753684,0.97992337,11000,-40.233696,-122.19576682970963,-40.2685,1.0402002,0.65836096,0.41883576,898153,0.22099818,106.26,1.6125205,110,-2.6165354,[-0.654 -0.792 -0.45  -0.34  -0.147],1.129814,,100,-11.969067,100.0,-6.8710723,1999.5333499908447,2.562331,99.00001,-6.935164
1.0,0.21594,1.0,11100,-40.15478,-123.41905421396582,-40.15478,1.0,1.0,0.41147274,908950,,107.97,1.4751507,111,-3.1307573,[-0.654 -0.793 -0.446 -0.34  -0.148],1.0,,100,-9.945477,100.0,-6.8214464,2021.4706444740295,2.19805,99.000015,-6.8214464
2.316869,0.23944178,0.9895308,11200,-40.294212,-127.31092912659571,-40.35236,1.0494839,0.48505458,0.4357112,920557,0.23038337,116.07,1.6240683,112,-3.3305278,[-0.654 -0.793 -0.446 -0.34  -0.148],1.1466876,,100,-9.764104,100.0,-6.9376583,2044.9527447223663,2.5902529,99.000015,-7.019025
1.5315526,0.2448988,0.99154055,11300,-40.202152,-123.752236040729,-40.222424,1.0370294,0.5159673,0.43645468,932534,0.16657157,119.77,1.478942,113,-3.301968,[-0.656 -0.788 -0.446 -0.342 -0.153],1.1061317,,100,-9.340387,100.0,-6.8482003,2070.668128967285,2.1755543,99.0,-6.889088
2.37228,0.22181651,0.96322274,11400,-40.001987,-122.6990958950525,-40.057053,1.1496435,0.30038598,0.44118097,942689,0.31746936,101.55,1.6847165,114,-2.4503002,[-0.657 -0.786 -0.448 -0.345 -0.153],1.5160013,,100,-9.608248,100.0,-6.614361,2091.955773115158,2.7878327,99.000015,-6.7237177
1.0,0.21688,1.0,11500,-39.962593,-120.03450370327539,-39.962593,1.0,1.0,0.41212744,953533,,108.44,1.7036244,115,-2.5771267,[-0.658 -0.783 -0.446 -0.353 -0.155],1.0,,100,-9.987436,100.0,-6.6292562,2114.9158847332,2.9316523,99.00001,-6.6292567
1.4574122,0.20931461,1.0015975,11600,-40.076168,-120.93875905180215,-40.100582,1.0295224,0.5550906,0.41109052,963829,0.15539084,102.96,1.6927502,116,-2.40467,[-0.658 -0.783 -0.446 -0.353 -0.155],1.0727789,,100,-9.867344,100.0,-6.719719,2135.843281507492,2.8250828,99.00001,-6.767245
1.0000098,0.19743995,0.9999998,11700,-40.1207,-120.62897407126975,-40.120705,0.999997,0.99998385,0.39807454,973701,4.917173e-06,98.72,1.5622793,117,-3.1166465,[-0.659 -0.783 -0.45  -0.355 -0.155],1.0,,100,-9.86664,100.0,-6.787369,2157.935915708542,2.4653683,99.000015,-6.787371
1.8496655,0.18874992,0.9708175,11800,-40.25764,-120.39947155914564,-40.28271,1.0398027,0.46191368,0.39728954,982914,0.18412797,92.13,1.619211,118,-2.5491595,[-0.659 -0.783 -0.45  -0.355 -0.155],1.1777844,,100,-9.803308,100.0,-6.9010844,2177.140843153,2.5309827,99.0,-6.949376
1.3797649,0.20405838,0.9844376,11900,-40.143684,-121.27175593754224,-40.18496,1.0182246,0.5525593,0.40597886,992999,0.1311145,100.85,1.6184466,119,-3.6598077,[-0.66  -0.784 -0.452 -0.36  -0.16 ],1.0569576,,100,-9.663885,100.0,-6.796766,2200.0396435260773,2.5508432,99.0,-6.851622
1.4927162,0.20569578,0.9832463,12000,-40.179237,-119.49819268836085,-40.19871,1.0266049,0.5355431,0.40884548,1003101,0.1623958,101.02,1.5625967,120,-2.4092321,[-0.663 -0.778 -0.451 -0.358 -0.167],1.093252,,100,-9.569735,100.0,-6.8272796,2222.0884640216827,2.5031145,99.0,-6.8653755
1.0,0.19774,1.0,12100,-40.024136,-120.77097419670852,-40.024136,1.0,1.0,0.3983028,1012988,,98.87,1.68568,121,-2.5911593,[-0.662 -0.779 -0.454 -0.356 -0.171],1.0,,100,-9.974576,100.0,-6.6908,2243.457415342331,2.870219,99.00001,-6.6908
1.0,0.1957,1.0,12200,-40.296444,-121.40403637285209,-40.296444,1.0,1.0,0.39672762,1022773,,97.85,1.6344128,122,-2.5883741,[-0.662 -0.779 -0.454 -0.356 -0.171],1.0,,100,-9.622409,100.0,-6.9631076,2263.582991838455,2.6982882,99.00007,-6.963108
1.6095426,0.20004047,0.9946168,12300,-40.119675,-119.08358657012707,-40.140366,1.0298493,0.72446084,0.4045724,1032598,0.13904485,98.25,1.630021,123,-2.675952,[-0.662 -0.779 -0.454 -0.356 -0.171],1.0821477,,100,-10.150668,100.0,-6.7670755,2284.0623621940613,2.7878194,99.00002,-6.8070292
1.0,0.1964,1.0,12400,-40.290398,-120.89657091238529,-40.290398,1.0,1.0,0.3972737,1042418,,98.2,1.6990551,124,-3.5223436,[-0.663 -0.78  -0.451 -0.357 -0.171],1.0,,100,-13.835651,100.0,-6.9570637,2306.321950674057,2.915948,99.00001,-6.9570637
1.0,0.1985,1.0,12500,-40.059788,-119.53724797651913,-40.059788,1.0,1.0,0.39888057,1052343,,99.25,1.6830612,125,-2.5655787,[-0.663 -0.78  -0.451 -0.357 -0.171],1.0,,100,-9.635964,100.0,-6.7264524,2326.967982530594,2.861308,99.0,-6.726453
1.0,0.19214,1.0,12600,-40.20772,-118.90352156239807,-40.20772,1.0,1.0,0.39398998,1061950,,96.07,1.6290699,126,-3.4823356,[-0.663 -0.78  -0.451 -0.357 -0.171],1.0,,100,-10.150373,100.0,-6.8743844,2347.806957244873,2.6806757,99.00014,-6.8743854
1.0,0.19958,1.0,12700,-39.976814,-119.51943704250937,-39.976814,1.0,1.0,0.3996971,1071929,,99.79,1.5854461,127,-2.3448787,[-0.663 -0.78  -0.451 -0.357 -0.171],1.0,,100,-9.431598,100.0,-6.643477,2368.3064317703247,2.5390298,99.0,-6.643477
1.0,0.18984,1.0,12800,-40.230556,-119.12680563749068,-40.230556,1.0,1.0,0.3921632,1081421,,94.92,1.7559148,128,-2.54483,[-0.663 -0.78  -0.451 -0.357 -0.171],1.0,,100,-10.6483135,100.0,-6.897222,2386.8934733867645,3.1143801,99.0,-6.8972225
1.0,0.18316,1.0,12900,-40.129,-120.87233943056434,-40.129,1.0,1.0,0.38680872,1090579,,91.58,1.5606195,129,-2.726252,[-0.663 -0.78  -0.451 -0.357 -0.171],1.0,,100,-9.632516,100.0,-6.7956643,2405.860651731491,2.4601343,99.000015,-6.795665
1.7169962,0.19502997,0.99536014,13000,-39.963776,-116.73999638169076,-39.999805,1.0250821,0.61398464,0.4001249,1100179,0.1456969,96.0,1.5214248,130,-4.0879354,[-0.663 -0.78  -0.451 -0.357 -0.171],1.076624,,100,-14.261814,100.0,-6.6202564,2426.3577954769135,2.252308,99.000015,-6.6664705
1.457897,0.21037233,0.9808403,13100,-40.04207,-120.73029862439871,-40.061413,1.0305598,0.48234868,0.41276124,1110492,0.15701574,103.13,1.718945,131,-2.391197,[-0.667 -0.783 -0.45  -0.36  -0.173],1.1025437,,100,-9.661275,100.0,-6.6901035,2448.703237771988,2.9497256,99.0,-6.728077
1.001754,0.19598,0.99994075,13200,-40.372597,-123.12938856891728,-40.372692,1.0000001,0.99861753,0.39694557,1120291,0.00041408854,97.99,1.5902333,132,-3.0431576,[-0.667 -0.785 -0.454 -0.358 -0.174],1.0000005,,100,-9.558959,100.0,-7.039261,2469.279632329941,2.5542312,99.00013,-7.0393553
1.6212529,0.19482675,0.99182713,13300,-40.10622,-119.6715436076505,-40.122192,1.0180603,0.751809,0.39871824,1129929,0.11821075,96.38,1.6199888,133,-2.6577754,[-0.667 -0.785 -0.454 -0.358 -0.174],1.0451934,,100,-9.277063,100.0,-6.7571816,2489.6617164611816,2.6301346,99.00001,-6.788855
1.4905857,0.2269159,0.98105264,13400,-40.08085,-122.28388063739956,-40.106453,1.0368193,0.44381517,0.42456567,1141042,0.16363576,111.13,1.6422752,134,-2.692704,[-0.667 -0.783 -0.45  -0.358 -0.175],1.1107528,,100,-9.986685,100.0,-6.7228394,2513.3464567661285,2.6327107,99.0002,-6.7731185
1.8039755,0.18975426,0.96775484,13500,-39.94413,-119.29746398710722,-39.975296,1.0566912,0.4355564,0.40012988,1150230,0.23219512,91.88,1.7533697,135,-3.0834563,[-0.667 -0.782 -0.453 -0.361 -0.176],1.163597,,100,-9.843455,100.0,-6.5818634,2532.5216343402863,3.233609,99.0,-6.6419616
1.989786,0.21229428,0.97455704,13600,-39.94047,-120.56786764136257,-39.976658,1.0933168,0.37338436,0.42458597,1160255,0.22528091,100.25,1.7636876,136,-2.2218764,[-0.668 -0.785 -0.452 -0.357 -0.175],1.2827446,,100,-9.666998,100.0,-6.570999,2553.26158618927,3.0491357,99.00001,-6.6433234
1.0,0.20028,1.0,13700,-40.072285,-120.73046268086195,-40.072285,1.0,1.0,0.40019906,1170269,,100.14,1.5883245,137,-2.992518,[-0.669 -0.782 -0.45  -0.363 -0.176],1.0,,100,-9.462271,100.0,-6.7389503,2572.2483355998993,2.5482576,99.000015,-6.7389503
1.0,0.1992,1.0,13800,-40.014988,-119.72667278837415,-40.014988,1.0,1.0,0.39939538,1180229,,99.6,1.5617812,138,-3.0020998,[-0.669 -0.782 -0.45  -0.363 -0.176],1.0,,100,-9.6643715,100.0,-6.6816516,2592.8559651374817,2.463798,99.0001,-6.6816516
1.3773706,0.21945307,0.96478623,13900,-40.213623,-122.40131880867263,-40.24025,1.0343368,0.42582732,0.41914508,1190989,0.16865312,107.6,1.6153895,139,-3.401449,[-0.669 -0.782 -0.45  -0.363 -0.176],1.0809315,,100,-10.013923,100.0,-6.8537936,2615.4518673419952,2.5211241,99.00001,-6.9069123
2.086873,0.20805657,1.0075305,14000,-40.00265,-118.97716508877828,-40.030952,1.0479441,0.5158115,0.4140571,1201076,0.22606048,100.87,1.8363941,140,-2.0470214,[-0.669 -0.78  -0.454 -0.364 -0.177],1.176951,,100,-10.074925,100.0,-6.64191,2636.8408184051514,3.2530262,99.0,-6.6976166
1.0,0.1851,1.0,14100,-40.22829,-117.39181812842985,-40.22829,1.0,1.0,0.38836905,1210331,,92.55,1.5181952,141,-2.9726415,[-0.669 -0.778 -0.452 -0.367 -0.187],1.0,,100,-10.538249,100.0,-6.8949547,2657.3389189243317,2.3281987,99.0,-6.8949547
1.0,0.20462,1.0,14200,-40.26143,-118.9512406688653,-40.26143,1.0,1.0,0.4034244,1220562,,102.31,1.544535,142,-2.405661,[-0.669 -0.778 -0.452 -0.367 -0.187],1.0,,100,-9.59089,100.0,-6.928091,2679.7541897296906,2.4096854,99.0,-6.9280915
1.0,0.18358,1.0,14300,-40.069225,-118.42329099824343,-40.069225,1.0,1.0,0.38713548,1229741,,91.79,1.6484495,143,-2.7389145,[-0.669 -0.778 -0.452 -0.367 -0.187],1.0,,100,-9.607893,100.0,-6.73589,2698.462728738785,2.744834,99.000015,-6.73589
1.6188753,0.20263107,0.9774344,14400,-40.299793,-119.970885908768,-40.320457,1.0311385,0.6539118,0.40670532,1239687,0.14698175,99.46,1.9701567,144,-2.3070219,[-0.669 -0.778 -0.452 -0.367 -0.187],1.1011811,,100,-17.921371,100.0,-6.949876,2720.001486301422,3.4182558,99.0,-6.987123
1.5746104,0.19186234,0.9821568,14500,-39.893917,-119.65604067586791,-39.9168,1.026671,0.7037755,0.39748734,1249136,0.14280178,94.49,1.738208,145,-2.7784882,[-0.671 -0.779 -0.449 -0.368 -0.186],1.0579242,,100,-9.523008,100.0,-6.5395837,2741.3284034729004,2.9753847,99.00005,-6.5834637
1.0,0.19586,1.0,14600,-40.2404,-119.73960304434327,-40.2404,1.0,1.0,0.39687908,1258929,,97.93,1.6443758,146,-3.1661425,[-0.672 -0.779 -0.445 -0.369 -0.187],1.0,,100,-9.597786,100.0,-6.9070616,2762.87965631485,2.7312846,99.00002,-6.9070616
1.3161035,0.22125518,0.9887363,14700,-39.94874,-118.73416091346364,-39.960327,1.0148134,0.6011066,0.4173972,1269897,0.11045104,109.68,1.6583697,147,-2.9489174,[-0.672 -0.779 -0.445 -0.369 -0.187],1.0393059,,100,-9.431284,100.0,-6.604222,2786.385793685913,2.7215312,99.000015,-6.6269917
1.0,0.21102,1.0,14800,-40.090794,-120.94857467390702,-40.090794,1.0,1.0,0.40804586,1280448,,105.51,1.7466505,148,-2.3445168,[-0.673 -0.779 -0.447 -0.37  -0.191],1.0,,100,-11.046431,100.0,-6.757459,2808.867924451828,3.081604,99.00001,-6.757459
1.0,0.20734,1.0,14900,-39.71939,-117.66784586892976,-39.71939,1.0,1.0,0.4053905,1290815,,103.67,1.6287346,149,-2.214566,[-0.673 -0.779 -0.447 -0.37  -0.191],1.0,,100,-9.665804,100.0,-6.386057,2831.1229734420776,2.679572,99.0,-6.386057
1.0,0.2083,1.0,15000,-40.043945,-118.35663111745347,-40.043945,1.0,1.0,0.40609625,1301230,,104.15,1.5900011,150,-2.742373,[-0.673 -0.779 -0.447 -0.37  -0.191],1.0,,100,-9.725204,100.0,-6.7106094,2852.3740227222443,2.5536397,99.0,-6.7106104
1.0,0.2074,1.0,15100,-39.82487,-119.03953865450251,-39.82487,1.0,1.0,0.40545624,1311600,,103.7,1.5430481,151,-2.6249077,[-0.673 -0.779 -0.447 -0.37  -0.191],1.0,,100,-9.795874,100.0,-6.491534,2874.3309502601624,2.405048,99.00001,-6.491534
1.9204781,0.1990413,0.9884384,15200,-39.736496,-116.78006948536768,-39.76873,1.0591564,0.44168058,0.40782523,1321226,0.25239423,96.26,1.6896064,152,-1.7614183,[-0.673 -0.779 -0.447 -0.37  -0.191],1.1808255,,100,-9.474873,100.0,-6.3718514,2894.957135915756,2.9199955,99.0,-6.435396
1.0,0.20424,1.0,15300,-39.910973,-117.8745487534174,-39.910973,1.0,1.0,0.40313527,1331438,,102.12,1.6221672,153,-2.875779,[-0.674 -0.777 -0.448 -0.375 -0.193],1.0,,100,-9.647053,100.0,-6.577636,2916.1014790534973,2.658006,99.000015,-6.5776362
2.4750633,0.18627667,0.96548295,15400,-39.956272,-117.55661727040321,-39.987938,1.0355322,0.66512084,0.39470983,1340550,0.20603155,91.12,1.6968743,154,-2.7680354,[-0.674 -0.777 -0.448 -0.375 -0.193],1.1607819,,100,-10.415864,100.0,-6.594402,2935.2765278816223,2.868159,99.00015,-6.6546025
1.0001615,0.2067,0.9999919,15500,-39.912857,-116.75388461140638,-39.91287,1.0,0.999667,0.40493953,1350885,6.632607e-05,103.35,1.7215152,155,-2.4388883,[-0.675 -0.777 -0.444 -0.375 -0.193],1.0,,100,-9.584707,100.0,-6.579521,2956.6887316703796,2.9935079,99.0,-6.5795326
1.0000365,0.20516,0.99999607,15600,-39.968216,-117.94459787452394,-39.968227,1.0,0.999829,0.4038274,1361143,3.247539e-05,102.58,1.646136,156,-2.5161886,[-0.675 -0.777 -0.444 -0.375 -0.193],1.0,,100,-9.87368,100.0,-6.63488,2979.1865599155426,2.7371178,99.00001,-6.6348925
1.3518679,0.1855736,0.993213,15700,-40.07215,-118.49549220771418,-40.100925,1.0116564,0.76399815,0.39041048,1370358,0.09073213,92.15,1.5896815,157,-2.8519516,[-0.675 -0.777 -0.444 -0.375 -0.193],1.0441257,,100,-9.634972,100.0,-6.7344947,2997.84579873085,2.489579,99.0,-6.7675886
1.0,0.21522,1.0,15800,-39.84301,-118.93596510317897,-39.84301,1.0,1.0,0.4109799,1381119,,107.61,1.6772907,158,-2.0531669,[-0.678 -0.775 -0.443 -0.375 -0.197],1.0,,100,-9.58509,100.0,-6.5096745,3020.5435984134674,2.841721,99.0,-6.5096745
1.0,0.21254,1.0,15900,-40.149933,-117.76615286111833,-40.149933,1.0,1.0,0.4091011,1391746,,106.27,1.3620863,159,-3.53798,[-0.678 -0.775 -0.443 -0.375 -0.197],1.0,,100,-9.580183,100.0,-6.816596,3043.278599023819,1.8740193,99.0,-6.816596
1.0,0.2095,1.0,16000,-40.112637,-119.33415206120182,-40.112637,1.0,1.0,0.40694594,1402221,,104.75,1.6763366,160,-2.5803025,[-0.678 -0.775 -0.443 -0.375 -0.197],1.0,,100,-9.6781645,100.0,-6.7792993,3065.37344121933,2.8384893,99.000015,-6.7792993
1.0,0.2283,1.0,16100,-39.971214,-116.72694452397758,-39.971214,1.0,1.0,0.4197405,1413636,,114.15,1.763938,161,-1.9866867,[-0.678 -0.775 -0.443 -0.375 -0.197],1.0,,100,-9.720932,100.0,-6.6378794,3088.6559009552,3.1429055,99.0,-6.6378803
2.1923401,0.2284271,0.97848827,16200,-39.980892,-119.56845920124877,-40.015137,1.0748036,0.21472323,0.43352342,1424523,0.23655172,108.87,1.7492195,162,-2.606287,[-0.678 -0.775 -0.443 -0.375 -0.197],1.2638671,,100,-9.615196,100.0,-6.6125293,3110.5913667678833,3.0784748,99.0,-6.6818013
1.0,0.21942,1.0,16300,-39.723854,-116.70814932956597,-39.723854,1.0,1.0,0.41386053,1435494,,109.71,1.6569767,163,-2.7935305,[-0.684 -0.772 -0.441 -0.377 -0.209],1.0,,100,-10.10842,100.0,-6.3905187,3134.0731110572815,2.773305,99.000015,-6.3905187
1.0005513,0.21452,0.9999875,16400,-39.91001,-116.09818963880693,-39.91005,1.0,0.9995655,0.41049308,1446220,0.00016072973,107.26,1.5902132,164,-2.8259115,[-0.684 -0.772 -0.441 -0.377 -0.209],1.0000001,,100,-9.811478,100.0,-6.5766754,3155.6971015930176,2.554319,99.0,-6.5767155
1.0,0.20114,1.0,16500,-40.035007,-119.61186174172775,-40.035007,1.0,1.0,0.40085953,1456277,,100.57,1.5652323,165,-2.1797972,[-0.684 -0.772 -0.441 -0.377 -0.209],1.0,,100,-9.597754,100.0,-6.7016716,3176.6000142097473,2.4746988,99.00024,-6.7016726
1.0,0.22908,1.0,16600,-39.765377,-117.98962838964727,-39.765377,1.0,1.0,0.42024848,1467731,,114.54,1.5965835,166,-2.9139576,[-0.684 -0.772 -0.441 -0.377 -0.209],1.0,,100,-9.788394,100.0,-6.4320426,3198.7973120212555,2.574827,99.0,-6.432043
1.4893266,0.223038,1.0002112,16700,-39.964058,-117.36293161489681,-39.994167,1.0360967,0.391778,0.42257982,1478629,0.1683425,108.98,1.7608534,167,-2.7360587,[-0.684 -0.772 -0.441 -0.377 -0.209],1.1298627,,100,-9.997225,100.0,-6.602443,3220.1850628852844,3.029266,99.0,-6.6608305
1.0000985,0.18980004,0.9999992,16800,-40.049713,-118.46551678226062,-40.04972,1.0000029,0.9999152,0.39213458,1488119,2.6701075e-05,94.9,1.706539,168,-2.3653772,[-0.684 -0.773 -0.446 -0.376 -0.21 ],1.0000077,,100,-9.404829,100.0,-6.7163754,3239.3267509937286,2.9416883,99.0,-6.7163835
