TimeElapsed,EpisodesSoFar,MinD2w0t,MaxD2w0t,EpThisIter,MinIW,StdD2w0t,Iteration,StdIW,ReturnStepMaxmin,ReturnMeanIW,InitialReturnStd,EpLenMean,J_sample_variance,InitialReturnMax,MaxIW,InitialReturnMean,TimestepsSoFar,Bound,ReturnStepMax,MeanIW,EpRewMean,EmpiricalD2,InitialReturnMin,MeanD2w0t,Weights,InitialBound
327.69640254974365,4000,,11.8298855,100,0.055509187,0.27864805,40,0.950005,86.01508,44.203114,5.8945985,16.22,400.92056,12.752699,9.176142,-9.441376e-07,67169,33.05298,100.0,1.093641,-108.17790979177664,1.7464299,-13.167269,0.045829054,[ 0.015  1.117 -0.639  0.185 -0.545],30.467052
335.45122838020325,4100,,402.3424,100,0.07736437,2.5055177,41,2.196039,85.71422,53.93637,4.525492,15.79,15468.875,10.89208,46.61933,-1.1062622e-06,68748,39.504147,100.0,1.110837,-107.86895242274939,8.644322,-12.147173,0.100639835,[ 0.033  1.078 -0.675  0.209 -0.551],31.57241
343.36679315567017,4200,,42.72203,100,0.02706252,0.8066398,42,1.5434062,86.52238,47.894993,5.6501446,16.94,1381.2008,14.176853,18.882729,-1.9073486e-08,70442,35.001717,100.0,1.2490776,-109.1948528237796,4.3694506,-13.067013,0.08036038,[-0.02   1.144 -0.638  0.221 -0.416],29.239761
351.2218565940857,4300,,2.9045703,100,0.12546512,0.24786997,43,0.6151521,85.94119,43.3011,5.4528356,16.19,336.042,14.6667,5.275914,1.4305115e-06,72061,32.39309,100.0,1.0400152,-108.8011851426666,1.6652668,-12.988905,0.043695018,[-8.658e-05  1.188e+00 -5.918e-01  2.508e-01 -3.804e-01],30.688894
359.577433347702,4400,,9.173886,100,0.20195523,0.28812343,44,0.7616669,85.86561,45.642426,6.064975,16.0,495.5648,13.186695,6.979441,1.0108947e-06,73661,34.32453,100.0,1.0656996,-107.93422194258783,1.9804326,-12.542877,0.047608975,[-0.009  1.191 -0.599  0.294 -0.321],30.800446
367.54724049568176,4500,,9.121108,100,0.027390044,0.40401727,45,1.8305641,86.35436,44.032005,5.608785,16.62,309.41302,14.696132,14.608889,1.7166138e-07,75323,32.352333,100.0,1.2797008,-108.8107898345694,3.4393451,-13.799177,0.062376484,[-0.096  1.249 -0.558  0.319 -0.263],29.72527
375.6786575317383,4600,,8.461776,100,0.07338433,0.39766878,46,2.4174838,86.02549,46.103905,5.774425,16.27,3491.7898,14.722949,31.847168,1.9073487e-07,76950,33.69886,100.0,1.4309547,-108.84168786541112,3.1591642,-12.972427,0.06512049,[-0.096  1.206 -0.563  0.353 -0.305],30.477825
383.27417635917664,4700,,189.67746,100,0.06265976,2.6983306,47,5.758721,85.80867,68.073746,5.504074,15.91,33699.82,13.660588,104.66826,-1.9836425e-06,78541,47.082,100.0,1.58484,-108.2110197254424,21.158474,-13.065689,0.2448836,[-0.048  1.18  -0.598  0.364 -0.185],31.184032
392.460880279541,4800,,23.654236,100,0.0030200493,0.49653435,48,1.9094936,86.28339,44.836693,5.8106136,16.5,1005.49963,14.4051075,16.760122,-2.1266937e-06,80191,31.964703,100.0,1.0949739,-107.94322640482523,4.02757,-14.110289,0.07685087,[-8.502e-02  1.157e+00 -6.344e-01  3.279e-01 -6.541e-04],29.680183
400.393107175827,4900,,341.6367,100,0.00039947807,2.6321752,49,1.5197139,86.056114,54.86766,5.3976865,16.3,4996.5967,13.148998,38.134666,-5.7220458e-08,81821,38.71115,100.0,1.0748147,-108.32279109352675,12.216885,-13.786926,0.13846713,[-0.138  1.175 -0.67   0.433 -0.168],30.267544
408.15659523010254,5000,,23.187876,100,0.020990044,0.39631253,50,0.82939315,86.07975,44.44756,5.4591856,16.26,598.6475,12.811312,9.714818,-5.722046e-07,83447,32.853447,100.0,1.1168933,-108.1872170937724,2.316559,-12.921007,0.052611757,[-0.22   1.113 -0.755  0.406 -0.336],30.452545
416.5603246688843,5100,,14.656272,100,0.015645547,0.46488982,51,1.2679656,85.98668,44.83952,5.402327,16.15,541.4657,12.4262495,18.479116,1.3923645e-06,85062,32.77154,100.0,0.99632937,-108.0751795199752,5.236812,-12.60906,0.06636078,[-0.204  1.056 -0.8    0.371 -0.364],30.723045
424.2300851345062,5200,,2.051065,100,0.2030938,0.21627314,52,0.5043477,86.31817,40.905407,5.570491,16.67,110.24704,11.860918,4.1599417,-5.340576e-07,86729,30.504322,100.0,1.0532196,-108.7204274852043,1.3805217,-14.039515,0.03940371,[-0.199  1.081 -0.839  0.4   -0.365],29.845154
432.054114818573,5300,,44.933533,100,0.0022298316,1.4992718,53,2.4612164,86.24777,47.36976,5.8092003,16.47,3407.5764,12.7197075,142.19022,1.6021728e-06,88376,32.14833,100.0,0.8977536,-108.04806685033414,18.440828,-18.15082,0.15814318,[-0.191  1.066 -0.84   0.423 -0.355],30.040737
440.5584387779236,5400,,164.24612,100,0.0012711585,3.5626342,54,9.680503,86.50339,54.142918,6.195351,16.77,12110.234,16.545881,308.6479,4.005432e-07,90053,34.95344,100.0,1.8033077,-108.21609824387373,45.843403,-13.809172,0.30926183,[-0.229  1.036 -0.814  0.447 -0.399],29.138922
448.3319802284241,5500,,59.271496,100,1.27812855e-05,0.8659489,55,2.3610435,86.416145,47.4826,5.0029964,16.7,1600.4714,11.236084,21.335098,-1.6784668e-06,91723,33.12749,100.0,1.3110939,-108.47475840685196,7.7728972,-14.822136,0.11365708,[-0.233  1.112 -0.819  0.438 -0.369],29.848438
456.36205768585205,5600,,2.1207485,100,0.21689408,0.21684432,56,0.5697294,86.14734,41.761562,5.3916135,16.28,152.33243,12.735411,3.6685748,-2.2888185e-06,93351,31.20752,100.0,1.0229096,-108.28712744893143,1.3674699,-15.216494,0.039236203,[-0.29   1.211 -0.776  0.421 -0.536],30.343414
465.71402645111084,5700,,2311.5723,100,0.0032847072,41.90581,57,36.087227,86.13807,134.65007,5.5265946,16.33,883302.1,14.318151,1917.9294,-7.8201293e-07,94984,77.44049,100.0,4.1425323,-107.90379997408601,270.2259,-13.75671,2.368495,[-0.286  1.22  -0.764  0.442 -0.496],30.282158
474.5280718803406,5800,,13.432472,100,0.0027202447,0.3476597,58,1.471141,86.448524,44.072567,4.972752,16.8,489.92862,12.794277,11.5864935,-1.0871887e-06,96664,32.307327,100.0,1.0553931,-108.60387212474278,2.9582791,-10.505997,0.05951608,[-0.272  1.221 -0.713  0.483 -0.403],29.559792
482.53546047210693,5900,,34.341507,100,0.00078960246,0.9630332,59,1.6093801,85.8292,47.541054,5.3813925,15.96,1946.7402,15.09551,63.38578,2.861023e-07,98260,33.681526,100.0,0.82723796,-108.04297126201895,10.501346,-12.475367,0.10878873,[-0.226  1.253 -0.685  0.459 -0.55 ],31.077652
491.20988631248474,6000,,10.896086,100,0.11914004,0.28241864,60,0.84560436,86.44324,41.626743,5.4135833,16.8,335.00867,11.553506,9.77561,2.4032593e-06,99940,30.671581,100.0,1.0848681,-108.67240266461435,2.1230705,-13.610943,0.047644183,[-0.21   1.3   -0.682  0.438 -0.614],29.486397
499.3650577068329,6100,,19.210861,100,0.008397134,0.4532983,61,1.0203304,86.3012,44.19387,5.564191,16.69,284.26862,12.16233,6.9412947,-1.1157989e-06,101609,32.491936,100.0,0.84753853,-108.95710328196512,5.5671263,-17.934477,0.064170286,[-0.18   1.324 -0.664  0.464 -0.568],29.756378
507.8755087852478,6200,,2.0179408,100,0.10066332,0.21759474,62,0.678774,85.529755,43.322826,5.0024853,15.61,169.19098,8.296648,4.482189,-2.3841858e-06,103170,32.75254,100.0,1.0718511,-108.26550491898959,1.4272814,-15.239931,0.0384366,[-0.153  1.351 -0.686  0.486 -0.583],32.13142
515.6312773227692,6300,,8.420941,100,0.029887842,0.39787665,63,1.3712622,86.05213,43.737103,5.5568657,16.32,245.63757,14.914949,10.898689,-1.9454956e-06,104802,32.218056,100.0,0.97798014,-109.21190090022066,5.091561,-12.987171,0.060473546,[-0.149  1.359 -0.672  0.508 -0.641],30.539375
525.4471392631531,6400,,2.7934039,100,0.08572534,0.25385144,64,0.9558626,86.35438,41.506367,5.851738,16.68,205.09535,11.752926,7.8935747,-1.335144e-06,106470,30.71803,100.0,1.1169188,-108.44232243938285,1.710105,-11.159397,0.045141827,[-0.102  1.389 -0.668  0.501 -0.65 ],29.509602
534.3903279304504,6500,,10.778326,100,0.023146871,0.52664846,65,2.1001382,86.00416,46.002766,6.0169787,16.2,996.3643,18.36906,17.812891,-3.8146973e-07,108090,33.542263,100.0,1.2801492,-108.42371815607514,3.5815191,-16.714233,0.07253487,[-0.106  1.389 -0.682  0.48  -0.686],30.337227
542.7613167762756,6600,,4.6491838,100,0.08605851,0.23531255,66,1.1052905,85.49423,43.66251,4.949528,15.68,135.49635,10.747633,12.490378,-1.8692017e-06,109658,33.023148,100.0,1.0791035,-108.81070477471889,1.8555924,-10.2963085,0.040001705,[-0.107  1.393 -0.687  0.534 -0.693],32.131786
548.9722929000854,6700,,2.9541588,100,0.21775635,0.22541553,67,0.57092226,86.1194,41.919964,5.56354,16.38,131.65562,10.973525,3.023282,-1.3923645e-06,111296,31.326235,100.0,1.0445926,-108.52285357186469,1.5466472,-13.371632,0.040453218,[-0.097  1.412 -0.687  0.571 -0.685],30.298958
556.6615562438965,6800,,25.89933,100,0.005874261,0.6004223,68,1.3180568,85.9611,47.11273,5.4326844,16.15,2690.7617,14.519602,16.564352,-1.1825562e-06,112911,33.9343,100.0,1.0584306,-108.64833267780696,3.6116672,-13.574957,0.07451567,[-0.095  1.417 -0.701  0.605 -0.688],30.750042
564.1557295322418,6900,,3431.978,100,1.2789862e-06,24.011393,69,5.226014,86.19708,71.4912,5.1624837,16.46,49574.31,12.396416,784.3561,-1.0490418e-06,114557,46.771782,100.0,0.95551836,-108.77852365180148,141.80049,-11.701641,0.56736064,[-0.054  1.384 -0.742  0.647 -0.675],30.39843
572.2978987693787,7000,,11.409494,100,0.013756341,0.40504706,70,1.5640763,85.9529,44.738056,6.0810814,16.18,532.2515,12.991133,13.7645645,-8.5830686e-07,116175,33.088467,100.0,1.2534555,-108.50096337501579,2.6784873,-13.542536,0.059006054,[-0.015  1.46  -0.717  0.655 -0.855],30.41016
580.4623456001282,7100,,82.04509,100,0.008824775,0.8565257,71,1.482784,85.73323,48.788616,5.1852236,15.9,2226.621,10.127735,17.37856,-1.9073486e-08,117765,35.76645,100.0,1.215775,-108.81844080939851,4.7621694,-13.108162,0.07533378,[-2.197e-06  1.449e+00 -7.193e-01  6.877e-01 -8.418e-01],31.620396
588.784074306488,7200,,8.782451,100,0.020032823,0.4125903,72,0.8368517,86.46382,45.188396,4.5239563,16.77,531.3412,11.521097,8.155009,1.411438e-06,119442,33.017292,100.0,0.8066705,-108.56795205712015,4.062055,-14.582752,0.06710652,[ 0.014  1.415 -0.761  0.685 -0.837],29.804264
596.7602128982544,7300,,403.1811,100,0.022419645,2.8130252,73,3.1961684,85.91975,51.54141,4.4583154,16.1,10889.256,9.446259,40.712204,1.9073487e-07,121052,35.94237,100.0,1.4283457,-108.45707796367586,12.179207,-9.707607,0.12830384,[ 0.017  1.41  -0.729  0.676 -0.844],31.117355
605.357843875885,7400,,17.253418,100,0.008710152,0.36573085,74,1.0527242,86.132416,43.980335,5.115151,16.42,491.65878,13.088064,9.7303,3.2424927e-07,122694,32.393574,100.0,1.1786569,-108.71323355183769,2.9021587,-13.544376,0.05660992,[ 0.044  1.429 -0.683  0.636 -0.86 ],30.362907
613.7651374340057,7500,,27.188179,100,0.041747965,0.39021462,75,0.8788896,85.97603,43.847282,5.347355,16.18,1097.23,12.984763,18.074402,5.912781e-07,124312,32.125813,100.0,1.0824132,-108.49099769730867,2.4366882,-12.734961,0.05398879,[ 0.027  1.425 -0.67   0.592 -0.859],30.772648
621.985390663147,7600,,40.73648,100,0.008669143,0.51412433,76,0.7936359,85.9864,47.755344,5.1280255,16.19,743.93536,10.544075,7.8738875,-2.861023e-07,125931,36.08954,100.0,1.0851775,-108.60570285232461,3.0170426,-13.2093525,0.05470735,[ 0.041  1.439 -0.642  0.566 -0.818],30.759167
629.9666748046875,7700,,62.292362,100,0.006423394,1.3321848,77,2.0935802,85.90512,51.027767,5.58559,16.1,3669.6821,11.6122055,45.245705,-1.0490418e-06,127541,36.33995,100.0,1.4523575,-108.5660788145547,8.713068,-12.998604,0.12649481,[-0.01   1.493 -0.612  0.584 -0.833],30.754478
637.2628879547119,7800,,33.58548,100,0.0062312735,0.53648514,78,0.97683614,86.13151,46.34461,4.9134502,16.46,710.21606,10.84362,6.145156,-7.6293946e-07,129187,33.984512,100.0,1.0916736,-108.88007892626405,3.956499,-10.900145,0.06619716,[ 0.016  1.46  -0.622  0.617 -0.845],30.301105
645.6342570781708,7900,,2.703107,100,0.14047486,0.24505392,79,0.65308803,86.14485,42.6419,5.2755313,16.41,269.03296,13.20142,4.8476744,1.2588501e-06,130828,31.656063,100.0,1.0461724,-108.61648994616299,1.6417297,-13.137772,0.044283193,[-0.012  1.439 -0.657  0.605 -0.835],30.226824
654.253270149231,8000,,25.98785,100,0.014210181,0.49184236,80,1.1826682,85.756584,44.755356,5.81548,15.91,244.18759,15.82061,9.331763,-5.531311e-07,132419,33.05507,100.0,1.0544155,-108.11265722540334,5.929352,-13.243122,0.060616847,[-0.027  1.436 -0.681  0.605 -0.839],31.045197
660.1929111480713,8100,,7.751415,100,0.036639042,0.3755406,81,1.4997795,86.23095,43.62614,6.0834403,16.55,413.0034,13.087694,12.358439,6.294251e-07,134074,32.1152,100.0,1.1202364,-108.82070646410679,2.6913452,-13.00894,0.057605565,[-0.042  1.396 -0.686  0.586 -0.825],29.687477
668.4640531539917,8200,,177.25476,100,0.009193119,1.6300529,82,3.1969726,86.05454,51.582,5.856568,16.31,7473.768,13.143036,54.98157,-1.4495849e-06,135705,36.737396,100.0,1.5778617,-108.38089361506987,7.7289844,-13.301239,0.11332444,[-0.061  1.403 -0.683  0.624 -0.843],30.258427
675.5622763633728,8300,,2.8547807,100,0.05204164,0.24697688,83,1.0235515,86.20656,41.99721,4.998559,16.58,135.14543,12.071096,5.889339,9.155273e-07,137363,31.293556,100.0,1.045944,-109.1382962078897,2.2026932,-11.344685,0.043928597,[-0.097  1.408 -0.717  0.677 -0.788],30.208637
684.3940019607544,8400,,9.876875,100,0.011932908,0.5220596,84,1.4319805,85.83729,46.265617,4.9591284,15.99,450.34784,9.386566,8.642643,-1.1253356e-06,138962,34.03601,100.0,0.933775,-108.0651172542145,7.2672033,-10.807999,0.07339101,[-0.134  1.408 -0.703  0.679 -0.792],31.228912
693.0300371646881,8500,,14.4409895,100,0.0024402738,0.404349,85,0.93081194,86.48279,43.985462,5.537534,16.9,407.24176,10.556084,8.994258,2.8610229e-08,140652,32.412674,100.0,0.93126243,-109.12534216932362,3.1000948,-11.320787,0.05746103,[-0.174  1.39  -0.689  0.679 -0.821],29.46313
699.9301602840424,8600,,1.1199375,100,0.48911643,0.18442874,86,0.2530916,86.272285,40.190014,5.3045917,16.64,44.072647,10.354217,2.2925816,-8.5830686e-07,142316,30.112883,100.0,1.026689,-108.86922715894725,1.0526376,-14.448078,0.0342018,[-0.171  1.4   -0.713  0.711 -0.828],29.99934
