EpRewMean,ESSRenyi,InitialReturnMean,ReturnMeanIW,InitialReturnMin,MaxIW,TimestepsSoFar,InitialReturnMax,Bound,InitialReturnStd,InitialBound,StdIWNorm,Iteration,ESSClassic,StdIW,EpisodesSoFar,TimeElapsed,EpThisIter,MeanIW,EpLenMean,MaxIWNorm,EmpiricalD2,Weights,MeanIWNorm,J_sample_variance,MinIW,MinIWNorm
-104.7798936971914,0.1276723,3.0517577e-07,185.19843,-22.505707,1529.6682,44332,31.541409,155.77376,14.141801,-1.0513802,1.5216627,11,1.0491097,152.16629,1100,125.073801279068,100,15.668196,42.57,15.296681,783.25525,[-0.366 -1.197 -0.589 -1.148 -0.685],0.15668193,3407161.8,1.6731735e-07,1.6731735e-09
-103.08317302743237,0.0011894619,-5.989075e-06,1089.9055,-23.220291,7135.122,48496,31.588135,784.60504,15.058031,-1.0529438,7.098994,12,1.0104449,709.89935,1200,137.34992098808289,100,71.72299,41.64,71.35122,84071.63,[-0.358 -1.222 -0.557 -1.13  -0.782],0.71723,119607570.0,2.8589528e-05,2.8589528e-07
-103.49542228759738,62.20752,2.2506713e-06,0.7161721,-26.032188,2.8044994,53012,29.914524,-0.54809666,14.071659,-0.99714875,0.006125979,13,70.34266,0.61259794,1300,151.42715978622437,100,0.9434502,45.16,0.028044993,1.6075227,[-0.362 -1.22  -0.541 -1.072 -0.786],0.0094345035,173.54076,0.17364927,0.0017364926
-103.15408877963964,69.967354,3.5858154e-06,1.2196367,-25.157692,3.871581,57517,42.879456,-0.48912036,15.141651,-1.4293115,0.0072498103,14,65.24135,0.72498095,1400,161.1963324546814,100,0.99324554,45.05,0.03871581,1.429238,[-0.363 -1.222 -0.532 -1.066 -0.786],0.009932456,395.72626,0.20619464,0.0020619463
-100.96704630696365,17.308784,-9.536743e-07,4.017019,-25.56945,28.060503,62343,42.599655,0.603899,15.622952,-1.4199898,0.032816373,15,13.643205,3.2816374,1500,174.57623052597046,100,1.3043691,48.26,0.28060502,5.777413,[-0.365 -1.234 -0.531 -1.066 -0.776],0.0130436905,2154.743,0.015424182,0.00015424182
-103.51233765588226,0.93899745,2.0980835e-06,66.455864,-22.993782,232.0054,66849,42.705612,51.765537,14.768818,-1.4235183,0.2579513,16,2.9510505,25.79513,1600,185.94629287719727,100,4.498115,45.06,2.320054,106.49656,[-0.345 -1.211 -0.54  -1.052 -0.76 ],0.044981156,435014.75,0.002363244,2.363244e-05
-101.98382217772124,5.7276554,-5.607605e-06,10.193756,-24.126831,44.027065,71282,40.11738,4.606188,15.049347,-1.3372519,0.055021267,17,10.912913,5.502127,1700,198.61038827896118,100,1.9257219,44.33,0.44027063,17.45915,[-0.397 -1.22  -0.552 -1.09  -0.742],0.019257218,12005.26,0.010489188,0.00010489188
-104.3777027399909,58.82539,1.0299683e-06,1.5650108,-21.58796,3.063737,75631,42.9796,-0.30291104,14.12457,-1.4326519,0.005626479,18,71.04779,0.56264794,1800,209.55778431892395,100,0.8813961,43.49,0.030637369,1.6999463,[-0.394 -1.214 -0.539 -1.055 -0.758],0.008813961,254.79134,0.08790892,0.00087908923
-103.00103879018405,4.814992,3.8146973e-06,16.815897,-22.508698,38.980133,80226,42.05635,10.4271965,15.371735,-1.4018745,0.050221346,19,8.331951,5.0221343,1900,221.11108803749084,100,1.5140936,45.95,0.38980132,20.768467,[-0.398 -1.2   -0.546 -1.054 -0.76 ],0.015140934,28096.87,0.009493206,9.493205e-05
-103.33796252569735,96.81968,-1.411438e-06,0.123586476,-27.816994,1.6046307,84991,50.03408,-1.5713868,15.165947,-1.6678042,0.00166394,20,97.3468,0.16639401,2000,232.5933759212494,100,1.0078913,47.65,0.016046306,1.0328479,[-0.35  -1.188 -0.503 -1.071 -0.75 ],0.010078912,245.74911,0.59716,0.0059716
-103.8424025790595,74.31798,-1.4495849e-06,0.98155046,-22.189568,3.9780464,89441,35.587822,-0.39449644,13.987013,-1.1862622,0.006383579,21,68.66148,0.638358,2100,241.98879837989807,100,0.94489133,44.5,0.039780464,1.3455695,[-0.347 -1.191 -0.506 -1.07  -0.75 ],0.009448914,249.56438,0.23797388,0.0023797387
-102.46984061474261,23.982693,-2.5177003e-06,4.593772,-26.784653,15.103287,94327,33.329063,2.3251984,14.747792,-1.1109715,0.01839808,22,27.551277,1.8398081,2200,254.33550453186035,100,1.1345615,48.86,0.15103287,4.1696734,[-0.338 -1.214 -0.52  -1.089 -0.761],0.011345616,954.65356,0.058563836,0.00058563834
-104.6697574963224,36.450855,4.15802e-06,1.816807,-19.05381,8.901194,98514,30.441322,0.13611388,13.900653,-1.0147066,0.014210949,23,41.53883,1.421095,2300,265.630122423172,100,1.1978886,41.87,0.08901194,2.74342,[-0.365 -1.191 -0.503 -1.061 -0.747],0.011978886,505.1362,0.14743222,0.0014743222
-104.52172389986947,15.987303,2.9754638e-06,5.7721834,-22.763138,16.389633,102821,33.475056,2.9814878,13.405656,-1.1158324,0.027823806,24,22.423027,2.7823808,2400,276.4731092453003,100,1.4958818,43.07,0.16389632,6.254964,[-0.356 -1.197 -0.519 -1.073 -0.702],0.014958817,3368.7146,0.020687338,0.00020687337
-105.35268092112132,1.7091265,3.3569336e-06,58.06625,-23.490227,276.12308,107616,28.242912,50.865112,12.6518135,-0.941427,0.2957549,25,2.3820415,29.575493,2500,288.08197951316833,100,4.619998,47.95,2.7612307,58.509422,[-0.345 -1.249 -0.516 -1.092 -0.707],0.04619998,252953.02,0.00039774424,3.9774422e-06
-101.76067716759964,29.234747,1.14440915e-07,3.6377988,-23.81865,7.5441523,112188,35.88035,1.4257958,14.814433,-1.1960115,0.013007326,26,44.028828,1.3007326,2600,300.6142590045929,100,1.1536508,45.72,0.075441524,3.420587,[-0.404 -1.291 -0.533 -1.141 -0.784],0.011536509,735.99023,0.05012009,0.0005012009
-104.26196151022715,19.032194,-5.569458e-06,3.1671584,-21.991302,12.271715,116936,27.074501,1.0984714,13.293336,-0.90248895,0.019038744,27,24.600523,1.9038745,2700,313.9612681865692,100,1.0874927,47.48,0.12271715,5.254255,[-0.373 -1.301 -0.547 -1.141 -0.765],0.010874926,954.9225,0.008414221,8.414221e-05
-103.47378178204838,0.014281329,4.9209593e-06,370.9864,-26.50335,1196.4446,121882,35.37207,272.32324,13.094077,-1.179064,1.1901042,28,1.0672379,119.01045,2800,326.86160945892334,100,12.360773,49.46,11.964445,7002.1494,[-0.373 -1.306 -0.557 -1.118 -0.763],0.12360771,13871251.0,5.6205806e-07,5.6205804e-09
-102.57108603121497,11.967484,5.9509275e-06,10.276736,-21.997932,77.45825,126403,52.876495,5.1817856,15.386086,-1.7625439,0.07764986,29,4.3565454,7.764987,2900,339.77706503868103,100,1.6572354,45.21,0.7745825,8.355975,[-0.336 -1.262 -0.539 -1.14  -0.782],0.016572354,6891.485,0.04853764,0.0004853764
-103.56165380973528,0.8203483,-3.1661987e-06,42.50385,-22.222038,171.07666,130847,32.36474,30.592754,14.854804,-1.0788279,0.17025262,30,1.6544131,17.02526,3000,352.09297728538513,100,2.2081995,44.44,1.7107666,121.89944,[-0.322 -1.232 -0.532 -1.142 -0.748],0.022081995,159854.78,0.00019448166,1.9448166e-06
-102.7000186832577,20.213842,-1.2207031e-06,29.317274,-24.79911,59.816807,135298,48.30548,25.735891,16.719526,-1.610184,0.060329847,31,6.2064404,6.032985,3100,364.5831780433655,100,1.5519118,44.51,0.5981681,4.947105,[-0.291 -1.204 -0.545 -1.144 -0.72 ],0.015519118,80441.29,0.0023543371,2.354337e-05
-101.66911324334502,31.372997,-8.087158e-06,4.4490304,-22.204659,12.308853,139489,49.83822,1.4830842,16.06129,-1.6612821,0.01691022,32,35.595608,1.6910219,3200,375.93515038490295,100,1.2571576,41.91,0.12308853,3.1874545,[-0.259 -1.178 -0.501 -1.14  -0.781],0.012571573,1344.7822,0.05676855,0.0005676855
-102.02611362157775,3.2573798,-3.852844e-06,18.095999,-24.186241,101.79209,143891,47.993515,9.232053,15.175258,-1.5997878,0.10721581,33,4.5995727,10.721581,3300,387.32642102241516,100,2.354195,44.02,1.0179209,30.699522,[-0.254 -1.183 -0.499 -1.124 -0.749],0.023541952,28157.06,0.0027182582,2.7182581e-05
-99.96246743139365,37.08978,-3.0517579e-06,3.9795473,-29.03349,5.9946375,149047,62.08724,0.58130765,15.992393,-2.0695777,0.010533363,34,48.681423,1.0533363,3400,399.8253593444824,100,1.0259149,51.56,0.059946373,2.6961606,[-0.294 -1.197 -0.483 -1.134 -0.742],0.010259149,507.2403,0.1189197,0.001189197
-103.53093524316941,3.4039707,-4.577637e-06,19.119953,-22.563347,72.0453,153440,44.287926,11.118457,14.153936,-1.4762688,0.07855821,35,5.404726,7.8558207,3500,412.1919584274292,100,1.8777755,43.93,0.720453,29.377457,[-0.281 -1.174 -0.481 -1.132 -0.729],0.018777756,23963.639,0.00040967745,4.0967743e-06
-100.86729296625495,65.21106,-4.005432e-06,1.527481,-27.61708,8.639003,158268,41.77324,-0.19683266,15.81684,-1.3924456,0.010531203,36,50.007523,1.0531204,3600,424.8213245868683,100,1.0532789,48.28,0.086390026,1.5334822,[-0.269 -1.155 -0.463 -1.084 -0.766],0.010532789,397.44464,0.10748306,0.0010748305
-101.72613610613845,24.187187,-2.9754638e-06,7.3345704,-25.190475,30.240759,162740,67.24643,2.77677,15.598277,-2.241551,0.033712983,37,15.023699,3.3712983,3700,437.8546853065491,100,1.4175444,44.72,0.3024076,4.1344204,[-0.278 -1.169 -0.466 -1.104 -0.776],0.014175444,2414.0586,0.021629848,0.00021629847
-102.88028525212684,65.6112,-3.7765503e-06,3.0330873,-26.83825,7.1449556,167461,34.93319,1.5955205,15.067577,-1.1644434,0.0102573875,38,59.497284,1.0257387,3800,449.5390064716339,100,1.2432067,47.21,0.071449555,1.52413,[-0.275 -1.151 -0.483 -1.082 -0.799],0.012432066,553.4941,0.10476635,0.0010476634
-99.4148078003034,0.34608755,-5.4931643e-06,87.71999,-31.135254,468.3555,172364,65.96806,50.341698,16.94622,-2.1989405,0.46654677,39,1.4682181,46.65467,3900,461.6848740577698,100,5.695112,49.03,4.683555,288.94424,[-0.243 -1.147 -0.469 -1.078 -0.845],0.05695112,680297.3,2.961016e-05,2.961016e-07
-102.53676480150503,17.917822,-1.1444092e-06,5.411306,-22.406456,21.837177,176722,44.380512,1.9164567,14.778313,-1.4793515,0.024277292,40,21.149628,2.4277294,4000,473.65886521339417,100,1.2573315,43.58,0.21837176,5.5810356,[-0.295 -1.072 -0.446 -1.    -0.871],0.012573316,1148.7653,0.033947986,0.00033947986
-103.40368304977127,0.19454105,6.4849855e-06,81.972244,-25.5522,380.7393,181191,35.456814,55.176067,13.7848625,-1.1818871,0.38572773,41,1.8927428,38.572773,4100,486.09714460372925,100,5.3576717,44.69,3.8073928,514.03033,[-0.284 -1.05  -0.456 -0.991 -0.881],0.05357671,484479.34,0.00017227803,1.7227802e-06
-101.77956792410326,2.539338,-1.2588501e-06,25.940887,-25.37915,131.27966,185468,37.501965,18.096256,16.117437,-1.2500669,0.1451527,42,3.2990196,14.515268,4200,498.0168538093567,100,2.6810327,42.77,1.3127966,39.38034,[-0.242 -1.022 -0.441 -1.009 -0.864],0.026810324,44148.49,0.0009993277,9.993278e-06
-101.04621715191993,95.52043,4.0817263e-06,0.26017454,-26.268257,1.6538817,190067,33.54528,-0.8839203,14.303624,-1.1181719,0.001709439,43,97.24971,0.17094392,4300,510.9054696559906,100,1.0165013,45.99,0.016538816,1.0468965,[-0.233 -1.031 -0.43  -1.049 -0.885],0.0101650115,226.75336,0.65794444,0.0065794443
-102.59333428948939,17.261435,9.117127e-06,5.9944324,-21.177597,14.329742,194294,36.45961,3.0692544,14.694402,-1.2153112,0.023508038,44,22.0227,2.350804,4400,522.3956484794617,100,1.2493023,42.27,0.14329742,5.793261,[-0.221 -1.039 -0.43  -1.056 -0.887],0.012493022,2045.7434,0.002182307,2.1823069e-05
-101.81640249152426,25.906462,8.888244e-06,2.9736266,-25.467125,12.682621,198631,33.686234,0.7675166,14.366713,-1.1228656,0.020003466,45,23.335676,2.0003467,4500,533.2103443145752,100,1.103618,43.37,0.12682621,3.860041,[-0.245 -1.013 -0.406 -1.053 -0.889],0.01103618,524.1878,0.018294044,0.00018294044
-102.07296462796813,9.795124,1.4877319e-06,9.572446,-23.445908,69.32419,202894,31.414669,6.2265973,14.775546,-1.0471542,0.07039463,46,5.277392,7.039464,4600,544.4889013767242,100,1.6615845,42.63,0.6932419,10.209161,[-0.226 -1.006 -0.375 -1.049 -0.895],0.016615843,7769.9834,0.00034297767,3.4297766e-06
-101.04906779232032,16.677938,6.2942504e-06,8.065206,-24.335281,11.457485,207402,52.50962,3.779262,17.022251,-1.7503146,0.015022902,47,26.605024,1.5022902,4700,556.3928732872009,100,0.9044874,45.08,0.11457485,5.995945,[-0.267 -0.989 -0.402 -1.018 -0.921],0.0090448735,4123.612,0.03001269,0.00030012688
-103.09094297471694,55.210125,1.5258789e-07,1.1486276,-22.39878,3.2906108,211820,36.552864,-0.49117208,13.504221,-1.2184286,0.0056332555,48,67.841156,0.5633256,4800,567.1527211666107,100,0.8181935,44.18,0.032906108,1.811262,[-0.235 -0.99  -0.415 -1.022 -0.921],0.008181935,171.40962,0.14984229,0.0014984229
-103.1951316470213,2.2076707,3.2043456e-06,16.069502,-21.74591,160.49844,216050,45.478584,5.866721,15.096856,-1.5159495,0.15924467,49,2.096575,15.924465,4900,578.2860462665558,100,2.33035,42.3,1.6049844,45.29661,[-0.235 -0.978 -0.419 -1.024 -0.92 ],0.0233035,32773.95,0.0011128342,1.1128342e-05
-100.4456192789358,57.300163,1.9073486e-06,2.408168,-26.086685,3.980264,220517,35.21627,0.8574096,16.337463,-1.1738737,0.0076256176,50,67.668495,0.7625618,5000,589.3674640655518,100,1.1032028,44.67,0.039802637,1.7451957,[-0.214 -0.998 -0.429 -1.007 -0.926],0.011032028,703.7174,0.15251134,0.0015251134
-101.46929128522747,16.624685,-2.3269654e-06,5.3245883,-23.94413,12.542368,225115,41.338615,1.9450455,16.107662,-1.3779562,0.019344876,51,24.160402,1.9344876,5100,600.455246925354,100,1.0918676,45.98,0.12542367,6.0151515,[-0.237 -1.015 -0.436 -1.013 -0.938],0.010918677,2181.9856,0.018269079,0.00018269078
-101.19440820174492,9.55956,3.8146973e-06,9.045592,-24.714897,27.183449,229467,48.361458,3.8317342,15.970672,-1.6120448,0.028967872,52,13.570582,2.8967872,5200,612.9212477207184,100,1.1478497,43.52,0.2718345,10.460732,[-0.231 -1.011 -0.44  -0.988 -0.945],0.011478496,6436.683,0.0012954562,1.29545615e-05
-101.87725833196856,0.19789062,-1.9454956e-06,124.03475,-25.176521,653.75507,234140,37.801243,95.7096,14.2320385,-1.2600434,0.6501689,53,1.1967863,65.01689,5300,624.8157849311829,100,7.1556478,46.73,6.5375504,505.32965,[-0.263 -1.014 -0.426 -0.99  -0.958],0.07155648,1565354.0,1.3046051e-06,1.3046051e-08
-100.10417238963203,10.342158,-6.4849854e-07,13.266581,-24.505638,14.422347,238571,53.875,7.6823874,17.193209,-1.7958341,0.024418293,54,22.635818,2.4418294,5400,637.8796362876892,100,1.3208194,44.31,0.14422347,9.669162,[-0.196 -1.065 -0.391 -1.036 -1.008],0.013208194,6558.8315,0.001779114,1.779114e-05
-101.43208781422054,40.37862,1.7929077e-06,2.3590064,-23.580292,6.648818,242862,52.79847,-0.41064024,15.284046,-1.7599472,0.012632044,55,44.91034,1.2632045,5500,650.1239738464355,100,1.1405433,42.91,0.06648818,2.4765582,[-0.196 -1.075 -0.38  -1.064 -1.014],0.011405433,648.83215,0.04677796,0.00046777958
-99.86352104962009,16.703285,-2.4032593e-06,9.037272,-25.28379,15.742579,247284,62.459286,3.9430861,17.392962,-2.0819788,0.019900171,56,24.557514,1.990017,5600,661.2143597602844,100,1.1353794,44.22,0.15742579,5.9868464,[-0.201 -1.072 -0.398 -1.059 -1.008],0.011353795,6953.451,0.012225428,0.00012225428
-100.93253748413166,36.292366,2.8991699e-06,5.099857,-24.53962,13.941255,251461,35.379265,3.142275,14.83654,-1.179306,0.019897314,57,33.384235,1.9897314,5700,672.8994088172913,100,1.4085641,41.77,0.13941254,2.7554004,[-0.179 -1.059 -0.391 -1.069 -1.001],0.014085639,1275.0361,0.07522855,0.0007522855
-100.74790374070542,7.3670855,3.3569336e-06,9.690555,-27.133652,25.54347,255910,53.304146,3.1443152,16.277431,-1.7768016,0.03074847,58,12.695737,3.0748472,5800,685.8798568248749,100,1.1725593,44.49,0.2554347,13.573889,[-0.149 -1.051 -0.373 -1.055 -1.008],0.0117255915,10135.077,0.0064215353,6.421535e-05
-101.61036869094985,93.15894,-9.918213e-07,0.23575145,-25.660858,1.6450477,260846,44.092697,-1.2870145,13.564485,-1.4697577,0.002515839,59,93.88473,0.2515839,5900,697.8909168243408,100,0.9857643,49.36,0.016450476,1.0734342,[-0.129 -1.06  -0.351 -1.049 -1.004],0.009857643,201.78267,0.4714822,0.004714822
-101.25794854148822,16.051392,3.5858154e-06,5.9186954,-25.527206,24.932882,265670,33.337807,3.1449957,14.685562,-1.1112567,0.027714888,60,13.859793,2.771489,6000,708.8303861618042,100,1.1117024,48.24,0.24932882,6.2299895,[-0.133 -1.059 -0.348 -1.05  -1.003],0.011117024,2949.276,0.007474027,7.474027e-05
-100.99103045640875,25.22041,3.6621093e-06,3.7615664,-27.267776,13.671359,270165,48.950638,0.51248145,14.357521,-1.6316842,0.015993455,61,28.144476,1.5993457,6100,721.2684659957886,100,1.0009419,44.95,0.1367136,3.9650428,[-0.143 -1.042 -0.328 -1.029 -1.015],0.010009419,1146.3716,0.00868039,8.68039e-05
-101.50983865069246,58.511818,-6.2179565e-06,1.1937056,-27.430984,4.789221,275153,35.7833,-0.36562192,14.567327,-1.1927828,0.007723935,62,61.97612,0.7723935,6200,733.9302923679352,100,0.98610365,49.88,0.047892205,1.7090565,[-0.127 -1.049 -0.315 -1.021 -1.009],0.009861036,341.08124,0.06964107,0.00069641066
-99.83987192992454,72.452545,2.5177003e-06,1.7550129,-27.901535,7.2238145,279819,40.93506,0.15196192,15.360693,-1.3644994,0.008573203,63,61.75677,0.85732037,6300,746.0843884944916,100,1.0894521,46.66,0.07223814,1.3802137,[-0.142 -1.057 -0.328 -1.017 -1.006],0.010894521,341.3276,0.21822914,0.0021822914
-100.24255810857564,0.07844281,-2.4032593e-06,147.78522,-28.849663,1195.091,284767,46.436684,92.51854,16.234991,-1.5478921,1.1887302,64,1.0674036,118.87301,6400,758.5212264060974,100,12.347467,49.48,11.95091,1274.8141,[-0.124 -1.051 -0.319 -1.008 -0.996],0.12347464,2123437.2,0.00088707823,8.870782e-06
-98.85418459121612,20.695017,-6.1416627e-06,4.052926,-31.298508,9.830446,289854,59.558594,-0.31112957,15.781458,-1.9852927,0.016138772,65,32.731167,1.613877,6500,771.9735469818115,100,1.125756,50.87,0.09830446,4.8320813,[-0.098 -1.097 -0.299 -1.026 -0.925],0.01125756,1898.1903,0.008896814,8.896813e-05
-101.5667502317481,73.37887,-3.4332277e-07,0.7958419,-25.902885,4.059326,294489,40.51239,-0.78061146,14.796968,-1.3504134,0.006544419,66,71.546135,0.65444195,6600,784.0126025676727,100,1.0377523,46.35,0.04059326,1.3627902,[-0.098 -1.087 -0.317 -1.022 -0.936],0.0103775235,388.6995,0.19379136,0.0019379136
-101.55337822357166,16.064442,6.5994263e-06,6.9071374,-25.281189,16.390078,299281,44.859848,3.1763222,13.936548,-1.4953215,0.02453358,67,20.77176,2.453358,6700,796.7023634910583,100,1.2561965,47.92,0.16390078,6.2249284,[-0.093 -1.072 -0.304 -1.017 -0.942],0.012561965,2481.7903,0.0016295215,1.6295215e-05
-100.51408889501586,0.20335768,3.8146973e-06,122.24894,-24.925995,548.2703,303841,33.03135,97.832924,14.685647,-1.1010411,0.54522324,68,1.1900808,54.522327,6800,808.6843636035919,100,5.9835963,45.6,5.482703,491.7444,[-0.09  -1.043 -0.306 -0.981 -0.941],0.059835963,1518157.6,1.8979676e-05,1.8979675e-07
-101.79286866986239,0.95414823,-5.264282e-06,61.062855,-26.99694,241.95169,308490,41.593433,46.869156,14.519937,-1.3864534,0.26143634,69,2.4249911,26.143637,6900,821.1012914180756,100,4.121466,46.49,2.4195168,104.80552,[-0.069 -1.019 -0.325 -0.982 -0.988],0.041214667,224877.31,6.4716214e-06,6.471621e-08
-103.2960906615849,6.444345,1.6403199e-06,11.572001,-23.204948,31.072826,312705,38.85579,6.469947,13.933865,-1.2951914,0.033428084,70,11.961569,3.3428087,7000,831.9040603637695,100,1.2321666,42.15,0.31072825,15.517481,[-0.117 -1.074 -0.358 -1.027 -1.074],0.012321668,15101.612,0.0032198438,3.2198437e-05
-104.23793376588036,20.108269,-3.5476685e-06,4.866051,-23.951271,14.936873,317187,28.633392,2.7375972,12.626262,-0.95445013,0.022517096,71,24.275986,2.2517097,7100,843.9646627902985,100,1.2749232,44.82,0.14936873,4.9730787,[-0.12  -1.078 -0.37  -1.006 -1.076],0.0127492305,1315.9703,0.019428119,0.00019428118
-101.43128042100679,8.412617,5.302429e-06,10.136421,-25.221214,54.543037,321605,40.52421,5.4791903,15.413988,-1.350802,0.056059107,72,5.4466877,5.6059103,7200,855.9188871383667,100,1.34547,44.18,0.54543036,11.886908,[-0.129 -1.075 -0.352 -1.008 -1.065],0.0134547,6336.156,0.0066262865,6.6262866e-05
-101.14608816906639,70.447914,-7.2479247e-07,1.056568,-26.252655,4.6316447,326317,49.836456,-0.9226419,14.75817,-1.6612159,0.007007234,73,66.753586,0.70072347,7300,867.737996339798,100,0.9929135,47.12,0.046316445,1.4194884,[-0.12  -1.075 -0.331 -0.998 -1.065],0.009929134,324.403,0.11358777,0.0011358777
-101.32720148154573,83.039795,9.193421e-06,0.46660736,-27.72979,2.027987,331304,35.919,-0.84728515,13.218667,-1.1972908,0.0034383815,74,89.12829,0.34383813,7400,877.8362309932709,100,0.98449355,49.87,0.02027987,1.2042419,[-0.122 -1.076 -0.321 -1.001 -1.064],0.0098449355,200.46767,0.30612937,0.0030612936
-101.4862968208474,11.959105,-1.14440915e-07,5.972537,-26.773537,18.894861,336051,53.662453,0.80004406,14.828797,-1.7887485,0.021849742,75,16.781523,2.184974,7500,890.210298538208,100,0.98118776,47.47,0.1889486,8.36183,[-0.115 -1.081 -0.316 -1.009 -1.064],0.009811877,5497.669,0.0014051587,1.4051587e-05
-101.52479579272544,33.3319,-6.5994263e-06,3.2988162,-28.362274,5.9199877,341047,31.53022,1.478379,13.461761,-1.0510141,0.009306769,76,52.26557,0.9306769,7600,903.1134705543518,100,0.97384757,49.96,0.059199877,3.0001287,[-0.104 -1.08  -0.323 -1.025 -1.086],0.009738476,763.53503,0.07488714,0.0007488714
-99.97780013553228,25.507807,1.0299683e-06,5.103732,-27.333511,11.137325,345658,36.6912,2.6821225,14.38321,-1.223039,0.014514366,77,31.423391,1.4514366,7700,914.7218091487885,100,0.9825091,46.11,0.11137325,3.9203684,[-0.094 -1.082 -0.306 -1.029 -1.049],0.009825092,1829.4757,0.07238099,0.0007238099
-102.29093631643373,4.0697126,-4.959106e-07,12.82457,-23.800941,66.81809,350219,36.313946,6.8243065,13.958975,-1.2104656,0.0687312,78,5.3051186,6.873121,7800,926.8300495147705,100,1.6268152,45.61,0.6681809,24.571758,[-0.08  -1.08  -0.318 -1.027 -1.031],0.01626815,16949.852,0.016182782,0.00016182782
-102.437225844349,62.432724,5.340576e-07,1.9323721,-25.621704,4.030452,354720,41.31665,0.18937087,15.682475,-1.3772213,0.0075019686,79,67.67473,0.75019693,7900,938.909487247467,100,1.085469,45.01,0.040304516,1.6017241,[-0.072 -1.088 -0.336 -1.012 -1.016],0.01085469,388.6276,0.04021235,0.00040212352
