TimeElapsed,EpRewMean,Weights,MaxIW,StdIW,EmpiricalD2,EpisodesSoFar,InitialReturnMax,InitialReturnMean,InitialBound,Bound,MeanIW,ReturnMeanIW,EpThisIter,InitialReturnStd,InitialReturnMin,Iteration,J_sample_variance,MinIW,EpLenMean,TimestepsSoFar
4.194321155548096,-108.67197648780628,[-0.689  0.919 -0.673  0.288  0.   ],1.0469605,0.012054537,1.0001708,100,9.20005,3.7384034e-06,-2322924200000000.0,-2322924200000000.0,1.002017,526.64966,100,3.275067,-4.7708664,1,53.38854,0.96119773,17.45,1745
9.772275686264038,-108.25358988662973,[-6.891e-01  9.199e-01 -6.729e-01  2.869e-01  1.144e-04],1.0355763,0.012544724,1.0001842,200,9.6081085,-1.3732911e-06,-2468672000000000.0,-2468672000000000.0,1.0020618,527.4087,100,3.334765,-5.2872314,2,43.145897,0.96701014,17.37,3482
15.153734922409058,-108.20025681945457,[-6.892e-01  9.195e-01 -6.725e-01  2.871e-01  1.859e-04],1.0310323,0.009934456,1.0000969,300,7.6539917,7.705688e-06,-2468672000000000.0,-2468672000000000.0,1.0019884,541.40424,100,2.8514473,-4.3060226,3,31.853498,0.9805124,16.97,5179
19.692800998687744,-108.41986156340668,[-6.890e-01  9.197e-01 -6.727e-01  2.881e-01  8.204e-05],1.0682846,0.0156006375,1.0003687,400,9.864731,1.4495849e-06,-2098716700000000.0,-2098716700000000.0,1.0019727,532.7486,100,2.9975693,-4.2782593,4,68.390396,0.94945186,17.24,6903
24.932356119155884,-108.97550597349087,[-6.889e-01  9.201e-01 -6.733e-01  2.876e-01  1.520e-04],1.0476614,0.014438932,1.0002147,500,10.418449,1.1367798e-05,-1994785300000000.0,-1994785300000000.0,1.002157,520.89197,100,2.8217123,-4.440155,5,62.885838,0.9673244,17.66,8669
29.46342372894287,-108.50245273895462,[-6.887e-01  9.205e-01 -6.737e-01  2.874e-01 -9.843e-07],1.0569468,0.01523759,1.0002407,600,8.474197,-9.536743e-06,-2519240700000000.0,-2519240700000000.0,1.001995,551.8054,100,2.813641,-4.1386795,6,70.4224,0.9694324,16.73,10342
34.21948289871216,-108.74865693001199,[-6.886e-01  9.211e-01 -6.740e-01  2.871e-01 -9.423e-05],1.0401311,0.013216824,1.0001731,700,9.266571,-9.994506e-06,-2346609300000000.0,-2346609300000000.0,1.0018995,565.3793,100,2.6668067,-3.4563065,7,45.33148,0.96771884,16.41,11983
38.6536979675293,-107.87851815407359,[-6.888e-01  9.206e-01 -6.737e-01  2.872e-01  6.708e-05],1.0420406,0.013389433,1.0002325,800,10.010628,-3.4332274e-06,-2419109700000000.0,-2419109700000000.0,1.0020278,550.15344,100,3.3809395,-4.61808,8,63.894043,0.9630953,16.69,13652
43.77756977081299,-108.86289555031472,[-6.887e-01  9.212e-01 -6.740e-01  2.870e-01  5.231e-06],1.0373447,0.01487367,1.0002807,900,9.235573,7.095337e-06,-1974618600000000.0,-1974618600000000.0,1.0021411,519.99524,100,3.191496,-4.2985916,9,62.34607,0.96116,17.67,15419
48.48312020301819,-107.9937997436307,[-6.890e-01  9.208e-01 -6.733e-01  2.867e-01 -1.883e-04],1.1186492,0.044581793,1.0020102,1000,9.504036,6.6375733e-06,-2443766300000000.0,-2443766300000000.0,1.0020483,561.4961,100,2.9874558,-4.320801,10,528.7418,0.9023642,16.41,17060
53.41442394256592,-108.34535135210386,[-6.884e-01  9.228e-01 -6.740e-01  2.862e-01 -5.050e-04],1.0937431,0.03542997,1.001373,1100,9.738022,4.577637e-06,-2419109700000000.0,-2419109700000000.0,1.0020943,533.8031,100,3.0574734,-4.3469467,11,326.73236,0.913506,17.2,18780
58.839699506759644,-108.37456678844288,[-6.885e-01  9.217e-01 -6.729e-01  2.867e-01 -5.995e-04],1.0307565,0.008164672,1.0000755,1200,9.385834,1.2207031e-06,-2346609300000000.0,-2346609300000000.0,1.0019863,537.5547,100,2.976717,-4.3629456,12,28.552565,0.974303,17.1,20490
63.85271334648132,-108.69945662937118,[-6.884e-01  9.216e-01 -6.730e-01  2.875e-01 -4.995e-04],1.050838,0.014568082,1.0002284,1300,12.084328,-1.5335083e-05,-2056516400000000.0,-2056516400000000.0,1.0019835,547.1924,100,2.7475967,-3.580536,13,61.50215,0.96786714,16.88,22178
68.52097201347351,-108.52530678444978,[-6.885e-01  9.219e-01 -6.734e-01  2.869e-01 -1.605e-05],1.0423949,0.0097011775,1.0001127,1400,6.749405,4.8065185e-06,-2253280500000000.0,-2253280500000000.0,1.0019542,549.66693,100,2.6768537,-4.162689,14,28.874544,0.98123133,16.79,23857
73.55222010612488,-108.9121484231217,[-6.891e-01  9.208e-01 -6.741e-01  2.864e-01  2.803e-04],1.0256212,0.0105126025,1.0001048,1500,10.660332,-8.087158e-06,-2468672000000000.0,-2468672000000000.0,1.0018553,551.9869,100,2.8222034,-3.8918,15,38.631596,0.9599909,16.78,25535
78.34608793258667,-108.38936531541952,[-6.893e-01  9.199e-01 -6.752e-01  2.861e-01 -3.790e-04],1.0793546,0.025733268,1.0005901,1600,7.7797394,-2.1362305e-06,-2035732400000000.0,-2035732400000000.0,1.0020208,527.0172,100,3.0235739,-4.473274,16,165.16405,0.9365608,17.4,27275
83.15152215957642,-108.2975400869884,[-6.895e-01  9.202e-01 -6.756e-01  2.846e-01 -6.357e-04],1.0478805,0.016476138,1.0003748,1700,12.133812,8.392334e-07,-2276262000000000.0,-2276262000000000.0,1.0020747,500.03418,100,3.4083524,-5.8259735,17,73.61753,0.95853144,18.2,29095
87.9078414440155,-108.37461076975666,[-0.69   0.92  -0.676  0.284 -0.001],1.076524,0.029455354,1.000871,1800,12.581154,-8.163453e-06,-2394699500000000.0,-2394699500000000.0,1.0020094,524.51373,100,3.6505287,-4.8075714,18,204.33128,0.92512363,17.47,30842
92.67610025405884,-108.37236292452009,[-0.689  0.921 -0.677  0.283 -0.002],1.0539668,0.0159992,1.00024,1900,11.439163,-1.9836425e-06,-2185705100000000.0,-2185705100000000.0,1.0018662,563.83575,100,2.665663,-3.812149,19,91.09765,0.9517306,16.4,32482
97.80045795440674,-108.26302354878075,[-0.69   0.921 -0.678  0.282 -0.002],1.072237,0.020871809,1.0005014,2000,9.029945,6.1035155e-07,-2419109700000000.0,-2419109700000000.0,1.0020112,546.4781,100,3.0386276,-4.5343094,20,115.0291,0.95015013,16.84,34166
102.58356165885925,-108.41765495638423,[-0.69   0.922 -0.678  0.281 -0.002],1.0520352,0.012593741,1.0001508,2100,12.481163,2.5177003e-06,-2322924200000000.0,-2322924200000000.0,1.0019718,549.13745,100,3.1870658,-4.342903,21,57.387875,0.95199835,16.79,35845
106.88535642623901,-108.62800456613212,[-0.69   0.922 -0.678  0.282 -0.003],1.1333869,0.031390127,1.0008056,2200,7.7019577,-4.5013426e-06,-2346609300000000.0,-2346609300000000.0,1.0021385,542.107,100,2.7384117,-3.8060684,22,252.68106,0.9354069,17.01,37546
