VarJ,MaxNormIw,BatchSize,VarNormIw,Delta,AvgRet,ESSRenyi,AvgEpLen,MinVanillaIw,MaxVanillaIw,AvgNormIw,EpsThisIter,AvgDiscRet,VarDiscRet,VarVanillaIw,MinNormIw,VarRet,VanillaAvgRet,eRenyi2,IterType,AvgVanillaIw,Bound,J,ESSClassic
84.533,0.01,200,3.50449e-18,0.4,-85.2414686798,200.0,117.26,1.0,1.0,0.01,100,-85.2414686798,7218.00351446,,0.01,7218.00351446,-85.2414686798,1.0,2,1.0,-136.331,-85.2415,100.0
68.8057,0.00829882,200,1.94178e-06,0.4,-83.0996125445,182.544977385,115.9,0.313491,1.67164,0.005,100,-83.0996125445,6043.9136448,0.0787861,0.00155633,6043.9136448,-83.0996125445,1.09562,1,1.00715,-118.769,-80.9557,185.652284829
51.0013,0.01,200,3.50449e-18,0.4,-73.5451099569,200.0,105.02,1.0,1.0,0.01,100,-73.5451099569,2627.40892843,,0.01,2627.40892843,-73.5451099569,1.0,2,1.0,-124.634,-73.5451,100.0
56.8763,0.00634009,200,6.61407e-07,0.4,-79.4535051562,195.011593957,110.78,0.401387,1.26199,0.005,100,-79.4535051562,4939.91588348,0.0262053,0.00201652,4939.91588348,-79.4535051562,1.02558,1,0.995246,-112.214,-75.6293,194.870257451
84.3466,0.01,200,3.50449e-18,0.4,-88.0864400484,200.0,120.82,1.0,1.0,0.01,100,-88.0864400484,7186.21197925,,0.01,7186.21197925,-88.0864400484,1.0,2,1.0,-139.176,-88.0864,100.0
74.2623,0.0484334,200,1.15134e-05,0.4,-84.555310308,181.551521033,116.95,0.823411,10.1188,0.005,100,-84.555310308,6069.29671649,0.502536,0.00394125,6069.29671649,-84.555310308,1.10162,1,1.04461,-121.129,-83.2126,137.152325869
61.1597,0.01,200,3.50449e-18,0.4,-76.1785576555,200.0,106.82,1.0,1.0,0.01,100,-76.1785576555,3778.29235187,,0.01,3778.29235187,-76.1785576555,1.0,2,1.0,-127.267,-76.1786,100.0
72.0955,0.0137572,200,1.69554e-06,0.4,-94.1219759768,187.866575577,128.01,0.836384,2.80164,0.005,100,-94.1219759768,9281.12094256,0.0703189,0.00410699,9281.12094256,-94.1219759768,1.06459,1,1.01824,-119.555,-82.282,187.356777263
50.5301,0.01,200,3.50449e-18,0.4,-72.3910526839,200.0,103.54,1.0,1.0,0.01,100,-72.3910526839,2579.07694845,,0.01,2579.07694845,-72.3910526839,1.0,2,1.0,-123.479,-72.3911,100.0
48.082,0.0083704,200,6.7158e-06,0.4,-91.3479919361,160.905084965,124.63,0.00238562,1.63384,0.005,100,-91.3479919361,8194.42185399,0.255873,1.22219e-05,8194.42185399,-91.3479919361,1.24297,1,0.975963,-114.044,-73.7686,157.817204108
69.6886,0.01,200,3.50449e-18,0.4,-79.27729903,200.0,110.44,1.0,1.0,0.01,100,-79.27729903,4905.55703614,,0.01,4905.55703614,-79.27729903,1.0,2,1.0,-130.366,-79.2773,100.0
61.9396,0.00831254,200,5.67711e-07,0.4,-75.2684915601,195.33068231,105.83,0.743481,1.6726,0.005,100,-75.2684915601,3799.61100792,0.0229851,0.00369497,3799.61100792,-75.2684915601,1.0239,1,1.00607,-112.945,-76.3908,195.580876282
77.585,0.01,200,3.50449e-18,0.4,-82.3965148304,200.0,114.13,1.0,1.0,0.01,100,-82.3965148304,6080.23661624,,0.01,6080.23661624,-82.3965148304,1.0,2,1.0,-133.486,-82.3965,100.0
68.0861,0.00648674,200,2.11532e-06,0.4,-79.6292691502,186.921605573,111.22,0.0492854,1.27792,0.005,100,-79.6292691502,4969.91075806,0.0820975,0.000250173,4969.91075806,-79.6292691502,1.06997,1,0.985025,-115.866,-78.4982,184.469543463
70.1695,0.01,200,3.50449e-18,0.4,-78.5820136264,200.0,109.44,1.0,1.0,0.01,100,-78.5820136264,4973.49933586,,0.01,4973.49933586,-78.5820136264,1.0,2,1.0,-129.671,-78.582,100.0
67.7515,0.0101272,200,1.06634e-06,0.4,-81.8624355236,191.688414192,113.72,0.465723,2.01692,0.005,100,-81.8624355236,6089.17467252,0.0422955,0.00233845,6089.17467252,-81.8624355236,1.04336,1,0.995795,-115.315,-78.4143,191.85752554
84.6303,0.01,200,3.50449e-18,0.4,-84.5092589477,200.0,116.37,1.0,1.0,0.01,100,-84.5092589477,7234.63662814,,0.01,7234.63662814,-84.5092589477,1.0,2,1.0,-135.599,-84.5093,100.0
61.2504,0.0103602,200,2.2335e-06,0.4,-73.3144112691,182.649629893,103.15,0.477707,2.12404,0.005,100,-73.3144112691,3808.97739946,0.093881,0.00233005,3808.97739946,-73.3144112691,1.09499,1,1.0251,-113.16,-75.3574,183.672711665
100.989,0.01,200,3.50449e-18,0.4,-98.9702974178,200.0,133.5,1.0,1.0,0.01,100,-98.9702974178,10301.7996724,,0.01,10301.7996724,-98.9702974178,1.0,2,1.0,-150.06,-98.9703,100.0
81.5854,0.0152054,200,2.95467e-06,0.4,-83.004904048,182.1498882,115.04,0.306478,3.13261,0.005,100,-83.004904048,6074.9597805,0.125408,0.00148762,6074.9597805,-83.004904048,1.098,1,1.0301,-125.357,-87.5027,178.955590037
77.2539,0.01,200,3.50449e-18,0.4,-83.9795434564,200.0,116.12,1.0,1.0,0.01,100,-83.9795434564,6028.44986346,,0.01,6028.44986346,-83.9795434564,1.0,2,1.0,-135.068,-83.9795,100.0
77.3392,0.00633546,200,1.65072e-06,0.4,-88.4225192003,190.46659799,121.67,0.179567,1.25769,0.005,100,-88.4225192003,7134.73989463,0.0650527,0.000904544,7134.73989463,-88.4225192003,1.05005,1,0.992582,-121.624,-84.6057,187.670300006
69.8942,0.01,200,3.50449e-18,0.4,-78.9966132972,200.0,110.17,1.0,1.0,0.01,100,-78.9966132972,4934.54222315,,0.01,4934.54222315,-78.9966132972,1.0,2,1.0,-130.085,-78.9966,100.0
60.909,0.00615402,200,6.15707e-07,0.4,-75.1035217667,193.806922181,105.35,0.301563,1.25314,0.005,100,-75.1035217667,3776.86877702,0.0255304,0.00148094,3776.86877702,-75.1035217667,1.03195,1,1.01815,-112.621,-75.9232,195.216241069
69.8594,0.01,200,3.50449e-18,0.4,-78.4696571799,200.0,109.3,1.0,1.0,0.01,100,-78.4696571799,4929.63860747,,0.01,4929.63860747,-78.4696571799,1.0,2,1.0,-129.559,-78.4697,100.0
76.3921,0.0113333,200,1.98527e-06,0.4,-93.2666479243,187.46527462,126.97,0.480361,2.24208,0.005,100,-93.2666479243,9337.57937268,0.0776984,0.00242813,9337.57937268,-93.2666479243,1.06686,1,0.989158,-121.0,-83.6858,185.354369733
114.952,0.01,200,3.50449e-18,0.4,-107.751071198,200.0,143.21,1.0,1.0,0.01,100,-107.751071198,13347.350866,,0.01,13347.350866,-107.751071198,1.0,2,1.0,-158.84,-107.751,100.0
84.2164,0.015485,200,1.82531e-06,0.4,-80.5992326812,183.177417442,112.59,0.775523,3.01135,0.005,100,-80.5992326812,4915.18208844,0.0690298,0.0039879,4915.18208844,-80.5992326812,1.09184,1,0.972344,-127.878,-90.1308,186.454469239
90.6145,0.01,200,3.50449e-18,0.4,-90.4847168945,200.0,123.54,1.0,1.0,0.01,100,-90.4847168945,8293.92207481,,0.01,8293.92207481,-90.4847168945,1.0,2,1.0,-141.574,-90.4847,100.0
72.477,0.0103388,200,1.25812e-06,0.4,-78.468893093,190.342994181,109.14,0.806511,2.09848,0.005,100,-78.468893093,4970.40547232,0.0518313,0.00397352,4970.40547232,-78.468893093,1.05073,1,1.01486,-119.355,-82.3244,190.462900946
50.4706,0.01,200,3.50449e-18,0.4,-71.4880781157,200.0,101.19,1.0,1.0,0.01,100,-71.4880781157,2573.00661416,,0.01,2573.00661416,-71.4880781157,1.0,2,1.0,-122.577,-71.4881,100.0
64.785,0.00770683,200,1.56781e-06,0.4,-91.3506804067,186.747997524,125.25,0.174907,1.58278,0.005,100,-91.3506804067,8218.2232672,0.0661273,0.000851655,8218.2232672,-91.3506804067,1.07096,1,1.02687,-116.286,-78.9007,188.253135794
84.7123,0.01,200,3.50449e-18,0.4,-85.9646199369,200.0,118.21,1.0,1.0,0.01,100,-85.9646199369,7248.66373153,,0.01,7248.66373153,-85.9646199369,1.0,2,1.0,-137.054,-85.9646,100.0
68.8829,0.0097219,200,2.00649e-06,0.4,-79.5671361934,185.609122421,111.2,0.224906,1.92053,0.005,100,-79.5671361934,4910.81253084,0.0783026,0.0011385,4910.81253084,-79.5671361934,1.07753,1,0.987733,-117.297,-79.7966,185.209438492
77.5945,0.01,200,3.50449e-18,0.4,-82.9631994055,200.0,115.27,1.0,1.0,0.01,100,-82.9631994055,6081.72864138,,0.01,6081.72864138,-82.9631994055,1.0,2,1.0,-134.052,-82.9632,100.0
56.4934,0.00901118,200,1.74655e-06,0.4,-74.2596017221,186.597143433,105.06,0.238789,1.87336,0.005,100,-74.2596017221,2582.45783908,0.0754845,0.00114862,2582.45783908,-74.2596017221,1.07183,1,1.03946,-113.467,-76.0669,187.00105801
90.1057,0.01,200,3.50449e-18,0.4,-91.8069502665,200.0,125.68,1.0,1.0,0.01,100,-91.8069502665,8201.05362089,,0.01,8201.05362089,-91.8069502665,1.0,2,1.0,-142.896,-91.807,100.0
90.1872,0.0157298,200,1.57715e-06,0.4,-97.2701026349,189.748230853,131.66,0.42122,3.23531,0.005,100,-97.2701026349,10372.0936446,0.0667198,0.00204794,10372.0936446,-97.2701026349,1.05403,1,1.0284,-129.661,-92.5695,188.187355084
84.3456,0.01,200,3.50449e-18,0.4,-85.8739172883,200.0,118.03,1.0,1.0,0.01,100,-85.8739172883,7186.03748965,,0.01,7186.03748965,-85.8739172883,1.0,2,1.0,-136.963,-85.8739,100.0
70.5034,0.0145776,200,1.48627e-06,0.4,-80.1051756054,190.972991278,112.29,0.833538,2.93419,0.005,100,-80.1051756054,4907.55842013,0.0602148,0.00414116,4907.55842013,-80.1051756054,1.04727,1,1.00641,-118.085,-81.1157,188.829991838
69.9209,0.01,200,3.50449e-18,0.4,-78.9681363262,200.0,110.26,1.0,1.0,0.01,100,-78.9681363262,4938.31777739,,0.01,4938.31777739,-78.9681363262,1.0,2,1.0,-130.057,-78.9681,100.0
71.3115,0.0110126,200,9.75965e-07,0.4,-86.6388385043,193.907654128,118.95,0.85143,2.22532,0.005,100,-86.6388385043,7180.9421648,0.0398513,0.00421352,7180.9421648,-86.6388385043,1.03142,1,1.01035,-118.181,-81.4927,192.521791438
69.9923,0.01,200,3.50449e-18,0.4,-78.2363781434,200.0,109.04,1.0,1.0,0.01,100,-78.2363781434,4948.4095658,,0.01,4948.4095658,-78.2363781434,1.0,2,1.0,-129.326,-78.2364,100.0
70.7284,0.0124143,200,1.11845e-06,0.4,-85.7696657136,191.301978092,117.58,0.407908,2.51086,0.005,100,-85.7696657136,7204.33537111,0.045753,0.00201679,7204.33537111,-85.7696657136,1.04547,1,1.01128,-117.147,-80.2094,191.476512334
110.513,0.01,200,3.50449e-18,0.4,-104.537244794,200.0,139.85,1.0,1.0,0.01,100,-104.537244794,12336.5361373,,0.01,12336.5361373,-104.537244794,1.0,2,1.0,-155.627,-104.537,100.0
95.0524,0.0078438,200,9.65341e-07,0.4,-87.2749343137,190.750889617,119.98,0.345113,1.56495,0.005,100,-87.2749343137,7163.49975307,0.0384263,0.00172977,7163.49975307,-87.2749343137,1.04849,1,0.99757,-131.277,-94.2859,192.600199153
90.5504,0.01,200,3.50449e-18,0.4,-89.7236951604,200.0,122.32,1.0,1.0,0.01,100,-89.7236951604,8282.19687163,,0.01,8282.19687163,-89.7236951604,1.0,2,1.0,-140.813,-89.7237,100.0
74.9668,0.0314361,200,5.4886e-06,0.4,-77.1718860781,188.177085851,108.29,0.808124,6.51819,0.005,100,-77.1718860781,3799.38007929,0.235971,0.00389744,3799.38007929,-77.1718860781,1.06283,1,1.03674,-119.133,-81.8897,164.143443436
84.439,0.01,200,3.50449e-18,0.4,-85.8229990149,200.0,117.73,1.0,1.0,0.01,100,-85.8229990149,7201.97081823,,0.01,7201.97081823,-85.8229990149,1.0,2,1.0,-136.912,-85.823,100.0
64.93,0.0112613,200,1.12383e-06,0.4,-74.0304464826,192.359999908,105.43,0.562894,2.26965,0.005,100,-74.0304464826,2579.02330964,0.0456497,0.00279291,2579.02330964,-74.0304464826,1.03972,1,1.00772,-115.278,-78.4426,191.437247063
96.203,0.01,200,3.50449e-18,0.4,-93.44020557,200.0,126.96,1.0,1.0,0.01,100,-93.44020557,9348.50525684,,0.01,9348.50525684,-93.44020557,1.0,2,1.0,-144.53,-93.4402,100.0
88.0707,0.00830775,200,8.88084e-07,0.4,-88.5488723981,193.789729588,121.76,0.323032,1.63146,0.005,100,-88.5488723981,7091.58197854,0.0342483,0.00164495,7091.58197854,-88.5488723981,1.03205,1,0.981889,-126.351,-89.6513,193.172164692
77.3987,0.01,200,3.50449e-18,0.4,-83.4809830616,200.0,115.81,1.0,1.0,0.01,100,-83.4809830616,6051.06448122,,0.01,6051.06448122,-83.4809830616,1.0,2,1.0,-134.57,-83.481,100.0
57.0865,0.00848153,200,3.44272e-07,0.4,-70.1704526258,196.782436869,100.65,0.887522,1.67312,0.005,100,-70.1704526258,1360.50496954,0.013397,0.0044991,1360.50496954,-70.1704526258,1.01635,1,0.986332,-112.597,-76.1771,197.296706371
96.2765,0.01,200,3.50449e-18,0.4,-92.3659296241,200.0,125.84,1.0,1.0,0.01,100,-92.3659296241,9362.79129856,,0.01,9362.79129856,-92.3659296241,1.0,2,1.0,-143.455,-92.3659,100.0
73.5386,0.00746722,200,8.42933e-07,0.4,-71.8648241752,193.813571697,102.59,0.464664,1.45579,0.005,100,-71.8648241752,2594.1134295,0.0320384,0.00238342,2594.1134295,-71.8648241752,1.03192,1,0.974785,-117.733,-81.0355,193.508038098
90.6043,0.01,200,3.50449e-18,0.4,-90.72657857,200.0,123.9,1.0,1.0,0.01,100,-90.72657857,8292.06623669,,0.01,8292.06623669,-90.72657857,1.0,2,1.0,-141.816,-90.7266,100.0
67.7242,0.0155328,200,1.75347e-06,0.4,-72.3867638522,190.346233492,102.62,0.818824,3.1362,0.005,100,-72.3867638522,2584.24929107,0.0714841,0.00405541,2584.24929107,-72.3867638522,1.05072,1,1.00954,-116.768,-79.7377,186.95288107
70.1124,0.01,200,3.50449e-18,0.4,-77.3399436328,200.0,107.54,1.0,1.0,0.01,100,-77.3399436328,4965.4101522,,0.01,4965.4101522,-77.3399436328,1.0,2,1.0,-128.428,-77.3399,100.0
59.5605,0.00969732,200,1.16656e-06,0.4,-78.3941366194,190.361200537,109.7,0.511724,1.93208,0.005,100,-78.3941366194,3730.63244719,0.0463081,0.00256839,3730.63244719,-78.3941366194,1.05063,1,0.996195,-113.097,-76.0683,191.126147923
84.4227,0.01,200,3.50449e-18,0.4,-85.2765866876,200.0,117.41,1.0,1.0,0.01,100,-85.2765866876,7199.18940558,,0.01,7199.18940558,-85.2765866876,1.0,2,1.0,-136.366,-85.2766,100.0
72.4268,0.0123188,200,3.39141e-06,0.4,-85.1431432746,175.005231209,117.34,0.373226,2.53131,0.005,100,-85.1431432746,7224.70903468,0.143197,0.00181633,7224.70903468,-85.1431432746,1.14282,1,1.02742,-119.147,-80.5271,176.214888502
50.8178,0.01,200,3.50449e-18,0.4,-72.4746388081,200.0,102.65,1.0,1.0,0.01,100,-72.4746388081,2608.53487236,,0.01,2608.53487236,-72.4746388081,1.0,2,1.0,-123.56,-72.4746,100.0
41.6746,0.00659209,200,1.03577e-06,0.4,-71.2067065731,192.667542351,101.54,0.144717,1.32918,0.005,100,-71.2067065731,2587.60298662,0.0421099,0.000717728,2587.60298662,-71.2067065731,1.03806,1,1.00816,-107.297,-70.4909,192.081632482
78.6902,0.01,200,3.50449e-18,0.4,-84.2659824762,200.0,117.02,1.0,1.0,0.01,100,-84.2659824762,6254.69505821,,0.01,6254.69505821,-84.2659824762,1.0,2,1.0,-135.351,-84.266,100.0
53.976,0.0160771,200,8.77071e-06,0.4,-80.6369009921,154.259973578,111.68,0.0018554,3.15811,0.005,100,-80.6369009921,6128.15907533,0.338436,9.4453e-06,6128.15907533,-80.6369009921,1.29651,1,0.98218,-114.414,-73.2835,148.249789801
69.5544,0.01,200,3.50449e-18,0.4,-80.552128147,200.0,112.55,1.0,1.0,0.01,100,-80.552128147,4886.68027806,,0.01,4886.68027806,-80.552128147,1.0,2,1.0,-131.64,-80.5521,100.0
47.1613,0.00794571,200,3.09787e-06,0.4,-77.0681712471,177.705186897,108.08,0.0826398,1.57962,0.005,100,-77.0681712471,3782.31990748,0.122434,0.00041569,3782.31990748,-77.0681712471,1.12546,1,0.994006,-111.559,-73.235,178.047599031
84.5303,0.01,200,3.50449e-18,0.4,-85.5858466671,200.0,118.01,1.0,1.0,0.01,100,-85.5858466671,7217.55579505,,0.01,7217.55579505,-85.5858466671,1.0,2,1.0,-136.675,-85.5858,100.0
75.2011,0.0146862,200,2.81771e-06,0.4,-89.2697102344,182.211629942,121.75,0.770645,3.05108,0.005,100,-89.2697102344,8326.76044295,0.121614,0.00370946,8326.76044295,-89.2697102344,1.09762,1,1.03876,-121.065,-83.2174,179.832635695
36.9254,0.01,200,3.50449e-18,0.4,-69.9702439407,200.0,100.4,1.0,1.0,0.01,100,-69.9702439407,1377.25900252,,0.01,1377.25900252,-69.9702439407,1.0,2,1.0,-121.038,-69.9702,100.0
61.6769,0.00869866,200,4.15425e-07,0.4,-86.6311289035,195.732304374,119.19,0.883291,1.74436,0.005,100,-86.6311289035,7180.73452125,0.0167055,0.00440474,7180.73452125,-86.6311289035,1.0218,1,1.00266,-113.922,-77.4048,196.747065986
77.4901,0.01,200,3.50449e-18,0.4,-82.9766534846,200.0,115.42,1.0,1.0,0.01,100,-82.9766534846,6065.37285253,,0.01,6065.37285253,-82.9766534846,1.0,2,1.0,-134.066,-82.9767,100.0
75.4696,0.00901707,200,1.23761e-06,0.4,-86.1531057377,190.104452423,118.46,0.590036,1.80617,0.005,100,-86.1531057377,7203.140662,0.0496562,0.00294567,7203.140662,-86.1531057377,1.05205,1,1.00153,-119.705,-82.6515,190.611046424
50.1323,0.01,200,3.50449e-18,0.4,-75.0435722835,200.0,106.75,1.0,1.0,0.01,100,-75.0435722835,2538.63084748,,0.01,2538.63084748,-75.0435722835,1.0,2,1.0,-126.133,-75.0436,100.0
64.8306,0.00956924,200,6.02226e-07,0.4,-88.2852620964,194.828002661,121.53,0.78642,1.89767,0.005,100,-88.2852620964,7130.30372021,0.0236836,0.00396562,7130.30372021,-88.2852620964,1.02655,1,0.991548,-117.254,-80.6525,195.318484962
70.0401,0.01,200,3.50449e-18,0.4,-80.4029546332,200.0,112.11,1.0,1.0,0.01,100,-80.4029546332,4955.1651664,,0.01,4955.1651664,-80.4029546332,1.0,2,1.0,-131.492,-80.4029,100.0
73.0177,0.00927188,200,3.98827e-06,0.4,-95.071115097,170.224050197,128.5,0.0407389,1.84475,0.005,100,-95.071115097,9264.01092636,0.157879,0.000204757,9264.01092636,-95.071115097,1.17492,1,0.99481,-122.198,-83.0401,172.602245381
61.0227,0.01,200,3.50449e-18,0.4,-74.9621768886,200.0,105.76,1.0,1.0,0.01,100,-74.9621768886,3761.38688569,,0.01,3761.38688569,-74.9621768886,1.0,2,1.0,-126.051,-74.9622,100.0
62.021,0.0090797,200,7.09784e-07,0.4,-80.2955949353,194.216796729,111.67,0.696065,1.78522,0.005,100,-80.2955949353,4925.96207218,0.0274388,0.00354022,4925.96207218,-80.2955949353,1.02978,1,0.983081,-113.203,-76.543,194.505270158
96.1944,0.01,200,3.50449e-18,0.4,-93.0479021846,200.0,126.1,1.0,1.0,0.01,100,-93.0479021846,9346.83908015,,0.01,9346.83908015,-93.0479021846,1.0,2,1.0,-144.137,-93.0479,100.0
70.3847,0.016349,200,3.16125e-06,0.4,-77.7552206127,178.734291571,108.99,0.625558,3.30737,0.005,100,-77.7552206127,4971.61635606,0.129372,0.00309227,4971.61635606,-77.7552206127,1.11898,1,1.01149,-119.013,-80.7987,177.648622448
77.4653,0.01,200,3.50449e-18,0.4,-83.2047377962,200.0,115.38,1.0,1.0,0.01,100,-83.2047377962,6061.48787147,,0.01,6061.48787147,-83.2047377962,1.0,2,1.0,-134.293,-83.2047,100.0
63.4688,0.0106611,200,1.82835e-06,0.4,-78.9739588262,185.919419924,110.54,0.435325,2.18696,0.005,100,-78.9739588262,4921.36315377,0.0769379,0.00212214,4921.36315377,-78.9739588262,1.07573,1,1.02568,-115.688,-78.2194,186.433555126
50.4501,0.01,200,3.50449e-18,0.4,-71.7737038274,200.0,101.64,1.0,1.0,0.01,100,-71.7737038274,2570.91831614,,0.01,2570.91831614,-71.7737038274,1.0,2,1.0,-122.862,-71.7737,100.0
59.5846,0.00614617,200,2.76611e-07,0.4,-79.4950243978,198.029503738,111.47,0.553102,1.23116,0.005,100,-79.4950243978,4930.80933117,0.0110991,0.00276119,4930.80933117,-79.4950243978,1.00995,1,1.00157,-111.608,-75.3031,197.822241232
84.8596,0.01,200,3.50449e-18,0.4,-84.2927250028,200.0,115.79,1.0,1.0,0.01,100,-84.2927250028,7273.89733417,,0.01,7273.89733417,-84.2927250028,1.0,2,1.0,-135.382,-84.2927,100.0
86.6324,0.0101732,200,2.07764e-06,0.4,-96.0377612576,184.891076897,130.41,0.346053,2.0836,0.005,100,-96.0377612576,10396.0818083,0.087153,0.00168961,10396.0818083,-96.0377612576,1.08172,1,1.02406,-124.427,-86.854,184.724978537
77.5247,0.01,200,3.50449e-18,0.4,-82.7064313474,200.0,114.25,1.0,1.0,0.01,100,-82.7064313474,6070.79172904,,0.01,6070.79172904,-82.7064313474,1.0,2,1.0,-133.795,-82.7064,100.0
63.6331,0.00754059,200,3.26544e-07,0.4,-71.9056889156,197.20268936,101.57,0.765929,1.51348,0.005,100,-71.9056889156,2589.66053998,0.0131547,0.00381608,2589.66053998,-71.9056889156,1.01418,1,1.00355,-113.142,-76.7609,197.43402724
84.3518,0.01,200,3.50449e-18,0.4,-85.6428251098,200.0,118.34,1.0,1.0,0.01,100,-85.6428251098,7187.10399421,,0.01,7187.10399421,-85.6428251098,1.0,2,1.0,-136.732,-85.6428,100.0
69.5578,0.00712121,200,2.14586e-06,0.4,-78.9614746033,185.292102717,109.89,0.141179,1.41585,0.005,100,-78.9614746033,4919.75499875,0.084826,0.000710078,4919.75499875,-78.9614746033,1.07938,1,0.994109,-117.134,-79.6022,184.263012407
69.7362,0.01,200,3.50449e-18,0.4,-80.2419835784,200.0,112.43,1.0,1.0,0.01,100,-80.2419835784,4912.25471111,,0.01,4912.25471111,-80.2419835784,1.0,2,1.0,-131.331,-80.242,100.0
72.7968,0.0100687,200,9.1762e-07,0.4,-87.3139880268,191.984429974,119.99,0.398988,1.97713,0.005,100,-87.3139880268,7126.10077188,0.0353827,0.00203187,7126.10077188,-87.3139880268,1.04175,1,0.981825,-119.195,-82.3231,192.953109144
70.0353,0.01,200,3.50449e-18,0.4,-78.4625576678,200.0,109.24,1.0,1.0,0.01,100,-78.4625576678,4954.48479576,,0.01,4954.48479576,-78.4625576678,1.0,2,1.0,-129.551,-78.4626,100.0
65.405,0.00873035,200,6.95404e-07,0.4,-79.3219238159,194.112060119,110.36,0.796655,1.74125,0.005,100,-79.3219238159,4951.69742573,0.0276627,0.00399431,4951.69742573,-79.3219238159,1.03033,1,0.997238,-114.413,-77.7439,194.613673361
77.3453,0.01,200,3.50449e-18,0.4,-83.1824537554,200.0,115.1,1.0,1.0,0.01,100,-83.1824537554,6042.72090362,,0.01,6042.72090362,-83.1824537554,1.0,2,1.0,-134.272,-83.1824,100.0
59.0202,0.00925037,200,5.02712e-06,0.4,-81.8721485588,169.488245434,113.11,0.124833,1.82122,0.005,100,-81.8721485588,6102.97666706,0.194861,0.000634054,6102.97666706,-81.8721485588,1.18002,1,0.984404,-116.107,-76.8638,166.655638146
60.9353,0.01,200,3.50449e-18,0.4,-77.031083895,200.0,108.82,1.0,1.0,0.01,100,-77.031083895,3750.62046925,,0.01,3750.62046925,-77.031083895,1.0,2,1.0,-128.12,-77.0311,100.0
72.0865,0.00883084,200,7.6557e-07,0.4,-90.090587689,192.981929845,123.5,0.699001,1.73155,0.005,100,-90.090587689,8253.99059114,0.0294342,0.00356488,8253.99059114,-90.090587689,1.03637,1,0.980401,-119.055,-82.2782,194.086222153
61.3608,0.01,200,3.50449e-18,0.4,-76.3143553036,200.0,107.57,1.0,1.0,0.01,100,-76.3143553036,3803.17740123,,0.01,3803.17740123,-76.3143553036,1.0,2,1.0,-127.4,-76.3144,100.0
46.2718,0.00630288,200,3.94364e-07,0.4,-67.6093561128,197.015876736,97.04,0.269492,1.25889,0.005,100,-67.6093561128,1344.29456207,0.0157325,0.00134926,1344.29456207,-67.6093561128,1.01515,1,0.998665,-107.226,-70.8289,196.909384885
90.6061,0.01,200,3.50449e-18,0.4,-90.3679344682,200.0,123.66,1.0,1.0,0.01,100,-90.3679344682,8292.39630929,,0.01,8292.39630929,-90.3679344682,1.0,2,1.0,-141.457,-90.3679,100.0
76.4202,0.00997023,200,1.38657e-06,0.4,-79.0119941062,190.549472092,110.37,0.288209,1.98428,0.005,100,-79.0119941062,4920.92181631,0.0549208,0.00144814,4920.92181631,-79.0119941062,1.0496,1,0.995103,-119.208,-82.1973,189.540196504
61.5001,0.01,200,3.50449e-18,0.4,-76.0721781753,200.0,106.67,1.0,1.0,0.01,100,-76.0721781753,3820.4617294,,0.01,3820.4617294,-76.0721781753,1.0,2,1.0,-127.16,-76.0722,100.0
53.4071,0.00709107,200,2.22548e-07,0.4,-70.4956164815,198.078134366,100.33,0.912117,1.41409,0.005,100,-70.4956164815,2612.33578038,0.0088502,0.00457389,2612.33578038,-70.4956164815,1.0097,1,0.997091,-109.196,-72.8968,198.244028783
84.027,0.01,200,3.50449e-18,0.4,-87.6217415561,200.0,120.15,1.0,1.0,0.01,100,-87.6217415561,7131.86104565,,0.01,7131.86104565,-87.6217415561,1.0,2,1.0,-138.711,-87.6217,100.0
78.4438,0.00660823,200,6.0886e-07,0.4,-83.1968863516,195.131487294,115.68,0.531016,1.32269,0.005,100,-83.1968863516,6061.84892069,0.0243928,0.00265299,6061.84892069,-83.1968863516,1.02495,1,1.00079,-121.104,-84.5309,195.268131356
106.389,0.01,200,3.50449e-18,0.4,-100.028629837,200.0,134.26,1.0,1.0,0.01,100,-100.028629837,11432.898792,,0.01,11432.898792,-100.028629837,1.0,2,1.0,-151.122,-100.029,100.0
76.4449,0.0143458,200,2.02999e-06,0.4,-74.2988221504,188.719177174,105.41,0.278175,2.89904,0.005,100,-74.2988221504,2571.05636082,0.0829001,0.00137653,2571.05636082,-74.2988221504,1.05978,1,1.01042,-121.906,-84.7129,185.049198534
84.1199,0.01,200,3.50449e-18,0.4,-87.1919681877,200.0,119.92,1.0,1.0,0.01,100,-87.1919681877,7147.62639382,,0.01,7147.62639382,-87.1919681877,1.0,2,1.0,-138.281,-87.192,100.0
83.8194,0.0104464,200,2.06339e-06,0.4,-94.5201632871,185.190758265,128.51,0.259252,2.01636,0.005,100,-94.5201632871,9285.21193829,0.0768752,0.00134314,9285.21193829,-94.5201632871,1.07997,1,0.9651,-124.938,-87.3956,184.821856365
84.369,0.01,200,3.50449e-18,0.4,-85.7644727306,200.0,117.97,1.0,1.0,0.01,100,-85.7644727306,7190.02555407,,0.01,7190.02555407,-85.7644727306,1.0,2,1.0,-136.854,-85.7645,100.0
77.0576,0.0066809,200,1.73809e-06,0.4,-85.395951861,187.016493846,117.2,0.178785,1.34056,0.005,100,-85.395951861,7236.98245696,0.0699806,0.000891002,7236.98245696,-85.395951861,1.06942,1,1.00328,-119.432,-82.0736,187.059903438
