MinNormIw,eRenyi2,Bound,MaxVanillaIw,MaxNormIw,AvgNormIw,AvgVanillaIw,J,ESSClassic,BatchSize,VanillaAvgRet,VarNormIw,ESSRenyi,AvgEpLen,AvgDiscRet,Delta,VarRet,IterType,MinVanillaIw,VarDiscRet,VarJ,VarVanillaIw,EpsThisIter,AvgRet
3.6034e-08,2.95316,642.945,14.8653,0.111669,0.01,1.33119,3042.34,20.6474529202,100,1494.3915376,0.000388203,33.8619937165,162.45,1494.3915376,0.1,1558156.39857,1,4.7968e-06,1558156.39857,3086.98,6.87918,100,1494.3915376
9.00318e-07,2.64947,1254.55,20.5138,0.176371,0.01,1.16311,3532.34,15.5460941292,100,2036.95263419,0.000548736,37.743454181,222.09,2036.95263419,0.1,1464145.93799,1,0.000104717,1464145.93799,2801.13,7.42338,100,2036.95263419
5.46149e-05,1.84928,1522.98,6.07779,0.0567993,0.01,1.07005,3429.49,42.680121745,100,2421.25134985,0.000135658,54.074970531,263.05,2421.25134985,0.1,2277002.67363,1,0.00584405,2277002.67363,1767.74,1.55328,100,2421.25134985
0.000128053,1.36825,2153.72,2.86916,0.0280167,0.01,1.02409,3795.75,72.7863548629,100,3308.57434323,3.7766e-05,73.0858607754,359.83,3308.57434323,0.1,1711194.13434,1,0.0131138,1711194.13434,1184.7,0.396076,100,3308.57434323
0.00133365,1.2535,2470.33,3.11184,0.0290068,0.01,1.0728,4042.11,77.2856808233,100,3650.59036668,2.9687e-05,79.7763153603,395.79,3650.59036668,0.1,1581862.52154,1,0.143073,1581862.52154,918.113,0.341664,100,3650.59036668
0.000953111,1.23348,2760.64,2.42209,0.0235026,0.01,1.03056,4319.87,78.4883132582,100,3921.72863175,2.76843e-05,81.071723753,424.61,3921.72863175,0.1,1378761.12376,1,0.098224,1378761.12376,592.454,0.294024,100,3921.72863175
0.00163643,1.12497,2887.8,1.69951,0.0173337,0.01,0.980466,4376.79,87.6657111185,100,4182.97579853,1.42118e-05,88.8915168691,452.35,4182.97579853,0.1,932398.178715,1,0.160446,932398.178715,568.334,0.13662,100,4182.97579853
0.00067435,1.15123,2904.09,2.13807,0.0210521,0.01,1.01561,4410.29,82.3570042928,100,4098.53980658,2.1639e-05,86.8635721536,443.25,4098.53980658,0.1,1148759.36912,1,0.0684878,1148759.36912,544.801,0.223199,100,4098.53980658
0.00302964,1.0579,2991.46,1.60832,0.016076,0.01,1.00045,4435.11,94.1369489603,100,4347.77586006,6.29111e-06,94.5269078476,469.77,4347.77586006,0.1,572715.31589,1,0.303101,572715.31589,535.128,0.0629679,100,4347.77586006
0.00372598,1.04753,3055.79,1.47441,0.0146668,0.01,1.00527,4492.68,94.5188512234,100,4417.60166879,5.85757e-06,95.4622202188,477.51,4417.60166879,0.1,433501.873604,1,0.374562,433501.873604,423.236,0.0591947,100,4417.60166879
0.00239556,1.06939,3038.95,1.68856,0.0179114,0.01,0.942731,4489.86,90.9913176678,100,4363.03423862,1.00006e-05,93.510925817,471.14,4363.03423862,0.1,557399.980049,1,0.225836,557399.980049,384.699,0.0888794,100,4363.03423862
0.00373787,1.05138,3079.87,1.84899,0.0175125,0.01,1.05581,4519.1,94.1185415185,100,4432.457876,6.31212e-06,95.1129673753,477.74,4432.457876,0.1,362835.377956,1,0.394649,362835.377956,360.312,0.0703637,100,4432.457876
0.00408609,1.03548,3119.03,1.34775,0.0142152,0.01,0.948105,4547.7,95.5541176573,100,4490.92957793,4.6997e-06,96.5738344862,484.4,4490.92957793,0.1,327964.985384,1,0.387405,327964.985384,379.96,0.0422457,100,4490.92957793
0.00575146,1.01894,3166.21,1.25319,0.0125311,0.01,1.00006,4582.78,97.9995283617,100,4552.79943829,2.06192e-06,98.1414723547,490.29,4552.79943829,0.1,153538.411113,1,0.575179,153538.411113,260.474,0.0206216,100,4552.79943829
0.00676773,1.01167,3174.38,1.19633,0.0119758,0.01,0.998957,4586.46,98.8743037426,100,4569.12944041,1.15e-06,98.8467419763,492.35,4569.12944041,0.1,89744.5497568,1,0.676067,89744.5497568,235.065,0.011476,100,4569.12944041
0.00406999,1.01928,3169.26,1.27134,0.0127188,0.01,0.999569,4586.09,97.7213817538,100,4552.24694598,2.35529e-06,98.1088171072,490.14,4552.24694598,0.1,203648.039467,1,0.406824,203648.039467,273.867,0.0235326,100,4552.24694598
0.00674302,1.00353,3223.91,1.21263,0.0121589,0.01,0.997315,4629.94,99.485349256,100,4624.46230809,5.22517e-07,99.6484995958,497.79,4624.46230809,0.1,24274.4877558,1,0.672492,24274.4877558,115.343,0.00519715,100,4624.46230809
0.00337361,1.04452,3142.21,1.32057,0.0135403,0.01,0.975286,4576.75,94.0217330394,100,4505.35057131,6.42261e-06,95.7378734539,484.71,4505.35057131,0.1,330015.190911,1,0.329024,330015.190911,303.079,0.0610908,100,4505.35057131
0.00696075,1.00777,3209.39,1.19464,0.0120754,0.01,0.989318,4618.35,98.9747477306,100,4606.29277637,1.04634e-06,99.2287616692,495.56,4606.29277637,0.1,60264.3965759,1,0.688639,60264.3965759,176.759,0.010241,100,4606.29277637
0.00599612,1.00984,3205.58,1.20189,0.0119389,0.01,1.0067,4616.14,98.7289119098,100,4600.14404033,1.30044e-06,99.025131177,495.06,4600.14404033,0.1,77749.6309746,1,0.603628,77749.6309746,183.932,0.0131791,100,4600.14404033
0.00803343,1.00215,3231.18,1.08807,0.0108784,0.01,1.00021,4636.52,99.7569644282,100,4633.36212,2.46106e-07,99.7849687481,498.46,4633.36212,0.1,13080.6288944,1,0.803511,13080.6288944,97.6102,0.00246209,100,4633.36212
0.00178194,1.01915,3211.85,1.19299,0.0122181,0.01,0.976412,4629.19,96.9416273051,100,4584.29373319,3.18672e-06,98.1205911513,492.87,4584.29373319,0.1,141081.766091,1,0.173991,141081.766091,126.893,0.0303815,100,4584.29373319
0.00875978,1.00122,3235.73,1.08189,0.0108156,0.01,1.0003,4640.44,99.832559522,100,4638.62924048,1.6941e-07,99.8782212202,498.88,4638.62924048,0.1,10327.6599997,1,0.876242,10327.6599997,89.5813,0.00169512,100,4638.62924048
0.00806385,1.0022,3228.15,1.1157,0.0111765,0.01,0.998252,4633.03,99.7474430445,100,4629.75226834,2.55766e-07,99.7802804303,498.44,4629.75226834,0.1,18758.5479301,1,0.804976,18758.5479301,113.123,0.00254873,100,4629.75226834
0.00494914,1.01195,3201.12,1.21389,0.0122209,0.01,0.993295,4613.28,98.532239472,100,4592.08846566,1.50468e-06,98.8191100516,494.54,4592.08846566,0.1,90753.8640911,1,0.491595,90753.8640911,175.602,0.0148457,100,4592.08846566
0.00693222,1.00556,3220.48,1.10845,0.0110926,0.01,0.999267,4628.3,99.5365014853,100,4619.60112903,4.70338e-07,99.4474593182,496.61,4619.60112903,0.1,74869.411309,1,0.692714,74869.411309,192.837,0.00469649,100,4619.60112903
0.00329899,1.01003,3219.11,1.16092,0.0116887,0.01,0.993196,4630.12,98.527846641,100,4609.87855455,1.50922e-06,99.0074128611,496.13,4609.87855455,0.1,64724.8129659,1,0.327654,64724.8129659,120.367,0.0148876,100,4609.87855455
0.00945575,1.00012,3251.6,1.02193,0.0102272,0.01,0.999233,4655.64,99.9847694127,100,4655.45879448,1.54e-08,99.9883426906,500.0,4655.45879448,0.1,588.140369242,1,0.944849,588.140369242,23.67,0.000153764,100,4655.45879448
0.00546211,1.01005,3205.18,1.21103,0.0123662,0.01,0.979311,4615.86,98.5056122417,100,4599.77976223,1.5324e-06,99.0048187587,494.84,4599.77976223,0.1,58870.7757538,1,0.53491,58870.7757538,169.356,0.0146965,100,4599.77976223
0.00817269,1.00136,3240.29,1.09068,0.0108963,0.01,1.00096,4645.21,99.8061788146,100,4643.15336315,1.96169e-07,99.8646543913,499.05,4643.15336315,0.1,10824.9717273,1,0.818056,10824.9717273,85.5111,0.00196547,100,4643.15336315
0.00848832,1.00162,3229.86,1.08976,0.0109516,0.01,0.995069,4634.93,99.803419656,100,4632.60272381,1.98924e-07,99.8381377847,498.43,4632.60272381,0.1,11365.119561,1,0.844647,11365.119561,96.182,0.00196967,100,4632.60272381
0.00740413,1.00554,3219.32,1.14167,0.0114612,0.01,0.996116,4627.06,99.225660083,100,4618.36480329,7.8825e-07,99.448626498,496.38,4618.36480329,0.1,42157.7669726,1,0.737537,42157.7669726,157.828,0.00782138,100,4618.36480329
0.00568088,1.00898,3220.8,1.29861,0.0130649,0.01,0.993971,4630.84,98.7117282583,100,4615.78478845,1.31827e-06,99.110129271,495.98,4615.78478845,0.1,95904.5853458,1,0.564663,95904.5853458,181.216,0.0130242,100,4615.78478845
0.00929065,1.00033,3247.03,1.02964,0.0103068,0.01,0.998992,4651.2,99.9563187065,100,4650.69408211,4.41556e-08,99.9671924495,499.63,4650.69408211,0.1,2345.86695708,1,0.928129,2345.86695708,45.4648,0.000440666,100,4650.69408211
0.00714327,1.00388,3229.73,1.09356,0.0110386,0.01,0.990672,4636.4,99.4590024241,100,4630.59061158,5.49436e-07,99.6133079814,497.59,4630.59061158,0.1,24028.6173648,1,0.707664,24028.6173648,124.094,0.00539233,100,4630.59061158
0.00953112,1.00012,3253.36,1.02651,0.0102494,0.01,1.00153,4657.26,99.9824130322,100,4657.0988818,1.77821e-08,99.9876991146,500.0,4657.0988818,0.1,502.685373525,1,0.954574,502.685373525,22.0442,0.000178367,100,4657.0988818
0.00565852,1.00498,3232.78,1.12465,0.0113036,0.01,0.994945,4640.18,99.3846820819,100,4631.65759569,6.25411e-07,99.5041404268,497.41,4631.65759569,0.1,34795.8072096,1,0.562991,34795.8072096,115.872,0.00619105,100,4631.65759569
0.00944017,1.0002,3252.68,1.02546,0.0102724,0.01,0.998262,4656.81,99.9700436294,100,4656.55233607,3.02589e-08,99.9804415817,500.0,4656.55233607,0.1,630.072066349,1,0.942377,630.072066349,24.4213,0.000301538,100,4656.55233607
0.00958657,1.00008,3251.7,1.01764,0.0101792,0.01,0.999725,4655.27,99.9898661477,100,4655.1734264,1.0233e-08,99.9924427022,500.0,4655.1734264,0.1,440.45225387,1,0.958393,440.45225387,20.7595,0.000102274,100,4655.1734264
0.0072505,1.00382,3225.07,1.11136,0.0110476,0.01,1.00598,4631.5,99.5364525643,100,4625.53085626,4.70384e-07,99.6198024778,497.16,4625.53085626,0.1,21963.7284983,1,0.729383,21963.7284983,116.58,0.00476023,100,4625.53085626
0.00339053,1.01288,3230.65,1.19283,0.0122137,0.01,0.976638,4643.6,98.0780487058,100,4615.81197831,1.97938e-06,98.7282073396,495.59,4615.81197831,0.1,169586.961781,1,0.331132,169586.961781,141.297,0.0188797,100,4615.81197831
0.0093436,1.00015,3250.99,1.02924,0.0102808,0.01,1.00112,4655.06,99.9799564137,100,4654.85193141,2.02465e-08,99.9851248937,500.0,4654.85193141,0.1,611.423968931,1,0.93541,611.423968931,24.1656,0.00020292,100,4654.85193141
0.00869088,1.00087,3246.4,1.06922,0.0106664,0.01,1.00241,4650.91,99.9044053511,100,4649.63053262,9.66414e-08,99.9126125767,499.31,4649.63053262,0.1,7029.54428245,1,0.871183,7029.54428245,73.2895,0.000971079,100,4649.63053262
0.00973093,1.00006,3252.33,1.01748,0.0101935,0.01,0.998174,4656.37,99.9901904809,100,4656.27636596,9.91343e-09,99.9938849374,500.0,4656.27636596,0.1,463.590350524,1,0.971317,463.590350524,21.293,9.87727e-05,100,4656.27636596
0.00879635,1.00094,3237.87,1.05004,0.010512,0.01,0.998896,4642.48,99.9068568809,100,4641.13074372,9.41799e-08,99.906032253,498.96,4641.13074372,0.1,6021.42489754,1,0.878664,6021.42489754,70.0788,0.00093972,100,4641.13074372
0.00932707,1.00016,3250.42,1.0222,0.0102189,0.01,1.00031,4654.36,99.9771761068,100,4654.08920576,2.30594e-08,99.9837663305,499.74,4654.08920576,0.1,1068.11525838,1,0.932992,1068.11525838,31.4845,0.000230735,100,4654.08920576
0.00908268,1.00049,3242.6,1.04632,0.0104684,0.01,0.99951,4646.89,99.9433061036,100,4646.18996775,5.73024e-08,99.951374345,499.31,4646.18996775,0.1,3873.54139255,1,0.907823,3873.54139255,58.4634,0.000572462,100,4646.18996775
0.00963107,1.00014,3252.75,1.04292,0.0104284,0.01,1.00008,4656.64,99.9813730908,100,4656.45974406,1.88259e-08,99.9863404815,500.0,4656.45974406,0.1,530.970637123,1,0.963183,530.970637123,22.5628,0.000188289,100,4656.45974406
0.00914279,1.00022,3254.33,1.03884,0.0103926,0.01,0.999594,4658.31,99.9633283221,100,4658.00742802,3.70206e-08,99.9776175063,499.97,4658.00742802,0.1,577.792389338,1,0.913908,577.792389338,22.7486,0.000369905,100,4658.00742802
0.00609398,1.00869,3220.86,1.17052,0.0118475,0.01,0.987986,4630.87,98.9246168409,100,4616.68570621,1.09808e-06,99.1384865931,495.65,4616.68570621,0.1,89057.8775768,1,0.602076,89057.8775768,194.824,0.0107185,100,4616.68570621
0.00972055,1.00006,3254.26,1.0184,0.0101634,0.01,1.00202,4658.29,99.994084179,100,4658.20288627,5.99594e-09,99.9944689949,500.0,4658.20288627,0.1,375.430191852,1,0.974019,375.430191852,19.0632,6.02019e-05,100,4658.20288627
0.00511947,1.00886,3223.16,1.14437,0.0114884,0.01,0.996108,4633.3,98.9223125598,100,4617.72810804,1.10049e-06,99.1216178293,495.94,4617.72810804,0.1,74219.019624,1,0.509954,74219.019624,161.896,0.0109195,100,4617.72810804
0.00449335,1.01113,3220.91,1.25703,0.0125796,0.01,0.999263,4632.7,98.071890633,100,4612.50109692,1.98586e-06,98.8993703462,496.1,4612.50109692,0.1,78932.6320029,1,0.449004,78932.6320029,139.215,0.0198293,100,4612.50109692
0.00711851,1.0014,3249.08,1.05383,0.0106357,0.01,0.990837,4654.03,99.7441606696,100,4651.85039362,2.5909e-07,99.8603984246,499.34,4651.85039362,0.1,4893.07201716,1,0.705328,4893.07201716,52.3256,0.00254363,100,4651.85039362
0.00964278,1.00008,3253.2,1.01892,0.0102013,0.01,0.998805,4657.19,99.9899751953,100,4657.0732251,1.01075e-08,99.992418864,500.0,4657.0732251,0.1,374.28859676,1,0.963126,374.28859676,19.018,0.000100834,100,4657.0732251
0.00727359,1.00144,3246.12,1.06994,0.0107314,0.01,0.997021,4651.06,99.8107243772,100,4648.80630231,1.9155e-07,99.8559050881,499.26,4648.80630231,0.1,6463.634539,1,0.725192,6463.634539,61.3709,0.0019041,100,4648.80630231
0.00747191,1.00147,3248.34,1.07926,0.0108284,0.01,0.996693,4653.35,99.8009232274,100,4651.09421832,2.01503e-07,99.8536347993,499.18,4651.09421832,0.1,6990.17955374,1,0.744721,6990.17955374,63.8307,0.00200173,100,4651.09421832
0.00949964,1.00016,3251.07,1.02623,0.0102739,0.01,0.998878,4655.16,99.9785560493,100,4654.91751691,2.16639e-08,99.9840285065,500.0,4654.91751691,0.1,671.197659428,1,0.948898,671.197659428,25.2192,0.000216153,100,4654.91751691
0.00956473,1.00011,3253.0,1.01689,0.0101768,0.01,0.99923,4656.95,99.9863189899,100,4656.7875647,1.38269e-08,99.9885929723,500.0,4656.7875647,0.1,548.737054412,1,0.955736,548.737054412,22.9071,0.000138056,100,4656.7875647
0.00924183,1.00025,3251.81,1.05924,0.0105982,0.01,0.999455,4655.88,99.9564266417,100,4655.50891694,4.40335e-08,99.9753416798,499.83,4655.50891694,0.1,1180.97264909,1,0.923679,1180.97264909,32.4584,0.000439855,100,4655.50891694
0.00899684,1.0005,3245.21,1.03784,0.0103468,0.01,1.00306,4649.56,99.9454331824,100,4648.84639297,5.51692e-08,99.9495284316,499.49,4648.84639297,0.1,3200.50548934,1,0.902437,3200.50548934,51.7097,0.000555073,100,4648.84639297
0.00699006,1.00169,3246.04,1.09876,0.0109401,0.01,1.00434,4651.2,99.7785947035,100,4648.51694005,2.24118e-07,99.8308306625,499.27,4648.51694005,0.1,6983.81087535,1,0.70204,6983.81087535,60.3912,0.00226068,100,4648.51694005
0.00870675,1.00039,3254.42,1.04433,0.0104373,0.01,1.00058,4658.64,99.9443075677,100,4658.07594731,5.6291e-08,99.9607716965,499.74,4658.07594731,0.1,1712.99277413,1,0.871179,1712.99277413,36.6736,0.000563562,100,4658.07594731
0.00947615,1.00014,3251.31,1.05506,0.0105327,0.01,1.0017,4655.36,99.9765454226,100,4655.18607362,2.36926e-08,99.9862570579,500.0,4655.18607362,0.1,516.643555043,1,0.949224,516.643555043,22.2997,0.000237731,100,4655.18607362
0.00310814,1.00517,3246.01,1.08571,0.0109191,0.01,0.99432,4653.55,99.0919200734,100,4640.82243909,9.2566e-07,99.4860261202,498.02,4640.82243909,0.1,34228.1793208,1,0.309049,34228.1793208,59.9861,0.00915175,100,4640.82243909
0.00965582,1.0001,3253.22,1.02106,0.0102091,0.01,1.00015,4657.25,99.9884441838,100,4657.11881742,1.17137e-08,99.9901662007,500.0,4657.11881742,0.1,447.424046695,1,0.965725,447.424046695,20.8218,0.000117172,100,4657.11881742
0.00908632,1.00046,3249.9,1.06848,0.010694,0.01,0.999143,4654.04,99.9345501237,100,4653.33177887,6.61517e-08,99.9541612079,499.53,4653.33177887,0.1,3646.61192145,1,0.907853,3646.61192145,55.089,0.000660383,100,4653.33177887
0.00963782,1.00004,3255.9,1.01634,0.0101591,0.01,1.00041,4659.92,99.9929117907,100,4659.86663967,7.1478e-09,99.995815929,500.0,4659.86663967,0.1,254.57257054,1,0.964181,254.57257054,15.7974,7.15372e-05,100,4659.86663967
0.00929157,1.00013,3252.78,1.02018,0.0102123,0.01,0.998975,4656.87,99.9808524068,100,4656.68588658,1.93363e-08,99.9870317113,500.0,4656.68588658,0.1,496.681833111,1,0.928205,496.681833111,21.7093,0.000192967,100,4656.68588658
0.00964483,1.00006,3255.95,1.01538,0.0101549,0.01,0.999897,4659.96,99.9922901491,100,4659.85743248,7.7764e-09,99.9943497989,500.0,4659.85743248,0.1,407.908325003,1,0.964383,407.908325003,19.8248,7.77479e-05,100,4659.85743248
0.00910515,1.00028,3250.09,1.03425,0.0103503,0.01,0.999248,4654.27,99.9553913789,100,4653.86574703,4.51101e-08,99.9719460057,499.96,4653.86574703,0.1,1049.38375994,1,0.90983,1049.38375994,31.0601,0.000450423,100,4653.86574703
0.00617456,1.00358,3240.29,1.08287,0.0109029,0.01,0.993195,4646.76,99.4722966726,100,4640.57567031,5.35855e-07,99.6428061932,498.42,4640.57567031,0.1,23770.3851114,1,0.613254,23770.3851114,96.914,0.00528587,100,4640.57567031
0.0085859,1.00066,3247.35,1.04919,0.0104533,0.01,1.00369,4651.69,99.912733102,100,4650.73450392,8.81935e-08,99.9342159342,499.42,4650.73450392,0.1,3846.39025657,1,0.86176,3846.39025657,54.2318,0.00088846,100,4650.73450392
0.00953155,1.0001,3254.63,1.0165,0.0101537,0.01,1.00112,4658.66,99.9882039096,100,4658.51583207,1.18971e-08,99.9900350965,500.0,4658.51583207,0.1,488.265178613,1,0.954219,488.265178613,21.5813,0.000119236,100,4658.51583207
0.0094823,1.00016,3252.49,1.02332,0.0102568,0.01,0.997702,4656.55,99.979849458,100,4656.33770395,2.03294e-08,99.9844456075,500.0,4656.33770395,0.1,635.301515395,1,0.946051,635.301515395,24.6153,0.00020236,100,4656.33770395
0.0066315,1.0029,3243.9,1.09074,0.0108408,0.01,1.00614,4649.85,99.6672418982,100,4644.8442515,3.37239e-07,99.7107314633,498.45,4644.8442515,0.1,21414.683433,1,0.667223,21414.683433,97.988,0.00341394,100,4644.8442515
0.00896613,1.00043,3247.27,1.03956,0.0104253,0.01,0.997154,4651.57,99.9503127037,100,4650.94246853,5.01881e-08,99.9572936368,499.52,4650.94246853,0.1,3719.60556789,1,0.894061,3719.60556789,55.1163,0.000499028,100,4650.94246853
0.00973813,1.00006,3253.66,1.01176,0.0101155,0.01,1.00021,4657.64,99.9939857473,100,4657.55023734,6.04775e-09,99.9944093969,500.0,4657.55023734,0.1,427.212479535,1,0.974016,427.212479535,20.3437,6.05027e-05,100,4657.55023734
0.00969051,1.00007,3254.46,1.01892,0.0101955,0.01,0.999381,4658.49,99.9893130913,100,4658.38627954,1.08173e-08,99.9930386621,500.0,4658.38627954,0.1,457.678484756,1,0.968452,457.678484756,21.0727,0.000108039,100,4658.38627954
0.00971671,1.00009,3251.67,1.02212,0.0102283,0.01,0.999305,4655.69,99.989552732,100,4655.53096344,1.05302e-08,99.9905118409,500.0,4655.53096344,0.1,669.128127583,1,0.970995,669.128127583,25.3891,0.000105156,100,4655.53096344
0.00895588,1.00027,3253.04,1.03163,0.0103241,0.01,0.99924,4657.09,99.9444007893,100,4656.69136995,5.61704e-08,99.9728395818,499.91,4656.69136995,0.1,910.220371163,1,0.894907,910.220371163,28.4645,0.000560851,100,4656.69136995
0.00961504,1.00011,3253.35,1.02186,0.0102046,0.01,1.00138,4657.15,99.989581957,100,4657.01406842,1.0501e-08,99.9894391724,500.0,4657.01406842,0.1,501.239662664,1,0.962828,501.239662664,21.9047,0.000105299,100,4657.01406842
0.00975865,1.00002,3256.4,1.00861,0.0100949,0.01,0.999128,4660.39,99.9963424302,100,4660.35036671,3.72324e-09,99.9975681896,500.0,4660.35036671,0.1,222.913940902,1,0.975014,222.913940902,14.8,3.71674e-05,100,4660.35036671
0.00764557,1.00119,3247.91,1.05033,0.0105026,0.01,1.00007,4652.63,99.8093036851,100,4650.8288867,1.92983e-07,99.8806472292,499.55,4650.8288867,0.1,3487.07281651,1,0.76461,3487.07281651,48.39,0.0019301,100,4650.8288867
0.00319644,1.01134,3232.68,1.17375,0.0119202,0.01,0.984675,4644.58,98.1945605649,100,4618.01198573,1.85722e-06,98.879167759,495.69,4618.01198573,0.1,149706.954139,1,0.314745,149706.954139,128.159,0.0180073,100,4618.01198573
0.00864355,1.00079,3247.94,1.05947,0.0106267,0.01,0.996996,4652.36,99.9171188243,100,4651.19901492,8.37824e-08,99.9212051901,499.24,4651.19901492,0.1,6001.74095626,1,0.861758,6001.74095626,67.4541,0.000832797,100,4651.19901492
0.0096362,1.00006,3255.32,1.02386,0.0102499,0.01,0.998891,4659.31,99.9907359149,100,4659.21346331,9.3789e-09,99.9938968569,500.0,4659.21346331,0.1,357.931545723,1,0.962551,357.931545723,18.693,9.35812e-05,100,4659.21346331
0.00972873,1.00003,3257.12,1.01716,0.0101775,0.01,0.999418,4660.72,99.9963129569,100,4660.67810738,3.74094e-09,99.9972940224,500.0,4660.67810738,0.1,200.183136066,1,0.972307,200.183136066,14.0123,3.73658e-05,100,4660.67810738
0.00936697,1.00014,3255.04,1.02364,0.0102616,0.01,0.997546,4659.11,99.970163555,100,4658.90371393,3.01472e-08,99.985756519,500.0,4658.90371393,0.1,445.941139306,1,0.934399,445.941139306,20.5654,0.000299995,100,4658.90371393
0.00550504,1.00319,3246.56,1.08093,0.0108185,0.01,0.999148,4652.79,99.5510980451,100,4646.92290642,4.55442e-07,99.6817615918,498.7,4646.92290642,0.1,15744.2217168,1,0.550034,15744.2217168,70.4774,0.00454666,100,4646.92290642
0.00967824,1.00005,3253.8,1.02262,0.0102312,0.01,0.999515,4657.82,99.9921727208,100,4657.73538145,7.8867e-09,99.9947073877,500.0,4657.73538145,0.1,514.749530274,1,0.967355,514.749530274,22.4314,7.87906e-05,100,4657.73538145
