eRenyi2,MinVanillaIw,AvgDiscRet,VarVanillaIw,VarNormIw,ESSClassic,AvgVanillaIw,VanillaAvgRet,MinNormIw,VarRet,ESSRenyi,MaxNormIw,BatchSize,AvgRet,VarDiscRet,AvgEpLen,AvgNormIw,Bound,J,MaxVanillaIw,VarJ
4.165648,0.0063216677,-7.27779885105803,1819.1885,0.0072781625,1.3688540720558977,4.9995165,-7.27779885105803,1.2644558e-05,173.17527096407858,24.00586904963452,0.8543658,100,-7.27779885105803,173.17527096407858,500.0,0.010000002,0.21110058,12.660925,427.1416,27.286533
3.8416317,0.007442823,-2.2922718442104015,21355.74,0.009221263,1.0835351116284755,15.218159,-2.2922718442104015,4.8907514e-06,161.44648076230084,26.0306060254189,0.96066165,100,-2.2922718442104015,161.44648076230084,500.0,0.01,23.89101,31.45275,1461.9502,13.064835
6.8661666,7.787041e-05,1.6002113764106005,4362.0776,0.008593183,1.1618112509748455,7.124751,1.6002113764106005,1.0929563e-07,183.50342384991487,14.564167452868679,0.9276753,100,1.6002113764106005,183.50342384991487,500.0,0.0100000035,30.04254,39.908363,660.94556,22.044104
3.136268,0.054244574,6.858519389933806,55598.316,0.009339368,1.0699794140463716,24.399004,6.858519389933806,2.223229e-05,253.77997758783908,31.8850312452939,0.9667368,100,6.858519389933806,253.77997758783908,500.0,0.010000002,43.452385,51.73485,2358.7415,14.080018
1.0000056,6.974239e-10,8.511705992851251,592874050.0,0.009998482,1.0001504223760656,2435.0852,8.511705992851251,2.8640634e-15,413.7113468292971,99.99943971947827,0.9999248,100,8.511705992851251,413.7113468292971,500.0,0.01,76.69868,83.74751,243490.22,0.055422053
1.0000019,4.851051e-18,10.42518174586158,14560802000.0,0.009999982,1.0000020717988092,12066.827,10.42518174586158,4.0201547e-24,366.8368058869702,99.99980926550052,0.999999,100,10.42518174586158,366.8368058869702,500.0,0.01,66.35841,72.45651,1206681.5,0.00019499715
1.0000001,9.773991e-06,34.318704636450505,24955102.0,0.009981752,1.001809926911937,500.00726,34.318704636450505,1.9547698e-10,558.5872975094153,99.99998807907247,0.9990963,100,34.318704636450505,558.5872975094153,500.0,0.01,84.37904,92.13707,49955.54,0.43641397
4.9211106,0.003561484,41.01411365681865,2569.2825,0.0077713253,1.2831024419691748,5.749875,41.01411365681865,6.19402e-06,502.5404675160025,20.320616120609472,0.88230205,100,41.01411365681865,502.5404675160025,500.0,0.01,68.931496,85.70072,507.31262,37.096302
4.483558,0.006124031,52.625324279942795,1796.7289,0.0067907916,1.465655429764045,5.1437635,52.625324279942795,1.19057395e-05,399.65345111715135,22.30371415538702,0.8254309,100,52.625324279942795,399.65345111715135,500.0,0.01,68.03398,83.94664,424.58215,33.173843
3.165526,0.019054947,61.03650560766965,2923.4006,0.0072275563,1.378306939465744,6.3598723,61.03650560766965,2.996121e-05,334.58300728518554,31.590327402404338,0.85135704,100,61.03650560766965,334.58300728518554,500.0,0.009999999,74.716705,88.49545,541.4522,24.369665
1.0000006,5.2936425e-06,62.45233523758091,46728012.0,0.009992968,1.0006968196417947,683.8195,62.45233523758091,7.741286e-11,323.4242331160346,99.99994039539075,0.9996518,100,62.45233523758091,323.4242331160346,500.0,0.01,85.35436,93.24665,68358.14,0.10074311
1.0000007,4.5356805e-06,66.72557245608492,2538434.5,0.009837492,1.0163514761452455,160.63521,66.72557245608492,2.8235905e-10,262.2105092226786,99.99992847447743,0.9919047,100,66.72557245608492,262.2105092226786,500.0,0.01,84.82907,92.62712,15933.482,0.298542
2.3807466,0.043704525,76.29057126859261,998.91406,0.0062629906,1.5872107056027989,3.9936795,76.29057126859261,0.00010943423,148.95831272684404,42.00363023661632,0.79319,100,76.29057126859261,148.95831272684404,500.0,0.01,77.24563,89.46131,316.77466,18.14987
2.1390452,0.053533938,77.51994406618938,1846.0533,0.0072459285,1.3748598546329451,5.047486,77.51994406618938,0.0001060606,149.18367270906145,46.74982941004297,0.8526387,100,77.51994406618938,149.18367270906145,500.0,0.010000002,77.939545,89.876785,430.36816,16.108166
3.3245513,0.007877609,77.04184590624752,582.0412,0.0057508126,1.726130259784254,3.1813555,77.04184590624752,2.4761799e-05,124.29048933455219,30.07924668781145,0.7602767,100,77.04184590624752,124.29048933455219,500.0,0.010000002,78.02754,92.78408,241.87105,25.941889
2.083089,0.03860844,82.00548844445414,456.87704,0.0049393354,2.0040311930603805,3.0413427,82.00548844445414,0.00012694538,108.91924381404701,48.00562749074093,0.7052128,100,82.00548844445414,108.91924381404701,500.0,0.01,78.891174,90.81568,214.47939,15.88173
1.0000006,1.0429642e-05,84.84550904435199,18818792.0,0.009980066,1.0019774653258362,434.23938,84.84550904435199,2.4018187e-10,73.29647716697175,99.99994039539075,0.99901265,100,84.84550904435199,73.29647716697175,500.0,0.01,87.271614,95.5474,43381.062,0.07070485
1.0000013,0.010391232,87.27827242756712,2557175.0,0.009903321,1.0096638283403676,160.69035,87.27827242756712,6.466618e-07,57.61859205926732,99.99986886995345,0.99520224,100,87.27827242756712,57.61859205926732,500.0,0.010000002,87.7392,96.0725,15991.939,0.27435958
2.2560928,0.063964605,85.95011207329588,571.8876,0.0054904353,1.8065116042163698,3.2273939,85.95011207329588,0.00019819275,63.43867119008375,44.324418120377196,0.7431549,100,85.95011207329588,63.43867119008375,500.0,0.01,82.550095,94.85089,239.84534,18.432083
2.2439122,0.08165763,86.9464724419302,147.3316,0.0031694653,3.088544977712201,2.1560307,86.9464724419302,0.00037874057,63.76148187187437,44.56502313621947,0.56575334,100,86.9464724419302,63.76148187187437,500.0,0.009999999,81.560326,93.77764,121.978165,17.936222
1.366411,0.08361626,89.77875832003734,2.0807555,0.00015627714,39.25965580870109,1.1538857,89.77875832003734,0.00072464935,37.829830085458696,73.18442411923765,0.09354658,100,89.77875832003734,37.829830085458696,500.0,0.01,82.76515,92.47531,10.794206,5.471894
1.1671233,0.22471309,89.6874844828407,0.28404725,2.8926732e-05,77.7378465884815,0.990936,89.6874844828407,0.0022676853,25.691886011205792,85.68074896788124,0.026957583,100,89.6874844828407,25.691886011205792,500.0,0.01,82.4233,91.41545,2.6713238,5.0408044
1.0,0.99994135,90.91664186947428,2.0169269e-10,2.0154675e-14,100.00000381470203,0.9999988,90.91664186947428,0.009999426,27.466728132745306,100.0,0.01000025,100,90.91664186947428,27.466728132745306,500.0,0.01,82.48967,90.916695,1.0000238,5.2145286
