eRenyi2,ESSClassic,AvgDiscRet,MaxNormIw,VarVanillaIw,VarJ,VarNormIw,ESSRenyi,VanillaAvgRet,BatchSize,AvgRet,AvgVanillaIw,MaxVanillaIw,AvgNormIw,J,Bound,VarRet,MinVanillaIw,VarDiscRet,MinNormIw,AvgEpLen
11.339852,5.414183554974637,-8.00987431463232,0.27661145,5.874748,6.22074,0.0017646474,8.818456983640235,-8.00987431463232,100,-8.00987431463232,0.57698655,15.96011,0.01,-1.3501838,-7.726335,59.45448571620435,,59.45448571620435,,200.0
1.0706336,91.8921448651448,-7.395849726262724,0.028278425,0.09380093,6.908477,8.912362e-06,93.4026312513598,-7.395849726262724,100,-7.395849726262724,1.025905,2.9010978,0.01,-7.270713,-9.309866,46.03972555909158,0.83927035,46.03972555909158,0.00818078,200.0
1.2976367,40.6597826508172,-8.220216951765158,0.12615246,1.572144,6.879842,0.00014741744,77.06316902895135,-8.220216951765158,100,-8.220216951765158,1.0326942,13.027691,0.01,-7.766645,-9.945062,46.05798060807267,0.74164337,46.05798060807267,0.0071816356,200.0
2.4725893,42.549879916721196,-7.943040224920192,0.030953286,1.6506543,9.099389,0.00013638215,40.44343387114831,-7.943040224920192,100,-7.943040224920192,1.1001434,3.4053054,0.009999999,-6.0180407,-9.10925,50.79390106149204,1.2923855e-13,50.79390106149204,1.1747428e-15,200.0
1.2355071,81.30811962325407,-7.159852843078021,0.015122876,0.24611951,7.015946,2.322116e-05,80.93842400536077,-7.159852843078021,100,-7.159852843078021,1.0295112,1.556917,0.01,-6.7134237,-8.836269,42.1585093785505,0.0067162598,42.1585093785505,6.5237364e-05,200.0
1.422267,66.12061689396005,-6.52111063112561,0.019036828,0.49735212,7.4133835,5.175631e-05,70.31028829487278,-6.52111063112561,100,-6.52111063112561,0.98028046,1.866143,0.01,-5.549079,-7.890677,38.274931068742454,0.00010209891,38.274931068742454,1.0415275e-06,200.0
1.7770469,45.564654378452026,-9.028946933751097,0.030891376,0.72976184,10.597971,0.000120675075,56.273134343376746,-9.028946933751097,100,-9.028946933751097,0.77764565,2.4022543,0.010000002,-8.052594,-10.668045,55.43917869980516,7.0193664e-08,55.43917869980516,9.026433e-10,200.0
1.6385225,61.587199843531224,-7.919001894300087,0.021446249,0.65819734,8.626382,6.300142e-05,61.03059289600967,-7.919001894300087,100,-7.919001894300087,1.0221224,2.192069,0.01,-6.842987,-9.329,51.60428209582737,4.3509863e-06,51.60428209582737,4.2568153e-08,200.0
1.6041002,66.49055389627333,-8.208189286320625,0.021218594,0.61681676,9.1732855,5.090635e-05,62.34024426567802,-8.208189286320625,100,-8.208189286320625,1.1007586,2.335655,0.010000002,-7.180475,-9.625366,55.35448823647625,0.00069734955,55.35448823647625,6.335172e-06,200.0
1.2292109,84.12461684971285,-8.261413530206646,0.014770022,0.20888491,6.9785104,1.9061892e-05,81.35300767075717,-8.261413530206646,100,-8.261413530206646,1.0468165,1.5461502,0.01,-7.6758637,-9.799726,48.652475048536566,0.006575021,48.652475048536566,6.280968e-05,200.0
1.1168207,90.11046115707138,-7.8144962013477075,0.0131015135,0.11642025,7.0341077,1.1085743e-05,89.53988820707022,-7.8144962013477075,100,-7.8144962013477075,1.0247829,1.3426206,0.01,-7.55028,-9.63024,46.159353513958074,0.1478425,46.159353513958074,0.0014426714,200.0
1.1855837,87.79853293088917,-9.419584795876084,0.027549064,0.1449792,7.9605994,1.4037496e-05,84.346637947183,-9.419584795876084,100,-9.419584795876084,1.0162674,2.7997217,0.01,-9.064625,-11.177574,57.30105584967915,0.68748397,57.30105584967915,0.006764794,200.0
4.4955435,25.399143013101618,-8.086098441578857,0.05519436,3.8870997,7.5148344,0.00029668093,22.24425154526414,-8.086098441578857,100,-8.086098441578857,1.1446376,6.317754,0.009999999,-3.933664,-8.103176,55.70578889666997,,55.70578889666997,,200.0
1.1563488,86.96396624956486,-8.461955476939817,0.03385034,0.148291,7.8738313,1.51416e-05,86.47909513217157,-8.461955476939817,100,-8.461955476939817,0.989627,3.3499207,0.01,-8.210329,-10.294487,51.40777444033067,0.77415115,51.40777444033067,0.007822656,200.0
2.6642215,40.90837661202989,-7.302190298921533,0.035425946,1.5881907,9.264237,0.0001459078,37.53441635930916,-7.302190298921533,100,-7.302190298921533,1.0433068,3.6960135,0.009999999,-5.561959,-8.692005,47.5707602826626,5.333435e-16,47.5707602826626,5.112048e-18,200.0
1.1731954,87.3137583714569,-7.811308571405674,0.013930476,0.16054735,7.1409497,1.4676267e-05,85.23729570645703,-7.811308571405674,100,-7.811308571405674,1.0459087,1.4570006,0.009999999,-7.3366475,-9.469283,50.68676514224886,0.015573067,50.68676514224886,0.0001488951,200.0
1.0976125,94.14108245052589,-7.470250360589401,0.025017746,0.06519576,6.6859403,6.286417e-06,91.10683413556492,-7.470250360589401,100,-7.470250360589401,1.0183758,2.5477467,0.01,-7.2230835,-9.273947,44.64641035884459,0.8284514,44.64641035884459,0.008135026,200.0
1.3990043,74.82174253663975,-8.090870108439713,0.017374495,0.38899878,7.598507,3.399091e-05,71.479406552605,-8.090870108439713,100,-8.090870108439713,1.0697758,1.8586814,0.01,-7.408745,-9.639559,45.788828165252994,0.0044072,45.788828165252994,4.1197418e-05,200.0
1.3106879,76.32388092874639,-7.177809844478926,0.017314835,0.31995884,7.4051676,3.133395e-05,76.295813848069,-7.177809844478926,100,-7.177809844478926,1.0105073,1.7496767,0.01,-6.6457424,-8.885904,50.71751430484882,0.008552743,50.71751430484882,8.463811e-05,200.0
1.1247592,83.46355430630729,-8.25699470052472,0.039759014,0.22292179,7.31155,2.0012883e-05,88.90791935360106,-8.25699470052472,100,-8.25699470052472,1.0554105,4.196208,0.010000002,-7.999399,-9.996899,52.01417948797415,0.8104791,52.01417948797415,0.0076792785,200.0
1.5730574,65.00364501546191,-7.090464967363034,0.020833462,0.54730886,7.4395967,5.4381344e-05,63.57047057987254,-7.090464967363034,100,-7.090464967363034,1.0032086,2.090031,0.01,-5.7717824,-8.1730795,45.20094384230087,1.2875211e-06,45.20094384230087,1.2834031e-08,200.0
1.476145,68.76262625377574,-7.698625406444502,0.01826826,0.55296224,7.7877836,4.58867e-05,67.74402110281663,-7.698625406444502,100,-7.698625406444502,1.0977522,2.0054023,0.01,-7.083672,-9.20399,44.753325550164554,0.0051083765,44.753325550164554,4.653488e-05,200.0
1.0855693,92.53551499572416,-8.309829370031089,0.013861086,0.08457065,7.2449613,8.148098e-06,92.11756767070247,-8.309829370031089,100,-8.309829370031089,1.018783,1.4121438,0.01,-8.115944,-10.151695,52.435402822377476,0.24178201,52.435402822377476,0.0023732434,200.0
4.9109755,20.383370531893817,-7.217115837224468,0.053432886,6.5958424,7.4993367,0.00039454148,20.362553405348955,-7.217115837224468,100,-7.217115837224468,1.2929711,6.908718,0.01,-2.9931712,-7.3138967,52.18127042559256,,52.18127042559256,,200.0
1.0557835,92.73549768564179,-7.360515304017725,0.013988047,0.09277889,6.98529,7.9126885e-06,94.71638743466139,-7.360515304017725,100,-7.360515304017725,1.0828357,1.5146755,0.01,-7.216073,-9.186063,47.806479126984755,0.87013847,47.806479126984755,0.008035739,200.0
1.1876653,51.543096958748045,-9.226380511375467,0.07531214,1.3819107,6.9038787,9.496201e-05,84.1988027733806,-9.226380511375467,100,-9.226380511375467,1.2063271,9.085107,0.01,-8.77154,-10.873764,58.63587604095574,0.8059554,58.63587604095574,0.006681069,200.0
1.2063131,71.88066024425099,-8.150052268624684,0.015842179,0.35725302,7.895222,3.951462e-05,82.89721569343614,-8.150052268624684,100,-8.150052268624684,0.9508436,1.5063434,0.01,-7.5278788,-9.653942,48.87039755265777,0.005049209,48.87039755265777,5.3102416e-05,200.0
1.0397879,93.33950466600285,-7.857101029667644,0.014626816,0.07909279,7.3182507,7.2078924e-06,96.17346105239939,-7.857101029667644,100,-7.857101029667644,1.0475249,1.5321953,0.009999999,-7.7654495,-9.701035,51.764089469533495,0.8859678,51.764089469533495,0.008457726,200.0
1.0800953,86.61479500743084,-7.346646945016833,0.012451485,0.16184604,7.659078,1.5609816e-05,92.5844236342028,-7.346646945016833,100,-7.346646945016833,1.0182449,1.267866,0.01,-7.1779304,-9.204996,51.85829390744682,0.37636182,51.85829390744682,0.0036961818,200.0
1.0632932,80.67577455259081,-8.449240343291386,0.013203989,0.21022546,8.162604,2.41949e-05,94.04743512845378,-8.449240343291386,100,-8.449240343291386,0.93213916,1.2307955,0.009999998,-8.280653,-10.30893,55.20895185795692,0.23527405,55.20895185795692,0.002524023,200.0
1.0742521,84.1304950115616,-7.998753022637917,0.012034859,0.2072731,8.093827,1.905348e-05,93.08801661880179,-7.998753022637917,100,-7.998753022637917,1.0430001,1.2552359,0.009999999,-7.569686,-9.593044,54.749859024366934,0.076148756,54.749859024366934,0.00073009345,200.0
1.0054047,98.28778696193184,-7.610585116403903,0.010302798,0.018492728,7.0452185,1.7596593e-06,99.46243431010822,-7.610585116403903,100,-7.610585116403903,1.0251471,1.0561883,0.009999998,-7.601346,-9.571626,49.276109700218534,0.43536037,49.276109700218534,0.0042468086,200.0
1.0087508,96.85163724824906,-7.2370410107719705,0.010455513,0.03458237,6.6241894,3.2835367e-06,99.13251158264315,-7.2370410107719705,100,-7.2370410107719705,1.0262578,1.0730051,0.009999999,-7.20608,-9.126271,43.42285165584689,0.29388312,43.42285165584689,0.0028636386,200.0
1.4459559,7.628954626337099,-8.241105566907883,0.18046728,84.60033,30.034615,0.0012230257,69.15840372406016,-8.241105566907883,100,-8.241105566907883,2.630075,47.46425,0.009999997,-6.4052873,-8.774486,54.92418915833126,0.7619841,54.92418915833126,0.0028971953,200.0
1.2138466,40.64405353660673,-7.844796560061532,0.050980996,2.2725623,11.859101,0.00014751358,82.3827351344461,-7.844796560061532,100,-7.844796560061532,1.2412004,6.3277636,0.010000002,-7.32812,-9.489532,58.927823761379365,0.79889065,58.927823761379365,0.006436435,200.0
1.0438375,87.16242007426405,-8.68759624996658,0.012038173,0.14393453,8.43434,1.4877123e-05,95.80034772503227,-8.68759624996658,100,-8.68759624996658,0.9836102,1.184087,0.009999999,-8.567649,-10.561001,62.70494464224753,0.27282873,62.70494464224753,0.0027737485,200.0
1.0170349,94.97017726514808,-6.478798816835381,0.010809067,0.055993788,6.725747,5.3497297e-06,98.32504386388008,-6.478798816835381,100,-6.478798816835381,1.0230668,1.1058397,0.009999998,-6.431947,-8.394473,42.16931215255102,0.3533576,42.16931215255102,0.0034539057,200.0
1.075552,56.27982469898748,-7.511214256834254,0.03988915,1.0470695,7.070604,7.846827e-05,92.97551511884221,-7.511214256834254,100,-7.511214256834254,1.1551561,4.6078196,0.01,-7.3681064,-9.41241,49.378215707165644,0.8549245,49.378215707165644,0.007400943,200.0
1.258561,51.65280462474178,-7.733880353457352,0.03619928,1.4239943,8.507583,9.454577e-05,79.45582200457964,-7.733880353457352,100,-7.733880353457352,1.2272499,4.4425564,0.009999999,-6.984736,-9.187927,43.10630169140069,0.78879905,43.10630169140069,0.006427371,200.0
1.1833736,79.39745748398906,-8.53524223510989,0.019880095,0.31411645,7.617323,2.6210751e-05,84.50416884216223,-8.53524223510989,100,-8.53524223510989,1.0947264,2.1763268,0.009999999,-7.983391,-10.104943,53.6836599520751,0.8072123,53.6836599520751,0.0073736436,200.0
1.1127373,92.41446299863831,-6.569880637647566,0.013738464,0.09462245,6.760442,8.2911065e-06,89.86847136217894,-6.569880637647566,100,-6.569880637647566,1.0682942,1.467672,0.009999999,-6.2364693,-8.31218,49.75835971779828,0.83373874,49.75835971779828,0.0078043933,200.0
1.0644417,88.92896387311569,-7.004773388113591,0.013130184,0.11096424,7.0039544,1.2575076e-05,93.94596415529124,-7.004773388113591,100,-7.004773388113591,0.9393689,1.2334087,0.01,-6.7764745,-8.76668,43.516106047699395,0.08384587,43.516106047699395,0.0008925766,200.0
1.1793807,70.07506346130437,-7.733286542739609,0.015116004,0.40179458,8.475201,4.3135467e-05,84.79026644329804,-7.733286542739609,100,-7.733286542739609,0.9651277,1.4588875,0.01,-7.2674003,-9.409044,50.8615755565756,0.15951976,50.8615755565756,0.0016528358,200.0
1.0470918,81.77635055686798,-7.664305813125192,0.020430831,0.28077173,7.469054,2.2509907e-05,95.50260637869731,-7.664305813125192,100,-7.664305813125192,1.1168371,2.2817912,0.009999998,-7.5633955,-9.538919,48.82791122459112,0.8782318,48.82791122459112,0.007863562,200.0
1.1329021,78.70551709657664,-8.427687246510578,0.012923007,0.3087391,8.113207,2.7329204e-05,88.26887689046698,-8.427687246510578,100,-8.427687246510578,1.0628753,1.3735545,0.01,-7.7500587,-9.824977,53.273684594075256,0.0790576,53.273684594075256,0.00074380875,200.0
1.070109,60.33346406849729,-8.367339818280207,0.037496787,0.8458939,9.879022,6.64096e-05,93.44842356204518,-8.367339818280207,100,-8.367339818280207,1.1286063,4.231911,0.009999998,-8.237218,-10.259825,51.70908288468161,0.8587537,51.70908288468161,0.0076089744,200.0
1.0106536,95.14407331304568,-7.322988616618865,0.01105846,0.049296293,6.802907,5.1552984e-06,98.94586880808947,-7.322988616618865,100,-7.322988616618865,0.97786784,1.0813712,0.01,-7.2990274,-9.281381,45.38233915728748,0.5063531,45.38233915728748,0.0051781344,200.0
1.3778893,39.15290699469118,-7.838370133460067,0.038563907,4.4739437,9.58057,0.00015697871,72.57477198958729,-7.838370133460067,100,-7.838370133460067,1.6882039,6.5103736,0.01,-6.2191763,-8.511379,46.939540428468256,0.76969516,46.939540428468256,0.0045592547,200.0
1.0049906,98.53638212425119,-7.422234366764578,0.012437506,0.015473559,7.0652,1.500362e-06,99.5034204490567,-7.422234366764578,100,-7.422234366764578,1.01554,1.2630785,0.01,-7.412444,-9.286233,49.324023658431294,0.95365536,49.324023658431294,0.009390623,200.0
1.1065276,80.77245941325293,-8.129923411304063,0.012816887,0.25594428,7.94566,2.4045024e-05,90.37280497156608,-8.129923411304063,100,-8.129923411304063,1.0317159,1.3223386,0.010000002,-7.7630405,-9.800329,52.687184469174376,0.15984732,52.687184469174376,0.0015493347,200.0
1.0834378,65.31332964345941,-7.774404299788327,0.027347794,0.8046055,6.383362,5.3644548e-05,92.29879182948628,-7.774404299788327,100,-7.774404299788327,1.2246968,3.3492756,0.009999999,-7.588606,-9.561384,44.04923897332555,0.84977096,44.04923897332555,0.0069386233,200.0
1.0033128,98.81288263437028,-8.254892020053074,0.012421873,0.01242542,7.2143993,1.2134936e-06,99.66981124229153,-8.254892020053074,100,-8.254892020053074,1.011898,1.256967,0.010000002,-8.248619,-10.202602,51.70646554494531,0.9617034,51.70646554494531,0.009503956,200.0
1.1579909,74.88357680993265,-8.46711414628131,0.019286945,0.5518665,8.133406,3.387944e-05,86.35646203823539,-8.46711414628131,100,-8.46711414628131,1.2762886,2.461571,0.01,-7.9386487,-10.056228,55.86190938733091,0.81534535,55.86190938733091,0.0063884086,200.0
1.1746528,79.30856522063561,-7.372563601027805,0.012949,0.33064154,7.288493,2.6353362e-05,85.13153736534755,-7.372563601027805,100,-7.372563601027805,1.1201102,1.4504306,0.009999998,-6.7772803,-8.8012085,47.05957564142308,0.12914817,47.05957564142308,0.0011529953,200.0
1.0000801,99.96457838030878,-7.054555157533627,0.010069538,0.00035781646,7.061655,3.582043e-08,99.99198977743025,-7.054555157533627,100,-7.054555157533627,0.99945813,1.0064082,0.009999998,-7.054432,-8.985797,50.30325772211235,0.9484899,50.30325772211235,0.009490041,200.0
1.0001259,99.94309712777809,-9.271073825593845,0.010088136,0.0005745706,7.7535815,5.7542653e-08,99.98741308352754,-9.271073825593845,100,-9.271073825593845,0.9992551,1.0080622,0.01,-9.2708845,-11.215941,60.857016633712966,0.9346688,60.857016633712966,0.009353655,200.0
1.0461257,91.86621698452649,-8.042486145444347,0.011046092,0.10377206,7.633198,8.9434e-06,95.59081164026638,-8.042486145444347,100,-8.042486145444347,1.0771816,1.1898646,0.009999999,-7.8576474,-9.822849,53.5441882931001,0.16547188,53.5441882931001,0.0015361559,200.0
1.038151,94.9771439783879,-7.052020253366797,0.010581003,0.06523715,6.807823,5.3419394e-06,96.32509867784208,-7.052020253366797,100,-7.052020253366797,1.1050907,1.1692969,0.01,-6.819851,-8.801879,46.45528584612282,0.09919393,46.45528584612282,0.0008976089,200.0
1.0180558,99.22585811181624,-8.565318700916617,0.010088773,0.009529896,7.4893274,7.8809865e-07,98.22644331645486,-8.565318700916617,100,-8.565318700916617,1.0996481,1.10941,0.009999999,-8.4695015,-10.435653,56.83505989257654,0.13319823,56.83505989257654,0.0012112805,200.0
1.0,100.0,-7.656882043108903,0.01,,6.8248854,3.5044917e-18,100.0,-7.656882043108903,100,-7.656882043108903,1.0,1.0,0.009999998,-7.6568823,-9.612158,47.04955766036278,1.0,47.04955766036278,0.01,200.0
1.6114321,4.493735418694993,-7.7282355019099915,0.27214247,335.95743,9.96718,0.0021467872,62.05660264578102,-7.7282355019099915,100,-7.7282355019099915,3.955921,107.65742,0.010000002,-3.9355638,-6.4361687,47.09430328665922,0.7486583,47.09430328665922,0.0018925007,200.0
1.1687795,37.21609639528647,-7.225076989202801,0.045173008,4.146573,11.445218,0.00017040505,85.55933831155764,-7.225076989202801,100,-7.225076989202801,1.5599241,7.0466466,0.009999999,-6.75539,-8.882996,51.67652201831955,0.81173456,51.67652201831955,0.0052036797,200.0
1.0449771,87.36511587108342,-7.550979779442779,0.011841836,0.1467716,6.8859153,1.4608275e-05,95.69587981979723,-7.550979779442779,100,-7.550979779442779,1.002355,1.1869724,0.009999998,-7.3970428,-9.409831,44.27488855224701,0.21530126,44.27488855224701,0.0021479542,200.0
1.1623725,42.71693784242136,-7.673658970561672,0.044740357,2.3798366,9.891989,0.0001354537,86.03094325558804,-7.673658970561672,100,-7.673658970561672,1.3254952,5.930313,0.010000002,-7.27283,-9.393025,48.81673934022566,0.8138491,48.81673934022566,0.006139962,200.0
1.0951307,77.95532726763474,-8.745645652210026,0.025126122,0.3069661,7.7342334,2.8564242e-05,91.31330319240304,-8.745645652210026,100,-8.745645652210026,1.036654,2.6047096,0.009999998,-8.558417,-10.542557,53.09979632622359,0.8428493,53.09979632622359,0.008130478,200.0
1.0462654,90.87521964017729,-6.259370785956804,0.01495814,0.123235054,6.2860537,1.0142429e-05,95.5780468991228,-6.259370785956804,100,-6.259370785956804,1.1022907,1.648822,0.010000002,-6.150746,-8.045496,36.78294195763033,0.87905973,36.78294195763033,0.007974844,200.0
1.5695224,17.353921838306103,-8.02025420942235,0.22388431,9.295893,10.719811,0.00048104904,63.71365022981735,-8.02025420942235,100,-8.02025420942235,1.3901154,31.122501,0.01,-6.563206,-9.010802,48.793791418152544,0.7514867,48.793791418152544,0.005405931,200.0
1.0842524,92.69811516497977,-6.484087466098053,0.032678045,0.079439,6.3588433,7.956591e-06,92.229451298727,-6.484087466098053,100,-6.484087466098053,0.99920195,3.2651968,0.010000003,-6.3194866,-8.268375,42.02534408254259,0.8492614,42.02534408254259,0.008499397,200.0
1.0086123,99.24557128886654,-7.2588486303761135,0.01411203,0.0076216133,6.191643,7.6787273e-07,99.1461262830119,-7.2588486303761135,100,-7.2588486303761135,0.9962741,1.4059451,0.009999998,-7.241704,-9.024489,39.62850490655083,0.94054794,39.62850490655083,0.009440654,200.0
1.1436794,88.71720284110577,-8.763835425832362,0.013085448,0.14575067,7.406638,1.2846161e-05,87.437092695988,-8.763835425832362,100,-8.763835425832362,1.0651693,1.3938217,0.01,-8.444614,-10.533267,52.486637601842794,0.076237544,52.486637601842794,0.0007157317,200.0
1.0070207,99.38171941758274,-8.680661165321228,0.010908126,0.0064787297,7.071704,6.284207e-07,99.30282348557006,-8.680661165321228,100,-8.680661165321228,1.0153592,1.1075665,0.01,-8.66598,-10.626247,49.52910918372477,0.9457991,49.52910918372477,0.009314923,200.0
1.0000992,99.98678988243012,-8.961426185042075,0.01010114,0.00013272527,7.065439,1.3351812e-08,99.99008277072129,-8.961426185042075,100,-8.961426185042075,0.99702704,1.007111,0.01,-8.961135,-10.8344345,50.312573999611644,0.932982,50.312573999611644,0.00935764,200.0
1.0012252,99.83262363894723,-9.690870304568687,0.010299776,0.001679318,7.6210003,1.6933073e-07,99.87762662810282,-9.690870304568687,100,-9.690870304568687,0.9958603,1.0257138,0.01,-9.686903,-11.656343,58.46770760145394,0.77288455,58.46770760145394,0.0077609736,200.0
1.0402243,94.32765597275845,-6.95719274846402,0.029214256,0.065886766,6.6442666,6.0742045e-06,96.13311156018874,-6.95719274846402,100,-6.95719274846402,1.0414882,3.0426302,0.01,-6.862489,-8.850442,49.293182530893226,0.8854745,49.293182530893226,0.008502012,200.0
1.1341431,91.85438539265496,-8.397531996889729,0.03405767,0.09285449,7.0880737,8.957524e-06,88.17229391745661,-8.397531996889729,100,-8.397531996889729,1.0181396,3.4675465,0.01,-8.054407,-10.108501,49.17274765717795,0.8242887,49.17274765717795,0.008096028,200.0
1.0573674,91.86795443269298,-7.826088317845046,0.012895709,0.07964316,7.2757316,8.941276e-06,94.57450251926726,-7.826088317845046,100,-7.826088317845046,0.94378805,1.2170817,0.01,-7.6873775,-9.707868,50.955166077083135,0.04499247,50.955166077083135,0.00047672217,200.0
1.0421903,96.6838385195386,-7.89312695452271,0.023919055,0.034311544,7.14657,3.4645548e-06,95.95176497044447,-7.89312695452271,100,-7.89312695452271,0.9951679,2.3803477,0.010000003,-7.8336744,-9.811892,49.52244628953134,0.8833111,49.52244628953134,0.0088760005,200.0
1.389841,63.60653048758938,-7.230846402528468,0.017254774,0.6353895,8.148421,5.779453e-05,71.95067841707287,-7.230846402528468,100,-7.230846402528468,1.0485197,1.8091971,0.009999998,-6.5145154,-8.780195,44.950151827687705,0.0006064644,44.950151827687705,5.7840057e-06,200.0
1.0,99.99993132103849,-7.860015893088848,0.010005537,7.963721e-07,7.3024817,7.966781e-11,100.0,-7.860015893088848,100,-7.860015893088848,0.99978966,1.0003433,0.009999998,-7.860015,-9.801724,53.860527496845194,0.99836576,53.860527496845194,0.009985758,200.0
1.0194976,94.95784247603132,-7.446225802065956,0.013695132,0.061228994,7.587702,5.363521e-06,98.08752542923044,-7.446225802065956,100,-7.446225802065956,1.0684485,1.4632543,0.01,-7.4015827,-9.383633,52.75523985833903,0.914913,52.75523985833903,0.008563005,200.0
1.0283916,95.29802286576614,-8.88106382536744,0.013652403,0.054016937,7.536185,4.983832e-06,97.23922291229607,-8.88106382536744,100,-8.88106382536744,1.0410782,1.4213219,0.009999999,-8.818061,-10.729119,54.44474650957472,0.90044,54.44474650957472,0.00864911,200.0
1.000916,99.83894656096258,-8.302174019006497,0.010275534,0.0016124109,7.0358534,1.6295789e-07,99.90848341148688,-8.302174019006497,100,-8.302174019006497,0.9947183,1.0221262,0.01,-8.299303,-10.224552,50.20370147210904,0.93647647,50.20370147210904,0.009414489,200.0
1.1838747,73.34070286138132,-7.156970532591128,0.014133136,0.39553896,7.262887,3.6717072e-05,84.46839667987136,-7.156970532591128,100,-7.156970532591128,1.0379121,1.4668953,0.010000002,-6.5127892,-8.642063,41.6527360677958,0.00011956042,41.6527360677958,1.151932e-06,200.0
1.023605,92.36199401006664,-8.774804059474562,0.011255058,0.0838436,7.258434,8.353168e-06,97.6939357169718,-8.774804059474562,100,-8.774804059474562,1.0018654,1.1276053,0.010000002,-8.711767,-10.70723,50.035308581086255,0.3417313,50.035308581086255,0.0034109503,200.0
1.0636137,93.75889707428931,-6.441967963443286,0.010707835,0.088940166,6.5963235,6.7237934e-06,94.01910148552415,-6.441967963443286,100,-6.441967963443286,1.1501164,1.2315258,0.009999999,-5.964759,-7.9549317,45.852517973248354,0.06853542,45.852517973248354,0.00059589976,200.0
1.0199022,81.68628218777366,-7.52770512311993,0.036923964,0.22519565,7.0750575,2.2646038e-05,98.04861400072,-7.52770512311993,100,-7.52770512311993,0.9972036,3.682071,0.01,-7.499824,-9.46421,52.849458623649554,0.9141664,52.849458623649554,0.0091673,200.0
1.0120695,97.3847193761587,-8.085135283304302,0.010375957,0.029782483,7.2075295,2.7126723e-06,98.80744710097488,-8.085135283304302,100,-8.085135283304302,1.0478082,1.0872012,0.009999999,-8.043916,-9.901215,49.39872237594001,0.29933727,49.39872237594001,0.0028567945,200.0
1.5450948,11.20652668904094,-8.847358126250922,0.13269639,36.192814,12.397547,0.00080034044,64.72094586957452,-8.847358126250922,100,-8.847358126250922,2.126541,28.218431,0.009999998,-6.6165094,-8.990131,46.35702791250627,0.7532834,46.35702791250627,0.0035422943,200.0
1.20583,52.190020991410655,-8.12999578119032,0.031148529,1.8475184,10.568637,9.253287e-05,82.93043117633945,-8.12999578119032,100,-8.12999578119032,1.4130139,4.4013305,0.009999999,-7.4958925,-9.637985,52.367293294029764,0.80094886,52.367293294029764,0.005668372,200.0
