InitialReturnMax,EpLenMean,TimeElapsed,ReturnMeanIW,J_sample_variance,InitialReturnStd,EpThisIter,EpisodesSoFar,EmpiricalD2,InitialReturnMin,InitialBound,Weights,EpRewMean,TimestepsSoFar,Bound,InitialReturnMean,Iteration
5.175255,47.38,490.41781878471375,0.13093437,4.5794864,1.9251661,100,11800,1.0008056,-2.5740128,-317.61844,[ 0.624 -0.548  0.23   0.382 -0.005],-143.01904799825778,500874,-317.54654,-3.967285e-06,118
5.431679,40.65,495.09398889541626,0.05965339,3.5151255,1.7089185,100,11900,1.0005598,-2.086029,-313.73343,[ 0.623 -0.55   0.229  0.381 -0.003],-136.8355572854267,504939,-313.69925,-1.2359619e-05,119
7.0976715,42.87,499.43954944610596,0.0593695,4.489594,2.010977,100,12000,1.0003959,-2.409462,-327.7632,[ 0.624 -0.549  0.23   0.381 -0.003],-138.57721503818678,509226,-327.73184,-4.5013426e-06,120
5.4280624,44.31,503.16653990745544,0.050873436,3.216815,1.7334261,100,12100,1.0001675,-2.1321793,-314.45197,[ 0.625 -0.548  0.23   0.381 -0.004],-140.58876966727212,513657,-314.425,1.3732911e-06,121
4.9088516,41.78,507.17637372016907,0.23486444,4.392862,1.6397859,100,12200,1.0023665,-1.7560806,-309.17575,[ 0.625 -0.548  0.23   0.382 -0.003],-138.28253768825218,517835,-309.05432,-1.0604858e-05,122
8.028862,39.92,511.4184217453003,0.015767302,3.5151565,1.8521078,100,12300,1.0000477,-1.9750214,-314.09653,[ 0.623 -0.551  0.23   0.382 -0.003],-136.1793978910144,521827,-314.08755,-9.155273e-07,123
6.6497498,44.03,515.5557391643524,0.063716836,3.5694878,1.8002174,100,12400,1.0002342,-1.9561768,-319.94687,[ 0.623 -0.551  0.23   0.382 -0.003],-140.18823137905986,526230,-319.91217,-4.7302246e-06,124
6.469673,38.13,519.0298676490784,0.039621953,3.2693722,1.7598847,100,12500,1.000152,-1.830368,-317.89957,[ 0.623 -0.55   0.23   0.382 -0.002],-134.39516966559952,530043,-317.87634,2.670288e-06,125
5.2230225,37.37,523.6521077156067,0.103156894,3.4330726,1.722093,100,12600,1.0008193,-1.9270477,-315.14056,[ 0.623 -0.552  0.231  0.383 -0.003],-133.75693924240844,533780,-315.08673,3.8146973e-06,126
6.926529,40.29,527.4317936897278,0.30237818,5.0256658,1.8970134,100,12700,1.0029252,-2.2077332,-318.44455,[ 0.622 -0.553  0.231  0.383 -0.004],-136.400788545106,537809,-318.2839,-7.019043e-06,127
4.4718857,39.57,532.2117993831635,0.03366137,2.5373375,1.4770561,100,12800,1.0001336,-2.0445938,-312.98303,[ 0.62  -0.556  0.23   0.383 -0.003],-135.81763721819127,541766,-312.9647,-5.1879883e-06,128
7.440979,42.81,535.8646006584167,0.25894666,4.423566,1.734328,100,12900,1.0029715,-2.1139374,-318.4445,[ 0.62  -0.555  0.23   0.383 -0.002],-138.8761228271525,546047,-318.31268,-5.264282e-06,129
7.914772,45.72,540.5519907474518,0.0684232,4.5999403,2.070788,100,13000,1.0004811,-2.0248642,-319.7093,[ 0.615 -0.556  0.229  0.382 -0.002],-141.93600184984473,550619,-319.67404,-7.6293945e-06,130
5.197098,43.91,544.3831841945648,0.012484769,3.3035986,1.7778187,100,13100,1.0000807,-2.178276,-312.9833,[ 0.616 -0.555  0.23   0.382 -0.001],-139.89849894947747,555010,-312.97644,-6.790161e-06,131
5.9977493,41.04,547.5200388431549,0.033527397,3.666411,1.8473595,100,13200,1.0000796,-2.2440186,-323.46652,[ 0.616 -0.555  0.23   0.382 -0.001],-137.1303347077188,559114,-323.4475,-1.9836425e-06,132
6.470085,40.65,550.6806209087372,0.1256626,2.8925245,1.5673312,100,13300,1.0008922,-1.9179077,-318.17496,[ 0.616 -0.555  0.23   0.381 -0.001],-137.13402295807916,563179,-318.11295,7.6293946e-07,133
5.830345,40.72,554.4958896636963,0.121420324,4.2810726,1.8524803,100,13400,1.0010418,-2.2955093,-321.67584,[ 0.615 -0.557  0.23   0.382 -0.002],-136.76024577709669,567251,-321.61368,-1.5258789e-05,134
6.3042297,41.77,558.5170238018036,0.34620166,6.8153286,1.8750727,100,13500,1.0032145,-2.1410065,-308.70517,[ 0.614 -0.558  0.229  0.382 -0.003],-137.88936491878832,571428,-308.53104,5.7983398e-06,135
6.177017,41.57,563.1547198295593,0.029183583,3.5936427,1.8621753,100,13600,1.0000746,-2.1769485,-321.8724,[ 0.618 -0.557  0.229  0.381 -0.003],-137.46979828819838,575585,-321.8568,-7.6293946e-07,136
4.70665,40.88,566.5319209098816,0.044871587,2.8391457,1.7167665,100,13700,1.0003527,-2.0913239,-307.73203,[ 0.618 -0.557  0.229  0.38  -0.003],-137.00241254823283,579673,-307.70624,7.171631e-06,137
6.360199,42.72,570.9331600666046,0.07829167,3.834159,1.8271323,100,13800,1.0008892,-2.2690887,-319.70935,[ 0.616 -0.557  0.229  0.38  -0.002],-138.96529689826872,583945,-319.666,2.4414062e-06,138
6.5354233,43.82,575.9700381755829,0.25279734,5.9158745,2.0050857,100,13900,1.0025887,-2.4342651,-317.33142,[ 0.618 -0.555  0.229  0.38  -0.002],-139.51109563764965,588327,-317.21112,3.3569336e-06,139
7.385376,43.45,580.4699141979218,0.006183977,3.72656,1.9320551,100,14000,1.0000088,-2.1850052,-320.62964,[ 0.62  -0.553  0.23   0.38  -0.003],-139.52063695361593,592672,-320.62527,-8.392334e-07,140
5.718651,40.93,583.549026966095,0.06390321,3.9808528,1.94001,100,14100,1.0006654,-2.4296265,-314.09662,[ 0.62  -0.553  0.23   0.379 -0.003],-136.65900001823528,596765,-314.0621,-1.1520386e-05,141
4.484558,43.06,587.7231421470642,0.06079634,2.788945,1.6017618,100,14200,1.0005269,-1.9682999,-316.11954,[ 0.622 -0.553  0.23   0.38  -0.003],-139.11526249099907,601071,-316.08936,2.5177003e-06,142
4.5875473,41.49,592.0035133361816,0.050051346,2.3502285,1.4900671,100,14300,1.0003816,-1.8825455,-317.33124,[ 0.623 -0.552  0.231  0.381 -0.004],-137.86383775255362,605220,-317.30286,7.5531007e-06,143
4.52639,47.13,596.6181786060333,0.022127714,2.853206,1.7014635,100,14400,1.0000898,-2.3888855,-322.61816,[ 0.624 -0.551  0.231  0.381 -0.005],-142.90917204551803,609933,-322.60403,1.5258789e-07,144
6.372162,39.59,600.6691040992737,0.022738218,4.4296093,2.042855,100,14500,1.0001723,-2.1840363,-303.38278,[ 0.624 -0.551  0.231  0.38  -0.005],-135.62001336883583,613892,-303.37143,9.307862e-06,145
5.5612106,40.64,604.7889156341553,0.07586694,3.773064,1.8829652,100,14600,1.0007788,-2.2436218,-307.73196,[ 0.623 -0.551  0.231  0.38  -0.005],-136.6080011753401,617956,-307.692,-6.1798096e-06,146
6.3825226,40.07,608.8299782276154,0.04575253,3.6497087,1.7404001,100,14700,1.0002878,-2.1677322,-322.79486,[ 0.624 -0.55   0.232  0.38  -0.005],-136.14749405960134,621963,-322.769,5.264282e-06,147
5.5113754,44.41,613.1597774028778,0.06420674,3.3614836,1.7747144,100,14800,1.0004002,-2.1739502,-325.77005,[ 0.625 -0.549  0.232  0.379 -0.005],-140.48285428109062,626404,-325.73282,3.5095215e-06,148
6.453079,38.73,616.944052696228,0.0219257,3.388654,1.7965544,100,14900,1.0001622,-2.198677,-295.98352,[ 0.625 -0.551  0.231  0.379 -0.004],-134.8285589558938,630277,-295.97095,7.781982e-06,149
4.8629303,41.5,621.0219442844391,0.043678965,2.09402,1.3552445,100,15000,1.0004025,-1.5883026,-318.70822,[ 0.624 -0.551  0.231  0.379 -0.005],-138.0643807885136,634427,-318.6839,9.689331e-06,150
4.615349,41.8,625.3500351905823,0.05531683,2.3957853,1.4589993,100,15100,1.0002841,-2.0280685,-310.5282,[ 0.623 -0.551  0.231  0.379 -0.004],-138.03365121860804,638607,-310.49823,9.002685e-06,151
4.673691,39.35,628.645318031311,0.020823956,2.6720378,1.6284947,100,15200,1.0000949,-2.2643585,-314.45218,[ 0.622 -0.552  0.231  0.379 -0.003],-135.51321744832146,642542,-314.43866,-9.384155e-06,152
4.3652573,42.36,632.8494596481323,0.060780186,2.0776978,1.3733679,100,15300,1.0004879,-1.7593765,-327.76324,[ 0.622 -0.551  0.23   0.379 -0.003],-138.95777206081183,646778,-327.7288,-2.670288e-06,153
5.2171097,42.67,636.9430093765259,0.103966035,3.6688623,1.716542,100,15400,1.0011269,-2.4090652,-322.618,[ 0.624 -0.55   0.231  0.38  -0.004],-138.77983724512373,651045,-322.56445,-3.967285e-06,154
5.5110397,41.18,642.5036532878876,0.09691913,2.9628713,1.592318,100,15500,1.0006508,-2.1009293,-321.06125,[ 0.621 -0.551  0.23   0.379 -0.003],-137.37864885992684,655163,-321.00943,-1.2359619e-05,155
6.9470596,42.47,646.6446866989136,0.052235764,4.046377,1.9087603,100,15600,1.000381,-2.3949738,-325.29895,[ 0.622 -0.55   0.231  0.38  -0.003],-138.43543043933803,659410,-325.26898,1.0528564e-05,156
5.412689,41.6,651.8711836338043,0.118661284,3.6744077,1.7543272,100,15700,1.0013142,-2.0158005,-311.38232,[ 0.62  -0.55   0.23   0.379 -0.003],-137.8303577629179,663570,-311.3183,-6.4849855e-06,157
5.719925,37.19,656.4752371311188,0.194687,5.1115856,1.7502778,100,15800,1.0019543,-2.2343597,-300.24536,[ 0.623 -0.549  0.231  0.379 -0.004],-133.4021598996561,667289,-300.14606,6.1035157e-06,158
5.419838,42.95,661.0922408103943,0.012385804,2.4756114,1.5311885,100,15900,1.0000397,-1.7579575,-328.78653,[ 0.624 -0.547  0.231  0.379 -0.003],-139.33994985846837,671584,-328.78046,6.1035157e-06,159
7.8773193,47.79,664.3385610580444,0.07729248,4.5034966,1.9538034,100,16000,1.0005955,-2.2630157,-323.1378,[ 0.624 -0.548  0.231  0.379 -0.003],-143.6108357363543,676363,-323.0963,1.4495849e-06,160
4.5694504,37.08,668.4971570968628,0.07796942,2.609782,1.558964,100,16100,1.0003295,-2.144287,-308.70508,[ 0.625 -0.547  0.232  0.378 -0.002],-133.25048854718898,680071,-308.66455,-5.7983398e-06,161
5.9391937,42.78,672.4059164524078,0.05364933,3.5270765,1.7769818,100,16200,1.0002179,-2.0719986,-324.65225,[ 0.626 -0.546  0.232  0.378 -0.001],-138.82055989622845,684349,-324.6251,-8.087158e-06,162
4.4421005,40.53,675.3430593013763,0.097203255,3.9498963,1.8170059,100,16300,1.000895,-2.32312,-306.19022,[ 0.626 -0.546  0.232  0.377 -0.001],-136.49320175112356,688402,-306.1364,-5.645752e-06,163
7.2296066,43.63,679.7020528316498,0.15514056,3.635451,1.5858864,100,16400,1.0018786,-1.9639893,-319.70944,[ 0.625 -0.547  0.232  0.377 -0.001],-139.98842897611314,692765,-319.63226,4.653931e-06,164
5.644745,44.02,685.2217798233032,0.08398839,2.8350806,1.6134678,100,16500,1.0002117,-2.0005646,-316.1195,[ 0.622 -0.548  0.231  0.377 -0.001],-140.33602061065932,697167,-316.07556,-1.5258789e-07,165
6.986313,44.58,689.0466351509094,0.17689393,4.129936,1.9806659,100,16600,1.0019871,-2.167183,-327.61743,[ 0.621 -0.549  0.232  0.376 -0.002],-140.88138707572492,701625,-327.52237,1.2969971e-06,166
4.5976257,42.98,693.4994010925293,0.055172298,2.6006336,1.5682142,100,16700,1.0003077,-1.9072495,-322.61807,[ 0.624 -0.547  0.233  0.377 -0.001],-139.4738076094839,705923,-322.58463,-7.6293946e-07,167
6.1338196,38.96,697.6857295036316,0.07632529,3.698769,1.8520932,100,16800,1.00061,-2.2348862,-320.8478,[ 0.623 -0.548  0.232  0.376 -0.001],-135.05448917548907,709819,-320.80515,-7.781982e-06,168
5.272537,37.48,701.8414483070374,0.034349483,4.108764,1.9766512,100,16900,1.000215,-2.1453629,-313.73328,[ 0.626 -0.549  0.233  0.376 -0.001],-133.60720477694818,713567,-313.71323,-5.340576e-06,169
6.1088486,46.41,706.1820366382599,0.02172531,3.607157,1.9280201,100,17000,1.0001187,-2.3275528,-327.05594,[ 6.280e-01 -5.497e-01  2.337e-01  3.766e-01 -5.941e-04],-142.30801273199114,718208,-327.04437,-1.7547608e-06,170
5.363899,44.47,710.3616147041321,0.02924484,3.4683576,1.8206184,100,17100,1.0001265,-2.3238754,-326.09848,[ 6.272e-01 -5.499e-01  2.337e-01  3.766e-01 -2.045e-04],-140.42479638832364,722655,-326.08228,8.392334e-06,171
5.5970078,40.46,714.1091690063477,0.0559983,4.1660037,1.9992099,100,17200,1.0006531,-2.4640884,-312.9833,[ 6.265e-01 -5.504e-01  2.339e-01  3.763e-01 -6.058e-05],-136.1331037460363,726701,-312.95786,1.6784668e-06,172
5.4938736,42.23,718.8134212493896,0.02989549,2.9848824,1.7067573,100,17300,1.0000688,-2.063858,-323.7817,[ 6.244e-01 -5.504e-01  2.332e-01  3.755e-01  1.070e-04],-138.4192314465975,730924,-323.76852,2.2888183e-07,173
6.449486,40.91,721.8583998680115,0.16132683,3.018604,1.5422956,100,17400,1.0012934,-1.9956589,-321.4753,[ 6.242e-01 -5.506e-01  2.336e-01  3.757e-01  3.189e-04],-137.17170037139056,735015,-321.38992,-3.1280517e-06,174
9.82737,48.0,727.1158165931702,0.4857096,8.097783,2.1125197,100,17500,1.0056568,-2.267189,-325.77002,[ 0.626 -0.549  0.234  0.376  0.002],-143.9888292208221,739815,-325.5088,6.1035157e-06,175
5.562454,39.85,731.8028788566589,0.024436044,3.4476094,1.808405,100,17600,1.0000899,-2.0375366,-315.8001,[ 0.622 -0.552  0.233  0.377  0.002],-136.06517024475636,743800,-315.78848,3.967285e-06,176
6.4179,40.04,736.2969055175781,0.013102324,3.7369869,1.9055427,100,17700,1.0000173,-2.2066498,-329.90582,[ 0.622 -0.552  0.234  0.377  0.003],-136.00899549409658,747804,-329.89743,-2.4414062e-06,177
6.9358673,46.21,739.7598402500153,0.16840228,4.0916724,1.6835239,100,17800,1.0021675,-2.2732162,-328.68408,[ 0.621 -0.552  0.234  0.377  0.002],-142.29567982395167,752425,-328.6018,-1.0681152e-06,178
6.299431,42.52,744.4692847728729,0.04919732,3.1002595,1.6707917,100,17900,1.0003704,-1.8881226,-327.3067,[ 0.623 -0.55   0.234  0.377  0.002],-138.77014563872484,756677,-327.27884,5.722046e-06,179
6.1629257,38.82,747.5521380901337,0.027178263,3.0248013,1.7077618,100,18000,1.0001403,-2.286995,-319.9467,[ 0.623 -0.549  0.235  0.378  0.002],-134.75631378912158,760559,-319.9315,8.31604e-06,180
6.1879425,43.67,752.0148508548737,0.028677281,3.0196035,1.7170459,100,18100,1.0001359,-2.0785751,-320.1793,[ 0.624 -0.549  0.235  0.377  0.002],-139.728582628798,764926,-320.16443,3.0517577e-07,181
6.8193893,40.53,756.3190610408783,0.031646594,3.4030108,1.7754259,100,18200,1.0001827,-1.9633942,-310.96,[ 0.624 -0.549  0.235  0.377  0.001],-136.79995280784973,768979,-310.9414,-4.5776366e-07,182
6.547653,49.04,760.4183528423309,0.0031600045,4.469154,2.1063466,100,18300,1.0000058,-2.2172775,-323.30383,[ 6.242e-01 -5.484e-01  2.350e-01  3.765e-01  5.727e-04],-144.89991792429078,773883,-323.30145,-5.340576e-07,183
5.817024,40.62,763.4780328273773,0.034886755,3.7083044,1.9182125,100,18400,1.0001839,-2.2035675,-314.7999,[ 6.242e-01 -5.484e-01  2.350e-01  3.765e-01  3.658e-04],-136.58765986662823,777945,-314.7808,1.15966795e-05,184
5.4207993,44.56,767.3889982700348,0.01311448,3.326168,1.7870432,100,18500,1.0001187,-1.9383011,-317.03802,[ 0.624 -0.549  0.235  0.376  0.001],-140.8596011089281,782401,-317.02985,-3.0517579e-06,185
6.6372375,38.55,771.6740889549255,0.02094245,3.4863162,1.8500584,100,18600,1.0000851,-2.5649643,-303.38278,[ 0.623 -0.549  0.234  0.376  0.001],-134.32066601504354,786256,-303.36978,-3.0517579e-06,186
7.016815,40.53,775.9674692153931,0.049851615,2.3917975,1.4977859,100,18700,1.0003603,-1.709198,-316.43225,[ 0.623 -0.55   0.235  0.376  0.002],-136.9544452739525,790309,-316.40482,-8.239746e-06,187
5.6887283,43.13,780.4758985042572,0.09762009,4.545618,1.8772087,100,18800,1.0010914,-2.2994843,-325.1749,[ 0.622 -0.55   0.234  0.375  0.001],-139.33762653579305,794622,-325.12515,-7.6293944e-08,188
5.042183,39.37,784.9433217048645,0.058965195,3.3959832,1.7522866,100,18900,1.0005552,-2.1608582,-316.1197,[ 0.62  -0.551  0.234  0.375  0.001],-135.41835257983516,798559,-316.08698,-3.2806397e-06,189
5.471031,40.41,789.3535060882568,0.03915562,2.7889469,1.651029,100,19000,1.0002861,-1.9695511,-321.06137,[ 0.619 -0.552  0.234  0.375  0.001],-136.70754312210218,802600,-321.03864,-5.0354006e-06,190
5.2739105,41.09,793.1720082759857,0.090407066,3.8769543,1.8115568,100,19100,1.0006404,-2.3297272,-318.70813,[ 0.618 -0.553  0.234  0.376  0.001],-137.00493917328984,806709,-318.65863,-3.8146973e-06,191
5.544586,41.36,797.9002876281738,0.06665076,3.5090292,1.7874434,100,19200,1.0004739,-2.0960312,-314.45197,[ 0.621 -0.553  0.234  0.375  0.001],-137.50078534312144,810845,-314.41547,-1.2207031e-06,192
4.8291397,41.44,801.5251648426056,0.059709437,3.2470832,1.7481611,100,19300,1.0001516,-2.429573,-317.33145,[ 0.62  -0.554  0.234  0.375  0.002],-137.45027789470234,814989,-317.29916,1.083374e-05,193
5.363968,42.66,806.3763711452484,0.02974913,2.6437416,1.6080992,100,19400,1.000192,-1.9542236,-315.4738,[ 0.62  -0.555  0.234  0.376  0.002],-138.9750321397073,819255,-315.45624,3.7384034e-06,194
6.227646,40.0,809.9297420978546,0.038085967,3.0367608,1.6482798,100,19500,1.0002525,-1.8314667,-321.27063,[ 0.62  -0.554  0.234  0.376  0.001],-136.24713958027434,823255,-321.24728,-8.544922e-06,195
5.4789505,46.58,814.9641296863556,0.022028636,3.576739,1.8422227,100,19600,1.0000645,-2.2360535,-325.17505,[ 0.621 -0.554  0.235  0.376  0.001],-142.50390214316224,827913,-325.1634,6.1798096e-06,196
5.108124,40.19,819.255245923996,0.085519925,2.8019927,1.566663,100,19700,1.0006142,-1.9078598,-327.6174,[ 6.213e-01 -5.542e-01  2.347e-01  3.758e-01 -9.952e-05],-136.55018290339754,831932,-327.57117,-2.3651123e-06,197
5.642662,40.78,823.7718498706818,0.031565115,3.3817897,1.8229367,100,19800,1.0000782,-2.1170425,-321.67606,[ 6.201e-01 -5.548e-01  2.342e-01  3.765e-01  6.165e-04],-136.92859820634374,836010,-321.6579,-9.155273e-07,198
7.0219116,41.5,827.9337983131409,0.113866925,2.8808753,1.5459981,100,19900,1.0012077,-2.0175705,-327.6174,[ 6.206e-01 -5.553e-01  2.342e-01  3.771e-01 -7.980e-05],-137.70759500963229,840160,-327.56152,5.569458e-06,199
4.7509613,42.12,831.8212625980377,0.024524374,3.5720887,1.8194073,100,20000,1.0001346,-2.2923355,-321.47528,[ 6.219e-01 -5.541e-01  2.350e-01  3.776e-01  3.918e-04],-137.84924061879417,844372,-321.46204,3.6621093e-06,200
6.5287933,41.77,835.5583124160767,0.06015776,3.1957693,1.7307147,100,20100,1.0002705,-2.0375443,-318.70807,[ 0.622 -0.555  0.235  0.377  0.001],-137.88732984826868,848549,-318.67648,-2.670288e-06,201
6.1996307,41.87,838.9229056835175,0.05346837,2.6801808,1.5499026,100,20200,1.0003527,-1.6666336,-321.2706,[ 6.217e-01 -5.558e-01  2.349e-01  3.778e-01 -4.917e-04],-138.23466177000594,852736,-321.24197,6.1035155e-07,202
5.3838425,44.51,843.4448568820953,0.21074359,4.614797,1.7286233,100,20300,1.002277,-2.2972183,-324.08426,[ 0.621 -0.557  0.235  0.378 -0.001],-140.36432754327907,857187,-323.97208,-4.8828124e-06,203
5.8544464,39.64,847.5671901702881,0.07608828,3.7939212,1.8597982,100,20400,1.0003376,-2.0498734,-327.46527,[ 0.624 -0.555  0.235  0.378 -0.001],-135.86901603586597,861151,-327.4209,1.6784668e-06,204
7.470459,43.43,852.6965761184692,0.52089834,7.276546,1.8090582,100,20500,1.0065551,-2.2661667,-327.14148,[ 0.624 -0.557  0.235  0.376 -0.001],-139.45097729543187,865494,-326.8817,-1.7547608e-06,205
6.3185883,40.26,857.1176588535309,0.066759825,2.445245,1.5341115,100,20600,1.0004178,-1.9035721,-323.13766,[ 6.299e-01 -5.545e-01  2.365e-01  3.769e-01 -1.817e-04],-136.72733320556216,869520,-323.10516,1.5258789e-07,206
5.9949493,39.98,861.1677901744843,0.05891451,3.3301978,1.7630599,100,20700,1.0004815,-1.901001,-317.89966,[ 0.629 -0.555  0.236  0.377 -0.001],-136.32775856604306,873518,-317.86877,-3.4332274e-06,207
7.63649,46.15,864.8896951675415,0.23846602,4.544015,1.8178433,100,20800,1.002528,-2.1543121,-325.99124,[ 0.63  -0.554  0.237  0.376 -0.001],-142.10899631920202,878133,-325.85947,-1.0986329e-05,208
4.4667816,39.3,869.9039497375488,0.2977831,3.364379,1.3813862,100,20900,1.002913,-1.7136002,-312.5959,[ 6.254e-01 -5.544e-01  2.358e-01  3.753e-01 -1.783e-04],-135.77562647928693,882063,-312.44986,5.340576e-06,209
6.3155518,44.43,874.6069421768188,0.025943367,3.1033885,1.7174392,100,21000,1.0001547,-2.1470795,-328.8361,[ 6.302e-01 -5.538e-01  2.365e-01  3.745e-01  3.763e-04],-140.6539142869691,886506,-328.82214,-1.2207031e-06,210
4.605522,38.49,878.4384078979492,0.14366497,3.6225996,1.6399727,100,21100,1.0013098,-1.872345,-311.7955,[ 6.306e-01 -5.534e-01  2.368e-01  3.743e-01 -1.381e-04],-134.95758887116338,890355,-311.72308,1.9836425e-06,211
5.317528,40.87,882.0336675643921,0.030583197,3.2843394,1.79036,100,21200,1.0000783,-2.3038712,-317.33127,[ 6.311e-01 -5.517e-01  2.376e-01  3.756e-01 -1.326e-04],-136.81978063853708,894442,-317.31284,-2.1362305e-06,212
5.844757,43.24,885.9029469490051,0.107487254,2.7208035,1.4465245,100,21300,1.0010685,-1.8763123,-317.61847,[ 0.631 -0.552  0.238  0.375  0.001],-139.67424720959087,898766,-317.56296,4.196167e-06,213
4.758209,38.66,890.2318148612976,0.21074507,3.2508705,1.5526634,100,21400,1.0020186,-2.042984,-307.2294,[ 6.325e-01 -5.507e-01  2.384e-01  3.763e-01  6.027e-04],-135.00597788390212,902632,-307.11624,-6.1035155e-07,214
6.0425644,49.73,894.9647836685181,0.06892433,3.1378775,1.6928895,100,21500,1.0002762,-2.2267456,-322.61807,[ 6.303e-01 -5.529e-01  2.382e-01  3.768e-01  6.444e-05],-145.87142461778714,907605,-322.58023,-1.9073486e-06,215
4.7051773,37.97,899.0277345180511,0.11340295,2.4674916,1.5655508,100,21600,1.0009786,-1.8715286,-312.59573,[ 0.63  -0.554  0.238  0.377 -0.001],-134.45544236605323,911402,-312.53635,-1.27410885e-05,216
6.2514114,41.44,902.3336505889893,0.121799044,3.8179102,1.6504681,100,21700,1.0011646,-2.3294983,-316.43234,[ 0.629 -0.555  0.238  0.377 -0.002],-137.43000503194352,915546,-316.36774,9.918213e-07,217
5.3576202,45.21,906.9115767478943,0.1535721,3.9373915,1.7761284,100,21800,1.0016462,-2.136734,-327.14145,[ 0.627 -0.557  0.238  0.376 -0.002],-141.10516003270973,920067,-327.05902,5.1116945e-06,218
6.391464,39.36,910.3084435462952,0.2264085,4.826826,1.6553379,100,21900,1.002334,-2.0853348,-317.89975,[ 0.629 -0.554  0.238  0.376 -0.002],-135.63156843542757,924003,-317.78644,-4.196167e-06,219
5.4828644,41.99,915.1615149974823,0.13477215,3.7661226,1.7751856,100,22000,1.0013444,-1.9657898,-316.11957,[ 0.625 -0.555  0.237  0.376 -0.002],-138.2079574344411,928202,-316.04776,7.476807e-06,220
4.20459,41.95,919.8495643138885,0.026847601,2.9563186,1.6764008,100,22100,1.0000918,-2.3888702,-312.98312,[ 0.626 -0.553  0.238  0.376 -0.002],-137.96370759844666,932397,-312.96857,-1.2207031e-06,221
5.957794,42.06,924.2368307113647,0.08956851,4.171427,1.9688547,100,22200,1.000285,-2.140686,-320.1792,[ 0.627 -0.553  0.237  0.375 -0.002],-138.17342348493378,936603,-320.13,1.15966795e-05,222
4.1798096,38.14,928.3801901340485,0.13506036,3.1057255,1.5759223,100,22300,1.0012814,-2.3812866,-301.54254,[ 0.627 -0.553  0.238  0.376 -0.004],-134.16669677951546,940417,-301.4699,2.5939942e-06,223
5.93441,39.87,932.6617596149445,0.0070704697,2.9420905,1.6927298,100,22400,1.0000173,-2.3279572,-327.1412,[ 0.629 -0.551  0.238  0.376 -0.003],-135.9847423563595,944404,-327.13797,2.3651123e-06,224
7.3357162,39.81,936.2045328617096,0.12546578,4.0902433,1.7885513,100,22500,1.0009887,-2.221138,-316.43234,[ 0.629 -0.551  0.238  0.376 -0.003],-135.82759843020946,948385,-316.36673,6.713867e-06,225
5.2359543,47.89,940.6078538894653,0.041190762,4.3397527,1.9305187,100,22600,1.0004104,-2.4323273,-325.8817,[ 0.627 -0.552  0.238  0.375 -0.004],-143.64780947428775,953174,-325.86014,-1.4495849e-06,226
5.9063187,38.42,943.7986958026886,0.013876715,2.9050863,1.7124825,100,22700,1.0000345,-2.0291214,-316.11954,[ 0.628 -0.551  0.238  0.374 -0.004],-134.6680220033469,957016,-316.11148,3.967285e-06,227
6.0951385,38.33,947.0030169487,0.09615381,2.9420896,1.4740844,100,22800,1.0009874,-1.7967377,-309.1759,[ 0.628 -0.551  0.238  0.375 -0.005],-134.5876204300937,960849,-309.12616,-6.408691e-06,228
3.790184,38.02,952.0623183250427,0.016684407,1.8542712,1.3706238,100,22900,1.0001277,-1.7994461,-317.89978,[ 0.626 -0.551  0.237  0.374 -0.005],-134.60505989653356,964651,-317.89038,-3.0517579e-06,229
6.261963,40.02,955.3541805744171,0.017256437,3.4401522,1.8011152,100,23000,1.0001315,-2.3247223,-318.17487,[ 0.625 -0.552  0.237  0.374 -0.005],-135.9854637827874,968653,-318.16516,-2.2888183e-07,230
5.0558395,41.4,959.7549114227295,0.103879176,3.5058534,1.7167621,100,23100,1.0010493,-2.345253,-321.2705,[ 0.626 -0.551  0.237  0.374 -0.006],-137.42598606733927,972793,-321.2186,9.613037e-06,231
6.2132187,43.75,964.1522233486176,0.041616887,4.3494725,1.966679,100,23200,1.0002855,-2.4542236,-321.47537,[ 0.628 -0.552  0.238  0.375 -0.005],-139.53921041868364,977168,-321.45068,-6.713867e-06,232
4.7446747,38.19,968.8779680728912,0.11425461,3.716943,1.6869823,100,23300,1.0010233,-2.2086716,-302.16965,[ 0.63  -0.552  0.239  0.374 -0.005],-134.08595534110364,980987,-302.10358,-9.918213e-07,233
5.5010605,37.45,973.5619881153107,0.056939878,2.9652896,1.6208305,100,23400,1.0002128,-1.9820862,-311.38235,[ 0.634 -0.552  0.239  0.374 -0.005],-133.81636341832177,984732,-311.3556,8.392334e-06,234
7.9029007,39.5,976.7273535728455,0.08905951,4.725094,1.9565325,100,23500,1.0008061,-2.0216599,-328.03745,[ 0.634 -0.552  0.238  0.374 -0.005],-135.67798811770948,988682,-327.9877,1.4495849e-06,235
5.5085983,39.9,980.5430340766907,0.03466049,3.6208498,1.870169,100,23600,1.0000997,-2.194046,-318.17487,[ 0.633 -0.554  0.238  0.374 -0.004],-135.97626941741953,992672,-318.15567,-5.569458e-06,236
6.1908417,47.19,983.9962909221649,0.018302035,3.98556,1.9547709,100,23700,1.0000875,-2.4336472,-324.2306,[ 0.633 -0.554  0.238  0.375 -0.005],-143.01524817874702,997391,-324.21976,-2.5939942e-06,237
