eRenyi2,Bound,VarJ,VarDiscRet,AvgRet,VarVanillaIw,VarRet,AvgVanillaIw,J,VarNormIw,MinVanillaIw,AvgEpLen,BatchSize,ESSClassic,MaxNormIw,MaxVanillaIw,AvgDiscRet,MinNormIw,AvgNormIw,ESSRenyi
12.537468,0.5693855,7.0015,55.18967670300459,-7.762381035231447,10.522894,55.18967670300459,0.99814904,5.056648,0.0010561957,,200.0,100,8.728795408926052,0.15428203,15.399646,-2.3980817331903383e-16,,0.01,7.976092170015292
1.3988265,-0.8214024,7.521504,52.19180643680106,-7.554927433355691,0.367653,52.19180643680106,1.0356675,0.70189625,3.427657e-05,4.840256e-05,200.0,100,74.66374323615888,0.01759701,1.8224653,-1.865174681370263e-16,4.6735613e-07,0.01,71.48849513222325
2.3599312,-0.71774507,10.058015,48.47312000118936,-8.62256197840167,2.0437407,48.47312000118934,1.147957,1.1878366,0.00015508672,0.18225183,200.0,100,39.442158193613515,0.07953421,9.130185,-6.927791673660977e-16,0.0015876191,0.01,42.37411612070757
1.6423098,-1.0145521,7.075314,41.415944144867616,-6.925074440914322,0.8752003,41.41594414486761,1.1409672,0.79388714,6.7229696e-05,0.032637645,200.0,100,60.039362066011925,0.043304406,4.940891,-3.108624468950438e-16,0.0002860524,0.010000002,60.889852158279204
1.6184024,-0.5821239,7.3355546,50.02952840840085,-8.045030974338486,0.5867238,50.02952840840086,0.9005217,1.0997595,7.235113e-05,4.832007e-06,200.0,100,58.26567333846889,0.024078919,2.1683588,6.838973831690964e-16,5.3657864e-08,0.01,61.789331476546764
1.0569218,-1.32153,6.7626233,44.79601100777673,-7.01326182116567,0.19040495,44.79601100777673,1.0511738,0.17607346,1.7231743e-05,0.8691565,200.0,100,85.42670090510727,0.04508352,4.7390614,1.0835776720341528e-15,0.008268437,0.01,94.61437567328058
5.3305297,-0.31093907,12.979705,47.89689866085366,-8.834095761971177,3.3264537,47.89689866085365,0.8527345,2.6183598,0.00045746064,3.8597076e-08,200.0,100,18.086909048040727,0.12320908,10.506464,1.723066134218243e-15,4.526271e-10,0.01,18.75986174348871
nan,-0.79381394,8.400062,51.400051907683164,-7.032634495839337,0.07951053,51.40005190768317,0.24962986,1.245636,0.00012759442,0.10283539,200.0,100,44.185524416123286,0.06595009,1.646311,2.1671553440683055e-15,0.0041195145,0.01,nan
1.6987025,-0.65766335,7.2788086,44.67880345695792,-7.595967729391117,0.7289754,44.67880345695792,0.95482343,1.1447252,7.995889e-05,1.1614861e-11,200.0,100,55.816253399697736,0.023881683,2.2802792,-1.7763568394002505e-17,1.2164407e-13,0.009999999,58.86846147254945
3.6434016,1.2422719,8.37805,61.525231099015265,-8.253465309140601,2.9414096,61.525231099015265,1.0840319,3.6360126,0.0002503061,4.963226e-20,200.0,100,28.7519009743588,0.04756941,5.156676,-1.865174681370263e-16,4.578487e-22,0.010000002,27.446878042479245
nan,-0.56904554,7.215742,58.836219934291584,-8.241058649945836,0.31602705,58.836219934291584,0.5821065,1.2119577,9.326515e-05,0.29668337,200.0,100,51.99329930899838,0.07058225,4.1086383,-1.2789769243681803e-15,0.00509672,0.01,nan
1.0669628,-1.2699586,7.320566,50.074013443068125,-7.984373578812882,0.07528059,50.074013443068125,0.984435,0.07655856,7.767996e-06,0.28025198,200.0,100,92.85884139128385,0.01259247,1.2396469,3.907985046680551e-16,0.0028468305,0.010000002,93.72397652690688
1.0805277,-1.1879113,7.1747828,49.952294126432434,-7.674614864683596,0.10084934,49.952294126432434,0.9868605,0.1555252,1.0355271e-05,0.058957674,200.0,100,90.70152070834577,0.012865641,1.2696593,-1.7852386235972515e-15,0.0005974266,0.01,92.54737606716061
1.2431366,-1.079409,7.140884,46.093733235291,-7.698515125569426,0.28659007,46.093733235291,0.9838496,0.40671,2.9607634e-05,0.14436072,200.0,100,77.33261890999056,0.024690574,2.429181,-7.105427357601002e-16,0.0014673048,0.009999999,80.44167988564837
1.4075142,-1.266197,7.4582386,50.67132414420432,-7.0321179223839545,0.104122326,50.67132414420432,0.9169063,0.18748638,1.2384943e-05,0.72487545,200.0,100,89.07807781369137,0.033780754,3.0973785,-3.6859404417555195e-16,0.007905666,0.009999999,71.04723985640825
1.1250482,-1.2449639,7.3237123,50.484240189515035,-7.389089359888779,0.116955556,50.484240189515035,0.96870863,0.13780677,1.2463343e-05,0.725096,200.0,100,89.01651184422627,0.03531458,3.4209538,-2.9309887850104134e-16,0.007485181,0.01,88.88508377352349
nan,-0.63007045,10.289277,44.74808165277929,-9.075988154178111,2.6133304,44.74808165277929,1.0026249,1.619695,0.0002599665,0.47754103,200.0,100,27.982452044673632,0.116844825,11.715153,1.9184653865522706e-15,0.004762908,0.01,nan
1.1484346,-1.0453002,7.8895483,50.14438823834396,-8.720764301660358,0.15884055,50.14438823834396,0.93818957,0.29593858,1.8045972e-05,0.058459822,200.0,100,84.84246682227223,0.01618598,1.5185517,8.171241461241152e-16,0.0006231131,0.009999999,87.0750468560173
10.731853,0.007736683,10.663578,46.99098640657686,-7.411424369595769,12.604345,46.99098640657686,1.1117508,4.224265,0.0010197776,2.101816e-15,200.0,100,9.012420935780725,0.17805205,19.79495,8.348877145181177e-16,1.890546e-17,0.01,9.31805573241941
1.9787552,-0.94786006,10.785916,58.226583502024766,-8.10311504166979,0.9002005,58.22658350202475,0.934152,0.8756651,0.00010315831,3.7907072e-10,200.0,100,49.473921260815665,0.028626159,2.6741183,-8.704148513061227e-16,4.057913e-12,0.009999998,50.53682143058962
3.0069232,-0.6644716,9.996875,48.81140257523601,-6.984244274886839,2.0993605,48.811402575236,0.9827453,1.7940161,0.00021737274,3.2871827e-34,200.0,100,31.725993248157494,0.04238437,4.165304,-7.993605777301127e-16,3.344898e-36,0.01,33.25658601564389
1.1895243,-1.033773,7.4316864,50.336837677470015,-7.745418997752621,0.309084,50.336837677470015,1.0805047,0.42435485,2.647423e-05,0.0032694482,200.0,100,79.23334089802752,0.013668624,1.476901,2.486899575160351e-16,3.025853e-05,0.01,84.06721963815433
1.0562588,-1.2265948,7.218424,49.718928291174905,-8.010840865243033,0.15051042,49.718928291174905,1.1104494,0.14803931,1.2205875e-05,0.8697286,200.0,100,89.21895094860955,0.015574287,1.7294458,-1.6697754290362353e-15,0.007832222,0.01,94.67376766271947
1.0020735,-1.2406325,7.6502285,58.69119415363021,-8.294606717461825,0.004777483,58.69119415363021,0.9787861,0.00573647,4.986816e-07,0.892776,200.0,100,99.50872160766666,0.01056182,1.0337763,-5.329070518200751e-17,0.009121258,0.010000002,99.79307642325091
1.0534984,-1.2106397,7.0272174,48.80595405292395,-7.857356959537575,0.07177998,48.80595405292395,1.01786,0.08318415,6.9283087e-06,0.8721672,200.0,100,93.58125598203712,0.014791953,1.5056138,-1.3233858453531866e-15,0.008568636,0.01,94.92183490930859
nan,-0.86886203,9.649665,56.58926997704382,-7.8322270591609335,2.6823395e-18,56.589269977043834,1.7932326e-09,0.89779925,8.341433e-05,7.770138e-10,200.0,100,54.77045466105445,0.024572201,4.406367e-09,-9.325873406851315e-16,0.004333034,0.010000002,nan
4.1897616,405.9264,1724.902,1431435.8178374222,-4785.386625226501,3.162064,1431435.8178374222,1.0034486,1217.0961,0.00031403668,,200.0,100,24.337041688021163,0.05831658,5.8517694,-9.549694368615746e-14,,0.009999999,23.867706238397773
24.296108,2275.6543,590.1163,1230103.4456675309,-3559.4510128774914,35.157116,1230103.445667531,1.5261459,3471.7427,0.0015094588,,200.0,100,6.272093609629288,0.20779416,31.712421,-1.6825651982799172e-13,,0.01,4.115885515001462
1.0842023,-193.45447,64.31579,67253.91517899823,-42.02669132480891,0.07661348,67253.91517899823,1.0092416,24.048912,7.521679e-06,0.24445966,200.0,100,93.06958370085604,0.01265515,1.2772105,1.2079226507921703e-14,0.0024222115,0.010000002,92.23371040714032
1.0850583,-188.81502,28.358353,154623.20172127848,-66.73620881292226,0.07598955,154623.20172127848,1.0321974,52.598606,7.1322793e-06,0.051606875,200.0,100,93.40473746257486,0.012385372,1.2784148,6.1106675275368615e-15,0.00049997104,0.01,92.16094388466698
9.095989,-0.026939154,16.806673,69.9579395411922,-10.922878679682265,15.717597,69.95793954119219,1.9120632,3.3993607,0.00042991413,,200.0,100,19.02533401786723,0.06732183,12.872359,3.552713678800501e-15,,0.01,10.993856468070954
1.0927615,-1.1176116,6.379873,41.67361920372055,-6.691114655647682,0.08870095,41.67361920372055,1.0069861,0.22306627,8.747445e-06,0.19407204,200.0,100,92.03021582662849,0.013097377,1.3188877,-5.950795411990839e-16,0.0019272562,0.01,91.511275318139
1.4784468,-1.1566094,7.364633,44.14617519292218,-7.42029163573704,0.3672762,44.14617519292218,1.0781153,0.35835907,3.1598203e-05,0.4478444,200.0,100,76.17177618883015,0.03206222,3.4566772,-4.618527782440651e-16,0.004153956,0.01,67.63854959853205
23.859173,-0.8790458,9.508316,50.90140189227846,-8.441710012140462,1.0464882,50.90140189227846,0.998728,0.8835668,0.00010491558,0.63347495,200.0,100,49.05172653728311,0.102826044,10.269525,-8.970602038971265e-16,0.006342818,0.01,4.191260139236481
nan,-0.8470509,8.14066,44.4534617761281,-7.555610488084642,0.6163725,44.4534617761281,0.70387733,1.0972685,0.0001244083,0.3540491,200.0,100,44.810061169144106,0.073158205,5.1494403,1.0658141036401502e-15,0.005029983,0.009999998,nan
11.483977,1.5647297,6.1023397,59.4324081621457,-8.952843098655944,13.171079,59.4324081621457,1.2434013,6.528687,0.0008519199,,200.0,100,10.59994877524731,0.13049155,16.225338,1.2434497875801752e-15,,0.01,8.707784527309528
25.530922,1.4292555,6.410866,49.666583225136776,-7.729952392063399,37.073746,49.666583225136776,1.6727692,6.2357235,0.0013249349,,200.0,100,7.0837302186800795,0.21235117,35.52145,6.039613253960852e-16,,0.01,3.9168189950421186
10.674513,-1.086774,7.716941,51.279593096697866,-8.628842672285696,0.28745842,51.279593096697866,0.9977826,0.31471384,2.8873752e-05,0.693384,200.0,100,77.76955540343859,0.03937213,3.9284825,-1.509903313490213e-16,0.006949249,0.01,9.368108997753783
2.0583065,-1.2064912,7.8901124,49.6997922482553,-7.051654062483579,0.63107437,49.6997922482553,1.0893333,0.48638755,5.3181302e-05,0.48398432,200.0,100,65.50956412849007,0.0473475,5.157721,-1.1368683772161603e-15,0.0044429405,0.01,48.58363035656804
9.801627,1.6845133,5.379089,43.351511624218496,-7.373647148955463,9.215982,43.351511624218496,1.0237274,5.620376,0.0008793725,,200.0,100,10.303129395048483,0.12890351,13.196206,9.325873406851315e-16,,0.010000002,10.202387662437046
nan,-1.0817971,7.412065,49.38076011661914,-7.61281051846985,0.25524724,49.38076011661914,0.7922372,0.40537614,4.066779e-05,0.521808,200.0,100,71.29558243653686,0.055994432,4.4360876,1.0746958878371515e-15,0.006586512,0.010000002,nan
nan,-1.119504,6.084258,47.42782403616707,-6.877122062290893,0.23693947,47.427824036167074,0.8394135,0.46981153,3.3626802e-05,0.55073565,200.0,100,75.02408798856085,0.040826354,3.4270194,6.394884621840901e-16,0.0065609575,0.009999999,nan
2.7985477,0.12627912,7.650795,43.756415896093635,-6.953594297700469,1.448319,43.756415896093635,0.86002916,2.4211798,0.00019581136,1.4426119e-22,200.0,100,34.030591193554955,0.045133676,3.8816278,-8.171241461241152e-16,1.677399e-24,0.01,35.732818990693445
1.0018384,-1.2824821,6.6248817,44.94939901134177,-7.497452809189318,0.0029532837,44.94939901134177,1.0009528,0.007166162,2.9476624e-07,0.97100955,200.0,100,99.70903659130651,0.0137151815,1.372825,1.403321903126198e-15,0.009700852,0.01,99.81649280166778
1.2111197,-1.1328244,8.432482,62.01837013197361,-8.64406601912915,0.20405598,62.018370131973626,1.0359931,0.1959576,1.901234e-05,0.05243729,200.0,100,84.15934167068346,0.016556364,1.715228,-1.723066134218243e-15,0.00050615484,0.010000002,82.56822507325086
20.007631,0.060406685,6.1086645,39.78220163908543,-7.847280339128565,14.258112,39.78220163908543,0.6538986,7.0095677,0.00333458,,200.0,100,2.940109289417722,0.43250632,28.281528,-1.3322676295501878e-15,,0.01,4.998092902211976
6.431372,-0.12927961,13.372694,52.225011655835914,-8.124408558327117,6.3513274,52.225011655835914,1.1880819,2.792057,0.00044995788,,200.0,100,18.333208922263033,0.076117925,9.043432,-1.509903313490213e-16,,0.01,15.548781414584472
5.063891,0.5454323,12.143402,49.20558631541238,-8.715424262665673,5.6017733,49.20558631541238,1.2340446,3.1956735,0.00036784416,,200.0,100,21.544033306545735,0.05774584,7.126094,-1.3855583347321954e-15,,0.01,19.74766070271529
1.2481762,-1.1155012,7.663411,50.3772735564089,-7.964722851020891,0.27350482,50.3772735564089,1.0690919,0.26719272,2.3929564e-05,0.79095423,200.0,100,80.84711056824793,0.03015836,3.224206,-1.5987211554602254e-16,0.0073983744,0.009999999,80.11689265639784
3.4909556,-0.034825087,8.046595,49.34073853796918,-7.124923406636633,5.3293376,49.34073853796919,1.6120383,2.3355527,0.00020507968,2.3668153e-23,200.0,100,33.00015088328223,0.030302959,4.884953,4.884981308350689e-16,1.4682129e-25,0.010000002,28.64545176456238
1.0088047,-1.1961241,7.2253275,52.01930912647846,-7.830446081737266,0.14934294,52.01930912647846,0.9786101,0.18437599,1.5594283e-05,0.93996507,200.0,100,86.62635126826612,0.049094696,4.804456,7.993605777301127e-17,0.009605103,0.009999999,99.12721668515812
1.616425,-1.2273295,7.2288523,50.28593685018856,-7.971701185915833,0.18097113,50.28593685018857,2.0736141,0.07962622,4.2087527e-06,4.2777193e-20,200.0,100,96.00003396795891,0.010416665,2.1600144,4.440892098500626e-16,2.0629292e-22,0.009999999,61.864916520865435
1.0,-1.2830639,6.8007927,46.717959902662884,-7.463725049303338,,46.71795990266288,1.0,-5.9604645e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-7.815970093361102e-16,0.01,0.009999998,100.0
1.0,-1.3336087,7.11805,51.178420760075724,-7.466315921228146,,51.178420760075724,1.0,-8.195639e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-3.019806626980426e-16,0.01,0.009999998,100.0
1.0,-1.2563434,6.329978,40.4733562703268,-7.400171425741082,,40.4733562703268,1.0,-1.4901161e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-2.220446049250313e-16,0.01,0.009999998,100.0
1.0,-1.1046495,7.055857,50.28800159072082,-9.948300083066691,,50.28800159072082,1.0,,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-1.3411494137471891e-15,0.01,0.009999998,100.0
1.0,-1.2771115,7.572168,57.91689724900891,-8.150507967419905,,57.91689724900892,1.0,-4.4703484e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-9.414691248821328e-16,0.01,0.009999998,100.0
1.0,-1.2373948,7.6077924,58.463139457936755,-8.126586740493638,,58.463139457936755,1.0,4.4703484e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-2.3980817331903383e-16,0.01,0.009999998,100.0
1.0,-1.3109267,7.0175223,49.74304869261806,-7.618201416797384,,49.74304869261806,1.0,-1.4901161e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,8.881784197001253e-18,0.01,0.009999998,100.0
1.0,-1.255028,7.053412,50.25315710113181,-8.299877116737441,,50.25315710113181,1.0,8.940697e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-1.6342482922482305e-15,0.01,0.009999998,100.0
1.0,-1.2420521,6.6283407,44.378688201464755,-7.661234678334589,,44.37868820146477,1.0,-1.8626451e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,1.438849039914203e-15,0.01,0.009999998,100.0
1.0,-1.3267176,7.044945,50.132570967270155,-7.568489968940342,,50.132570967270155,1.0,7.450581e-09,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-1.687538997430238e-16,0.01,0.009999998,100.0
1.0,-1.1866722,7.1180496,51.17841463743869,-8.563540887700984,,51.17841463743869,1.0,5.9604645e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-4.085620730620576e-16,0.01,0.009999998,100.0
1.0,-1.2893796,7.200494,52.37082316818823,-7.8657786511775125,,52.37082316818823,1.0,5.9604645e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,8.615330671091215e-16,0.01,0.009999998,100.0
1.0,-1.2194494,7.239227,52.93577047586235,-8.82911089866906,,52.93577047586235,1.0,7.8231096e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-8.881784197001253e-17,0.01,0.009999998,100.0
1.0,-1.2232075,7.0160747,49.72253184244463,-8.557625446232827,,49.72253184244463,1.0,-1.0058284e-07,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,9.059419880941278e-16,0.01,0.009999998,100.0
1.0,-1.2819598,7.285792,53.61894752243719,-7.835614896270021,,53.61894752243718,1.0,2.9802322e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-7.460698725481052e-16,0.01,0.009999998,100.0
1.0,-1.2509314,7.183393,52.12236055762321,-8.24539019458031,,52.12236055762321,1.0,-7.4505806e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,9.059419880941278e-16,0.01,0.009999998,100.0
1.0,-1.4305489,6.032115,36.753949639003736,-5.862797870882349,,36.753949639003736,1.0,-5.2154064e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-2.3980817331903383e-16,0.01,0.009999998,100.0
1.0,-1.2048266,6.95664,48.88367395055841,-7.86723841547163,,48.88367395055841,1.0,-2.9802322e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,1.723066134218243e-15,0.01,0.009999998,100.0
1.0,-1.3764632,7.04512,50.13506829509007,-6.844566178128356,,50.13506829509008,1.0,-9.313226e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,1.6342482922482305e-15,0.01,0.009999998,100.0
1.0,-1.2202356,7.1711206,51.94441637406403,-8.654037204871694,,51.944416374064026,1.0,2.9802322e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-8.171241461241152e-16,0.01,0.009999998,100.0
1.0,-1.1355277,7.0923195,50.80909410324705,-9.737894278552632,,50.80909410324705,1.0,7.450581e-09,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-3.552713678800501e-17,0.01,0.009999998,100.0
1.0,-1.2519833,6.9912534,49.37133331268765,-8.341444466163964,,49.37133331268765,1.0,-4.4703484e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,7.283063041541026e-16,0.01,0.009999998,100.0
1.0,-1.3111565,7.1309,51.363368296826565,-7.562045435981759,,51.36336829682656,1.0,2.9802322e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-2.3536728122053318e-15,0.01,0.009999998,100.0
1.0,-1.3220819,7.1541986,51.69954732160194,-7.542708466213485,,51.69954732160194,1.0,,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-1.5987211554602254e-16,0.01,0.009999998,100.0
1.0,-1.2736704,6.486073,42.494091092248844,-7.691134743296921,,42.494091092248844,1.0,3.9115548e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-3.552713678800501e-17,0.01,0.009999998,100.0
1.0,-1.2410356,7.07899,50.61828348982202,-8.14249074673273,,50.61828348982202,1.0,3.7252903e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-1.3322676295501878e-15,0.01,0.009999998,100.0
1.0,-1.2297738,7.08889,50.75996179918079,-8.191849410235038,,50.75996179918078,1.0,-1.1920929e-07,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,9.237055564881303e-16,0.01,0.009999998,100.0
1.0,-1.1974561,7.096224,50.86504872014295,-8.63462914109251,,50.86504872014295,1.0,1.4901161e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,6.039613253960852e-16,0.01,0.009999998,100.0
1.0,-1.2193058,6.0316534,36.74833182900084,-6.541374963104078,,36.74833182900084,1.0,-7.450581e-09,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,-1.056932319443149e-15,0.01,0.009999998,100.0
1.0,-1.2408847,7.406826,55.41522203504833,-7.830089087962066,,55.41522203504833,1.0,-4.8428774e-08,3.5044917e-18,1.0,200.0,100,100.0,0.01,1.0,3.019806626980426e-16,0.01,0.009999998,100.0
