TimestepsSoFar,EmpiricalD2,Weights,EpLenMean,ReturnStepMax,LearnableVariance,InitialReturnMean,J_sample_variance,Iteration,ESSRenyi,EpRewMean,MaxIWNorm,StdIW,ReturnStepMaxmin,ReturnMeanIW,MinIWNorm,MeanEntropy,MinIW,EpisodesSoFar,MeanIWNorm,OptimizationReturnMin,InitialReturnMin,VarianceInit,ESSClassic,InitialBound,InitialReturnStd,TimeElapsed,EpThisIter,InitialReturnMax,Bound,MaxIW,OptimizationReturnMax,StdIWNorm,OptimizationReturnMean,MeanIW
328715,1.0704757,[ 0.13   0.221  0.133  0.108 -0.093  0.085  0.507  0.009  0.     0.  0.   ],34.66,9.359932,,320.76447,57594.203,119,93.41641,320.7644557178325,0.020610267,0.24545412,9.359932,340.29123,0.0053707454,0.4189424,0.53707457,11900,0.01044476,,203.25746,-1.0,94.76641,153.7322,77.011154,1451.8020520210266,100,556.7742,167.47333,2.0610268,353.51672,0.0024545412,117.507,1.0444759
332138,1.0563911,[ 0.142  0.225  0.134  0.11  -0.093  0.096  0.519  0.008  0.     0.  0.   ],34.23,9.359931,,316.8793,63811.12,120,94.66191,316.879298865606,0.023600265,0.2783994,9.359931,333.64584,0.004474198,0.4189424,0.4474198,12000,0.010439055,,219.70549,-1.0,93.35991,146.78337,69.12661,1464.968952178955,100,566.9864,158.81975,2.3600266,347.28088,0.002783994,97.173805,1.0439056
335470,1.5113921,[ 1.204e-01  2.331e-01  1.257e-01  1.096e-01 -8.936e-02  9.168e-02  5.038e-01  2.303e-04  0.000e+00  0.000e+00  0.000e+00],33.32,9.359817,,308.25427,156582.88,121,66.16417,308.2542636996207,0.10084029,1.3442876,9.359817,374.19803,0.00208399,0.4189424,0.20839901,12100,0.011922828,,202.04321,-1.0,44.02891,155.335,67.98414,1477.8702070713043,100,509.73083,186.20111,10.084029,307.68762,0.013442876,106.21105,1.1922828
338856,3.5982757,[ 0.136  0.236  0.135  0.094 -0.105  0.116  0.518  0.008  0.     0.  0.   ],33.86,9.359983,,313.3465,2206882.0,122,27.79109,313.34651381873266,0.651626,6.452119,9.359983,584.22595,0.00018882439,0.4189424,0.018882439,12200,0.016240675,,211.3507,-1.0,5.9583216,143.29715,75.15544,1491.2866749763489,100,566.8313,261.65723,65.1626,355.4806,0.06452119,101.99582,1.6240677
342220,1.6960983,[ 0.104  0.241  0.132  0.092 -0.104  0.091  0.498  0.028  0.     0.  0.   ],33.64,9.359993,,311.1657,556769.5,123,58.958847,311.16570001294696,0.13057269,1.4483423,9.359993,429.455,0.0011317693,0.4189424,0.11317693,12300,0.011501002,,182.46689,-1.0,38.671516,102.31665,84.261345,1505.1741535663605,100,696.16345,157.46185,13.057269,513.69653,0.014483422,128.69882,1.1501004
345620,1.135478,[ 0.05   0.249  0.136  0.08  -0.088  0.119  0.508  0.014  0.     0.  0.   ],34.0,9.3599415,,314.46133,58004.844,124,88.068634,314.46131339276906,0.023328938,0.39203757,9.3599415,343.6945,0.0035664428,0.4189424,0.35664427,12400,0.010809844,,201.85979,-1.0,88.3761,146.95207,75.98612,1518.9025011062622,100,558.36414,165.19864,2.3328938,356.50433,0.003920376,112.601524,1.0809845
348954,1.0402725,[ 0.07   0.243  0.143  0.092 -0.081  0.124  0.532  0.021  0.     0.  0.   ],33.34,9.359955,,308.5518,51452.176,125,96.12866,308.55178144914845,0.015296482,0.18044955,9.359955,316.26776,0.0039813626,0.4189424,0.3981363,12500,0.010175164,,212.4426,-1.0,96.95085,163.81348,56.975845,1531.9381203651428,100,482.4611,168.6437,1.5296482,270.0185,0.0018044955,96.10918,1.0175165
352307,1.0138495,[ 0.07   0.242  0.142  0.097 -0.081  0.13   0.534  0.017  0.     0.  0.   ],33.53,9.3599415,,310.2386,54463.426,126,98.63397,310.2386080578013,0.014274363,0.10354746,9.3599415,314.60358,0.008016242,0.4189424,0.8016242,12600,0.010125876,,212.91922,-1.0,98.965096,92.11076,84.589676,1545.0449244976044,100,727.0928,94.970474,1.4274364,514.1736,0.0010354746,97.31938,1.0125875
355774,4.27487,[ 0.066  0.241  0.142  0.103 -0.086  0.124  0.534  0.017  0.     0.  0.   ],34.67,9.359868,,320.87775,2905202.5,127,23.392525,320.8777620187264,0.8070838,8.019379,9.359868,661.3527,0.00015116773,0.4189424,0.015116774,12700,0.01837364,,200.7067,-1.0,4.987574,102.77203,80.97955,1558.2730429172516,100,727.0191,210.40259,80.70838,526.3124,0.08019378,120.17107,1.8373641
359178,1.2578353,[ 0.04   0.243  0.148  0.092 -0.09   0.084  0.56   0.02   0.     0.  0.   ],34.04,9.359698,,314.8412,62416.727,128,79.50166,314.8412085128818,0.037874885,0.5856081,9.359698,351.78848,0.0018316129,0.4189424,0.18316129,12800,0.01084523,,192.23492,-1.0,77.42541,155.76965,68.88729,1572.056679725647,100,530.2386,173.38452,3.7874887,338.00366,0.0058560814,122.60629,1.084523
362593,1.0627536,[ 0.051  0.24   0.149  0.093 -0.086  0.071  0.573  0.008  0.     0.  0.   ],34.15,9.359992,,316.0403,48166.656,129,94.09519,316.0403116447098,0.016256671,0.24346408,9.359992,333.1461,0.002942305,0.4189424,0.29423052,12900,0.010513647,,191.85643,-1.0,94.91046,144.02724,69.58315,1585.598673582077,100,573.37683,155.81795,1.6256671,381.5204,0.002434641,124.18388,1.0513648
366108,1.0669115,[ 0.065  0.232  0.148  0.097 -0.079  0.072  0.584  0.005  0.     0.  0.   ],35.15,9.359885,,325.307,62961.758,130,93.72849,325.30701329792294,0.025007261,0.29462683,9.359885,339.89877,0.005005281,0.4189424,0.5005281,13000,0.010365456,,220.28702,-1.0,92.52475,138.69702,70.56797,1598.9915006160736,100,622.03345,147.14665,2.5007262,401.74643,0.0029462683,105.01999,1.0365456
369690,1.044585,[ 0.072  0.233  0.15   0.092 -0.082  0.086  0.592  0.011  0.     0.  0.   ],35.82,9.35982,,331.66434,62473.848,131,95.7318,331.66434001543837,0.019870978,0.22714445,9.35982,348.5302,0.0058422945,0.4189424,0.58422947,13100,0.01034201,,212.27625,-1.0,95.39813,91.39938,88.040474,1612.8116896152496,100,800.8831,102.967575,1.9870977,588.6069,0.0022714445,119.38809,1.034201
373234,1.1391083,[ 0.056  0.243  0.15   0.086 -0.087  0.085  0.596  0.012  0.     0.  0.   ],35.44,9.359849,,328.07187,64451.086,132,87.787964,328.0719059662195,0.03857815,0.51136035,9.359849,352.53836,0.0035022013,0.4189424,0.35022014,13200,0.010896745,,220.18903,-1.0,81.95229,146.5079,64.66929,1626.9234194755554,100,605.2134,158.75687,3.857815,385.02435,0.0051136035,107.88288,1.0896745
376644,1.0889479,[ 0.062  0.254  0.155  0.092 -0.077  0.101  0.607  0.019  0.     0.  0.   ],34.1,9.359867,,315.4678,56592.535,133,91.83176,315.4678447592259,0.020137755,0.29838988,9.359867,332.89624,0.0036722636,0.4189424,0.36722636,13300,0.010415793,,211.61153,-1.0,92.415474,159.13857,60.519966,1640.3042967319489,100,521.0976,169.76248,2.0137756,309.48608,0.0029838989,103.85631,1.0415795
380118,1.1523663,[ 0.057  0.25   0.152  0.092 -0.077  0.084  0.601  0.012  0.     0.  0.   ],34.74,9.359973,,321.43823,72939.58,134,86.77796,321.43825490798923,0.031217348,0.4431576,9.359973,356.82495,0.0037412348,0.4189424,0.37412348,13400,0.010797117,,220.38824,-1.0,85.58262,154.02205,69.96564,1654.28053855896,100,558.0541,177.10645,3.1217349,337.66583,0.0044315765,101.05002,1.0797117
383602,1.9046856,[ 0.038  0.263  0.159  0.093 -0.081  0.08   0.63   0.011  0.     0.  0.   ],34.84,9.359686,,322.41077,1300594.6,135,52.5021,322.41077895963656,0.24264102,2.4212418,9.359686,470.30945,0.0006115781,0.4189424,0.06115781,13500,0.012023534,,228.65906,-1.0,19.781618,116.429794,77.514694,1668.3549659252167,100,686.6033,186.03436,24.264103,457.9442,0.024212418,93.75173,1.2023535
387178,1.0901741,[ 0.029  0.261  0.16   0.102 -0.071  0.055  0.643 -0.004  0.     0.  0.   ],35.76,9.359956,,330.97296,66251.38,136,91.72847,330.9729571495117,0.020151954,0.30911344,9.359956,347.08447,0.0037598335,0.4189424,0.37598336,13600,0.010353338,,231.33272,-1.0,91.815506,155.92732,72.00178,1682.8743534088135,100,583.4855,164.31686,2.0151954,352.15277,0.0030911341,99.640236,1.0353338
390796,9.229123,[ 0.031  0.261  0.157  0.1   -0.069  0.052  0.64  -0.013  0.     0.  0.   ],36.18,9.359958,,334.83368,3764282.5,137,10.835265,334.83365760836637,0.6870229,9.430198,9.359958,946.2762,0.00012549767,0.4189424,0.012549767,13700,0.024364632,,240.57143,-1.0,6.2576857,156.76851,74.093994,1696.6517848968506,100,593.5505,405.32367,68.70229,352.97906,0.094301976,94.26224,2.436463
394526,1.0451809,[ 0.023  0.276  0.16   0.1   -0.074  0.035  0.688 -0.049  0.     0.  0.   ],37.3,9.359953,,345.376,63783.96,138,95.677216,345.37602668597066,0.01972643,0.23397368,9.359953,361.14883,0.0049146363,0.4189424,0.49146363,13800,0.010488153,,221.30402,-1.0,95.259315,136.21935,90.014496,1711.845665216446,100,697.1889,147.3194,1.972643,475.8849,0.0023397368,124.072014,1.0488156
398334,1.773954,[ 0.015  0.275  0.155  0.098 -0.074  0.025  0.669 -0.054  0.     0.  0.   ],38.08,9.359979,,352.48578,1278264.8,139,56.371246,352.4857736840222,0.31856978,3.1358385,9.359979,544.57263,0.0007485787,0.4189424,0.07485787,13900,0.0135384025,,239.65598,-1.0,15.710835,104.25336,97.90013,1726.2641797065735,100,827.44135,213.95221,31.85698,587.7854,0.031358387,112.8298,1.3538404
402018,1.0422691,[ 8.199e-03  2.730e-01  1.515e-01  8.544e-02 -8.942e-02  4.552e-04  6.578e-01 -5.961e-02  0.000e+00  0.000e+00  0.000e+00],36.84,9.359954,,341.09082,61211.598,140,95.94451,341.09081058805816,0.0151806725,0.18128395,9.359954,350.38336,0.005515466,0.4189424,0.55154663,14000,0.010274906,,229.54291,-1.0,96.98111,171.24733,65.4238,1740.8022394180298,100,566.1449,176.98747,1.5180672,336.602,0.0018128394,111.54791,1.0274907
405604,1.1619672,[ 0.009  0.276  0.151  0.089 -0.082  0.002  0.666 -0.061  0.     0.  0.   ],35.86,9.359992,,332.02637,73750.39,141,86.06095,332.02634757559855,0.031467985,0.45953918,9.359992,356.82263,0.0023860615,0.4189424,0.23860615,14100,0.010491494,,230.00583,-1.0,83.9029,162.01283,62.724297,1754.1597130298615,100,566.7118,173.55725,3.1467986,336.70596,0.004595392,102.020515,1.0491494
409325,1.3365648,[ 0.015  0.275  0.152  0.085 -0.085  0.014  0.677 -0.067  0.     0.  0.   ],37.21,9.359981,,344.57266,91815.14,142,74.81867,344.5726737361036,0.030761627,0.62321305,9.359981,402.1715,0.0007802809,0.4189424,0.07802809,14200,0.011500819,,240.51353,-1.0,77.30125,188.12013,59.44679,1768.2454435825348,100,521.50836,221.29694,3.0761628,280.9948,0.0062321303,104.05914,1.1500818
413302,1.0040255,[ 0.012  0.281  0.154  0.09  -0.084 -0.004  0.699 -0.078  0.     0.  0.   ],39.77,9.359919,,368.43396,70233.06,143,99.59907,368.4339682012113,0.011931109,0.058251508,9.359919,370.01877,0.008456171,0.4189424,0.8456171,14300,0.010021451,,249.46307,-1.0,99.66328,170.03448,81.61405,1784.0688290596008,100,661.33154,171.22038,1.193111,411.86847,0.00058251515,118.9709,1.002145
417129,1.0140318,[ 0.007  0.28   0.152  0.093 -0.085 -0.002  0.699 -0.079  0.     0.  0.   ],38.27,9.359939,,354.38214,61234.824,144,98.61624,354.3821503161804,0.016030397,0.1261661,9.359939,357.778,0.008170775,0.4189424,0.8170775,14400,0.010087771,,229.37112,-1.0,98.45988,147.61847,82.7942,1799.0873770713806,100,689.2123,149.56877,1.6030397,459.84116,0.001261661,125.011024,1.0087773
421141,1.0898404,[ 0.008  0.282  0.151  0.091 -0.085  0.006  0.702 -0.075  0.     0.  0.   ],40.12,9.359875,,371.3697,85298.83,145,91.75655,371.369707905508,0.019900361,0.29635015,9.359875,394.53506,0.0060115447,0.4189424,0.6011545,14500,0.010537948,,257.8661,-1.0,92.67106,178.55588,81.57187,1814.866670846939,100,642.71277,193.24626,1.9900361,384.84668,0.0029635017,113.50362,1.0537949
424916,1.1764044,[ 0.004  0.281  0.149  0.092 -0.079  0.002  0.691 -0.07   0.     0.  0.   ],37.75,9.359996,,349.44437,84325.88,146,85.00478,349.4443939152921,0.034014106,0.50586885,9.359996,384.52036,0.004458817,0.4189424,0.44588172,14600,0.0107784895,,230.2266,-1.0,81.9489,165.01678,80.82958,1829.4162719249725,100,614.75867,184.48618,3.4014106,384.53207,0.005058688,119.217804,1.0778489
428709,1.4771221,[-0.011  0.283  0.143  0.09  -0.084  0.002  0.661 -0.066  0.     0.  0.   ],37.93,9.359949,,351.238,129428.83,147,67.69921,351.23800692397083,0.074568965,0.9332237,9.359949,413.88947,0.0020315554,0.4189424,0.20315555,14700,0.01138015,,230.61191,-1.0,59.791653,186.84837,64.44965,1844.324184179306,100,547.9654,214.0954,7.4568963,317.3535,0.009332237,120.62611,1.1380149
432462,1.0308129,[-0.032  0.304  0.148  0.097 -0.082 -0.014  0.691 -0.064  0.     0.  0.   ],37.53,9.359951,,347.50827,64740.547,148,97.01082,347.5082691200314,0.017056921,0.1845578,9.359951,360.54645,0.0053622318,0.4189424,0.5362232,14800,0.01041353,,230.05292,-1.0,96.95464,102.0677,76.68382,1858.7847616672516,100,818.13525,111.353195,1.7056922,588.08234,0.0018455777,117.45535,1.041353
436269,3.8411548,[-0.045  0.308  0.145  0.101 -0.079 -0.014  0.679 -0.067  0.     0.  0.   ],38.07,9.359967,,352.49222,1212935.5,149,26.033838,352.49219476811464,0.32886672,3.7737303,9.359967,611.8595,0.00027846047,0.4189424,0.027846048,14900,0.015776968,,230.12375,-1.0,14.8780775,149.42572,81.863014,1872.7210421562195,100,676.88824,213.87228,32.886673,446.7645,0.037737302,122.36845,1.5776967
440144,3.9391778,[-0.039  0.303  0.142  0.101 -0.07  -0.014  0.69  -0.1    0.     0.  0.   ],38.75,9.359965,,358.72626,11328296.0,150,25.38601,358.72624553186006,0.9270317,9.15893,9.359965,892.9106,9.110106e-05,0.4189424,0.009110106,15000,0.018888693,,231.40308,-1.0,4.0796695,151.75748,81.58234,1887.4500839710236,100,689.8959,482.1322,92.70317,458.4928,0.091589294,127.323166,1.8888695
444060,1.1639433,[-0.032  0.305  0.141  0.086 -0.083  0.019  0.679 -0.094  0.     0.  0.   ],39.16,9.3599,,362.66904,74061.14,151,85.91484,362.6690157710099,0.025924856,0.48000258,9.3599,392.02628,0.0035406896,0.4189424,0.35406896,15100,0.010868741,,231.64267,-1.0,83.679054,179.60577,65.66619,1903.0663702487946,100,610.2108,194.5263,2.5924857,378.56815,0.004800026,131.02634,1.0868741
447899,1.0206217,[-0.036  0.305  0.138  0.082 -0.089  0.027  0.667 -0.085  0.     0.  0.   ],38.39,9.359932,,355.73273,59617.863,152,97.9795,355.73269976344267,0.014786527,0.15129022,9.359932,362.2594,0.006956478,0.4189424,0.69564784,15200,0.0102080265,,220.3696,-1.0,97.85067,131.9088,92.562454,1917.728802204132,100,746.0797,136.13945,1.4786527,525.7101,0.0015129022,135.3631,1.0208027
451739,1.3457782,[-0.031  0.298  0.141  0.078 -0.082  0.025  0.677 -0.083  0.     0.  0.   ],38.4,9.359983,,355.5783,101718.52,153,74.30645,355.5783389586988,0.041526724,0.6652745,9.359983,414.73486,0.0021313545,0.4189424,0.21313545,15300,0.0113948705,,239.66435,-1.0,74.57869,166.01924,77.88017,1932.1004266738892,100,631.8637,194.83174,4.1526723,392.19934,0.006652745,115.91399,1.139487
455500,1.1218061,[-0.054  0.308  0.133  0.071 -0.075  0.025  0.651 -0.071  0.     0.  0.   ],37.61,9.359973,,348.14175,75025.63,154,89.14196,348.1417492017435,0.020061502,0.31402582,9.359973,376.7758,0.003248447,0.4189424,0.32484472,15400,0.010732161,,239.07436,-1.0,92.11358,163.69092,70.0469,1947.023466348648,100,614.83606,181.41406,2.0061502,375.76172,0.0031402584,109.06739,1.0732161
459221,1.1027344,[-0.059  0.304  0.131  0.076 -0.073  0.012  0.654 -0.08   0.     0.  0.   ],37.21,9.359824,,344.5831,64349.297,155,90.68366,344.5830826314123,0.019000517,0.35055527,9.359824,365.0963,0.003872013,0.4189424,0.3872013,15500,0.010475462,,221.73016,-1.0,89.92912,152.34492,66.77269,1961.496083021164,100,640.79395,163.22476,1.9000518,419.06378,0.0035055527,122.85292,1.0475461
463134,1.0169221,[-0.054  0.308  0.131  0.08  -0.073  0.01   0.673 -0.086  0.     0.  0.   ],39.13,9.359958,,362.32843,74069.84,156,98.335945,362.32847276643747,0.013877031,0.12866871,9.359958,366.90558,0.006207942,0.4189424,0.62079424,15600,0.010112857,,249.70656,-1.0,98.40697,151.00089,90.23578,1976.6249849796295,100,704.4253,153.79744,1.3877032,454.71875,0.0012866871,112.62192,1.0112857
466932,1.0686506,[-0.059  0.312  0.13   0.085 -0.071  0.013  0.673 -0.086  0.     0.  0.   ],37.98,9.359887,,351.59683,70675.47,157,93.57595,351.59685039700156,0.016885987,0.2575107,9.359887,365.7901,0.005046721,0.4189424,0.5046721,15700,0.010283785,,238.93591,-1.0,94.099724,177.18257,77.7901,1991.3269279003143,100,581.3809,185.48837,1.6885986,342.445,0.002575107,112.66093,1.0283785
470832,1.0752975,[-0.06   0.31   0.13   0.088 -0.079  0.005  0.684 -0.089  0.     0.  0.   ],39.0,9.35996,,361.33527,68750.39,158,92.99752,361.33529708754105,0.02678466,0.33009523,9.35996,376.6966,0.0057513444,0.4189424,0.57513446,15800,0.010482903,,229.16338,-1.0,90.978966,152.77899,81.66795,2006.0216331481934,100,695.18774,160.4309,2.678466,466.02435,0.0033009523,132.17192,1.0482903
474577,1.0684346,[-6.204e-02  3.021e-01  1.271e-01  8.320e-02 -7.503e-02 -2.518e-04  6.732e-01 -8.407e-02  0.000e+00  0.000e+00  0.000e+00],37.45,9.359989,,346.8251,70306.195,159,93.59487,346.8251389047758,0.018490754,0.25769937,9.359989,363.0905,0.0055517172,0.4189424,0.5551717,15900,0.010473088,,239.32996,-1.0,94.291145,157.34935,76.99709,2020.326655626297,100,631.586,167.23866,1.8490754,392.25604,0.0025769938,107.495186,1.0473087
478435,1.015687,[-0.061  0.303  0.129  0.077 -0.083 -0.001  0.684 -0.083  0.     0.  0.   ],38.58,9.359994,,357.24243,60348.305,160,98.45553,357.24241577256294,0.012694523,0.115492806,9.359994,364.11612,0.006362618,0.4189424,0.6362618,16000,0.010152123,,220.88953,-1.0,98.722336,132.00035,84.54731,2034.652960062027,100,750.8069,137.11426,1.2694523,529.91736,0.001154928,136.35289,1.0152123
482321,1.6348189,[-0.072  0.31   0.127  0.075 -0.086 -0.005  0.68  -0.085  0.     0.  0.   ],38.86,9.359948,,359.88647,176426.12,161,61.168854,359.8865167162772,0.07144327,1.007887,9.359948,483.27603,0.0011890498,0.4189424,0.118904985,16100,0.013074978,,248.34657,-1.0,62.726887,150.33937,81.861435,2049.1467728614807,100,698.4905,215.349,7.144327,450.14392,0.010078871,111.53994,1.3074977
486119,1.0504273,[-0.063  0.311  0.127  0.084 -0.07   0.001  0.695 -0.097  0.     0.  0.   ],37.98,9.359973,,351.71014,76301.24,162,95.19935,351.71015217381523,0.018186912,0.2266029,9.359973,368.9696,0.00658215,0.4189424,0.658215,16200,0.01029894,,239.86342,-1.0,95.38243,137.07428,82.00405,2063.8149919509888,100,715.453,148.98851,1.8186913,475.5896,0.002266029,111.84674,1.0298941
490014,1.0145947,[-0.064  0.316  0.131  0.086 -0.068  0.005  0.716 -0.097  0.     0.  0.   ],38.95,9.35995,,360.57214,68200.27,163,98.56152,360.5722018585136,0.014485939,0.1222238,9.35995,366.3472,0.00787289,0.4189424,0.787289,16300,0.010130249,,239.0743,-1.0,98.565186,145.18178,82.59754,2078.6738607883453,100,717.96814,149.39067,1.448594,478.89386,0.0012222381,121.49792,1.0130249
493989,1.7376769,[-0.071  0.322  0.132  0.087 -0.071  0.012  0.716 -0.096  0.     0.  0.   ],39.75,9.359991,,368.10562,162125.12,164,57.5481,368.10565622144065,0.114264235,1.3542782,9.359991,476.1167,0.00013287438,0.4189424,0.013287438,16400,0.01277771,,258.69995,-1.0,47.09571,181.71007,79.59986,2093.310905456543,100,621.31866,230.4082,11.426424,362.6187,0.013542782,109.405716,1.2777711
497873,11.400149,[-0.071  0.33   0.133  0.083 -0.073 -0.008  0.743 -0.112  0.     0.  0.   ],38.84,9.359772,,359.92105,16481465.0,165,8.771815,359.92102994812717,1.7564269,18.647503,9.359772,1485.2054,8.890079e-06,0.4189424,0.0008890079,16500,0.034983195,,239.54912,-1.0,3.399818,178.32205,66.86809,2108.4962780475616,100,605.32996,872.0527,175.6427,365.78082,0.18647501,120.3719,3.4983196
501805,8.22632,[-0.071  0.338  0.147  0.085 -0.07  -0.037  0.847 -0.117  0.     0.  0.   ],39.32,9.359842,,364.1462,50953410.0,166,12.156103,364.1461991933495,1.1822118,12.458081,9.359842,1655.1215,0.00013484545,0.4189424,0.013484546,16600,0.027335651,,248.84293,-1.0,4.5934067,112.79698,86.04466,2124.365743637085,100,837.8307,934.21265,118.221176,588.9878,0.12458081,115.30327,2.733565
505856,1.4743173,[-0.069  0.345  0.155  0.08  -0.076 -0.042  0.922 -0.142  0.     0.  0.   ],40.51,9.359899,,375.14966,146164.7,167,67.828,375.1496738351405,0.059228703,1.0033174,9.359899,440.27814,0.00071752723,0.4189424,0.07175273,16700,0.011260645,,248.33984,-1.0,55.745346,173.95956,79.14709,2142.1478016376495,100,670.63367,195.99017,5.9228706,422.29382,0.0100331735,126.80984,1.1260645
509725,1.1046517,[-0.088  0.358  0.154  0.097 -0.075 -0.038  0.897 -0.131  0.     0.  0.   ],38.69,9.359786,,358.25366,76466.28,168,90.526276,358.25369569408025,0.023015203,0.3264953,9.359786,380.94327,0.0049586804,0.4189424,0.49586803,16800,0.010550317,,248.30318,-1.0,91.26015,190.69403,62.727737,2157.2499117851257,100,558.5322,204.83401,2.3015203,310.22906,0.003264953,109.95053,1.0550318
513695,1.1033306,[-0.092  0.359  0.152  0.087 -0.083 -0.044  0.891 -0.129  0.     0.  0.   ],39.7,9.359944,,367.67465,74524.57,169,90.63467,367.67468312746075,0.021152234,0.33001137,9.359944,393.2593,0.0042344853,0.4189424,0.42344853,16900,0.01075949,,238.663,-1.0,91.40141,133.90092,79.693375,2172.8910341262817,100,779.2459,147.70442,2.1152234,540.5829,0.0033001136,129.0117,1.0759491
517728,1.0313823,[-0.094  0.357  0.151  0.081 -0.088 -0.051  0.89  -0.138  0.     0.  0.   ],40.33,9.359919,,373.5451,76375.83,170,96.95725,373.5450863254522,0.015721135,0.14651683,9.359919,385.28522,0.006014218,0.4189424,0.60142183,17000,0.01031219,,248.251,-1.0,98.02124,119.32214,89.853355,2188.669893503189,100,847.4099,127.104004,1.5721135,599.15894,0.0014651683,125.29408,1.0312191
521693,1.0902467,[-0.1    0.36   0.148  0.081 -0.089 -0.058  0.886 -0.144  0.     0.  0.   ],39.65,9.359996,,367.483,83417.49,171,91.72236,367.4830047274381,0.02361055,0.34870073,9.359996,384.50937,0.0046393625,0.4189424,0.46393624,17100,0.010449384,,249.33882,-1.0,89.97995,152.70389,72.92921,2204.040257692337,100,715.9304,160.24802,2.3610551,466.5916,0.0034870077,118.14417,1.0449386
525565,1.8562976,[-0.106  0.369  0.149  0.081 -0.095 -0.051  0.88  -0.136  0.     0.  0.   ],38.72,9.359611,,358.65738,189306.92,172,53.87067,358.6573804048539,0.08548373,1.3521113,9.359611,474.9078,0.00069211994,0.4189424,0.069212,17200,0.012891289,,268.11734,-1.0,47.616776,163.5713,65.86527,2219.1966779232025,100,650.28687,209.11081,8.548373,382.16953,0.013521113,90.54004,1.289129
529465,1.0501626,[-0.115  0.366  0.151  0.078 -0.103 -0.084  0.902 -0.149  0.     0.  0.   ],39.0,9.359889,,361.00916,71758.29,173,95.22335,361.00919281309376,0.017759563,0.23688507,9.359889,371.36868,0.005427055,0.4189424,0.54270554,17300,0.010290764,,249.77048,-1.0,94.96781,169.15103,64.88256,2235.218465566635,100,639.52734,174.75731,1.7759564,389.75687,0.0023688506,111.23872,1.0290765
533472,1.1964366,[-0.121  0.375  0.149  0.077 -0.105 -0.08   0.898 -0.143  0.     0.  0.   ],40.07,9.359799,,370.91446,96189.85,174,83.58153,370.9144737744806,0.030650796,0.4810906,9.359799,414.75067,0.004945059,0.4189424,0.4945059,17400,0.010941159,,250.03311,-1.0,83.79825,180.96136,69.27886,2250.652758836746,100,633.1771,206.97664,3.0650797,383.144,0.0048109055,120.88137,1.0941159
537390,1.5186205,[-0.125  0.38   0.151  0.083 -0.1   -0.078  0.901 -0.13   0.     0.  0.   ],39.18,9.359937,,362.86856,117259.09,175,65.849236,362.8685663219395,0.061746947,1.0198877,9.359937,428.2163,0.0014453506,0.4189424,0.14453506,17500,0.011711971,,257.94437,-1.0,56.872913,195.6103,60.7905,2266.1558723449707,100,557.52765,222.10004,6.174695,299.58328,0.010198875,104.92421,1.1711972
541262,1.1222627,[-0.113  0.391  0.148  0.084 -0.091 -0.052  0.895 -0.111  0.     0.  0.   ],38.72,9.359856,,358.5593,75231.0,176,89.1057,358.5593024563503,0.022078976,0.4001442,9.359856,377.43933,0.0032103525,0.4189424,0.32103527,17600,0.010580909,,247.9428,-1.0,87.487785,200.10736,63.04748,2281.7232551574707,100,528.17316,209.58026,2.2078977,280.23035,0.004001442,110.616516,1.0580909
545097,1.0918136,[-0.104  0.387  0.146  0.089 -0.085 -0.069  0.9   -0.115  0.     0.  0.   ],38.35,9.359813,,355.03708,61196.086,177,91.59073,355.03705423805366,0.024064891,0.34031528,9.359813,373.16333,0.005084453,0.4189424,0.5084453,17700,0.010520805,,220.85909,-1.0,90.52788,165.67957,65.02855,2296.500716686249,100,631.19165,175.30391,2.4064891,410.33258,0.0034031528,134.17796,1.0520805
548966,1.1219314,[-0.096  0.383  0.148  0.085 -0.091 -0.078  0.912 -0.116  0.     0.  0.   ],38.69,9.35998,,358.04282,86665.8,178,89.132,358.04280159999735,0.03190783,0.3372306,9.35998,388.42416,0.003375128,0.4189424,0.3375128,17800,0.010798705,,258.75333,-1.0,91.11419,183.32104,65.10698,2311.2077221870422,100,582.4058,203.35667,3.190783,323.6525,0.003372306,99.289474,1.0798705
552894,1.0850526,[-0.095  0.395  0.152  0.087 -0.089 -0.059  0.932 -0.106  0.     0.  0.   ],39.28,9.359971,,363.65863,78574.51,179,92.16143,363.6586398926744,0.019789426,0.30340984,9.359971,381.16055,0.0031349587,0.4189424,0.31349587,17900,0.010447948,,257.47006,-1.0,92.222595,201.8997,57.77055,2326.6710114479065,100,539.1965,212.66298,1.9789426,281.7264,0.0030340985,106.188576,1.0447947
556806,1.0902562,[-0.092  0.409  0.152  0.086 -0.086 -0.048  0.948 -0.105  0.     0.  0.   ],39.12,9.359966,,362.1588,76499.13,180,91.72156,362.1588349593801,0.024438094,0.33186302,9.359966,380.43832,0.0028619457,0.4189424,0.28619456,18000,0.010566107,,249.19034,-1.0,91.02097,189.10588,64.90348,2342.085623025894,100,576.84326,199.74449,2.4438095,327.65292,0.0033186304,112.968506,1.0566106
560735,1.1878246,[-0.098  0.417  0.151  0.089 -0.092 -0.06   0.948 -0.104  0.     0.  0.   ],39.29,9.359702,,363.94907,88307.336,181,84.187515,363.94904467570865,0.03293776,0.48599336,9.359702,392.67764,0.0029125363,0.4189424,0.29125363,18100,0.010769062,,248.26062,-1.0,83.07995,185.7838,71.72738,2357.844265937805,100,593.88416,198.50005,3.2937763,345.62354,0.0048599327,115.68843,1.0769061
