MeanIW,StdIW,StdIWNorm,OptimizationReturnMin,MeanEntropy,InitialReturnMin,J_sample_variance,OptimizationReturnMean,OptimizationReturnMax,EpLenMean,MinIW,Weights,EmpiricalD2,TimestepsSoFar,ESSRenyi,InitialReturnMax,ReturnMeanIW,MaxIWNorm,VarianceInit,ReturnStepMax,MaxIW,Iteration,ESSClassic,ReturnStepMaxmin,InitialReturnStd,MinIWNorm,InitialReturnMean,EpThisIter,InitialBound,LearnableVariance,EpRewMean,MeanIWNorm,Bound,TimeElapsed,EpisodesSoFar
1.024177,0.35277048,0.003527705,,0.4189424,109.12273,20007.07,94.84868,234.03484,22.17,0.28243455,[-0.007  0.014  0.02  -0.009 -0.016 -0.074  0.061  0.01   0.     0.  0.   ],1.1083046,22123,90.2279,343.15756,214.49664,0.022771206,-1.0,9.359974,2.2771206,11,89.39417,9.359974,56.090458,0.0028243454,203.9714,100,101.024155,,203.9714084965781,0.010241769,106.11783,15.22933292388916,1100
1.0531596,0.42098936,0.0042098933,,0.4189424,109.17406,17238.94,86.51579,205.61037,21.3,0.53552747,[-0.004  0.014  0.019 -0.014 -0.03  -0.075  0.056  0.     0.     0.  0.   ],1.1122398,24253,89.90867,314.78442,206.1797,0.03002587,-1.0,9.359939,3.002587,12,86.22239,9.359939,48.12154,0.005355275,195.68985,100,101.25453,,195.6898469840726,0.010531595,106.58558,16.607698678970337,1200
1.0533323,0.28844264,0.0028844262,,0.4189424,99.765785,18353.578,103.5537,281.07208,22.1,0.5126423,[-0.001  0.019  0.022  0.003 -0.019 -0.07   0.053  0.     0.     0.  0.   ],1.073387,26463,93.16304,380.83786,220.82243,0.021129658,-1.0,9.3597765,2.1129658,13,93.02434,9.3597765,57.96158,0.005126423,203.31952,100,89.06814,,203.31949999343277,0.010533324,102.453,17.86203932762146,1300
1.0072078,0.24133006,0.0024133006,,0.4189424,99.96383,18278.81,108.455086,307.3732,22.66,0.3580395,[-0.001  0.017  0.029  0.002 -0.017 -0.088  0.071  0.008  0.     0.  0.   ],1.0486444,28729,95.361206,407.33704,216.49138,0.021265252,-1.0,9.359943,2.1265252,14,94.57073,9.359943,63.236805,0.003580395,208.4189,100,86.21781,,208.41892988796,0.010072077,91.353355,19.662289142608643,1400
1.06872,0.22410768,0.002241077,,0.4189424,136.06956,24751.723,67.94828,225.61336,22.2,0.38490254,[ 0.001  0.021  0.038 -0.001 -0.022 -0.088  0.092  0.015  0.     0.  0.   ],1.0757115,30949,92.96173,361.68292,219.41995,0.015982887,-1.0,9.359758,1.5982887,15,95.78792,9.359758,49.651875,0.0038490254,204.01784,100,95.51297,,204.01783987082084,0.010687201,106.88248,21.27639651298523,1500
1.0870587,0.50409305,0.00504093,,0.4189424,118.212296,27604.26,76.75629,308.9215,21.23,0.3898859,[-1.773e-05  2.310e-02  4.434e-02  4.936e-03 -1.644e-02 -1.047e-01  1.050e-01  2.426e-02  0.000e+00  0.000e+00  0.000e+00],1.1792765,33072,84.79776,427.13382,214.26772,0.03198396,-1.0,9.359562,3.1983962,16,82.30194,9.359562,57.54683,0.003898859,194.96857,100,66.828445,,194.96857954625386,0.010870587,75.11458,22.58757472038269,1600
1.0648376,0.2581736,0.002581736,,0.4189424,127.07886,23405.865,81.35973,318.35022,22.67,0.4191156,[ 0.005  0.025  0.045  0.024 -0.001 -0.099  0.108  0.024  0.     0.  0.   ],1.0787584,35339,92.699165,445.42908,224.89339,0.019562421,-1.0,9.359632,1.9562422,17,94.448006,9.359632,58.126873,0.004191156,208.4386,100,74.809875,,208.43859135839222,0.010648375,86.1022,24.204798936843872,1700
1.0066066,0.07891293,0.0007891293,,0.4189424,109.09213,14841.549,97.276405,223.91245,22.45,0.6959575,[ 0.002  0.027  0.048  0.03   0.006 -0.112  0.124  0.027  0.     0.  0.   ],1.0078894,37584,99.21724,333.00458,208.49081,0.011893571,-1.0,9.359902,1.1893572,18,99.389175,9.359902,48.86484,0.0069595748,206.36853,100,106.46718,,206.36854812311154,0.010066066,108.19614,26.060420513153076,1800
1.0451587,0.20689131,0.002068913,,0.4189424,127.12472,22591.73,84.44913,271.98755,23.0,0.44893736,[-0.006  0.032  0.046  0.027  0.005 -0.124  0.12   0.025  0.     0.  0.   ],1.0582798,39884,94.49297,399.11227,223.68515,0.017349856,-1.0,9.359516,1.7349857,19,96.22926,9.359516,55.628704,0.0044893734,211.57387,100,91.84018,,211.5738550814897,0.010451586,100.511856,27.583518028259277,1900
1.0757633,0.3486571,0.003486571,,0.4189424,100.08702,18917.855,118.952675,335.80853,23.8,0.25063118,[-0.009  0.031  0.046  0.035  0.015 -0.14   0.125  0.024  0.     0.  0.   ],1.1262585,42264,88.789566,435.89557,240.66187,0.020114306,-1.0,9.35985,2.0114307,20,90.494286,9.35985,53.86089,0.0025063118,219.0397,100,88.27101,,219.03968707256377,0.010757634,101.883194,29.27867603302002,2000
1.1495843,1.214387,0.012143871,,0.4189424,118.284035,77441.56,95.431366,262.0721,23.23,0.1706531,[-0.012  0.03   0.054  0.026  0.005 -0.169  0.128  0.026  0.     0.  0.   ],1.5396305,44587,64.950645,380.35614,261.3931,0.08779731,-1.0,9.359983,8.779731,21,47.26079,9.359983,50.849445,0.001706531,213.7154,100,99.60856,,213.7154011891887,0.011495844,119.80722,30.195905208587646,2100
1.0225092,0.16146457,0.0016146457,,0.4189424,118.198074,17685.94,99.29924,243.71867,23.65,0.5991982,[-0.006  0.027  0.055  0.007 -0.013 -0.163  0.121  0.012  0.     0.  0.   ],1.028303,46952,97.2476,361.91675,221.54538,0.015034651,-1.0,9.359972,1.5034652,22,97.56709,9.359972,52.044674,0.0059919823,217.4973,100,108.92231,,217.4973178427867,0.010225092,111.44458,31.79543685913086,2200
1.0736862,0.6917382,0.006917382,,0.4189424,117.88498,28690.244,105.31755,281.09494,24.25,0.44468576,[-0.007  0.03   0.057  0.005 -0.02  -0.168  0.121  0.016  0.     0.  0.   ],1.1410117,49377,87.64152,398.97992,240.28432,0.06750401,-1.0,9.359961,6.750401,23,70.66753,9.359961,49.2457,0.0044468576,223.20251,100,103.50856,,223.20252786612298,0.010736862,112.42943,33.56206440925598,2300
1.9448748,7.354552,0.073545516,,0.4189424,127.34727,573941.4,85.325836,223.00476,23.12,0.04821479,[-0.002  0.047  0.059 -0.007 -0.03  -0.146  0.128  0.023  0.     0.  0.   ],3.97334,51689,25.167744,350.35202,425.97214,0.65147895,-1.0,9.359915,65.147896,24,6.5360456,9.359915,47.44573,0.00048214788,212.67308,100,107.56748,,212.67309588326785,0.01944875,216.46263,34.740057945251465,2400
1.1408949,1.0559382,0.010559382,,0.4189424,136.40945,61979.72,81.84621,223.37589,23.72,0.19626121,[ 0.009  0.064  0.06   0.016 -0.008 -0.087  0.134  0.008  0.     0.  0.   ],1.4716204,54061,67.9523,359.78534,266.1666,0.06996394,-1.0,9.3598175,6.996394,25,53.861454,9.3598175,49.930836,0.0019626122,218.25568,100,110.32005,,218.2556575415532,0.01140895,135.22952,36.41465520858765,2500
1.0983185,0.4284472,0.004284472,,0.4189424,117.95949,23351.914,109.22813,328.23218,24.69,0.3624958,[ 0.016  0.074  0.062  0.025  0.008 -0.06   0.146  0.003  0.     0.  0.   ],1.1486015,56530,87.06239,446.19165,248.3546,0.035002545,-1.0,9.359815,3.5002544,26,86.7925,9.359815,59.778614,0.003624958,227.18762,100,93.33014,,227.18761526440127,0.010983185,104.89574,38.09738612174988,2600
1.0432663,0.31906036,0.0031906036,,0.4189424,155.40106,34091.41,85.252556,355.40213,26.12,0.4122731,[ 0.01   0.079  0.06   0.033  0.017 -0.052  0.146 -0.003  0.     0.  0.   ],1.0869701,59142,91.99885,510.8032,255.85648,0.02394697,-1.0,9.359956,2.3946972,27,91.446884,9.359956,66.296394,0.004122731,240.6536,100,87.41266,,240.65361293229572,0.010432663,96.090744,39.57416892051697,2700
1.0186383,0.10977587,0.0010977586,,0.4189424,136.0507,23532.078,99.46965,300.10797,25.58,0.7977236,[ 0.009  0.084  0.063  0.024  0.006 -0.054  0.156 -0.     0.     0.  0.   ],1.0160309,61700,98.4222,436.1587,240.41168,0.0130615495,-1.0,9.359975,1.306155,28,98.85197,9.359975,60.497833,0.007977236,235.52036,100,104.67276,,235.52035739088444,0.010186382,108.51944,41.069485902786255,2800
1.1012751,0.44870713,0.004487071,,0.4189424,154.42418,40872.074,89.88505,346.70355,26.52,0.17959015,[ 0.     0.087  0.057  0.022  0.009 -0.067  0.141 -0.008  0.     0.  0.   ],1.1895223,64352,84.06736,501.12772,275.91953,0.02465553,-1.0,9.3599205,2.465553,29,85.76256,9.3599205,60.79962,0.0017959015,244.30922,100,93.97093,,244.30923209823592,0.011012751,111.95271,42.623481035232544,2900
1.0149739,0.18694305,0.0018694303,,0.4189424,154.10541,28321.076,88.98025,300.9216,26.38,0.44660044,[-0.001  0.088  0.061  0.025  0.011 -0.091  0.165 -0.008  0.     0.  0.   ],1.0311561,66990,96.97853,455.027,248.1176,0.017813003,-1.0,9.359664,1.7813003,30,96.718895,9.359664,56.808826,0.004466004,243.08563,100,106.57756,,243.08564256631152,0.010149739,109.49928,43.88037037849426,3000
1.0145366,0.17377827,0.0017377826,,0.4189424,136.22324,25318.086,124.16039,356.68076,28.24,0.5959902,[-0.006  0.089  0.06   0.024  0.009 -0.104  0.17  -0.009  0.     0.  0.   ],1.0344346,69814,96.67117,492.904,267.70352,0.01382225,-1.0,9.359863,1.382225,31,97.14965,9.359863,66.20211,0.0059599015,260.38364,100,112.51245,,260.3836432105842,0.010145366,117.30792,45.46673560142517,3100
1.0139601,0.20014255,0.0020014255,,0.4189424,145.19717,26709.484,100.95289,345.858,26.73,0.4624389,[-0.006  0.105  0.067  0.026  0.008 -0.107  0.178 -0.01   0.     0.  0.   ],1.0430267,72487,95.874825,491.05518,254.53786,0.014253707,-1.0,9.359547,1.4253707,32,96.24995,9.359547,57.947826,0.004624389,246.15005,100,98.83351,,246.15005389239926,0.010139601,104.08542,47.040852308273315,3200
1.5801914,2.6934242,0.026934244,,0.4189424,154.88081,175480.33,90.65418,345.70483,26.64,0.1109527,[-0.009  0.108  0.069  0.021  0.007 -0.12   0.184 -0.013  0.     0.  0.   ],2.5128257,75151,39.795837,500.58563,410.72318,0.17459852,-1.0,9.359588,17.459852,33,25.606262,9.359588,54.09196,0.001109527,245.53497,100,95.3593,,245.5349905164009,0.015801912,172.66626,48.75196695327759,3300
1.0738193,0.36851558,0.0036851557,,0.4189424,135.82965,30998.541,122.49625,307.67374,28.02,0.24486554,[-0.005  0.101  0.059  0.027  0.006 -0.1    0.146 -0.042  0.     0.  0.   ],1.1489799,77953,87.03372,443.5034,283.64584,0.021781327,-1.0,9.359866,2.1781328,34,89.46351,9.359866,61.089794,0.0024486552,258.32587,100,125.27489,,258.32590317028234,0.010738193,141.02782,50.146584033966064,3400
1.1703411,0.5542764,0.005542764,,0.4189424,164.3483,46382.33,94.32101,309.73727,28.05,0.18684116,[-0.012  0.103  0.057  0.023 -0.    -0.111  0.145 -0.053  0.     0.  0.   ],1.2608402,80758,79.312195,474.08557,297.40695,0.03373519,-1.0,9.359826,3.3735192,35,81.67937,9.359826,61.36873,0.0018684115,258.6693,100,116.44362,,258.6693038258234,0.011703411,137.70583,51.822917461395264,3500
1.0222943,0.2930309,0.002930309,,0.4189424,145.36435,32078.752,117.60877,356.73248,28.5,0.2699892,[-0.013  0.107  0.057  0.036  0.013 -0.101  0.143 -0.061  0.     0.  0.   ],1.080222,83608,92.57356,502.09683,278.5602,0.021511378,-1.0,9.359903,2.1511378,36,92.40755,9.359903,64.51792,0.0026998918,262.97308,100,112.34407,,262.97311412929224,0.010222942,122.00583,53.55727529525757,3600
1.0159461,0.28985357,0.0028985355,,0.4189424,155.42842,33958.176,107.40336,403.27716,28.48,0.39381588,[-0.009  0.118  0.061  0.03   0.008 -0.096  0.159 -0.059  0.     0.  0.   ],1.0711266,86456,93.35965,558.70557,274.8884,0.023223544,-1.0,9.359967,2.3223543,37,92.47285,9.359967,68.15328,0.0039381585,262.8318,100,95.22012,,262.83178630469604,0.010159462,101.41829,55.12177538871765,3700
1.017784,0.29956725,0.0029956726,,0.4189424,173.37448,42541.562,94.98442,365.51297,29.09,0.27460894,[-0.01   0.118  0.063  0.027  0.013 -0.105  0.17  -0.065  0.     0.  0.   ],1.0749993,89365,93.023315,538.88745,279.39484,0.02442617,-1.0,9.359721,2.442617,38,92.02749,9.359721,63.769516,0.0027460894,268.35892,100,106.69266,,268.358904124961,0.01017784,111.77577,56.41206693649292,3800
1.1522504,0.71133524,0.007113352,,0.4189424,184.0472,73655.805,90.57531,336.71576,29.72,0.26120222,[-0.009  0.123  0.067  0.029  0.022 -0.107  0.182 -0.068  0.     0.  0.   ],1.3350089,92337,74.90587,520.76294,327.6373,0.052955408,-1.0,9.359969,5.295541,39,72.40532,9.359969,61.838654,0.0026120222,274.6225,100,118.39363,,274.6225069756378,0.011522505,147.12642,58.26974558830261,3900
1.0430272,0.27196604,0.0027196605,,0.4189424,154.6811,33489.504,121.100334,318.99615,29.89,0.3753151,[-0.007  0.12   0.076  0.046  0.035 -0.119  0.211 -0.074  0.     0.  0.   ],1.051784,95326,95.07655,473.67728,289.88156,0.022469966,-1.0,9.359848,2.2469966,40,93.63395,9.359848,64.45387,0.0037531508,275.78143,100,133.67828,,275.78143936538004,0.010430271,144.14548,60.49987173080444,4000
1.0762938,0.42817473,0.0042817476,,0.4189424,172.85616,49759.656,109.561584,383.8656,30.58,0.25991637,[-0.007  0.134  0.082  0.046  0.031 -0.101  0.231 -0.062  0.     0.  0.   ],1.178449,98384,84.8573,556.72174,315.66345,0.026235659,-1.0,9.359853,2.623566,41,86.33615,9.359853,75.115746,0.0025991637,282.41776,100,115.401215,,282.4177327494565,0.010762937,134.35634,61.78463101387024,4100
1.117167,0.72313726,0.0072313733,,0.4189424,173.48659,53960.625,101.89365,392.33337,29.82,0.38760254,[-0.008  0.136  0.082  0.041  0.028 -0.114  0.245 -0.069  0.     0.  0.   ],1.2740407,101366,78.490425,565.81995,316.40192,0.037950914,-1.0,9.359814,3.7950916,42,70.47259,9.359814,62.13462,0.0038760253,275.38022,100,105.63425,,275.3802254149391,0.011171669,124.80383,63.332409143447876,4200
1.0797693,0.32309213,0.0032309215,,0.4189424,201.7589,55268.17,82.86339,324.54846,30.81,0.49596748,[-0.004  0.136  0.083  0.02   0.013 -0.096  0.241 -0.064  0.     0.  0.   ],1.1401905,104447,87.70464,526.3074,315.16327,0.020012781,-1.0,9.359868,2.0012782,43,91.7823,9.359868,59.53005,0.0049596746,284.62228,100,126.73009,,284.6222854701258,0.010797692,146.56645,64.96102452278137,4300
1.0670334,0.36906675,0.0036906675,,0.4189424,192.96005,54134.04,102.59824,430.6216,32.0,0.38101512,[-0.005  0.139  0.082  0.018  0.008 -0.095  0.251 -0.072  0.     0.  0.   ],1.1130923,107647,89.839806,623.58167,321.55743,0.026486566,-1.0,9.359968,2.6486566,44,89.314926,9.359968,67.992355,0.0038101512,295.5583,100,108.483795,,295.55829574419164,0.010670334,124.18788,66.47719144821167,4400
1.1130214,0.8221646,0.008221645,,0.4189424,192.80713,53586.46,100.93614,300.84076,31.8,0.38536048,[-0.004  0.15   0.085  0.014 -0.002 -0.084  0.269 -0.069  0.     0.  0.   ],1.1706808,110827,85.42039,493.6479,318.5397,0.07954328,-1.0,9.359867,7.954328,45,64.69788,9.359867,64.80469,0.0038536047,293.7433,100,145.6489,,293.7432847290788,0.011130213,158.30457,68.2676453590393,4500
6.071232,50.88611,0.50886106,,0.4189424,191.64636,47952740.0,95.119896,511.92676,31.06,0.006927448,[ 0.001  0.165  0.087  0.024 -0.001 -0.067  0.275 -0.053  0.     0.  0.   ],38.036835,113933,2.6290305,703.5731,1948.0914,5.1200953,-1.0,9.359877,512.0095,46,1.4035137,9.359877,69.86312,6.927448e-05,286.76627,100,75.694305,,286.7662565866337,0.06071232,646.3262,70.1682915687561,4600
1.0388393,0.3888081,0.0038880808,,0.4189424,203.11368,55355.867,99.25144,355.22415,32.7,0.17176351,[ 0.009  0.14   0.074  0.001 -0.011 -0.05   0.209 -0.096  0.     0.  0.   ],1.1294202,117203,88.54101,558.3378,323.09958,0.025441784,-1.0,9.359821,2.5441785,47,87.7132,9.359821,70.75907,0.0017176351,302.36514,100,134.8638,,302.3651277999895,0.010388392,145.0889,72.75292301177979,4700
1.037848,0.29210532,0.0029210534,,0.4189424,202.14514,52303.332,105.91542,382.9754,33.32,0.4566828,[ 0.001  0.147  0.072  0.001 -0.011 -0.056  0.225 -0.105  0.     0.  0.   ],1.0796288,120535,92.62443,585.12054,322.67783,0.021506088,-1.0,9.359938,2.1506088,48,92.65989,9.359938,69.55644,0.004566828,308.06058,100,132.5244,,308.0605672805624,0.01037848,140.28664,74.70068049430847,4800
1.3483013,4.160338,0.04160338,,0.4189424,202.27321,1873223.0,101.94277,367.02698,32.92,0.12508309,[ 0.005  0.149  0.074 -0.008 -0.019 -0.055  0.227 -0.109  0.     0.  0.   ],2.626673,123827,38.070976,569.3002,494.988,0.41709778,-1.0,9.359886,41.709778,49,9.504785,9.359886,76.66638,0.0012508308,304.21597,100,133.42593,,304.2159804396236,0.013483012,218.18835,76.78659868240356,4900
1.1261208,0.52632934,0.005263293,,0.4189424,200.76718,62639.105,111.39587,338.8019,33.73,0.16465908,[ 0.014  0.152  0.067 -0.005 -0.012 -0.019  0.199 -0.1    0.     0.  0.   ],1.2693592,127200,78.77991,539.5691,358.1541,0.029832859,-1.0,9.359886,2.983286,50,82.0717,9.359886,67.1557,0.0016465908,312.16306,100,150.29234,,312.16304579183185,0.011261208,175.7811,79.07746767997742,5000
1.0305996,0.17182039,0.0017182038,,0.4189424,203.12509,49585.496,97.445114,383.7263,32.49,0.70370364,[ 0.009  0.165  0.066  0.008 -0.    -0.013  0.212 -0.105  0.     0.  0.   ],1.025084,130449,97.55298,586.8514,308.7429,0.016485352,-1.0,9.359871,1.6485353,51,97.29565,9.359871,69.49861,0.007037036,300.5702,100,124.51482,,300.5702130845259,0.010305995,130.49306,81.00670528411865,5100
1.3437375,1.7061943,0.017061941,,0.4189424,182.51688,132091.12,120.57416,460.39432,32.75,0.13865985,[ 0.006  0.177  0.065  0.01  -0.002 -0.001  0.22  -0.097  0.     0.  0.   ],1.6843467,133724,59.3702,642.9112,395.9466,0.11672086,-1.0,9.359949,11.672087,52,38.28141,9.359949,77.97066,0.0013865985,303.09103,100,110.21768,,303.0910360120983,0.0134373745,145.63097,82.09713578224182,5200
1.0737915,0.32776284,0.0032776284,,0.4189424,183.8851,47949.574,112.24394,355.4661,32.03,0.5316253,[ 0.031  0.168  0.076  0.034  0.016  0.014  0.236 -0.086  0.     0.  0.   ],1.0872439,136927,91.975685,539.3512,314.8965,0.024627944,-1.0,9.359829,2.4627945,53,91.47703,9.359829,76.59395,0.005316253,296.12903,100,134.32368,,296.1290424903884,0.010737913,146.18048,83.84329509735107,5300
1.021721,0.33126387,0.0033126383,,0.4189424,184.09076,58203.49,109.016266,410.16437,31.7,0.56916785,[ 0.035  0.175  0.079  0.036  0.017  0.027  0.248 -0.074  0.     0.  0.   ],1.063654,140097,94.01554,594.2551,307.05765,0.037871268,-1.0,9.359943,3.787127,54,90.48797,9.359943,72.807594,0.0056916783,293.10703,100,114.83046,,293.10702850162676,0.010217208,123.19464,85.70716762542725,5400
1.0533171,0.24927075,0.0024927072,,0.4189424,201.88535,54007.152,116.322395,473.3458,34.38,0.51952344,[ 0.05   0.178  0.083  0.029  0.01   0.039  0.267 -0.067  0.     0.  0.   ],1.0760088,143535,92.93604,675.23114,337.4408,0.01584726,-1.0,9.359673,1.5847261,55,94.696556,9.359673,82.13524,0.0051952344,318.20773,100,115.63837,,318.20774365189277,0.01053317,127.31392,87.33921313285828,5500
1.0304978,0.2441937,0.0024419369,,0.4189424,192.52008,53037.35,121.200935,523.38025,33.89,0.56083447,[ 0.043  0.182  0.081  0.022  0.002  0.036  0.272 -0.068  0.     0.  0.   ],1.0535694,146924,94.915436,715.9003,327.9848,0.017214946,-1.0,9.359947,1.7214947,56,94.68323,9.359947,90.886024,0.0056083445,313.721,100,98.95093,,313.721014069352,0.010304979,107.537186,89.21929025650024,5600
1.0087978,0.13985847,0.0013985848,,0.4189424,193.80222,45151.78,103.5535,383.40384,32.13,0.640092,[ 0.03   0.193  0.078  0.023 -0.005  0.045  0.267 -0.069  0.     0.  0.   ],1.0223207,150137,97.81666,577.20605,302.6176,0.014943432,-1.0,9.359911,1.4943433,57,98.11415,9.359911,66.91038,0.00640092,297.3557,100,124.19391,,297.3557173651025,0.010087978,127.533905,90.95878458023071,5700
1.0519896,0.26709056,0.0026709056,,0.4189424,193.1532,53494.62,112.19436,503.44983,33.02,0.1292038,[ 0.033  0.198  0.076  0.024 -0.     0.047  0.278 -0.07   0.     0.  0.   ],1.0811722,153439,92.4922,696.603,328.34485,0.017132176,-1.0,9.359647,1.7132177,58,93.9443,9.359647,77.24552,0.0012920379,305.34753,100,96.36664,,305.3475465775914,0.010519895,111.0477,92.6131854057312,5800
1.023892,0.24631444,0.0024631443,,0.4189424,193.64536,54032.418,114.132744,437.07626,33.26,0.43945244,[ 0.019  0.196  0.071  0.018  0.001  0.037  0.267 -0.081  0.     0.  0.   ],1.0536785,156765,94.90561,630.7216,322.39737,0.023069719,-1.0,9.359781,2.306972,59,94.52937,9.359781,76.24644,0.0043945243,307.77814,100,118.56163,,307.77810416344255,0.01023892,128.16885,94.72137022018433,5900
1.0969167,0.5765882,0.005765882,,0.4189424,201.98059,57232.03,97.588905,319.404,32.37,0.41591817,[ 0.037  0.191  0.074  0.02   0.002  0.046  0.282 -0.081  0.     0.  0.   ],1.1877426,160002,84.19333,521.3846,328.19302,0.041475993,-1.0,9.359976,4.147599,60,78.35137,9.359976,63.20044,0.004159182,299.5695,100,143.15413,,299.5694870142661,0.010969167,157.72592,96.52920413017273,6000
1.0472275,0.259745,0.00259745,,0.4189424,193.26395,53193.367,142.53114,444.93527,36.24,0.5362264,[ 0.043  0.18   0.067  0.015  0.012  0.037  0.247 -0.091  0.     0.  0.   ],1.0812262,163626,92.48758,638.1992,356.6876,0.018007888,-1.0,9.359849,1.8007888,61,94.2046,9.359849,84.27635,0.005362264,335.79507,100,144.33536,,335.7950986935712,0.010472275,157.60384,98.48178720474243,6100
1.0640951,0.36070287,0.0036070284,,0.4189424,201.85457,69674.0,121.39135,504.42963,34.91,0.19774978,[ 0.038  0.187  0.066  0.015  0.015  0.037  0.262 -0.098  0.     0.  0.   ],1.1187474,167117,89.38569,706.2842,352.2264,0.021634907,-1.0,9.359957,2.1634908,62,89.69376,9.359957,94.788895,0.0019774977,323.24594,100,111.36067,,323.24591107147387,0.010640952,128.11359,100.58173370361328,6200
