LearnableVariance,StdIW,MinIW,OptimizationReturnMean,ESSRenyi,MeanEntropy,OptimizationReturnMax,OptimizationReturnMin,StdIWNorm,ESSClassic,EpLenMean,MinIWNorm,J_sample_variance,MaxIW,TimestepsSoFar,EpRewMean,ReturnStepMaxmin,InitialReturnMean,MeanIWNorm,Iteration,EpisodesSoFar,MeanIW,InitialBound,InitialReturnStd,Bound,EpThisIter,TimeElapsed,InitialReturnMin,MaxIWNorm,ReturnStepMax,Weights,EmpiricalD2,InitialReturnMax,VarianceInit,ReturnMeanIW
,0.535115,0.07914396,108.20459,78.947296,0.4189424,335.1403,,0.00535115,80.48276,22.62,0.00079143955,33148.348,3.2226934,38235,208.09053464191,9.359655,208.09053,0.010866489,19,1900,1.086649,77.58266,64.1008,98.42084,100,25.359371662139893,99.88595,0.032226935,9.359655,[ 0.024  0.082  0.045  0.026  0.005  0.081  0.019 -0.056  0.     0.  0.   ],1.2666678,435.02625,-1.0,245.30266
,0.35971537,0.36498716,120.49587,86.3996,0.4189424,318.30188,,0.0035971534,89.799324,24.92,0.0036498716,26330.395,2.0453448,40727,229.63940266372228,9.359883,229.63942,0.010672853,20,2000,1.0672854,101.40578,62.263176,120.4097,100,26.578945875167847,109.14354,0.020453447,9.359883,[ 0.027  0.089  0.052  0.026  0.005  0.08   0.045 -0.052  0.     0.  0.   ],1.1574128,427.44543,-1.0,258.36743
,0.19996038,0.6554488,117.48567,96.24462,0.4189424,412.51993,,0.0019996036,96.35204,25.54,0.0065544876,21704.732,1.7081996,43281,235.34245512693062,9.359999,235.34247,0.010276583,21,2100,1.0276583,76.22945,63.68994,82.69917,100,27.76937246322632,117.85678,0.017081996,9.359999,[ 0.037  0.091  0.056  0.028  0.008  0.093  0.063 -0.055  0.     0.  0.   ],1.0390191,530.3767,-1.0,244.8867
,0.13654055,0.6545519,100.04969,98.08745,0.4189424,299.82208,,0.0013654054,98.23446,24.68,0.006545519,21388.787,1.4421808,45749,227.44738394524992,9.35986,227.44736,0.010184834,22,2200,1.0184834,99.28145,59.995926,103.52487,100,28.80101704597473,127.3977,0.014421808,9.35986,[ 0.045  0.085  0.061  0.028  0.006  0.091  0.056 -0.064  0.     0.  0.   ],1.0194985,427.2198,-1.0,232.93428
,1.2140565,0.061938263,140.78067,51.141674,0.4189424,420.53973,,0.012140566,53.217083,26.07,0.0006193826,125786.9,6.499144,48356,240.4805206842956,9.359907,240.48051,0.012948539,23,2300,1.2948538,84.408676,72.54353,131.49132,100,29.83308482170105,99.699844,0.06499144,9.359907,[ 0.037  0.086  0.055  0.024  0.002  0.081  0.047 -0.067  0.     0.  0.   ],1.9553524,520.23956,-1.0,349.73273
,0.60614073,0.08097109,132.95149,71.94333,0.4189424,392.78088,,0.006061407,78.34251,28.15,0.0008097109,52040.316,3.6007237,51171,260.0088736748304,9.359836,260.00888,0.011528376,24,2400,1.1528375,104.05742,70.90773,135.96262,100,31.105344533920288,127.05737,0.036007237,9.359836,[ 0.034  0.086  0.05   0.017 -0.009  0.087  0.04  -0.09   0.     0.  0.   ],1.3899829,519.83826,-1.0,319.82556
,0.4819092,0.39566186,112.797424,88.730255,0.4189424,317.83655,,0.0048190923,83.661995,27.91,0.0039566187,34276.51,2.8488913,53962,257.5925869608777,9.359931,257.5926,0.010905105,25,2500,1.0905106,118.803085,63.01721,136.658,100,32.03723382949829,144.79517,0.028488912,9.359931,[ 0.036  0.09   0.051  0.009 -0.017  0.089  0.06  -0.095  0.     0.  0.   ],1.1270113,462.6317,-1.0,283.99805
,0.29331076,0.38594037,117.55966,93.36008,0.4189424,412.93298,,0.0029331075,92.8194,28.47,0.0038594035,35458.883,2.4628596,56809,263.0052182174979,9.359851,263.00522,0.010545489,26,2600,1.054549,95.49164,85.54728,106.880615,100,33.1846125125885,145.44557,0.024628596,9.359851,[ 0.037  0.111  0.052  0.02  -0.012  0.106  0.086 -0.082  0.     0.  0.   ],1.0711217,558.37854,-1.0,280.24878
,1.194005,0.19066498,139.22478,68.49191,0.4189424,346.45905,,0.011940051,48.22293,28.83,0.0019066497,117477.195,10.765315,59692,266.49339050926983,9.3598795,266.49338,0.011522965,27,2700,1.1522964,124.37509,68.972885,149.86272,100,34.55791211128235,127.268616,0.10765315,9.3598795,[ 0.036  0.117  0.055  0.03  -0.008  0.122  0.102 -0.081  0.     0.  0.   ],1.4600264,473.72766,-1.0,321.58646
,0.38854462,0.21842752,112.24648,85.821266,0.4189424,420.03467,,0.0038854459,88.20143,29.88,0.0021842753,44108.312,2.2892218,62680,276.1261380587728,9.3599,276.12613,0.010623411,28,2800,1.0623411,100.95184,75.53863,116.5457,100,35.96855545043945,163.87965,0.022892216,9.3599,[ 0.068  0.1    0.066  0.029 -0.008  0.145  0.103 -0.087  0.     0.  0.   ],1.1652124,583.9143,-1.0,305.6376
,0.33595264,0.24761906,84.87825,91.02712,0.4189424,279.76352,,0.0033595262,90.47427,29.14,0.0024761907,41715.24,2.405381,65594,269.29280841402544,9.359951,269.2928,0.010353609,29,2900,1.0353608,130.03934,53.888073,135.31206,100,37.21856927871704,184.41455,0.024053808,9.359951,[ 0.075  0.099  0.068  0.031 -0.004  0.155  0.111 -0.097  0.     0.  0.   ],1.0985737,464.17807,-1.0,281.26755
,0.2638355,0.44933292,122.59588,94.256874,0.4189424,449.70886,,0.0026383551,93.76673,30.11,0.004493329,37941.836,2.2327173,68605,278.2565876886789,9.35965,278.2566,0.010232905,30,3000,1.0232906,96.64574,80.22307,104.96275,100,38.37518072128296,155.6607,0.022327172,9.35965,[ 0.079  0.1    0.066  0.028 -0.015  0.163  0.111 -0.101  0.     0.  0.   ],1.0609306,605.36957,-1.0,292.02463
,54.877506,0.001381744,120.26949,3.119327,0.4189424,442.07922,,0.548775,1.3801429,29.69,1.381744e-05,34140450.0,552.3657,71574,274.3779722932363,9.359924,274.37796,0.06491936,31,3100,6.491936,95.52164,72.11708,648.7754,100,39.748682498931885,154.10847,5.5236573,9.359924,[ 0.08   0.107  0.068  0.029 -0.016  0.172  0.125 -0.103  0.     0.  0.   ],32.058197,596.1877,-1.0,1661.459
,2.0852666,0.2655193,111.471985,57.832977,0.4189424,273.45605,,0.020852666,30.22817,25.83,0.0026551927,47673.35,13.174364,74157,238.1895613363415,9.359859,238.18954,0.013725475,32,3200,1.3725476,118.13749,57.169518,137.90921,100,41.33809185028076,126.717575,0.13174364,9.359859,[ 0.072  0.114  0.076  0.053  0.004  0.199  0.119 -0.075  0.     0.  0.   ],1.7291173,400.17365,-1.0,295.7728
,0.32635373,0.26128343,128.25354,90.91859,0.4189424,422.08817,,0.0032635373,90.831825,26.7,0.0026128343,26149.482,2.221018,76827,246.3748973985832,9.359874,246.37491,0.010272256,33,3300,1.0272257,84.31206,71.6854,92.88919,100,42.340232372283936,118.12137,0.02221018,9.359874,[ 0.065  0.117  0.076  0.028 -0.019  0.198  0.123 -0.059  0.     0.  0.   ],1.0998851,540.20953,-1.0,262.85327
,0.17314008,0.5826786,138.0283,97.58288,0.4189424,325.27277,,0.0017314007,97.17091,25.75,0.005826786,14793.927,1.4846878,79402,237.4590425066281,9.359863,237.45903,0.010147149,34,3400,1.0147147,110.04799,59.56169,112.81213,100,43.62679386138916,99.430725,0.014846878,9.359863,[ 0.065  0.117  0.074  0.026 -0.021  0.195  0.13  -0.062  0.     0.  0.   ],1.0247699,424.7035,-1.0,241.7915
,0.18972111,0.5149801,123.93524,96.61927,0.4189424,393.7796,,0.0018972112,96.62171,27.2,0.005149801,23141.303,1.7545625,82122,250.99760089912758,9.35983,250.9976,0.010146225,35,3500,1.0146224,94.74501,65.54112,97.9984,100,44.91776728630066,127.06236,0.017545624,9.35983,[ 0.071  0.11   0.077  0.025 -0.017  0.196  0.124 -0.068  0.     0.  0.   ],1.0349902,520.842,-1.0,256.96115
,0.22872475,0.60489035,86.562645,96.47295,0.4189424,422.50946,,0.0022872475,95.45,27.14,0.0060489033,34339.684,2.1963744,84836,250.42816580393503,9.35996,250.42816,0.010475986,36,3600,1.0475986,74.51567,62.565495,83.08844,100,46.27021908760071,163.86552,0.021963743,9.35996,[ 0.069  0.107  0.076  0.029 -0.012  0.193  0.12  -0.074  0.     0.  0.   ],1.0365599,586.375,-1.0,262.18774
,0.2587771,0.33331195,82.29133,93.37848,0.4189424,326.40466,,0.002587771,94.34255,26.65,0.0033331194,34267.227,1.7878919,87501,245.69472279749417,9.359962,245.69473,0.010567409,37,3700,1.056741,98.75232,61.12741,105.982605,100,47.888137102127075,163.4034,0.017878918,9.359962,[ 0.075  0.113  0.08   0.026 -0.014  0.204  0.136 -0.066  0.     0.  0.   ],1.0709106,489.80807,-1.0,258.0457
,0.47209257,0.35237783,144.28732,86.88252,0.4189424,288.9576,,0.004720926,83.843445,27.41,0.0035237782,23127.053,3.477553,90242,253.09690621793433,9.3598385,253.09691,0.010754427,38,3800,1.0754428,133.76675,54.908875,143.88205,100,49.10743284225464,108.80957,0.03477553,9.3598385,[ 0.077  0.106  0.077  0.016 -0.017  0.208  0.132 -0.07   0.     0.  0.   ],1.1509795,397.76718,-1.0,271.90387
,0.462934,0.1565612,104.92759,81.708374,0.4189424,316.9862,,0.00462934,84.553894,27.26,0.0015656119,36518.082,2.5631714,92968,251.73135653506364,9.359563,251.73137,0.010831202,39,3900,1.0831202,112.594376,58.230663,132.08154,100,50.25543665885925,146.80377,0.025631713,9.359563,[ 0.077  0.104  0.077  0.009 -0.023  0.195  0.134 -0.065  0.     0.  0.   ],1.2238648,463.78998,-1.0,286.0066
,0.11226726,0.67071104,113.4252,98.43794,0.4189424,521.9554,,0.0011226727,98.786316,28.08,0.0067071104,27507.77,1.4117157,95776,259.2487752612991,9.359909,259.24878,0.010128684,40,4000,1.0128683,58.915115,68.52101,62.260742,100,51.56326770782471,145.82356,0.014117157,9.359909,[ 0.079  0.106  0.078  0.004 -0.028  0.198  0.147 -0.073  0.     0.  0.   ],1.0158684,667.77893,-1.0,264.17764
,0.15841325,0.6474006,96.52419,97.84484,0.4189424,271.43506,,0.0015841324,97.58482,28.21,0.006474006,33210.445,1.6363865,98597,260.6358178268344,9.359731,260.63583,0.010069484,41,4100,1.0069484,129.9718,62.731457,133.69453,100,52.77991724014282,164.11163,0.016363865,9.359731,[ 0.075  0.11   0.079 -0.001 -0.029  0.2    0.151 -0.074  0.     0.  0.   ],1.0220263,435.5467,-1.0,265.78973
,0.14029403,0.65737617,103.08789,97.44272,0.4189424,466.57666,,0.0014029403,98.092186,28.85,0.0065737613,36093.383,1.4332159,101482,266.56561841014695,9.359723,266.5656,0.01005974,42,4200,1.0059742,77.54932,70.82096,81.92717,100,54.20667815208435,163.47772,0.0143321585,9.359723,[ 0.087  0.103  0.083  0.002 -0.029  0.199  0.156 -0.075  0.     0.  0.   ],1.0262439,630.0544,-1.0,273.40768
,0.51940817,0.6017353,116.72048,87.78711,0.4189424,365.47272,,0.005194081,81.56567,29.34,0.006017353,35924.426,3.6515439,104416,271.3198291340625,9.359912,271.31985,0.010925689,43,4300,1.0925689,115.2982,72.19328,125.02742,100,55.65603303909302,154.59935,0.036515437,9.359912,[ 0.09   0.101  0.083  0.004 -0.025  0.204  0.161 -0.077  0.     0.  0.   ],1.1391194,520.0721,-1.0,291.54858
,0.54441726,0.24049486,138.20634,81.47669,0.4189424,375.37952,,0.0054441723,81.257706,28.66,0.0024049485,32366.316,3.701691,107282,264.9616861670638,9.359898,264.96167,0.011335816,44,4400,1.1335816,114.32121,66.234924,135.17749,100,56.63805150985718,126.755356,0.03701691,9.359898,[ 0.089  0.104  0.083  0.015 -0.015  0.203  0.163 -0.07   0.     0.  0.   ],1.2273449,502.1349,-1.0,302.06543
,0.3563356,0.28006583,117.2585,89.48555,0.4189424,403.22168,,0.0035633561,89.71402,28.39,0.0028006583,33377.938,2.1221483,110121,262.1611467982708,9.359884,262.16113,0.010523643,45,4500,1.0523645,97.72385,62.69581,109.13968,100,58.24861979484558,144.90265,0.021221483,9.359884,[ 0.092  0.1    0.086  0.01  -0.022  0.194  0.173 -0.067  0.     0.  0.   ],1.1174989,548.1243,-1.0,282.96933
,0.45211992,0.29741433,98.41211,83.594635,0.4189424,318.19177,,0.004521199,85.12118,29.56,0.0029741433,46871.195,3.2420597,113077,273.25653006484004,9.35998,273.25653,0.010814045,46,4600,1.0814046,125.34566,60.376774,142.59111,100,59.54352283477783,174.84442,0.032420598,9.35998,[ 0.091  0.095  0.089  0.01  -0.022  0.184  0.175 -0.072  0.     0.  0.   ],1.196249,493.0362,-1.0,304.3659
,0.13863969,0.64712024,151.7087,98.29164,0.4189424,290.6641,,0.0013863969,98.15541,29.11,0.0064712022,18146.275,1.388751,115988,269.1327230089852,9.359925,269.1327,0.010113384,47,4700,1.0113385,146.7063,51.627876,151.62523,100,61.00202298164368,117.42404,0.01388751,9.359925,[ 0.086  0.102  0.085  0.018 -0.012  0.183  0.181 -0.079  0.     0.  0.   ],1.0173805,408.08813,-1.0,275.111
,0.16395193,0.79645586,116.716995,97.542305,0.4189424,391.7134,,0.0016395194,97.53104,30.52,0.007964558,35683.348,1.714185,119040,282.21110172650555,9.359785,282.21112,0.010304597,48,4800,1.0304598,115.04881,75.42332,120.24672,100,62.53902339935303,165.49411,0.017141849,9.359785,[ 0.095  0.099  0.09   0.022 -0.015  0.197  0.195 -0.077  0.     0.  0.   ],1.0251962,557.2075,-1.0,289.5018
,10.40596,0.0066842623,114.29345,13.027775,0.4189424,421.2943,,0.1040596,3.4965386,31.16,6.684262e-05,3966330.8,105.04796,122156,288.0757439651143,9.359858,288.07574,0.019807508,49,4900,1.980751,109.55278,71.841965,173.71423,100,64.07759523391724,173.7823,1.0504795,9.359858,[ 0.101  0.091  0.089  0.018 -0.016  0.191  0.194 -0.075  0.     0.  0.   ],7.675908,595.0766,-1.0,668.31976
,0.77545875,0.4107081,117.310165,78.18525,0.4189424,429.81802,,0.0077545876,69.124504,33.55,0.004107081,74701.445,5.309103,125511,310.7069891209201,9.359796,310.707,0.01160293,50,5000,1.160293,123.74255,81.87772,146.97415,100,65.91672468185425,193.39682,0.05309103,9.359796,[ 0.096  0.088  0.095  0.012 -0.007  0.208  0.197 -0.119  0.     0.  0.   ],1.2790136,623.21484,-1.0,358.41876
,0.6512178,0.22508429,125.32914,80.5253,0.4189424,458.43668,,0.0065121786,76.0387,34.44,0.0022508428,74554.09,5.1485386,128955,318.85047539926705,9.359952,318.8505,0.011600809,51,5100,1.160081,123.26308,86.688034,156.84047,100,67.34818291664124,193.52133,0.051485386,9.359952,[ 0.102  0.089  0.097  0.004 -0.015  0.198  0.204 -0.105  0.     0.  0.   ],1.2418457,651.958,-1.0,374.7994
,0.29595333,0.3007425,124.56329,93.355286,0.4189424,467.3912,,0.0029595331,92.767365,32.16,0.003007425,40254.977,1.9008257,132171,297.610266571007,9.359927,297.61026,0.010599196,52,5200,1.0599197,105.47882,76.28696,112.38144,100,68.94418597221375,173.04697,0.019008256,9.359927,[ 0.101  0.076  0.092  0.006 -0.018  0.176  0.175 -0.124  0.     0.  0.   ],1.0711766,640.4382,-1.0,311.233
,0.22743659,0.47826824,134.61888,94.51408,0.4189424,460.3229,,0.002274366,95.47889,32.24,0.0047826823,39351.77,1.805871,135395,298.3098900142234,9.359916,298.3099,0.01045181,53,5300,1.045181,111.10571,80.53024,121.74867,100,70.54527616500854,163.69101,0.01805871,9.359916,[ 0.098  0.072  0.091  0.003 -0.027  0.18   0.17  -0.127  0.     0.  0.   ],1.0580435,624.0139,-1.0,314.3092
,0.18538056,0.66824096,132.05106,97.05836,0.4189424,467.32666,,0.0018538056,96.91234,31.93,0.0066824094,34115.27,1.6568434,138588,295.5267090338694,9.35993,295.5267,0.010385765,54,5400,1.0385765,106.286026,67.68507,113.56665,100,72.03931975364685,163.47565,0.016568433,9.35993,[ 0.091  0.059  0.089  0.004 -0.025  0.164  0.154 -0.135  0.     0.  0.   ],1.030308,630.8023,-1.0,305.6537
,0.40428576,0.33245084,122.20002,88.127686,0.4189424,373.0499,,0.0040428573,87.571266,33.17,0.0033245082,53455.59,3.2037053,141905,307.15609540196255,9.35986,307.1561,0.010731382,55,5500,1.0731382,139.75432,77.32023,156.80023,100,73.17667484283447,184.95609,0.032037053,9.35986,[ 0.102  0.045  0.094  0.003 -0.026  0.159  0.155 -0.133  0.     0.  0.   ],1.1347172,558.006,-1.0,335.12183
,0.48559493,0.42925614,112.0355,89.28994,0.4189424,341.49823,,0.004855949,82.930855,33.06,0.004292561,54976.5,4.3647494,145211,306.08168872010754,9.35989,306.08167,0.01070351,56,5600,1.070351,145.41838,75.398346,156.85913,100,74.55015349388123,194.04619,0.043647494,9.35989,[ 0.087  0.058  0.079  0.003 -0.029  0.158  0.144 -0.145  0.     0.  0.   ],1.119947,535.54443,-1.0,326.8852
,0.25221458,0.5115689,127.27081,95.27662,0.4189424,339.076,,0.0025221456,94.45992,32.46,0.005115689,40579.14,1.7782943,148457,300.5521220975254,9.359954,300.55212,0.010414446,57,5700,1.0414445,146.84494,82.043816,152.25056,100,76.31930208206177,173.28131,0.017782943,9.359954,[ 7.747e-02  5.657e-02  7.923e-02 -9.225e-05 -3.301e-02  1.448e-01  1.390e-01 -1.394e-01  0.000e+00  0.000e+00  0.000e+00],1.0495754,512.3573,-1.0,309.7217
,0.3002764,0.4857695,108.13449,89.28013,0.4189424,532.9866,,0.0030027642,92.528725,33.38,0.004857695,62583.914,1.7905192,151795,309.04835661746006,9.359958,309.04837,0.010567234,58,5800,1.0567236,88.87822,87.548355,108.315735,100,77.72069358825684,200.91386,0.017905192,9.359958,[ 0.086  0.055  0.085 -0.004 -0.033  0.147  0.149 -0.134  0.     0.  0.   ],1.1200701,733.90045,-1.0,341.3292
,0.36224213,0.3692049,140.16667,88.54858,0.4189424,430.82748,,0.0036224213,90.0297,34.08,0.003692049,47603.348,2.3019304,155203,315.5164343565102,9.359872,315.51642,0.010885231,59,5900,1.0885231,133.66325,84.22117,149.48466,100,79.23265624046326,175.34976,0.023019304,9.359872,[ 0.092  0.057  0.082 -0.001 -0.03   0.154  0.16  -0.143  0.     0.  0.   ],1.1293236,606.17725,-1.0,342.73938
,0.20320828,0.5522363,126.919846,96.21934,0.4189424,354.19843,,0.002032083,96.23315,34.55,0.005522363,48872.16,1.6037873,158658,319.8197449912593,9.359975,319.81973,0.010271031,60,6000,1.0271032,155.69025,87.60263,161.66782,100,80.88079857826233,192.8999,0.016037872,9.359975,[ 0.091  0.057  0.079  0.008 -0.021  0.151  0.149 -0.148  0.     0.  0.   ],1.0392921,547.0983,-1.0,328.99075
,4.1804466,0.007478776,122.14539,37.645847,0.4189424,475.94592,,0.041804466,12.666087,33.06,7.478776e-05,1036399.75,40.39717,161964,306.10973629163925,9.359985,306.10974,0.015920343,61,6100,1.5920343,108.13664,81.68339,180.45135,100,82.45971298217773,183.96436,0.4039717,9.359985,[ 0.092  0.071  0.079  0.011 -0.016  0.158  0.158 -0.146  0.     0.  0.   ],2.6563354,659.9103,-1.0,503.1132
,0.39051902,0.38566017,116.85328,85.23152,0.4189424,382.82965,,0.0039051904,88.68709,31.42,0.0038566017,48476.277,2.5489006,165106,290.73431004008677,9.359638,290.7343,0.01093415,62,6200,1.093415,123.721115,70.73416,145.01257,100,83.8376772403717,173.88104,0.025489006,9.359638,[ 0.11   0.062  0.088 -0.004 -0.024  0.154  0.156 -0.115  0.     0.  0.   ],1.1732749,556.7107,-1.0,325.91763
