ReturnStepMaxmin,OptimizationReturnMean,Iteration,Bound,Weights,MinIW,StdIWNorm,ReturnMeanIW,TimeElapsed,ESSRenyi,MaxIW,OptimizationReturnMin,InitialReturnMax,VarianceInit,InitialReturnMean,MeanIW,MeanEntropy,ESSClassic,InitialBound,MaxIWNorm,StdIW,LearnableVariance,EpisodesSoFar,OptimizationReturnMax,TimestepsSoFar,EpLenMean,EpRewMean,ReturnStepMax,J_sample_variance,InitialReturnMin,EpThisIter,EmpiricalD2,InitialReturnStd,MinIWNorm,MeanIWNorm
9.359774,91.28219,11,93.97583,[ 0.009  0.046  0.051  0.018  0.02  -0.031  0.051 -0.008  0.     0.  0.   ],0.28139162,0.0033388848,226.32455,110.68920159339905,85.439644,1.8750553,,407.78214,-1.0,199.92827,1.0965624,0.4189424,91.51541,77.59365,0.018750552,0.3338885,,1100,299.13605,21919,21.76,199.92827777731614,9.359774,22562.5,108.646095,100,1.1704168,56.42051,0.0028139162,0.010965625
9.359838,82.87422,12,85.71173,[ 0.008  0.046  0.052  0.014  0.016 -0.04   0.061 -0.012  0.     0.  0.   ],0.3319953,0.0035302388,219.56084,121.03495693206787,87.939896,2.078671,,418.39572,-1.0,201.00531,1.065203,0.4189424,90.10344,75.48662,0.02078671,0.3530239,,1200,300.26462,24107,21.88,201.00531765654378,9.359838,23857.914,118.131096,100,1.1371403,54.94455,0.003319953,0.01065203
9.359789,143.81873,13,89.54518,[ 0.008  0.04   0.059  0.023  0.027 -0.066  0.075 -0.009  0.     0.  0.   ],0.8175569,0.00064406655,218.14143,132.50884819030762,99.46314,1.1458292,,427.50204,-1.0,216.12213,1.0119848,0.4189424,99.59656,87.871506,0.011458292,0.06440665,,1300,355.19864,26455,23.48,216.12212496394898,9.359789,8838.389,72.3034,100,1.0053976,58.553196,0.008175569,0.010119848
9.359974,88.836426,14,99.05367,[ 0.003  0.048  0.057  0.028  0.028 -0.07   0.07  -0.011  0.     0.  0.   ],0.6473364,0.0017256975,211.93913,142.6095416545868,96.85361,1.4322379,,370.31787,-1.0,207.11826,1.0107503,0.4189424,97.167534,96.022934,0.014322379,0.17256978,,1400,252.03603,28708,22.53,207.11827264373304,9.359974,18670.637,118.281845,100,1.0324861,55.234016,0.0064733643,0.010107504
9.359974,86.42766,15,111.946335,[-0.001  0.051  0.057  0.03   0.033 -0.083  0.077 -0.01   0.     0.  0.   ],0.33010674,0.0052677817,238.2343,152.8715877532959,81.69483,3.3215897,,380.48538,-1.0,213.35304,1.078344,0.4189424,80.73377,99.207436,0.033215895,0.52677816,,1500,253.55998,31027,23.19,213.35305783066863,9.359974,29063.639,126.9254,100,1.2240677,55.420612,0.0033010673,0.0107834395
9.359742,117.10738,16,101.49672,[-0.002  0.05   0.059  0.029  0.027 -0.083  0.073 -0.023  0.     0.  0.   ],0.33332735,0.0029795782,244.59117,164.668208360672,91.00321,1.9764633,,455.0194,-1.0,226.31084,1.0445439,0.4189424,92.47543,89.80501,0.019764632,0.2979578,,1600,345.81598,33485,24.58,226.31082679925228,9.359742,22800.207,109.20344,100,1.0988623,70.27774,0.0033332733,0.010445438
9.359971,109.40547,17,158.20615,[-0.006  0.057  0.063  0.022  0.021 -0.086  0.092 -0.019  0.     0.  0.   ],0.04735508,0.059469275,410.81143,174.16625595092773,25.715677,59.67607,,426.99243,-1.0,227.23805,1.6409417,0.4189424,7.075109,99.140335,0.5967607,5.946927,,1700,309.15985,35952,24.67,227.23805817899355,9.359971,860987.7,117.83258,100,3.8886783,59.57325,0.00047355078,0.016409418
9.359802,115.98486,18,65.641525,[ 0.011  0.029  0.062 -0.003  0.007 -0.091  0.056 -0.058  0.     0.  0.   ],0.66938084,0.0010689443,229.00578,186.5831184387207,98.40686,1.169053,,540.1924,-1.0,224.63818,1.0147197,0.4189424,98.90244,62.58046,0.011690529,0.10689443,,1800,431.53906,38393,24.41,224.6381827167881,9.359802,17912.205,108.65332,100,1.0161893,67.98003,0.0066938084,0.010147197
9.359754,108.26583,19,92.64511,[ 0.005  0.025  0.061  0.001  0.012 -0.1    0.054 -0.061  0.     0.  0.   ],0.29900354,0.0056948178,261.72372,197.6258566379547,82.59099,4.2212434,,512.1931,-1.0,235.0486,1.0605198,0.4189424,77.618576,81.390656,0.042212434,0.5694818,,1900,385.41034,40944,25.51,235.04858491317043,9.359754,40554.4,126.78276,100,1.2107859,62.65555,0.0029900353,0.010605197
9.35939,99.09134,20,110.93794,[ 0.011  0.024  0.058  0.008  0.017 -0.096  0.053 -0.071  0.     0.  0.   ],0.3232884,0.0028364677,265.69556,212.07978749275208,91.429565,1.749932,,493.25797,-1.0,243.86847,1.0630994,0.4189424,93.35427,95.89108,0.01749932,0.2836468,,2000,348.48083,43589,26.45,243.8684751498102,9.35939,30892.176,144.77713,100,1.0937381,62.780617,0.003232884,0.010630994
9.359751,108.74753,21,94.291046,[ 0.009  0.035  0.06   0.007  0.01  -0.096  0.074 -0.069  0.     0.  0.   ],0.45538047,0.002724213,270.14032,223.8254804611206,93.75255,2.2222137,,567.55884,-1.0,253.96445,1.0420294,0.4189424,93.60253,83.69682,0.022222137,0.27242133,,2100,422.34192,46342,27.53,253.9644524837304,9.359751,31838.488,145.21692,100,1.0666376,71.56532,0.0045538046,0.010420294
9.359988,128.47021,22,96.96408,[ 0.012  0.051  0.064  0.012  0.005 -0.079  0.093 -0.064  0.     0.  0.   ],0.40233845,0.002038946,272.4469,238.51095414161682,96.0978,1.8060887,,573.4164,-1.0,264.76382,1.0054302,0.4189424,96.04991,92.73892,0.018060887,0.2038946,,2200,437.12277,49211,28.69,264.7638278515582,9.359988,28333.752,136.29361,100,1.0406065,73.11437,0.0040233843,0.010054303
9.359994,123.27481,23,120.59798,[ 0.013  0.052  0.067  0.017  0.006 -0.091  0.096 -0.069  0.     0.  0.   ],0.51036674,0.0019462298,268.4445,249.39871191978455,96.094734,1.4763321,,483.10287,-1.0,259.34204,1.0141231,0.4189424,96.44777,114.41116,0.014763321,0.194623,,2300,347.03568,52021,28.1,259.3420171104003,9.359994,26718.111,136.0672,100,1.0406398,70.531334,0.0051036673,0.010141231
9.359906,117.72641,24,122.83362,[ 0.006  0.063  0.069  0.014  0.009 -0.105  0.096 -0.076  0.     0.  0.   ],0.5665182,0.002138921,254.75691,260.5728738307953,94.58351,1.6483912,,427.6692,-1.0,244.94371,1.032212,0.4189424,95.8829,116.642975,0.016483912,0.2138921,,2400,300.45187,54679,26.58,244.9437243640084,9.359906,22024.092,127.21732,100,1.0572667,54.18152,0.0056651817,0.010322119
9.359628,93.54505,25,133.31477,[ 0.004  0.057  0.067  0.019  0.014 -0.121  0.104 -0.078  0.     0.  0.   ],0.3491025,0.0027623244,271.4913,271.99688839912415,92.74812,1.7130084,,443.57352,-1.0,256.99963,1.0497413,0.4189424,93.52399,123.92758,0.017130084,0.27623245,,2500,280.11893,57466,27.87,256.999639174969,9.359628,34480.61,163.45459,100,1.0781889,56.55081,0.003491025,0.010497413
9.359506,107.53774,26,66.945145,[-0.001  0.057  0.066  0.015  0.01  -0.142  0.108 -0.079  0.     0.  0.   ],0.73274326,0.0011192467,265.74866,283.36531686782837,98.96257,1.3605897,,659.232,-1.0,261.93478,1.0139178,0.4189424,98.79611,64.16519,0.013605897,0.11192467,,2600,504.83496,60306,28.4,261.93478163404734,9.359506,29637.533,154.39703,100,1.010483,67.92548,0.0073274323,0.0101391785
9.359959,98.34548,27,125.13483,[-0.004  0.067  0.066  0.019  0.007 -0.14   0.113 -0.074  0.     0.  0.   ],0.43990836,0.0024468459,263.2721,294.4833118915558,94.08042,1.7863126,,446.6211,-1.0,253.01044,1.037885,0.4189424,94.73469,119.02409,0.017863125,0.24468458,,2700,291.95615,63051,27.45,253.01042480485165,9.359959,30311.39,154.66495,100,1.0629205,56.8001,0.0043990836,0.01037885
9.359936,107.38321,28,177.50433,[-0.007  0.068  0.063  0.012 -0.002 -0.141  0.108 -0.078  0.     0.  0.   ],0.09907807,0.02806255,372.8928,305.93156242370605,45.065628,27.42079,,437.22034,-1.0,252.68285,1.3621802,0.4189424,19.06906,121.516754,0.2742079,2.806255,,2800,291.9207,65791,27.4,252.68286662042098,9.359936,412137.62,145.29965,100,2.218986,49.438377,0.0009907807,0.0136218
9.359961,86.10621,29,152.46275,[ 0.003  0.092  0.069 -0.012 -0.025 -0.108  0.13  -0.071  0.     0.  0.   ],0.26160607,0.0037251916,280.88736,318.4741554260254,87.343605,2.1509461,,400.07605,-1.0,258.9298,1.0916967,0.4189424,89.57063,138.90698,0.021509461,0.37251917,,2900,227.25247,68600,28.09,258.92978786679424,9.359961,39350.375,172.82358,100,1.1449035,48.04329,0.0026160607,0.010916967
9.359898,91.79514,30,127.65941,[ 0.003  0.099  0.073 -0.01  -0.02  -0.113  0.149 -0.06   0.     0.  0.   ],0.4569043,0.0046345154,263.5541,330.11600375175476,88.087234,3.1039283,,425.14563,-1.0,246.66225,1.10544,0.4189424,85.05082,119.11855,0.031039283,0.46345156,,3000,270.27853,71277,26.77,246.66224186763654,9.359898,32566.602,154.8671,100,1.1352383,54.228767,0.004569043,0.0110544
9.359853,128.0018,31,107.96138,[ 0.002  0.096  0.071 -0.019 -0.03  -0.115  0.136 -0.058  0.     0.  0.   ],0.2770135,0.0023513145,274.55536,342.29364681243896,94.656235,1.6127336,,540.2723,-1.0,264.71652,1.0213737,0.4189424,94.96705,102.63487,0.016127335,0.23513146,,3100,403.55756,74146,28.69,264.71654400565194,9.359853,26959.998,136.71474,100,1.0564544,63.47895,0.002770135,0.010213736
9.35991,108.04782,32,95.09454,[-0.002  0.102  0.068 -0.018 -0.026 -0.131  0.142 -0.06   0.     0.  0.   ],0.7630936,0.0012781643,258.2354,354.5643422603607,98.42659,1.3876727,,539.5078,-1.0,253.90068,1.0156183,0.4189424,98.440834,92.048325,0.013876726,0.12781644,,3200,393.65497,76902,27.56,253.9006814366912,9.35991,27030.23,145.85284,100,1.0159856,62.050587,0.007630936,0.0101561835
9.359969,114.78843,33,135.94598,[-0.011  0.107  0.064 -0.013 -0.028 -0.126  0.139 -0.057  0.     0.  0.   ],0.5006695,0.0027661566,278.13736,365.4343249797821,91.69481,1.8539938,,453.8626,-1.0,260.68698,1.0494031,0.4189424,93.50324,124.52821,0.018539937,0.27661568,,3300,307.96405,79729,28.27,260.68698809505406,9.359969,30089.912,145.89856,100,1.0905743,55.106594,0.0050066947,0.010494032
9.359984,79.97349,34,124.75145,[-0.005  0.109  0.068 -0.012 -0.034 -0.129  0.167 -0.053  0.     0.  0.   ],0.2907929,0.003300898,276.1571,376.32542300224304,88.54757,2.0049088,,474.90765,-1.0,254.14851,1.0897999,0.4189424,91.59667,111.67621,0.020049088,0.33008984,,3400,300.73264,82485,27.56,254.14850746647954,9.359984,40301.76,174.17502,100,1.1293365,52.907177,0.002907929,0.010897998
9.359896,118.05349,35,126.634125,[-0.002  0.11   0.069 -0.026 -0.046 -0.131  0.177 -0.054  0.     0.  0.   ],0.40549818,0.002796441,279.849,389.8128206729889,92.209724,2.2551656,,490.41986,-1.0,263.87866,1.0383056,0.4189424,93.236855,116.75275,0.022551656,0.2796441,,3500,344.59467,85346,28.61,263.8786874043071,9.359896,31595.484,145.82521,100,1.0844843,65.97866,0.0040549817,0.0103830565
9.35982,108.61584,36,138.9798,[-0.004  0.112  0.065 -0.023 -0.04  -0.135  0.168 -0.063  0.     0.  0.   ],0.37578532,0.004692359,282.9333,400.51450419425964,88.7831,3.7129164,,452.1329,-1.0,263.22256,1.0742778,0.4189424,83.97805,127.5827,0.037129164,0.4692359,,3600,297.52618,88201,28.55,263.2225665079108,9.35982,34847.867,154.60672,100,1.1263405,59.530956,0.003757853,0.010742778
9.359727,105.83112,37,137.47008,[-0.003  0.115  0.065 -0.01  -0.033 -0.131  0.168 -0.053  0.     0.  0.   ],0.45661768,0.003312068,289.13913,410.4742057323456,90.806885,2.6065154,,481.76486,-1.0,269.9074,1.0489036,0.4189424,90.93327,125.37793,0.026065154,0.3312068,,3700,317.6886,91127,29.26,269.9073954803661,9.359727,41518.723,164.07626,100,1.1012381,66.068726,0.004566177,0.010489037
9.359843,108.40687,38,147.13744,[-0.011  0.122  0.064 -0.001 -0.021 -0.132  0.159 -0.051  0.     0.  0.   ],0.173335,0.0038860675,307.0683,422.02151107788086,85.69402,2.3922153,,493.49902,-1.0,271.80646,1.1014475,0.4189424,88.93015,123.75673,0.023922153,0.38860673,,3800,330.09943,94072,29.45,271.8064547652595,9.359843,42976.754,163.3996,100,1.1669425,62.43118,0.00173335,0.011014475
9.359945,120.54078,39,139.22156,[-0.017  0.123  0.061  0.001 -0.018 -0.147  0.154 -0.066  0.     0.  0.   ],0.28083,0.0036198874,315.77728,436.5682327747345,90.16103,3.329878,,558.8175,-1.0,293.58582,1.0447661,0.4189424,89.281944,125.9406,0.03329878,0.3619887,,3900,385.77246,97252,31.8,293.5858375828315,9.359945,53780.637,173.04504,100,1.1091266,74.9712,0.0028082998,0.01044766
9.359854,81.09983,40,121.07362,[-0.017  0.142  0.062  0.001 -0.007 -0.141  0.177 -0.06   0.     0.  0.   ],0.5463031,0.0025746357,285.37216,450.98823165893555,93.867,1.95449,,530.60205,-1.0,272.34616,1.0388513,0.4189424,94.21322,113.16559,0.0195449,0.25746357,,4000,339.35568,100202,29.5,272.34619779544204,9.359854,46020.582,191.24637,100,1.0653372,63.52458,0.0054630307,0.010388512
9.359976,102.5593,41,636.9001,[-0.019  0.147  0.065 -0.005 -0.017 -0.142  0.188 -0.057  0.     0.  0.   ],0.00018934018,0.24661276,1611.9497,463.9048228263855,2.6701598,248.39006,,531.0973,-1.0,284.85507,3.4880939,0.4189424,1.9612947,125.525894,2.4839005,24.661274,,4100,348.8015,103288,30.86,284.85508374462273,9.359976,75334170.0,182.29578,100,37.450943,66.70285,1.8934018e-06,0.034880932
9.359931,114.560394,42,145.6113,[-0.029  0.132  0.07   0.    -0.007 -0.231  0.213 -0.111  0.     0.  0.   ],0.35866594,0.005070281,308.58163,478.83619379997253,88.11338,4.823956,,509.9273,-1.0,287.51007,1.0457994,0.4189424,80.96814,134.53189,0.04823956,0.5070281,,4200,336.97763,106404,31.16,287.51007855286946,9.359931,49216.297,172.94968,100,1.1349014,55.970947,0.0035866594,0.010457993
9.359891,91.02247,43,168.84409,[-0.033  0.139  0.071 -0.005 -0.014 -0.245  0.226 -0.119  0.     0.  0.   ],0.3116644,0.005110093,322.33334,492.06843996047974,82.62277,3.0198596,,465.05746,-1.0,291.7047,1.1117127,0.4189424,82.55683,152.18745,0.030198595,0.51100934,,4300,264.37524,109563,31.59,291.7046890879035,9.359891,57734.848,200.68222,100,1.2103201,59.69676,0.003116644,0.011117128
9.359936,89.81951,44,112.63197,[-0.033  0.147  0.072 -0.017 -0.03  -0.24   0.236 -0.118  0.     0.  0.   ],0.5834522,0.001596575,304.84885,503.72641468048096,97.7631,1.4014168,,633.51624,-1.0,299.78012,1.0175275,0.4189424,97.597176,109.725235,0.014014168,0.1596575,,4400,423.55563,112808,32.45,299.7801082807132,9.359936,52171.566,209.9606,100,1.0228808,75.793304,0.005834522,0.010175275
9.359991,88.56352,45,228.59161,[-0.035  0.154  0.072 -0.017 -0.036 -0.239  0.233 -0.122  0.     0.  0.   ],0.003895766,0.081019245,624.48615,517.560605764389,20.37487,73.40436,,595.6699,-1.0,290.28052,2.3888173,0.4189424,7.99809,111.579544,0.73404354,8.101925,,4500,393.95294,115951,31.43,290.2805104992417,9.359991,367583.22,201.71698,100,4.9080067,63.712997,3.895766e-05,0.023888173
9.359895,113.19873,46,163.27643,[-0.014  0.138  0.067  0.008 -0.006 -0.209  0.188 -0.102  0.     0.  0.   ],0.12092237,0.0046873414,343.78235,531.7915811538696,80.60425,2.7516909,,540.19324,-1.0,295.41116,1.1493707,0.4189424,85.74009,133.35316,0.027516909,0.46873417,,4600,357.98083,119152,32.01,295.41114198633437,9.359895,54417.414,182.2124,100,1.2406294,66.735535,0.0012092236,0.011493707
9.359829,92.109726,47,120.17815,[-0.015  0.147  0.069 -0.001 -0.016 -0.217  0.217 -0.103  0.     0.  0.   ],0.7071748,0.0015262937,288.4645,543.5971007347107,97.78797,1.5681312,,554.71564,-1.0,283.3153,1.0265086,0.4189424,97.837006,116.90062,0.015681311,0.15262938,,4700,363.51004,122222,30.7,283.31532118573523,9.359829,42757.176,191.2056,100,1.0226207,64.83088,0.0070717474,0.010265086
9.359886,92.97478,48,132.80527,[-0.015  0.148  0.066 -0.003 -0.017 -0.212  0.206 -0.103  0.     0.  0.   ],0.3107849,0.0071059503,320.78806,555.7375524044037,82.14281,5.5581164,,567.9127,-1.0,284.45963,1.1139483,0.4189424,71.07699,114.085815,0.055581164,0.7105951,,4800,376.42786,125305,30.83,284.45963729535765,9.359886,59734.668,191.48486,100,1.2173921,61.422535,0.003107849,0.011139482
9.359762,86.269714,49,247.79211,[-0.015  0.148  0.062 -0.011 -0.023 -0.202  0.19  -0.11   0.     0.  0.   ],0.05488338,0.020412045,458.5041,566.2788712978363,38.79468,17.694344,,437.47583,-1.0,287.67267,1.550138,0.4189424,36.577335,156.4299,0.17694344,2.0412045,,4900,236.07289,128420,31.15,287.6726671325953,9.359762,180223.88,201.40294,100,2.577673,53.006706,0.0005488338,0.015501379
9.3599615,89.62255,50,163.25636,[-0.018  0.143  0.066 -0.024 -0.028 -0.235  0.22  -0.14   0.     0.  0.   ],0.4333737,0.00198885,308.6593,581.5214715003967,95.74769,1.6101822,,474.25955,-1.0,300.26572,1.0198783,0.4189424,96.33648,157.98782,0.01610182,0.19888501,,5000,263.6164,131667,32.47,300.2657233414682,9.3599615,51516.953,210.64317,100,1.0444117,60.08415,0.004333737,0.010198781
9.359979,90.85694,51,215.48483,[-0.021  0.155  0.067 -0.021 -0.03  -0.242  0.235 -0.139  0.     0.  0.   ],0.1558804,0.016337007,403.08112,596.6625654697418,59.812973,16.337463,,483.61603,-1.0,301.71033,1.2441524,0.4189424,36.707478,156.6255,0.16337463,1.6337007,,5100,272.76266,134931,32.64,301.7103150568778,9.359979,245830.3,210.85336,100,1.6718781,60.422516,0.0015588041,0.012441524
9.359917,104.76646,52,153.04593,[ 0.075  0.098  0.089 -0.037 -0.047 -0.26   0.191 -0.161  0.     0.  0.   ],0.56061953,0.0031960222,317.94415,612.7339482307434,89.87253,2.2757,,521.0846,-1.0,296.15274,1.0445125,0.4189424,91.43901,139.82738,0.022757001,0.31960222,,5200,329.6983,138137,32.06,296.15275100322737,9.359917,50268.35,191.38629,100,1.1126871,68.91024,0.0056061954,0.010445125
9.359926,101.19353,53,144.54552,[ 0.077  0.097  0.094 -0.037 -0.041 -0.272  0.212 -0.163  0.     0.  0.   ],0.66501695,0.0022251396,313.22702,628.5492079257965,95.176926,1.837689,,548.5447,-1.0,302.33804,1.0366321,0.4189424,95.59546,137.77461,0.01837689,0.22251399,,5300,347.40018,141409,32.72,302.33802857415003,9.359926,49473.895,201.1445,100,1.0506748,66.781425,0.0066501694,0.01036632
9.359803,78.893425,54,136.14134,[ 0.07   0.099  0.091 -0.033 -0.044 -0.267  0.194 -0.164  0.     0.  0.   ],0.48342675,0.0031369086,301.92346,643.1006050109863,92.24833,2.1452746,,530.75696,-1.0,288.90536,1.0422937,0.4189424,91.694496,129.67825,0.021452745,0.31369084,,5400,320.74506,144539,31.3,288.90534300723414,9.359803,55124.723,210.01192,100,1.0840305,60.386734,0.0048342673,0.010422937
9.359987,112.06819,55,98.834,[ 0.059  0.102  0.093 -0.031 -0.044 -0.274  0.2   -0.16   0.     0.  0.   ],0.7030886,0.0015129818,310.1868,657.4063258171082,97.82737,1.5854311,,696.81415,-1.0,303.858,1.0174663,0.4189424,97.83665,94.8138,0.01585431,0.15129818,,5500,505.02432,147826,32.87,303.8580241356624,9.359987,45913.105,191.78983,100,1.0222088,79.52438,0.0070308857,0.010174662
9.359827,107.53842,56,128.01561,[ 0.055  0.102  0.093 -0.031 -0.044 -0.287  0.203 -0.164  0.     0.  0.   ],0.23235579,0.0072945263,353.75415,671.9819724559784,75.24383,5.736822,,652.7095,-1.0,299.09158,1.1140769,0.4189424,69.99319,103.27875,0.05736822,0.72945267,,5600,461.1563,151062,32.36,299.0915756458256,9.359827,118343.62,191.55315,100,1.3290126,70.978004,0.0023235579,0.011140769
9.359901,88.508575,57,134.14308,[ 0.064  0.106  0.098 -0.017 -0.028 -0.283  0.221 -0.163  0.     0.  0.   ],0.53695256,0.0012569055,302.87622,686.5802600383759,98.40252,1.2870307,,557.9332,-1.0,298.60532,1.0146676,0.4189424,98.48871,131.22536,0.012870307,0.12569055,,5700,347.8365,154291,32.29,298.6053200234121,9.359901,50168.51,210.09676,100,1.0162342,66.27482,0.0053695254,0.0101466775
9.359933,83.61828,58,147.49677,[ 0.063  0.102  0.096 -0.015 -0.029 -0.294  0.217 -0.17   0.     0.  0.   ],0.75166523,0.0014232593,302.2956,702.9954125881195,97.125435,1.4049091,,508.5257,-1.0,293.29306,1.0234765,0.4189424,98.10288,140.73537,0.014049091,0.14232592,,5800,298.85092,157465,31.74,293.2930491604829,9.359933,50305.207,209.67477,100,1.0295964,52.878937,0.0075166523,0.010234765
9.359947,92.61075,59,126.33295,[ 0.065  0.111  0.095 -0.017 -0.029 -0.283  0.225 -0.167  0.     0.  0.   ],0.6670721,0.0026537417,314.30286,720.5507407188416,95.23752,2.3846354,,611.46436,-1.0,303.09732,1.0392579,0.4189424,93.878784,119.65805,0.023846354,0.26537418,,5900,400.97778,160744,32.79,303.0973175445517,9.359947,54064.824,210.48657,100,1.0500064,67.537254,0.006670721,0.010392577
9.359956,91.703865,60,170.66588,[ 0.061  0.112  0.089 -0.015 -0.032 -0.275  0.211 -0.166  0.     0.  0.   ],0.1779997,0.009931943,346.064,739.957581281662,68.23623,6.665934,,482.96002,-1.0,294.63058,1.1776875,0.4189424,58.43759,149.74258,0.06665934,0.9931944,,6000,280.03333,163934,31.9,294.6305868044387,9.359956,72853.734,202.92671,100,1.4654971,59.98704,0.001779997,0.011776874
9.359923,110.99484,61,183.81657,[ 0.063  0.11   0.089 -0.022 -0.036 -0.258  0.191 -0.176  0.     0.  0.   ],0.03896614,0.009275245,366.18866,758.7332730293274,65.41715,4.694545,,491.68045,-1.0,303.0516,1.1812114,0.4189424,61.858643,155.54749,0.046945445,0.9275245,,6100,299.6237,167210,32.76,303.0516033927542,9.359923,71553.164,192.05676,100,1.5286511,60.04676,0.0003896614,0.011812112
