OptimizationReturnMean,MeanEntropy,MeanIW,EpisodesSoFar,ESSClassic,ESSRenyi,StdIWNorm,J_sample_variance,MinIWNorm,Weights,EpRewMean,InitialBound,InitialReturnMin,OptimizationReturnMax,StdIW,EpLenMean,LearnableVariance,MeanIWNorm,EmpiricalD2,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,MaxIWNorm,EpThisIter,Bound,MaxIW,VarianceInit,TimeElapsed,OptimizationReturnMin,MinIW,InitialReturnMean,Iteration,ReturnStepMax,TimestepsSoFar,InitialReturnStd
230.91832,0.4189424,1.0243756,11800,97.83667,97.008606,0.0015232486,73236.41,0.005211754,[-0.114  0.244  0.001  0.037 -0.044  0.039  0.133 -0.408  0.     0.  0.   ],451.6162559005162,207.75906,220.69794,592.15936,0.15232487,48.69,,0.010243756,1.0308363,466.2151,9.359883,812.8573,0.014309413,100,218.6266,1.4309413,-1.0,336.62681245803833,,0.5211754,451.6163,118,9.359883,394570,122.89071
184.39445,0.4189424,1.3246796,11900,38.61875,54.56041,0.016700504,268152.2,0.001330153,[-0.121  0.247 -0.004  0.039 -0.042  0.036  0.125 -0.416  0.     0.  0.   ],416.16345319689515,158.68387,231.769,626.4964,1.6700504,44.88,,0.013246796,1.8328308,578.2515,9.359864,858.2654,0.14225867,100,229.67029,14.225867,-1.0,345.5754508972168,,0.1330153,416.16345,119,9.359864,399058,106.02562
192.4482,0.4189424,3.356272,12000,3.4223847,8.731795,0.17829162,30246144.0,8.9686015e-05,[-0.128  0.249 -0.007  0.043 -0.04   0.037  0.14  -0.455  0.     0.  0.   ],451.00100651196504,209.18907,258.5528,547.48694,17.82916,48.62,,0.033562724,11.452398,1686.8698,9.359857,806.03973,1.7156976,100,868.54456,171.56976,-1.0,353.27203845977783,,0.008968602,451.001,120,9.359857,403920,116.54596
154.3716,0.4189424,1.037739,12100,95.41837,95.29711,0.0022739545,98132.04,0.0044508916,[-0.137  0.253 -0.004  0.038 -0.042  0.014  0.16  -0.45   0.     0.  0.   ],422.4924699176611,164.65683,268.12088,591.3313,0.22739547,45.55,,0.010377389,1.0493498,436.84845,9.359977,859.45215,0.015930107,100,172.72739,1.5930107,-1.0,362.20651030540466,,0.44508916,422.49246,121,9.359977,408475,123.38302
182.61844,0.4189424,1.0853988,12200,92.59983,92.41392,0.003068353,101577.59,0.005050506,[-0.147  0.26  -0.006  0.033 -0.048  0.015  0.153 -0.451  0.     0.  0.   ],441.4309406245214,71.64551,258.8125,973.8058,0.30683532,47.6,,0.010853988,1.0820881,474.6035,9.359954,1232.6183,0.020409936,100,89.93985,2.0409937,-1.0,369.85520482063293,,0.5050506,441.43094,122,9.359954,413235,139.22583
160.17285,0.4189424,1.132298,12300,63.225586,75.9502,0.008635496,201729.17,0.0023294373,[-0.149  0.266 -0.004  0.031 -0.051  0.015  0.165 -0.446  0.     0.  0.   ],426.9102262506256,142.34277,266.73737,681.8208,0.86354953,46.0,,0.01132298,1.3166522,506.9628,9.359923,948.55817,0.059034664,100,180.43457,5.9034667,-1.0,377.55937361717224,,0.23294374,426.91025,123,9.359923,417835,124.83306
206.01268,0.4189424,1.1002579,12400,85.013664,87.019264,0.004619532,86000.08,0.003451945,[-1.485e-01  2.677e-01 -1.973e-04  4.185e-02 -3.834e-02  2.812e-02  1.732e-01 -4.327e-01  0.000e+00  0.000e+00  0.000e+00],435.7536517497518,209.41525,229.74098,524.72046,0.46195322,46.96,,0.011002579,1.1491709,470.22516,9.35987,754.4614,0.025001178,100,227.59174,2.5001178,-1.0,383.4614214897156,,0.34519452,435.75366,124,9.35987,422531,113.81431
178.9389,0.4189424,2.421736,12500,5.097315,8.054201,0.10449494,10721596.0,8.160158e-05,[-1.559e-01  2.790e-01  2.062e-04  4.988e-02 -3.076e-02  3.527e-02  1.882e-01 -4.306e-01  0.000e+00  0.000e+00  0.000e+00],426.95162129421226,208.91042,248.0127,478.79138,10.449494,46.02,,0.02421736,12.41588,1270.2151,9.359801,726.8041,0.83664715,100,501.9212,83.66472,-1.0,390.05619859695435,,0.008160158,426.9516,125,9.359801,427133,99.06045
164.0825,0.4189424,1.019596,12600,98.08649,98.320435,0.0014240925,100162.99,0.0065493775,[-0.177  0.276 -0.005  0.041 -0.035  0.016  0.183 -0.516  0.     0.  0.   ],450.96109435168614,159.94556,286.8786,683.1733,0.14240925,48.58,,0.010195958,1.0170826,457.46802,9.35995,970.0519,0.014282824,100,163.97736,1.4282824,-1.0,399.0811595916748,,0.65493774,450.9611,126,9.35995,431991,121.727844
212.43675,0.4189424,1.0217091,12700,98.50466,98.02846,0.001258832,78572.56,0.0073596756,[-0.188  0.279 -0.003  0.038 -0.037  0.022  0.184 -0.511  0.     0.  0.   ],460.22883262870295,212.72601,247.79208,577.2173,0.1258832,49.65,,0.010217091,1.0201119,472.1127,9.3598175,825.0094,0.013280804,100,222.1334,1.3280804,-1.0,407.56384658813477,,0.7359676,460.22882,127,9.3598175,436956,107.43497
162.00224,0.4189424,1.1153426,12800,61.500675,72.70462,0.008824599,256535.19,0.0020926164,[-0.198  0.287 -0.007  0.042 -0.036  0.023  0.181 -0.52   0.     0.  0.   ],457.3236759938633,218.25069,295.32144,501.58847,0.8824598,49.31,,0.011153426,1.3754284,552.5361,9.359829,796.9099,0.05892805,100,272.1545,5.892805,-1.0,416.71952199935913,,0.20926166,457.32367,128,9.359829,441887,122.46452
178.4453,0.4189424,1.0476003,12900,95.18731,94.03101,0.0023555898,96993.97,0.005491033,[-0.231  0.293 -0.002  0.031 -0.047  0.039  0.205 -0.519  0.     0.  0.   ],453.76896141271607,222.10524,275.32367,496.88873,0.23555899,48.92,,0.0104760025,1.063479,474.558,9.359813,772.2124,0.020057674,100,235.65456,2.0057676,-1.0,425.65621614456177,,0.5491033,453.76898,129,9.359813,446779,98.98151
170.79283,0.4189424,1.0639324,13000,88.04189,88.593346,0.0039210296,131664.62,0.004925203,[-0.236  0.291 -0.002  0.025 -0.052  0.044  0.206 -0.521  0.     0.  0.   ],446.26158911708023,185.2927,275.46875,594.4276,0.392103,48.13,,0.010639326,1.128753,488.562,9.359875,869.89636,0.030571248,100,211.30136,3.0571249,-1.0,432.43510031700134,,0.49252033,446.26157,130,9.359875,451592,102.359726
183.86253,0.4189424,1.1380684,13100,68.39538,71.21047,0.0077362484,186221.56,0.0010938112,[-0.241  0.288 -0.006  0.029 -0.047  0.038  0.187 -0.527  0.     0.  0.   ],442.4997518641343,189.32664,258.6372,585.2732,0.77362484,47.7,,0.011380684,1.4042878,520.7122,9.359791,843.9104,0.04094289,100,220.69537,4.094289,-1.0,439.5785129070282,,0.10938113,442.49976,131,9.359791,456362,116.13439
185.52168,0.4189424,1.0813373,13200,81.517555,84.51034,0.0051489105,123515.35,0.0041096928,[-0.236  0.284 -0.006  0.039 -0.033  0.033  0.19  -0.544  0.     0.  0.   ],442.87348482355264,200.55914,257.3518,550.3627,0.514891,47.74,,0.010813373,1.1832871,487.01578,9.3598585,807.7145,0.034289587,100,223.42865,3.428959,-1.0,446.921439409256,,0.4109693,442.8735,132,9.3598585,461136,108.643295
169.81528,0.4189424,1.1193885,13300,76.56361,82.51108,0.006193197,265636.2,0.0019493247,[-0.245  0.281 -0.009  0.038 -0.034  0.024  0.165 -0.544  0.     0.  0.   ],447.66486283095315,115.87363,277.84958,828.1212,0.61931974,48.24,,0.0111938855,1.2119585,523.56335,9.3599825,1105.9708,0.048581313,100,158.29773,4.8581314,-1.0,454.6973111629486,,0.19493248,447.66486,133,9.3599825,465960,117.069695
135.81659,0.4189424,1.0209894,13400,95.74312,96.388916,0.0021528434,119911.93,0.0052777804,[-0.243  0.27  -0.012  0.042 -0.027  0.007  0.136 -0.556  0.     0.  0.   ],449.9012491075817,195.61523,314.08466,533.5355,0.21528435,48.48,,0.010209894,1.0374637,461.02966,9.359914,847.6202,0.020869296,100,202.02414,2.0869296,-1.0,463.36794328689575,,0.527778,449.90125,134,9.359914,470808,110.51612
170.6503,0.4189424,1.0078651,13500,96.37881,96.59686,0.0019536058,94699.96,0.0042836596,[-0.234  0.271 -0.014  0.04  -0.029  0.012  0.142 -0.546  0.     0.  0.   ],448.3265883357988,214.73517,277.6763,500.96176,0.19536059,48.34,,0.010078651,1.0352303,456.72433,9.35993,778.63806,0.016262459,100,219.05377,1.626246,-1.0,471.82715487480164,,0.42836598,448.32657,135,9.35993,475642,110.595406
177.53014,0.4189424,1.0886958,13600,91.8259,88.98671,0.003248203,94660.79,0.0035152822,[-0.229  0.272 -0.015  0.038 -0.033  0.012  0.141 -0.551  0.     0.  0.   ],436.45995995526073,212.7171,258.9298,486.87976,0.3248203,47.05,,0.010886958,1.1237633,474.57166,9.359993,745.8096,0.019132707,100,237.38698,1.9132708,-1.0,479.4295725822449,,0.35152823,436.46,136,9.359993,480347,88.62376
209.63135,0.4189424,1.1146827,13700,81.81699,87.87273,0.005254876,126699.02,0.004443344,[-0.239  0.277 -0.018  0.037 -0.034  0.013  0.124 -0.545  0.     0.  0.   ],467.27480918507786,223.87567,257.64346,553.687,0.52548754,50.37,,0.011146826,1.1380095,524.6603,9.359886,811.3305,0.042137403,100,265.00806,4.2137403,-1.0,488.035927772522,,0.44433445,467.27484,137,9.359886,485384,110.545746
185.19408,0.4189424,1.0240237,13800,98.45809,97.95302,0.0012814869,95523.29,0.0075233257,[-0.251  0.292 -0.016  0.036 -0.039  0.026  0.144 -0.539  0.     0.  0.   ],462.27351911866674,147.49051,277.07944,772.19727,0.1281487,49.84,,0.010240236,1.0208976,472.169,9.359886,1049.2767,0.0136129595,100,154.11392,1.3612959,-1.0,496.0228650569916,,0.75233257,462.27353,138,9.359886,490368,117.141815
179.78859,0.4189424,1.059542,13900,93.27205,92.584465,0.0028456647,101959.27,0.0039165467,[-0.248  0.293 -0.016  0.036 -0.038  0.028  0.146 -0.53   0.     0.  0.   ],455.46649874327153,219.43768,275.67792,511.08484,0.2845665,49.13,,0.010595419,1.0800948,484.1082,9.359978,786.76276,0.0187724,100,238.80907,1.8772401,-1.0,504.05724477767944,,0.3916547,455.4665,139,9.359978,495281,102.87363
204.34126,0.4189424,1.117311,14000,63.01825,73.1009,0.008559232,221080.02,0.0005101886,[-0.264  0.301 -0.019  0.03  -0.043  0.033  0.137 -0.529  0.     0.  0.   ],470.7750457340863,216.1036,266.43378,582.471,0.8559231,50.76,,0.011173109,1.3679723,545.9297,9.3599415,848.9048,0.07634358,100,248.06512,7.634358,-1.0,512.0112628936768,,0.051018856,470.77502,140,9.3599415,500357,119.71276
204.30516,0.4189424,1.1210008,14100,78.20405,78.7127,0.005918058,134616.9,0.001909304,[-0.276  0.311 -0.021  0.037 -0.033  0.047  0.131 -0.529  0.     0.  0.   ],471.9978945820754,235.38033,267.69275,521.0324,0.5918058,50.89,,0.011210008,1.270443,536.20953,9.359803,788.72516,0.029634051,100,269.5086,2.9634051,-1.0,519.3983681201935,,0.1909304,471.9979,141,9.359803,505446,118.19931
199.67352,0.4189424,1.1419867,14200,74.06572,79.041855,0.0067575546,128351.12,0.0037708902,[-0.281  0.312 -0.021  0.032 -0.038  0.042  0.135 -0.551  0.     0.  0.   ],458.0631670140425,201.81384,258.38965,595.7748,0.6757555,49.36,,0.011419867,1.2651525,527.209,9.359891,854.1644,0.046701882,100,238.98233,4.6701884,-1.0,526.2350263595581,,0.37708902,458.06317,142,9.359891,510382,119.69988
211.95627,0.4189424,1.1056617,14300,87.01948,86.5671,0.0042703133,111159.66,0.0046283184,[-0.275  0.304 -0.021  0.022 -0.045  0.032  0.14  -0.558  0.     0.  0.   ],479.0370512871767,239.73146,267.08078,530.6045,0.4270313,51.63,,0.011056618,1.1551733,525.19934,9.359983,797.68524,0.026427677,100,267.99615,2.6427677,-1.0,532.6692116260529,,0.46283185,479.03708,143,9.359983,515545,122.82738
203.05664,0.4189424,1.0321733,14400,96.040115,95.47664,0.002095887,92025.31,0.005276032,[-0.285  0.309 -0.02   0.029 -0.037  0.039  0.139 -0.55   0.     0.  0.   ],460.443166183056,197.35379,257.38654,619.57806,0.2095887,49.63,,0.010321733,1.0473766,478.80414,9.359969,876.9646,0.019042116,100,209.55472,1.9042115,-1.0,539.5226588249207,,0.5276032,460.44318,144,9.359969,520508,108.79038
214.30998,0.4189424,1.0456985,14500,71.41221,82.70716,0.0066162297,151803.66,0.0025230949,[-0.28   0.309 -0.027  0.032 -0.034  0.028  0.126 -0.555  0.     0.  0.   ],471.54484309253473,239.60147,257.23486,515.9096,0.66162294,50.89,,0.010456984,1.2090851,503.89078,9.359989,773.1445,0.057930835,100,248.8496,5.7930837,-1.0,546.0973174571991,,0.2523095,471.54483,145,9.359989,525597,114.60969
185.70563,0.4189424,42.361984,14600,1.0514195,0.27640072,4.1095386,1650629600.0,7.548989e-06,[-0.267  0.306 -0.027  0.029 -0.038  0.03   0.118 -0.56   0.     0.  0.   ],452.70373387665427,200.76773,266.9981,572.78864,410.9538,48.81,,0.42361984,361.79355,15313.6,9.3596525,839.78674,41.311226,100,10521.557,4131.1226,-1.0,552.0079925060272,,0.0007548989,452.7037,146,9.3596525,530478,108.38411
173.8614,0.4189424,1.0099726,14700,96.49106,96.95033,0.0019259847,90276.89,0.0063878116,[-0.244  0.299 -0.017 -0.008 -0.072  0.014  0.136 -0.504  0.     0.  0.   ],422.841378758987,140.58029,248.97998,691.8903,0.19259848,45.6,,0.010099727,1.031456,433.50668,9.359927,940.8703,0.01580017,100,146.84058,1.5800171,-1.0,559.4432127475739,,0.6387812,422.8414,147,9.359927,535038,130.9941
138.7585,0.4189424,20.642597,14800,1.0677254,0.2273986,1.987026,3806395600.0,1.4325839e-06,[-0.245  0.292 -0.01  -0.005 -0.069  0.022  0.139 -0.495  0.     0.  0.   ],407.7885615080865,167.24188,269.03006,532.7921,198.70262,43.95,,0.20642596,439.75644,11834.671,9.359927,801.82214,19.976202,100,6790.319,1997.6202,-1.0,564.6419265270233,,0.0001432584,407.7886,148,9.359927,539433,104.53682
187.05557,0.4189424,1.128957,14900,68.846436,75.40566,0.007594348,300717.7,0.0014674059,[-0.242  0.305 -0.016  0.005 -0.057  0.019  0.197 -0.587  0.     0.  0.   ],456.01181285086494,132.55081,268.95624,809.24713,0.75943476,49.16,,0.01128957,1.3261603,544.80475,9.359877,1078.2034,0.054880526,100,172.31018,5.488053,-1.0,572.3751940727234,,0.1467406,456.0118,149,9.359877,544349,128.78624
175.62683,0.4189424,1.1207275,15000,71.231,74.21854,0.007122424,112827.28,0.0019992872,[-0.233  0.302 -0.014  0.012 -0.048  0.029  0.197 -0.587  0.     0.  0.   ],423.3352924955468,225.27742,247.70847,412.4844,0.7122424,45.64,,0.011207275,1.3473723,481.27692,9.359981,660.1929,0.03523271,100,251.37854,3.523271,-1.0,578.9112243652344,,0.19992872,423.33533,150,9.359981,548913,81.74318
184.82024,0.4189424,1.1165411,15100,51.509846,71.88572,0.010833193,198381.92,0.0018441933,[-0.236  0.299 -0.015  0.017 -0.043  0.02   0.195 -0.615  0.     0.  0.   ],470.5607518262457,203.63312,285.74054,604.01825,1.0833191,50.73,,0.011165411,1.3910968,546.09015,9.35999,889.7588,0.09888199,100,231.26297,9.888199,-1.0,584.6359882354736,,0.18441933,470.56073,151,9.35999,553986,121.6996
193.71063,0.4189424,1.1736468,15200,71.914795,73.10012,0.0073344433,137239.98,0.0025377066,[-0.238  0.296 -0.019  0.022 -0.04   0.023  0.175 -0.629  0.     0.  0.   ],452.10286489747256,201.61696,258.39224,576.5608,0.73344433,48.76,,0.011736469,1.3679868,528.2384,9.359968,834.953,0.041674033,100,235.26767,4.167403,-1.0,592.3539605140686,,0.25377068,452.10294,152,9.359968,558862,108.11428
159.05699,0.4189424,1.0585908,15300,81.04455,86.090866,0.0051195673,157824.52,0.0034852917,[-0.238  0.306 -0.019  0.022 -0.04   0.026  0.157 -0.612  0.     0.  0.   ],453.11443165157453,198.5966,294.05743,554.3354,0.51195675,48.84,,0.010585908,1.1615634,490.0787,9.359932,848.3928,0.038694862,100,215.76993,3.8694863,-1.0,598.7918465137482,,0.3485292,453.1145,153,9.359932,563746,106.74484
182.2721,0.4189424,1.0601995,15400,87.07753,90.3378,0.004084203,131965.06,0.0043824567,[-0.238  0.295 -0.02   0.02  -0.043  0.022  0.144 -0.634  0.     0.  0.   ],458.4571403255486,170.50806,276.18506,683.6452,0.40842032,49.45,,0.010601995,1.1069564,497.5638,9.3599,959.83026,0.039119046,100,194.60684,3.9119048,-1.0,604.9878125190735,,0.43824565,458.45715,154,9.3599,568691,111.438805
204.09312,0.4189424,1.0980588,15500,76.42721,83.32861,0.006098277,156463.88,0.0018617597,[-0.242  0.305 -0.018  0.02  -0.041  0.035  0.159 -0.625  0.     0.  0.   ],452.2263485129593,216.85027,248.13324,536.45374,0.6098277,48.78,,0.010980588,1.200068,502.2511,9.359981,784.587,0.04944967,100,244.40222,4.9449673,-1.0,612.3741159439087,,0.18617597,452.22638,155,9.359981,573569,125.97722
179.96144,0.4189424,1.0852133,15600,88.876915,87.4751,0.0038391312,126786.92,0.0025714934,[-0.239  0.309 -0.016  0.027 -0.037  0.048  0.169 -0.615  0.     0.  0.   ],467.7493549125609,199.56863,287.7879,606.14777,0.38391316,50.43,,0.010852133,1.1431825,511.20425,9.359826,893.93567,0.023265857,100,224.46625,2.3265858,-1.0,619.0529706478119,,0.25714934,467.7494,156,9.359826,578612,120.202774
206.13686,0.4189424,1.0082228,15700,98.51948,98.37546,0.0012359503,104623.13,0.00650868,[-0.237  0.304 -0.021  0.03  -0.032  0.036  0.147 -0.63   0.     0.  0.   ],491.81502848673694,246.55875,285.67816,531.84283,0.12359504,53.04,,0.010082228,1.0165137,497.36716,9.3599415,817.521,0.013363214,100,250.09412,1.3363215,-1.0,626.0274784564972,,0.650868,491.81503,157,9.3599415,583916,133.48564
204.7873,0.4189424,1.0605099,15800,83.38499,86.30256,0.004733923,133310.48,0.0025585352,[-0.242  0.307 -0.023  0.029 -0.034  0.038  0.146 -0.625  0.     0.  0.   ],472.85821120229093,200.581,268.07092,639.5198,0.47339234,50.96,,0.0106051,1.1587142,510.77753,9.359992,907.5907,0.02956344,100,217.68857,2.9563441,-1.0,633.256819486618,,0.25585353,472.85822,158,9.359992,589012,128.07184
152.24214,0.4189424,5.060984,15900,1.6046332,5.6579275,0.39630944,170816380.0,1.9428155e-05,[-0.243  0.314 -0.022  0.03  -0.032  0.048  0.148 -0.608  0.     0.  0.   ],457.45172782366603,118.72861,305.2096,823.86755,39.630943,49.32,,0.050609846,17.674316,2998.613,9.359896,1129.0771,3.98769,100,1574.5928,398.769,-1.0,639.3151013851166,,0.0019428155,457.45175,159,9.359896,593944,113.15968
208.81863,0.4189424,1.379559,16000,46.953335,56.093155,0.014663444,261516.44,0.0012025271,[-0.249  0.303 -0.022  0.022 -0.042  0.018  0.104 -0.563  0.     0.  0.   ],465.9007671096676,183.8317,257.08212,683.1482,1.4663445,50.23,,0.013795589,1.7827487,647.309,9.359926,940.23035,0.12164945,100,270.69144,12.164946,-1.0,647.4273869991302,,0.12025271,465.9008,160,9.359926,598967,141.03333
210.68596,0.4189424,1.2657044,16100,43.354633,62.528385,0.014467607,378572.97,0.0018487175,[-0.24   0.292 -0.025  0.035 -0.028  0.003  0.079 -0.555  0.     0.  0.   ],468.41628630701234,203.27792,257.73035,626.0642,1.4467609,50.46,,0.012657043,1.5992737,616.28156,9.359848,883.79456,0.13758077,100,280.98123,13.758078,-1.0,654.4729874134064,,0.18487175,468.4163,161,9.359848,604013,120.18095
170.31517,0.4189424,1.011686,16200,96.242836,96.6595,0.0019989049,104390.29,0.0059292656,[-0.232  0.295 -0.027  0.031 -0.033  0.016  0.08  -0.563  0.     0.  0.   ],458.0107590250997,206.09697,287.6956,552.0171,0.1998905,49.4,,0.010116861,1.0345595,468.08517,9.359926,839.7127,0.017567132,100,211.85532,1.7567132,-1.0,660.5852088928223,,0.59292656,458.01077,162,9.359926,608953,114.75552
177.80646,0.4189424,1.0125558,16300,98.43535,98.41213,0.0012765916,109505.44,0.0069575575,[-0.231  0.294 -0.029  0.031 -0.035  0.017  0.079 -0.572  0.     0.  0.   ],474.7640592958453,187.68268,296.95758,659.98035,0.12765914,51.15,,0.010125559,1.0161349,483.94662,9.35997,956.9379,0.013677981,100,194.5585,1.3677981,-1.0,668.4746768474579,,0.6957558,474.76404,163,9.35997,614068,122.56061
232.26556,0.4189424,1.1023014,16400,84.06855,85.42946,0.004798565,106699.02,0.003883772,[-0.242  0.301 -0.03   0.028 -0.037  0.022  0.082 -0.574  0.     0.  0.   ],471.2744327196674,188.75955,239.00888,702.7074,0.47985652,50.76,,0.011023014,1.1705564,520.1731,9.359944,941.7163,0.03055291,100,214.51385,3.0552912,-1.0,674.7829146385193,,0.38837722,471.27444,164,9.359944,619144,133.15878
214.718,0.4189424,1.055609,16500,87.1825,89.28829,0.0040475293,101478.95,0.0044650123,[-0.251  0.304 -0.03   0.021 -0.041  0.016  0.084 -0.572  0.     0.  0.   ],454.5059412341275,197.21347,239.78793,617.85364,0.40475297,49.01,,0.01055609,1.1199677,488.1736,9.359946,857.6416,0.026998006,100,215.8848,2.6998007,-1.0,681.3278505802155,,0.44650126,454.50595,165,9.359946,624045,126.31457
173.28116,0.4189424,1.1069267,16600,83.80374,86.979034,0.0048662527,109537.92,0.004066644,[-0.257  0.31  -0.029  0.025 -0.039  0.016  0.078 -0.558  0.     0.  0.   ],440.5519242089764,203.10588,267.27078,524.21594,0.4866253,47.48,,0.011069265,1.1497023,483.3774,9.359899,791.4867,0.02995827,100,228.77788,2.9958272,-1.0,687.7111520767212,,0.4066644,440.55194,166,9.359899,628793,104.26257
200.24461,0.4189424,1.0631592,16700,91.34368,91.198456,0.0032728463,87726.58,0.0046525477,[-0.259  0.329 -0.028  0.028 -0.038  0.027  0.103 -0.549  0.     0.  0.   ],449.1348630971162,220.31686,248.89026,513.8364,0.32728466,48.43,,0.010631591,1.0965098,475.133,9.359932,762.7267,0.022996409,100,235.52768,2.299641,-1.0,693.6330118179321,,0.46525478,449.13486,167,9.359932,633636,106.74247
201.79047,0.4189424,4.4531727,16800,1.8013182,2.12184,0.32879645,130892690.0,1.2479548e-05,[-0.257  0.328 -0.028  0.033 -0.032  0.029  0.098 -0.54   0.     0.  0.   ],487.7548114301738,264.03943,285.96436,459.7536,32.879646,52.6,,0.044531725,47.128906,2634.206,9.359974,745.71796,3.2915564,100,1098.3889,329.15564,-1.0,701.1832075119019,,0.0012479548,487.7548,168,9.359974,638896,112.08212
179.96693,0.4189424,1.108115,16900,90.88056,88.41077,0.0035102118,115281.664,0.0017164379,[-0.253  0.327 -0.026  0.013 -0.051  0.005  0.127 -0.572  0.     0.  0.   ],455.19510938082016,172.47183,275.22818,667.1826,0.35102117,49.12,,0.01108115,1.131084,495.74875,9.359822,942.4108,0.021557981,100,195.0657,2.1557982,-1.0,707.4267032146454,,0.1716438,455.19507,169,9.359822,643808,124.34065
170.86497,0.4189424,2.9881585,17000,1.8270165,3.6090276,0.21904251,169852210.0,3.6183246e-05,[-0.259  0.328 -0.026  0.008 -0.059  0.01   0.121 -0.563  0.     0.  0.   ],428.622974357492,174.11009,257.758,590.6183,21.90425,46.27,,0.029881587,27.708294,2197.0474,9.359769,848.3763,2.2044873,100,857.32544,220.44873,-1.0,714.2714786529541,,0.0036183246,428.62296,170,9.359769,648435,118.57032
180.96317,0.4189424,1.2858098,17100,30.922464,49.321556,0.019217996,638934.94,0.0004698006,[-2.490e-01  3.291e-01 -2.540e-02  1.929e-02 -4.909e-02  4.942e-04  1.719e-01 -6.171e-01  0.000e+00  0.000e+00  0.000e+00],449.31748392229895,220.69778,268.3543,493.7115,1.9217997,48.46,,0.012858097,2.0275111,626.73975,9.359847,762.0658,0.14002,100,301.2065,14.002001,-1.0,721.289338350296,,0.04698006,449.3175,171,9.359847,653281,104.3444
174.07088,0.4189424,1.0447359,17200,94.514145,93.19507,0.0025169817,113946.13,0.0037011881,[-0.274  0.355 -0.02   0.022 -0.045  0.026  0.207 -0.63   0.     0.  0.   ],469.7228666166289,218.79831,295.65198,540.7632,0.25169817,50.63,,0.010447359,1.0730182,492.43307,9.359978,836.41516,0.01763785,100,232.50891,1.7637851,-1.0,727.8241481781006,,0.37011883,469.72284,172,9.359978,658344,108.58218
202.73781,0.4189424,1.013248,17300,98.585495,98.20535,0.0012136981,95058.82,0.00692718,[-0.281  0.358 -0.022  0.027 -0.041  0.024  0.198 -0.626  0.     0.  0.   ],480.52583373056007,201.49615,277.78802,652.3108,0.1213698,51.81,,0.0101324795,1.0182744,487.79596,9.359715,930.0988,0.013495288,100,206.2283,1.3495288,-1.0,735.1076219081879,,0.692718,480.52582,173,9.359715,663525,113.90363
183.02316,0.4189424,1.1408691,17400,78.93114,78.79864,0.0058943,151146.33,0.0031542247,[-0.281  0.359 -0.025  0.028 -0.039  0.021  0.193 -0.633  0.     0.  0.   ],476.6965646995402,235.08632,293.6734,511.69415,0.58943003,51.39,,0.011408691,1.2690575,542.8411,9.35988,805.36755,0.038037606,100,270.66122,3.8037605,-1.0,741.1586456298828,,0.31542248,476.69656,174,9.35988,668664,117.59933
185.76027,0.4189424,1.1767956,17500,51.066154,63.91769,0.011519645,314174.2,0.0005770355,[-0.296  0.354 -0.027  0.031 -0.04   0.02   0.165 -0.635  0.     0.  0.   ],481.4516715410329,217.54929,295.6914,583.98334,1.1519647,51.93,,0.011767957,1.5645121,595.70264,9.359899,879.67474,0.07712967,100,265.61227,7.712967,-1.0,748.6723704338074,,0.05770355,481.45172,175,9.359899,673857,122.383286
212.6622,0.4189424,1.248425,17600,73.38631,70.58705,0.0075180912,221850.48,0.0014467542,[-0.293  0.352 -0.028  0.033 -0.039  0.029  0.15  -0.638  0.     0.  0.   ],479.5000770247552,183.54935,266.8379,719.6647,0.7518091,51.72,,0.01248425,1.4166905,609.47314,9.359973,986.50256,0.04616958,100,257.21832,4.616958,-1.0,755.6697282791138,,0.14467542,479.5001,176,9.359973,679029,131.9572
190.9846,0.4189424,1.0275259,17700,90.34317,92.41798,0.003359406,108576.73,0.0028995115,[-0.285  0.352 -0.031  0.044 -0.028  0.028  0.152 -0.655  0.     0.  0.   ],458.5980698265999,209.83383,267.61346,561.60077,0.33594063,49.44,,0.010275259,1.0820405,477.48184,9.359909,829.21423,0.024487311,100,218.7143,2.4487312,-1.0,761.5121021270752,,0.28995115,458.59805,177,9.359909,683973,107.269455
206.51453,0.4189424,1.0589213,17800,83.3162,88.28893,0.0047385604,176639.31,0.0019205369,[-0.281  0.354 -0.031  0.048 -0.024  0.033  0.155 -0.659  0.     0.  0.   ],483.97083618218016,223.67859,277.4563,590.1846,0.47385603,52.17,,0.010589215,1.1326448,533.7202,9.359973,867.64087,0.03796822,100,256.70215,3.7968218,-1.0,769.0442643165588,,0.19205369,483.97083,178,9.359973,689190,121.085396
199.04341,0.4189424,1.0534651,17900,91.59913,92.451385,0.003190337,104543.49,0.0048224074,[-0.281  0.358 -0.031  0.051 -0.021  0.044  0.162 -0.66   0.     0.  0.   ],476.5520824411168,219.20132,277.50867,580.3272,0.31903374,51.37,,0.010534652,1.0816495,501.70483,9.359981,857.8359,0.023315722,100,234.05392,2.3315723,-1.0,775.5226697921753,,0.48224074,476.55206,179,9.359981,694327,113.48708
181.17525,0.4189424,1.029194,18000,92.39867,94.45762,0.0029519522,146924.7,0.0035998833,[-0.287  0.348 -0.033  0.05  -0.019  0.038  0.143 -0.671  0.     0.  0.   ],496.80478614833186,177.67264,315.62955,748.1444,0.2951952,53.56,,0.01029194,1.0586759,518.3939,9.359839,1063.7739,0.034471393,100,190.03253,3.4471393,-1.0,782.361321926117,,0.35998833,496.80478,180,9.359839,699683,144.58986
