surrgain,optimgain,meankl,Var_J,EpisodesSoFar,entloss,SampleRenyi2,EpRewMean,DiscEpRewMean,EpThisIter,J_hat,TimestepsSoFar,ev_tdlam_before,entropy,TimeElapsed,EpLenMean,Step_size
0.027426599,0.027426599,0.0096069705,271.7802734375,94,,1.5052315,204.58224297201934,192.32880543309852,94,216.29409790039062,2000,-0.0009622573852539062,1.4147766,3.6543917655944824,21.27659574468085,1.0
0.025347775,0.025347775,0.009296823,1081.464599609375,162,,1.6326083,286.780312453287,261.3415310359974,68,332.7286376953125,4000,0.016530275344848633,1.4037687,7.089794635772705,29.41176470588235,1.0
0.024291858,0.024291858,0.009779248,3602.32958984375,208,,1.0994518,428.9478439732009,372.58325505300576,46,554.0197143554688,6000,-0.0027540922164916992,1.37514,10.530735731124878,43.47826086956522,1.0
0.0185297,0.0185297,0.0076689674,3129.541259765625,238,,3.3905373,663.1665314812834,549.5061846784978,30,597.5110473632812,8000,0.023849904537200928,1.3485005,14.153854370117188,66.66666666666667,1.0
0.019949527,0.019949527,0.007943755,2203.768310546875,265,,1.1098462,737.9851140819352,597.3978928966336,27,686.2190551757812,10000,0.005001544952392578,1.3215178,17.873827695846558,74.07407407407408,1.0
0.0071505737,0.0071505737,0.0078617865,3.43764950230252e-05,285,,7.0454144,999.8928197383881,788.3762700602617,20,788.39501953125,12000,-0.0013328790664672852,1.2931651,21.78474736213684,100.0,1.0
0.024285765,0.024285765,0.0059673646,1520.91552734375,307,,2.0474029,908.0551872592928,724.2604741304881,22,730.066650390625,14000,0.0003197193145751953,1.2841073,25.628496170043945,90.9090909090909,1.0
0.0058789807,0.0058789807,0.007768109,0.001365835778415203,327,,6.4241357,999.8978922843933,788.3799168262509,20,788.2672729492188,16000,-4.851818084716797e-05,1.2923102,29.58494734764099,100.0,1.0
0.00987735,0.00987735,0.0055314237,6.253679021028802e-05,347,,5.010173,999.9071523189544,788.3868036480552,20,788.4020385742188,18000,-8.58306884765625e-05,1.2862011,33.82870173454285,100.0,1.0
0.022384396,0.022384396,0.006086471,37.72245407104492,368,,1.3172724,951.8154693449005,754.365393987068,21,782.3180541992188,20000,2.9861927032470703e-05,1.2727073,38.01866817474365,95.23809523809524,1.0
0.013483417,0.013483417,0.005356353,4.3841453589266166e-05,388,,6.073703,999.9115404605866,788.3914905184686,20,788.4154052734375,22000,3.6716461181640625e-05,1.2180358,42.35966658592224,100.0,1.0
0.0058918074,0.0058918074,0.00567137,5.170431177248247e-05,408,,3.1652353,999.9355017662049,788.4102016988211,20,788.4114379882812,24000,-5.841255187988281e-06,1.2229229,47.07258105278015,100.0,1.0
0.010911091,0.010911091,0.0069644446,0.0017823467496782541,428,,8.533956,999.9018657684326,788.3875532517342,20,788.3290405273438,26000,-7.402896881103516e-05,1.2290765,51.645079135894775,100.0,1.0
0.017574416,0.017574416,0.0076125767,2300.518798828125,452,,12.539489,831.5157121403608,665.8936230004991,24,710.31396484375,28000,0.00032466650009155273,1.245778,56.37978911399841,83.33333333333333,1.0
0.019798996,0.019798996,0.005387206,537.6575927734375,473,,13.527184,951.8001877388784,752.0735713182621,21,765.544189453125,30000,0.3724856376647949,1.2263173,61.224377393722534,95.23809523809524,1.0
