J,VarJ,AvgDiscRet,MaxVanillaIw,MaxNormIw,VarRet,AvgVanillaIw,VanillaAvgRet,Bound,MinNormIw,VarNormIw,AvgRet,AvgNormIw,MinVanillaIw,ESSClassic,VarDiscRet,AvgEpLen,ESSRenyi,eRenyi2,VarVanillaIw,BatchSize
936.9701,138.16513,-1.0587086762825493e-14,429.19183,0.98651123,12414.200999294342,4.3506026,79.74702847706696,864.29144,2.9959745e-19,0.009729665,-1.0587086762825493e-14,0.010000002,1.3034295e-16,1.027499371253832,12414.200999294342,8.98,1.662371079268474,60.15504,1841.605,100
4763.308,317.3362,7.958078640513123e-15,110.651024,0.99450725,261006.96691619905,1.1126217,209.71766640752648,4418.9756,,0.009889466,7.958078640513123e-15,0.01,,1.0110641693566176,261006.96691619905,21.97,1.5571091694237702,64.22157,122.42434,100
4361.8467,475.05756,1.8985701899509876e-13,80.63191,0.8898424,808455.6761109603,0.906137,592.4435547859753,3918.2292,,0.007991182,1.8985701899509876e-13,0.01,,1.2482416028526624,808455.6761109603,60.23,2.905774381933795,34.414234,65.61435,100
1183.1873,118.44717,,5.534665,0.064171486,3997801.6252386197,0.86248046,3787.5646566690248,907.16614,5.7424704e-10,0.00021226794,,0.010000002,4.9527685e-08,32.24294982431623,3997801.6252386197,379.08,37.1158721504859,2.6942651,1.5790033,100
116.6225,21.212536,6.548361852765083e-13,2.0193706,0.021636207,483852.72066905804,0.93332934,4880.221764426637,49.596962,4.112981e-05,3.6174846e-05,6.548361852765083e-13,0.01,0.0038387657,73.63060115266484,483852.72066905804,488.06,76.18256735352243,1.3126363,0.31512034,100
0.03997202,0.03620542,1.1823431123048067e-13,25.19686,0.27142188,0.0031564333836193587,0.9283283,4999.946571213461,0.022520794,8.742417e-28,0.0016747904,1.1823431123048067e-13,0.01,8.115833e-26,5.688144114718487,0.0031564333836193587,500.0,7.33107826087686,13.640558,14.433232,100
0.028189901,0.0030048161,3.0013325158506633e-13,9.979652,0.9784871,0.0016365687549262805,0.10199064,4999.958403703573,0.024787227,,0.009571656,3.0013325158506633e-13,0.01,,1.0442843689147294,0.0016365687549262805,500.0,99.98076332187635,1.0001924,0.9956518,100
324.08624,51.172245,-8.276401786133647e-13,2.27374,0.022570094,1480419.570252247,1.0074127,4668.428821867192,197.81674,1.0605256e-07,4.828193e-05,-8.276401786133647e-13,0.010000002,1.068387e-05,67.65939620419384,1480419.570252247,466.92,65.67665579416293,1.522611,0.49000388,100
60.599445,12.5345545,-7.321432349272073e-13,1.9349349,0.019388204,193294.03973876443,0.9979959,4937.737198441896,18.998913,0.000167451,2.5497611e-05,-7.321432349272073e-13,0.01,0.01671154,79.84500108183765,193294.03973876443,493.8,79.00302917174135,1.2657743,0.25395516,100
0.041710146,0.03869399,-2.9103830456733704e-13,39.95952,0.16328917,0.002429566403103492,2.4471629,4999.944379247481,0.025300888,4.8208826e-20,0.0010805894,-2.9103830456733704e-13,0.01,1.1797485e-17,8.54859116729409,0.002429566403103492,500.0,6.382252088172046,15.66845,64.71224,100
0.030688267,0.09793433,-2.0008883439004421e-13,10.815997,0.53437346,0.0022404780426720436,0.2024052,4999.944302961341,0.026707299,,0.003425031,-2.0008883439004421e-13,0.010000002,,2.8646880482538712,0.0022404780426720436,500.0,99.99690065453407,1.000031,1.4031628,100
0.03335034,0.03125417,-1.0550138540565967e-12,60.82992,0.5738731,0.001878947025126703,1.0599891,4999.954366304006,0.029704731,,0.003954589,-1.0550138540565967e-12,0.009999998,,2.490633550500612,0.001878947025126703,500.0,99.99933243243501,1.0000067,44.43285,100
0.0077466117,0.07516209,-2.091837814077735e-13,10.321049,0.24482225,0.0018526317597115595,0.42157313,4999.951014201879,0.0041263937,8.739641e-18,0.0009728163,-2.091837814077735e-13,0.01,3.684398e-16,9.406557561437925,0.0018526317597115595,500.0,99.98682910845699,1.0001317,1.7289271,100
0.023115737,0.044403967,5.275069270282983e-13,9.68738,0.11525458,0.0033341917299848497,0.84052014,4999.954646474825,0.012144199,2.157448e-08,0.00048449181,5.275069270282983e-13,0.009999999,1.8133786e-06,17.251884430220937,0.0033341917299848497,500.0,19.591985599579676,5.104128,3.4228094,100
0.03967601,0.028360033,-4.729372449219227e-13,44.28893,0.45991644,0.0017948269955822098,0.96297777,4999.955190928102,0.024754122,,0.002466206,-4.729372449219227e-13,0.01,,3.9346161783659213,0.0017948269955822098,500.0,5.701617924130749,17.538881,22.86977,100
0.04792069,0.01442244,-8.458300726488233e-13,47.42443,0.45482084,0.0026282549285631305,1.0427058,4999.944181051886,0.028620988,,0.0035008488,-8.458300726488233e-13,0.01,,2.80438783127955,0.0026282549285631305,500.0,4.991022047247393,20.035976,38.06246,100
0.02015089,4.1467598e-12,-3.0013325158506633e-13,2.5331335e-18,1.0,0.0016730315995465944,2.5331335e-20,4999.956935576311,0.016710099,,0.010000002,-3.0013325158506633e-13,0.01,,1.0,0.0016730315995465944,500.0,99.95637651748294,1.0004364,6.4167626e-38,100
0.01037654,0.058092132,7.09405867382884e-13,16.344765,0.11628418,0.0019201158578864088,1.405588,4999.958517245415,0.004855535,6.7575725e-06,0.00031220773,7.09405867382884e-13,0.01,0.00094983634,24.444756073516295,0.0019201158578864088,500.0,44.55681873349889,2.2443254,6.168219,100
0.041453123,0.013881874,-1.7280399333685637e-13,42.235146,0.63474756,0.0017511862729953777,0.6653849,4999.956382327891,0.023395102,,0.0049821064,-1.7280399333685637e-13,0.01,,1.9871679192670595,0.0017511862729953777,500.0,3.798526691437231,26.325996,22.05764,100
0.03746209,0.033659283,2.1827872842550277e-13,65.06386,0.81663847,0.001574569624577752,0.79672784,4999.957723621728,0.021494929,,0.0066957534,2.1827872842550277e-13,0.01,,1.486150521689068,0.001574569624577752,500.0,4.368472190409422,22.891298,42.502964,100
0.05027251,0.026963934,-2.7284841053187846e-13,58.55471,0.6480764,0.001960916320738448,0.9035156,4999.94200371291,0.032438807,,0.0043909275,-2.7284841053187846e-13,0.010000002,,2.248697500702076,0.001960916320738448,500.0,4.36113049944031,22.929834,35.84492,100
0.029077228,0.04271633,-5.456968210637569e-14,25.086279,0.32149222,0.002035259723132627,0.7803075,4999.951876324962,0.014643537,4.821675e-17,0.0016197938,-5.456968210637569e-14,0.009999998,3.762389e-15,5.869936805704244,0.002035259723132627,500.0,6.910160389113012,14.471444,9.862596,100
2.910383e-10,0.03767495,1.9099388737231492e-13,1.0,0.01,0.0014337391335008448,1.0,4999.957120120147,-0.0031845393,0.01,3.5044917e-18,1.9099388737231492e-13,0.009999998,1.0,100.0,0.0014337391335008448,500.0,100.0,1.0,,100
,0.04723081,4.18367562815547e-13,1.0,0.01,0.0022532819590186004,1.0,4999.949839202473,-0.003992264,0.01,3.5044917e-18,4.18367562815547e-13,0.009999998,1.0,100.0,0.0022532819590186004,500.0,100.0,1.0,,100
-6.1118044e-10,0.042109955,-1.6461854102090002e-12,1.0,0.01,0.0017911598973784177,1.0,4999.953582593294,-0.0035594164,0.01,3.5044917e-18,-1.6461854102090002e-12,0.009999998,1.0,100.0,0.0017911598973784177,500.0,100.0,1.0,,100
1.7462298e-10,0.0385229,1.318767317570746e-12,1.0,0.01,0.001499003638124148,1.0,4999.958112795934,-0.0032562132,0.01,3.5044917e-18,1.318767317570746e-12,0.009999998,1.0,100.0,0.001499003638124148,500.0,100.0,1.0,,100
,0.04255829,5.820766091346741e-13,1.0,0.01,0.001829503225755076,1.0,4999.94719569109,-0.0035973121,0.01,3.5044917e-18,5.820766091346741e-13,0.009999998,1.0,100.0,0.001829503225755076,500.0,100.0,1.0,,100
8.1490725e-10,0.04016805,1.9099388737231492e-13,1.0,0.01,0.00162976988581529,1.0,4999.958302604085,-0.0033952724,0.01,3.5044917e-18,1.9099388737231492e-13,0.009999998,1.0,100.0,0.00162976988581529,500.0,100.0,1.0,,100
1.7462298e-10,0.03954839,-5.002220859751106e-13,1.0,0.01,0.001579874016929441,1.0,4999.956210677031,-0.0033428953,0.01,3.5044917e-18,-5.002220859751106e-13,0.009999998,1.0,100.0,0.001579874016929441,500.0,100.0,1.0,,100
0.030634228,0.027301209,9.276845958083868e-13,0.0074295118,0.4368055,0.001689780790560947,0.00017008743,4999.962093763133,0.027177002,1.4886398e-27,0.0032778266,9.276845958083868e-13,0.01,2.531989e-29,2.9894935738077417,0.001689780790560947,500.0,99.99947548187718,1.0000052,9.4826646e-07,100
0.031286735,0.049520593,2.3646862246096135e-13,18.902693,0.1062779,0.001837959890807887,1.7786099,4999.94768719171,0.020892195,6.0606825e-18,0.00048249614,2.3646862246096135e-13,0.009999999,1.077959e-15,17.31088753910478,0.001837959890807887,500.0,12.0322976936153,8.310965,15.263538,100
2.462184e-07,0.042551544,1.2460077414289118e-12,1.0001707,0.010001719,0.0018289464653692012,0.9999988,4999.953479656865,-0.0035965182,0.009999147,1.4698712e-13,1.2460077414289118e-12,0.01,0.99991345,100.00000381470203,0.0018289464653692012,500.0,100.0,1.0,1.4699421e-09,100
-3.4924597e-10,0.040336903,-2.1827872842550277e-13,1.0,0.01,0.001643500934302166,1.0,4999.953846289706,-0.0034095463,0.01,3.5044917e-18,-2.1827872842550277e-13,0.009999998,1.0,100.0,0.001643500934302166,500.0,100.0,1.0,,100
-1.1641532e-10,0.040474445,4.18367562815547e-13,1.0,0.01,0.001654727797017019,1.0,4999.952070000238,-0.003421171,0.01,3.5044917e-18,4.18367562815547e-13,0.009999998,1.0,100.0,0.001654727797017019,500.0,100.0,1.0,,100
1.3160752e-06,0.04375485,4.911271389573813e-13,1.0002978,0.010002799,0.0019338815736695842,1.0000179,4999.95372586355,-0.0036971914,0.0099956645,1.3617177e-12,4.911271389573813e-13,0.010000002,0.99958426,99.9999847414851,0.0019338815736695842,500.0,100.0,1.0,1.3617908e-08,100
-6.4028427e-10,0.045176815,2.5465851649641993e-13,1.0,0.01,0.002061560402204109,1.0,4999.946499480456,-0.003818648,0.01,3.5044917e-18,2.5465851649641993e-13,0.009999998,1.0,100.0,0.002061560402204109,500.0,100.0,1.0,,100
5.8405567e-07,0.04083945,-6.366462912410498e-14,1.000078,0.010000813,0.0016847484913869771,0.99999666,4999.959704470959,-0.003451482,0.009995895,5.957006e-13,-6.366462912410498e-14,0.01,0.99958616,99.99999618529004,0.0016847484913869771,500.0,100.0,1.0,5.9566254e-09,100
-5.820766e-11,0.037753385,9.094947017729282e-13,1.0,0.01,0.0014397151558133486,1.0,4999.959360748042,-0.0031911694,0.01,3.5044917e-18,9.094947017729282e-13,0.009999998,1.0,100.0,0.0014397151558133486,500.0,100.0,1.0,,100
-2.3283064e-10,0.04335294,3.4560798667371273e-13,1.0,0.01,0.0018984618004079558,1.0,4999.946801962693,-0.0036644815,0.01,3.5044917e-18,3.4560798667371273e-13,0.009999998,1.0,100.0,0.0018984618004079558,500.0,100.0,1.0,,100
-4.0745363e-10,0.041113682,1.2005330063402653e-12,1.0,0.01,0.0017074090297547855,1.0,4999.957127308042,-0.0034752046,0.01,3.5044917e-18,1.2005330063402653e-12,0.009999998,1.0,100.0,0.0017074090297547855,500.0,100.0,1.0,,100
4.656613e-10,0.044155974,-1.4551915228366852e-13,1.0,0.01,0.001969444674956939,1.0,4999.9451657854515,-0.003732359,0.01,3.5044917e-18,-1.4551915228366852e-13,0.009999998,1.0,100.0,0.001969444674956939,500.0,100.0,1.0,,100
0.015572976,0.063830405,-7.821654435247183e-13,0.29416057,0.38587934,0.0019169576240287165,0.0076231235,4999.953998777974,0.011890558,,0.0021910006,-7.821654435247183e-13,0.01,,4.407052313116658,0.0019169576240287165,500.0,99.99294330806275,1.0000706,0.0012732345,100
0.02202006,0.06578943,-5.275069270282983e-13,20.737988,0.21286072,0.0017409715829655157,0.9742515,4999.95393230389,0.011647291,7.276639e-33,0.000623905,-5.275069270282983e-13,0.01,7.0892767e-31,13.934058349747552,0.0017409715829655157,500.0,11.44525335836808,8.7372465,5.9218955,100
-8.1490725e-10,0.044263005,3.4560798667371273e-13,1.0,0.01,0.0019790034140967673,1.0,4999.952174558467,-0.0037414068,0.01,3.5044917e-18,3.4560798667371273e-13,0.009999998,1.0,100.0,0.0019790034140967673,500.0,100.0,1.0,,100
-1.1641532e-10,0.045301925,-7.548806024715304e-13,1.0,0.01,0.002072994120871276,1.0,4999.955633852153,-0.0038292226,0.01,3.5044917e-18,-7.548806024715304e-13,0.009999998,1.0,100.0,0.002072994120871276,500.0,100.0,1.0,,100
1.3969839e-06,0.04494055,-1.0913936421275138e-13,1.0003706,0.010003588,0.002040112448149404,1.0000118,4999.9453411484,-0.0037973344,0.009996621,1.4465408e-12,-1.0913936421275138e-13,0.01,0.9996739,100.0,0.002040112448149404,500.0,100.0,1.0,1.4466313e-08,100
