StepSize,J,Grad2Norm,GradInftyNorm,VarJ,AvgRet,BatchSize,AvgEpLen
0.039292433489717976,120.83054022626779,25.450192599083472,16.154450150201253,15.666776040774348,129.2290988225676,100,13.93
0.007771578785291877,190.61067268041134,128.67398345012634,86.56529212503962,197.5386418397392,234.9002906373702,100,24.49
0.008637121534584577,284.9129427761083,115.77931328114596,70.88321224799547,498.6081371374949,407.14894337590783,100,41.71
0.010942667145547504,330.470541292823,91.38539870573447,47.01086986548398,756.4072369723762,525.2165409161762,100,53.5
0.007487399801180676,383.8086589614013,133.55771383308684,80.69103315942016,766.5473318384685,616.4687554011028,100,62.66
0.012001801534483766,393.12681293703486,83.32082455511235,38.82030583881906,924.4110885684552,675.9447594484221,100,68.55
0.008626455735111165,456.9191372180322,115.92246348982322,63.02705314960831,941.3790269144629,821.0870523826965,100,82.99
0.0061551408063209535,504.0700790874122,162.4658202738532,86.17849129711762,1084.6487347743284,995.1332913864591,100,100.22
0.004146560978257028,617.4834530175398,241.16370294410612,188.19410144217719,748.3383359065487,1213.9680977701757,100,122.11
0.009333860915873796,829.5426141164008,107.13680105296322,80.29052525110752,50.51865228265512,1821.368071550075,100,182.46
0.007646542624893435,832.7591782226317,130.77805866725765,82.41818547801412,81.3746835610194,1860.3063989921845,100,186.23
0.11474767231393045,865.0615505843318,8.71477372773338,6.090084286486098,0.6165728767136434,1994.237909824662,100,199.45
0.03347314890174823,858.3463703713251,29.874691590421957,16.004110948528787,9.294786136741276,1959.3505434440635,100,196.04
0.5638052520362242,865.8143565385141,1.7736620870210527,1.2601542873774176,0.03525084887365568,1998.6559945051652,100,199.88
0.21562853877009258,865.285100943078,4.637605048496015,3.50564842377454,0.2491506278447649,1995.2831435090861,100,199.56
90.79070063858231,866.0087966133952,0.011014343902695263,0.008818350585119743,1.06489798618088e-06,1999.9792404079437,100,200.0
3.1405212078206515,865.9599975493999,0.318418483374594,0.2431445312465753,0.0017654457105296536,1999.623083108738,100,199.98
257.1842125301636,866.0123794927941,0.0038882635530464995,0.0023611642869790185,4.1627814387429434e-07,1999.9880510902406,100,200.0
0.3195608687760105,865.8171008583882,3.1292942838408955,2.072163144242826,0.03532864824844848,1998.6422869770415,100,199.88
216.33840256389556,866.013671099878,0.004622387833822753,0.003470736736717627,2.7958944894737246e-07,1999.9899414253234,100,200.0
77.48647910368123,866.0120387795204,0.012905477337045399,0.012400756453678174,5.372552364316949e-07,1999.9788208675384,100,200.0
53.56634246330951,866.0117478688096,0.018668439061056936,0.015043514146571551,4.6160105272319166e-07,1999.9878734207152,100,200.0
74.13618459172874,866.0116993250542,0.013488689841634614,0.008023999386111105,4.992543183353534e-07,1999.9796586322784,100,200.0
59.6215466224309,866.0126513997798,0.01677245990166546,0.010565492237432465,4.1812873336102287e-07,1999.9897997665405,100,200.0
44.39741844272876,866.0109089580649,0.022523832129788535,0.01961015392120818,6.327816251701833e-07,1999.9731038761138,100,200.0
119.57107542915503,866.013599812422,0.00836322661154363,0.0060051111918105245,3.180649398380006e-07,1999.990977563858,100,200.0
242.06627091129184,866.0154550651846,0.004131100116655502,0.002811751956646418,1.4022192096961076e-07,1999.9938741111755,100,200.0
63.92969722250965,866.0139145909296,0.015642182638836273,0.01131304704389694,4.4239719079540916e-07,1999.9848146629333,100,200.0
221.1306197152422,866.014458316674,0.004522214070976402,0.002999889923374313,2.432331085265443e-07,1999.992427778244,100,200.0
225.43416487995717,866.0151771141615,0.0044358848648007555,0.0038496743216744774,1.4680311651651346e-07,1999.9939288234712,100,200.0
139.88019903643632,866.0157748824251,0.007148974671815542,0.006954974707289051,1.2728433313280432e-07,1999.9943967723846,100,200.0
429.48053313777683,866.016177163569,0.0023283942410474777,0.001979238109125831,1.1113976306590025e-07,1999.9950629615785,100,200.0
0.007505639008628582,857.88554059995,133.2331596084473,99.52354343274983,16.285650863239553,1962.7611698397063,100,196.33
227.47615788736084,866.0151820073536,0.0043960651054040095,0.0035432702382847013,1.862555715755469e-07,1999.9935123538971,100,200.0
105.4759245993661,866.0141659904518,0.00948083653969704,0.006050485627426507,2.2836586722463225e-07,1999.991913394928,100,200.0
174.84246956688023,866.0170167767515,0.0057194341996953035,0.004000540217098823,8.846261059838714e-08,1999.9961051559449,100,200.0
