BatchSize,MinVanillaIw,AvgVanillaIw,VarNormIw,ESSRenyi,AvgDiscRet,IterType,VarVanillaIw,ESSClassic,MinNormIw,AvgEpLen,VarRet,VarDiscRet,VarJ,Bound,MaxNormIw,AvgRet,VanillaAvgRet,MaxVanillaIw,EpsThisIter,AvgNormIw,Delta,J,eRenyi2
200,0.716091,0.998696,2.81822e-07,197.87280918,-430.82912915,1,0.0112435,197.781621893,0.00358513,500.0,1119.18839955,1119.18839955,34.0551,-494.701,0.00657624,-430.82912915,-430.82912915,1.31353,100,0.005,0.3,-431.382,1.01075
200,1.0,1.0,3.50449e-18,200.0,-436.945628544,2,,100.0,0.01,500.0,1932.95698639,1932.95698639,43.745,-522.918,0.01,-436.945628544,-436.945628544,1.0,100,0.01,0.3,-436.946,1.0
200,0.2763,0.979891,2.55502e-06,183.861875996,-429.106823428,1,0.0981318,181.53934491,0.00140985,500.0,1741.16800089,1741.16800089,40.9695,-490.91,0.00859579,-429.106823428,-429.106823428,1.68459,100,0.005,0.3,-427.507,1.08777
200,1.0,1.0,3.50449e-18,200.0,-427.666098884,2,,100.0,0.01,500.0,1445.28343064,1445.28343064,37.8263,-513.938,0.01,-427.666098884,-427.666098884,1.0,100,0.01,0.3,-427.666,1.0
200,0.349067,0.99618,1.21082e-06,192.17412261,-433.081663962,1,0.0480635,190.805036047,0.00175203,500.0,1649.84653321,1649.84653321,39.2626,-490.104,0.00877922,-433.081663962,-433.081663962,1.74914,100,0.005,0.3,-427.871,1.04072
200,1.0,1.0,3.50449e-18,200.0,-426.332596933,2,,100.0,0.01,500.0,1448.70682996,1448.70682996,37.8711,-512.221,0.01,-426.332596933,-426.332596933,1.0,100,0.01,0.3,-426.333,1.0
200,0.240449,0.973658,1.35188e-06,190.689446509,-433.655664283,1,0.0512638,189.788470444,0.00123477,500.0,1489.17977598,1489.17977598,37.7633,-491.236,0.00789668,-433.655664283,-433.655664283,1.53773,100,0.005,0.3,-426.964,1.04883
200,1.0,1.0,3.50449e-18,200.0,-429.491196562,2,,100.0,0.01,500.0,1358.31331625,1358.31331625,36.6706,-509.312,0.01,-429.491196562,-429.491196562,1.0,100,0.01,0.3,-429.491,1.0
200,0.356395,1.03189,2.60589e-06,186.493433908,-428.545529433,1,0.110989,181.206265233,0.00172691,500.0,1492.53985265,1492.53985265,40.9967,-488.873,0.0149265,-428.545529433,-428.545529433,3.0805,100,0.005,0.3,-424.831,1.07242
200,1.0,1.0,3.50449e-18,200.0,-430.020941249,2,,100.0,0.01,500.0,1603.47391101,1603.47391101,39.8427,-511.075,0.01,-430.020941249,-430.020941249,1.0,100,0.01,0.3,-430.021,1.0
200,0.417117,0.987974,1.20631e-06,191.406018083,-429.694503996,1,0.047099,190.837627813,0.00211097,500.0,1926.4769225,1926.4769225,41.9851,-489.77,0.00759946,-429.694503996,-429.694503996,1.50161,100,0.005,0.3,-427.137,1.0449
200,1.0,1.0,3.50449e-18,200.0,-427.518062665,2,,100.0,0.01,500.0,1589.87887887,1589.87887887,39.6734,-517.312,0.01,-427.518062665,-427.518062665,1.0,100,0.01,0.3,-427.518,1.0
200,0.577277,1.03453,1.54143e-06,191.468055021,-424.687209675,1,0.0659886,188.439408432,0.00279005,500.0,1743.87833519,1743.87833519,39.9575,-488.147,0.0120722,-424.687209675,-424.687209675,2.4978,100,0.005,0.3,-423.254,1.04456
200,1.0,1.0,3.50449e-18,200.0,-428.693896762,2,,100.0,0.01,500.0,1406.41721644,1406.41721644,37.3143,-511.445,0.01,-428.693896762,-428.693896762,1.0,100,0.01,0.3,-428.694,1.0
200,0.293555,1.0152,6.55594e-07,195.397770325,-421.344293353,1,0.0270273,194.914184123,0.00144579,500.0,1257.51333103,1257.51333103,36.827,-482.843,0.00719085,-421.344293353,-421.344293353,1.46004,100,0.005,0.3,-423.644,1.02355
200,1.0,1.0,3.50449e-18,200.0,-419.581409732,2,,100.0,0.01,500.0,1309.80683402,1309.80683402,36.0098,-496.694,0.01,-419.581409732,-419.581409732,1.0,100,0.01,0.3,-419.581,1.0
200,0.509554,1.02275,9.73919e-07,192.628896488,-427.061334374,1,0.0407496,192.536921719,0.00249109,500.0,1334.61032566,1334.61032566,36.8599,-479.146,0.008056,-427.061334374,-427.061334374,1.64786,100,0.005,0.3,-421.15,1.03827
200,1.0,1.0,3.50449e-18,200.0,-425.082329872,2,,100.0,0.01,500.0,1602.49419609,1602.49419609,39.8305,-506.669,0.01,-425.082329872,-425.082329872,1.0,100,0.01,0.3,-425.082,1.0
200,0.570773,0.988611,8.35378e-07,192.549131991,-421.958377708,1,0.0326583,193.564349852,0.00288674,500.0,1514.97406698,1514.97406698,39.8876,-483.386,0.00819149,-421.958377708,-421.958377708,1.61964,100,0.005,0.3,-421.147,1.0387
200,1.0,1.0,3.50449e-18,200.0,-419.774953289,2,,100.0,0.01,500.0,1694.48937642,1694.48937642,40.9578,-501.036,0.01,-419.774953289,-419.774953289,1.0,100,0.01,0.3,-419.775,1.0
200,0.631635,1.00841,7.35517e-07,194.501104771,-420.771531269,1,0.0299174,194.31181071,0.00313185,500.0,1249.10814723,1249.10814723,36.873,-476.884,0.00760226,-420.771531269,-420.771531269,1.53323,100,0.005,0.3,-418.618,1.02827
200,1.0,1.0,3.50449e-18,200.0,-418.517983108,2,,100.0,0.01,500.0,1219.22976577,1219.22976577,34.7424,-494.432,0.01,-418.517983108,-418.517983108,1.0,100,0.01,0.3,-418.518,1.0
200,0.451258,1.00279,1.27023e-06,192.415749377,-422.327324447,1,0.0510928,190.375599114,0.00225002,500.0,1513.72190911,1513.72190911,38.0792,-479.383,0.00993124,-422.327324447,-422.327324447,1.99178,100,0.005,0.3,-418.192,1.03942
200,1.0,1.0,3.50449e-18,200.0,-429.949069162,2,,100.0,0.01,500.0,2041.16293522,2041.16293522,44.9528,-521.761,0.01,-429.949069162,-429.949069162,1.0,100,0.01,0.3,-429.949,1.0
200,0.484382,1.02704,1.26874e-06,192.925829673,-427.069855703,1,0.0535318,190.386275677,0.00235814,500.0,2785.48752327,2785.48752327,48.9462,-495.731,0.0111974,-427.069855703,-427.069855703,2.30004,100,0.005,0.3,-426.066,1.03667
200,1.0,1.0,3.50449e-18,200.0,-418.071336934,2,,100.0,0.01,500.0,1254.29055627,1254.29055627,35.2384,-498.772,0.01,-418.071336934,-418.071336934,1.0,100,0.01,0.3,-418.071,1.0
200,0.684073,0.999448,3.70458e-07,197.331187971,-421.254513049,1,0.014802,197.093954499,0.00342225,500.0,1150.88095755,1150.88095755,34.4871,-476.344,0.00668534,-421.254513049,-421.254513049,1.33633,100,0.005,0.3,-418.895,1.01352
200,1.0,1.0,3.50449e-18,200.0,-420.448800902,2,,100.0,0.01,500.0,1488.13875746,1488.13875746,38.383,-509.306,0.01,-420.448800902,-420.448800902,1.0,100,0.01,0.3,-420.449,1.0
200,0.134432,0.994855,1.83973e-06,187.961920528,-418.076176912,1,0.0728341,186.354793384,0.000675634,500.0,1442.40313662,1442.40313662,36.7775,-480.248,0.00991168,-418.076176912,-418.076176912,1.97214,100,0.005,0.3,-415.436,1.06405
200,1.0,1.0,3.50449e-18,200.0,-415.880149464,2,,100.0,0.01,500.0,1268.14464042,1268.14464042,35.4325,-492.919,0.01,-415.880149464,-415.880149464,1.0,100,0.01,0.3,-415.88,1.0
200,0.365808,0.988467,2.26919e-06,187.05667431,-411.24907605,1,0.0886858,183.433345652,0.00185038,500.0,1491.37605094,1491.37605094,37.9424,-467.835,0.0114108,-411.24907605,-411.24907605,2.25584,100,0.005,0.3,-409.617,1.06919
200,1.0,1.0,3.50449e-18,200.0,-413.264685863,2,,100.0,0.01,500.0,1337.20058449,1337.20058449,36.3845,-494.387,0.01,-413.264685863,-413.264685863,1.0,100,0.01,0.3,-413.265,1.0
200,0.122007,0.955769,1.75183e-06,188.311418201,-422.720904026,1,0.0640113,186.96432933,0.000638264,500.0,1754.03366448,1754.03366448,39.5466,-475.772,0.00990135,-422.720904026,-422.720904026,1.89268,100,0.005,0.3,-414.45,1.06207
200,1.0,1.0,3.50449e-18,200.0,-418.632532567,2,,100.0,0.01,500.0,1644.85301012,1644.85301012,40.3535,-499.493,0.01,-418.632532567,-418.632532567,1.0,100,0.01,0.3,-418.633,1.0
200,0.36897,0.963334,1.20436e-06,192.665882937,-415.180673389,1,0.0447064,190.851802334,0.00191507,500.0,1427.2233186,1427.2233186,39.2631,-473.166,0.00740648,-415.180673389,-415.180673389,1.42698,100,0.005,0.3,-414.674,1.03807
200,1.0,1.0,3.50449e-18,200.0,-414.54513541,2,,100.0,0.01,500.0,1691.15690881,1691.15690881,40.9175,-497.134,0.01,-414.54513541,-414.54513541,1.0,100,0.01,0.3,-414.545,1.0
200,0.707288,0.995654,4.991e-07,195.895689603,-418.019371753,1,0.0197909,196.104535676,0.00355188,500.0,1422.23019807,1422.23019807,39.2011,-474.068,0.00755105,-418.019371753,-418.019371753,1.50365,100,0.005,0.3,-415.06,1.02095
200,1.0,1.0,3.50449e-18,200.0,-415.573756365,2,,100.0,0.01,500.0,1577.10686714,1577.10686714,39.5137,-497.404,0.01,-415.573756365,-415.573756365,1.0,100,0.01,0.3,-415.574,1.0
200,0.442867,1.029,1.24579e-06,191.204304931,-415.490957871,1,0.0527637,190.551988264,0.00215193,500.0,1863.39251776,1863.39251776,42.3047,-473.285,0.0104035,-415.490957871,-415.490957871,2.14105,100,0.005,0.3,-412.969,1.046
200,1.0,1.0,3.50449e-18,200.0,-413.461204325,2,,100.0,0.01,500.0,1415.53594203,1415.53594203,37.435,-497.409,0.01,-413.461204325,-413.461204325,1.0,100,0.01,0.3,-413.461,1.0
200,0.279,0.984255,1.46231e-06,190.407369148,-417.841899781,1,0.0566651,189.000184656,0.00141732,500.0,1609.41634338,1609.41634338,39.102,-473.506,0.00900795,-417.841899781,-417.841899781,1.77322,100,0.005,0.3,-412.669,1.05038
200,1.0,1.0,3.50449e-18,200.0,-415.326612942,2,,100.0,0.01,500.0,1628.98817282,1628.98817282,40.1584,-506.736,0.01,-415.326612942,-415.326612942,1.0,100,0.01,0.3,-415.327,1.0
200,0.694424,1.0093,9.389e-07,193.083961267,-414.455788785,1,0.038258,192.795594215,0.00344012,500.0,1507.09531968,1507.09531968,39.9749,-478.416,0.00977688,-414.455788785,-414.455788785,1.97357,100,0.005,0.3,-412.632,1.03582
200,1.0,1.0,3.50449e-18,200.0,-414.68130819,2,,100.0,0.01,500.0,1365.20791267,1365.20791267,36.7635,-493.895,0.01,-414.68130819,-414.68130819,1.0,100,0.01,0.3,-414.681,1.0
200,0.571156,0.995627,4.76562e-07,196.293164167,-411.229676273,1,0.0188961,196.277230651,0.00286832,500.0,1231.17751433,1231.17751433,36.3194,-471.535,0.00647955,-411.229676273,-411.229676273,1.29024,100,0.005,0.3,-411.915,1.01888
200,1.0,1.0,3.50449e-18,200.0,-410.645063593,2,,100.0,0.01,500.0,1077.08251527,1077.08251527,32.6544,-485.602,0.01,-410.645063593,-410.645063593,1.0,100,0.01,0.3,-410.645,1.0
200,0.516784,0.988733,1.65489e-06,190.027689975,-412.757910876,1,0.0647126,187.640980843,0.00261337,500.0,1314.64661647,1314.64661647,34.4255,-467.612,0.0105006,-412.757910876,-412.757910876,2.07645,100,0.005,0.3,-408.819,1.05248
200,1.0,1.0,3.50449e-18,200.0,-405.453322193,2,,100.0,0.01,500.0,1318.60013141,1318.60013141,36.1305,-483.077,0.01,-405.453322193,-405.453322193,1.0,100,0.01,0.3,-405.453,1.0
200,0.32857,0.991642,1.10528e-06,191.334834386,-409.242029046,1,0.0434753,191.572723115,0.0016567,500.0,1809.1598799,1809.1598799,38.9274,-465.583,0.00691351,-409.242029046,-409.242029046,1.37115,100,0.005,0.3,-404.737,1.04529
200,1.0,1.0,3.50449e-18,200.0,-410.312527884,2,,100.0,0.01,500.0,1673.6980114,1673.6980114,40.7058,-501.181,0.01,-410.312527884,-410.312527884,1.0,100,0.01,0.3,-410.312,1.0
200,0.416972,1.00211,5.50849e-07,195.602389776,-407.071067489,1,0.0221272,195.709280096,0.00208046,500.0,1487.38230643,1487.38230643,39.363,-472.243,0.00724529,-407.071067489,-407.071067489,1.45212,100,0.005,0.3,-407.271,1.02248
200,1.0,1.0,3.50449e-18,200.0,-402.238584121,2,,100.0,0.01,500.0,1882.16771522,1882.16771522,43.1665,-489.799,0.01,-402.238584121,-402.238584121,1.0,100,0.01,0.3,-402.239,1.0
200,0.317658,0.988308,1.16126e-06,191.373552098,-413.950289538,1,0.0453704,191.164831307,0.00160708,500.0,1490.9626516,1490.9626516,43.6039,-468.487,0.00813151,-413.950289538,-413.950289538,1.60729,100,0.005,0.3,-405.193,1.04508
200,1.0,1.0,3.50449e-18,200.0,-404.369905825,2,,100.0,0.01,500.0,1401.20516755,1401.20516755,37.245,-487.026,0.01,-404.369905825,-404.369905825,1.0,100,0.01,0.3,-404.37,1.0
200,0.352587,1.01339,1.18351e-06,192.334176817,-412.971589867,1,0.048617,191.002935179,0.00173964,500.0,1657.00763846,1657.00763846,37.5697,-465.847,0.00918686,-412.971589867,-412.971589867,1.86198,100,0.005,0.3,-406.246,1.03986
200,1.0,1.0,3.50449e-18,200.0,-402.393076803,2,,100.0,0.01,500.0,1219.06759416,1219.06759416,34.7401,-483.258,0.01,-402.393076803,-402.393076803,1.0,100,0.01,0.3,-402.393,1.0
200,0.550681,0.99941,5.55011e-07,196.113181928,-410.963495308,1,0.0221743,195.677550202,0.00275503,500.0,1738.83040067,1738.83040067,37.1541,-466.876,0.0068735,-410.963495308,-410.963495308,1.37389,100,0.005,0.3,-405.469,1.01982
200,1.0,1.0,3.50449e-18,200.0,-407.109309905,2,,100.0,0.01,500.0,983.48836033,983.48836033,31.2034,-480.269,0.01,-407.109309905,-407.109309905,1.0,100,0.01,0.3,-407.109,1.0
200,0.486342,0.999231,6.01201e-07,195.562648889,-413.699557924,1,0.0240111,195.326194489,0.00243358,500.0,1650.06409948,1650.06409948,35.9007,-471.067,0.00761266,-413.699557924,-413.699557924,1.52136,100,0.005,0.3,-409.048,1.02269
200,1.0,1.0,3.50449e-18,200.0,-411.303487926,2,,100.0,0.01,500.0,1803.77181034,1803.77181034,42.2579,-497.016,0.01,-411.303487926,-411.303487926,1.0,100,0.01,0.3,-411.303,1.0
200,0.25332,1.00789,1.67369e-06,189.03328135,-402.952095466,1,0.0680077,187.509449705,0.00125669,500.0,1607.22546763,1607.22546763,42.5901,-466.012,0.00743122,-402.952095466,-402.952095466,1.49796,100,0.005,0.3,-403.671,1.05801
200,1.0,1.0,3.50449e-18,200.0,-408.059962145,2,,100.0,0.01,500.0,1561.20066291,1561.20066291,39.314,-488.482,0.01,-408.059962145,-408.059962145,1.0,100,0.01,0.3,-408.06,1.0
200,0.547899,1.0092,5.59627e-07,195.469368025,-407.958838865,1,0.022799,195.642397849,0.00271451,500.0,1336.35310503,1336.35310503,38.1636,-464.239,0.00760261,-407.958838865,-407.958838865,1.53452,100,0.005,0.3,-406.717,1.02318
200,1.0,1.0,3.50449e-18,200.0,-409.022374671,2,,100.0,0.01,500.0,1868.1705947,1868.1705947,43.0057,-498.454,0.01,-409.022374671,-409.022374671,1.0,100,0.01,0.3,-409.022,1.0
200,0.26917,0.996466,3.05e-06,186.764919683,-405.560708841,1,0.121139,178.350079975,0.00135062,500.0,1626.46176766,1626.46176766,49.6983,-468.784,0.0226067,-405.560708841,-405.560708841,4.50536,100,0.005,0.3,-403.344,1.07086
200,1.0,1.0,3.50449e-18,200.0,-404.82164776,2,,100.0,0.01,500.0,1458.56569908,1458.56569908,37.9997,-479.185,0.01,-404.82164776,-404.82164776,1.0,100,0.01,0.3,-404.822,1.0
200,0.382441,1.00458,3.93965e-06,186.085442476,-404.509491216,1,0.159032,172.891048484,0.00190349,500.0,1310.86913415,1310.86913415,47.6079,-459.159,0.0243267,-404.509491216,-404.509491216,4.88761,100,0.005,0.3,-401.75,1.07478
200,1.0,1.0,3.50449e-18,200.0,-401.896702985,2,,100.0,0.01,500.0,1491.59682019,1491.59682019,38.4276,-484.327,0.01,-401.896702985,-401.896702985,1.0,100,0.01,0.3,-401.897,1.0
200,0.279172,1.00443,1.25595e-06,190.619596038,-409.696140068,1,0.0506844,190.478649896,0.0013897,500.0,1465.32590974,1465.32590974,37.918,-462.627,0.00753531,-409.696140068,-409.696140068,1.51374,100,0.005,0.3,-402.923,1.04921
200,1.0,1.0,3.50449e-18,200.0,-408.378837059,2,,100.0,0.01,500.0,1364.415024,1364.415024,36.7528,-486.787,0.01,-408.378837059,-408.378837059,1.0,100,0.01,0.3,-408.379,1.0
200,0.416993,0.982106,7.31441e-07,193.88083133,-402.948411374,1,0.0282199,194.342450338,0.00212296,500.0,1550.52253839,1550.52253839,37.5263,-460.084,0.00783962,-402.948411374,-402.948411374,1.53987,100,0.005,0.3,-403.773,1.03156
200,1.0,1.0,3.50449e-18,200.0,-405.066450725,2,,100.0,0.01,500.0,1491.2694886,1491.2694886,38.4234,-489.431,0.01,-405.066450725,-405.066450725,1.0,100,0.01,0.3,-405.066,1.0
200,0.364487,0.980424,1.5314e-06,189.046530178,-413.670624409,1,0.0588811,188.510379574,0.00185882,500.0,1696.60442064,1696.60442064,39.7932,-467.323,0.00862058,-413.670624409,-413.670624409,1.69037,100,0.005,0.3,-405.964,1.05794
200,1.0,1.0,3.50449e-18,200.0,-404.508679889,2,,100.0,0.01,500.0,1149.15036891,1149.15036891,33.7292,-481.173,0.01,-404.508679889,-404.508679889,1.0,100,0.01,0.3,-404.509,1.0
200,0.658632,1.01883,6.03054e-07,194.636943605,-402.051562597,1,0.0250393,195.31225486,0.00323228,500.0,1108.73883728,1108.73883728,33.5915,-457.692,0.00805382,-402.051562597,-402.051562597,1.6411,100,0.005,0.3,-401.743,1.02755
200,1.0,1.0,3.50449e-18,200.0,-394.07490491,2,,100.0,0.01,500.0,955.887296132,955.887296132,30.7624,-468.091,0.01,-394.07490491,-394.07490491,1.0,100,0.01,0.3,-394.075,1.0
200,0.648661,0.997616,6.92221e-07,195.109157732,-406.734590379,1,0.027557,194.637631189,0.00325105,500.0,1459.0360197,1459.0360197,36.6304,-459.926,0.00806942,-406.734590379,-406.734590379,1.61004,100,0.005,0.3,-398.871,1.02507
200,1.0,1.0,3.50449e-18,200.0,-403.970246585,2,,100.0,0.01,500.0,1559.70221842,1559.70221842,39.2951,-486.967,0.01,-403.970246585,-403.970246585,1.0,100,0.01,0.3,-403.97,1.0
200,0.442242,0.97677,1.0576e-06,191.60929521,-403.4980324,1,0.0403613,191.921596366,0.0022638,500.0,1514.30077412,1514.30077412,37.0128,-461.088,0.00749784,-403.4980324,-403.4980324,1.46473,100,0.005,0.3,-401.13,1.04379
200,1.0,1.0,3.50449e-18,200.0,-400.891822134,2,,100.0,0.01,500.0,1372.82929001,1372.82929001,36.866,-478.547,0.01,-400.891822134,-400.891822134,1.0,100,0.01,0.3,-400.892,1.0
200,0.557338,1.03824,4.52049e-06,186.3790724,-404.90986393,1,0.194912,169.503650722,0.00268406,500.0,1720.0374755,1720.0374755,42.3156,-460.459,0.0246235,-404.90986393,-404.90986393,5.113,100,0.005,0.3,-399.037,1.07308
200,1.0,1.0,3.50449e-18,200.0,-402.515197687,2,,100.0,0.01,500.0,1586.8860505,1586.8860505,39.6361,-484.353,0.01,-402.515197687,-402.515197687,1.0,100,0.01,0.3,-402.515,1.0
200,0.167928,0.976582,1.44877e-06,192.369660541,-401.656870609,1,0.0552685,189.096506093,0.000859777,500.0,1624.28283795,1624.28283795,38.8187,-459.745,0.0110285,-401.656870609,-401.656870609,2.15404,100,0.005,0.3,-399.599,1.03966
200,1.0,1.0,3.50449e-18,200.0,-392.358702746,2,,100.0,0.01,500.0,1828.35701195,1828.35701195,42.545,-476.522,0.01,-392.358702746,-392.358702746,1.0,100,0.01,0.3,-392.359,1.0
200,0.742693,1.01612,8.42049e-07,194.962803338,-401.76173814,1,0.0347763,193.514631089,0.00365457,500.0,1200.00632252,1200.00632252,37.3936,-455.702,0.0115074,-401.76173814,-401.76173814,2.33856,100,0.005,0.3,-395.426,1.02584
200,1.0,1.0,3.50449e-18,200.0,-397.859764735,2,,100.0,0.01,500.0,1306.38523616,1306.38523616,35.9628,-478.158,0.01,-397.859764735,-397.859764735,1.0,100,0.01,0.3,-397.86,1.0
200,0.419484,0.980248,1.1259e-06,191.285161607,-390.60365579,1,0.0432744,191.42220121,0.00213968,500.0,1312.13769756,1312.13769756,36.6339,-449.824,0.0077244,-390.60365579,-390.60365579,1.51436,100,0.005,0.3,-391.765,1.04556
200,1.0,1.0,3.50449e-18,200.0,-400.380617862,2,,100.0,0.01,500.0,1620.72553783,1620.72553783,40.0564,-477.579,0.01,-400.380617862,-400.380617862,1.0,100,0.01,0.3,-400.381,1.0
200,0.401175,1.01983,3.09739e-06,186.381432796,-396.536048459,1,0.128858,178.050627183,0.00196687,500.0,1553.41400771,1553.41400771,43.2807,-454.346,0.0210267,-396.536048459,-396.536048459,4.28874,100,0.005,0.3,-394.85,1.07307
200,1.0,1.0,3.50449e-18,200.0,-407.210324932,2,,100.0,0.01,500.0,1605.08772552,1605.08772552,39.8627,-487.398,0.01,-407.210324932,-407.210324932,1.0,100,0.01,0.3,-407.21,1.0
200,0.499267,1.00568,6.99686e-07,195.615184169,-390.354780648,1,0.0283061,194.581419527,0.00248224,500.0,1252.08077787,1252.08077787,38.4645,-454.865,0.00693868,-390.354780648,-390.354780648,1.39562,100,0.005,0.3,-397.532,1.02242
200,1.0,1.0,3.50449e-18,200.0,-389.484268267,2,,100.0,0.01,500.0,1530.9856601,1530.9856601,38.9317,-467.311,0.01,-389.484268267,-389.484268267,1.0,100,0.01,0.3,-389.484,1.0
200,0.242109,1.03855,2.13293e-06,188.46814899,-394.165413924,1,0.0920213,184.350391012,0.00116561,500.0,1337.78738109,1337.78738109,37.8562,-445.713,0.0128823,-394.165413924,-394.165413924,2.67578,100,0.005,0.3,-388.525,1.06119
200,1.0,1.0,3.50449e-18,200.0,-400.217193528,2,,100.0,0.01,500.0,1470.20931544,1470.20931544,38.1511,-476.995,0.01,-400.217193528,-400.217193528,1.0,100,0.01,0.3,-400.217,1.0
200,0.321405,1.00102,1.20607e-06,190.671090637,-392.252023266,1,0.0483417,190.839392915,0.00160538,500.0,1142.54416643,1142.54416643,35.044,-449.224,0.00868369,-392.252023266,-392.252023266,1.73851,100,0.005,0.3,-393.622,1.04893
200,1.0,1.0,3.50449e-18,200.0,-395.506789615,2,,100.0,0.01,500.0,1309.25876177,1309.25876177,36.0023,-467.59,0.01,-395.506789615,-395.506789615,1.0,100,0.01,0.3,-395.507,1.0
200,0.266597,0.991753,1.34848e-06,190.372583978,-399.281833426,1,0.0530532,189.812917605,0.00134407,500.0,1525.63084591,1525.63084591,37.1549,-454.109,0.00887791,-399.281833426,-399.281833426,1.76094,100,0.005,0.3,-394.369,1.05057
200,1.0,1.0,3.50449e-18,200.0,-395.558992412,2,,100.0,0.01,500.0,1336.28482697,1336.28482697,36.372,-468.244,0.01,-395.558992412,-395.558992412,1.0,100,0.01,0.3,-395.559,1.0
200,0.567146,0.990835,5.41882e-07,195.52492937,-394.53691963,1,0.0212798,195.777704016,0.00286196,500.0,1110.58484298,1110.58484298,35.3419,-447.435,0.00720406,-394.53691963,-394.53691963,1.42761,100,0.005,0.3,-393.828,1.02289
200,1.0,1.0,3.50449e-18,200.0,-390.983318357,2,,100.0,0.01,500.0,1416.12261523,1416.12261523,37.4428,-467.587,0.01,-390.983318357,-390.983318357,1.0,100,0.01,0.3,-390.983,1.0
200,0.531662,0.988496,4.87693e-07,196.330859053,-391.813409271,1,0.0190615,196.191932838,0.00268925,500.0,1263.85991677,1263.85991677,36.4556,-445.053,0.00735903,-391.813409271,-391.813409271,1.45487,100,0.005,0.3,-390.382,1.01869
200,1.0,1.0,3.50449e-18,200.0,-397.923926336,2,,100.0,0.01,500.0,1852.70805998,1852.70805998,42.8273,-477.295,0.01,-397.923926336,-397.923926336,1.0,100,0.01,0.3,-397.924,1.0
200,0.559149,1.01544,9.2186e-07,193.83200018,-389.09448151,1,0.0380219,192.921699294,0.00275324,500.0,1672.010911,1672.010911,41.3078,-451.135,0.00867718,-389.09448151,-389.09448151,1.76223,100,0.005,0.3,-391.653,1.03182
200,1.0,1.0,3.50449e-18,200.0,-395.642405169,2,,100.0,0.01,500.0,1216.61089142,1216.61089142,34.7051,-474.106,0.01,-395.642405169,-395.642405169,1.0,100,0.01,0.3,-395.642,1.0
200,0.542917,0.989977,1.01854e-06,192.7489551,-394.419708789,1,0.039929,192.208293213,0.00274207,500.0,1648.02832111,1648.02832111,37.6696,-455.51,0.0088924,-394.419708789,-394.419708789,1.76065,100,0.005,0.3,-392.721,1.03762
200,1.0,1.0,3.50449e-18,200.0,-398.308323636,2,,100.0,0.01,500.0,1440.67407542,1440.67407542,37.766,-478.709,0.01,-398.308323636,-398.308323636,1.0,100,0.01,0.3,-398.308,1.0
200,0.466158,1.01575,9.87482e-07,193.90868506,-391.121948797,1,0.0407529,192.436992693,0.00229466,500.0,1170.66936191,1170.66936191,36.4807,-450.556,0.00842687,-391.121948797,-391.121948797,1.71191,100,0.005,0.3,-392.818,1.03141
200,1.0,1.0,3.50449e-18,200.0,-388.09921238,2,,100.0,0.01,500.0,1693.40643726,1693.40643726,40.9447,-463.7,0.01,-388.09921238,-388.09921238,1.0,100,0.01,0.3,-388.099,1.0
200,0.500771,1.02096,1.70787e-06,189.482239135,-397.338751436,1,0.0712087,187.270571422,0.00245245,500.0,1723.20648283,1723.20648283,44.7608,-446.474,0.0145369,-397.338751436,-397.338751436,2.96832,100,0.005,0.3,-389.882,1.05551
200,1.0,1.0,3.50449e-18,200.0,-387.955357578,2,,100.0,0.01,500.0,1473.58185224,1473.58185224,38.1948,-472.36,0.01,-387.955357578,-387.955357578,1.0,100,0.01,0.3,-387.955,1.0
200,0.483134,1.00059,7.88725e-07,194.92492983,-391.862327099,1,0.0315863,193.912902471,0.00241424,500.0,1617.76364977,1617.76364977,39.8917,-448.785,0.0081732,-391.862327099,-391.862327099,1.63561,100,0.005,0.3,-388.329,1.02604
200,1.0,1.0,3.50449e-18,200.0,-399.76274659,2,,100.0,0.01,500.0,1785.22472953,1785.22472953,42.0401,-480.884,0.01,-399.76274659,-399.76274659,1.0,100,0.01,0.3,-399.763,1.0
200,0.52818,0.98538,6.62641e-07,194.218707801,-386.011738291,1,0.0257363,194.860872702,0.00268008,500.0,1406.04672508,1406.04672508,38.8601,-449.409,0.00692926,-386.011738291,-386.011738291,1.36559,100,0.005,0.3,-391.2,1.02977
200,1.0,1.0,3.50449e-18,200.0,-385.233597724,2,,100.0,0.01,500.0,1431.99028331,1431.99028331,37.652,-458.079,0.01,-385.233597724,-385.233597724,1.0,100,0.01,0.3,-385.234,1.0
200,0.470557,0.987717,9.30226e-07,192.840388444,-385.228580805,1,0.0363006,192.859778299,0.00238204,500.0,1223.24456872,1223.24456872,35.7286,-437.036,0.00709912,-385.228580805,-385.228580805,1.40239,100,0.005,0.3,-383.334,1.03713
200,1.0,1.0,3.50449e-18,200.0,-386.545310055,2,,100.0,0.01,500.0,1442.59581377,1442.59581377,37.7911,-462.797,0.01,-386.545310055,-386.545310055,1.0,100,0.01,0.3,-386.545,1.0
200,0.531173,0.992472,1.14104e-06,191.864027027,-387.606337688,1,0.0449568,191.311898278,0.00267601,500.0,1313.16354251,1313.16354251,38.1253,-440.057,0.00903109,-387.606337688,-387.606337688,1.79262,100,0.005,0.3,-385.008,1.0424
200,1.0,1.0,3.50449e-18,200.0,-387.981054486,2,,100.0,0.01,500.0,1094.52502692,1094.52502692,32.9178,-462.241,0.01,-387.981054486,-387.981054486,1.0,100,0.01,0.3,-387.981,1.0
